代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11813302.501500001000
真實報酬,1813302.501500001200

夏普值報酬,0.172630250150
夏普值風險,0.054610137775
夏普值,3.161139253301

預期報酬,30640.273652727803
風險,126265.249678108590
起點值,0.242665925350
找到最佳解世代,2918
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2308(15),2412(27),2886(37),3008(42),3045(43),
FS( 11 ),2149783.202000000000,1990460.322500000000,2095546.645999999900,2136082.956999999900,1943805.813000000100,10315678.940499999000
FS( 12 ),2163930.322749999800,2003601.912500000100,2139511.237999999900,2276299.739999999800,1958022.624000000100,10541365.837250000000
FS( 13 ),2135636.081249999800,2008082.000000000000,2125772.302999999800,2254715.674000000100,1968058.020000000300,10492264.078250000000
FS( 14 ),2117158.209250000300,2021223.590000000300,2125772.302999999800,2301467.876000000200,1978372.177000000600,10543994.155250002000
FS( 15 ),2133326.347250000100,2025703.677500000000,2070816.562999999800,2240339.571000000000,1968058.020000000300,10438244.178749999000
FS( 16 ),2075005.563750000000,2017042.175000000000,2095546.645999999900,2265507.706999999900,1964155.366000000400,10417257.457750000000
FS( 17 ),2070386.095750000100,2014652.795000000200,2070816.562999999800,2218795.327999999700,1976420.850000000100,10351071.631750001000
FS( 18 ),2081934.765750000000,2032274.472499999700,2066694.882499999800,2154082.953000000200,1988686.334000000300,10323673.407749999000
FS( 19 ),2149783.202000000000,2054376.237500000000,2135389.557500000100,2265507.706999999900,2015168.629000000400,10620225.333000001000
FS( 20 ),2140544.266000000300,2049896.150000000100,2116155.048500000000,2240339.571000000000,2023252.698000000300,10570187.733500002000
FS( 21 ),2184717.928749999500,2076179.329999999800,2149128.492500000200,2287091.773000000000,2070084.546000000100,10767202.070249999000
FS( 22 ),2156712.403999999600,2074088.622499999600,2183475.830000000100,2247547.534000000000,2096566.841000000200,10758391.231500000000
FS( 23 ),2156712.403999999600,2091710.300000000000,2217823.167499999500,2236755.501000000200,2131133.205000000100,10834134.577499999000
FS( 24 ),2168549.790749999200,2098281.094999999700,2248048.824500000600,2243963.463999999700,2100748.256000000100,10859591.430250000000
FS( 25 ),2233799.776249999600,2100371.802499999800,2257666.078999999900,2229547.537999999700,2100748.256000000100,10922133.451749999000
FS( 26 ),2259495.567000000300,2102761.182500000100,2248048.824500000600,2157667.023000000000,2100748.256000000100,10868720.853000000000
FS( 27 ),2257185.833000000100,2107241.270000000000,2223318.741500000000,2132498.887000000100,2123327.897000000300,10843572.628500000000
FS( 28 ),2271332.953749999900,2111422.685000000100,2204084.232499999900,2118122.784000000000,2091270.382000000200,10796233.037250001000
FS( 29 ),2292120.559750000000,2107241.270000000000,2271405.014000000000,2150459.060000000100,2104093.388000000300,10925319.291750001000
FS( 30 ),2236109.510249999800,2067517.827499999900,2276900.588000000000,2157667.023000000000,2099633.211999999800,10837828.160750000000
FS( 31 ),2250256.631000000500,2071997.915000000000,2286517.842499999300,2200795.331999999900,2093221.709000000300,10902789.429500001000
FS( 32 ),2231490.042249999500,2071997.915000000000,2248048.824500000600,2143290.919999999900,2104093.388000000300,10798921.089749999000
FS( 33 ),2233799.776249999600,2098878.439999999900,2301630.671000000100,2125290.923999999600,2106323.476000000300,10865923.287249999000
FS( 34 ),2217631.638249999800,2096787.732499999900,2252170.504999999400,2128914.817000000300,2147022.582000000400,10842527.274750000000
FS( 35 ),2299915.911999999500,2101267.819999999800,2252170.504999999400,2175627.196000000000,2136150.903000000400,10965132.335999999000
FS( 36 ),2443119.419999999900,2101267.819999999800,2276900.588000000000,2186419.228999999800,2136150.903000000400,11143857.960000001000
FS( 37 ),2440520.969249999600,2094398.352500000000,2271405.014000000000,2154082.953000000200,2125557.985000000300,11085965.273750000000
FS( 38 ),2426085.131749999700,2082750.125000000000,2276900.588000000000,2182835.159000000000,2147022.582000000400,11115593.585750001000
FS( 39 ),2426085.131749999700,2089619.592499999800,2292013.416499999800,2200795.331999999900,2125557.985000000300,11134071.457750000000
FS( 40 ),2372672.532999999800,2071101.897500000200,2267283.333500000200,2211587.364999999800,2131969.487999999900,11054614.617000001000
FS( 41 ),2455245.523499999700,2066323.137499999500,2301630.671000000100,2261923.636999999600,2136150.903000000400,11221273.872000000000
FS( 42 ),2455245.523499999700,2073192.605000000400,2330482.434500000000,2272715.669999999900,2164305.764000000400,11295941.997000000000
FS( 43 ),2525692.410499999800,2110825.340000000800,2395055.429000000000,2276299.739999999800,2189951.776000001000,11497824.695500001000
FS( 44 ),2489314.099999999600,2085139.505000000400,2384064.280999999500,2305051.946000000000,2211416.373000000600,11474986.205000002000
FS( 45 ),2465061.893000000200,2098878.439999999900,2360708.091500000100,2294259.912999999700,2308146.440000000400,11527054.777500000000
FS( 46 ),2416268.762250000100,2098878.439999999900,2384064.280999999500,2193627.191999999800,2297274.761000000400,11390113.436249999000
FS( 47 ),2435901.501249999700,2087230.212500000100,2364829.771999999900,2211587.364999999800,2308146.440000000400,11407695.290750001000
FS( 48 ),2465061.893000000200,2077971.365000000000,2411542.150999999100,2215171.435000000100,2318739.358000000500,11488486.202000001000
FS( 49 ),2501440.203499999800,2106046.579999999600,2452758.955999999800,2318790.881000000100,2318739.358000000500,11697775.978499999000
FS( 50 ),2610575.134999999800,2108435.960000000400,2417037.724999999600,2289202.392000000000,2286681.843000000300,11711933.055000002000
FS( 51 ),2574196.824499999600,2110825.340000000800,2396429.322499999800,2322494.419999999900,2275810.164000000300,11679756.071000000000
FS( 52 ),2574196.824499999600,2115305.427500000200,2349716.943499999600,2337308.575999999900,2340482.716000000000,11717010.487499999000
FS( 53 ),2598449.031499999100,2124564.274999999900,2355212.517499999600,2315087.342000000200,2361947.312999999600,11755260.478999998000
FS( 54 ),2562070.720999999900,2120084.187500000000,2364829.771999999900,2348379.369999999600,2404876.507000000200,11800240.557500001000
FS( 55 ),2525692.410499999800,2110825.340000000800,2370325.345999999900,2341012.114999999800,2458398.619000000400,11806253.830500001000
FS( 56 ),2586322.928000000300,2103657.199999999300,2344221.369500000000,2341012.114999999800,2404876.507000000200,11780090.119500000000
FS( 57 ),2574196.824499999600,2117694.807500000100,2411542.150999999100,2341012.114999999800,2415469.425000000300,11859915.322999999000
FS( 58 ),2586322.928000000300,2122473.567499999900,2421159.405499999900,2337308.575999999900,2394004.828000000200,11861269.305000000000
FS( 59 ),2537818.514000000000,2124564.274999999900,2411542.150999999100,2337308.575999999900,2426341.104000000300,11837574.619999999000
FS( 60 ),2501440.203499999800,2112916.047499999900,2385438.174500000200,2344675.830999999800,2394004.828000000200,11738475.084500000000
FS( 61 ),2549944.617499999700,2112916.047499999900,2359334.197999999900,2422410.327000000000,2383411.910000000600,11828017.100000000000
FS( 62 ),2525692.410499999800,2110825.340000000800,2323612.966999999700,2355786.447999999900,2351075.634000000500,11666992.799500000000
FS( 63 ),2598449.031499999100,2115305.427500000200,2344221.369500000000,2370600.603999999800,2361947.312999999600,11790523.745499998000
FS( 64 ),2537818.514000000000,2122473.567499999900,2308500.138499999400,2359489.986999999700,2361947.312999999600,11690229.519999998000
FS( 65 ),2537818.514000000000,2122473.567499999900,2334604.114999999800,2370600.603999999800,2447805.701000000800,11813302.501500001000
