代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11039053.995000001000
真實報酬,1039053.995000001000

夏普值報酬,0.095205399500
夏普值風險,0.030233519218
夏普值,3.149001570560

預期報酬,15726.485672900253
風險,109985.229049710500
起點值,0.142987252095
找到最佳解世代,6431
找到最佳解實驗#,4
找到最佳解次數,14

投資組合檔數,6
1301(3),2325(18),2347(20),2912(40),3008(41),4904(46),
FS( 12 ),1659611.365750000100,1755721.187999999800,1652704.893999999900,1696333.017500000100,1686432.041750000100,1708019.807499999900,10158826.314500000000
FS( 13 ),1635936.592250000000,1732265.440999999600,1690337.629000000000,1683390.542500000200,1676257.265249999900,1703241.047499999900,10121432.517499998000
FS( 14 ),1616881.286749999700,1713130.489499999900,1643027.904999999800,1687671.515000000600,1627225.196500000100,1728926.882499999800,10016867.275250001000
FS( 15 ),1631028.407500000000,1729796.414999999600,1611846.495999999800,1752583.005000000100,1643871.210500000000,1714889.274999999900,10084018.808999998000
FS( 16 ),1626408.939500000100,1703871.641999999800,1511313.332500000000,1752583.005000000100,1626299.311749999900,1752223.337499999900,9972703.568250000500
FS( 17 ),1640556.060249999900,1751400.392499999800,1520990.321499999800,1769906.010000000200,1625373.427000000100,1780298.552500000000,10088528.763750000000
FS( 18 ),1673758.486499999600,1774856.139499999800,1540881.909999999900,1752583.005000000100,1636474.088250000000,1787168.019999999800,10165725.649249999000
FS( 19 ),1728037.235500000000,1784114.986999999700,1554322.172499999900,1782948.042500000200,1662378.949750000100,1877964.460000000000,10389769.847250000000
FS( 20 ),1692525.075249999800,1845223.380499999700,1570450.487499999800,1787229.015000000600,1684580.272249999900,1833760.929999999900,10413773.160499999000
FS( 21 ),1661921.099749999800,1814977.811999999700,1566149.603500000000,1800271.047499999900,1677183.149999999900,1831371.549999999800,10351878.262750000000
FS( 22 ),1645175.528250000000,1789053.038999999900,1517227.048000000000,1808932.550000000000,1655897.756499999900,1843019.777500000100,10259309.699250000000
FS( 23 ),1661921.099749999800,1765597.291999999700,1479594.313000000100,1804552.019999999800,1622595.772750000000,1843019.777500000100,10177284.274999999000
FS( 24 ),1690215.341249999600,1789053.038999999900,1517227.048000000000,1830536.527500000500,1648500.634250000100,1854668.004999999900,10330204.594999999000
FS( 25 ),1680687.688499999700,1748931.366499999800,1509162.890500000000,1886786.515000000600,1625373.427000000100,1854668.004999999900,10305613.892499998000
FS( 26 ),1723417.767500000300,1798311.886500000000,1550558.899000000000,1886786.515000000600,1633696.433999999900,1901260.915000000300,10494036.417000001000
FS( 27 ),1732656.703500000100,1760659.239999999500,1518839.879500000000,1882505.542500000200,1653130.058000000200,1866316.232499999700,10414111.656000001000
FS( 28 ),1773077.048499999800,1805718.964499999800,1552709.341000000000,1934474.557500000100,1690125.625000000000,1824502.082499999800,10580611.618999999000
FS( 29 ),1787224.169249999800,1779176.934999999600,1564536.771999999900,1930094.027500000500,1671627.841500000100,1845409.157499999500,10578072.902749998000
FS( 30 ),1817828.144749999700,1705723.411499999900,1586041.192000000000,1969120.567500000100,1677183.149999999900,1866316.232499999700,10622216.698249999000
FS( 31 ),1820137.878749999700,1719920.311000000000,1574213.760999999700,1973401.540000000300,1683654.387500000200,1852577.297499999900,10623909.175749999000
FS( 32 ),1887697.598250000000,1656342.891499999700,1582277.918499999900,1925813.055000000200,1667924.302500000000,1887521.980000000000,10607581.745750001000
FS( 33 ),1885099.147499999500,1634121.657499999700,1594105.349500000000,1943136.060000000300,1636474.088250000000,1910818.434999999800,10603758.737749999000
FS( 34 ),1870085.876500000000,1594617.241499999800,1562386.329999999800,1964740.037500000100,1576341.358250000000,1854668.004999999900,10422842.848749999000
FS( 35 ),1922632.324999999700,1609431.397499999500,1583890.749999999800,2012328.522500000200,1581896.666750000100,1877964.460000000000,10588148.121750001000
FS( 36 ),1962475.236499999900,1643997.761500000000,1666682.767000000000,1999386.047499999900,1583748.436250000000,1936205.597499999900,10792499.846249999000
FS( 37 ),1950060.416249999500,1643997.761500000000,1648941.620500000000,1986443.572500000200,1597616.796000000100,1873185.700000000000,10700249.866750000000
FS( 38 ),1930138.960499999800,1634121.657499999700,1628512.421499999900,1904109.519999999800,1639251.742499999900,1851083.934999999800,10587222.237000000000
FS( 39 ),1900112.418499999700,1641528.735500000000,1609696.054000000000,1886786.515000000600,1699384.472500000100,1873185.700000000000,10610697.895500001000
FS( 40 ),1907619.054000000000,1656342.891499999700,1617760.211500000000,1882505.542500000200,1731760.571500000100,1885132.600000000100,10681124.870999999000
FS( 41 ),1922632.324999999700,1708192.437499999800,1601631.896499999800,1943136.060000000300,1768766.094250000100,1885132.600000000100,10829495.413249999000
FS( 42 ),1897802.684499999700,1724858.362999999700,1572600.929500000100,2016709.052500000200,1736380.039500000000,1860940.127499999900,10809295.196500000000
FS( 43 ),1890296.048999999900,1683502.177499999500,1574751.371499999900,1986443.572500000200,1741009.463250000000,1851083.934999999800,10727090.568750000000
FS( 44 ),1957567.051749999900,1693378.281499999600,1578514.645000000000,1986443.572500000200,1731760.571500000100,1843915.794999999700,10791583.917249998000
FS( 45 ),1962475.236499999900,1673626.073499999900,1686036.745000000100,1943136.060000000300,1754887.778750000100,1846305.174999999800,10866471.068750001000
FS( 46 ),1907619.054000000000,1658811.917499999700,1692488.070999999800,1904109.519999999800,1736380.039500000000,1817035.269999999800,10716447.871999998000
FS( 47 ),1882789.413499999800,1639059.709499999600,1638727.020999999700,1854032.097499999900,1717882.256000000100,1780597.225000000100,10513091.722499998000
FS( 48 ),1880190.962749999900,1653873.865499999600,1684423.913499999800,1929397.125000000500,1745638.887000000100,1765962.272500000000,10659491.026250001000
FS( 49 ),1847565.970000000000,1658811.917499999700,1686036.745000000100,1907195.802500000200,1736380.039500000000,1763572.892499999800,10599567.367000001000
FS( 50 ),1872684.327250000100,1634121.657499999700,1744098.679000000200,1960459.065000000200,1768766.094250000100,1809867.129999999900,10790000.953000002000
FS( 51 ),1872684.327250000100,1648935.813499999700,1754313.278500000000,2040204.622500000300,1810391.085000000000,1809867.129999999900,10936400.256749999000
FS( 52 ),1857671.056249999900,1626714.579499999800,1731733.637499999700,1960459.065000000200,1796512.769499999900,1802698.990000000000,10775794.097749999000
FS( 53 ),1837749.600499999700,1634121.657499999700,1758614.162499999900,1929397.125000000500,1768766.094250000100,1795232.177500000000,10723884.817250000000
FS( 54 ),1852762.871500000100,1643997.761500000000,1880651.746000000000,1947118.359999999900,1778014.986000000000,1802698.990000000000,10905248.715000000000
FS( 55 ),1825334.780249999600,1634121.657499999700,1956992.436999999700,1916056.420000000200,1778014.986000000000,1802698.990000000000,10913223.270749999000
FS( 56 ),1825334.780249999600,1624245.553499999700,1940864.122000000000,1924917.037500000100,1750258.355000000000,1778207.844999999500,10843831.693249999000
FS( 57 ),1787801.602750000100,1584741.137499999700,2006990.213500000100,1960459.065000000200,1773385.562250000000,1807477.750000000000,10920859.331000000000
FS( 58 ),1825334.780249999600,1609431.397499999500,1977959.246499999700,1987040.917500000200,1751771.629000000200,1778207.844999999500,10929749.815749997000
FS( 59 ),1832841.415749999900,1624245.553499999700,1940864.122000000000,1951598.447500000200,1770568.085000000000,1771039.704999999800,10891161.328750001000
FS( 60 ),1817828.144749999700,1619307.501499999800,1930111.911999999800,1942737.830000000100,1706652.169999999900,1765962.272500000000,10782603.830750000000
FS( 61 ),1812631.243250000100,1634121.657499999700,1924198.196499999600,1938257.742500000200,1728276.058999999900,1782986.605000000000,10820475.503750000000
FS( 62 ),1862579.240999999900,1641528.735500000000,1922047.754499999800,1929397.125000000500,1732975.173000000000,1812256.509999999800,10900788.539000001000
FS( 63 ),1877592.511999999900,1663749.969499999700,1963443.763000000000,1933877.212500000100,1756470.743000000000,1843915.794999999700,11039053.995000001000
