代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10860822.930250000000
真實報酬,860822.930250000210

夏普值報酬,0.077382293025
夏普值風險,0.024275601480
夏普值,3.187657084021

預期報酬,13402.121365192628
風險,76674.229769183046
起點值,0.174793035490
找到最佳解世代,3448
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,5
1216(2),2887(36),3008(41),3045(42),4904(44),
FS( 28 ),2165075.125500000100,2032869.041750000300,2000000.000000000000,2101918.549249999700,2097072.042499999700,10396934.759000000000
FS( 29 ),2151077.341000000000,2032869.041750000300,2000000.000000000000,2101918.549249999700,2094383.989999999300,10380248.921999998000
FS( 30 ),2143889.289500000000,2049833.639750000300,2000000.000000000000,2120734.916749999900,2091695.937499999500,10406153.783499999000
FS( 31 ),2140484.423000000400,2041351.340750000000,2000000.000000000000,2130352.171250000100,2116187.082499999600,10428375.017500000000
FS( 32 ),2115515.402000000200,2058315.938750000200,2000000.000000000000,2101918.549249999700,2099760.095000000200,10375509.985000001000
FS( 33 ),2136701.238000000400,2066798.237750000600,2000000.000000000000,2111326.732999999500,2089007.885000000000,10403834.093750000000
FS( 34 ),2161670.259000000100,2111330.307500000100,2000000.000000000000,2101918.549249999700,2116187.082499999600,10491106.198249999000
FS( 35 ),2136701.238000000400,2102848.008500000500,2000000.000000000000,2111326.732999999500,2105136.199999999700,10456012.179499999000
FS( 36 ),2165075.125500000100,2111330.307500000100,2000000.000000000000,2120734.916749999900,2086319.832499999800,10483460.182250001000
FS( 37 ),2140484.423000000400,2094365.709500000100,2000000.000000000000,2092510.365499999600,2067204.792499999700,10394565.290500000000
FS( 38 ),2143889.289500000000,2128294.905499999900,2000000.000000000000,2111326.732999999500,2083631.779999999600,10467142.707999999000
FS( 39 ),2193449.013000000300,2147380.078249999800,2000000.000000000000,2120734.916749999900,2091695.937499999500,10553259.945500001000
FS( 40 ),2211229.982500000400,2164344.676250000000,2000000.000000000000,2120734.916749999900,2094383.989999999300,10590693.565499999000
FS( 41 ),2232415.818500000500,2172826.975250000100,2000000.000000000000,2101918.549249999700,2102448.147499999500,10609609.490499999000
FS( 42 ),2257006.521000000200,2164344.676250000000,2000000.000000000000,2101918.549249999700,2083631.779999999600,10606901.526500000000
FS( 43 ),2235820.685000000100,2172826.975250000100,2000000.000000000000,2130352.171250000100,2097072.042499999700,10636071.874000002000
FS( 44 ),2218039.715500000400,2164344.676250000000,2000000.000000000000,2120734.916749999900,2097072.042499999700,10600191.351000000000
FS( 45 ),2274787.490500000300,2172826.975250000100,2000000.000000000000,2130352.171250000100,2118875.135000000200,10696841.772000000000
FS( 46 ),2313754.296000000100,2189791.573250000400,2000000.000000000000,2149168.538749999800,2140379.554999999700,10793093.963000000000
FS( 47 ),2243008.736500000100,2198273.872249999500,2000000.000000000000,2167984.906249999500,2148742.384999999800,10758009.899999999000
FS( 48 ),2200637.064500000300,2147380.078249999800,2000000.000000000000,2158576.722499999700,2089007.885000000000,10595601.750250001000
FS( 49 ),2235820.685000000100,2181309.274249999800,2000000.000000000000,2177602.160749999800,2118875.135000000200,10713607.254999999000
FS( 50 ),2288785.274999999900,2172826.975250000100,2000000.000000000000,2196418.528250000000,2099760.095000000200,10757790.873500001000
FS( 51 ),2278192.357000000300,2147380.078249999800,2000000.000000000000,2158576.722499999700,2072580.897499999500,10656730.055249998000
FS( 52 ),2281975.541999999900,2172826.975250000100,2000000.000000000000,2177602.160749999800,2083631.779999999600,10716036.457999999000
FS( 53 ),2285380.408500000400,2172826.975250000100,2000000.000000000000,2187010.344499999700,2099760.095000000200,10744977.823250001000
FS( 54 ),2310349.429500000100,2189791.573250000400,2000000.000000000000,2167984.906249999500,2099760.095000000200,10767886.004000001000
FS( 55 ),2288785.274999999900,2198273.872249999500,2000000.000000000000,2167984.906249999500,2118875.135000000200,10773919.188499998000
FS( 56 ),2274787.490500000300,2189791.573250000400,2000000.000000000000,2167984.906249999500,2105136.199999999700,10737700.170000000000
FS( 57 ),2218039.715500000400,2136777.204500000000,2000000.000000000000,2139760.355000000000,2086319.832499999800,10580897.107500000000
FS( 58 ),2253601.654500000200,2147380.078249999800,2000000.000000000000,2149168.538749999800,2080943.727499999300,10631093.999000000000
FS( 59 ),2207446.797500000300,2147380.078249999800,2000000.000000000000,2149168.538749999800,2105136.199999999700,10609131.614499999000
FS( 60 ),2257006.521000000200,2172826.975250000100,2000000.000000000000,2187010.344499999700,2126939.292500000000,10743783.133250000000
FS( 61 ),2260789.706000000200,2181309.274249999800,2000000.000000000000,2248477.145000000000,2170246.804999999700,10860822.930250000000
