代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11455524.329250000000
真實報酬,1455524.329250000400

夏普值報酬,0.136852432925
夏普值風險,0.045134716959
夏普值,3.032087983417

預期報酬,24955.186716835309
風險,88099.731211971201
起點值,0.283260645334
找到最佳解世代,3460
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,6
1101(0),1102(1),2354(19),2454(26),2884(33),3008(41),
FS( 22 ),1808704.030000000000,1890979.193249999800,1668056.596000000100,1825787.031999999900,1733667.271250000000,1666666.000000000000,10593864.122499999000
FS( 23 ),1863659.770000000000,1887444.902000000000,1668056.596000000100,1902884.359999999900,1747406.206250000300,1666666.000000000000,10736121.834250001000
FS( 24 ),1880385.429999999900,1890979.193249999800,1650614.122000000000,1825787.031999999900,1742826.561249999800,1666666.000000000000,10657262.338499999000
FS( 25 ),1833195.175000000000,1821707.084749999700,1624092.004000000200,1767167.575999999900,1697030.111249999600,1666666.000000000000,10409861.950999999000
FS( 26 ),1888748.260000000000,1841499.115749999900,1632932.710000000200,1774495.007999999900,1679856.442499999900,1666666.000000000000,10484201.536249999000
FS( 27 ),1943704.000000000000,1854929.422500000100,1648224.742000000300,1840521.541999999900,1715348.691249999900,1666666.000000000000,10669398.397750001000
FS( 28 ),1926978.339999999600,1845033.406999999900,1679047.743999999700,1847848.973999999900,1729087.626250000000,1666666.000000000000,10694666.091250001000
FS( 29 ),1938327.895000000300,1904409.500000000000,1701030.040000000000,1840521.541999999900,1742826.561249999800,1666666.000000000000,10793785.538249999000
FS( 30 ),1940717.274999999900,1904409.500000000000,1701030.040000000000,1833194.109999999900,1738246.916250000200,1666666.000000000000,10784267.841249999000
FS( 31 ),1952066.829999999800,1904409.500000000000,1723012.336000000400,1867680.827999999700,1751985.851249999800,1666666.000000000000,10865825.345249999000
FS( 32 ),1965805.765000000100,1904409.500000000000,1742605.252000000100,1871583.481999999800,1774884.076249999900,1666666.000000000000,10925958.075250000000
FS( 33 ),1971181.869999999900,1917132.948499999700,1740454.810000000300,1871583.481999999800,1779463.721249999900,1666666.000000000000,10946486.831750000000
FS( 34 ),1955053.554999999900,1917132.948499999700,1723012.336000000400,1856211.803999999800,1770304.431250000100,1666666.000000000000,10888385.074749999000
FS( 35 ),1965805.765000000100,1924201.531000000000,1747145.074000000300,1837017.118000000000,1770304.431250000100,1666666.000000000000,10911143.919250000000
FS( 36 ),1929965.064999999900,1914305.515499999700,1742605.252000000100,1840840.125999999900,1751985.851249999800,1666666.000000000000,10846371.809750000000
FS( 37 ),1963416.384999999800,1920667.239749999900,1725162.777999999900,1840840.125999999900,1770304.431250000100,1666666.000000000000,10887060.959999999000
FS( 38 ),1943106.655000000000,1910771.224250000000,1733764.546000000100,1879229.497999999900,1788623.011249999700,1666666.000000000000,10922164.934500000000
FS( 39 ),1960429.660000000100,1924201.531000000000,1738304.368000000200,1871583.481999999800,1816100.881250000100,1666666.000000000000,10977289.922250001000
FS( 40 ),1963416.384999999800,1953889.577499999900,1751445.958000000100,1902247.191999999800,1861897.331250000000,1666666.000000000000,11099566.443750000000
FS( 41 ),1951469.485000000300,1936924.979499999900,1718472.514000000400,1898424.183999999900,1826405.082500000000,1666666.000000000000,10998366.245000001000
FS( 42 ),1951469.485000000300,1946820.995000000100,1727313.219999999700,1940636.564000000000,1847013.484999999900,1666666.000000000000,11079923.749000000000
FS( 43 ),1980142.044999999900,1956717.010499999900,1725162.777999999900,1948362.226000000000,1841288.928750000000,1666666.000000000000,11118342.988249999000
FS( 44 ),2008814.605000000000,1970147.317249999800,1733764.546000000100,1940636.564000000000,1810376.325000000000,1666666.000000000000,11130409.357249999000
FS( 45 ),1986115.494999999900,1956717.010499999900,1738304.368000000200,1890778.168000000100,1820680.526249999600,1666666.000000000000,11059265.567749999000
FS( 46 ),2008814.605000000000,1960251.301749999900,1733764.546000000100,1940636.564000000000,1847013.484999999900,1666666.000000000000,11157150.501750000000
FS( 47 ),2014788.054999999900,1960251.301749999900,1751445.958000000100,1936813.556000000100,1857317.686249999800,1666666.000000000000,11187286.557000000000
FS( 48 ),2014788.054999999900,1956717.010499999900,1760286.664000000300,1948362.226000000000,1861897.331250000000,1666666.000000000000,11208721.286750000000
FS( 49 ),2017774.780000000000,1953889.577499999900,1766737.990000000000,1948362.226000000000,1857317.686249999800,1666666.000000000000,11210752.259749999000
FS( 50 ),2014788.054999999900,1960251.301749999900,1757897.284000000000,1936813.556000000100,1866476.976250000100,1666666.000000000000,11202897.173000000000
FS( 51 ),2014788.054999999900,1960251.301749999900,1775578.696000000200,1940636.564000000000,1861897.331250000000,1666666.000000000000,11219821.948000001000
FS( 52 ),2014788.054999999900,1950355.286249999700,1872109.648000000000,1940636.564000000000,1851593.129999999700,1666666.000000000000,11296152.683249999000
FS( 53 ),2006425.225000000100,1946820.995000000100,1854428.236000000300,1944539.217999999900,1861897.331250000000,1666666.000000000000,11280781.005250001000
FS( 54 ),1968792.489999999800,1960251.301749999900,1854428.236000000300,1952185.233999999900,1851593.129999999700,1666666.000000000000,11253920.391750000000
FS( 55 ),2020761.504999999700,1956717.010499999900,1872109.648000000000,1948362.226000000000,1866476.976250000100,1666666.000000000000,11331097.365750000000
FS( 56 ),2115142.015000000600,2009731.379249999800,1880711.415999999700,1909972.853999999800,1847013.484999999900,1666666.000000000000,11429241.149249999000
FS( 57 ),2164124.305000000200,1989939.348250000000,1874260.090000000100,1886875.514000000000,1857317.686249999800,1666666.000000000000,11439186.943499999000
FS( 58 ),2161137.580000000100,2049315.441249999900,1869959.206000000200,1890778.168000000100,1861897.331250000000,1666666.000000000000,11499757.726500001000
FS( 59 ),2161137.580000000100,2042246.858749999900,1924676.008000000100,1879229.497999999900,1857317.686249999800,1666666.000000000000,11531277.630999999000
FS( 60 ),2175473.860000000300,2052142.874249999900,1975091.926000000200,1902247.191999999800,1861897.331250000000,1666666.000000000000,11633523.183499999000
FS( 61 ),2164124.305000000200,2029523.410250000000,1979392.810000000300,1898424.183999999900,1872201.532499999700,1666666.000000000000,11610336.241750002000
FS( 62 ),2118128.740000000200,2012558.812250000000,1990383.958000000100,1906070.200000000000,1866476.976250000100,1666666.000000000000,11560288.686500000000
FS( 63 ),2086469.455000000100,2002662.796749999700,1983932.632000000000,1940636.564000000000,1861897.331250000000,1666666.000000000000,11542268.779000001000
FS( 64 ),2086469.455000000100,1951769.002750000200,1975091.926000000200,1944539.217999999900,1830984.727500000000,1666666.000000000000,11455524.329250000000
