代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,12723843.459999999031425
真實報酬,2723843.459999999031425

夏普值報酬,0.263684346000000
夏普值風險,0.106575878532087
夏普值,2.474146585811269

預期報酬,13422.881840269648819
風險,437618.460330774891190
趨勢值,0.030672567674874
找到最佳解世代,2346
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
MCD[15](1),
20160330,13116835.799999998882413,13116835.799999998882413
20160331,13101199.500000000000000,13101199.500000000000000
20160401,13240883.779999999329448,13240883.779999999329448
20160404,13298216.879999998956919,13298216.879999998956919
20160405,13278410.899999998509884,13278410.899999998509884
20160406,13293004.779999999329448,13293004.779999999329448
20160407,13357634.819999998435378,13357634.819999998435378
20160408,13338871.259999997913837,13338871.259999997913837
20160411,13297174.459999999031425,13297174.459999999031425
20160412,13302386.559999998658895,13302386.559999998658895
20160413,13227332.320000000298023,13227332.320000000298023
20160414,13291962.359999999403954,13291962.359999999403954
20160415,13320107.699999999254942,13320107.699999999254942
20160418,13431646.639999998733401,13431646.639999998733401
20160419,13432689.060000000521541,13432689.060000000521541
20160420,13400374.040000000968575,13400374.040000000968575
20160421,13112666.120000001043081,13112666.120000001043081
20160422,13082435.939999999478459,13082435.939999999478459
20160425,13286750.259999997913837,13286750.259999997913837
20160426,13312810.759999997913837,13312810.759999997913837
20160427,13374313.540000000968575,13374313.540000000968575
20160428,13334701.580000000074506,13334701.580000000074506
20160429,13185635.519999999552965,13185635.519999999552965
20160502,13363889.339999997988343,13363889.339999997988343
20160503,13384737.740000000223517,13384737.740000000223517
20160504,13481682.800000000745058,13481682.800000000745058
20160505,13476470.699999999254942,13476470.699999999254942
20160506,13611985.300000000745058,13611985.300000000745058
20160509,13638045.800000000745058,13638045.800000000745058
20160510,13718312.139999998733401,13718312.139999998733401
20160511,13461876.819999998435378,13461876.819999998435378
20160512,13564033.980000000447035,13564033.980000000447035
20160513,13429561.800000000745058,13429561.800000000745058
20160516,13513997.819999998435378,13513997.819999998435378
20160517,13310725.919999999925494,13310725.919999999925494
20160518,13156447.759999997913837,13156447.759999997913837
20160519,13060545.120000001043081,13060545.120000001043081
20160520,12775964.459999999031425,12775964.459999999031425
20160523,12802024.959999999031425,12802024.959999999031425
20160524,12920860.839999999850988,12920860.839999999850988
20160525,12848933.859999999403954,12848933.859999999403954
20160526,12904182.120000001043081,12904182.120000001043081
20160527,12847891.439999999478459,12847891.439999999478459
20160531,12723843.459999999031425,12723843.459999999031425
