代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,12293390.960000000894070
真實報酬,2293390.960000000894070

夏普值報酬,0.220639096000000
夏普值風險,0.073316441194536
夏普值,3.009408154639706

預期報酬,10757.362341916801597
風險,264305.627232725208160
趨勢值,0.040700466556638
找到最佳解世代,2536
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
MCD[15](1),
20101014,12338233.800000000745058,12338233.800000000745058
20101015,12408701.120000001043081,12408701.120000001043081
20101018,12383076.639999998733401,12383076.639999998733401
20101019,12330226.149999998509884,12330226.149999998509884
20101020,12397490.409999998286366,12397490.409999998286366
20101021,12562448.000000000000000,12562448.000000000000000
20101022,12580064.830000000074506,12580064.830000000074506
20101025,12604087.779999999329448,12604087.779999999329448
20101026,12613696.960000000894070,12613696.960000000894070
20101027,12408701.120000001043081,12408701.120000001043081
20101028,12408701.120000001043081,12408701.120000001043081
20101029,12455145.489999998360872,12455145.489999998360872
20101101,12472762.319999998435378,12472762.319999998435378
20101102,12556041.880000000819564,12556041.880000000819564
20101103,12572057.179999999701977,12572057.179999999701977
20101104,12680961.220000000670552,12680961.220000000670552
20101105,12700179.580000000074506,12700179.580000000074506
20101108,12701781.109999999403954,12701781.109999999403954
20101109,12668148.979999998584390,12668148.979999998584390
20101110,12732210.179999999701977,12732210.179999999701977
20101111,12764240.779999999329448,12764240.779999999329448
20101112,12628110.729999998584390,12628110.729999998584390
20101115,12663344.389999998733401,12663344.389999998733401
20101116,12399091.939999999478459,12399091.939999999478459
20101117,12551237.290000000968575,12551237.290000000968575
20101118,12655336.739999998360872,12655336.739999998360872
20101119,12754631.599999999627471,12754631.599999999627471
20101122,12735413.239999998360872,12735413.239999998360872
20101123,12653735.210000000894070,12653735.210000000894070
20101124,12729007.120000001043081,12729007.120000001043081
20101126,12578463.300000000745058,12578463.300000000745058
20101129,12533620.460000000894070,12533620.460000000894070
20101130,12540026.580000000074506,12540026.580000000074506
20101201,12698578.050000000745058,12698578.050000000745058
20101202,12712991.819999998435378,12712991.819999998435378
20101203,12773849.960000000894070,12773849.960000000894070
20101206,12745022.419999999925494,12745022.419999999925494
20101207,12866738.700000001117587,12866738.700000001117587
20101208,12610493.899999998509884,12610493.899999998509884
20101209,12429521.009999999776483,12429521.009999999776483
20101210,12421513.359999999403954,12421513.359999999403954
20101213,12349444.509999999776483,12349444.509999999776483
20101214,12349444.509999999776483,12349444.509999999776483
20101215,12328624.620000001043081,12328624.620000001043081
20101216,12285383.309999998658895,12285383.309999998658895
20101217,12301398.609999999403954,12301398.609999999403954
20101220,12319015.439999999478459,12319015.439999999478459
20101221,12309406.259999999776483,12309406.259999999776483
20101222,12333429.210000000894070,12333429.210000000894070
20101223,12325421.559999998658895,12325421.559999998658895
20101227,12240540.470000000670552,12240540.470000000670552
20101228,12240540.470000000670552,12240540.470000000670552
20101229,12330226.149999998509884,12330226.149999998509884
20101230,12293390.960000000894070,12293390.960000000894070
20101231,12293390.960000000894070,12293390.960000000894070
