代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,14182759.099999999627471
真實報酬,4182759.099999999627471

夏普值報酬,0.409575910000000
夏普值風險,0.098130173783836
夏普值,4.173801942939866

預期報酬,16079.031812641513170
風險,402295.439432120183483
趨勢值,0.039968217972689
找到最佳解世代,2191
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,2
AAPL[0](2),MCD[15](1),
20100212,5405965.149999999441206,5571223.719999999739230,10977188.869999999180436
20100216,5487158.179999999701977,5608020.339999999850988,11095178.519999999552965
20100217,5464499.660000000149012,5629923.089999999850988,11094422.750000000000000
20100218,5473940.709999999962747,5649197.509999999776483,11123138.219999998807907
20100219,5439952.929999999701977,5671976.369999999180436,11111929.299999998882413
20100222,5405965.149999999441206,5674604.699999999254942,11080569.849999997764826
20100223,5315331.069999999366701,5683365.799999999813735,10998696.869999999180436
20100224,5413517.990000000223517,5717534.089999999850988,11131052.080000000074506
20100225,5449393.979999999515712,5640436.409999999217689,11089830.389999998733401
20100226,5519257.750000000000000,5594002.580000000074506,11113260.330000000074506
20100301,5638214.979999999515712,5605392.009999998845160,11243606.989999998360872
20100302,5634438.559999999590218,5613276.999999999068677,11247715.559999998658895
20100303,5645767.819999999366701,5574728.160000000149012,11220495.980000000447035
20100304,5683532.020000000484288,5557205.959999999031425,11240737.980000000447035
20100305,5906340.799999999813735,5578232.599999999627471,11484573.399999998509884
20100308,5910117.219999999739230,5705268.549999999813735,11615385.769999999552965
20100309,6015856.979999999515712,5703516.329999999143183,11719373.309999998658895
20100310,6064950.439999999478459,5689498.569999999366701,11754449.009999997913837
20100311,6081944.330000000074506,5713153.539999999105930,11795097.869999999180436
20100312,6112155.689999999478459,5741189.059999999590218,11853344.750000000000000
20100315,6038515.500000000000000,5776233.459999999962747,11814748.960000000894070
20100316,6053621.180000000633299,5788498.999999999068677,11842120.179999999701977
20100317,6046068.340000000782311,5815658.409999999217689,11861726.750000000000000
20100318,6059285.810000000521541,5841941.709999999962747,11901227.519999999552965
20100319,5995086.669999999925494,5828800.059999999590218,11823886.730000000447035
20100322,6063062.229999999515712,5870853.339999999850988,11933915.570000000298023
20100323,6159360.939999999478459,5900641.079999999143183,12060002.019999999552965
20100324,6187684.090000000782311,5852455.029999999329448,12040139.120000001043081
20100325,6114043.900000000372529,5861216.129999999888241,11975260.030000001192093
20100326,6229224.709999999962747,5892756.089999999850988,12121980.800000000745058
20100329,6268877.120000000111759,5876109.999999999068677,12144987.119999999180436
20100330,6361399.409999999217689,5891003.869999999180436,12252403.279999997466803
20100331,6338740.889999999664724,5845446.149999999441206,12184187.039999999105930
20100401,6365175.830000000074506,5920791.609999999403954,12285967.439999999478459
20100405,6433151.389999999664724,5960216.559999999590218,12393367.949999999254942
20100406,6461474.540000000037253,5940942.139999999664724,12402416.679999999701977
20100407,6489797.689999999478459,5931304.929999999701977,12421102.619999999180436
20100408,6472803.799999999813735,6024172.589999999850988,12496976.390000000596046
20100409,6521897.259999999776483,6017163.709999999962747,12539060.969999998807907
20100412,6535114.729999999515712,6004022.059999999590218,12539136.789999999105930
20100413,6538891.150000000372529,6038190.349999999627471,12577081.500000000000000
20100414,6627637.020000000484288,6081995.849999999627471,12709632.870000001043081
20100415,6714494.680000000633299,6059216.989999999292195,12773711.669999999925494
20100416,6672954.060000000521541,6047827.559999999590218,12720781.620000001043081
20100419,6665401.219999999739230,6125801.349999999627471,12791202.570000000298023
20100420,6597425.659999999217689,6162597.969999999739230,12760023.629999998956919
20100421,6992061.549999999813735,6164350.189999999478459,13156411.739999998360872
20100422,7188435.389999999664724,6223049.559999999590218,13411484.949999999254942
20100423,7305504.409999999217689,6233562.879999999888241,13539067.289999999105930
20100426,7269628.419999999925494,6222173.449999999254942,13491801.869999999180436
20100427,7067589.950000000186265,6179244.059999999590218,13246834.009999999776483
20100428,7056260.689999999478459,6162597.969999999739230,13218858.660000000149012
20100429,7246969.900000000372529,6265978.949999999254942,13512948.849999999627471
20100430,7043043.219999999739230,6184500.719999999739230,13227543.939999999478459
20100503,7184658.969999999739230,6257217.849999999627471,13441876.820000000298023
20100504,6976955.870000000111759,6188881.269999999552965,13165837.140000000596046
20100505,6905203.889999999664724,6190633.489999999292195,13095837.379999998956919
20100506,6642742.700000000186265,6081995.849999999627471,12724738.550000000745058
20100507,6361399.409999999217689,5958464.339999999850988,12319863.750000000000000
20100510,6850445.799999999813735,6183624.609999999403954,13034070.410000000149012
20100511,6920309.569999999366701,6174863.509999999776483,13095173.079999998211861
20100512,7069478.159999999217689,6191509.599999999627471,13260987.759999997913837
20100513,6969403.029999999329448,6176615.729999999515712,13146018.759999997913837
20100514,6846669.379999999888241,6096889.719999999739230,12943559.099999999627471
20100517,6857998.639999999664724,6145075.769999999552965,13003074.410000000149012
20100518,6807016.969999999739230,6134562.449999999254942,12941579.419999998062849
20100519,6699388.999999999068677,6080243.629999999888241,12779632.629999998956919
20100520,6414269.290000000037253,5927800.489999999292195,12342069.779999999329448
20100521,6537002.939999999478459,5945322.689999999478459,12482325.629999998956919
20100524,6655960.169999999925494,5927800.489999999292195,12583760.660000000149012
20100525,6614419.549999999813735,5943570.469999999739230,12557990.019999999552965
20100526,6584208.189999999478459,5783242.339999999850988,12367450.529999999329448
20100527,6833451.909999999217689,5887499.429999999701977,12720951.339999999850988
20100528,6929750.620000000111759,5858587.799999999813735,12788338.419999999925494
20100601,7035490.379999999888241,5813906.189999999478459,12849396.570000000298023
20100602,7120459.830000000074506,5937437.699999999254942,13057897.529999999329448
20100603,7097801.310000000521541,5944446.579999999143183,13042247.890000000596046
20100604,6905203.889999999664724,5843693.929999999701977,12748897.820000000298023
20100607,6769252.770000000484288,5848074.479999999515712,12617327.250000000000000
20100608,6725823.939999999478459,5990880.409999999217689,12716704.349999997764826
20100609,6559661.459999999962747,5980367.089999999850988,12540028.550000000745058
20100610,6757923.509999999776483,6077615.299999999813735,12835538.809999998658895
20100611,6839116.540000000037253,6092509.169999999925494,12931625.710000000894070
20100614,6859886.849999999627471,6071482.529999999329448,12931369.379999998956919
20100615,7005279.020000000484288,6167854.629999999888241,13173133.650000000372529
20100616,7209205.700000000186265,6158217.419999999925494,13367423.120000001043081
20100617,7333827.560000000521541,6137190.779999999329448,13471018.339999999850988
20100618,7392362.069999999366701,6122296.909999999217689,13514658.979999998584390
20100621,7288510.520000000484288,6125801.349999999627471,13414311.870000001043081
20100622,7386697.439999999478459,6013659.269999999552965,13400356.709999999031425
20100623,7309280.830000000074506,6012783.159999999217689,13322063.989999998360872
20100624,7256410.950000000186265,5933933.259999999776483,13190344.210000000894070
20100625,7194100.020000000484288,5906773.849999999627471,13100873.870000001043081
20100628,7237528.849999999627471,5898888.859999999403954,13136417.709999999031425
20100629,6910868.520000000484288,5822667.289999999105930,12733535.809999998658895
20100630,6784358.450000000186265,5770976.799999999813735,12555335.250000000000000
20100701,6703165.419999999925494,5844570.039999999105930,12547735.459999999031425
20100702,6661624.799999999813735,5794631.769999999552965,12456256.570000000298023
20100706,6706941.840000000782311,5792003.439999999478459,12498945.280000001192093
20100707,6976955.870000000111759,5897136.639999999664724,12874092.509999999776483
20100708,6961850.189999999478459,6046951.449999999254942,13008801.639999998733401
20100709,7003390.810000000521541,6064473.649999999441206,13067864.460000000894070
20100712,6941079.879999999888241,6127553.569999999366701,13068633.449999999254942
20100713,6791911.290000000037253,6206403.469999999739230,12998314.759999999776483
20100714,6816458.020000000484288,6211660.129999999888241,13028118.150000000372529
20100715,6782470.240000000223517,6249332.859999999403954,13031803.099999999627471
20100716,6740929.620000000111759,6127553.569999999366701,12868483.189999999478459
20100719,6623860.599999999627471,6124925.239999999292195,12748785.839999999850988
20100720,6793799.499999999068677,6209031.799999999813735,13002831.299999998882413
20100721,6857998.639999999664724,6142447.439999999478459,13000446.079999998211861
20100722,6986396.919999999925494,6255465.629999999888241,13241862.550000000745058
20100723,7010943.650000000372529,6124049.129999999888241,13134992.780000001192093
20100726,6993949.759999999776483,6209031.799999999813735,13202981.559999998658895
20100727,7124236.249999999068677,6167854.629999999888241,13292090.879999998956919
20100728,7039266.799999999813735,6112659.699999999254942,13151926.500000000000000
20100729,6961850.189999999478459,6078491.409999999217689,13040341.599999997764826
20100730,6939191.669999999925494,6109155.259999999776483,13048346.929999999701977
20100802,7063813.529999999329448,6154712.979999999515712,13218526.509999997913837
20100803,7065701.740000000223517,6172235.179999999701977,13237936.919999999925494
20100804,7094024.889999999664724,6193261.819999999366701,13287286.709999999031425
20100805,7060037.110000000335276,6172235.179999999701977,13232272.289999999105930
20100806,7016608.279999999329448,6285253.369999999180436,13301861.649999998509884
20100809,7060037.110000000335276,6388634.349999999627471,13448671.460000000894070
20100810,6997726.180000000633299,6381625.469999999739230,13379351.650000000372529
20100811,6748482.459999999962747,6270359.499999999068677,13018841.959999999031425
20100812,6791911.290000000037253,6313288.889999999664724,13105200.179999999701977
20100813,6720159.310000000521541,6298395.019999999552965,13018554.330000000074506
20100816,6680506.900000000372529,6289633.919999999925494,12970140.820000000298023
20100817,6797575.919999999925494,6414917.649999999441206,13212493.570000000298023
20100818,6825899.069999999366701,6417545.979999999515712,13243445.049999998882413
20100819,6740929.620000000111759,6393014.899999999441206,13133944.519999999552965
20100820,6733376.779999999329448,6402652.109999999403954,13136028.889999998733401
20100823,6629525.229999999515712,6425430.969999999739230,13054956.199999999254942
20100824,6472803.799999999813735,6371112.149999999441206,12843915.949999999254942
20100825,6552108.620000000111759,6412289.319999999366701,12964397.939999999478459
20100826,6482244.849999999627471,6409660.989999999292195,12891905.839999999850988
20100827,6518120.840000000782311,6482378.119999999180436,13000498.960000000894070
20100830,6540779.360000000335276,6372864.369999999180436,12913643.730000000447035
20100831,6557773.249999999068677,6400899.889999999664724,12958673.139999998733401
20100901,6752258.879999999888241,6530564.169999999925494,13282823.050000000745058
20100902,6801352.340000000782311,6572617.449999999254942,13373969.789999999105930
20100903,6980732.290000000037253,6578750.219999999739230,13559482.509999999776483
20100907,6954297.349999999627471,6640954.029999999329448,13595251.379999998956919
20100908,7092136.680000000633299,6665485.109999999403954,13757621.789999999105930
20100909,7095913.099999999627471,6515670.299999999813735,13611583.399999998509884
20100910,7105354.150000000372529,6571741.339999999850988,13677095.490000000223517
20100913,7203541.069999999366701,6533192.499999999068677,13736733.569999998435378
20100914,7229976.009999999776483,6477997.569999999366701,13707973.579999998211861
20100915,7288510.520000000484288,6545458.039999999105930,13833968.559999998658895
20100916,7460337.629999999888241,6553343.029999999329448,14013680.660000000149012
20100917,7428238.060000000521541,6511289.749999999068677,13939527.809999998658895
20100920,7639717.580000000074506,6580502.439999999478459,14220220.019999999552965
20100921,7654823.259999999776483,6615546.839999999850988,14270370.099999999627471
20100922,7762451.229999999515712,6582254.659999999217689,14344705.889999998733401
20100923,7792662.590000000782311,6539325.269999999552965,14331987.859999999403954
20100924,7885184.879999999888241,6579626.329999999143183,14464811.209999999031425
20100927,7853085.310000000521541,6549838.589999999850988,14402923.900000000372529
20100928,7737904.499999999068677,6538449.159999999217689,14276353.659999998286366
20100929,7751121.969999999739230,6522679.179999999701977,14273801.149999998509884
20100930,7654823.259999999776483,6527935.839999999850988,14182759.099999999627471
