代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12800819.380250001000
真實報酬,2800819.380250001300

夏普值報酬,0.271381938025
夏普值風險,0.078915939628
夏普值,3.438873557139

預期報酬,11660.444114777669
風險,173198.103198898690
起點值,0.067324317642
找到最佳解世代,4002
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1101(0),1216(2),2301(13),2357(24),2412(27),3008(42),4904(46),
FS( 167 ),1613195.159999999900,1937162.482000000100,1607678.907999999800,1693942.216250000100,1541191.542999999600,1814654.914000000100,1698745.780500000100,11906574.003750000000
FS( 168 ),1595911.977999999900,1921930.184500000000,1620501.913999999900,1671362.575250000700,1549345.302249999700,1809119.517000000000,1708621.884500000200,11876796.355500001000
FS( 169 ),1578628.795999999600,1937162.482000000100,1616041.738000000100,1671362.575250000700,1549345.302249999700,1816506.683500000000,1732694.888000000000,11901745.465000000000
FS( 170 ),1634938.517999999900,1955948.982250000100,1620501.913999999900,1686415.669250000300,1554363.000249999800,1827617.300500000100,1756767.891499999900,12036556.275750000000
FS( 171 ),1667832.315999999900,1963565.131000000100,1679041.724000000200,1711573.849500000000,1555826.495499999700,1888665.959500000100,1775902.843000000100,12242411.318500001000
FS( 172 ),1665602.227999999900,1944778.630749999800,1674581.547999999700,1701538.453500000300,1555826.495499999700,1859057.559000000100,1744731.389750000100,12146119.304500001000
FS( 173 ),1652221.700000000000,1948332.833499999700,1662316.064000000000,1709065.000500000100,1552690.434249999900,1875723.484500000000,1744731.389750000100,12145083.906500001000
FS( 174 ),1673965.058000000000,1974735.482499999900,1674581.547999999700,1699029.604500000400,1557499.061499999800,1899776.576500000200,1756767.891499999900,12236358.222500000000
FS( 175 ),1661142.051999999900,2004692.334250000100,1685174.465999999800,1673871.424250000200,1557499.061499999800,2003376.110999999800,1744731.389750000100,12330489.838749999000
FS( 176 ),1726372.126000000200,2004692.334250000100,1691307.207999999900,1681397.971250000400,1560844.193499999800,2010783.189000000000,1756767.891499999900,12432167.913500000000
FS( 177 ),1709088.943999999900,1997583.928749999700,1666218.717999999900,1673871.424250000200,1565652.820750000000,2045926.986499999900,1792568.768500000000,12450914.590750000000
FS( 178 ),1704628.767999999900,2016370.428999999800,1662316.064000000000,1676380.273250000600,1573806.579999999600,2021873.894499999900,1819110.798000000000,12474489.806750001000
FS( 179 ),1709088.943999999900,2057497.632250000000,1676811.635999999900,1709065.000500000100,1570670.518749999800,2008931.419499999800,1826517.875999999900,12558586.027000001000
FS( 180 ),1711319.031999999700,2042773.078000000000,1685174.465999999800,1781821.621500000400,1564189.325499999800,1977471.249499999900,1804605.270250000100,12567357.042750001000
FS( 181 ),1711319.031999999700,2035156.929249999800,1674581.547999999700,1784330.470500000300,1552690.434249999900,1870168.176000000000,1799975.846500000200,12428225.436500000000
FS( 182 ),1702398.679999999900,2046327.280749999900,1666218.717999999900,1781821.621500000400,1552690.434249999900,1790601.822000000200,1790408.370750000000,12330469.927250000000
FS( 183 ),1697938.504000000000,2069175.727000000200,1649493.058000000000,1786839.319500000200,1552690.434249999900,1816506.683500000000,1792568.768500000000,12365215.494750001000
FS( 184 ),1687345.585999999900,2072729.929749999700,1657855.888000000300,1749206.584500000300,1552690.434249999900,1872019.945499999900,1797506.820499999900,12389358.188499998000
FS( 185 ),1687345.585999999900,2004692.334250000100,1624404.568000000000,1734153.490500000300,1551017.868250000100,1892369.498500000000,1768495.765000000100,12262482.110500002000
FS( 186 ),1643858.869999999900,2016370.428999999800,1614369.172000000000,1711573.849500000000,1546209.240999999700,1853522.162000000000,1732694.888000000000,12118601.611500001000
FS( 187 ),1608734.983999999700,2004692.334250000100,1593183.336000000100,1716591.547500000300,1541191.542999999600,1857225.701000000100,1730225.862000000200,12051848.307750000000
FS( 188 ),1643858.869999999900,1989967.779999999800,1657855.888000000300,1704047.302500000200,1537846.410999999800,1833172.608999999900,1744731.389750000100,12111483.250249999000
FS( 189 ),1665602.227999999900,2023986.577749999900,1639457.661999999800,1729135.792500000400,1552690.434249999900,1866464.636999999900,1768495.765000000100,12245836.096500000000
FS( 190 ),1696265.937999999800,2042773.078000000000,1628864.743999999900,1724118.094500000100,1533037.783749999700,1857225.701000000100,1790408.370750000000,12272696.709999999000
FS( 191 ),1702398.679999999900,2023986.577749999900,1626634.656000000000,1724118.094500000100,1549345.302249999700,1849818.622999999900,1756767.891499999900,12233072.824999999000
FS( 192 ),1704628.767999999900,2016370.428999999800,1631094.832000000200,1741680.037500000100,1565652.820750000000,1859057.559000000100,1807074.296250000100,12325561.742500002000
FS( 193 ),1709088.943999999900,2038711.132000000000,1682944.378000000000,1751715.433500000300,1557499.061499999800,1958973.466000000000,1804605.270250000100,12503540.685250001000
FS( 194 ),1702398.679999999900,2038711.132000000000,1691307.207999999900,1741680.037500000100,1541191.542999999600,1944179.221500000000,1770964.791000000200,12430435.612999998000
FS( 195 ),1709088.943999999900,2057497.632250000000,1674581.547999999700,1706556.151500000200,1555826.495499999700,1903480.115499999800,1797506.820499999900,12404540.707249999000
FS( 196 ),1704628.767999999900,2035156.929249999800,1649493.058000000000,1704047.302500000200,1555826.495499999700,1799860.669499999800,1797506.820499999900,12246523.043250000000
FS( 197 ),1687345.585999999900,2031094.983250000000,1670678.894000000100,1734153.490500000300,1560844.193499999800,1785066.425000000000,1804605.270250000100,12273791.842500001000
FS( 198 ),1689575.674000000100,2023986.577749999900,1670678.894000000100,1714082.698500000400,1559171.627499999700,1792453.591500000100,1758928.289249999900,12208880.352500001000
FS( 199 ),1737522.565999999900,2065113.781000000200,1628864.743999999900,1774295.074500000100,1565652.820750000000,1770252.268999999900,1773433.817000000000,12315138.072249999000
FS( 200 ),1737522.565999999900,2065113.781000000200,1649493.058000000000,1784330.470500000300,1560844.193499999800,1803564.208499999900,1778371.869000000200,12379243.146500001000
FS( 201 ),1730832.301999999900,2061559.578250000000,1670678.894000000100,1774295.074500000100,1564189.325499999800,1757309.794000000000,1770964.791000000200,12329832.759250000000
FS( 202 ),1709088.943999999900,2046327.280749999900,1682944.378000000000,1754224.282500000200,1568997.952749999900,1761013.332999999900,1756767.891499999900,12279367.062500000000
FS( 203 ),1706858.855999999900,1997583.928749999700,1670678.894000000100,1719100.396500000300,1554363.000249999800,1777659.347000000100,1763866.341250000100,12190113.763750000000
FS( 204 ),1656681.876000000200,1959503.184999999800,1668448.806000000100,1726626.943500000100,1555826.495499999700,1749902.716000000000,1758928.289249999900,12075921.311249999000
FS( 205 ),1697938.504000000000,1978797.428499999900,1668448.806000000100,1759241.980500000100,1568997.952749999900,1761013.332999999900,1778371.869000000200,12212812.873750001000
FS( 206 ),1702398.679999999900,1959503.184999999800,1685174.465999999800,1784330.470500000300,1567325.386749999600,1777659.347000000100,1770964.791000000200,12247359.326250002000
FS( 207 ),1709088.943999999900,1993521.982750000000,1691307.207999999900,1794365.866500000000,1572343.084749999700,1777659.347000000100,1785470.318750000100,12323759.751749998000
FS( 208 ),1706858.855999999900,1955948.982250000100,1695767.383999999800,1771786.225500000200,1573806.579999999600,1779511.116500000000,1807074.296250000100,12290756.440500000000
FS( 209 ),1709088.943999999900,1971181.279750000000,1701900.126000000200,1784330.470500000300,1565652.820750000000,1807267.747500000100,1804605.270250000100,12344029.658750001000
FS( 210 ),1713549.119999999900,1952394.779500000200,1699670.038000000200,1796874.715500000400,1564189.325499999800,1792453.591500000100,1804605.270250000100,12323739.840250000000
FS( 211 ),1719681.862000000200,1955948.982250000100,1705802.780000000000,1804401.262499999700,1565652.820750000000,1798008.899999999900,1780532.266750000000,12330031.874250000000
FS( 212 ),1735292.477999999900,1974735.482499999900,1712493.044000000000,1809418.960500000500,1565652.820750000000,1894221.268000000200,1790408.370750000000,12482225.424500002000
FS( 213 ),1743655.308000000000,1955948.982250000100,1710262.956000000000,1786839.319500000200,1554363.000249999800,1866464.636999999900,1802444.872500000100,12419982.075500000000
FS( 214 ),1748115.483999999700,1959503.184999999800,1795563.821999999900,1799383.564499999900,1557499.061499999800,1849818.622999999900,1831147.299750000000,12541034.039749999000
FS( 215 ),1754805.747999999900,1967119.333750000200,1806156.740000000000,1811927.809500000400,1554363.000249999800,1894221.268000000200,1831147.299750000000,12619744.199250001000
FS( 216 ),1772088.929999999900,1974735.482499999900,1818979.745999999800,1829489.752500000400,1555826.495499999700,1892369.498500000000,1828678.273749999900,12672171.178749999000
FS( 217 ),1741425.220000000000,1952394.779500000200,1816749.658000000100,1844542.846500000000,1555826.495499999700,1925681.438000000100,1802444.872500000100,12639068.310000001000
FS( 218 ),1715779.207999999900,1948332.833499999700,1795563.821999999900,1889771.818750000100,1555826.495499999700,1909015.512500000000,1797506.820499999900,12611799.510749998000
FS( 219 ),1706858.855999999900,1940716.684749999800,1795563.821999999900,1909842.610750000500,1533037.783749999700,1907163.743000000000,1706152.858500000100,12499339.358750001000
FS( 220 ),1706858.855999999900,1955948.982250000100,1795563.821999999900,1884754.120750000200,1529692.651749999700,1964528.774500000100,1677141.803000000100,12514492.010249998000
FS( 221 ),1676195.145999999700,2012308.482999999800,1856333.719999999700,1887262.969750000200,1533037.783749999700,1951566.388000000000,1684548.881000000100,12601256.371500000000
FS( 222 ),1639398.693999999900,2035156.929249999800,1873059.379999999900,1872140.185500000100,1539518.977000000000,1916422.590499999900,1645970.349750000100,12521670.105999999000
FS( 223 ),1676195.145999999700,2076284.132500000100,1875289.467999999900,1872140.185500000100,1541191.542999999600,1912719.051500000100,1660475.877500000200,12614298.403999999000
FS( 224 ),1685115.497999999900,2061559.578250000000,1841838.147999999800,1859595.940500000500,1541191.542999999600,1920126.129500000000,1686709.278750000100,12596139.116000000000
FS( 225 ),1673965.058000000000,2069175.727000000200,1837377.972000000100,1859595.940500000500,1541191.542999999600,1901628.345999999900,1660475.877500000200,12543413.464000000000
FS( 226 ),1658911.963999999900,2076284.132500000100,1835147.883999999800,1854578.242500000600,1534710.349749999800,1903480.115499999800,1665105.301249999800,12528220.989499999000
FS( 227 ),1667832.315999999900,2099132.578749999900,1931599.189999999900,1909842.610750000500,1528229.156499999800,1899776.576500000200,1677141.803000000100,12713557.231500002000
FS( 228 ),1702398.679999999900,2166662.431000000300,1923236.359999999900,1942457.647750000500,1531365.217749999800,1931216.835000000200,1684548.881000000100,12881889.052500002000
FS( 229 ),1691805.762000000100,2136705.579250000000,1931599.189999999900,1947475.345749999900,1519866.326500000000,1914570.821000000000,1677141.803000000100,12819167.827500001000
FS( 230 ),1691805.762000000100,2155492.079500000000,1952227.504000000200,1995143.476750000400,1519866.326500000000,1927513.296000000100,1674672.777000000000,12916724.221750000000
FS( 231 ),1691805.762000000100,2219467.729000000300,2004634.571999999900,1949984.194750000300,1521538.892499999600,1847966.853500000000,1686709.278750000100,12922110.282500001000
FS( 232 ),1678425.233999999700,2253486.526750000700,1975085.906000000000,1892280.667750000000,1524884.024500000100,1833172.608999999900,1691647.330750000200,12848985.298750000000
FS( 233 ),1706858.855999999900,2261102.675500000400,1983448.735999999800,1882245.271750000300,1529692.651749999700,1833172.608999999900,1718189.360249999900,12914713.160249999000
FS( 234 ),1678425.233999999700,2264656.878250000500,1954457.591999999900,1859595.940500000500,1524884.024500000100,1829469.070000000100,1715720.334250000100,12827212.073500000000
FS( 235 ),1672292.491999999900,2227083.877750000000,1941634.585999999900,1869631.336500000200,1534710.349749999800,1792453.591500000100,1698745.780500000100,12736555.014000000000
FS( 236 ),1687345.585999999900,2253486.526750000700,1933271.756000000100,1834507.450500000300,1536382.915750000200,1788769.964000000200,1706152.858500000100,12739920.057500001000
FS( 237 ),1639398.693999999900,2249932.324000000000,1958360.245999999800,1849560.544500000300,1531365.217749999800,1798008.899999999900,1708621.884500000200,12735250.810750002000
FS( 238 ),1606504.895999999700,2204743.174750000200,1965050.509999999800,1844542.846500000000,1541191.542999999600,1860909.328500000100,1698745.780500000100,12721691.079250000000
FS( 239 ),1586991.626000000200,2253486.526750000700,1971183.252000000100,1824472.054500000600,1529692.651749999700,1823913.761500000000,1691647.330750000200,12681390.203250002000
FS( 240 ),1610965.071999999900,2223529.675000000300,1973413.340000000100,1874649.034500000100,1529692.651749999700,1809119.517000000000,1665105.301249999800,12686477.591499999000
FS( 241 ),1600372.153999999900,2200681.228750000200,2016900.056000000100,1869631.336500000200,1524884.024500000100,1809119.517000000000,1643501.323750000000,12665092.640500002000
FS( 242 ),1600372.153999999900,2227083.877750000000,2041988.545999999900,1869631.336500000200,1524884.024500000100,1809119.517000000000,1660475.877500000200,12733558.333249999000
FS( 243 ),1598142.065999999900,2242316.175250000300,2021360.231999999800,1842033.997500000100,1524884.024500000100,1807267.747500000100,1660475.877500000200,12696483.120250000000
FS( 244 ),1598142.065999999900,2249932.324000000000,2033625.716000000000,1842033.997500000100,1526556.590499999900,1798008.899999999900,1665105.301249999800,12713407.895249998000
FS( 245 ),1615425.247999999900,2215913.526250000100,2023032.797999999700,1874649.034500000100,1528229.156499999800,1842411.544999999900,1655537.825500000000,12755202.133749999000
FS( 246 ),1626575.687999999800,2151937.876750000800,2050351.376000000200,1907333.761750000100,1526556.590499999900,1866464.636999999900,1658006.851500000100,12787229.781500002000
FS( 247 ),1613195.159999999900,2144321.727999999700,2046448.722000000100,1887262.969750000200,1528229.156499999800,1862761.098000000000,1653068.799500000200,12735290.633749999000
FS( 248 ),1643858.869999999900,2140259.782000000100,2033625.716000000000,1897298.365750000300,1537846.410999999800,1868316.406499999800,1679610.828999999900,12800819.380250001000
