代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13185409.971000001000
真實報酬,3185409.971000000800

夏普值報酬,0.309840997100
夏普值風險,0.078976634668
夏普值,3.923198277583

預期報酬,12617.633970463297
風險,184238.224994859310
起點值,0.068485429507
找到最佳解世代,3940
找到最佳解實驗#,1
找到最佳解次數,33

投資組合檔數,7
1101(0),1216(2),2301(13),2412(27),2881(33),3008(42),3045(43),
FS( 167 ),1650753.413750000100,1865367.734000000200,1867010.837500000100,1471255.945000000100,2041257.851999999500,1838907.212000000100,1556658.379000000200,12291214.373250000000
FS( 168 ),1650753.413750000100,1920562.412000000200,1917546.224499999800,1472848.864999999800,2043726.877999999600,1759360.769499999900,1556658.379000000200,12321459.941749999000
FS( 169 ),1637611.823750000000,1949911.963000000200,1889052.867999999800,1476034.705000000300,2073972.446500000100,1744566.524999999900,1571223.641249999900,12342376.972500000000
FS( 170 ),1665537.702500000100,1956482.757999999900,1897117.025499999800,1480614.349999999600,2174585.256000000100,1744566.524999999900,1564035.589750000000,12482942.206750000000
FS( 171 ),1637611.823750000000,1959549.129000000000,1869161.279499999900,1476034.705000000300,2224583.032500000200,1740862.986000000000,1564035.589750000000,12471841.545499999000
FS( 172 ),1631588.595000000000,1927133.206999999900,1856796.237999999700,1485393.110000000100,2129525.531500000500,1703847.507500000100,1556658.379000000200,12290945.568000002000
FS( 173 ),1646372.883750000300,1949911.963000000200,1848732.080499999700,1486986.030000000300,2141870.661499999900,1700163.880000000100,1571223.641249999900,12345264.140000001000
FS( 174 ),1599282.186250000000,1946845.592000000200,1872924.553000000100,1482207.270000000000,2167178.177999999800,1709402.815999999900,1549470.327499999900,12327313.922750000000
FS( 175 ),1566975.777500000100,1907858.875000000200,1879375.879000000000,1491565.674999999600,2167178.177999999800,1772303.244500000000,1564035.589750000000,12349296.218750000000
FS( 176 ),1547810.958750000500,1949911.963000000200,1885289.594499999900,1480614.349999999600,2094341.910999999800,1735307.677500000000,1542093.116750000300,12235372.571500000000
FS( 177 ),1571356.307499999900,1924066.835999999900,1887440.036499999900,1480614.349999999600,2109156.067000000300,1720513.433000000000,1527527.854499999900,12220677.884499999000
FS( 178 ),1560952.548750000100,1904354.450999999900,1929373.655499999900,1476034.705000000300,2116563.145000000500,1720513.433000000000,1512962.592250000000,12220757.530500000000
FS( 179 ),1560952.548750000100,1927133.206999999900,1953566.128000000000,1476034.705000000300,2134463.583499999700,1720513.433000000000,1505774.540750000200,12278441.146000000000
FS( 180 ),1558762.283750000200,1940274.796999999800,1933674.539499999700,1476034.705000000300,2111625.093000000300,1718661.663500000000,1505774.540750000200,12244810.622500001000
FS( 181 ),1558762.283750000200,1946845.592000000200,1945501.970500000100,1477627.625000000000,2131994.557500000600,1709402.815999999900,1512962.592250000000,12283100.437000001000
FS( 182 ),1575736.837500000100,1917496.041000000000,1935287.371000000000,1479220.545000000400,2116563.145000000500,1753805.460999999900,1527527.854499999900,12305640.254999999000
FS( 183 ),1586688.162500000100,1862301.363000000400,1961630.285500000000,1477627.625000000000,2174585.256000000100,1777858.552999999800,1512962.592250000000,12353656.837250002000
FS( 184 ),1573546.572500000000,1855730.567999999700,1957867.011999999900,1479220.545000000400,2162240.126000000200,1774155.014000000000,1512962.592250000000,12315725.429750001000
FS( 185 ),1603662.716250000100,1852226.143999999600,1945501.970500000100,1488379.835000000000,2164709.152000000200,1779710.322499999800,1520339.803000000100,12354532.943249999000
FS( 186 ),1605852.981250000000,1878509.324000000000,1929373.655499999900,1491565.674999999600,2121501.197000000200,1759360.769499999900,1542093.116750000300,12328259.719000001000
FS( 187 ),1618447.005000000100,1865367.734000000200,1991736.473500000300,1493158.595000000400,2066565.368500000300,1742714.755500000000,1556658.379000000200,12334651.310500002000
FS( 188 ),1641992.353750000000,1865367.734000000200,2058400.175499999700,1493158.595000000400,2069034.394500000400,1770451.475000000100,1527527.854499999900,12425935.582250001000
FS( 189 ),1603662.716250000100,1807106.684999999800,2021842.661499999900,1480614.349999999600,2018419.361500000100,1748250.152499999900,1520339.803000000100,12200238.729750000000
FS( 190 ),1614066.475000000100,1832951.812000000200,2018079.387999999800,1480614.349999999600,2023974.670000000400,1757509.000000000000,1505774.540750000200,12232973.235750001000
FS( 191 ),1614066.475000000100,1839522.607000000100,2029906.818999999900,1480614.349999999600,2069034.394500000400,1770451.475000000100,1479481.405000000000,12283080.525500000000
FS( 192 ),1625017.800000000300,1946845.592000000200,2074528.490500000100,1489972.754999999900,2073972.446500000100,1794504.567000000000,1495559.941249999900,12500404.592250001000
FS( 193 ),1625017.800000000300,1930199.578000000000,2070227.606499999800,1494751.515000000100,2078910.498499999800,1759360.769499999900,1505774.540750000200,12464245.308250001000
FS( 194 ),1641992.353750000000,1933704.001999999900,2062163.448999999800,1496344.435000000100,2046195.904000000100,1746398.382999999900,1527527.854499999900,12454329.381250000000
FS( 195 ),1644182.618750000100,1917496.041000000000,2013778.504000000000,1500924.080000000300,2043726.877999999600,1727900.599500000000,1542093.116750000300,12390104.838000001000
FS( 196 ),1641992.353750000000,1913991.617000000100,2046035.134000000100,1500924.080000000300,2048664.930000000200,1711254.585499999800,1542093.116750000300,12404958.817000000000
FS( 197 ),1627208.065000000200,1875004.900000000400,2021842.661499999900,1494751.515000000100,2043726.877999999600,1666851.940500000000,1527527.854499999900,12256916.814500002000
FS( 198 ),1641992.353750000000,1910925.246000000000,2034207.703000000000,1500924.080000000300,2083848.550500000400,1655741.323499999900,1556658.379000000200,12384300.635750001000
FS( 199 ),1682512.256250000100,1913991.617000000100,2062163.448999999800,1504109.920000000400,2114094.119000000400,1640947.078999999900,1556658.379000000200,12474479.819250003000
FS( 200 ),1656776.642500000100,1904354.450999999900,2074528.490500000100,1505503.724999999600,2111625.093000000300,1618745.756499999900,1564035.589750000000,12435572.748249998000
FS( 201 ),1680321.991250000200,1936770.372999999900,2074528.490500000100,1504109.920000000400,2134463.583499999700,1637243.539999999800,1556658.379000000200,12524099.277249999000
FS( 202 ),1667727.967500000000,1936770.372999999900,2106785.120499999700,1504109.920000000400,2124587.479500000400,1603951.511999999900,1556658.379000000200,12500593.751500001000
FS( 203 ),1663347.437500000200,1913991.617000000100,2139041.750499999600,1508689.564999999700,2139401.635499999900,1692756.801999999900,1556658.379000000200,12613890.186500000000
FS( 204 ),1655133.943750000100,1897783.655999999700,2122913.435499999700,1514862.129999999900,2119032.171000000100,1787117.400500000000,1593166.114250000100,12690011.851000000000
FS( 205 ),1676489.027500000100,1901288.080000000100,2142805.023999999700,1504109.920000000400,2131994.557500000600,1822261.197999999900,1607731.376500000200,12786682.183499999000
FS( 206 ),1646372.883750000300,1901288.080000000100,2102484.236499999600,1522627.614999999800,2129525.531500000500,1833371.814999999900,1622296.638749999900,12757969.800500000000
FS( 207 ),1637611.823750000000,1949911.963000000200,2147105.907999999800,1525813.455000000300,2141870.661499999900,1829668.276000000100,1644239.111749999900,12876224.198999999000
FS( 208 ),1644182.618750000100,1913991.617000000100,2178824.927499999800,1524220.534999999900,2069034.394500000400,1888865.165499999900,1636861.900999999800,12855984.159250000000
FS( 209 ),1641992.353750000000,1913991.617000000100,2126676.708999999800,1524220.534999999900,2043726.877999999600,1885161.626499999800,1615108.587250000100,12750881.306499999000
FS( 210 ),1655133.943750000100,1963053.553000000100,2118612.551500000100,1533578.939999999700,2066565.368500000300,1888865.165499999900,1636861.900999999800,12862674.423250001000
FS( 211 ),1674298.762500000000,1975757.089999999900,2114849.277999999900,1538357.700000000000,2073972.446500000100,1903679.321500000100,1644239.111749999900,12925156.710250000000
FS( 212 ),1676489.027500000100,1966119.923999999900,2070227.606499999800,1538357.700000000000,2094341.910999999800,1894420.473999999900,1644239.111749999900,12884198.754749998000
FS( 213 ),1652943.678750000200,1956482.757999999900,2082592.648000000000,1536764.780000000300,2078910.498499999800,1861128.446000000000,1644239.111749999900,12813064.921000000000
FS( 214 ),1672108.497500000100,1930199.578000000000,1937437.812999999600,1538357.700000000000,2086317.576500000000,1903679.321500000100,1644239.111749999900,12712342.598249998000
FS( 215 ),1686892.786250000100,1949911.963000000200,1889052.867999999800,1556875.395000000000,2131994.557500000600,1998039.919999999900,1753573.158249999900,12966343.648000002000
FS( 216 ),1697844.111250000100,1956482.757999999900,1971844.885000000000,1561654.155000000300,2181992.333999999800,2101639.454500000000,1746195.947500000000,13217656.645250002000
FS( 217 ),1689083.051250000000,1966119.923999999900,1993886.915500000100,1561654.155000000300,2162240.126000000200,2086845.210000000000,1724442.633750000000,13184275.015500002000
FS( 218 ),1678131.726250000100,1975757.089999999900,1982059.484500000300,1561654.155000000300,2167178.177999999800,2079438.132000000000,1709877.371500000100,13154099.137250001000
FS( 219 ),1689083.051250000000,1982327.885000000000,1990123.642000000000,1571012.560000000100,2124587.479500000400,2146042.099500000000,1702500.160749999800,13205679.878000000000
FS( 220 ),1697844.111250000100,1985832.309000000100,2021842.661499999900,1572605.480000000000,2109156.067000000300,2112750.071500000100,1695122.950000000000,13195156.650249999000
FS( 221 ),1682512.256250000100,1988898.680000000200,1953566.128000000000,1563247.075000000000,2041257.851999999500,2051681.501000000200,1695122.950000000000,12976289.442249998000
FS( 222 ),1674298.762500000000,1969186.294999999900,1967544.000999999900,1546123.185000000100,2041257.851999999500,2097935.915500000100,1687934.898499999900,12984283.909499999000
FS( 223 ),1680321.991250000200,1975757.089999999900,1961630.285500000000,1553888.670000000400,2046195.904000000100,2118285.468500000000,1702500.160749999800,13038582.569999998000
FS( 224 ),1680321.991250000200,1952978.334000000000,1933674.539499999700,1553888.670000000400,2036319.800000000300,2181205.808500000300,1717065.423000000200,13055457.566250000000
FS( 225 ),1703867.340000000100,1969186.294999999900,1933674.539499999700,1555481.590000000100,2056689.264500000000,2162688.113500000000,1724442.633750000000,13106032.776249997000
FS( 226 ),1656776.642500000100,1930199.578000000000,1923459.940000000200,1531986.020000000000,2028912.722000000100,2147893.868999999900,1636861.900999999800,12856093.672499999000
FS( 227 ),1686892.786250000100,1936770.372999999900,1931524.097499999900,1530592.215000000100,2008543.257500000300,2131247.855000000000,1636861.900999999800,12862435.485250000000
FS( 228 ),1641992.353750000000,1881575.695000000100,1993886.915500000100,1522627.614999999800,1983235.740999999900,2105342.993499999900,1636861.900999999800,12765526.214750001000
FS( 229 ),1629398.330000000100,1868872.158000000100,1985822.758000000100,1521233.810000000100,1996198.127499999900,2162688.113500000000,1607731.376500000200,12771947.673499998000
FS( 230 ),1608043.246250000100,1881575.695000000100,1977758.600499999700,1514862.129999999900,2008543.257500000300,2164539.882999999900,1615108.587250000100,12770434.399499999000
FS( 231 ),1603662.716250000100,1881575.695000000100,1977758.600499999700,1514862.129999999900,1998667.153500000000,2147893.868999999900,1629673.849500000000,12754097.013749998000
FS( 232 ),1618447.005000000100,1897783.655999999700,2034207.703000000000,1522627.614999999800,2006074.231499999800,2123840.776999999800,1658804.374000000300,12861788.361500001000
FS( 233 ),1644182.618750000100,1920562.412000000200,2058400.175499999700,1525813.455000000300,2015950.335500000000,2245958.006500000100,1658804.374000000300,13069674.377250001000
FS( 234 ),1629398.330000000100,1875004.900000000400,2021842.661499999900,1525813.455000000300,2026443.696000000500,2181205.808500000300,1651427.163250000200,12911139.014249999000
FS( 235 ),1597091.921250000100,1894717.284999999900,2026143.545500000200,1514862.129999999900,1996198.127499999900,2090548.748999999800,1564035.589750000000,12683600.347999999000
FS( 236 ),1599282.186250000000,1907858.875000000200,1957867.011999999900,1516455.049999999600,2006074.231499999800,2142338.560500000100,1644239.111749999900,12774118.026999999000
FS( 237 ),1616256.740000000500,1924066.835999999900,1982059.484500000300,1525813.455000000300,2021505.643999999900,2181205.808500000300,1658804.374000000300,12909715.342000002000
FS( 238 ),1605852.981250000000,1917496.041000000000,1985822.758000000100,1538357.700000000000,2013481.309500000000,2153449.177500000200,1673369.636250000200,12887832.603500001000
FS( 239 ),1605852.981250000000,1917496.041000000000,1977758.600499999700,1533578.939999999700,2003605.205499999700,2155300.947000000200,1673369.636250000200,12866965.351499999000
FS( 240 ),1594901.656250000200,1897783.655999999700,1971844.885000000000,1527406.375000000000,1988791.049500000200,2134951.393999999900,1680557.687750000000,12796239.703500001000
FS( 241 ),1502910.526249999900,1904354.450999999900,1996037.357500000200,1522627.614999999800,1968421.585000000000,2036887.256499999900,1629673.849500000000,12560915.640750000000
FS( 242 ),1479365.177500000500,1904354.450999999900,1996037.357500000200,1524220.534999999900,1973359.637000000100,2070179.284500000100,1658804.374000000300,12606323.816499999000
FS( 243 ),1443225.805000000200,1868872.158000000100,1982059.484500000300,1530592.215000000100,1918423.808500000300,2035035.487000000000,1665992.425500000100,12444204.383500000000
FS( 244 ),1488126.237500000300,1910925.246000000000,1983672.315999999600,1527406.375000000000,1956076.455000000100,2033183.717500000000,1658804.374000000300,12558197.720999999000
FS( 245 ),1518242.381250000100,1910925.246000000000,2074528.490500000100,1536764.780000000300,2023974.670000000400,2055385.039999999800,1658804.374000000300,12778627.981750000000
FS( 246 ),1577927.102500000300,1910925.246000000000,2122913.435499999700,1631742.635000000000,2066565.368500000300,2107194.763000000300,1768138.420500000000,13185409.971000001000
