代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,16911610.320500001000
真實報酬,6911610.320500001300

夏普值報酬,0.682461032050
夏普值風險,0.156692410431
夏普值,4.355418556476

預期報酬,26801.362382399780
風險,386026.279064353260
起點值,0.069428854552
找到最佳解世代,3354
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1326(5),2498(27),2912(39),3045(40),8046(47),
FS( 216 ),2927546.959000000300,5645856.800249999400,3287901.695999999500,2478320.609750000300,1721902.586000000100,16061528.651000001000
FS( 217 ),2858692.991999999600,5398735.173750000100,3211979.146499999300,2453052.916250000200,1721902.586000000100,15644362.814500000000
FS( 218 ),2858692.991999999600,5280819.270750000100,3174017.871749999500,2388947.842000000200,1706202.368250000300,15408680.344749998000
FS( 219 ),2831075.741500000500,5348209.742500000600,3174017.871749999500,2378653.596500000500,1690312.991250000200,15422269.943500001000
FS( 220 ),2927546.959000000300,5533516.117250001100,3136056.596999999600,2371166.872500000500,1674612.773500000100,15642899.319250003000
FS( 221 ),2913927.493000000200,5511075.856750000300,3110749.080500000200,2374910.234500000700,1627322.961000000100,15537985.625750002000
FS( 222 ),2941166.425000000300,5482990.686000000700,3110749.080500000200,2335604.933499999800,1650967.867250000100,15521478.992249999000
FS( 223 ),2941166.425000000300,5645856.800249999400,3123402.838749999600,2385672.400249999900,1729847.274500000300,15825945.738750000000
FS( 224 ),3010398.710500000000,5685162.101250000300,3161364.113500000000,2399710.007749999900,1737602.803750000200,15994237.736750003000
FS( 225 ),2968783.675500000400,5628991.759749999300,3136056.596999999600,2406728.811500000800,1690312.991250000200,15830873.835000001000
FS( 226 ),2803458.490999999900,5645856.800249999400,3123402.838749999600,2381929.038250000200,1706202.368250000300,15660849.536499999000
FS( 227 ),2817077.956999999900,5668297.060749999200,3123402.838749999600,2421234.339250000200,1698257.679750000100,15728269.875499997000
FS( 228 ),2831075.741500000500,6050199.630749999500,3174017.871749999500,2381929.038250000200,1721902.586000000100,16159124.868249997000
FS( 229 ),2858692.991999999600,6190555.794250000300,3237286.663000000200,2406728.811500000800,1761247.710000000200,16454511.970750000000
FS( 230 ),2770166.463000000500,6246726.135749999400,3186671.629999999900,2414215.535500000200,1721902.586000000100,16339682.350249998000
FS( 231 ),2831075.741500000500,6246726.135749999400,3237286.663000000200,2453052.916250000200,1706202.368250000300,16474343.824750002000
FS( 232 ),2927546.959000000300,6330981.648000000000,3262594.179500000100,2435271.946750000600,1729847.274500000300,16686242.007750001000
FS( 233 ),2844695.207500000500,6162470.623500000700,3300555.454250000000,2442758.670750000500,1713957.897500000200,16464437.853500001000
FS( 234 ),2913927.493000000200,6246726.135749999400,3376786.631999999800,2449777.474500000500,1698257.679750000100,16685475.414999999000
FS( 235 ),2872312.458000000100,6387151.989500000100,3351479.115499999800,2446034.112500000300,1721902.586000000100,16778880.261500001000
FS( 236 ),2778489.470000000200,6218640.964999998900,3338825.357249999900,2417490.977250000000,1690312.991250000200,16443759.760749999000
FS( 237 ),2772814.692499999900,5881688.606250000200,3300555.454250000000,2406728.811500000800,1658912.555750000300,16020700.120250002000
FS( 238 ),2913927.493000000200,5825518.264749999200,3376786.631999999800,2421234.339250000200,1643023.178750000200,16180489.907749999000
FS( 239 ),2899929.708499999700,5488565.906000000400,3440055.423250000000,2435271.946750000600,1532743.336000000100,15796566.320500001000
FS( 240 ),2886310.242500000200,5853603.435499999700,3376786.631999999800,2417490.977250000000,1472969.013000000300,16007160.300249999000
FS( 241 ),2913927.493000000200,5741332.442749999500,3300555.454250000000,2439015.308750000300,1487155.956750000400,15881986.655500000000
FS( 242 ),2982781.460000000400,5909773.776999999800,3376786.631999999800,2421234.339250000200,1557901.516250000100,16248477.724499999000
FS( 243 ),3024018.176500000100,5909773.776999999800,3325862.970749999400,2424977.701250000400,1561117.223500000100,16245749.848999999000
FS( 244 ),2982781.460000000400,5909773.776999999800,3338825.357249999900,2431996.504999999900,1553172.535000000100,16216549.634250000000
FS( 245 ),3038015.961000000100,5741332.442749999500,3364132.873749999800,2442758.670750000500,1509098.429750000100,16095338.377999999000
FS( 246 ),3010398.710500000000,5965944.118499999900,3325862.970749999400,2439015.308750000300,1409789.823500000200,16151010.932000000000
FS( 247 ),3024018.176500000100,6022114.459999998100,3338825.357249999900,2460539.640250000200,1427192.474500000200,16272690.108499996000
FS( 248 ),3024018.176500000100,5994029.289249999400,3313209.212499999900,2478320.609750000300,1444595.125500000300,16254172.413500002000
FS( 249 ),3106869.927999999800,6134385.452750000200,3402094.148500000100,2481596.051500000100,1436650.437000000200,16561596.017750001000
FS( 250 ),3148484.963000000500,6218640.964999998900,3414747.906750000100,2492358.217250000200,1450837.380750000200,16725069.432750002000
FS( 251 ),3120867.712500000400,6527508.153000000900,3351479.115499999800,2478320.609750000300,1433434.729750000200,16911610.320500001000
