代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12356830.913500002000
真實報酬,2356830.913500001700

夏普值報酬,0.226983091350
夏普值風險,0.065057161163
夏普值,3.488979342031

預期報酬,9922.318643346853
風險,158111.530719891070
起點值,0.062755186786
找到最佳解世代,3206
找到最佳解實驗#,9
找到最佳解次數,12

投資組合檔數,8
2002(7),2317(16),2354(20),2412(24),2884(33),3008(41),3045(42),4938(46),
FS( 149 ),1325237.260000000000,1599174.255500000200,1491127.599999999900,1287356.183999999900,1493248.157000000400,1250000.000000000000,1356036.308000000200,1578937.870250000400,11381117.634750001000
FS( 150 ),1315201.864000000300,1589557.001000000400,1491127.599999999900,1287356.183999999900,1484646.389000000000,1250000.000000000000,1357310.644000000100,1545426.815750000300,11320626.497750001000
FS( 151 ),1322449.650000000100,1600637.750750000400,1492919.635000000000,1286081.848000000000,1493248.157000000400,1250000.000000000000,1350620.380000000100,1542798.497750000300,11338755.918500002000
FS( 152 ),1322449.650000000100,1564050.369500000300,1461260.349999999900,1287356.183999999900,1488947.273000000300,1250000.000000000000,1361452.236000000000,1534256.464250000400,11269772.526750000000
FS( 153 ),1310184.166000000000,1570531.562750000000,1489534.679999999900,1283214.591999999700,1496473.820000000300,1250000.000000000000,1341062.860000000100,1553968.849250000200,11294970.529999999000
FS( 154 ),1325237.260000000000,1602310.316750000200,1498295.740000000000,1290223.439999999900,1504000.367000000100,1250000.000000000000,1354602.680000000200,1606863.749000000300,11431533.552750001000
FS( 155 ),1317431.952000000000,1592693.062250000200,1508848.835000000000,1291497.775999999800,1512602.135000000200,1250000.000000000000,1351894.716000000000,1715610.406250000200,11540578.882500000000
FS( 156 ),1310184.166000000000,1565722.935500000400,1500087.775000000100,1286081.848000000000,1493248.157000000400,1250000.000000000000,1339629.232000000100,1793802.866750000500,11538756.980250003000
FS( 157 ),1307396.556000000100,1597501.689500000300,1531747.059999999600,1287356.183999999900,1496473.820000000300,1250000.000000000000,1357310.644000000100,1796759.724500000200,11624545.677999999000
FS( 158 ),1310184.166000000000,1578476.251250000200,1517609.894999999800,1292931.404000000100,1504000.367000000100,1250000.000000000000,1351894.716000000000,1869367.009250000100,11674463.808499999000
FS( 159 ),1307396.556000000100,1559241.742250000400,1522985.999999999800,1288789.811999999900,1496473.820000000300,1250000.000000000000,1339629.232000000100,1869367.009250000100,11633884.171500001000
FS( 160 ),1310184.166000000000,1557778.247000000000,1526370.954999999800,1290223.439999999900,1493248.157000000400,1250000.000000000000,1349186.752000000100,1871995.327250000300,11648987.044250000000
FS( 161 ),1315201.864000000300,1565722.935500000400,1552853.249999999800,1297072.995999999800,1508301.251000000200,1250000.000000000000,1358744.272000000100,1902878.063750000400,11750774.632250002000
FS( 162 ),1317431.952000000000,1576803.685250000100,1579136.429999999900,1302648.216000000000,1504000.367000000100,1250000.000000000000,1351894.716000000000,1991912.336000000400,11873827.702250002000
FS( 163 ),1305166.468000000100,1570531.562750000000,1598649.700000000200,1301214.587999999800,1508301.251000000200,1250000.000000000000,1351894.716000000000,2089817.181500000400,11975575.467250001000
FS( 164 ),1317431.952000000000,1573667.624000000100,1577543.510000000000,1297072.995999999800,1520128.682000000300,1250000.000000000000,1353328.344000000000,2022795.072500000500,11911968.180500001000
FS( 165 ),1310184.166000000000,1571995.058000000200,1605618.724999999900,1286081.848000000000,1508301.251000000200,1250000.000000000000,1345045.160000000100,2039550.599750000100,11916776.807750002000
FS( 166 ),1317431.952000000000,1586420.939750000100,1588096.605000000000,1288789.811999999900,1520128.682000000300,1250000.000000000000,1342337.196000000200,2098030.675250000300,11991235.862000000000
FS( 167 ),1322449.650000000100,1583075.807750000200,1588096.605000000000,1288789.811999999900,1512602.135000000200,1250000.000000000000,1351894.716000000000,2067476.478500000200,11964385.204250000000
FS( 168 ),1322449.650000000100,1581612.312500000200,1579136.429999999900,1294365.031999999900,1512602.135000000200,1250000.000000000000,1357310.644000000100,2028380.248250000400,11925856.451749999000
FS( 169 ),1305166.468000000100,1554433.115000000200,1605618.724999999900,1286081.848000000000,1496473.820000000300,1250000.000000000000,1354602.680000000200,2067476.478500000200,11919853.134500001000
FS( 170 ),1312414.254000000000,1513037.106500000000,1602034.654999999800,1283214.591999999700,1481420.726000000300,1250000.000000000000,1351894.716000000000,2067476.478500000200,11861492.528000001000
FS( 171 ),1327467.348000000000,1541888.870000000100,1633693.939999999900,1290223.439999999900,1496473.820000000300,1250000.000000000000,1379292.939999999900,2084232.005750000200,12003272.363750000000
FS( 172 ),1327467.348000000000,1554433.115000000200,1676105.434999999600,1291497.775999999800,1493248.157000000400,1250000.000000000000,1385983.204000000100,2050720.951250000400,12029455.986250000000
FS( 173 ),1332485.046000000100,1521190.865750000100,1653207.210000000000,1291497.775999999800,1504000.367000000100,1250000.000000000000,1365593.828000000000,2050720.951250000400,11968696.044000000000
FS( 174 ),1332485.046000000100,1500492.861500000100,1573959.439999999900,1294365.031999999900,1504000.367000000100,1250000.000000000000,1369735.420000000200,2064519.620750000700,11889557.787250001000
FS( 175 ),1332485.046000000100,1470177.602750000100,1589689.525000000100,1290223.439999999900,1500774.704000000100,1250000.000000000000,1379292.939999999900,2042178.917750000300,11854822.175500000000
FS( 176 ),1310184.166000000000,1463696.409500000100,1551061.215000000300,1281940.255999999800,1469593.295000000400,1250000.000000000000,1365593.828000000000,1991912.336000000400,11683981.505500002000
FS( 177 ),1310184.166000000000,1468505.036750000200,1591481.559999999600,1277798.663999999900,1466367.632000000200,1250000.000000000000,1358744.272000000100,2000454.369500000500,11723535.700250000000
FS( 178 ),1310184.166000000000,1463696.409500000100,1607410.760000000000,1279072.999999999800,1466367.632000000200,1250000.000000000000,1356036.308000000200,2006039.545250000400,11738807.820750000000
FS( 179 ),1307396.556000000100,1433590.221500000000,1589689.525000000100,1274931.408000000100,1454540.201000000100,1250000.000000000000,1345045.160000000100,2089817.181500000400,11745010.253000000000
FS( 180 ),1310184.166000000000,1406411.024000000200,1561614.309999999600,1280506.628000000000,1457765.864000000100,1250000.000000000000,1372443.384000000100,2036593.742000000300,11675519.118000001000
FS( 181 ),1294573.550000000300,1379440.897250000400,1568583.335000000000,1277798.663999999900,1442712.770000000300,1250000.000000000000,1347753.124000000100,1991912.336000000400,11552774.676250001000
FS( 182 ),1310184.166000000000,1387385.585750000100,1591481.559999999600,1280506.628000000000,1450239.317000000000,1250000.000000000000,1366868.164000000100,1994869.193750000300,11631534.614499999000
FS( 183 ),1327467.348000000000,1400138.901500000200,1552853.249999999800,1287356.183999999900,1477119.842000000200,1250000.000000000000,1392832.760000000200,1939017.436250000300,11626785.721749999000
FS( 184 ),1322449.650000000100,1438398.848750000100,1598649.700000000200,1288789.811999999900,1508301.251000000200,1250000.000000000000,1377859.312000000200,2047764.093500000200,11832212.667250002000
FS( 185 ),1322449.650000000100,1427109.028250000000,1589689.525000000100,1280506.628000000000,1504000.367000000100,1250000.000000000000,1385983.204000000100,2028380.248250000400,11788118.650500001000
FS( 186 ),1342520.442000000000,1435053.716750000400,1588096.605000000000,1294365.031999999900,1512602.135000000200,1250000.000000000000,1385983.204000000100,2028380.248250000400,11837001.382999999000
FS( 187 ),1340290.354000000100,1435053.716750000400,1579136.429999999900,1292931.404000000100,1512602.135000000200,1250000.000000000000,1392832.760000000200,2017209.896750000300,11820056.696500000000
FS( 188 ),1350325.750000000200,1438398.848750000100,1580928.465000000300,1294365.031999999900,1512602.135000000200,1250000.000000000000,1392832.760000000200,2033965.424000000100,11853418.414750000000
FS( 189 ),1348095.662000000200,1444670.971250000400,1584512.534999999900,1291497.775999999800,1508301.251000000200,1250000.000000000000,1379292.939999999900,2031008.566250000400,11837379.701500000000
FS( 190 ),1350325.750000000200,1435053.716750000400,1565198.379999999900,1297072.995999999800,1508301.251000000200,1250000.000000000000,1392832.760000000200,2042178.917750000300,11840963.771500001000
FS( 191 ),1342520.442000000000,1435053.716750000400,1568583.335000000000,1297072.995999999800,1508301.251000000200,1250000.000000000000,1420230.984000000200,2070104.796500000400,11891867.521250002000
FS( 192 ),1332485.046000000100,1436726.282750000200,1558030.240000000000,1308064.143999999900,1515827.798000000200,1250000.000000000000,1440620.360000000100,2061891.302750000300,11903645.173500001000
FS( 193 ),1342520.442000000000,1425645.533000000100,1566990.415000000300,1294365.031999999900,1493248.157000000400,1250000.000000000000,1433770.804000000000,2086860.323750000700,11893400.706750002000
FS( 194 ),1320219.562000000200,1382576.958500000200,1528162.990000000000,1287356.183999999900,1457765.864000000100,1250000.000000000000,1399682.316000000100,2036593.742000000300,11662357.616500001000
FS( 195 ),1332485.046000000100,1393657.708250000400,1526370.954999999800,1287356.183999999900,1457765.864000000100,1250000.000000000000,1385983.204000000100,2014253.039000000300,11647872.000250001000
FS( 196 ),1345308.052000000100,1420836.905750000200,1542300.154999999800,1291497.775999999800,1488947.273000000300,1250000.000000000000,1440620.360000000100,2125956.554000000000,11905467.075749999000
FS( 197 ),1345308.052000000100,1414355.712500000100,1586304.569999999800,1294365.031999999900,1496473.820000000300,1250000.000000000000,1454319.472000000300,2153882.432750000200,11995009.091250001000
FS( 198 ),1340290.354000000100,1401811.467500000300,1544092.189999999900,1303922.551999999900,1488947.273000000300,1250000.000000000000,1488407.960000000200,2112157.884500000600,11929629.681000002000
FS( 199 ),1342520.442000000000,1411219.651250000100,1573959.439999999900,1309497.771999999900,1504000.367000000100,1250000.000000000000,1522655.740000000000,2142712.081249999800,12056565.493500002000
FS( 200 ),1348095.662000000200,1395330.274250000200,1570375.369999999900,1306789.808000000000,1500774.704000000100,1250000.000000000000,1488407.960000000200,2100987.533000000300,11960761.311250001000
FS( 201 ),1332485.046000000100,1387385.585750000100,1558030.240000000000,1301214.587999999800,1481420.726000000300,1250000.000000000000,1454319.472000000300,2123328.236000000000,11888183.893750001000
FS( 202 ),1322449.650000000100,1376304.836000000400,1533539.094999999500,1305356.179999999900,1462066.748000000100,1250000.000000000000,1488407.960000000200,2145668.939000000200,11883793.408000000000
FS( 203 ),1325237.260000000000,1369823.642750000100,1508848.835000000000,1306789.808000000000,1462066.748000000100,1250000.000000000000,1488407.960000000200,2176223.135749999900,11887397.389500001000
FS( 204 ),1348095.662000000200,1385713.019750000400,1528162.990000000000,1313639.363999999800,1454540.201000000100,1250000.000000000000,1461169.028000000200,2284969.793000000100,12026290.057750002000
FS( 205 ),1353113.360000000100,1395330.274250000200,1540508.119999999900,1321922.548000000000,1469593.295000000400,1250000.000000000000,1488407.960000000200,2240288.387000000100,12059163.944250001000
FS( 206 ),1350325.750000000200,1398466.335500000300,1556238.204999999800,1326064.139999999900,1469593.295000000400,1250000.000000000000,1488407.960000000200,2232074.893250000200,12071170.578750001000
FS( 207 ),1353113.360000000100,1435053.716750000400,1565198.379999999900,1328772.104000000100,1469593.295000000400,1250000.000000000000,1488407.960000000200,2229118.035499999800,12119256.851250000000
FS( 208 ),1345308.052000000100,1451152.164500000200,1575751.474999999900,1326064.139999999900,1466367.632000000200,1250000.000000000000,1488407.960000000200,2245873.562750000000,12148924.986250002000
FS( 209 ),1350325.750000000200,1451152.164500000200,1580928.465000000300,1328772.104000000100,1481420.726000000300,1250000.000000000000,1488407.960000000200,2245873.562750000000,12176880.732250003000
FS( 210 ),1353113.360000000100,1436726.282750000200,1579136.429999999900,1328772.104000000100,1484646.389000000000,1250000.000000000000,1495257.516000000100,2368747.429249999600,12296399.511000002000
FS( 211 ),1337502.744000000200,1417700.844500000400,1570375.369999999900,1321922.548000000000,1481420.726000000300,1250000.000000000000,1481558.404000000100,2343778.408250000300,12204259.044750001000
FS( 212 ),1353113.360000000100,1417700.844500000400,1568583.335000000000,1328772.104000000100,1496473.820000000300,1250000.000000000000,1433770.804000000000,2396673.308000000200,12245087.575500000000
FS( 213 ),1337502.744000000200,1414355.712500000100,1556238.204999999800,1327497.767999999900,1500774.704000000100,1250000.000000000000,1461169.028000000200,2394044.990000000200,12241583.151500002000
FS( 214 ),1335272.656000000200,1428781.594250000300,1535132.014999999900,1328772.104000000100,1508301.251000000200,1250000.000000000000,1440620.360000000100,2374332.605000000000,12201212.585250001000
FS( 215 ),1330254.957999999900,1430454.160250000200,1528162.990000000000,1332913.695999999800,1515827.798000000200,1250000.000000000000,1447469.916000000000,2371704.287000000000,12206787.805250000000
FS( 216 ),1340290.354000000100,1427109.028250000000,1540508.119999999900,1335780.951999999800,1512602.135000000200,1250000.000000000000,1468018.584000000300,2338193.232499999900,12212502.405750001000
FS( 217 ),1332485.046000000100,1427109.028250000000,1515817.859999999600,1335780.951999999800,1500774.704000000100,1250000.000000000000,1474868.140000000100,2254415.596250000400,12091251.326499999000
FS( 218 ),1320219.562000000200,1422509.471750000000,1491127.599999999900,1330205.731999999800,1493248.157000000400,1250000.000000000000,1474868.140000000100,2318480.847499999700,12100659.510250000000
FS( 219 ),1320219.562000000200,1398466.335500000300,1494711.669999999500,1335780.951999999800,1512602.135000000200,1250000.000000000000,1474868.140000000100,2279384.617250000100,12066033.411750000000
FS( 220 ),1327467.348000000000,1387385.585750000100,1464844.419999999500,1335780.951999999800,1512602.135000000200,1250000.000000000000,1481558.404000000100,2296140.144500000400,12055778.989249999000
FS( 221 ),1340290.354000000100,1409756.156000000200,1473605.480000000000,1342630.507999999900,1512602.135000000200,1250000.000000000000,1474868.140000000100,2382874.638500000400,12186627.411499999000
FS( 222 ),1340290.354000000100,1403274.962750000200,1471813.444999999800,1348205.727999999900,1515827.798000000200,1250000.000000000000,1481558.404000000100,2391088.132250000300,12202058.824000001000
FS( 223 ),1348095.662000000200,1403274.962750000200,1466636.454999999800,1371621.652000000000,1523354.345000000200,1250000.000000000000,1502107.072000000200,2449568.207750000100,12314658.356500002000
FS( 224 ),1335272.656000000200,1411219.651250000100,1473605.480000000000,1375763.243999999900,1523354.345000000200,1250000.000000000000,1522655.740000000000,2460738.559250000400,12352609.675500002000
FS( 225 ),1322449.650000000100,1423972.967000000200,1478981.585000000000,1366205.723999999900,1512602.135000000200,1250000.000000000000,1481558.404000000100,2430184.362499999800,12265954.827500001000
FS( 226 ),1317431.952000000000,1423972.967000000200,1447123.184999999600,1363338.467999999900,1496473.820000000300,1250000.000000000000,1515806.184000000100,2421970.868749999900,12236117.444750000000
FS( 227 ),1317431.952000000000,1411219.651250000100,1436570.090000000300,1363338.467999999900,1496473.820000000300,1250000.000000000000,1515806.184000000100,2399630.165750000200,12190470.331000002000
FS( 228 ),1317431.952000000000,1442998.405250000100,1450707.254999999900,1363338.467999999900,1515827.798000000200,1250000.000000000000,1502107.072000000200,2421970.868749999900,12264381.819000002000
FS( 229 ),1312414.254000000000,1446343.537250000300,1475397.514999999900,1363338.467999999900,1488947.273000000300,1250000.000000000000,1495257.516000000100,2494249.613750000000,12325948.177000001000
FS( 230 ),1312414.254000000000,1451152.164500000200,1491127.599999999900,1363338.467999999900,1493248.157000000400,1250000.000000000000,1488407.960000000200,2519547.174500000200,12369235.778000001000
FS( 231 ),1302378.858000000000,1435053.716750000400,1475397.514999999900,1352347.320000000100,1481420.726000000300,1250000.000000000000,1461169.028000000200,2494249.613750000000,12252016.777500002000
FS( 232 ),1299591.248000000100,1423972.967000000200,1459468.314999999900,1353780.947999999900,1477119.842000000200,1250000.000000000000,1495257.516000000100,2494249.613750000000,12253440.449750001000
FS( 233 ),1292343.462000000300,1427109.028250000000,1464844.419999999500,1353780.947999999900,1466367.632000000200,1250000.000000000000,1495257.516000000100,2499834.789500000400,12249537.795750000000
FS( 234 ),1302378.858000000000,1423972.967000000200,1470021.409999999900,1356488.912000000000,1493248.157000000400,1250000.000000000000,1495257.516000000100,2513961.998750000300,12305329.818750001000
FS( 235 ),1287325.764000000200,1438398.848750000100,1459468.314999999900,1370347.316000000100,1493248.157000000400,1250000.000000000000,1515806.184000000100,2491621.295750000500,12306215.880500000000
FS( 236 ),1279520.456000000000,1427109.028250000000,1450707.254999999900,1363338.467999999900,1493248.157000000400,1250000.000000000000,1488407.960000000200,2430184.362499999800,12182515.686749998000
FS( 237 ),1287325.764000000200,1427109.028250000000,1464844.419999999500,1368913.687999999800,1477119.842000000200,1250000.000000000000,1508956.628000000000,2446939.889750000100,12231209.260000000000
FS( 238 ),1297361.160000000100,1436726.282750000200,1466636.454999999800,1371621.652000000000,1473894.179000000000,1250000.000000000000,1495257.516000000100,2511005.141000000300,12302502.385750001000
FS( 239 ),1302378.858000000000,1487739.545750000300,1484158.575000000200,1377196.872000000000,1481420.726000000300,1250000.000000000000,1508956.628000000000,2538931.019750000400,12430782.224500002000
FS( 240 ),1305166.468000000100,1517845.733750000400,1529955.025000000100,1378630.499999999800,1484646.389000000000,1250000.000000000000,1536195.560000000300,2505419.965250000400,12507859.641000001000
FS( 241 ),1305166.468000000100,1525790.422250000300,1535132.014999999900,1374488.908000000100,1484646.389000000000,1250000.000000000000,1522655.740000000000,2592154.459250000300,12590034.401500002000
FS( 242 ),1297361.160000000100,1522654.361000000300,1522985.999999999800,1386913.683999999900,1481420.726000000300,1250000.000000000000,1529346.004000000200,2480450.944250000200,12471132.879250001000
FS( 243 ),1292343.462000000300,1540216.304000000200,1508848.835000000000,1384046.428000000100,1477119.842000000200,1250000.000000000000,1522655.740000000000,2413428.835250000000,12388659.446250001000
FS( 244 ),1305166.468000000100,1540216.304000000200,1526370.954999999800,1388188.020000000000,1473894.179000000000,1250000.000000000000,1515806.184000000100,2449568.207750000100,12449210.317749999000
FS( 245 ),1292343.462000000300,1517845.733750000400,1503472.730000000000,1384046.428000000100,1466367.632000000200,1250000.000000000000,1515806.184000000100,2410800.517250000000,12340682.687000001000
FS( 246 ),1299591.248000000100,1533735.110750000200,1526370.954999999800,1384046.428000000100,1469593.295000000400,1250000.000000000000,1515806.184000000100,2374332.605000000000,12353475.825750003000
FS( 247 ),1317431.952000000000,1495684.234250000200,1535132.014999999900,1384046.428000000100,1477119.842000000200,1250000.000000000000,1508956.628000000000,2388459.814250000300,12356830.913500002000
