代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11840617.468250001000
真實報酬,1840617.468250000800

夏普值報酬,0.175361746825
夏普值風險,0.053106642510
夏普值,3.302068037786

預期報酬,7710.505087190817
風險,117730.909788212300
起點值,0.065492614480
找到最佳解世代,4915
找到最佳解實驗#,1
找到最佳解次數,36

投資組合檔數,8
1326(5),2801(28),2882(31),2887(36),2892(39),3008(41),3045(42),4904(44),
FS( 149 ),1536880.805500000000,1316339.696750000100,1417331.159000000200,1408231.795750000300,1432581.389749999900,1250000.000000000000,1373145.519249999700,1370118.327749999700,11104628.693750000000
FS( 150 ),1493891.877000000100,1304213.593250000200,1360702.853000000100,1377777.156500000500,1411286.040500000100,1250000.000000000000,1354637.780000000000,1370118.327749999700,10922627.628000000000
FS( 151 ),1538404.035250000000,1312875.095749999600,1441702.835000000200,1401611.222000000300,1427951.965999999800,1250000.000000000000,1354637.780000000000,1350256.606499999800,11077439.540500000000
FS( 152 ),1520971.517000000000,1300748.992249999900,1520552.375000000000,1383073.615500000300,1411286.040500000100,1250000.000000000000,1317751.726249999800,1312424.756499999700,11016809.023000000000
FS( 153 ),1519279.039500000200,1300748.992249999900,1596534.659000000200,1401611.222000000300,1414989.579500000000,1250000.000000000000,1317751.726249999800,1326800.859500000000,11127716.078000000000
FS( 154 ),1509801.165500000400,1304213.593250000200,1560335.552000000100,1401611.222000000300,1411286.040500000100,1250000.000000000000,1299373.411750000000,1308830.730749999900,11045451.715750000000
FS( 155 ),1535357.575750000100,1308544.344499999900,1579331.122999999900,1394990.648250000300,1414989.579500000000,1250000.000000000000,1311668.762999999800,1328692.451999999800,11123574.486000001000
FS( 156 ),1536880.805500000000,1312875.095749999600,1558543.517000000200,1401611.222000000300,1427951.965999999800,1250000.000000000000,1323964.114249999900,1344770.988249999900,11156597.708750000000
FS( 157 ),1513016.872749999900,1300748.992249999900,1563561.215000000100,1394990.648250000300,1419619.003249999800,1250000.000000000000,1323964.114249999900,1333988.910999999800,11099889.756750001000
FS( 158 ),1520971.517000000000,1308544.344499999900,1586140.855999999900,1394990.648250000300,1424248.426999999900,1250000.000000000000,1323964.114249999900,1348365.014000000000,11157224.921000002000
FS( 159 ),1549574.386750000100,1316339.696750000100,1579331.122999999900,1408231.795750000300,1436284.928749999700,1250000.000000000000,1323964.114249999900,1339474.529249999700,11203200.574500002000
FS( 160 ),1567176.152750000100,1328465.800250000300,1599760.322000000200,1408231.795750000300,1440914.352500000000,1250000.000000000000,1342342.428750000000,1350256.606499999800,11287147.458500002000
FS( 161 ),1554482.571500000100,1328465.800250000300,1616963.858000000000,1432065.861250000300,1445543.776250000100,1250000.000000000000,1336259.465500000200,1351959.039750000000,11315740.372500001000
FS( 162 ),1560744.738250000200,1332796.551499999800,1682552.339000000200,1425445.287500000300,1445543.776250000100,1250000.000000000000,1342342.428750000000,1344770.988249999900,11384196.109500000000
FS( 163 ),1567176.152750000100,1352718.007250000000,1682552.339000000200,1432065.861250000300,1449247.315250000000,1250000.000000000000,1348554.816749999800,1346662.580750000000,11428977.072999999000
FS( 164 ),1575130.797000000000,1344922.655000000000,1642769.161999999800,1432065.861250000300,1440914.352500000000,1250000.000000000000,1342342.428750000000,1346662.580750000000,11374807.837250002000
FS( 165 ),1597471.500000000000,1376970.214250000000,1629149.696000000000,1432065.861250000300,1449247.315250000000,1250000.000000000000,1342342.428750000000,1348365.014000000000,11425612.029500002000
FS( 166 ),1591040.085500000000,1364844.110750000000,1677176.234000000200,1438686.435000000500,1449247.315250000000,1250000.000000000000,1317751.726249999800,1344770.988249999900,11433516.895000001000
FS( 167 ),1578346.504250000000,1357048.758500000200,1666782.430999999900,1438686.435000000500,1458506.162750000100,1250000.000000000000,1317751.726249999800,1339474.529249999700,11406596.547000000000
FS( 168 ),1563960.445499999700,1344922.655000000000,1677176.234000000200,1425445.287500000300,1458506.162750000100,1250000.000000000000,1323964.114249999900,1337582.936749999600,11381557.835750001000
FS( 169 ),1583085.441250000100,1357048.758500000200,1701189.503000000000,1432065.861250000300,1466839.125499999800,1250000.000000000000,1323964.114249999900,1337582.936749999600,11451775.740500001000
FS( 170 ),1576654.026749999700,1357048.758500000200,1697963.840000000100,1432065.861250000300,1475172.088250000000,1250000.000000000000,1323964.114249999900,1350256.606499999800,11463125.295499999000
FS( 171 ),1581562.211500000200,1381300.965499999900,1702981.538000000400,1457224.041500000500,1496467.437500000000,1250000.000000000000,1336259.465500000200,1344770.988249999900,11550566.647750003000
FS( 172 ),1583085.441250000100,1372639.463000000200,1715167.376000000200,1457224.041500000500,1496467.437500000000,1250000.000000000000,1317751.726249999800,1343068.554999999900,11535404.040500000000
FS( 173 ),1579869.733999999900,1369174.862000000000,1715167.376000000200,1462520.500500000100,1491838.013750000200,1250000.000000000000,1311668.762999999800,1325098.426249999800,11505337.675500000000
FS( 174 ),1579869.733999999900,1381300.965499999900,1723769.144000000300,1469141.074250000300,1509429.824000000000,1250000.000000000000,1311668.762999999800,1321504.400500000000,11546683.905250002000
FS( 175 ),1576654.026749999700,1369174.862000000000,1689362.072000000200,1462520.500500000100,1496467.437500000000,1250000.000000000000,1299373.411750000000,1316018.782249999700,11459571.092750000000
FS( 176 ),1560744.738250000200,1369174.862000000000,1728786.842000000200,1469141.074250000300,1488134.474750000100,1250000.000000000000,1299373.411750000000,1314316.348999999900,11479671.752000000000
FS( 177 ),1556005.801250000300,1372639.463000000200,1735596.575000000200,1457224.041500000500,1483505.051000000200,1250000.000000000000,1287078.060499999900,1308830.730749999900,11450879.722999999000
FS( 178 ),1535357.575750000100,1364844.110750000000,1701189.503000000000,1443982.894000000600,1475172.088250000000,1250000.000000000000,1280865.672500000100,1305236.704999999800,11356648.549250001000
FS( 179 ),1548051.157000000100,1372639.463000000200,1701189.503000000000,1443982.894000000600,1470542.664500000000,1250000.000000000000,1293161.023749999900,1299751.086749999800,11379317.791999999000
FS( 180 ),1552790.094000000000,1372639.463000000200,1685778.002000000100,1443982.894000000600,1466839.125499999800,1250000.000000000000,1274782.709250000100,1301642.679249999800,11348454.967000000000
FS( 181 ),1511324.395250000100,1357048.758500000200,1625565.626000000200,1425445.287500000300,1453876.739000000300,1250000.000000000000,1280865.672500000100,1301642.679249999800,11205769.158000002000
FS( 182 ),1490676.169750000100,1348387.256000000100,1632375.359000000200,1432065.861250000300,1449247.315250000000,1250000.000000000000,1274782.709250000100,1288969.009499999900,11166503.680000000000
FS( 183 ),1506585.458250000100,1364844.110750000000,1668574.466000000000,1438686.435000000500,1462209.701749999800,1250000.000000000000,1274782.709250000100,1294454.627749999800,11260137.508750001000
FS( 184 ),1495415.106750000000,1364844.110750000000,1653162.965000000100,1432065.861250000300,1462209.701749999800,1250000.000000000000,1274782.709250000100,1296157.060999999800,11228637.515749998000
FS( 185 ),1524187.224250000000,1372639.463000000200,1689362.072000000200,1425445.287500000300,1479801.511999999900,1250000.000000000000,1268570.321249999800,1299751.086749999800,11309756.966750000000
FS( 186 ),1514540.102500000300,1372639.463000000200,1663556.768000000200,1425445.287500000300,1470542.664500000000,1250000.000000000000,1274782.709250000100,1303345.112499999600,11274852.107249999000
FS( 187 ),1540096.512750000200,1384765.566499999700,1673950.571000000000,1443982.894000000600,1483505.051000000200,1250000.000000000000,1299373.411750000000,1325098.426249999800,11400772.433249999000
FS( 188 ),1556005.801250000300,1381300.965499999900,1666782.430999999900,1443982.894000000600,1479801.511999999900,1250000.000000000000,1305456.374999999800,1310722.323249999900,11394052.302000001000
FS( 189 ),1554482.571500000100,1372639.463000000200,1663556.768000000200,1443982.894000000600,1488134.474750000100,1250000.000000000000,1330047.077499999900,1330394.885249999800,11433238.134000001000
FS( 190 ),1567176.152750000100,1381300.965499999900,1680760.304000000000,1457224.041500000500,1501096.861249999800,1250000.000000000000,1342342.428750000000,1339474.529249999700,11519375.283000000000
FS( 191 ),1562437.215750000000,1384765.566499999700,1692587.735000000100,1462520.500500000100,1501096.861249999800,1250000.000000000000,1323964.114249999900,1339474.529249999700,11516846.522500001000
FS( 192 ),1554482.571500000100,1381300.965499999900,1701189.503000000000,1450603.467750000300,1496467.437500000000,1250000.000000000000,1317751.726249999800,1337582.936749999600,11489378.608250001000
FS( 193 ),1528926.161250000100,1384765.566499999700,1708357.643000000200,1438686.435000000500,1501096.861249999800,1250000.000000000000,1317751.726249999800,1335880.503499999900,11465464.896749999000
FS( 194 ),1530449.391000000100,1393427.069000000100,1701189.503000000000,1457224.041500000500,1504800.400249999900,1250000.000000000000,1336259.465500000200,1337582.936749999600,11510932.807000002000
FS( 195 ),1567176.152750000100,1413348.524750000100,1691154.107000000100,1462520.500500000100,1509429.824000000000,1250000.000000000000,1330047.077499999900,1337582.936749999600,11561259.123250002000
FS( 196 ),1578346.504250000000,1413348.524750000100,1680760.304000000000,1462520.500500000100,1509429.824000000000,1250000.000000000000,1342342.428750000000,1346662.580750000000,11583410.666999999000
FS( 197 ),1559221.508499999800,1409017.773499999900,1642769.161999999800,1450603.467750000300,1501096.861249999800,1250000.000000000000,1336259.465500000200,1355553.065499999800,11504521.304000001000
FS( 198 ),1565652.923000000200,1401222.421249999900,1649578.895000000300,1450603.467750000300,1504800.400249999900,1250000.000000000000,1342342.428750000000,1350256.606499999800,11514457.142500002000
FS( 199 ),1509801.165500000400,1401222.421249999900,1630941.730999999900,1457224.041500000500,1501096.861249999800,1250000.000000000000,1336259.465500000200,1353850.632249999800,11440396.318250000000
FS( 200 ),1514540.102500000300,1396891.669999999900,1627357.661000000100,1443982.894000000600,1491838.013750000200,1250000.000000000000,1317751.726249999800,1353850.632249999800,11396212.699750001000
FS( 201 ),1535357.575750000100,1401222.421249999900,1637751.464000000200,1443982.894000000600,1491838.013750000200,1250000.000000000000,1311668.762999999800,1348365.014000000000,11420186.145750001000
FS( 202 ),1548051.157000000100,1405553.172500000100,1646353.232000000100,1457224.041500000500,1504800.400249999900,1250000.000000000000,1317751.726249999800,1359147.091249999800,11488880.820750000000
FS( 203 ),1548051.157000000100,1401222.421249999900,1649578.895000000300,1443982.894000000600,1504800.400249999900,1250000.000000000000,1305456.374999999800,1359147.091249999800,11462239.233750002000
FS( 204 ),1522494.746750000400,1401222.421249999900,1629149.696000000000,1443982.894000000600,1504800.400249999900,1250000.000000000000,1274782.709250000100,1312424.756499999700,11338857.624000000000
FS( 205 ),1530449.391000000100,1409017.773499999900,1620547.928000000100,1450603.467750000300,1509429.824000000000,1250000.000000000000,1280865.672500000100,1316018.782249999700,11366932.839000000000
FS( 206 ),1546358.679500000100,1416813.125749999900,1673950.571000000000,1457224.041500000500,1526095.749499999900,1250000.000000000000,1311668.762999999800,1323206.833750000000,11505317.764000000000
FS( 207 ),1567176.152750000100,1428939.229249999900,1666782.430999999900,1481058.107000000300,1539058.135999999900,1250000.000000000000,1305456.374999999800,1319612.807999999700,11558083.239000000000
FS( 208 ),1557529.031000000200,1428939.229249999900,1661764.733000000000,1474437.533250000100,1535354.597000000100,1250000.000000000000,1299373.411750000000,1323206.833750000000,11530605.369000001000
FS( 209 ),1551266.864249999600,1428939.229249999900,1656747.035000000100,1469141.074250000300,1539058.135999999900,1250000.000000000000,1311668.762999999800,1325098.426249999800,11531919.528000001000
FS( 210 ),1583085.441250000100,1441065.332749999800,1677176.234000000200,1487678.680750000300,1547391.098749999900,1250000.000000000000,1311668.762999999800,1317910.374750000000,11615975.925250001000
FS( 211 ),1594255.792750000300,1445396.084000000000,1675384.199000000000,1481058.107000000300,1552020.522500000000,1250000.000000000000,1311668.762999999800,1314316.348999999900,11624099.817250002000
FS( 212 ),1583085.441250000100,1449726.835249999800,1687570.036999999800,1481058.107000000300,1552020.522500000000,1250000.000000000000,1330047.077499999900,1325098.426249999800,11658606.446750000000
FS( 213 ),1591040.085500000000,1465317.539750000000,1697963.840000000100,1487678.680750000300,1560353.485249999900,1250000.000000000000,1323964.114249999900,1317910.374750000000,11694228.120250002000
FS( 214 ),1575130.797000000000,1489569.746749999900,1702981.538000000400,1504892.172500000300,1564982.909000000000,1250000.000000000000,1330047.077499999900,1325098.426249999800,11742702.667000001000
FS( 215 ),1576654.026749999700,1486105.145749999900,1709791.271000000200,1487678.680750000300,1560353.485249999900,1250000.000000000000,1330047.077499999900,1333988.910999999800,11734618.597999999000
FS( 216 ),1567176.152750000100,1498231.249250000100,1701189.503000000000,1487678.680750000300,1560353.485249999900,1250000.000000000000,1342342.428750000000,1344770.988249999900,11751742.488000000000
FS( 217 ),1563960.445499999700,1493900.497999999900,1701189.503000000000,1481058.107000000300,1560353.485249999900,1250000.000000000000,1336259.465500000200,1350256.606499999800,11736978.110750001000
FS( 218 ),1578346.504250000000,1493900.497999999900,1708357.643000000200,1492975.139750000300,1560353.485249999900,1250000.000000000000,1348554.816749999800,1341176.962499999700,11773665.049500000000
FS( 219 ),1575130.797000000000,1489569.746749999900,1694379.770000000300,1492975.139750000300,1560353.485249999900,1250000.000000000000,1336259.465500000200,1343068.554999999900,11741736.959250001000
FS( 220 ),1559221.508499999800,1477443.643250000000,1687570.036999999800,1487678.680750000300,1547391.098749999900,1250000.000000000000,1348554.816749999800,1351959.039750000000,11709818.824749999000
FS( 221 ),1554482.571500000100,1481774.394499999900,1675384.199000000000,1487678.680750000300,1564982.909000000000,1250000.000000000000,1348554.816749999800,1351959.039750000000,11714816.611250000000
FS( 222 ),1519279.039500000200,1473979.042249999900,1661764.733000000000,1469141.074250000300,1564982.909000000000,1250000.000000000000,1348554.816749999800,1353850.632249999800,11641552.247000000000
FS( 223 ),1514540.102500000300,1481774.394499999900,1692587.735000000100,1481058.107000000300,1569612.332750000100,1250000.000000000000,1348554.816749999800,1351959.039750000000,11690086.528250001000
FS( 224 ),1505062.228500000000,1477443.643250000000,1680760.304000000000,1474437.533250000100,1569612.332750000100,1250000.000000000000,1354637.780000000000,1351959.039750000000,11663912.861500001000
FS( 225 ),1517755.809750000000,1477443.643250000000,1701189.503000000000,1481058.107000000300,1569612.332750000100,1250000.000000000000,1348554.816749999800,1370118.327749999700,11715732.540250000000
FS( 226 ),1543312.220000000200,1469648.291000000000,1701189.503000000000,1481058.107000000300,1569612.332750000100,1250000.000000000000,1360850.168000000100,1371820.760999999700,11747491.382750001000
FS( 227 ),1522494.746750000400,1473979.042249999900,1730578.877000000100,1481058.107000000300,1569612.332750000100,1250000.000000000000,1354637.780000000000,1370118.327749999700,11752479.213499999000
FS( 228 ),1482721.525500000000,1457522.187500000000,1726994.807000000000,1474437.533250000100,1577945.295499999500,1250000.000000000000,1354637.780000000000,1355553.065499999800,11679812.194249999000
FS( 229 ),1471551.174000000100,1461852.938750000000,1735596.575000000200,1481058.107000000300,1573315.871750000400,1250000.000000000000,1360850.168000000100,1361038.683750000100,11695263.518250002000
FS( 230 ),1471551.174000000100,1469648.291000000000,1763193.914000000100,1487678.680750000300,1586278.258250000000,1250000.000000000000,1366933.131249999600,1361038.683750000100,11756322.132999999000
FS( 231 ),1476290.111000000000,1469648.291000000000,1770003.647000000100,1492975.139750000300,1602944.183750000300,1250000.000000000000,1366933.131249999600,1368226.735249999900,11797021.239000000000
FS( 232 ),1476290.111000000000,1469648.291000000000,1777171.786999999800,1492975.139750000300,1602944.183750000300,1250000.000000000000,1373145.519249999700,1353850.632249999800,11796025.663999999000
FS( 233 ),1509801.165500000400,1473979.042249999900,1770003.647000000100,1492975.139750000300,1612203.031250000000,1250000.000000000000,1366933.131249999600,1368226.735249999900,11844121.892250000000
FS( 234 ),1506585.458250000100,1477443.643250000000,1770003.647000000100,1504892.172500000300,1599240.644750000000,1250000.000000000000,1373145.519249999700,1370118.327749999700,11851429.412749998000
FS( 235 ),1505062.228500000000,1486105.145749999900,1773587.717000000200,1511512.746250000500,1594611.220999999700,1250000.000000000000,1391523.833749999800,1364632.709499999900,11877035.601750001000
FS( 236 ),1527233.683750000300,1493900.497999999900,1756384.180999999900,1518133.320000000300,1599240.644750000000,1250000.000000000000,1397736.221750000000,1379008.812499999500,11921637.361750001000
FS( 237 ),1527233.683750000300,1489569.746749999900,1739180.645000000300,1511512.746250000500,1590907.682000000000,1250000.000000000000,1391523.833749999800,1370118.327749999700,11870046.665250000000
FS( 238 ),1513016.872749999900,1486105.145749999900,1756384.180999999900,1511512.746250000500,1599240.644750000000,1250000.000000000000,1391523.833749999800,1373712.353499999700,11881495.777750000000
FS( 239 ),1503369.750999999900,1489569.746749999900,1742764.715000000100,1511512.746250000500,1590907.682000000000,1250000.000000000000,1397736.221750000000,1373712.353499999700,11859573.216250001000
FS( 240 ),1517755.809750000000,1493900.497999999900,1735596.575000000200,1504892.172500000300,1594611.220999999700,1250000.000000000000,1416243.960999999900,1373712.353499999700,11886712.590750000000
FS( 241 ),1511324.395250000100,1493900.497999999900,1725561.179000000000,1504892.172500000300,1594611.220999999700,1250000.000000000000,1391523.833749999800,1382602.838250000000,11854416.137750000000
FS( 242 ),1503369.750999999900,1498231.249250000100,1721977.109000000200,1518133.320000000300,1602944.183750000300,1250000.000000000000,1391523.833749999800,1370118.327749999700,11856297.774499999000
FS( 243 ),1488983.692250000100,1498231.249250000100,1701189.503000000000,1541967.385500000100,1602944.183750000300,1250000.000000000000,1391523.833749999800,1371820.760999999700,11846660.608500000000
FS( 244 ),1509801.165500000400,1493900.497999999900,1691154.107000000100,1548587.959250000300,1594611.220999999700,1250000.000000000000,1391523.833749999800,1361038.683750000100,11840617.468250001000
