代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12269966.399000000000
真實報酬,2269966.399000000200

夏普值報酬,0.218296639900
夏普值風險,0.061964824393
夏普值,3.522912265752

預期報酬,9412.718302021147
風險,178095.468294788010
起點值,0.052852093274
找到最佳解世代,3747
找到最佳解實驗#,1
找到最佳解次數,46

投資組合檔數,7
1216(2),2354(20),2412(24),2884(33),4904(45),6505(48),9904(49),
FS( 167 ),1447103.133250000000,2033753.630500000000,1508671.566000000100,1609539.634000000100,1747049.580000000100,1499334.169749999900,1779737.492499999900,11625192.205999998000
FS( 168 ),1406672.832500000000,1941344.358999999900,1498516.700999999900,1609539.634000000100,1747049.580000000100,1495570.896250000000,1758681.081249999800,11457378.083999999000
FS( 169 ),1455436.095999999900,1969150.768749999800,1498516.700999999900,1612765.297000000300,1759036.302999999800,1510414.919500000100,1811088.149249999600,11616411.234499998000
FS( 170 ),1433832.118500000100,1950543.472000000100,1505794.354250000100,1593411.318999999900,1744819.492000000100,1506651.645999999900,1790031.738000000100,11525087.139750000000
FS( 171 ),1417474.821249999800,1941344.358999999900,1498516.700999999900,1624592.728000000100,1754297.365999999900,1497452.533000000100,1794243.020249999800,11527924.528500000000
FS( 172 ),1428276.809999999800,1978349.881749999900,1492593.029750000000,1612765.297000000300,1742310.642999999700,1459819.797999999700,1827933.278249999700,11542051.737749999000
FS( 173 ),1447103.133250000000,1922946.133000000100,1483792.146750000100,1597712.203000000000,1725584.983000000000,1510414.919500000100,1792371.339249999700,11479927.857750000000
FS( 174 ),1425499.155749999900,1950543.472000000100,1479391.705250000100,1578358.225000000100,1677359.330000000100,1461701.434750000000,1817639.032749999800,11390495.355500000000
FS( 175 ),1414697.166999999700,1996748.107749999700,1482268.917000000100,1570831.678000000100,1725584.983000000000,1433685.954249999700,1830272.879499999800,11454092.686500000000
FS( 176 ),1422721.501499999800,2042952.743500000100,1494116.259499999900,1593411.318999999900,1737571.705999999800,1478636.165500000100,1933215.334499999900,11702628.029500000000
FS( 177 ),1414697.166999999700,2033753.630500000000,1498516.700999999900,1590185.656000000000,1744819.492000000100,1489925.986000000000,1874257.382999999700,11646159.015499998000
FS( 178 ),1428276.809999999800,2042952.743500000100,1501393.912749999900,1602013.087000000100,1761545.151999999800,1503097.443250000000,1874257.382999999700,11713539.531499999000
FS( 179 ),1466238.084749999900,2052151.856499999800,1505794.354250000100,1628893.612000000000,1783288.509999999800,1523586.376750000100,1861623.536250000100,11821579.330500001000
FS( 180 ),1460682.776249999900,2061560.040250000100,1505794.354250000100,1624592.728000000100,1800014.169999999900,1510414.919500000100,1874257.382999999700,11837319.371250000000
FS( 181 ),1455436.095999999900,2024554.517499999800,1505794.354250000100,1605238.750000000000,1792766.384000000100,1503097.443250000000,1847118.008500000000,11734008.553500000000
FS( 182 ),1485064.408000000100,2089157.379249999800,1518995.678750000000,1597712.203000000000,1812000.893000000200,1534876.197250000200,1874257.382999999700,11912067.142250000000
FS( 183 ),1474262.419250000000,2209373.060499999700,1513072.007500000100,1605238.750000000000,1804753.107000000300,1546166.017750000100,1857412.254000000000,12010280.616000002000
FS( 184 ),1493088.742499999700,2200173.947499999300,1514595.237249999800,1597712.203000000000,1792766.384000000100,1566027.739000000300,1847118.008500000000,12011485.261750000000
FS( 185 ),1490619.716499999600,2209373.060499999700,1517472.449000000000,1617066.180999999900,1790257.534999999700,1535712.480250000000,1853200.971750000300,12013705.393999999000
FS( 186 ),1469015.738999999800,2181566.650750000000,1517472.449000000000,1590185.656000000000,1814509.741999999600,1547002.300750000200,1800793.903749999600,11920549.441250000000
FS( 187 ),1471484.764999999900,2190765.763749999900,1523396.120249999900,1628893.612000000000,1845730.973999999900,1518568.678749999700,1813895.670749999800,11992738.584499998000
FS( 188 ),1466238.084749999900,1996748.107749999700,1513072.007500000100,1590185.656000000000,1840713.276000000100,1473200.325999999900,1709081.534749999900,11589241.992750000000
FS( 189 ),1466238.084749999900,2052151.856499999800,1508671.566000000100,1575132.562000000200,1821478.767000000000,1505397.221500000000,1724522.903000000200,11653595.960750001000
FS( 190 ),1460682.776249999900,1978349.881749999900,1516118.467000000200,1597712.203000000000,1790257.534999999700,1503515.584750000200,1772250.768499999800,11618890.216250001000
FS( 191 ),1449880.787500000100,2005947.220750000100,1516118.467000000200,1636420.159000000200,1790257.534999999700,1514805.405250000100,1746515.154750000000,11659947.729250001000
FS( 192 ),1471484.764999999900,2042952.743500000100,1516118.467000000200,1643946.706000000000,1779107.095000000200,1514805.405250000100,1778801.651999999800,11747219.833750002000
FS( 193 ),1482286.753749999900,2061560.040250000100,1540151.647500000000,1697707.756000000100,1809492.044000000200,1492016.693500000100,1772250.768499999800,11855468.703499999000
FS( 194 ),1487842.062250000200,2015355.404499999700,1543198.107000000100,1663300.684000000100,1786633.642000000000,1531949.206749999900,1763828.203999999900,11792110.310500000000
FS( 195 ),1474262.419250000000,1950543.472000000100,1541674.877250000100,1666526.347000000100,1766284.088999999700,1494107.401000000100,1717972.019499999900,11611373.625000002000
FS( 196 ),1547407.314499999900,1996748.107749999700,1543198.107000000100,1639645.822000000200,1791651.339999999900,1480726.872999999900,1781141.253249999800,11780521.817499999000
FS( 197 ),1501421.705249999900,1895139.723249999800,1546244.566500000200,1648247.590000000100,1822036.289000000300,1480726.872999999900,1811556.069500000000,11705375.816499999000
FS( 198 ),1485064.408000000100,1813811.201499999700,1547767.796249999900,1636420.159000000200,1842385.841999999700,1478845.236249999800,1820446.554249999800,11624744.197249999000
FS( 199 ),1512223.694000000100,1813811.201499999700,1549291.025999999800,1628893.612000000000,1867474.332000000400,1469437.052500000000,1848521.769250000100,11689655.687249999000
FS( 200 ),1479817.727750000100,1738127.589999999900,1557076.422499999900,1605238.750000000000,1877788.489000000100,1465673.778999999900,1924792.770000000300,11648518.528250000000
FS( 201 ),1509446.039750000000,1799176.248999999800,1549291.025999999800,1575132.562000000200,1849912.389000000000,1476963.599500000000,1833548.321249999800,11593473.186500000000
FS( 202 ),1495866.396749999800,1795412.975499999900,1557076.422499999900,1585884.772000000100,1834580.534000000000,1461701.434750000000,1859751.855250000000,11590277.390749998000
FS( 203 ),1506668.385499999900,1764052.362999999900,1564861.818999999900,1636420.159000000200,1834580.534000000000,1463583.071499999800,1929471.972499999700,11699641.304500001000
FS( 204 ),1509446.039750000000,1793531.338749999900,1587879.513000000300,1653623.695000000100,1890332.733999999700,1461701.434750000000,1977199.838000000000,11873717.593249999000
FS( 205 ),1506668.385499999900,1738127.589999999900,1584833.053500000200,1713836.071000000000,1918208.833999999800,1454174.887750000000,1981411.120249999900,11897262.942000000000
FS( 206 ),1523025.682749999900,1660562.341749999900,1601927.076250000200,1718136.954999999800,1920717.683000000200,1486371.783250000300,1922921.088999999900,11833665.611000000000
FS( 207 ),1547407.314499999900,1738127.589999999900,1608019.995249999900,1743942.259000000300,1920717.683000000200,1494107.401000000100,1961758.469750000200,12014083.712500000000
FS( 208 ),1536913.953999999700,1773251.476000000000,1597188.139250000000,1743942.259000000300,1905664.589000000200,1473200.325999999900,1916370.205499999700,11946533.948749999000
FS( 209 ),1528272.363000000100,1765724.928999999800,1587879.513000000300,1718136.954999999800,1880297.338000000000,1446648.340750000000,1959886.788750000300,11886849.227499999000
FS( 210 ),1606355.310249999600,1824891.951249999900,1591095.220250000000,1705234.303000000100,1869983.181000000300,1423859.629000000000,1964098.071000000000,11985520.665750001000
FS( 211 ),1562838.727000000000,1799176.248999999800,1598711.368999999900,1670827.230999999900,1859947.785000000100,1370755.658499999900,1948656.702749999700,11810916.722249998000
FS( 212 ),1603269.027750000100,1754644.179249999800,1603450.305999999600,1610614.855000000000,1897859.281000000000,1408597.464250000200,2011825.936499999800,11890264.049749998000
FS( 213 ),1614996.901249999900,1895139.723249999800,1594141.679749999900,1590185.656000000000,1920717.683000000200,1414451.445250000100,2040369.071750000100,12070005.160250001000
FS( 214 ),1646785.610999999800,1885940.610249999700,1580263.364250000100,1662225.463000000200,1905664.589000000200,1418214.718750000000,2127402.238250000400,12226499.594500002000
FS( 215 ),1652340.919499999800,1858134.200500000000,1578740.134499999900,1636420.159000000200,1864965.483000000000,1404834.190750000100,2094647.820750000200,12090085.907999998000
FS( 216 ),1713140.684750000000,1904338.836249999900,1594141.679749999900,1619216.622999999900,1849912.389000000000,1372637.295250000000,2138164.403999999600,12191554.911999999000
FS( 217 ),1689993.565999999900,1885940.610249999700,1594141.679749999900,1590185.656000000000,1847403.540000000000,1370755.658499999900,2147054.888750000400,12125478.599250002000
FS( 218 ),1695548.874499999900,1843499.247999999900,1586356.283249999900,1649322.811000000000,1867474.332000000400,1395426.007000000000,2225665.490750000300,12263296.046499997000
FS( 219 ),1646785.610999999800,1738127.589999999900,1580263.364250000100,1623517.507000000200,1867474.332000000400,1393544.370250000200,2162496.257000000200,12012212.031500001000
FS( 220 ),1597713.719250000100,1584669.659500000100,1543198.107000000100,1568681.236000000000,1817018.591000000000,1283573.155750000200,1948656.702749999700,11343514.171250001000
FS( 221 ),1600491.373500000000,1664116.544499999800,1546244.566500000200,1606313.971000000100,1794160.188999999800,1302598.594000000000,2112428.790250000100,11626357.028750001000
FS( 222 ),1632280.083249999900,1704885.340750000000,1543198.107000000100,1657924.579000000100,1781615.944000000100,1319533.324749999900,2099327.023250000100,11738767.402000001000
FS( 223 ),1632280.083249999900,1746699.490749999900,1558599.652250000000,1670827.230999999900,1794160.188999999800,1308243.504250000000,2061893.403249999700,11772706.553749999000
FS( 224 ),1629193.800749999900,1784959.437999999800,1558599.652250000000,1675128.115000000000,1794160.188999999800,1389781.096750000000,2112428.790250000100,11944254.082000000000
FS( 225 ),1678265.692499999900,1775551.254249999800,1600234.598750000100,1683729.883000000100,1827053.987000000200,1431386.176000000000,2316909.939500000300,12313134.530999999000
FS( 226 ),1609132.964499999800,1790813.418999999800,1578740.134499999900,1700933.419000000000,1791651.339999999900,1423859.629000000000,2216775.006000000100,12111908.912000000000
FS( 227 ),1635057.737500000000,1808166.291250000000,1572477.967750000100,1683729.883000000100,1791651.339999999900,1399189.280499999900,2194782.754250000200,12085058.254250001000
FS( 228 ),1664068.793000000100,1779314.527749999900,1577216.904750000000,1679428.999000000100,1791651.339999999900,1412569.808499999800,2269182.074000000000,12173435.447000001000
FS( 229 ),1623638.492249999900,1731228.255249999900,1580263.364250000100,1653623.695000000100,1791651.339999999900,1439121.793750000000,2182148.907500000200,12001678.847999999000
FS( 230 ),1577344.254749999800,1748581.127499999700,1580263.364250000100,1657924.579000000100,1801686.736000000000,1418214.718750000000,2182148.907500000200,11966166.687750001000
FS( 231 ),1577344.254749999800,1748581.127499999700,1564861.818999999900,1632119.275000000100,1794160.188999999800,1420096.355500000100,2155945.373500000200,11893111.394250000000
FS( 232 ),1629193.800749999900,1873396.365250000000,1580263.364250000100,1696632.534999999900,1796669.038000000200,1461701.434750000000,2247189.822249999700,12285049.360250000000
FS( 233 ),1655427.201999999800,1865660.747500000100,1580263.364250000100,1718136.954999999800,1799177.887000000100,1471318.689250000100,2207884.521249999800,12297872.366250001000
FS( 234 ),1664068.793000000100,1859806.766499999700,1587879.513000000300,1718136.954999999800,1812000.893000000200,1456056.524500000100,2225665.490750000300,12323617.935749998000
FS( 235 ),1637835.391750000000,1852280.219499999900,1587879.513000000300,1722437.838999999900,1817018.591000000000,1452293.250999999900,2192911.073249999900,12262658.878500000000
FS( 236 ),1632280.083249999900,1827191.729499999700,1594141.679749999900,1718136.954999999800,1822036.289000000300,1467555.415749999900,2129741.839500000200,12191086.991750002000
FS( 237 ),1635057.737500000000,1842662.964999999900,1594141.679749999900,1718136.954999999800,1814509.741999999600,1471318.689250000100,2169047.140500000200,12244877.909000000000
FS( 238 ),1666846.447250000000,1877159.638749999900,1595664.909499999800,1718136.954999999800,1804195.585000000000,1509160.494999999900,2182148.907500000200,12353315.938000001000
FS( 239 ),1643699.328500000100,1867542.384249999900,1595664.909499999800,1718136.954999999800,1817018.591000000000,1475081.962749999900,2170918.821500000500,12288065.952500001000
FS( 240 ),1623638.492249999900,1815692.838249999800,1580263.364250000100,1636420.159000000200,1806704.433999999900,1471318.689250000100,2105877.906750000100,12039918.883749999000
FS( 241 ),1652340.919499999800,1825310.092749999800,1592618.450000000400,1666526.347000000100,1817018.591000000000,1516687.042000000100,2116640.072500000200,12187144.514749998000
FS( 242 ),1591849.782500000000,1792695.055749999800,1583309.823750000200,1662225.463000000200,1799177.887000000100,1488253.419999999900,2133953.121750000400,12051467.553750003000
FS( 243 ),1591849.782500000000,1758198.381999999800,1589571.990500000100,1632119.275000000100,1784124.793000000100,1484490.146500000000,2096987.421999999800,11937344.791500002000
FS( 244 ),1600491.373500000000,1758198.381999999800,1587879.513000000300,1602013.087000000100,1779107.095000000200,1484490.146500000000,2179809.306249999900,11991991.903250001000
FS( 245 ),1649563.265249999900,1827191.729499999700,1600234.598750000100,1666526.347000000100,1817018.591000000000,1533830.843500000000,2175598.023999999700,12269966.399000000000
