代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13032830.000000000000
真實報酬,3032830.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,24911.115946915132
風險,140364.931592144070
起點值,0.177473929309
找到最佳解世代,1431
找到最佳解實驗#,1
找到最佳解次數,46

投資組合檔數,5
2311(15)[1],2317(16)[4],2330(19)[3],2382(22)[10],2474(26)[5],
FS( 94 ),2678540.000000000000,2299330.000000000000,2342930.000000000000,2313200.000000000000,2829950.000000000000,12463950.000000000000
FS( 95 ),2754220.000000000000,2307100.000000000000,2352170.000000000000,2286920.000000000000,2795300.000000000000,12495710.000000000000
FS( 96 ),2815280.000000000900,2321900.000000000000,2361410.000000000500,2330480.000000000000,2795300.000000000000,12624370.000000002000
FS( 97 ),2782600.000000000000,2324120.000000000000,2324450.000000000000,2298440.000000000000,2790350.000000000000,12519960.000000000000
FS( 98 ),2743040.000000000000,2297110.000000000000,2278040.000000000000,2347760.000000000000,2701470.000000000000,12367420.000000000000
FS( 99 ),2688860.000000000000,2311910.000000000000,2333690.000000000000,2304560.000000000000,2780450.000000000000,12419470.000000000000
FS( 100 ),2713800.000000000000,2314500.000000000500,2352170.000000000000,2307440.000000000000,2820050.000000000000,12507960.000000000000
FS( 101 ),2743040.000000000000,2309320.000000000000,2342930.000000000000,2327600.000000000900,2839740.000000000000,12562630.000000000000
FS( 102 ),2700040.000000000000,2316720.000000000000,2333690.000000000000,2330480.000000000000,2859540.000000000900,12540470.000000000000
FS( 103 ),2746480.000000000000,2324120.000000000000,2342930.000000000000,2318960.000000000000,2869440.000000000900,12601930.000000000000
FS( 104 ),2815280.000000000900,2338920.000000000000,2370650.000000000000,2391320.000000000900,2958320.000000000000,12874490.000000002000
FS( 105 ),2793780.000000000900,2331519.999999999500,2380100.000000000000,2417600.000000000900,2958320.000000000000,12881320.000000000000
FS( 106 ),2786040.000000000000,2321900.000000000000,2352170.000000000000,2426240.000000000000,2908930.000000000000,12795280.000000000000
FS( 107 ),2749920.000000000000,2316720.000000000000,2342930.000000000000,2457920.000000000000,2903980.000000000000,12771470.000000000000
FS( 108 ),2710360.000000000000,2304510.000000000000,2361410.000000000500,2423360.000000000900,2859540.000000000900,12659180.000000000000
FS( 109 ),2721540.000000000000,2336700.000000000000,2380100.000000000000,2443520.000000000000,2849640.000000000000,12731500.000000000000
FS( 110 ),2815280.000000000900,2338920.000000000000,2389340.000000000000,2487080.000000000000,2849640.000000000000,12880260.000000000000
FS( 111 ),2815280.000000000900,2334110.000000000000,2398580.000000000000,2443520.000000000000,2884290.000000000000,12875780.000000000000
FS( 112 ),2754220.000000000000,2344100.000000000000,2370650.000000000000,2429120.000000000000,2869440.000000000900,12767530.000000000000
FS( 113 ),2736160.000000000000,2425870.000000000000,2342930.000000000000,2429120.000000000000,2800250.000000000000,12734330.000000000000
FS( 114 ),2713800.000000000000,2440670.000000000500,2342930.000000000000,2481320.000000000900,2642180.000000000000,12620900.000000000000
FS( 115 ),2700040.000000000000,2398490.000000000000,2352170.000000000000,2452160.000000000000,2750860.000000000000,12653720.000000000000
FS( 116 ),2772280.000000000900,2448070.000000000000,2370650.000000000000,2492840.000000000000,2790350.000000000000,12874190.000000000000
FS( 117 ),2767980.000000000000,2450289.999999999500,2389340.000000000000,2487080.000000000000,2770660.000000000000,12865350.000000000000
FS( 118 ),2804100.000000000000,2485070.000000000000,2407820.000000000000,2530640.000000000000,2805200.000000000000,13032830.000000000000
