代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12322760.000000000000
真實報酬,2322760.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,9401.121995825304
風險,101300.589445889170
起點值,0.092804218092
找到最佳解世代,1838
找到最佳解實驗#,2
找到最佳解次數,16

投資組合檔數,16
1102(1)[39],1301(3)[10],1326(5)[24],2227(11)[27],2325(17)[7],2408(23)[5],2474(27)[12],2801(28)[22],2882(31)[14],2885(34)[4],2886(35)[2],2892(39)[1],3008(41)[13],3481(43)[15],4904(44)[26],9999(49)[40],
FS( 17 ),620399.999999999770,635640.000000000000,657400.000000000000,636070.000000000000,641380.000000000000,681100.000000000000,704240.000000000000,625000.000000000000,640360.000000000000,630220.000000000000,652590.000000000000,645910.000000000000,625000.000000000000,605050.000000000120,631880.000000000000,625000.000000000000,10257240.000000000000
FS( 18 ),636039.999999999770,637960.000000000000,662680.000000000000,638830.000000000000,643200.000000000000,682800.000000000000,707160.000000000000,634840.000000000120,645800.000000000000,636019.999999999880,657240.000000000120,649600.000000000000,625000.000000000000,607900.000000000120,634920.000000000000,625000.000000000000,10324990.000000000000
FS( 19 ),622699.999999999880,631080.000000000000,654440.000000000000,637450.000000000000,630590.000000000120,662060.000000000000,698420.000000000000,621310.000000000120,636520.000000000000,630220.000000000000,648250.000000000000,641810.000000000000,625000.000000000000,602199.999999999880,631080.000000000000,625000.000000000000,10198130.000000000000
FS( 20 ),625000.000000000000,634120.000000000000,661240.000000000000,630520.000000000120,633190.000000000000,665460.000000000000,700360.000000000000,623360.000000000230,635720.000000000000,633120.000000000120,645460.000000000000,641810.000000000000,625000.000000000000,619300.000000000120,628840.000000000000,625000.000000000000,10227500.000000000000
FS( 21 ),625000.000000000000,639480.000000000000,661240.000000000000,634690.000000000000,631890.000000000000,674470.000000000000,712980.000000000000,632790.000000000120,641960.000000000000,638920.000000000000,642360.000000000120,649600.000000000000,625000.000000000000,616449.999999999880,629560.000000000000,625000.000000000000,10281390.000000000000
FS( 22 ),629369.999999999880,636440.000000000000,659720.000000000000,634690.000000000000,636310.000000000000,679400.000000000000,703280.000000000000,630740.000000000230,636520.000000000000,636019.999999999880,642360.000000000120,647550.000000000000,625000.000000000000,616449.999999999880,634920.000000000000,625000.000000000000,10273770.000000000000
FS( 23 ),630519.999999999880,641000.000000000000,659720.000000000000,634690.000000000000,636310.000000000000,674470.000000000000,684840.000000000000,627050.000000000120,638760.000000000000,636019.999999999880,645460.000000000000,649600.000000000000,625000.000000000000,625000.000000000000,634120.000000000000,625000.000000000000,10267560.000000000000
FS( 24 ),630519.999999999880,644040.000000000000,664200.000000000000,637450.000000000000,636960.000000000120,673620.000000000000,680000.000000000000,623360.000000000230,637320.000000000000,636019.999999999880,642360.000000000120,645910.000000000000,625000.000000000000,607900.000000000120,631080.000000000000,625000.000000000000,10240740.000000000000
FS( 25 ),632819.999999999880,646280.000000000000,664200.000000000000,633309.999999999880,636960.000000000120,677020.000000000000,681940.000000000000,630740.000000000230,634920.000000000000,633120.000000000120,641120.000000000120,643860.000000000000,625000.000000000000,596500.000000000000,640280.000000000000,625000.000000000000,10243070.000000000000
FS( 26 ),625000.000000000000,647080.000000000000,673240.000000000000,631930.000000000000,637610.000000000000,678720.000000000000,689700.000000000000,630740.000000000230,645000.000000000000,636019.999999999880,642360.000000000120,640170.000000000000,625000.000000000000,602199.999999999880,638760.000000000000,625000.000000000000,10268530.000000000000
FS( 27 ),610509.999999999880,643240.000000000000,680040.000000000000,627760.000000000000,640080.000000000000,677020.000000000000,685820.000000000000,625000.000000000000,634280.000000000000,625000.000000000000,636470.000000000000,638120.000000000000,625000.000000000000,596500.000000000000,638760.000000000000,625000.000000000000,10208600.000000000000
FS( 28 ),613729.999999999880,645560.000000000000,680040.000000000000,623620.000000000000,637610.000000000000,662910.000000000120,677080.000000000000,621310.000000000120,630440.000000000000,633120.000000000120,636470.000000000000,634430.000000000000,625000.000000000000,596500.000000000000,637960.000000000000,625000.000000000000,10180780.000000000000
FS( 29 ),607059.999999999880,647800.000000000000,680040.000000000000,622240.000000000000,638130.000000000000,664609.999999999880,678060.000000000000,627050.000000000120,634280.000000000000,627899.999999999880,635230.000000000120,634430.000000000000,625000.000000000000,593650.000000000120,639480.000000000000,625000.000000000000,10179960.000000000000
FS( 30 ),613729.999999999880,651640.000000000000,689800.000000000000,623620.000000000000,639430.000000000000,665460.000000000000,683880.000000000000,629100.000000000120,642600.000000000000,636019.999999999880,641120.000000000120,636480.000000000000,625000.000000000000,596500.000000000000,639480.000000000000,625000.000000000000,10238860.000000000000
FS( 31 ),618329.999999999880,664520.000000000000,712440.000000000000,623620.000000000000,640080.000000000000,674470.000000000000,688720.000000000000,627050.000000000120,644200.000000000000,636019.999999999880,642360.000000000120,638120.000000000000,625000.000000000000,602199.999999999880,639480.000000000000,625000.000000000000,10301610.000000000000
FS( 32 ),612579.999999999880,685880.000000000000,719960.000000000000,622240.000000000000,639430.000000000000,681950.000000000000,690660.000000000000,629100.000000000120,641960.000000000000,658640.000000000120,642360.000000000120,638120.000000000000,625000.000000000000,602199.999999999880,635640.000000000000,625000.000000000000,10350720.000000000000
FS( 33 ),610509.999999999880,683560.000000000000,716200.000000000000,611170.000000000000,636960.000000000120,680250.000000000000,689700.000000000000,629100.000000000120,639560.000000000000,658640.000000000120,646700.000000000230,636480.000000000000,625000.000000000000,619300.000000000120,637960.000000000000,625000.000000000000,10346090.000000000000
FS( 34 ),614879.999999999880,679000.000000000000,716200.000000000000,611170.000000000000,636960.000000000120,690280.000000000000,681940.000000000000,625000.000000000000,638760.000000000000,658640.000000000120,641120.000000000120,636480.000000000000,625000.000000000000,625000.000000000000,635640.000000000000,625000.000000000000,10341070.000000000000
FS( 35 ),636039.999999999770,685880.000000000000,723720.000000000000,616690.000000000000,636960.000000000120,683650.000000000000,691640.000000000000,630740.000000000230,641160.000000000000,661539.999999999880,646700.000000000230,641810.000000000000,625000.000000000000,636400.000000000120,637960.000000000000,625000.000000000000,10420890.000000000000
FS( 36 ),629369.999999999880,685880.000000000000,731240.000000000000,615309.999999999880,635660.000000000000,695210.000000000000,684840.000000000000,627050.000000000120,642600.000000000000,655740.000000000000,642360.000000000120,634430.000000000000,625000.000000000000,639250.000000000000,639480.000000000000,625000.000000000000,10408420.000000000000
FS( 37 ),632819.999999999880,685080.000000000000,721480.000000000000,613930.000000000000,634360.000000000000,689430.000000000000,681940.000000000000,625000.000000000000,645000.000000000000,655740.000000000000,638020.000000000120,632380.000000000000,625000.000000000000,627850.000000000000,637240.000000000000,625000.000000000000,10370270.000000000000
FS( 38 ),634889.999999999880,690440.000000000000,730520.000000000000,612550.000000000000,634360.000000000000,684500.000000000000,681940.000000000000,629100.000000000120,647240.000000000000,661539.999999999880,636470.000000000000,638120.000000000000,625000.000000000000,616449.999999999880,639480.000000000000,625000.000000000000,10387600.000000000000
FS( 39 ),626149.999999999770,688920.000000000000,726760.000000000000,612550.000000000000,640080.000000000000,690280.000000000000,684840.000000000000,625000.000000000000,649640.000000000000,663860.000000000000,635230.000000000120,638120.000000000000,625000.000000000000,605050.000000000120,635640.000000000000,625000.000000000000,10372120.000000000000
FS( 40 ),625000.000000000000,685880.000000000000,727480.000000000000,616690.000000000000,634360.000000000000,686030.000000000000,677080.000000000000,627050.000000000120,647240.000000000000,661539.999999999880,633680.000000000120,632380.000000000000,625000.000000000000,627850.000000000000,637240.000000000000,625000.000000000000,10369500.000000000000
FS( 41 ),618329.999999999880,682840.000000000000,724520.000000000000,609790.000000000000,631239.999999999880,671240.000000000000,648940.000000000000,625000.000000000000,638760.000000000000,655740.000000000000,632130.000000000120,632380.000000000000,625000.000000000000,630699.999999999880,634120.000000000000,625000.000000000000,10285730.000000000000
FS( 42 ),613729.999999999880,685080.000000000000,723720.000000000000,605620.000000000000,631239.999999999880,674470.000000000000,641180.000000000000,623360.000000000230,631880.000000000000,638920.000000000000,646700.000000000230,630740.000000000000,625000.000000000000,622150.000000000120,632600.000000000000,625000.000000000000,10251390.000000000000
FS( 43 ),613729.999999999880,687400.000000000000,727480.000000000000,602860.000000000120,630590.000000000120,673620.000000000000,636340.000000000000,625000.000000000000,641160.000000000000,652840.000000000000,643910.000000000120,634430.000000000000,625000.000000000000,633550.000000000120,634920.000000000000,625000.000000000000,10287830.000000000000
FS( 44 ),616029.999999999880,689640.000000000000,733560.000000000000,607029.999999999880,631239.999999999880,674470.000000000000,649920.000000000000,629100.000000000120,645800.000000000000,658640.000000000120,645460.000000000000,634430.000000000000,625000.000000000000,636400.000000000120,640280.000000000000,625000.000000000000,10342000.000000000000
FS( 45 ),621549.999999999880,695720.000000000000,743320.000000000000,609790.000000000000,633840.000000000120,677020.000000000000,656700.000000000000,630740.000000000230,646440.000000000000,658640.000000000120,662820.000000000230,640170.000000000000,625000.000000000000,639250.000000000000,638760.000000000000,625000.000000000000,10404760.000000000000
FS( 46 ),608209.999999999880,679800.000000000000,723000.000000000000,598720.000000000000,620580.000000000000,648120.000000000000,634400.000000000000,625000.000000000000,621160.000000000000,636019.999999999880,646700.000000000230,630740.000000000000,625000.000000000000,607900.000000000120,638760.000000000000,625000.000000000000,10169110.000000000000
FS( 47 ),620399.999999999770,696520.000000000000,744040.000000000000,604240.000000000000,629420.000000000000,677870.000000000000,645060.000000000000,629100.000000000120,657320.000000000000,658640.000000000120,673050.000000000120,638120.000000000000,625000.000000000000,627850.000000000000,630360.000000000000,625000.000000000000,10381990.000000000000
FS( 48 ),607059.999999999880,685880.000000000000,735800.000000000000,600100.000000000000,621230.000000000000,662060.000000000000,624700.000000000000,623360.000000000230,692520.000000000000,647039.999999999880,673050.000000000120,630740.000000000000,625000.000000000000,622150.000000000120,614360.000000000000,625000.000000000000,10290050.000000000000
FS( 49 ),605909.999999999880,686600.000000000000,735000.000000000000,598720.000000000000,618760.000000000000,661380.000000000000,618880.000000000000,623360.000000000230,726440.000000000000,652840.000000000000,683590.000000000000,632380.000000000000,625000.000000000000,610750.000000000000,620440.000000000000,625000.000000000000,10325050.000000000000
FS( 50 ),604989.999999999880,685880.000000000000,730520.000000000000,601480.000000000000,618110.000000000000,653900.000000000000,619840.000000000000,625000.000000000000,710280.000000000000,647039.999999999880,683590.000000000000,630740.000000000000,625000.000000000000,613600.000000000000,612840.000000000000,625000.000000000000,10287810.000000000000
FS( 51 ),603839.999999999880,689640.000000000000,742600.000000000000,601480.000000000000,618110.000000000000,656280.000000000000,617900.000000000000,627050.000000000120,718760.000000000000,647039.999999999880,677700.000000000230,632380.000000000000,625000.000000000000,613600.000000000000,621240.000000000000,625000.000000000000,10317620.000000000000
FS( 52 ),592569.999999999880,695000.000000000000,743320.000000000000,605620.000000000000,621880.000000000000,657979.999999999880,618880.000000000000,629100.000000000120,709480.000000000000,649940.000000000000,676150.000000000120,638120.000000000000,625000.000000000000,622150.000000000120,628040.000000000000,625000.000000000000,10338230.000000000000
FS( 53 ),592569.999999999880,691160.000000000000,732040.000000000000,605620.000000000000,621880.000000000000,672090.000000000000,630520.000000000000,623360.000000000230,711720.000000000000,641820.000000000000,667470.000000000000,634430.000000000000,625000.000000000000,622150.000000000120,623480.000000000000,625000.000000000000,10320310.000000000000
FS( 54 ),599239.999999999880,696520.000000000000,735800.000000000000,604240.000000000000,639430.000000000000,676170.000000000000,637300.000000000000,627050.000000000120,721800.000000000000,649940.000000000000,678940.000000000120,636480.000000000000,625000.000000000000,633550.000000000120,629560.000000000000,625000.000000000000,10416020.000000000000
FS( 55 ),607059.999999999880,708680.000000000000,749320.000000000000,608410.000000000000,649440.000000000000,681950.000000000000,642160.000000000000,630740.000000000230,718760.000000000000,655740.000000000000,683590.000000000000,641810.000000000000,625000.000000000000,625000.000000000000,625800.000000000000,625000.000000000000,10478460.000000000000
FS( 56 ),609360.000000000000,713240.000000000000,757640.000000000000,607029.999999999880,646320.000000000000,700140.000000000000,637300.000000000000,636480.000000000230,727880.000000000000,655740.000000000000,671810.000000000120,643860.000000000000,625000.000000000000,625000.000000000000,630360.000000000000,625000.000000000000,10512160.000000000000
FS( 57 ),611659.999999999880,712440.000000000000,751640.000000000000,607029.999999999880,648790.000000000000,757090.000000000000,630520.000000000000,636480.000000000230,735560.000000000000,663860.000000000000,682040.000000000230,645910.000000000000,625000.000000000000,619300.000000000120,631080.000000000000,625000.000000000000,10583400.000000000000
FS( 58 ),599239.999999999880,708680.000000000000,754600.000000000000,608410.000000000000,650739.999999999880,729890.000000000000,635360.000000000000,638530.000000000120,764840.000000000000,655740.000000000000,677700.000000000230,645910.000000000000,625000.000000000000,613600.000000000000,628040.000000000000,625000.000000000000,10561280.000000000000
FS( 59 ),617179.999999999880,714760.000000000000,757640.000000000000,608410.000000000000,648790.000000000000,748930.000000000000,657680.000000000000,647960.000000000120,764840.000000000000,661539.999999999880,682040.000000000230,647550.000000000000,625000.000000000000,613600.000000000000,628840.000000000000,625000.000000000000,10649760.000000000000
FS( 60 ),613729.999999999880,723080.000000000000,761400.000000000000,609790.000000000000,640730.000000000000,748930.000000000000,667380.000000000000,644270.000000000120,747080.000000000000,655740.000000000000,676150.000000000120,643860.000000000000,625000.000000000000,622150.000000000120,628840.000000000000,625000.000000000000,10633130.000000000000
FS( 61 ),637189.999999999880,729960.000000000000,771960.000000000000,615309.999999999880,646320.000000000000,748930.000000000000,653800.000000000000,659440.000000000120,741000.000000000000,649940.000000000000,668710.000000000000,647550.000000000000,625000.000000000000,625000.000000000000,629560.000000000000,625000.000000000000,10674670.000000000000
FS( 62 ),634889.999999999880,732200.000000000000,768920.000000000000,612550.000000000000,640080.000000000000,761340.000000000000,665440.000000000000,653700.000000000120,762440.000000000000,652840.000000000000,673050.000000000120,647550.000000000000,625000.000000000000,622150.000000000120,628040.000000000000,625000.000000000000,10705190.000000000000
FS( 63 ),632819.999999999880,734520.000000000000,762920.000000000000,607029.999999999880,634360.000000000000,753010.000000000000,665440.000000000000,650010.000000000120,757800.000000000000,649940.000000000000,677700.000000000230,651650.000000000000,625000.000000000000,613600.000000000000,625800.000000000000,625000.000000000000,10666600.000000000000
FS( 64 ),621549.999999999880,726120.000000000000,756120.000000000000,604240.000000000000,633190.000000000000,750460.000000000000,656700.000000000000,644270.000000000120,762440.000000000000,644720.000000000000,670260.000000000120,651650.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,10621720.000000000000
FS( 65 ),628219.999999999880,726120.000000000000,765160.000000000000,605620.000000000000,638130.000000000000,745530.000000000000,662540.000000000000,650010.000000000120,773160.000000000000,649940.000000000000,683590.000000000000,655339.999999999880,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,10683360.000000000000
FS( 66 ),628219.999999999880,730680.000000000000,762120.000000000000,608410.000000000000,644500.000000000000,745530.000000000000,657680.000000000000,650010.000000000120,771720.000000000000,647039.999999999880,683590.000000000000,659030.000000000000,625000.000000000000,644949.999999999880,630360.000000000000,625000.000000000000,10713840.000000000000
FS( 67 ),637189.999999999880,735240.000000000000,764440.000000000000,611170.000000000000,646320.000000000000,745530.000000000000,658640.000000000000,661490.000000000230,773960.000000000000,663860.000000000000,690720.000000000000,668459.999999999880,625000.000000000000,647800.000000000120,628040.000000000000,625000.000000000000,10782860.000000000000
FS( 68 ),637189.999999999880,738280.000000000000,765160.000000000000,611170.000000000000,643200.000000000000,762020.000000000000,657680.000000000000,657390.000000000120,779400.000000000000,675460.000000000000,698160.000000000120,668459.999999999880,625000.000000000000,639250.000000000000,627320.000000000000,625000.000000000000,10810140.000000000000
FS( 69 ),638339.999999999880,738280.000000000000,763640.000000000000,607029.999999999880,642550.000000000000,790240.000000000000,661560.000000000000,655750.000000000000,779400.000000000000,669660.000000000000,698160.000000000120,666410.000000000000,625000.000000000000,642100.000000000000,619720.000000000000,625000.000000000000,10822840.000000000000
FS( 70 ),631669.999999999880,730680.000000000000,763640.000000000000,605620.000000000000,639430.000000000000,786840.000000000000,660600.000000000000,661490.000000000230,783240.000000000000,678360.000000000000,696610.000000000120,674200.000000000120,625000.000000000000,639250.000000000000,618200.000000000000,625000.000000000000,10819830.000000000000
FS( 71 ),634889.999999999880,723880.000000000000,762120.000000000000,607029.999999999880,637610.000000000000,796870.000000000000,663500.000000000000,655750.000000000000,767880.000000000000,675460.000000000000,687930.000000000120,668459.999999999880,625000.000000000000,642100.000000000000,615880.000000000000,625000.000000000000,10789360.000000000000
FS( 72 ),637189.999999999880,714760.000000000000,754600.000000000000,605620.000000000000,639430.000000000000,798400.000000000000,668360.000000000000,655750.000000000000,785480.000000000000,672560.000000000000,687930.000000000120,664770.000000000000,625000.000000000000,655780.000000000120,615160.000000000000,625000.000000000000,10805790.000000000000
FS( 73 ),626149.999999999770,719320.000000000000,752360.000000000000,608410.000000000000,635660.000000000000,815060.000000000000,661560.000000000000,657390.000000000120,788520.000000000000,675460.000000000000,698160.000000000120,662720.000000000000,625000.000000000000,655780.000000000120,612840.000000000000,625000.000000000000,10819390.000000000000
FS( 74 ),614879.999999999880,711720.000000000000,742600.000000000000,605620.000000000000,635010.000000000000,801800.000000000000,649920.000000000000,653700.000000000120,773160.000000000000,669660.000000000000,687930.000000000120,659030.000000000000,625000.000000000000,650650.000000000120,611320.000000000000,625000.000000000000,10717000.000000000000
FS( 75 ),617179.999999999880,713960.000000000000,748600.000000000000,602860.000000000120,635010.000000000000,801800.000000000000,645060.000000000000,657390.000000000120,773160.000000000000,669660.000000000000,684830.000000000230,656980.000000000000,625000.000000000000,658630.000000000000,609000.000000000000,625000.000000000000,10724120.000000000000
FS( 76 ),609360.000000000000,716280.000000000000,750840.000000000000,607029.999999999880,633190.000000000000,797550.000000000000,641180.000000000000,657390.000000000120,766280.000000000000,663860.000000000000,680490.000000000120,655339.999999999880,625000.000000000000,670030.000000000120,609800.000000000000,625000.000000000000,10708620.000000000000
FS( 77 ),600389.999999999880,701800.000000000000,731240.000000000000,605620.000000000000,631890.000000000000,814210.000000000000,631480.000000000000,650010.000000000120,739400.000000000000,658640.000000000120,676150.000000000120,649600.000000000000,625000.000000000000,667179.999999999880,609800.000000000000,625000.000000000000,10617410.000000000000
FS( 78 ),596019.999999999880,694200.000000000000,721480.000000000000,604240.000000000000,627470.000000000000,832400.000000000000,634400.000000000000,645910.000000000120,742440.000000000000,658640.000000000120,673050.000000000120,647550.000000000000,625000.000000000000,661480.000000000000,604440.000000000000,625000.000000000000,10593720.000000000000
FS( 79 ),597169.999999999880,696520.000000000000,729000.000000000000,605620.000000000000,626300.000000000000,819140.000000000000,634400.000000000000,653700.000000000120,758600.000000000000,661539.999999999880,676150.000000000120,653290.000000000000,625000.000000000000,658630.000000000000,606760.000000000000,625000.000000000000,10626820.000000000000
FS( 80 ),598319.999999999880,696520.000000000000,723720.000000000000,602860.000000000120,627470.000000000000,806729.999999999880,637300.000000000000,653700.000000000120,751720.000000000000,658640.000000000120,671810.000000000120,653290.000000000000,625000.000000000000,653500.000000000000,607480.000000000000,625000.000000000000,10593060.000000000000
FS( 81 ),601539.999999999770,712440.000000000000,737320.000000000000,605620.000000000000,631239.999999999880,819990.000000000000,639240.000000000000,657390.000000000120,767880.000000000000,666760.000000000120,676150.000000000120,661079.999999999880,625000.000000000000,661480.000000000000,609000.000000000000,625000.000000000000,10697130.000000000000
FS( 82 ),596019.999999999880,704120.000000000000,732760.000000000000,602860.000000000120,630590.000000000120,810810.000000000000,633420.000000000000,657390.000000000120,756360.000000000000,663860.000000000000,670260.000000000120,656980.000000000000,625000.000000000000,655780.000000000120,610520.000000000000,625000.000000000000,10631730.000000000000
FS( 83 ),599239.999999999880,717800.000000000000,744840.000000000000,605620.000000000000,641380.000000000000,811660.000000000120,639240.000000000000,663130.000000000000,761000.000000000000,675460.000000000000,676150.000000000120,662720.000000000000,625000.000000000000,658630.000000000000,619720.000000000000,625000.000000000000,10726590.000000000000
FS( 84 ),602689.999999999880,724600.000000000000,752360.000000000000,609790.000000000000,638780.000000000000,794320.000000000000,642160.000000000000,661490.000000000230,757800.000000000000,672560.000000000000,678940.000000000120,661079.999999999880,625000.000000000000,687130.000000000000,613640.000000000000,625000.000000000000,10747340.000000000000
FS( 85 ),599239.999999999880,726120.000000000000,751640.000000000000,611170.000000000000,636960.000000000120,800950.000000000000,639240.000000000000,657390.000000000120,756360.000000000000,672560.000000000000,689170.000000000120,664770.000000000000,625000.000000000000,689980.000000000000,621960.000000000000,625000.000000000000,10767510.000000000000
FS( 86 ),602689.999999999880,726920.000000000000,757640.000000000000,612550.000000000000,641900.000000000000,813359.999999999880,634400.000000000000,661490.000000000230,764040.000000000000,678360.000000000000,695060.000000000120,670510.000000000000,625000.000000000000,712780.000000000120,625800.000000000000,625000.000000000000,10847500.000000000000
FS( 87 ),602689.999999999880,727640.000000000000,755400.000000000000,612550.000000000000,638780.000000000000,819140.000000000000,637300.000000000000,663130.000000000000,769320.000000000000,678360.000000000000,696610.000000000120,670510.000000000000,625000.000000000000,735579.999999999880,625800.000000000000,625000.000000000000,10882810.000000000000
FS( 88 ),598319.999999999880,725400.000000000000,751640.000000000000,608410.000000000000,635010.000000000000,817440.000000000000,639240.000000000000,661490.000000000230,773160.000000000000,675460.000000000000,686380.000000000120,668459.999999999880,625000.000000000000,729880.000000000000,625000.000000000000,625000.000000000000,10845290.000000000000
