代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12459980.000000000000
真實報酬,2459980.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10184.881931511864
風險,121166.685709393920
起點值,0.084056784023
找到最佳解世代,1457
找到最佳解實驗#,18
找到最佳解次數,3

投資組合檔數,8
1301(3)[7],2227(11)[25],2357(20)[27],2801(28)[16],2881(30)[21],2882(31)[6],3481(43)[29],4938(45)[14],
FS( 129 ),1467440.000000000000,1310300.000000000000,1240920.000000000000,1406240.000000000000,1587280.000000000000,1671560.000000000200,1377199.999999999800,1382939.999999999800,11443880.000000000000
FS( 130 ),1475120.000000000000,1321340.000000000000,1259720.000000000000,1410440.000000000000,1578320.000000000000,1669760.000000000200,1308299.999999999800,1389399.999999999500,11412400.000000000000
FS( 131 ),1467440.000000000000,1315820.000000000000,1274720.000000000000,1414640.000000000000,1596560.000000000000,1682000.000000000000,1303000.000000000000,1376479.999999999800,11430660.000000000000
FS( 132 ),1528400.000000000000,1324100.000000000000,1291640.000000000000,1429759.999999999800,1593680.000000000000,1692440.000000000200,1324199.999999999800,1381409.999999999800,11565630.000000000000
FS( 133 ),1490320.000000000000,1332440.000000000000,1269080.000000000000,1453280.000000000000,1596560.000000000000,1697480.000000000500,1329500.000000000000,1368489.999999999800,11537150.000000000000
FS( 134 ),1482800.000000000000,1343479.999999999800,1272840.000000000000,1449920.000000000200,1581200.000000000000,1704320.000000000200,1313599.999999999800,1342649.999999999500,11490810.000000000000
FS( 135 ),1487280.000000000000,1337960.000000000200,1274720.000000000000,1461680.000000000200,1575120.000000000000,1695680.000000000200,1308299.999999999800,1350639.999999999500,11491380.000000000000
FS( 136 ),1482800.000000000000,1326860.000000000000,1270960.000000000000,1457480.000000000000,1562960.000000000000,1695680.000000000200,1292399.999999999800,1340949.999999999800,11430090.000000000000
FS( 137 ),1479760.000000000000,1324100.000000000000,1269080.000000000000,1457480.000000000000,1572240.000000000000,1702880.000000000200,1313599.999999999800,1345879.999999999800,11465020.000000000000
FS( 138 ),1467440.000000000000,1321340.000000000000,1270960.000000000000,1453280.000000000000,1562960.000000000000,1688840.000000000500,1324199.999999999800,1370019.999999999800,11459040.000000000000
FS( 139 ),1467440.000000000000,1318580.000000000000,1287880.000000000000,1441520.000000000000,1552080.000000000000,1682000.000000000000,1308299.999999999800,1362029.999999999800,11419830.000000000000
FS( 140 ),1469040.000000000000,1318580.000000000000,1282240.000000000000,1445720.000000000000,1549200.000000000000,1669760.000000000200,1324199.999999999800,1352339.999999999800,11411080.000000000000
FS( 141 ),1444720.000000000000,1318580.000000000000,1270960.000000000000,1438160.000000000000,1544400.000000000000,1656080.000000000200,1292399.999999999800,1362029.999999999800,11327330.000000000000
FS( 142 ),1435600.000000000000,1315820.000000000000,1286000.000000000000,1445720.000000000000,1550480.000000000000,1687040.000000000200,1308299.999999999800,1362029.999999999800,11390990.000000000000
FS( 143 ),1424880.000000000000,1307539.999999999800,1287880.000000000000,1441520.000000000000,1550480.000000000000,1675160.000000000200,1297699.999999999800,1371719.999999999800,11356880.000000000000
FS( 144 ),1423440.000000000000,1296440.000000000000,1280360.000000000000,1441520.000000000000,1572240.000000000000,1695680.000000000200,1297699.999999999800,1363559.999999999800,11370940.000000000000
FS( 145 ),1443120.000000000000,1299200.000000000200,1284120.000000000000,1433960.000000000000,1575120.000000000000,1695680.000000000200,1318899.999999999800,1373250.000000000000,11423350.000000000000
FS( 146 ),1434000.000000000000,1299200.000000000200,1278480.000000000000,1438160.000000000000,1602640.000000000000,1725200.000000000200,1318899.999999999800,1374949.999999999800,11471530.000000000000
FS( 147 ),1406640.000000000000,1288160.000000000000,1284120.000000000000,1422200.000000000000,1590480.000000000000,1721600.000000000200,1297699.999999999800,1365260.000000000000,11376160.000000000000
FS( 148 ),1399120.000000000000,1288160.000000000000,1287880.000000000000,1426400.000000000000,1615120.000000000000,1730240.000000000200,1281799.999999999800,1374949.999999999800,11403670.000000000000
