代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,15013020.000000000000
真實報酬,5013020.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19394.040975753971
風險,163839.854077943720
起點值,0.118371937554
找到最佳解世代,1720
找到最佳解實驗#,1
找到最佳解次數,39

投資組合檔數,8
1101(0)[15],2308(14)[1],2317(16)[6],2357(23)[5],2382(24)[4],2454(27)[3],2474(28)[2],2882(33)[16],
FS( 65 ),1471539.999999999800,1476600.000000000200,1337750.000000000000,1407020.000000000200,1277120.000000000000,1508440.000000000000,1561309.999999999800,1456699.999999999800,11496480.000000000000
FS( 66 ),1455960.000000000000,1463600.000000000000,1353000.000000000000,1376539.999999999800,1273280.000000000000,1510120.000000000000,1565269.999999999500,1478540.000000000000,11476310.000000000000
FS( 67 ),1455960.000000000000,1402500.000000000000,1342750.000000000000,1378880.000000000000,1277120.000000000000,1494920.000000000000,1569319.999999999800,1472300.000000000200,11393750.000000000000
FS( 68 ),1402760.000000000000,1415600.000000000000,1344500.000000000000,1385900.000000000000,1296560.000000000000,1493240.000000000000,1662289.999999999500,1456699.999999999800,11457550.000000000000
FS( 69 ),1416820.000000000000,1450500.000000000000,1363000.000000000000,1388240.000000000000,1317680.000000000000,1486480.000000000000,1658240.000000000000,1469179.999999999800,11550140.000000000000
FS( 70 ),1423280.000000000000,1485400.000000000000,1368000.000000000000,1383560.000000000000,1329440.000000000000,1491560.000000000000,1694689.999999999800,1462940.000000000000,11638870.000000000000
FS( 71 ),1432400.000000000200,1481000.000000000000,1339500.000000000000,1364840.000000000000,1306159.999999999800,1493240.000000000000,1694689.999999999800,1475420.000000000000,11587250.000000000000
FS( 72 ),1466980.000000000000,1481000.000000000000,1344500.000000000000,1364840.000000000000,1304240.000000000000,1462840.000000000000,1654189.999999999800,1452020.000000000000,11530610.000000000000
FS( 73 ),1451400.000000000200,1459200.000000000000,1344500.000000000000,1371860.000000000000,1319599.999999999800,1449320.000000000000,1629979.999999999800,1466060.000000000000,11491920.000000000000
FS( 74 ),1421760.000000000000,1424300.000000000000,1329500.000000000000,1381220.000000000000,1310000.000000000000,1449320.000000000000,1613779.999999999800,1447340.000000000200,11377220.000000000000
FS( 75 ),1416820.000000000000,1446100.000000000000,1337750.000000000000,1439779.999999999800,1292480.000000000000,1471280.000000000000,1629979.999999999800,1456699.999999999800,11490890.000000000000
FS( 76 ),1421760.000000000000,1446100.000000000000,1351250.000000000000,1409360.000000000000,1308080.000000000200,1452720.000000000000,1678490.000000000000,1452020.000000000000,11519780.000000000000
FS( 77 ),1437340.000000000000,1494100.000000000200,1358000.000000000000,1409360.000000000000,1321520.000000000000,1489880.000000000000,1666339.999999999800,1473860.000000000200,11650400.000000000000
FS( 78 ),1443420.000000000200,1520200.000000000000,1353000.000000000000,1423400.000000000000,1325360.000000000000,1501680.000000000000,1605769.999999999500,1472300.000000000200,11645130.000000000000
FS( 79 ),1449880.000000000000,1515899.999999999800,1353000.000000000000,1390580.000000000000,1342880.000000000000,1498320.000000000000,1650229.999999999800,1487900.000000000000,11688690.000000000000
FS( 80 ),1435820.000000000000,1529000.000000000000,1354500.000000000000,1388240.000000000000,1340960.000000000000,1484800.000000000000,1650229.999999999800,1487900.000000000000,11671450.000000000000
FS( 81 ),1438860.000000000000,1524600.000000000000,1353000.000000000000,1381220.000000000000,1346720.000000000000,1493240.000000000000,1605769.999999999500,1492580.000000000000,11635990.000000000000
FS( 82 ),1443420.000000000200,1515899.999999999800,1358000.000000000000,1390580.000000000000,1346720.000000000000,1488200.000000000000,1617829.999999999800,1487900.000000000000,11648550.000000000000
FS( 83 ),1444940.000000000000,1515899.999999999800,1368000.000000000000,1395260.000000000200,1342880.000000000000,1513520.000000000000,1642130.000000000000,1494139.999999999800,11716770.000000000000
FS( 84 ),1473060.000000000200,1520200.000000000000,1374750.000000000000,1411700.000000000200,1354400.000000000000,1542240.000000000000,1682539.999999999500,1533530.000000000200,11892420.000000000000
FS( 85 ),1462039.999999999800,1555100.000000000200,1371250.000000000000,1395260.000000000200,1358240.000000000000,1538840.000000000000,1666339.999999999800,1527290.000000000000,11874360.000000000000
FS( 86 ),1435820.000000000000,1537700.000000000000,1376250.000000000000,1404620.000000000000,1342880.000000000000,1530400.000000000000,1694689.999999999800,1553810.000000000000,11876170.000000000000
FS( 87 ),1409220.000000000000,1520200.000000000000,1359500.000000000000,1404620.000000000000,1325360.000000000000,1511840.000000000000,1678490.000000000000,1541330.000000000000,11750560.000000000000
FS( 88 ),1379580.000000000200,1507199.999999999800,1353000.000000000000,1397599.999999999800,1368080.000000000200,1498320.000000000000,1642130.000000000000,1517929.999999999800,11663840.000000000000
FS( 89 ),1396679.999999999800,1507199.999999999800,1353000.000000000000,1404620.000000000000,1358240.000000000000,1454400.000000000000,1674439.999999999800,1536650.000000000000,11685230.000000000000
FS( 90 ),1388699.999999999800,1511500.000000000000,1361250.000000000000,1451480.000000000000,1368080.000000000200,1415560.000000000000,1674439.999999999800,1528850.000000000000,11699860.000000000000
FS( 91 ),1357539.999999999800,1511500.000000000000,1378000.000000000000,1446800.000000000000,1368080.000000000200,1432440.000000000000,1714849.999999999800,1521050.000000000200,11730260.000000000000
FS( 92 ),1385660.000000000000,1481000.000000000000,1389750.000000000000,1435099.999999999800,1370000.000000000000,1449320.000000000000,1743199.999999999800,1503889.999999999800,11757920.000000000000
FS( 93 ),1385660.000000000000,1515899.999999999800,1399750.000000000000,1493660.000000000000,1408640.000000000000,1444280.000000000000,1751209.999999999800,1500770.000000000000,11899870.000000000000
FS( 94 ),1395160.000000000000,1511500.000000000000,1408000.000000000000,1498340.000000000000,1458800.000000000000,1444280.000000000000,1714849.999999999800,1475420.000000000000,11906350.000000000000
FS( 95 ),1415300.000000000000,1520200.000000000000,1424750.000000000000,1486640.000000000000,1518800.000000000000,1456080.000000000000,1755260.000000000000,1475420.000000000000,12052450.000000000000
FS( 96 ),1392120.000000000000,1546400.000000000000,1434750.000000000000,1484300.000000000000,1485920.000000000000,1452720.000000000000,1743199.999999999800,1494139.999999999800,12033550.000000000000
FS( 97 ),1385660.000000000000,1529000.000000000000,1433250.000000000000,1479620.000000000000,1499360.000000000000,1442560.000000000000,1743199.999999999800,1486340.000000000200,11998990.000000000000
FS( 98 ),1396679.999999999800,1563800.000000000200,1456500.000000000000,1488980.000000000000,1545920.000000000000,1425680.000000000000,1779559.999999999800,1487900.000000000000,12145020.000000000000
FS( 99 ),1420240.000000000000,1572500.000000000000,1444750.000000000000,1484300.000000000000,1501280.000000000000,1351360.000000000000,1775510.000000000000,1510130.000000000000,12060070.000000000000
FS( 100 ),1429360.000000000000,1572500.000000000000,1439750.000000000000,1507760.000000000200,1513040.000000000000,1388520.000000000000,1803769.999999999500,1507010.000000000200,12161710.000000000000
FS( 101 ),1437340.000000000000,1537700.000000000000,1434750.000000000000,1507760.000000000200,1514960.000000000000,1398640.000000000000,1771459.999999999800,1491020.000000000000,12093630.000000000000
FS( 102 ),1434300.000000000000,1555100.000000000200,1453250.000000000000,1493660.000000000000,1503200.000000000000,1417240.000000000000,1759309.999999999800,1484780.000000000200,12100840.000000000000
FS( 103 ),1401240.000000000000,1524600.000000000000,1451500.000000000000,1460900.000000000000,1464560.000000000000,1393600.000000000000,1735099.999999999800,1445780.000000000200,11877280.000000000000
FS( 104 ),1348420.000000000200,1454900.000000000000,1391250.000000000000,1449140.000000000000,1453040.000000000000,1395280.000000000000,1726999.999999999800,1397030.000000000200,11616060.000000000000
FS( 105 ),1373120.000000000000,1437400.000000000000,1401500.000000000000,1437440.000000000000,1449200.000000000000,1417240.000000000000,1783609.999999999800,1400150.000000000000,11699660.000000000000
FS( 106 ),1379580.000000000200,1433100.000000000000,1393000.000000000000,1451480.000000000000,1460720.000000000000,1424000.000000000000,1880539.999999999500,1425110.000000000200,11847530.000000000000
FS( 107 ),1401240.000000000000,1437400.000000000000,1398000.000000000000,1477279.999999999800,1445360.000000000000,1425680.000000000000,1844179.999999999800,1421989.999999999800,11851130.000000000000
FS( 108 ),1412260.000000000000,1450500.000000000000,1376250.000000000000,1470260.000000000200,1439599.999999999800,1456080.000000000000,1868479.999999999800,1426670.000000000000,11900100.000000000000
FS( 109 ),1432400.000000000200,1524600.000000000000,1408000.000000000000,1498340.000000000000,1460720.000000000000,1506760.000000000000,1949299.999999999800,1444219.999999999800,12224340.000000000000
FS( 110 ),1437340.000000000000,1502800.000000000000,1414750.000000000000,1488980.000000000000,1447280.000000000000,1489880.000000000000,1880539.999999999500,1431350.000000000000,12092920.000000000000
FS( 111 ),1446460.000000000000,1502800.000000000000,1428250.000000000000,1488980.000000000000,1445360.000000000000,1498320.000000000000,1828069.999999999800,1450460.000000000000,12088700.000000000000
FS( 112 ),1454440.000000000000,1502800.000000000000,1428250.000000000000,1479620.000000000000,1464560.000000000000,1489880.000000000000,1864429.999999999800,1434469.999999999800,12118450.000000000000
FS( 113 ),1455960.000000000000,1533300.000000000000,1433250.000000000000,1512440.000000000000,1447280.000000000000,1505080.000000000000,1872529.999999999800,1456699.999999999800,12216540.000000000000
FS( 114 ),1447980.000000000000,1542000.000000000000,1436500.000000000000,1552279.999999999800,1460720.000000000000,1510120.000000000000,1860380.000000000000,1456699.999999999800,12266680.000000000000
FS( 115 ),1449880.000000000000,1515899.999999999800,1416500.000000000000,1519460.000000000000,1468400.000000000000,1510120.000000000000,1844179.999999999800,1441100.000000000000,12165540.000000000000
FS( 116 ),1484080.000000000200,1515899.999999999800,1431500.000000000000,1526480.000000000000,1472240.000000000000,1513520.000000000000,1848229.999999999800,1459820.000000000200,12251770.000000000000
FS( 117 ),1474580.000000000200,1489699.999999999800,1414750.000000000000,1519460.000000000000,1458800.000000000000,1513520.000000000000,1872529.999999999800,1415750.000000000000,12159090.000000000000
FS( 118 ),1510679.999999999800,1498399.999999999800,1416500.000000000000,1510099.999999999800,1443440.000000000000,1545600.000000000000,1880539.999999999500,1407949.999999999800,12213210.000000000000
FS( 119 ),1502699.999999999800,1515899.999999999800,1429750.000000000000,1507760.000000000200,1466480.000000000000,1545600.000000000000,1912939.999999999800,1409510.000000000200,12290640.000000000000
FS( 120 ),1526260.000000000000,1542000.000000000000,1436500.000000000000,1505420.000000000000,1454960.000000000000,1543920.000000000000,1880539.999999999500,1415750.000000000000,12305350.000000000000
FS( 121 ),1505740.000000000000,1529000.000000000000,1421500.000000000000,1491320.000000000000,1445360.000000000000,1560800.000000000000,1900789.999999999500,1400150.000000000000,12254660.000000000000
FS( 122 ),1470019.999999999800,1494100.000000000200,1416500.000000000000,1488980.000000000000,1439599.999999999800,1543920.000000000000,1880539.999999999500,1379480.000000000000,12113140.000000000000
FS( 123 ),1504220.000000000000,1550800.000000000000,1419750.000000000000,1465580.000000000000,1538000.000000000000,1562520.000000000000,1864429.999999999800,1381429.999999999800,12286730.000000000000
FS( 124 ),1490160.000000000000,1568200.000000000000,1443250.000000000000,1472599.999999999800,1536080.000000000200,1611480.000000000000,1888639.999999999800,1409510.000000000200,12419920.000000000000
FS( 125 ),1485600.000000000000,1550800.000000000000,1448250.000000000000,1486640.000000000000,1522640.000000000000,1638520.000000000000,1908889.999999999800,1414190.000000000000,12455530.000000000000
FS( 126 ),1501179.999999999800,1524600.000000000000,1446500.000000000000,1465580.000000000000,1509200.000000000000,1635120.000000000000,1908889.999999999800,1393909.999999999800,12384980.000000000000
FS( 127 ),1471539.999999999800,1555100.000000000200,1439750.000000000000,1479620.000000000000,1541839.999999999800,1643600.000000000000,1896740.000000000000,1393909.999999999800,12422100.000000000000
FS( 128 ),1493580.000000000200,1598699.999999999800,1448250.000000000000,1493660.000000000000,1526480.000000000000,1581080.000000000000,1880539.999999999500,1406389.999999999800,12428680.000000000000
FS( 129 ),1488640.000000000000,1703300.000000000000,1471500.000000000000,1491320.000000000000,1609520.000000000000,1567560.000000000000,1880539.999999999500,1425110.000000000200,12637490.000000000000
FS( 130 ),1485600.000000000000,1655400.000000000000,1461500.000000000000,1507760.000000000200,1590320.000000000200,1594600.000000000000,1848229.999999999800,1404830.000000000000,12548240.000000000000
FS( 131 ),1498140.000000000000,1633600.000000000000,1481750.000000000000,1517120.000000000000,1580480.000000000000,1570960.000000000000,1852279.999999999800,1392350.000000000000,12526680.000000000000
FS( 132 ),1485600.000000000000,1633600.000000000000,1470000.000000000000,1519460.000000000000,1563200.000000000200,1570960.000000000000,1880539.999999999500,1404830.000000000000,12528190.000000000000
FS( 133 ),1476100.000000000000,1633600.000000000000,1458250.000000000000,1503080.000000000000,1541839.999999999800,1527040.000000000000,1880539.999999999500,1389230.000000000000,12409680.000000000000
FS( 134 ),1476100.000000000000,1607400.000000000000,1443250.000000000000,1477279.999999999800,1541839.999999999800,1538840.000000000000,1844179.999999999800,1371679.999999999800,12300570.000000000000
FS( 135 ),1452920.000000000200,1581300.000000000200,1448250.000000000000,1481960.000000000000,1524560.000000000000,1535480.000000000000,1828069.999999999800,1374800.000000000200,12227340.000000000000
FS( 136 ),1454440.000000000000,1611800.000000000000,1470000.000000000000,1488980.000000000000,1568960.000000000000,1540560.000000000000,1872529.999999999800,1382989.999999999800,12390260.000000000000
FS( 137 ),1504220.000000000000,1646700.000000000000,1465000.000000000000,1510099.999999999800,1596080.000000000000,1564200.000000000000,1888639.999999999800,1403270.000000000000,12578210.000000000000
FS( 138 ),1499660.000000000000,1677199.999999999800,1470000.000000000000,1517120.000000000000,1646240.000000000000,1586160.000000000000,1904839.999999999800,1397030.000000000200,12698250.000000000000
FS( 139 ),1485600.000000000000,1651000.000000000000,1475000.000000000000,1517120.000000000000,1706240.000000000000,1567560.000000000000,1896740.000000000000,1403270.000000000000,12702530.000000000000
FS( 140 ),1491679.999999999800,1642300.000000000200,1475000.000000000000,1545260.000000000200,1675280.000000000200,1543920.000000000000,1884589.999999999800,1407949.999999999800,12665980.000000000000
FS( 141 ),1485600.000000000000,1712000.000000000000,1475000.000000000000,1552279.999999999800,1599920.000000000000,1559120.000000000000,1884589.999999999800,1406389.999999999800,12674900.000000000000
FS( 142 ),1510679.999999999800,1694600.000000000000,1473250.000000000000,1573340.000000000000,1580480.000000000000,1606440.000000000000,1904839.999999999800,1398590.000000000200,12742220.000000000000
FS( 143 ),1487120.000000000000,1733800.000000000200,1473250.000000000000,1578020.000000000200,1634719.999999999800,1618240.000000000000,1933099.999999999800,1393909.999999999800,12852160.000000000000
FS( 144 ),1491679.999999999800,1685899.999999999800,1473250.000000000000,1561640.000000000000,1601840.000000000000,1587840.000000000000,1953349.999999999800,1400150.000000000000,12755650.000000000000
FS( 145 ),1495100.000000000000,1677199.999999999800,1475000.000000000000,1592120.000000000000,1582639.999999999800,1597960.000000000000,1929049.999999999800,1404830.000000000000,12753900.000000000000
FS( 146 ),1482560.000000000200,1677199.999999999800,1476750.000000000000,1599140.000000000000,1559359.999999999800,1594600.000000000000,1924999.999999999800,1407949.999999999800,12722560.000000000000
FS( 147 ),1510679.999999999800,1685899.999999999800,1478250.000000000000,1594460.000000000000,1594159.999999999800,1599680.000000000000,1949299.999999999800,1407949.999999999800,12820380.000000000000
FS( 148 ),1563500.000000000000,1685899.999999999800,1483250.000000000000,1573340.000000000000,1619359.999999999800,1626680.000000000000,1929049.999999999800,1432909.999999999800,12913990.000000000000
