代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12659100.000000000000
真實報酬,2659100.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10477.846886566460
風險,157125.434826581040
起點值,0.066684600734
找到最佳解世代,1887
找到最佳解實驗#,2
找到最佳解次數,19

投資組合檔數,8
2002(7)[14],2207(10)[1],2354(20)[3],2881(30)[2],2892(39)[12],3008(41)[8],3045(42)[15],9904(49)[17],
FS( 120 ),1360580.000000000200,1646600.000000000000,1646270.000000000000,1520300.000000000000,1389590.000000000000,1250000.000000000000,1305350.000000000000,1429340.000000000000,11548030.000000000000
FS( 121 ),1348040.000000000000,1653410.000000000200,1666850.000000000200,1508740.000000000000,1385630.000000000000,1250000.000000000000,1305350.000000000000,1402880.000000000200,11520900.000000000000
FS( 122 ),1360580.000000000200,1669790.000000000000,1644590.000000000000,1523360.000000000000,1389590.000000000000,1250000.000000000000,1306700.000000000000,1382300.000000000000,11526910.000000000000
FS( 123 ),1353170.000000000000,1657520.000000000000,1674200.000000000000,1508740.000000000000,1374740.000000000000,1250000.000000000000,1298900.000000000000,1382300.000000000000,11499570.000000000000
FS( 124 ),1360580.000000000200,1647950.000000000000,1655720.000000000000,1511800.000000000000,1378700.000000000200,1250000.000000000000,1296350.000000000000,1374740.000000000000,11475840.000000000000
FS( 125 ),1365710.000000000000,1642489.999999999800,1655720.000000000000,1502960.000000000000,1382660.000000000000,1250000.000000000000,1305350.000000000000,1400780.000000000000,11505670.000000000000
FS( 126 ),1365710.000000000000,1635680.000000000000,1646270.000000000000,1517580.000000000000,1382660.000000000000,1250000.000000000000,1310450.000000000000,1415900.000000000000,11524250.000000000000
FS( 127 ),1348040.000000000000,1609760.000000000000,1674200.000000000000,1477800.000000000000,1360880.000000000000,1250000.000000000000,1307899.999999999800,1399100.000000000000,11427680.000000000000
FS( 128 ),1355450.000000000000,1587920.000000000000,1670420.000000000000,1445500.000000000000,1346030.000000000000,1250000.000000000000,1305350.000000000000,1436900.000000000000,11397570.000000000000
FS( 129 ),1370840.000000000200,1661600.000000000000,1703810.000000000000,1489700.000000000000,1360880.000000000000,1250000.000000000000,1331149.999999999800,1434800.000000000000,11602780.000000000000
FS( 130 ),1370840.000000000200,1656140.000000000000,1748539.999999999800,1505680.000000000000,1378700.000000000200,1250000.000000000000,1337449.999999999800,1442360.000000000000,11689710.000000000000
FS( 131 ),1375970.000000000000,1631570.000000000000,1724390.000000000000,1511800.000000000000,1363850.000000000000,1250000.000000000000,1318250.000000000000,1423459.999999999800,11599290.000000000000
FS( 132 ),1375970.000000000000,1653410.000000000200,1640810.000000000000,1532200.000000000000,1371770.000000000000,1250000.000000000000,1322150.000000000000,1446140.000000000000,11592450.000000000000
FS( 133 ),1375970.000000000000,1639760.000000000000,1657400.000000000200,1508740.000000000000,1363850.000000000000,1250000.000000000000,1331149.999999999800,1463360.000000000000,11590230.000000000000
FS( 134 ),1353170.000000000000,1615220.000000000200,1616660.000000000200,1495480.000000000000,1360880.000000000000,1250000.000000000000,1318250.000000000000,1414220.000000000000,11423880.000000000000
FS( 135 ),1353170.000000000000,1602920.000000000000,1659289.999999999800,1492420.000000000000,1346030.000000000000,1250000.000000000000,1311800.000000000000,1427240.000000000000,11442870.000000000000
FS( 136 ),1353170.000000000000,1589270.000000000000,1676090.000000000000,1489700.000000000000,1352959.999999999800,1250000.000000000000,1309250.000000000000,1457480.000000000000,11477920.000000000000
FS( 137 ),1350320.000000000200,1566080.000000000000,1657400.000000000200,1473380.000000000000,1349000.000000000000,1250000.000000000000,1298900.000000000000,1440680.000000000000,11385760.000000000000
FS( 138 ),1353170.000000000000,1579730.000000000200,1627789.999999999800,1458760.000000000000,1342070.000000000000,1250000.000000000000,1324700.000000000000,1440680.000000000000,11376900.000000000000
FS( 139 ),1337210.000000000000,1564730.000000000200,1635140.000000000000,1429180.000000000000,1323260.000000000000,1250000.000000000000,1301450.000000000000,1406660.000000000000,11247630.000000000000
FS( 140 ),1353170.000000000000,1559270.000000000000,1659289.999999999800,1430880.000000000000,1342070.000000000000,1250000.000000000000,1319450.000000000000,1412120.000000000200,11326250.000000000000
FS( 141 ),1370840.000000000200,1563350.000000000000,1618550.000000000000,1452980.000000000000,1356920.000000000000,1250000.000000000000,1343900.000000000000,1446140.000000000000,11402680.000000000000
FS( 142 ),1365710.000000000000,1574270.000000000000,1666850.000000000200,1480860.000000000000,1356920.000000000000,1250000.000000000000,1329800.000000000200,1442360.000000000000,11466770.000000000000
FS( 143 ),1365710.000000000000,1574270.000000000000,1657400.000000000200,1495480.000000000000,1352959.999999999800,1250000.000000000000,1337449.999999999800,1418000.000000000000,11451270.000000000000
FS( 144 ),1386230.000000000000,1604300.000000000000,1655720.000000000000,1502960.000000000000,1360880.000000000000,1250000.000000000000,1337449.999999999800,1427240.000000000000,11524780.000000000000
FS( 145 ),1383950.000000000000,1597460.000000000000,1646270.000000000000,1495480.000000000000,1352959.999999999800,1250000.000000000000,1343900.000000000000,1415900.000000000000,11485920.000000000000
FS( 146 ),1394210.000000000000,1615220.000000000200,1648160.000000000200,1505680.000000000000,1363850.000000000000,1250000.000000000000,1343900.000000000000,1427240.000000000000,11548260.000000000000
FS( 147 ),1391930.000000000000,1600190.000000000000,1651940.000000000000,1508740.000000000000,1360880.000000000000,1250000.000000000000,1331149.999999999800,1431020.000000000000,11525850.000000000000
FS( 148 ),1394210.000000000000,1632950.000000000000,1631570.000000000000,1517580.000000000000,1367810.000000000000,1250000.000000000000,1343900.000000000000,1457480.000000000000,11595500.000000000000
