代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11003470.000000000000
真實報酬,1003470.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,3988.149944394826
風險,147960.032766575950
起點值,0.026954238045
找到最佳解世代,1667
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2)[2],2412(24)[1],3008(41)[37],9999(49)[5],
FS( 57 ),2716159.999999999500,2534220.000000000500,2500000.000000000000,2500000.000000000000,10250380.000000000000
FS( 58 ),2765440.000000000000,2536830.000000000500,2500000.000000000000,2500000.000000000000,10302270.000000000000
FS( 59 ),2706639.999999999500,2550170.000000000500,2500000.000000000000,2500000.000000000000,10256810.000000000000
FS( 60 ),2760400.000000000000,2536830.000000000500,2500000.000000000000,2500000.000000000000,10297230.000000000000
FS( 61 ),2735760.000000000000,2550170.000000000500,2500000.000000000000,2500000.000000000000,10285930.000000000000
FS( 62 ),2755360.000000000000,2563510.000000000900,2500000.000000000000,2500000.000000000000,10318870.000000000000
FS( 63 ),2760400.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10363350.000000000000
FS( 64 ),2755360.000000000000,2597730.000000000500,2500000.000000000000,2500000.000000000000,10353090.000000000000
FS( 65 ),2785040.000000000500,2627020.000000000500,2500000.000000000000,2500000.000000000000,10412060.000000000000
FS( 66 ),2829280.000000000000,2637460.000000000500,2500000.000000000000,2500000.000000000000,10466740.000000000000
FS( 67 ),2810240.000000000000,2618900.000000000500,2500000.000000000000,2500000.000000000000,10429140.000000000000
FS( 68 ),2794560.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10397510.000000000000
FS( 69 ),2936240.000000000000,2608460.000000000500,2500000.000000000000,2500000.000000000000,10544700.000000000000
FS( 70 ),2857280.000000000000,2621510.000000000900,2500000.000000000000,2500000.000000000000,10478790.000000000000
FS( 71 ),2930639.999999999500,2629630.000000000000,2500000.000000000000,2500000.000000000000,10560270.000000000000
FS( 72 ),2951920.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10565600.000000000000
FS( 73 ),3009600.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10599500.000000000000
FS( 74 ),3019680.000000000000,2587290.000000000500,2500000.000000000000,2500000.000000000000,10606970.000000000000
FS( 75 ),3130000.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10743680.000000000000
FS( 76 ),3088000.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10701680.000000000000
FS( 77 ),3098080.000000000000,2600340.000000000900,2500000.000000000000,2500000.000000000000,10698420.000000000000
FS( 78 ),3009600.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10599500.000000000000
FS( 79 ),2920560.000000000000,2526390.000000000500,2500000.000000000000,2500000.000000000000,10446950.000000000000
FS( 80 ),2925600.000000000000,2531610.000000000000,2500000.000000000000,2500000.000000000000,10457210.000000000000
FS( 81 ),2983280.000000000000,2526390.000000000500,2500000.000000000000,2500000.000000000000,10509670.000000000000
FS( 82 ),2983280.000000000000,2552780.000000000500,2500000.000000000000,2500000.000000000000,10536060.000000000000
FS( 83 ),2977680.000000000000,2552780.000000000500,2500000.000000000000,2500000.000000000000,10530460.000000000000
FS( 84 ),3066719.999999999500,2624120.000000000500,2500000.000000000000,2500000.000000000000,10690840.000000000000
FS( 85 ),2941280.000000000000,2587290.000000000500,2500000.000000000000,2500000.000000000000,10528570.000000000000
FS( 86 ),2988320.000000000000,2576560.000000000500,2500000.000000000000,2500000.000000000000,10564880.000000000000
FS( 87 ),3040960.000000000500,2584680.000000000500,2500000.000000000000,2500000.000000000000,10625640.000000000000
FS( 88 ),2967600.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10557500.000000000000
FS( 89 ),2883600.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10473500.000000000000
FS( 90 ),2883600.000000000000,2563510.000000000900,2500000.000000000000,2500000.000000000000,10447110.000000000000
FS( 91 ),2977680.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10567580.000000000000
FS( 92 ),3025280.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10615180.000000000000
FS( 93 ),3040960.000000000500,2602950.000000000900,2500000.000000000000,2500000.000000000000,10643910.000000002000
FS( 94 ),2993360.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10596310.000000000000
FS( 95 ),2983280.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10596960.000000000000
FS( 96 ),2988320.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10602000.000000000000
FS( 97 ),3046000.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10662290.000000000000
FS( 98 ),3004000.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10620290.000000000000
FS( 99 ),2967600.000000000000,2589900.000000000500,2500000.000000000000,2500000.000000000000,10557500.000000000000
FS( 100 ),3019680.000000000000,2611070.000000000900,2500000.000000000000,2500000.000000000000,10630750.000000000000
FS( 101 ),2909920.000000000000,2595120.000000000500,2500000.000000000000,2500000.000000000000,10505040.000000000000
FS( 102 ),2909920.000000000000,2605850.000000000500,2500000.000000000000,2500000.000000000000,10515770.000000000000
FS( 103 ),2925600.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10528550.000000000000
FS( 104 ),3014639.999999999500,2624120.000000000500,2500000.000000000000,2500000.000000000000,10638760.000000000000
FS( 105 ),3040960.000000000500,2621510.000000000900,2500000.000000000000,2500000.000000000000,10662470.000000002000
FS( 106 ),3040960.000000000500,2629630.000000000000,2500000.000000000000,2500000.000000000000,10670590.000000000000
FS( 107 ),3066719.999999999500,2618900.000000000500,2500000.000000000000,2500000.000000000000,10685620.000000000000
FS( 108 ),3088000.000000000000,2618900.000000000500,2500000.000000000000,2500000.000000000000,10706900.000000000000
FS( 109 ),3098080.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10714370.000000000000
FS( 110 ),3061680.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10677970.000000000000
FS( 111 ),3051040.000000000500,2629630.000000000000,2500000.000000000000,2500000.000000000000,10680670.000000000000
FS( 112 ),3040960.000000000500,2627020.000000000500,2500000.000000000000,2500000.000000000000,10667980.000000000000
FS( 113 ),2998960.000000000500,2627020.000000000500,2500000.000000000000,2500000.000000000000,10625980.000000000000
FS( 114 ),3009600.000000000000,2637460.000000000500,2500000.000000000000,2500000.000000000000,10647060.000000000000
FS( 115 ),3009600.000000000000,2621510.000000000900,2500000.000000000000,2500000.000000000000,10631110.000000000000
FS( 116 ),3004000.000000000000,2650800.000000000500,2500000.000000000000,2500000.000000000000,10654800.000000000000
FS( 117 ),3019680.000000000000,2656020.000000000500,2500000.000000000000,2500000.000000000000,10675700.000000000000
FS( 118 ),2998960.000000000500,2650800.000000000500,2500000.000000000000,2500000.000000000000,10649760.000000000000
FS( 119 ),3009600.000000000000,2653410.000000000500,2500000.000000000000,2500000.000000000000,10663010.000000000000
FS( 120 ),3009600.000000000000,2656020.000000000500,2500000.000000000000,2500000.000000000000,10665620.000000000000
FS( 121 ),2983280.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10652350.000000000000
FS( 122 ),2941280.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10610350.000000000000
FS( 123 ),2930639.999999999500,2669070.000000000900,2500000.000000000000,2500000.000000000000,10599710.000000000000
FS( 124 ),2920560.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10589630.000000000000
FS( 125 ),2909920.000000000000,2647900.000000000500,2500000.000000000000,2500000.000000000000,10557820.000000000000
FS( 126 ),2883600.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10552670.000000000000
FS( 127 ),2930639.999999999500,2656020.000000000500,2500000.000000000000,2500000.000000000000,10586660.000000000000
FS( 128 ),2972639.999999999500,2656020.000000000500,2500000.000000000000,2500000.000000000000,10628660.000000000000
FS( 129 ),2936240.000000000000,2656020.000000000500,2500000.000000000000,2500000.000000000000,10592260.000000000000
FS( 130 ),2888639.999999999500,2629630.000000000000,2500000.000000000000,2500000.000000000000,10518270.000000000000
FS( 131 ),2909920.000000000000,2634850.000000000500,2500000.000000000000,2500000.000000000000,10544770.000000000000
FS( 132 ),2847200.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10463490.000000000000
FS( 133 ),2883600.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10499890.000000000000
FS( 134 ),2878560.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10508190.000000000000
FS( 135 ),2836560.000000000000,2605850.000000000500,2500000.000000000000,2500000.000000000000,10442410.000000000000
FS( 136 ),2867920.000000000000,2584680.000000000500,2500000.000000000000,2500000.000000000000,10452600.000000000000
FS( 137 ),2904880.000000000000,2642680.000000000500,2500000.000000000000,2500000.000000000000,10547560.000000000000
FS( 138 ),2825920.000000000000,2624120.000000000500,2500000.000000000000,2500000.000000000000,10450040.000000000000
FS( 139 ),2904880.000000000000,2656020.000000000500,2500000.000000000000,2500000.000000000000,10560900.000000000000
FS( 140 ),2904880.000000000000,2637460.000000000500,2500000.000000000000,2500000.000000000000,10542340.000000000000
FS( 141 ),2899280.000000000000,2640070.000000000900,2500000.000000000000,2500000.000000000000,10539350.000000000000
FS( 142 ),2872960.000000000500,2629630.000000000000,2500000.000000000000,2500000.000000000000,10502590.000000000000
FS( 143 ),2867920.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10497550.000000000000
FS( 144 ),2904880.000000000000,2637460.000000000500,2500000.000000000000,2500000.000000000000,10542340.000000000000
FS( 145 ),2878560.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10508190.000000000000
FS( 146 ),2847200.000000000000,2650800.000000000500,2500000.000000000000,2500000.000000000000,10498000.000000000000
FS( 147 ),2862880.000000000000,2653410.000000000500,2500000.000000000000,2500000.000000000000,10516290.000000000000
FS( 148 ),2847200.000000000000,2632240.000000000500,2500000.000000000000,2500000.000000000000,10479440.000000000000
FS( 149 ),2857280.000000000000,2621510.000000000900,2500000.000000000000,2500000.000000000000,10478790.000000000000
FS( 150 ),2836560.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10466190.000000000000
FS( 151 ),2867920.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10497550.000000000000
FS( 152 ),2841600.000000000000,2618900.000000000500,2500000.000000000000,2500000.000000000000,10460500.000000000000
FS( 153 ),2805200.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10418880.000000000000
FS( 154 ),2836560.000000000000,2616290.000000000500,2500000.000000000000,2500000.000000000000,10452850.000000000000
FS( 155 ),2847200.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10450150.000000000000
FS( 156 ),2799600.000000000000,2597730.000000000500,2500000.000000000000,2500000.000000000000,10397330.000000000000
FS( 157 ),2825920.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10428870.000000000000
FS( 158 ),2909920.000000000000,2602950.000000000900,2500000.000000000000,2500000.000000000000,10512870.000000000000
FS( 159 ),2920560.000000000000,2613680.000000000500,2500000.000000000000,2500000.000000000000,10534240.000000000000
FS( 160 ),2888639.999999999500,2616290.000000000500,2500000.000000000000,2500000.000000000000,10504930.000000000000
FS( 161 ),2836560.000000000000,2608460.000000000500,2500000.000000000000,2500000.000000000000,10445020.000000000000
FS( 162 ),2883600.000000000000,2640070.000000000900,2500000.000000000000,2500000.000000000000,10523670.000000000000
FS( 163 ),2909920.000000000000,2640070.000000000900,2500000.000000000000,2500000.000000000000,10549990.000000000000
FS( 164 ),2920560.000000000000,2640070.000000000900,2500000.000000000000,2500000.000000000000,10560630.000000000000
FS( 165 ),2946320.000000000000,2642680.000000000500,2500000.000000000000,2500000.000000000000,10589000.000000000000
FS( 166 ),2941280.000000000000,2642680.000000000500,2500000.000000000000,2500000.000000000000,10583960.000000000000
FS( 167 ),2867920.000000000000,2629630.000000000000,2500000.000000000000,2500000.000000000000,10497550.000000000000
FS( 168 ),2883600.000000000000,2632240.000000000500,2500000.000000000000,2500000.000000000000,10515840.000000000000
FS( 169 ),2904880.000000000000,2632240.000000000500,2500000.000000000000,2500000.000000000000,10537120.000000000000
FS( 170 ),2852240.000000000000,2608460.000000000500,2500000.000000000000,2500000.000000000000,10460700.000000000000
FS( 171 ),2862880.000000000000,2624120.000000000500,2500000.000000000000,2500000.000000000000,10487000.000000000000
FS( 172 ),2862880.000000000000,2621510.000000000900,2500000.000000000000,2500000.000000000000,10484390.000000000000
FS( 173 ),2847200.000000000000,2634850.000000000500,2500000.000000000000,2500000.000000000000,10482050.000000000000
FS( 174 ),2805200.000000000000,2640070.000000000900,2500000.000000000000,2500000.000000000000,10445270.000000000000
FS( 175 ),2747520.000000000500,2656020.000000000500,2500000.000000000000,2500000.000000000000,10403540.000000000000
FS( 176 ),2700480.000000000000,2682410.000000000500,2500000.000000000000,2500000.000000000000,10382890.000000000000
FS( 177 ),2768240.000000000000,2695750.000000000000,2500000.000000000000,2500000.000000000000,10463990.000000000000
FS( 178 ),2805200.000000000000,2722140.000000000500,2500000.000000000000,2500000.000000000000,10527340.000000000000
FS( 179 ),2799600.000000000000,2682410.000000000500,2500000.000000000000,2500000.000000000000,10482010.000000000000
FS( 180 ),2758159.999999999500,2656020.000000000500,2500000.000000000000,2500000.000000000000,10414180.000000000000
FS( 181 ),2778880.000000000000,2695750.000000000000,2500000.000000000000,2500000.000000000000,10474630.000000000000
FS( 182 ),2805200.000000000000,2695750.000000000000,2500000.000000000000,2500000.000000000000,10500950.000000000000
FS( 183 ),2768240.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10437310.000000000000
FS( 184 ),2768240.000000000000,2669070.000000000900,2500000.000000000000,2500000.000000000000,10437310.000000000000
FS( 185 ),2820880.000000000000,2708800.000000000500,2500000.000000000000,2500000.000000000000,10529680.000000000000
FS( 186 ),2805200.000000000000,2708800.000000000500,2500000.000000000000,2500000.000000000000,10514000.000000000000
FS( 187 ),2857280.000000000000,2708800.000000000500,2500000.000000000000,2500000.000000000000,10566080.000000000000
FS( 188 ),2925600.000000000000,2722140.000000000500,2500000.000000000000,2500000.000000000000,10647740.000000000000
FS( 189 ),2936240.000000000000,2735480.000000000500,2500000.000000000000,2500000.000000000000,10671720.000000000000
FS( 190 ),2920560.000000000000,2722140.000000000500,2500000.000000000000,2500000.000000000000,10642700.000000000000
FS( 191 ),2941280.000000000000,2735480.000000000500,2500000.000000000000,2500000.000000000000,10676760.000000000000
FS( 192 ),2977680.000000000000,2735480.000000000500,2500000.000000000000,2500000.000000000000,10713160.000000000000
FS( 193 ),2899280.000000000000,2735480.000000000500,2500000.000000000000,2500000.000000000000,10634760.000000000000
FS( 194 ),2977680.000000000000,2774920.000000000500,2500000.000000000000,2500000.000000000000,10752600.000000000000
FS( 195 ),2988320.000000000000,2788260.000000000900,2500000.000000000000,2500000.000000000000,10776580.000000000000
FS( 196 ),2967600.000000000000,2801600.000000000500,2500000.000000000000,2500000.000000000000,10769200.000000000000
FS( 197 ),3014639.999999999500,2774920.000000000500,2500000.000000000000,2500000.000000000000,10789560.000000000000
FS( 198 ),3014639.999999999500,2788260.000000000900,2500000.000000000000,2500000.000000000000,10802900.000000000000
FS( 199 ),3004000.000000000000,2761870.000000000500,2500000.000000000000,2500000.000000000000,10765870.000000000000
FS( 200 ),2993360.000000000000,2761870.000000000500,2500000.000000000000,2500000.000000000000,10755230.000000000000
FS( 201 ),2920560.000000000000,2735480.000000000500,2500000.000000000000,2500000.000000000000,10656040.000000000000
FS( 202 ),2983280.000000000000,2774920.000000000500,2500000.000000000000,2500000.000000000000,10758200.000000000000
FS( 203 ),3030320.000000000000,2774920.000000000500,2500000.000000000000,2500000.000000000000,10805240.000000000000
FS( 204 ),3025280.000000000000,2801600.000000000500,2500000.000000000000,2500000.000000000000,10826880.000000000000
FS( 205 ),2988320.000000000000,2801600.000000000500,2500000.000000000000,2500000.000000000000,10789920.000000000000
FS( 206 ),3009600.000000000000,2814650.000000000500,2500000.000000000000,2500000.000000000000,10824250.000000000000
FS( 207 ),2998960.000000000500,2814650.000000000500,2500000.000000000000,2500000.000000000000,10813610.000000000000
FS( 208 ),3035360.000000000000,2814650.000000000500,2500000.000000000000,2500000.000000000000,10850010.000000000000
FS( 209 ),3040960.000000000500,2788260.000000000900,2500000.000000000000,2500000.000000000000,10829220.000000002000
FS( 210 ),3014639.999999999500,2801600.000000000500,2500000.000000000000,2500000.000000000000,10816240.000000000000
FS( 211 ),3040960.000000000500,2814650.000000000500,2500000.000000000000,2500000.000000000000,10855610.000000000000
FS( 212 ),3025280.000000000000,2814650.000000000500,2500000.000000000000,2500000.000000000000,10839930.000000000000
FS( 213 ),3004000.000000000000,2814650.000000000500,2500000.000000000000,2500000.000000000000,10818650.000000000000
FS( 214 ),3040960.000000000500,2841040.000000000500,2500000.000000000000,2500000.000000000000,10882000.000000000000
FS( 215 ),3014639.999999999500,2854380.000000000000,2500000.000000000000,2500000.000000000000,10869020.000000000000
FS( 216 ),3072320.000000000000,2867720.000000000500,2500000.000000000000,2500000.000000000000,10940040.000000000000
FS( 217 ),3093040.000000000500,2880770.000000000500,2500000.000000000000,2500000.000000000000,10973810.000000000000
FS( 218 ),3056639.999999999500,2867720.000000000500,2500000.000000000000,2500000.000000000000,10924360.000000000000
FS( 219 ),3066719.999999999500,2894110.000000000000,2500000.000000000000,2500000.000000000000,10960830.000000000000
FS( 220 ),3093040.000000000500,2894110.000000000000,2500000.000000000000,2500000.000000000000,10987150.000000000000
FS( 221 ),3046000.000000000000,2920500.000000000000,2500000.000000000000,2500000.000000000000,10966500.000000000000
FS( 222 ),3009600.000000000000,2933840.000000000900,2500000.000000000000,2500000.000000000000,10943440.000000000000
FS( 223 ),3051040.000000000500,2907450.000000000900,2500000.000000000000,2500000.000000000000,10958490.000000002000
FS( 224 ),2988320.000000000000,2894110.000000000000,2500000.000000000000,2500000.000000000000,10882430.000000000000
FS( 225 ),2977680.000000000000,2933840.000000000900,2500000.000000000000,2500000.000000000000,10911520.000000000000
FS( 226 ),2988320.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10895770.000000000000
FS( 227 ),2951920.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10859370.000000000000
FS( 228 ),2941280.000000000000,2841040.000000000500,2500000.000000000000,2500000.000000000000,10782320.000000000000
FS( 229 ),2920560.000000000000,2867720.000000000500,2500000.000000000000,2500000.000000000000,10788280.000000000000
FS( 230 ),2941280.000000000000,2880770.000000000500,2500000.000000000000,2500000.000000000000,10822050.000000000000
FS( 231 ),3009600.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10917050.000000000000
FS( 232 ),3019680.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10927130.000000000000
FS( 233 ),3077360.000000000000,2920500.000000000000,2500000.000000000000,2500000.000000000000,10997860.000000000000
FS( 234 ),3061680.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10969130.000000000000
FS( 235 ),3119360.000000000000,2933840.000000000900,2500000.000000000000,2500000.000000000000,11053200.000000000000
FS( 236 ),3124400.000000000000,2946890.000000000500,2500000.000000000000,2500000.000000000000,11071290.000000000000
FS( 237 ),3082400.000000000000,2907450.000000000900,2500000.000000000000,2500000.000000000000,10989850.000000000000
FS( 238 ),3077360.000000000000,2894110.000000000000,2500000.000000000000,2500000.000000000000,10971470.000000000000
FS( 239 ),3072320.000000000000,2920500.000000000000,2500000.000000000000,2500000.000000000000,10992820.000000000000
FS( 240 ),3093040.000000000500,2933840.000000000900,2500000.000000000000,2500000.000000000000,11026880.000000002000
FS( 241 ),3108719.999999999500,2960230.000000000500,2500000.000000000000,2500000.000000000000,11068950.000000000000
FS( 242 ),3098080.000000000000,2920500.000000000000,2500000.000000000000,2500000.000000000000,11018580.000000000000
FS( 243 ),3119360.000000000000,2920500.000000000000,2500000.000000000000,2500000.000000000000,11039860.000000000000
FS( 244 ),3124400.000000000000,2894110.000000000000,2500000.000000000000,2500000.000000000000,11018510.000000000000
FS( 245 ),3077360.000000000000,2894110.000000000000,2500000.000000000000,2532000.000000000000,11003470.000000000000
