代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11441960.000000000000
真實報酬,1441960.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7546.049090017180
風險,140922.937272775630
起點值,0.053547344641
找到最佳解世代,1873
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1216(2)[10],2354(20)[9],2412(24)[1],2884(33)[5],4904(45)[6],6505(48)[12],9904(49)[2],9999(50)[25],
Stock#,1216(2)[10],2354(20)[9],2412(24)[1],2884(33)[5],4904(45)[6],6505(48)[12],9904(49)[2],9999(50)[25],
張數,27,17,15,90,21,19,41,-1,
FS( 144 ),1288070.000000000000,1640660.000000000000,1295600.000000000200,1340000.000000000000,1338830.000000000000,1326570.000000000000,1605060.000000000200,1250000.000000000000,11084790.000000000000
FS( 145 ),1290230.000000000000,1663270.000000000000,1317650.000000000200,1340000.000000000000,1355000.000000000000,1379579.999999999800,1548070.000000000200,1250000.000000000000,11143800.000000000000
FS( 146 ),1254860.000000000000,1588130.000000000000,1308650.000000000500,1340000.000000000000,1355000.000000000000,1376160.000000000000,1529619.999999999800,1250000.000000000000,11002420.000000000000
FS( 147 ),1297520.000000000000,1610740.000000000000,1308650.000000000500,1342700.000000000000,1364030.000000000000,1389649.999999999800,1575540.000000000000,1250000.000000000000,11138830.000000000000
FS( 148 ),1278620.000000000200,1595610.000000000000,1315100.000000000200,1326500.000000000000,1353320.000000000000,1386230.000000000000,1557090.000000000200,1250000.000000000000,11062470.000000000000
FS( 149 ),1264310.000000000000,1588130.000000000000,1308650.000000000500,1352600.000000000000,1360460.000000000000,1377870.000000000000,1560780.000000000000,1250000.000000000000,11062800.000000000000
FS( 150 ),1273760.000000000000,1618220.000000000000,1303400.000000000200,1342700.000000000000,1351430.000000000000,1343669.999999999800,1590300.000000000200,1250000.000000000000,11073480.000000000000
FS( 151 ),1290230.000000000000,1573170.000000000000,1295600.000000000200,1330100.000000000000,1338830.000000000000,1389649.999999999800,1559139.999999999800,1250000.000000000000,11026720.000000000000
FS( 152 ),1271330.000000000000,1595610.000000000000,1291700.000000000200,1313900.000000000000,1302500.000000000000,1345380.000000000000,1581280.000000000000,1250000.000000000000,10951700.000000000000
FS( 153 ),1261879.999999999800,1633179.999999999800,1294250.000000000000,1307600.000000000000,1338830.000000000000,1319919.999999999800,1592350.000000000200,1250000.000000000000,10998010.000000000000
FS( 154 ),1268900.000000000000,1670750.000000000000,1304750.000000000200,1326500.000000000000,1347860.000000000000,1360770.000000000000,1682550.000000000200,1250000.000000000000,11212080.000000000000
FS( 155 ),1261879.999999999800,1663270.000000000000,1308650.000000000500,1323800.000000000000,1353320.000000000000,1371030.000000000200,1630889.999999999800,1250000.000000000000,11162840.000000000000
FS( 156 ),1273760.000000000000,1670750.000000000000,1311200.000000000500,1333700.000000000000,1365920.000000000000,1383000.000000000000,1630889.999999999800,1250000.000000000000,11219220.000000000000
FS( 157 ),1306970.000000000000,1678230.000000000000,1315100.000000000200,1356200.000000000000,1382300.000000000000,1401620.000000000000,1619820.000000000200,1250000.000000000000,11310240.000000000000
FS( 158 ),1302110.000000000000,1685880.000000000000,1315100.000000000200,1352600.000000000000,1394900.000000000000,1389649.999999999800,1630889.999999999800,1250000.000000000000,11321130.000000000000
FS( 159 ),1297520.000000000000,1655790.000000000200,1315100.000000000200,1336400.000000000000,1389440.000000000200,1383000.000000000000,1607109.999999999800,1250000.000000000000,11234360.000000000000
FS( 160 ),1323440.000000000000,1708320.000000000000,1326800.000000000200,1330100.000000000000,1403930.000000000200,1411880.000000000000,1630889.999999999800,1250000.000000000000,11385360.000000000000
FS( 161 ),1313990.000000000000,1806070.000000000000,1321550.000000000200,1336400.000000000000,1398470.000000000000,1422140.000000000000,1616129.999999999800,1250000.000000000000,11464750.000000000000
FS( 162 ),1330459.999999999800,1798590.000000000000,1322900.000000000200,1330100.000000000000,1389440.000000000200,1440190.000000000200,1607109.999999999800,1250000.000000000000,11468790.000000000000
FS( 163 ),1328300.000000000000,1806070.000000000000,1325450.000000000200,1346300.000000000000,1387550.000000000000,1412640.000000000000,1612440.000000000000,1250000.000000000000,11468750.000000000000
FS( 164 ),1309400.000000000000,1783460.000000000000,1325450.000000000200,1323800.000000000000,1405820.000000000000,1422899.999999999800,1566520.000000000000,1250000.000000000000,11387350.000000000000
FS( 165 ),1311560.000000000000,1790939.999999999800,1330700.000000000500,1356200.000000000000,1429340.000000000000,1397059.999999999800,1578000.000000000000,1250000.000000000000,11443800.000000000000
FS( 166 ),1306970.000000000000,1633179.999999999800,1321550.000000000200,1323800.000000000000,1425559.999999999800,1355829.999999999800,1486159.999999999800,1250000.000000000000,11103050.000000000000
FS( 167 ),1306970.000000000000,1678230.000000000000,1317650.000000000200,1311200.000000000000,1411070.000000000000,1385090.000000000000,1499690.000000000000,1250000.000000000000,11159900.000000000000
FS( 168 ),1302110.000000000000,1618220.000000000000,1324250.000000000000,1330100.000000000000,1387550.000000000000,1383380.000000000000,1541510.000000000000,1250000.000000000000,11137120.000000000000
FS( 169 ),1292659.999999999800,1640660.000000000000,1324250.000000000000,1362500.000000000000,1387550.000000000000,1393640.000000000000,1518960.000000000000,1250000.000000000000,11170220.000000000000
FS( 170 ),1311560.000000000000,1670750.000000000000,1324250.000000000000,1368800.000000000000,1379150.000000000000,1393640.000000000000,1547250.000000000000,1250000.000000000000,11245400.000000000000
FS( 171 ),1321010.000000000000,1685880.000000000000,1345550.000000000200,1413800.000000000000,1402040.000000000000,1372930.000000000000,1541510.000000000000,1250000.000000000000,11332720.000000000000
FS( 172 ),1325870.000000000200,1648310.000000000000,1348250.000000000200,1385000.000000000000,1384820.000000000000,1409220.000000000000,1534129.999999999800,1250000.000000000000,11285600.000000000000
FS( 173 ),1313990.000000000000,1595610.000000000000,1346900.000000000200,1387700.000000000000,1369489.999999999800,1374829.999999999800,1493950.000000000000,1250000.000000000000,11132470.000000000000
FS( 174 ),1377980.000000000000,1633179.999999999800,1348250.000000000200,1365200.000000000000,1388600.000000000000,1362669.999999999800,1549300.000000000200,1250000.000000000000,11275180.000000000000
FS( 175 ),1337750.000000000000,1550560.000000000000,1350950.000000000200,1372400.000000000000,1411490.000000000000,1362669.999999999800,1575950.000000000000,1250000.000000000000,11211770.000000000000
FS( 176 ),1323440.000000000000,1484429.999999999800,1352300.000000000200,1362500.000000000000,1426820.000000000000,1360960.000000000200,1583740.000000000000,1250000.000000000000,11144190.000000000000
FS( 177 ),1347200.000000000000,1484429.999999999800,1353650.000000000500,1356200.000000000000,1445720.000000000000,1352410.000000000000,1608340.000000000200,1250000.000000000000,11197950.000000000000
FS( 178 ),1318850.000000000000,1422890.000000000000,1360550.000000000200,1336400.000000000000,1453490.000000000000,1348990.000000000000,1675170.000000000000,1250000.000000000000,11166340.000000000000
FS( 179 ),1344770.000000000000,1472530.000000000000,1353650.000000000500,1311200.000000000000,1432490.000000000000,1359250.000000000000,1595220.000000000000,1250000.000000000000,11119110.000000000000
FS( 180 ),1332890.000000000000,1469470.000000000000,1360550.000000000200,1320200.000000000000,1420940.000000000000,1345380.000000000000,1618180.000000000000,1250000.000000000000,11117610.000000000000
FS( 181 ),1342340.000000000200,1443970.000000000000,1367450.000000000500,1362500.000000000000,1420940.000000000000,1347090.000000000000,1679270.000000000000,1250000.000000000000,11213560.000000000000
FS( 182 ),1344770.000000000000,1467939.999999999800,1387850.000000000200,1376900.000000000000,1462940.000000000000,1345380.000000000000,1721090.000000000200,1250000.000000000000,11356870.000000000000
FS( 183 ),1342340.000000000200,1422890.000000000000,1385150.000000000200,1427300.000000000000,1483940.000000000000,1338540.000000000000,1724780.000000000000,1250000.000000000000,11374940.000000000000
FS( 184 ),1356650.000000000000,1359820.000000000000,1400300.000000000200,1430899.999999999800,1485830.000000000000,1367800.000000000200,1673530.000000000000,1250000.000000000000,11324830.000000000000
FS( 185 ),1377980.000000000000,1422890.000000000000,1405700.000000000500,1452500.000000000200,1485830.000000000000,1374829.999999999800,1707560.000000000200,1250000.000000000000,11477290.000000000000
FS( 186 ),1368800.000000000000,1451450.000000000000,1396100.000000000200,1452500.000000000200,1474490.000000000000,1355829.999999999800,1667790.000000000000,1250000.000000000000,11416960.000000000000
FS( 187 ),1361240.000000000000,1445330.000000000000,1387850.000000000200,1430899.999999999800,1455380.000000000000,1331700.000000000000,1705920.000000000000,1250000.000000000000,11368320.000000000000
FS( 188 ),1429550.000000000000,1493439.999999999800,1390700.000000000500,1420100.000000000000,1447610.000000000000,1310990.000000000000,1709609.999999999800,1250000.000000000000,11452000.000000000000
FS( 189 ),1391480.000000000000,1472530.000000000000,1397450.000000000500,1391300.000000000000,1440050.000000000000,1262730.000000000000,1696080.000000000200,1250000.000000000000,11301620.000000000000
FS( 190 ),1426850.000000000000,1436320.000000000000,1401650.000000000200,1340899.999999999800,1468610.000000000000,1297120.000000000000,1751430.000000000000,1250000.000000000000,11372880.000000000000
FS( 191 ),1437110.000000000000,1550560.000000000000,1393400.000000000200,1323800.000000000000,1485830.000000000000,1302440.000000000200,1776440.000000000000,1250000.000000000000,11519580.000000000000
FS( 192 ),1464920.000000000000,1543080.000000000000,1381100.000000000200,1384100.000000000000,1474490.000000000000,1305860.000000000000,1852700.000000000000,1250000.000000000000,11656250.000000000000
FS( 193 ),1469780.000000000000,1520470.000000000000,1379750.000000000200,1362500.000000000000,1443830.000000000000,1293700.000000000000,1824000.000000000000,1250000.000000000000,11544030.000000000000
FS( 194 ),1522970.000000000000,1558040.000000000200,1393400.000000000200,1348100.000000000000,1432490.000000000000,1264440.000000000000,1862129.999999999800,1250000.000000000000,11631570.000000000000
FS( 195 ),1502720.000000000000,1543080.000000000000,1393400.000000000200,1323800.000000000000,1430600.000000000000,1262730.000000000000,1869920.000000000000,1250000.000000000000,11576250.000000000000
FS( 196 ),1507580.000000000000,1508570.000000000000,1386500.000000000200,1373300.000000000000,1445720.000000000000,1285149.999999999800,1938800.000000000200,1250000.000000000000,11695620.000000000000
FS( 197 ),1464920.000000000000,1422890.000000000000,1381100.000000000200,1351700.000000000000,1445720.000000000000,1283440.000000000200,1883450.000000000000,1250000.000000000000,11483220.000000000000
FS( 198 ),1421990.000000000000,1298110.000000000000,1348250.000000000200,1305800.000000000000,1407710.000000000000,1183500.000000000000,1696080.000000000200,1250000.000000000000,10911440.000000000000
FS( 199 ),1424420.000000000000,1362710.000000000000,1350950.000000000200,1337300.000000000000,1390489.999999999800,1200790.000000000000,1839580.000000000200,1250000.000000000000,11156240.000000000000
FS( 200 ),1452230.000000000000,1395860.000000000000,1348250.000000000200,1380500.000000000000,1381040.000000000000,1216180.000000000000,1828100.000000000200,1250000.000000000000,11252160.000000000000
FS( 201 ),1452230.000000000000,1429860.000000000000,1361900.000000000200,1391300.000000000000,1390489.999999999800,1205920.000000000000,1795300.000000000200,1250000.000000000000,11277000.000000000000
FS( 202 ),1449530.000000000000,1460970.000000000000,1361900.000000000200,1394900.000000000000,1390489.999999999800,1280020.000000000000,1839580.000000000200,1250000.000000000000,11427390.000000000000
FS( 203 ),1492459.999999999800,1453320.000000000000,1398800.000000000000,1402100.000000000000,1415270.000000000000,1317829.999999999800,2018750.000000000000,1250000.000000000000,11748530.000000000000
FS( 204 ),1431980.000000000000,1465730.000000000000,1379750.000000000200,1416500.000000000000,1388600.000000000000,1310990.000000000000,1931010.000000000000,1250000.000000000000,11574560.000000000000
FS( 205 ),1454659.999999999800,1479840.000000000000,1374200.000000000200,1402100.000000000000,1388600.000000000000,1288570.000000000000,1911740.000000000000,1250000.000000000000,11549710.000000000000
FS( 206 ),1480040.000000000200,1456380.000000000000,1378400.000000000200,1398500.000000000000,1388600.000000000000,1300730.000000000000,1976930.000000000000,1250000.000000000000,11629580.000000000000
FS( 207 ),1444670.000000000000,1417280.000000000000,1381100.000000000200,1376900.000000000000,1388600.000000000000,1324860.000000000000,1900670.000000000000,1250000.000000000000,11484080.000000000000
FS( 208 ),1404170.000000000000,1431390.000000000000,1381100.000000000200,1380500.000000000000,1396160.000000000000,1305860.000000000000,1900670.000000000000,1250000.000000000000,11449850.000000000000
FS( 209 ),1404170.000000000000,1431390.000000000000,1367450.000000000500,1358900.000000000000,1390489.999999999800,1307570.000000000000,1877710.000000000000,1250000.000000000000,11387680.000000000000
FS( 210 ),1449530.000000000000,1532880.000000000000,1381100.000000000200,1412900.000000000000,1392380.000000000000,1345380.000000000000,1957659.999999999800,1250000.000000000000,11721830.000000000000
FS( 211 ),1472480.000000000000,1526590.000000000000,1381100.000000000200,1430899.999999999800,1394270.000000000000,1354120.000000000000,1923220.000000000000,1250000.000000000000,11732680.000000000000
FS( 212 ),1480040.000000000200,1521830.000000000000,1387850.000000000200,1430899.999999999800,1403930.000000000200,1340250.000000000000,1938800.000000000200,1250000.000000000000,11753600.000000000000
FS( 213 ),1457090.000000000200,1515710.000000000000,1387850.000000000200,1434500.000000000000,1407710.000000000000,1336829.999999999800,1910100.000000000200,1250000.000000000000,11699790.000000000000
FS( 214 ),1452230.000000000000,1495310.000000000000,1393400.000000000200,1430899.999999999800,1411490.000000000000,1350700.000000000000,1854750.000000000000,1250000.000000000000,11638780.000000000000
FS( 215 ),1454659.999999999800,1507890.000000000000,1393400.000000000200,1430899.999999999800,1405820.000000000000,1354120.000000000000,1889190.000000000000,1250000.000000000000,11685980.000000000000
FS( 216 ),1482470.000000000000,1535939.999999999800,1394750.000000000200,1430899.999999999800,1398050.000000000000,1388510.000000000000,1900670.000000000000,1250000.000000000000,11781290.000000000000
FS( 217 ),1462220.000000000000,1528120.000000000000,1394750.000000000200,1430899.999999999800,1407710.000000000000,1357540.000000000000,1890830.000000000200,1250000.000000000000,11722070.000000000000
FS( 218 ),1444670.000000000000,1485960.000000000000,1381100.000000000200,1362500.000000000000,1399940.000000000000,1354120.000000000000,1833840.000000000200,1250000.000000000000,11512130.000000000000
FS( 219 ),1469780.000000000000,1493780.000000000000,1392050.000000000200,1387700.000000000000,1407710.000000000000,1395350.000000000000,1843270.000000000000,1250000.000000000000,11639640.000000000000
FS( 220 ),1416860.000000000000,1467260.000000000000,1383800.000000000000,1384100.000000000000,1394270.000000000000,1369510.000000000000,1858440.000000000000,1250000.000000000000,11524240.000000000000
FS( 221 ),1416860.000000000000,1439210.000000000000,1389350.000000000200,1358900.000000000000,1382930.000000000000,1366090.000000000000,1826050.000000000200,1250000.000000000000,11429390.000000000000
FS( 222 ),1424420.000000000000,1439210.000000000000,1387850.000000000200,1333700.000000000000,1379150.000000000000,1366090.000000000000,1898619.999999999800,1250000.000000000000,11479040.000000000000
FS( 223 ),1467350.000000000000,1495310.000000000000,1398800.000000000000,1387700.000000000000,1407710.000000000000,1410930.000000000000,1894930.000000000000,1250000.000000000000,11712730.000000000000
FS( 224 ),1480040.000000000200,1498540.000000000200,1397450.000000000500,1380500.000000000000,1394270.000000000000,1414350.000000000000,1957659.999999999800,1250000.000000000000,11772810.000000000000
FS( 225 ),1480040.000000000200,1492250.000000000000,1401650.000000000200,1391300.000000000000,1398050.000000000000,1414350.000000000000,1972830.000000000200,1250000.000000000000,11800470.000000000000
FS( 226 ),1492459.999999999800,1484429.999999999800,1396100.000000000200,1409300.000000000000,1386710.000000000000,1422899.999999999800,2011369.999999999800,1250000.000000000000,11853270.000000000000
FS( 227 ),1502720.000000000000,1518770.000000000000,1396100.000000000200,1430899.999999999800,1384820.000000000000,1440190.000000000200,2026540.000000000000,1250000.000000000000,11950040.000000000000
FS( 228 ),1507580.000000000000,1542230.000000000000,1394750.000000000200,1420100.000000000000,1394270.000000000000,1467740.000000000000,1984310.000000000200,1250000.000000000000,11960980.000000000000
FS( 229 ),1490030.000000000000,1532880.000000000000,1394750.000000000200,1409300.000000000000,1379150.000000000000,1441899.999999999800,1867869.999999999800,1250000.000000000000,11765880.000000000000
FS( 230 ),1484900.000000000000,1476610.000000000000,1401650.000000000200,1423700.000000000000,1394270.000000000000,1502320.000000000000,1856389.999999999800,1250000.000000000000,11789840.000000000000
FS( 231 ),1480040.000000000200,1465730.000000000000,1400300.000000000200,1387700.000000000000,1405820.000000000000,1457480.000000000000,1850649.999999999800,1250000.000000000000,11697720.000000000000
FS( 232 ),1459790.000000000200,1448560.000000000000,1400300.000000000200,1409300.000000000000,1411490.000000000000,1452350.000000000000,1816619.999999999800,1250000.000000000000,11648410.000000000000
FS( 233 ),1464920.000000000000,1453320.000000000000,1405700.000000000500,1405700.000000000000,1409600.000000000000,1454059.999999999800,1852700.000000000000,1250000.000000000000,11696000.000000000000
FS( 234 ),1464920.000000000000,1468790.000000000200,1397450.000000000500,1394900.000000000000,1420940.000000000000,1448740.000000000000,1837530.000000000000,1250000.000000000000,11683270.000000000000
FS( 235 ),1462220.000000000000,1422040.000000000200,1412600.000000000200,1420100.000000000000,1417160.000000000000,1467740.000000000000,1852700.000000000000,1250000.000000000000,11704560.000000000000
FS( 236 ),1469780.000000000000,1393990.000000000000,1415300.000000000200,1430899.999999999800,1411490.000000000000,1455770.000000000000,1879350.000000000200,1250000.000000000000,11706580.000000000000
FS( 237 ),1459790.000000000200,1404870.000000000000,1412600.000000000200,1423700.000000000000,1415270.000000000000,1447030.000000000200,1864180.000000000000,1250000.000000000000,11677440.000000000000
FS( 238 ),1464920.000000000000,1403340.000000000000,1413950.000000000200,1423700.000000000000,1426820.000000000000,1435059.999999999800,1849010.000000000000,1250000.000000000000,11666800.000000000000
FS( 239 ),1464920.000000000000,1397050.000000000200,1415300.000000000200,1434500.000000000000,1411490.000000000000,1474579.999999999800,1864180.000000000000,1250000.000000000000,11712020.000000000000
FS( 240 ),1452230.000000000000,1428330.000000000000,1422050.000000000200,1445300.000000000000,1403930.000000000200,1462610.000000000000,1864180.000000000000,1250000.000000000000,11728630.000000000000
FS( 241 ),1431980.000000000000,1404870.000000000000,1422050.000000000200,1448899.999999999800,1407710.000000000000,1448740.000000000000,1843270.000000000000,1250000.000000000000,11657520.000000000000
FS( 242 ),1426850.000000000000,1395520.000000000000,1422050.000000000200,1423700.000000000000,1411490.000000000000,1426510.000000000000,1828100.000000000200,1250000.000000000000,11584220.000000000000
FS( 243 ),1421990.000000000000,1356420.000000000000,1422050.000000000200,1409300.000000000000,1407710.000000000000,1409220.000000000000,1793659.999999999800,1250000.000000000000,11470350.000000000000
FS( 244 ),1416860.000000000000,1358120.000000000000,1411100.000000000200,1402100.000000000000,1396160.000000000000,1424610.000000000000,1767010.000000000000,1266000.000000000000,11441960.000000000000
