代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12989450.000000000000
真實報酬,2989450.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11171.327398973410
風險,151319.429245334120
起點值,0.073826126986
找到最佳解世代,1779
找到最佳解實驗#,5
找到最佳解次數,25

投資組合檔數,8
1326(5)[24],2382(24)[1],2412(26)[28],2474(28)[11],2882(33)[5],2891(38)[7],3008(41)[4],9999(49)[33],
FS( 16 ),1314050.000000000000,1342070.000000000200,1282640.000000000000,1292570.000000000000,1230319.999999999800,1277820.000000000200,1359640.000000000000,1250000.000000000000,10349110.000000000000
FS( 17 ),1293260.000000000000,1358540.000000000200,1268880.000000000000,1308050.000000000000,1234829.999999999800,1274610.000000000200,1382870.000000000000,1250000.000000000000,10371040.000000000000
FS( 18 ),1298510.000000000000,1364750.000000000000,1275120.000000000000,1327400.000000000000,1227449.999999999800,1288520.000000000000,1393090.000000000000,1250000.000000000000,10424840.000000000000
FS( 19 ),1293260.000000000000,1362590.000000000200,1275120.000000000000,1327400.000000000000,1225809.999999999800,1277820.000000000200,1424690.000000000000,1250000.000000000000,10436690.000000000000
FS( 20 ),1317620.000000000000,1370960.000000000200,1276400.000000000000,1358450.000000000000,1233189.999999999800,1308850.000000000200,1415390.000000000000,1250000.000000000000,10530860.000000000000
FS( 21 ),1293260.000000000000,1348280.000000000200,1257520.000000000000,1358450.000000000000,1216789.999999999800,1302430.000000000200,1407960.000000000000,1250000.000000000000,10434690.000000000000
FS( 22 ),1279400.000000000000,1350440.000000000200,1256400.000000000000,1389410.000000000000,1207769.999999999500,1322760.000000000000,1399600.000000000000,1250000.000000000000,10455780.000000000000
FS( 23 ),1277720.000000000000,1331810.000000000200,1250000.000000000000,1354580.000000000000,1193829.999999999800,1302430.000000000200,1386590.000000000000,1250000.000000000000,10346960.000000000000
FS( 24 ),1282970.000000000000,1354490.000000000200,1248880.000000000000,1331270.000000000000,1184809.999999999800,1294940.000000000200,1415390.000000000000,1250000.000000000000,10362750.000000000000
FS( 25 ),1281080.000000000200,1323710.000000000200,1243760.000000000000,1304180.000000000000,1216789.999999999800,1285310.000000000200,1416320.000000000000,1250000.000000000000,10321150.000000000000
FS( 26 ),1260290.000000000000,1266200.000000000000,1243760.000000000000,1311920.000000000000,1199980.000000000000,1260700.000000000200,1407960.000000000000,1250000.000000000000,10200810.000000000000
FS( 27 ),1276040.000000000000,1272410.000000000500,1250000.000000000000,1277090.000000000000,1199980.000000000000,1260700.000000000200,1395880.000000000000,1250000.000000000000,10182100.000000000000
FS( 28 ),1286330.000000000200,1295090.000000000200,1252560.000000000000,1296440.000000000000,1222939.999999999800,1291730.000000000500,1457210.000000000000,1250000.000000000000,10352300.000000000000
FS( 29 ),1286330.000000000200,1278620.000000000200,1252560.000000000000,1284830.000000000000,1243849.999999999800,1302430.000000000200,1424690.000000000000,1250000.000000000000,10323310.000000000000
FS( 30 ),1237820.000000000000,1241630.000000000500,1243760.000000000000,1288700.000000000000,1227449.999999999800,1277820.000000000200,1379160.000000000000,1250000.000000000000,10146340.000000000000
FS( 31 ),1237820.000000000000,1272410.000000000500,1245040.000000000000,1311920.000000000000,1224169.999999999800,1298150.000000000200,1405170.000000000000,1250000.000000000000,10244680.000000000000
FS( 32 ),1279400.000000000000,1296980.000000000200,1252560.000000000000,1319660.000000000000,1243849.999999999800,1298150.000000000200,1424690.000000000000,1250000.000000000000,10365290.000000000000
FS( 33 ),1253360.000000000000,1262150.000000000200,1262640.000000000000,1339100.000000000200,1228679.999999999800,1302430.000000000200,1410750.000000000000,1250000.000000000000,10309110.000000000000
FS( 34 ),1265540.000000000000,1291040.000000000200,1258800.000000000000,1327400.000000000000,1239339.999999999800,1294940.000000000200,1411680.000000000000,1250000.000000000000,10338740.000000000000
FS( 35 ),1234250.000000000000,1284830.000000000500,1253840.000000000000,1300310.000000000000,1248359.999999999800,1271400.000000000200,1401460.000000000000,1250000.000000000000,10244450.000000000000
FS( 36 ),1203170.000000000000,1272410.000000000500,1250000.000000000000,1273220.000000000000,1257379.999999999800,1260700.000000000200,1352210.000000000000,1250000.000000000000,10119090.000000000000
FS( 37 ),1225640.000000000000,1268360.000000000200,1251280.000000000000,1257739.999999999800,1274189.999999999800,1246790.000000000200,1368930.000000000000,1250000.000000000000,10142930.000000000000
FS( 38 ),1215350.000000000000,1278620.000000000200,1256400.000000000000,1195730.000000000200,1237699.999999999800,1229670.000000000200,1351280.000000000000,1250000.000000000000,10014750.000000000000
FS( 39 ),1223960.000000000000,1313450.000000000000,1253840.000000000000,1261610.000000000000,1240980.000000000000,1237160.000000000200,1350350.000000000000,1250000.000000000000,10131350.000000000000
FS( 40 ),1251680.000000000000,1340180.000000000200,1261360.000000000000,1273220.000000000000,1250000.000000000000,1254280.000000000200,1361500.000000000000,1250000.000000000000,10242220.000000000000
FS( 41 ),1329590.000000000000,1354490.000000000200,1337680.000000000000,1288700.000000000000,1265169.999999999800,1281030.000000000200,1387520.000000000000,1250000.000000000000,10494180.000000000000
FS( 42 ),1276040.000000000000,1346390.000000000200,1287600.000000000000,1319660.000000000000,1257379.999999999800,1285310.000000000200,1409820.000000000000,1250000.000000000000,10432200.000000000000
FS( 43 ),1279400.000000000000,1354490.000000000200,1286320.000000000000,1280960.000000000200,1250000.000000000000,1277820.000000000200,1402390.000000000000,1250000.000000000000,10381380.000000000000
FS( 44 ),1248110.000000000000,1323710.000000000200,1285040.000000000000,1234520.000000000000,1213509.999999999500,1250000.000000000000,1381010.000000000000,1250000.000000000000,10185900.000000000000
FS( 45 ),1272470.000000000000,1354490.000000000200,1288880.000000000000,1203470.000000000200,1231959.999999999800,1237160.000000000200,1347560.000000000000,1250000.000000000000,10185990.000000000000
FS( 46 ),1289900.000000000000,1375010.000000000200,1302640.000000000000,1257739.999999999800,1243849.999999999800,1250000.000000000000,1373580.000000000000,1250000.000000000000,10342720.000000000000
FS( 47 ),1277720.000000000000,1370960.000000000200,1296400.000000000000,1215080.000000000000,1237699.999999999800,1246790.000000000200,1350350.000000000000,1250000.000000000000,10245000.000000000000
FS( 48 ),1312370.000000000000,1356650.000000000200,1305040.000000000000,1207340.000000000000,1286490.000000000000,1285310.000000000200,1358710.000000000000,1250000.000000000000,10361910.000000000000
FS( 49 ),1326230.000000000000,1391480.000000000200,1305040.000000000000,1215080.000000000000,1291000.000000000000,1308850.000000000200,1378230.000000000000,1250000.000000000000,10465910.000000000000
FS( 50 ),1367810.000000000000,1450880.000000000500,1310160.000000000000,1226780.000000000000,1325849.999999999800,1332390.000000000200,1415390.000000000000,1250000.000000000000,10679260.000000000000
FS( 51 ),1383350.000000000000,1436570.000000000200,1312560.000000000000,1238390.000000000000,1342250.000000000000,1322760.000000000000,1396810.000000000000,1250000.000000000000,10682690.000000000000
FS( 52 ),1407710.000000000000,1426310.000000000200,1311440.000000000000,1226780.000000000000,1331589.999999999800,1329180.000000000200,1402390.000000000000,1250000.000000000000,10685400.000000000000
FS( 53 ),1407710.000000000000,1440620.000000000200,1310160.000000000000,1230650.000000000000,1343889.999999999800,1329180.000000000200,1408890.000000000000,1250000.000000000000,10721100.000000000000
FS( 54 ),1416320.000000000200,1426310.000000000200,1322640.000000000000,1234520.000000000000,1372589.999999999800,1362350.000000000200,1393090.000000000000,1250000.000000000000,10777820.000000000000
FS( 55 ),1424930.000000000000,1426310.000000000200,1326640.000000000000,1203470.000000000200,1372589.999999999800,1362350.000000000200,1361500.000000000000,1250000.000000000000,10727790.000000000000
FS( 56 ),1412960.000000000000,1409840.000000000200,1323920.000000000000,1126070.000000000000,1349220.000000000000,1368770.000000000000,1301100.000000000000,1250000.000000000000,10541880.000000000000
FS( 57 ),1434800.000000000000,1409840.000000000200,1337200.000000000000,1133810.000000000000,1388169.999999999800,1386960.000000000200,1306680.000000000000,1250000.000000000000,10647460.000000000000
FS( 58 ),1434800.000000000000,1471400.000000000200,1339920.000000000000,1133810.000000000000,1380379.999999999800,1419060.000000000200,1308540.000000000000,1250000.000000000000,10737910.000000000000
FS( 59 ),1441940.000000000000,1444670.000000000000,1327920.000000000000,1129940.000000000000,1366439.999999999800,1422270.000000000000,1322470.000000000000,1250000.000000000000,10705650.000000000000
FS( 60 ),1443830.000000000000,1465190.000000000200,1325360.000000000000,1149290.000000000000,1344710.000000000000,1394450.000000000200,1364290.000000000000,1250000.000000000000,10737120.000000000000
FS( 61 ),1431230.000000000000,1477340.000000000200,1325360.000000000000,1149290.000000000000,1346349.999999999800,1415850.000000000200,1424690.000000000000,1250000.000000000000,10820110.000000000000
FS( 62 ),1404139.999999999800,1448720.000000000200,1326640.000000000000,1133810.000000000000,1357009.999999999500,1411570.000000000200,1457210.000000000000,1250000.000000000000,10789100.000000000000
FS( 63 ),1431230.000000000000,1458980.000000000200,1323920.000000000000,1153160.000000000000,1384889.999999999800,1422270.000000000000,1494380.000000000000,1250000.000000000000,10918830.000000000000
FS( 64 ),1398890.000000000000,1452770.000000000200,1329360.000000000000,1087280.000000000000,1375869.999999999800,1419060.000000000200,1461850.000000000000,1250000.000000000000,10775080.000000000000
FS( 65 ),1406030.000000000000,1429010.000000000200,1316080.000000000000,1133810.000000000000,1349220.000000000000,1419060.000000000200,1466500.000000000000,1250000.000000000000,10769710.000000000000
FS( 66 ),1440260.000000000200,1429010.000000000200,1317360.000000000000,1129940.000000000000,1380379.999999999800,1422270.000000000000,1457210.000000000000,1250000.000000000000,10826430.000000000000
FS( 67 ),1454540.000000000000,1413620.000000000200,1320080.000000000000,1157030.000000000000,1382019.999999999500,1411570.000000000200,1480440.000000000000,1250000.000000000000,10869300.000000000000
FS( 68 ),1424090.000000000000,1407140.000000000200,1309520.000000000000,1195730.000000000200,1350859.999999999800,1383750.000000000000,1461850.000000000000,1250000.000000000000,10782940.000000000000
FS( 69 ),1415060.000000000200,1370150.000000000200,1301520.000000000000,1172509.999999999800,1326259.999999999500,1365560.000000000200,1443270.000000000000,1250000.000000000000,10644330.000000000000
FS( 70 ),1415060.000000000200,1361510.000000000200,1298960.000000000000,1187989.999999999800,1326259.999999999500,1373050.000000000200,1471150.000000000000,1250000.000000000000,10683980.000000000000
FS( 71 ),1397000.000000000000,1352870.000000000200,1297520.000000000000,1187989.999999999800,1302889.999999999800,1358070.000000000200,1461850.000000000000,1250000.000000000000,10608190.000000000000
FS( 72 ),1406030.000000000000,1367990.000000000200,1304240.000000000000,1203470.000000000200,1318469.999999999800,1383750.000000000000,1494380.000000000000,1250000.000000000000,10728330.000000000000
FS( 73 ),1411490.000000000000,1407140.000000000200,1304240.000000000000,1219040.000000000000,1316829.999999999800,1394450.000000000200,1536190.000000000000,1250000.000000000000,10839380.000000000000
FS( 74 ),1406030.000000000000,1409300.000000000200,1301520.000000000000,1222910.000000000000,1322980.000000000000,1415850.000000000200,1522250.000000000000,1250000.000000000000,10850840.000000000000
FS( 75 ),1406030.000000000000,1365830.000000000500,1296240.000000000000,1211210.000000000200,1309039.999999999800,1405150.000000000200,1494380.000000000000,1250000.000000000000,10737880.000000000000
FS( 76 ),1406030.000000000000,1370150.000000000200,1304240.000000000000,1215080.000000000000,1313959.999999999800,1426550.000000000200,1503670.000000000000,1250000.000000000000,10789680.000000000000
FS( 77 ),1406030.000000000000,1381220.000000000200,1296240.000000000000,1219040.000000000000,1304529.999999999500,1426550.000000000200,1503670.000000000000,1250000.000000000000,10787280.000000000000
FS( 78 ),1406030.000000000000,1374470.000000000200,1296240.000000000000,1191860.000000000000,1302889.999999999800,1445810.000000000200,1475790.000000000000,1250000.000000000000,10743090.000000000000
FS( 79 ),1378940.000000000000,1383380.000000000500,1292240.000000000000,1211210.000000000200,1279929.999999999800,1430830.000000000200,1499020.000000000000,1250000.000000000000,10725550.000000000000
FS( 80 ),1400570.000000000200,1392020.000000000200,1293520.000000000000,1203470.000000000200,1287719.999999999800,1423340.000000000200,1477310.000000000000,1250000.000000000000,10727950.000000000000
FS( 81 ),1424090.000000000000,1381220.000000000200,1300240.000000000000,1187989.999999999800,1282799.999999999800,1423340.000000000200,1496190.000000000000,1250000.000000000000,10745870.000000000000
FS( 82 ),1415060.000000000200,1381220.000000000200,1304240.000000000000,1176380.000000000000,1275009.999999999500,1430830.000000000200,1431990.000000000000,1250000.000000000000,10664730.000000000000
FS( 83 ),1406030.000000000000,1381220.000000000200,1297520.000000000000,1191860.000000000000,1295099.999999999800,1411570.000000000200,1453710.000000000000,1250000.000000000000,10687010.000000000000
FS( 84 ),1431230.000000000000,1381220.000000000200,1301520.000000000000,1220210.000000000200,1316829.999999999800,1419060.000000000200,1458430.000000000000,1250000.000000000000,10778500.000000000000
FS( 85 ),1454540.000000000000,1394180.000000000200,1312080.000000000000,1232269.999999999800,1338559.999999999800,1445810.000000000200,1482030.000000000000,1250000.000000000000,10909470.000000000000
FS( 86 ),1452860.000000000000,1411460.000000000200,1308080.000000000000,1228220.000000000200,1329129.999999999800,1445810.000000000200,1477310.000000000000,1250000.000000000000,10902870.000000000000
FS( 87 ),1463570.000000000200,1415780.000000000200,1305520.000000000000,1280780.000000000000,1341839.999999999800,1480050.000000000200,1486750.000000000000,1250000.000000000000,11024290.000000000000
FS( 88 ),1470920.000000000000,1446290.000000000200,1312080.000000000000,1268720.000000000000,1340200.000000000000,1487540.000000000200,1472590.000000000000,1250000.000000000000,11048340.000000000000
FS( 89 ),1476170.000000000000,1485440.000000000200,1314800.000000000000,1280780.000000000000,1350859.999999999800,1487540.000000000200,1486750.000000000000,1250000.000000000000,11132340.000000000000
FS( 90 ),1461889.999999999800,1498400.000000000200,1309520.000000000000,1264670.000000000000,1354139.999999999800,1487540.000000000200,1448990.000000000000,1250000.000000000000,11075150.000000000000
FS( 91 ),1478060.000000000200,1474640.000000000200,1312080.000000000000,1260619.999999999800,1357009.999999999500,1480050.000000000200,1448990.000000000000,1250000.000000000000,11061450.000000000000
FS( 92 ),1487090.000000000000,1478960.000000000200,1316080.000000000000,1268720.000000000000,1352500.000000000000,1480050.000000000200,1448990.000000000000,1250000.000000000000,11082390.000000000000
FS( 93 ),1496120.000000000000,1476800.000000000200,1309520.000000000000,1272680.000000000000,1354139.999999999800,1495030.000000000200,1387620.000000000000,1250000.000000000000,11041910.000000000000
FS( 94 ),1492550.000000000000,1468160.000000000500,1304240.000000000000,1288880.000000000000,1364799.999999999500,1511080.000000000200,1384790.000000000000,1250000.000000000000,11064500.000000000000
FS( 95 ),1450970.000000000000,1468160.000000000500,1308080.000000000000,1272680.000000000000,1350859.999999999800,1511080.000000000200,1382900.000000000000,1250000.000000000000,10994730.000000000000
FS( 96 ),1463570.000000000200,1468160.000000000500,1309520.000000000000,1252520.000000000000,1332409.999999999800,1495030.000000000200,1378180.000000000000,1250000.000000000000,10949390.000000000000
FS( 97 ),1499690.000000000000,1500830.000000000500,1316080.000000000000,1276730.000000000200,1350859.999999999800,1511080.000000000200,1439550.000000000000,1250000.000000000000,11144820.000000000000
FS( 98 ),1487090.000000000000,1478960.000000000200,1314800.000000000000,1288880.000000000000,1347990.000000000000,1511080.000000000200,1430110.000000000000,1250000.000000000000,11108910.000000000000
FS( 99 ),1456430.000000000000,1457090.000000000200,1316080.000000000000,1333340.000000000000,1330769.999999999500,1499310.000000000200,1425390.000000000000,1250000.000000000000,11068410.000000000000
FS( 100 ),1478060.000000000200,1402820.000000000200,1313360.000000000000,1361690.000000000000,1347990.000000000000,1518570.000000000200,1434830.000000000000,1250000.000000000000,11107320.000000000000
FS( 101 ),1474490.000000000000,1417940.000000000200,1304240.000000000000,1381850.000000000200,1347990.000000000000,1526060.000000000200,1448990.000000000000,1250000.000000000000,11151560.000000000000
FS( 102 ),1479949.999999999800,1417940.000000000200,1308080.000000000000,1377800.000000000000,1350859.999999999800,1521780.000000000200,1453710.000000000000,1250000.000000000000,11160120.000000000000
FS( 103 ),1456430.000000000000,1413620.000000000200,1298960.000000000000,1345489.999999999800,1329129.999999999800,1487540.000000000200,1428220.000000000000,1250000.000000000000,11009390.000000000000
FS( 104 ),1476170.000000000000,1411460.000000000200,1302800.000000000000,1341440.000000000000,1344710.000000000000,1511080.000000000200,1433880.000000000000,1250000.000000000000,11071540.000000000000
FS( 105 ),1470920.000000000000,1415780.000000000200,1313360.000000000000,1345489.999999999800,1329129.999999999800,1480050.000000000200,1434830.000000000000,1250000.000000000000,11039560.000000000000
FS( 106 ),1496120.000000000000,1415780.000000000200,1304240.000000000000,1398050.000000000000,1338559.999999999800,1487540.000000000200,1435770.000000000000,1250000.000000000000,11126060.000000000000
FS( 107 ),1539170.000000000000,1400660.000000000500,1297520.000000000000,1373750.000000000000,1335279.999999999500,1499310.000000000200,1430110.000000000000,1250000.000000000000,11125800.000000000000
FS( 108 ),1557230.000000000000,1444130.000000000500,1301520.000000000000,1418210.000000000200,1380379.999999999800,1521780.000000000200,1458430.000000000000,1250000.000000000000,11331680.000000000000
FS( 109 ),1568149.999999999800,1424690.000000000200,1304240.000000000000,1422259.999999999800,1372589.999999999800,1521780.000000000200,1467870.000000000000,1250000.000000000000,11331580.000000000000
FS( 110 ),1532030.000000000000,1429010.000000000200,1300240.000000000000,1361690.000000000000,1394319.999999999800,1526060.000000000200,1439550.000000000000,1250000.000000000000,11232900.000000000000
FS( 111 ),1548199.999999999800,1433330.000000000500,1293520.000000000000,1373750.000000000000,1420559.999999999500,1529270.000000000000,1439550.000000000000,1250000.000000000000,11288180.000000000000
FS( 112 ),1528460.000000000000,1435490.000000000200,1292240.000000000000,1389950.000000000000,1454589.999999999800,1529270.000000000000,1434830.000000000000,1250000.000000000000,11314830.000000000000
FS( 113 ),1535600.000000000000,1446290.000000000200,1288240.000000000000,1422259.999999999800,1439009.999999999500,1541040.000000000200,1434830.000000000000,1250000.000000000000,11357270.000000000000
FS( 114 ),1508720.000000000000,1470320.000000000200,1293520.000000000000,1389950.000000000000,1446799.999999999500,1537830.000000000200,1411230.000000000000,1250000.000000000000,11308370.000000000000
FS( 115 ),1521320.000000000200,1489760.000000000200,1290960.000000000000,1389950.000000000000,1450079.999999999800,1541040.000000000200,1432940.000000000000,1250000.000000000000,11366050.000000000000
FS( 116 ),1528460.000000000000,1474640.000000000200,1297520.000000000000,1381850.000000000200,1454589.999999999800,1529270.000000000000,1401780.000000000000,1250000.000000000000,11318110.000000000000
FS( 117 ),1555550.000000000000,1481120.000000000200,1297520.000000000000,1406150.000000000000,1439009.999999999500,1526060.000000000200,1409340.000000000000,1250000.000000000000,11364750.000000000000
FS( 118 ),1553660.000000000000,1528910.000000000500,1296240.000000000000,1414160.000000000000,1446799.999999999500,1511080.000000000200,1414060.000000000000,1250000.000000000000,11414910.000000000000
FS( 119 ),1564370.000000000000,1539710.000000000200,1282960.000000000000,1446560.000000000000,1452950.000000000000,1506800.000000000200,1429160.000000000000,1250000.000000000000,11472510.000000000000
FS( 120 ),1562690.000000000000,1531070.000000000200,1259280.000000000000,1458619.999999999800,1456230.000000000000,1518570.000000000200,1427270.000000000000,1250000.000000000000,11463730.000000000000
FS( 121 ),1550090.000000000000,1496240.000000000200,1281680.000000000000,1442509.999999999800,1437369.999999999800,1514290.000000000200,1422550.000000000000,1250000.000000000000,11394730.000000000000
FS( 122 ),1559120.000000000000,1494080.000000000500,1286960.000000000000,1486970.000000000000,1445159.999999999800,1514290.000000000200,1444270.000000000000,1250000.000000000000,11480850.000000000000
FS( 123 ),1578860.000000000000,1489760.000000000200,1281680.000000000000,1446560.000000000000,1436139.999999999800,1511080.000000000200,1430110.000000000000,1250000.000000000000,11424190.000000000000
FS( 124 ),1578860.000000000000,1511630.000000000500,1293520.000000000000,1454570.000000000000,1460740.000000000000,1511080.000000000200,1430110.000000000000,1250000.000000000000,11490510.000000000000
FS( 125 ),1582430.000000000000,1535390.000000000200,1293520.000000000000,1454570.000000000000,1463609.999999999800,1521780.000000000200,1444270.000000000000,1250000.000000000000,11545570.000000000000
FS( 126 ),1582430.000000000000,1563740.000000000200,1309520.000000000000,1470770.000000000000,1463609.999999999800,1529270.000000000000,1439550.000000000000,1250000.000000000000,11608890.000000000000
FS( 127 ),1584320.000000000200,1537550.000000000200,1312080.000000000000,1462670.000000000000,1490259.999999999500,1526060.000000000200,1439550.000000000000,1250000.000000000000,11602490.000000000000
FS( 128 ),1564370.000000000000,1489760.000000000200,1294960.000000000000,1470770.000000000000,1475500.000000000000,1476840.000000000200,1436710.000000000000,1250000.000000000000,11458910.000000000000
FS( 129 ),1532030.000000000000,1500830.000000000500,1284400.000000000000,1539530.000000000000,1467299.999999999500,1457580.000000000200,1433880.000000000000,1250000.000000000000,11465550.000000000000
FS( 130 ),1513970.000000000000,1485440.000000000200,1290960.000000000000,1523330.000000000000,1442289.999999999500,1430830.000000000200,1444270.000000000000,1250000.000000000000,11381090.000000000000
FS( 131 ),1513970.000000000000,1537550.000000000200,1294960.000000000000,1531430.000000000000,1463609.999999999800,1453300.000000000200,1431990.000000000000,1250000.000000000000,11476810.000000000000
FS( 132 ),1515860.000000000000,1563740.000000000200,1290960.000000000000,1543489.999999999800,1457049.999999999500,1460790.000000000200,1444270.000000000000,1250000.000000000000,11526160.000000000000
FS( 133 ),1499690.000000000000,1494080.000000000500,1290960.000000000000,1511180.000000000000,1447210.000000000000,1450090.000000000200,1444270.000000000000,1250000.000000000000,11387480.000000000000
FS( 134 ),1513970.000000000000,1441970.000000000200,1282960.000000000000,1535480.000000000200,1452129.999999999800,1457580.000000000200,1444270.000000000000,1250000.000000000000,11378360.000000000000
FS( 135 ),1530350.000000000000,1454930.000000000200,1290960.000000000000,1543489.999999999800,1457049.999999999500,1457580.000000000200,1437660.000000000000,1250000.000000000000,11422020.000000000000
FS( 136 ),1497800.000000000000,1429010.000000000200,1282960.000000000000,1527380.000000000000,1447210.000000000000,1453300.000000000200,1432940.000000000000,1250000.000000000000,11320600.000000000000
FS( 137 ),1497800.000000000000,1444130.000000000500,1276400.000000000000,1519280.000000000000,1448849.999999999800,1434040.000000000200,1435770.000000000000,1250000.000000000000,11306270.000000000000
FS( 138 ),1539170.000000000000,1435490.000000000200,1276400.000000000000,1515230.000000000200,1465250.000000000000,1450090.000000000200,1433880.000000000000,1250000.000000000000,11365510.000000000000
FS( 139 ),1564370.000000000000,1398500.000000000000,1276400.000000000000,1531430.000000000000,1503379.999999999800,1457580.000000000200,1444270.000000000000,1250000.000000000000,11425930.000000000000
FS( 140 ),1548199.999999999800,1426850.000000000200,1281680.000000000000,1535480.000000000200,1508299.999999999500,1465070.000000000200,1500910.000000000000,1250000.000000000000,11516490.000000000000
FS( 141 ),1524889.999999999800,1407140.000000000200,1275120.000000000000,1523330.000000000000,1508299.999999999500,1457580.000000000200,1491470.000000000000,1250000.000000000000,11437830.000000000000
FS( 142 ),1513970.000000000000,1381220.000000000200,1269840.000000000000,1482920.000000000000,1498460.000000000000,1426550.000000000200,1444270.000000000000,1250000.000000000000,11267230.000000000000
FS( 143 ),1532030.000000000000,1387700.000000000000,1271120.000000000000,1478869.999999999800,1526339.999999999800,1457580.000000000200,1444270.000000000000,1250000.000000000000,11347910.000000000000
FS( 144 ),1526570.000000000200,1389860.000000000200,1271120.000000000000,1491020.000000000000,1559549.999999999500,1457580.000000000200,1463150.000000000000,1250000.000000000000,11408850.000000000000
FS( 145 ),1535600.000000000000,1394180.000000000200,1288240.000000000000,1491020.000000000000,1551349.999999999800,1457580.000000000200,1482030.000000000000,1250000.000000000000,11450000.000000000000
FS( 146 ),1550090.000000000000,1426850.000000000200,1284400.000000000000,1486970.000000000000,1559549.999999999500,1468280.000000000200,1477310.000000000000,1250000.000000000000,11503450.000000000000
FS( 147 ),1560800.000000000000,1429010.000000000200,1284400.000000000000,1507130.000000000000,1566109.999999999800,1484330.000000000200,1472590.000000000000,1250000.000000000000,11554370.000000000000
FS( 148 ),1557230.000000000000,1454930.000000000200,1288240.000000000000,1535480.000000000200,1562829.999999999800,1484330.000000000200,1491470.000000000000,1250000.000000000000,11624510.000000000000
