代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12385310.000000000000
真實報酬,2385310.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12240.415118591938
風險,296341.395410313560
起點值,0.041305113994
找到最佳解世代,1414
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,4
2912(40)[3],3045(41)[1],4904(45)[5],9999(49)[11],
FS( 72 ),3327520.000000000000,2742990.000000000000,2548000.000000000000,2500000.000000000000,11118510.000000000000
FS( 73 ),3337359.999999999500,2728890.000000000000,2536800.000000000000,2500000.000000000000,11103050.000000000000
FS( 74 ),3307840.000000000000,2721840.000000000000,2542400.000000000000,2500000.000000000000,11072080.000000000000
FS( 75 ),3426160.000000000000,2739700.000000000500,2533600.000000000000,2500000.000000000000,11199460.000000000000
FS( 76 ),3307840.000000000000,2746750.000000000000,2533600.000000000000,2500000.000000000000,11088190.000000000000
FS( 77 ),3317680.000000000500,2807380.000000000000,2548000.000000000000,2500000.000000000000,11173060.000000000000
FS( 78 ),3268479.999999999500,2814430.000000000000,2604800.000000000500,2500000.000000000000,11187710.000000000000
FS( 79 ),3307840.000000000000,2853910.000000000500,2621600.000000000000,2500000.000000000000,11283350.000000000000
FS( 80 ),3298000.000000000000,2957780.000000000000,2632800.000000000500,2500000.000000000000,11388580.000000000000
FS( 81 ),3219280.000000000500,2936160.000000000500,2621600.000000000000,2500000.000000000000,11277040.000000000000
FS( 82 ),3238960.000000000000,2918300.000000000000,2627200.000000000500,2500000.000000000000,11284460.000000000000
FS( 83 ),3179680.000000000500,2896680.000000000000,2624800.000000000500,2500000.000000000000,11201160.000000000000
FS( 84 ),3100960.000000000000,2896680.000000000000,2559200.000000000500,2500000.000000000000,11056840.000000000000
FS( 85 ),3150160.000000000000,2925350.000000000000,2582400.000000000000,2500000.000000000000,11157910.000000000000
FS( 86 ),3219280.000000000500,2946969.999999999500,2588000.000000000000,2500000.000000000000,11254250.000000000000
FS( 87 ),3110800.000000000500,3054130.000000000000,2627200.000000000500,2500000.000000000000,11292130.000000000000
FS( 88 ),3130479.999999999500,3011360.000000000000,2593600.000000000000,2500000.000000000000,11235440.000000000000
FS( 89 ),3140320.000000000500,2985980.000000000000,2576800.000000000000,2500000.000000000000,11203100.000000000000
FS( 90 ),3140320.000000000500,2985980.000000000000,2551200.000000000000,2500000.000000000000,11177500.000000000000
FS( 91 ),3169840.000000000000,3025460.000000000000,2559200.000000000500,2500000.000000000000,11254500.000000000000
FS( 92 ),3130479.999999999500,3068230.000000000000,2545600.000000000000,2500000.000000000000,11244310.000000000000
FS( 93 ),3268479.999999999500,2975640.000000000000,2548000.000000000000,2500000.000000000000,11292120.000000000000
FS( 94 ),3288160.000000000000,2961070.000000000000,2584800.000000000000,2500000.000000000000,11334030.000000000000
FS( 95 ),3238960.000000000000,2918300.000000000000,2593600.000000000000,2500000.000000000000,11250860.000000000000
FS( 96 ),3229120.000000000000,2922060.000000000000,2590400.000000000000,2500000.000000000000,11241580.000000000000
FS( 97 ),3248800.000000000500,2968120.000000000000,2593600.000000000000,2500000.000000000000,11310520.000000000000
FS( 98 ),3357040.000000000000,2970469.999999999500,2621600.000000000000,2500000.000000000000,11449110.000000000000
FS( 99 ),3465520.000000000000,2944150.000000000000,2703999.999999999500,2500000.000000000000,11613670.000000000000
FS( 100 ),3455680.000000000500,2899030.000000000000,2703999.999999999500,2500000.000000000000,11558710.000000000000
FS( 101 ),3573760.000000000000,2865190.000000000000,2689600.000000000000,2500000.000000000000,11628550.000000000000
FS( 102 ),3593439.999999999500,2906550.000000000000,2689600.000000000000,2500000.000000000000,11689590.000000000000
FS( 103 ),3554080.000000000000,2902790.000000000000,2735200.000000000000,2500000.000000000000,11692070.000000000000
FS( 104 ),3573760.000000000000,2902790.000000000000,2755200.000000000000,2500000.000000000000,11731750.000000000000
FS( 105 ),3573760.000000000000,2906550.000000000000,2751999.999999999500,2500000.000000000000,11732310.000000000000
FS( 106 ),3544240.000000000000,2883990.000000000000,2718399.999999999500,2500000.000000000000,11646630.000000000000
FS( 107 ),3613359.999999999500,2872710.000000000000,2769600.000000000000,2500000.000000000000,11755670.000000000000
FS( 108 ),3583599.999999999500,2887750.000000000000,2766399.999999999500,2500000.000000000000,11737750.000000000000
FS( 109 ),3633040.000000000000,2902790.000000000000,2791999.999999999500,2500000.000000000000,11827830.000000000000
FS( 110 ),3662560.000000000500,2959190.000000000000,2788800.000000000000,2500000.000000000000,11910550.000000000000
FS( 111 ),3741280.000000000500,2932870.000000000000,2803999.999999999500,2500000.000000000000,11978150.000000000000
FS( 112 ),3889120.000000000000,2940390.000000000000,2851999.999999999500,2500000.000000000000,12181510.000000000000
FS( 113 ),3810400.000000000000,2940390.000000000000,2840000.000000000000,2500000.000000000000,12090790.000000000000
FS( 114 ),3780640.000000000000,2940390.000000000000,2831200.000000000000,2500000.000000000000,12052230.000000000000
FS( 115 ),3583599.999999999500,2936630.000000000000,2768000.000000000000,2500000.000000000000,11788230.000000000000
FS( 116 ),3652720.000000000500,2936630.000000000000,2783200.000000000000,2500000.000000000000,11872550.000000000000
FS( 117 ),3810400.000000000000,2936630.000000000000,2783200.000000000000,2500000.000000000000,12030230.000000000000
FS( 118 ),3810400.000000000000,2962950.000000000500,2900000.000000000000,2500000.000000000000,12173350.000000000000
FS( 119 ),3721599.999999999500,3027340.000000000000,2872800.000000000500,2500000.000000000000,12121740.000000000000
FS( 120 ),3780640.000000000000,3173980.000000000000,2863999.999999999500,2500000.000000000000,12318620.000000000000
FS( 121 ),3760960.000000000000,3125100.000000000500,2866399.999999999500,2500000.000000000000,12252460.000000000000
FS( 122 ),3633040.000000000000,3098780.000000000000,2848800.000000000000,2500000.000000000000,12080620.000000000000
FS( 123 ),3620800.000000000500,3102540.000000000000,2893600.000000000000,2500000.000000000000,12116940.000000000000
FS( 124 ),3580240.000000000000,3008070.000000000000,2743999.999999999500,2500000.000000000000,11832310.000000000000
FS( 125 ),3499359.999999999500,2853910.000000000500,2640000.000000000000,2500000.000000000000,11493270.000000000000
FS( 126 ),3570160.000000000000,2827590.000000000000,2616000.000000000000,2500000.000000000000,11513750.000000000000
FS( 127 ),3640960.000000000000,2850150.000000000000,2669600.000000000000,2500000.000000000000,11660710.000000000000
FS( 128 ),3620800.000000000500,2865190.000000000000,2684800.000000000500,2500000.000000000000,11670790.000000000000
FS( 129 ),3539680.000000000500,2929110.000000000000,2708800.000000000000,2500000.000000000000,11677590.000000000000
FS( 130 ),3630879.999999999500,2974230.000000000000,2762400.000000000000,2500000.000000000000,11867510.000000000000
FS( 131 ),3620800.000000000500,2944150.000000000000,2756000.000000000000,2500000.000000000000,11820950.000000000000
FS( 132 ),3630879.999999999500,2929110.000000000000,2726399.999999999500,2500000.000000000000,11786390.000000000000
FS( 133 ),3580240.000000000000,2906550.000000000000,2726399.999999999500,2500000.000000000000,11713190.000000000000
FS( 134 ),3529599.999999999500,2925350.000000000000,2705600.000000000000,2500000.000000000000,11660550.000000000000
FS( 135 ),3529599.999999999500,2996790.000000000000,2696800.000000000000,2500000.000000000000,11723190.000000000000
FS( 136 ),3701920.000000000000,3042380.000000000000,2687200.000000000500,2500000.000000000000,11931500.000000000000
FS( 137 ),3722080.000000000000,3004310.000000000000,2711200.000000000000,2500000.000000000000,11937590.000000000000
FS( 138 ),3792879.999999999500,3004310.000000000000,2812800.000000000500,2500000.000000000000,12109990.000000000000
FS( 139 ),3782800.000000000500,3000550.000000000000,2791999.999999999500,2500000.000000000000,12075350.000000000000
FS( 140 ),3884080.000000000000,3000550.000000000000,2791999.999999999500,2500000.000000000000,12176630.000000000000
FS( 141 ),3874000.000000000000,3000550.000000000000,2756000.000000000000,2500000.000000000000,12130550.000000000000
FS( 142 ),3833439.999999999500,3000550.000000000000,2798399.999999999500,2500000.000000000000,12132390.000000000000
FS( 143 ),3975280.000000000500,2959190.000000000000,2803999.999999999500,2500000.000000000000,12238470.000000000000
FS( 144 ),3975280.000000000500,2940390.000000000000,2774400.000000000000,2500000.000000000000,12190070.000000000000
FS( 145 ),3904479.999999999500,2959190.000000000000,2750400.000000000000,2500000.000000000000,12114070.000000000000
FS( 146 ),3732160.000000000000,2951670.000000000000,2714400.000000000000,2500000.000000000000,11898230.000000000000
FS( 147 ),3782800.000000000500,3008070.000000000000,2863999.999999999500,2500000.000000000000,12154870.000000000000
FS( 148 ),3752560.000000000500,3016060.000000000000,2840000.000000000000,2500000.000000000000,12108620.000000000000
FS( 149 ),3782800.000000000500,3008070.000000000000,2851999.999999999500,2500000.000000000000,12142870.000000000000
FS( 150 ),3762640.000000000000,2981750.000000000000,2743999.999999999500,2500000.000000000000,11988390.000000000000
FS( 151 ),3712000.000000000000,2993030.000000000000,2786399.999999999500,2500000.000000000000,11991430.000000000000
FS( 152 ),3712000.000000000000,3004310.000000000000,2854400.000000000000,2500000.000000000000,12070710.000000000000
FS( 153 ),3630879.999999999500,2996790.000000000000,2854400.000000000000,2500000.000000000000,11982070.000000000000
FS( 154 ),3550000.000000000000,2996790.000000000000,2771200.000000000000,2500000.000000000000,11817990.000000000000
FS( 155 ),3489040.000000000000,2977990.000000000000,2764800.000000000500,2500000.000000000000,11731830.000000000000
FS( 156 ),3448720.000000000500,2932870.000000000000,2764800.000000000500,2500000.000000000000,11646390.000000000000
FS( 157 ),3428320.000000000000,2902790.000000000000,2731999.999999999500,2500000.000000000000,11563110.000000000000
FS( 158 ),3215680.000000000500,2827590.000000000000,2708800.000000000000,2500000.000000000000,11252070.000000000000
FS( 159 ),3124479.999999999500,2861430.000000000000,2828000.000000000000,2500000.000000000000,11313910.000000000000
FS( 160 ),3337120.000000000000,2861430.000000000000,2828000.000000000000,2500000.000000000000,11526550.000000000000
FS( 161 ),3560080.000000000000,2861430.000000000000,2831200.000000000000,2500000.000000000000,11752710.000000000000
FS( 162 ),3529599.999999999500,2861430.000000000000,2783200.000000000000,2500000.000000000000,11674230.000000000000
FS( 163 ),3600640.000000000000,2861430.000000000000,2743999.999999999500,2500000.000000000000,11706070.000000000000
FS( 164 ),3387760.000000000000,2861430.000000000000,2803999.999999999500,2500000.000000000000,11553190.000000000000
FS( 165 ),3357520.000000000000,2861430.000000000000,2866399.999999999500,2500000.000000000000,11585350.000000000000
FS( 166 ),3377680.000000000500,2861430.000000000000,2840000.000000000000,2500000.000000000000,11579110.000000000000
FS( 167 ),3468879.999999999500,2861430.000000000000,2791999.999999999500,2500000.000000000000,11622310.000000000000
FS( 168 ),3580240.000000000000,2861430.000000000000,2809600.000000000000,2500000.000000000000,11751270.000000000000
FS( 169 ),3580240.000000000000,2861430.000000000000,2791999.999999999500,2500000.000000000000,11733670.000000000000
FS( 170 ),3580240.000000000000,2861430.000000000000,2774400.000000000000,2500000.000000000000,11716070.000000000000
FS( 171 ),3529599.999999999500,2926290.000000000000,2747200.000000000500,2500000.000000000000,11703090.000000000000
FS( 172 ),3509439.999999999500,2912660.000000000500,2776800.000000000000,2500000.000000000000,11698900.000000000000
FS( 173 ),3560080.000000000000,2926290.000000000000,2791999.999999999500,2500000.000000000000,11778370.000000000000
FS( 174 ),3529599.999999999500,2926290.000000000000,2819200.000000000500,2500000.000000000000,11775090.000000000000
FS( 175 ),3600640.000000000000,2905610.000000000000,2863999.999999999500,2500000.000000000000,11870250.000000000000
FS( 176 ),3539680.000000000500,2905610.000000000000,2831200.000000000000,2500000.000000000000,11776490.000000000000
FS( 177 ),3580240.000000000000,2919710.000000000000,2900000.000000000000,2500000.000000000000,11899950.000000000000
FS( 178 ),3722080.000000000000,2964360.000000000000,2917600.000000000000,2500000.000000000000,12104040.000000000000
FS( 179 ),3691599.999999999500,3012300.000000000000,2923200.000000000000,2500000.000000000000,12127100.000000000000
FS( 180 ),3590320.000000000000,3012300.000000000000,2950400.000000000000,2500000.000000000000,12053020.000000000000
FS( 181 ),3570160.000000000000,2977990.000000000000,2950400.000000000000,2500000.000000000000,11998550.000000000000
FS( 182 ),3580240.000000000000,3001960.000000000000,2932800.000000000500,2500000.000000000000,12015000.000000000000
FS( 183 ),3489040.000000000000,3001960.000000000000,2980000.000000000000,2500000.000000000000,11971000.000000000000
FS( 184 ),3468879.999999999500,3046610.000000000000,3060800.000000000000,2500000.000000000000,12076290.000000000000
FS( 185 ),3428320.000000000000,3043320.000000000000,3132800.000000000500,2500000.000000000000,12104440.000000000000
FS( 186 ),3377680.000000000500,3043320.000000000000,3240000.000000000000,2500000.000000000000,12161000.000000000000
FS( 187 ),3377680.000000000500,3190899.999999999500,3234400.000000000000,2500000.000000000000,12302980.000000000000
FS( 188 ),3367599.999999999500,3204530.000000000000,3317600.000000000000,2500000.000000000000,12389730.000000000000
FS( 189 ),3327040.000000000000,3194190.000000000000,3419200.000000000500,2500000.000000000000,12440430.000000000000
FS( 190 ),3347439.999999999500,3194190.000000000000,3323999.999999999500,2500000.000000000000,12365630.000000000000
FS( 191 ),3246160.000000000000,3183850.000000000500,3300000.000000000000,2500000.000000000000,12230010.000000000000
FS( 192 ),3408160.000000000000,3159880.000000000000,3222400.000000000000,2500000.000000000000,12290440.000000000000
FS( 193 ),3489040.000000000000,3180560.000000000000,3270400.000000000000,2500000.000000000000,12440000.000000000000
FS( 194 ),3448720.000000000500,3304170.000000000500,3329600.000000000000,2500000.000000000000,12582490.000000000000
FS( 195 ),3377680.000000000500,3369499.999999999500,3395200.000000000000,2500000.000000000000,12642380.000000000000
FS( 196 ),3337120.000000000000,3390180.000000000500,3532800.000000000500,2500000.000000000000,12760100.000000000000
FS( 197 ),3357520.000000000000,3338480.000000000000,3425600.000000000000,2500000.000000000000,12621600.000000000000
FS( 198 ),3337120.000000000000,3262810.000000000000,3311999.999999999500,2500000.000000000000,12411930.000000000000
FS( 199 ),3276400.000000000000,3245890.000000000000,3371999.999999999500,2500000.000000000000,12394290.000000000000
FS( 200 ),3225760.000000000000,3201239.999999999500,3371999.999999999500,2500000.000000000000,12299000.000000000000
FS( 201 ),3256240.000000000000,3183850.000000000500,3479200.000000000500,2500000.000000000000,12419290.000000000000
FS( 202 ),3205599.999999999500,3142960.000000000000,3467200.000000000500,2500000.000000000000,12315760.000000000000
FS( 203 ),3266320.000000000000,3177270.000000000500,3551200.000000000000,2500000.000000000000,12494790.000000000000
FS( 204 ),3266320.000000000000,3269860.000000000000,3503200.000000000000,2500000.000000000000,12539380.000000000000
FS( 205 ),3114400.000000000000,3345530.000000000000,3431200.000000000000,2500000.000000000000,12391130.000000000000
FS( 206 ),3316960.000000000000,3355870.000000000000,3503200.000000000000,2500000.000000000000,12676030.000000000000
FS( 207 ),3337120.000000000000,3304170.000000000500,3563200.000000000000,2500000.000000000000,12704490.000000000000
FS( 208 ),3418240.000000000000,3297120.000000000000,3563200.000000000000,2500000.000000000000,12778560.000000000000
FS( 209 ),3337120.000000000000,3314510.000000000000,3491200.000000000000,2500000.000000000000,12642830.000000000000
FS( 210 ),3428320.000000000000,3324850.000000000500,3544800.000000000500,2500000.000000000000,12797970.000000000000
FS( 211 ),3428320.000000000000,3293830.000000000000,3580800.000000000000,2500000.000000000000,12802950.000000000000
FS( 212 ),3468879.999999999500,3249180.000000000500,3580800.000000000000,2500000.000000000000,12798860.000000000000
FS( 213 ),3448720.000000000500,3238840.000000000000,3539200.000000000500,2500000.000000000000,12726760.000000000000
FS( 214 ),3428320.000000000000,3269860.000000000000,3551200.000000000000,2500000.000000000000,12749380.000000000000
FS( 215 ),3438400.000000000000,3293830.000000000000,3539200.000000000500,2500000.000000000000,12771430.000000000000
FS( 216 ),3327040.000000000000,3269860.000000000000,3527200.000000000500,2500000.000000000000,12624100.000000000000
FS( 217 ),3357520.000000000000,3287249.999999999500,3496800.000000000000,2500000.000000000000,12641570.000000000000
FS( 218 ),3165040.000000000000,3287249.999999999500,3300000.000000000000,2500000.000000000000,12252290.000000000000
FS( 219 ),3266320.000000000000,3300880.000000000000,3270400.000000000000,2500000.000000000000,12337600.000000000000
FS( 220 ),3377680.000000000500,3287249.999999999500,3365600.000000000000,2500000.000000000000,12530530.000000000000
FS( 221 ),3367599.999999999500,3287249.999999999500,3455200.000000000000,2500000.000000000000,12610050.000000000000
FS( 222 ),3387760.000000000000,3252469.999999999500,3431200.000000000000,2500000.000000000000,12571430.000000000000
FS( 223 ),3347439.999999999500,3211580.000000000000,3401600.000000000000,2500000.000000000000,12460620.000000000000
FS( 224 ),3418240.000000000000,3225210.000000000000,3413600.000000000000,2500000.000000000000,12557050.000000000000
FS( 225 ),3418240.000000000000,3249180.000000000500,3431200.000000000000,2500000.000000000000,12598620.000000000000
FS( 226 ),3458800.000000000500,3283489.999999999500,3443200.000000000000,2500000.000000000000,12685490.000000000000
FS( 227 ),3428320.000000000000,3283489.999999999500,3425600.000000000000,2500000.000000000000,12637410.000000000000
FS( 228 ),3468879.999999999500,3280200.000000000500,3419200.000000000500,2500000.000000000000,12668280.000000000000
FS( 229 ),3509439.999999999500,3287249.999999999500,3419200.000000000500,2500000.000000000000,12715890.000000000000
FS( 230 ),3519520.000000000000,3283489.999999999500,3431200.000000000000,2500000.000000000000,12734210.000000000000
FS( 231 ),3519520.000000000000,3300880.000000000000,3425600.000000000000,2500000.000000000000,12746000.000000000000
FS( 232 ),3509439.999999999500,3235550.000000000000,3395200.000000000000,2500000.000000000000,12640190.000000000000
FS( 233 ),3468879.999999999500,3249180.000000000500,3395200.000000000000,2500000.000000000000,12613260.000000000000
FS( 234 ),3509439.999999999500,3269860.000000000000,3383200.000000000000,2500000.000000000000,12662500.000000000000
FS( 235 ),3550000.000000000000,3276910.000000000000,3282400.000000000000,2500000.000000000000,12609310.000000000000
FS( 236 ),3418240.000000000000,3276910.000000000000,3251999.999999999500,2500000.000000000000,12447150.000000000000
FS( 237 ),3418240.000000000000,3304170.000000000500,3293600.000000000000,2500000.000000000000,12516010.000000000000
FS( 238 ),3387760.000000000000,3287249.999999999500,3383200.000000000000,2500000.000000000000,12558210.000000000000
FS( 239 ),3418240.000000000000,3269860.000000000000,3305600.000000000000,2500000.000000000000,12493700.000000000000
FS( 240 ),3367599.999999999500,3190899.999999999500,3329600.000000000000,2500000.000000000000,12388100.000000000000
FS( 241 ),3327040.000000000000,3098310.000000000000,3413600.000000000000,2500000.000000000000,12338950.000000000000
FS( 242 ),3306879.999999999500,3115230.000000000000,3431200.000000000000,2532000.000000000000,12385310.000000000000
