代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13219420.000000000000
真實報酬,3219420.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13591.285632475532
風險,151945.268974660720
起點值,0.089448560815
找到最佳解世代,1834
找到最佳解實驗#,1
找到最佳解次數,31

投資組合檔數,10
1301(3)[10],1326(5)[13],2317(16)[1],2354(19)[15],2408(23)[7],2474(27)[34],2882(31)[5],2892(39)[2],3481(43)[21],4904(44)[39],
FS( 125 ),1117780.000000000000,1203710.000000000000,1274650.000000000000,1417120.000000000000,1167040.000000000000,1126480.000000000000,1188400.000000000200,1113880.000000000000,1147680.000000000000,1056000.000000000000,11812740.000000000000
FS( 126 ),1112840.000000000000,1198900.000000000000,1245700.000000000000,1378720.000000000000,1141810.000000000000,1070200.000000000000,1172500.000000000000,1113880.000000000000,1152880.000000000000,1050540.000000000000,11637970.000000000000
FS( 127 ),1116480.000000000500,1197599.999999999800,1232800.000000000000,1381760.000000000000,1147320.000000000000,1054680.000000000000,1159600.000000000000,1110960.000000000000,1137280.000000000000,1047880.000000000000,11586360.000000000000
FS( 128 ),1120250.000000000000,1203710.000000000000,1237150.000000000000,1404800.000000000000,1145870.000000000000,1045000.000000000000,1177000.000000000000,1117530.000000000000,1158080.000000000000,1051940.000000000000,11661330.000000000000
FS( 129 ),1123890.000000000000,1213590.000000000000,1258750.000000000000,1414080.000000000000,1147320.000000000000,1072160.000000000000,1185699.999999999800,1117530.000000000000,1163280.000000000000,1061320.000000000000,11757620.000000000000
FS( 130 ),1133770.000000000000,1229450.000000000000,1251550.000000000000,1430880.000000000000,1151670.000000000500,1085720.000000000000,1186900.000000000000,1127750.000000000000,1168480.000000000000,1058660.000000000000,11824830.000000000000
FS( 131 ),1107900.000000000000,1196430.000000000000,1214050.000000000000,1377120.000000000000,1102370.000000000000,1041120.000000000000,1139500.000000000000,1110960.000000000000,1111280.000000000000,1058660.000000000000,11459390.000000000000
FS( 132 ),1135070.000000000000,1230620.000000000000,1229950.000000000000,1417120.000000000000,1153120.000000000000,1062440.000000000000,1207300.000000000000,1124100.000000000000,1147680.000000000000,1043960.000000000000,11751360.000000000000
FS( 133 ),1117780.000000000000,1217230.000000000000,1193800.000000000000,1304960.000000000000,1126150.000000000000,1021720.000000000000,1273300.000000000000,1110960.000000000000,1137280.000000000000,1015960.000000000000,11519140.000000000000
FS( 134 ),1118950.000000000000,1215930.000000000000,1193800.000000000000,1268000.000000000000,1124990.000000000000,1010080.000000000000,1336900.000000000000,1113880.000000000000,1116480.000000000000,1026600.000000000000,11525610.000000000000
FS( 135 ),1117780.000000000000,1208650.000000000000,1193800.000000000000,1268000.000000000000,1112230.000000000000,1012000.000000000000,1306600.000000000000,1110960.000000000000,1121680.000000000000,1013300.000000000000,11465000.000000000000
FS( 136 ),1123890.000000000000,1228280.000000000000,1193800.000000000000,1294240.000000000000,1116290.000000000000,1008120.000000000000,1322500.000000000000,1113880.000000000000,1121680.000000000000,1028000.000000000000,11550680.000000000000
FS( 137 ),1132600.000000000000,1229450.000000000000,1216900.000000000500,1294240.000000000000,1119190.000000000000,1010080.000000000000,1305100.000000000200,1124100.000000000000,1137280.000000000000,1039900.000000000100,11608840.000000000000
FS( 138 ),1126360.000000000000,1211120.000000000000,1221250.000000000000,1301920.000000000000,1143260.000000000000,1033360.000000000000,1309300.000000000000,1117530.000000000000,1137280.000000000000,1031919.999999999900,11633300.000000000000
FS( 139 ),1135070.000000000000,1217230.000000000000,1221250.000000000000,1294240.000000000000,1150220.000000000000,1046920.000000000000,1328199.999999999800,1121180.000000000000,1158080.000000000000,1042560.000000000000,11714950.000000000000
FS( 140 ),1154830.000000000000,1239200.000000000000,1225600.000000000500,1303360.000000000000,1160080.000000000000,1056640.000000000000,1322500.000000000000,1130670.000000000000,1142480.000000000000,1035980.000000000100,11771340.000000000000
FS( 141 ),1162240.000000000000,1252720.000000000000,1237150.000000000000,1318720.000000000000,1191110.000000000000,1046920.000000000000,1339600.000000000000,1134320.000000000000,1142480.000000000000,1043960.000000000000,11869220.000000000000
FS( 142 ),1160940.000000000000,1242970.000000000000,1224100.000000000000,1298880.000000000000,1288260.000000000000,1033360.000000000000,1353999.999999999800,1137970.000000000000,1132080.000000000000,1045220.000000000000,11917780.000000000000
FS( 143 ),1154830.000000000000,1247780.000000000000,1215400.000000000000,1275840.000000000000,1241860.000000000000,1043040.000000000000,1408900.000000000200,1137970.000000000000,1121680.000000000000,1039900.000000000100,11887200.000000000000
FS( 144 ),1164710.000000000000,1252720.000000000000,1226950.000000000000,1281920.000000000000,1274340.000000000000,1087680.000000000000,1408900.000000000200,1140890.000000000000,1121680.000000000000,1041300.000000000000,12001090.000000000000
FS( 145 ),1178230.000000000500,1258830.000000000000,1237150.000000000000,1309600.000000000000,1274340.000000000000,1107080.000000000000,1375600.000000000000,1134320.000000000000,1137280.000000000000,1041300.000000000000,12053730.000000000000
FS( 146 ),1189410.000000000000,1275990.000000000000,1237150.000000000000,1303360.000000000000,1274340.000000000000,1079920.000000000000,1364200.000000000000,1140890.000000000000,1142480.000000000000,1042560.000000000000,12050300.000000000000
FS( 147 ),1193050.000000000000,1271050.000000000200,1242850.000000000000,1283520.000000000000,1295510.000000000000,1103200.000000000000,1404400.000000000000,1140890.000000000000,1137280.000000000000,1039900.000000000100,12111650.000000000000
FS( 148 ),1196820.000000000000,1261300.000000000200,1232800.000000000000,1291200.000000000000,1281300.000000000000,1103200.000000000000,1395699.999999999800,1148190.000000000000,1121680.000000000000,1035980.000000000100,12068170.000000000000
FS( 149 ),1183170.000000000000,1250250.000000000000,1226950.000000000000,1292640.000000000000,1276950.000000000000,1085720.000000000000,1404400.000000000000,1148190.000000000000,1142480.000000000000,1034580.000000000000,12045330.000000000000
FS( 150 ),1183170.000000000000,1264940.000000000000,1241350.000000000000,1289600.000000000000,1268540.000000000000,1097400.000000000000,1424500.000000000000,1154760.000000000000,1142480.000000000000,1034580.000000000000,12101320.000000000000
FS( 151 ),1190580.000000000000,1260000.000000000000,1252900.000000000000,1303360.000000000000,1268540.000000000000,1087680.000000000000,1421800.000000000000,1161329.999999999800,1178880.000000000000,1043960.000000000000,12169030.000000000000
FS( 152 ),1197990.000000000000,1263770.000000000000,1277500.000000000000,1332640.000000000000,1268540.000000000000,1089600.000000000000,1426000.000000000000,1178120.000000000000,1184080.000000000000,1039900.000000000100,12258140.000000000000
FS( 153 ),1202930.000000000000,1264940.000000000000,1280350.000000000000,1340320.000000000000,1296670.000000000500,1087680.000000000000,1436200.000000000000,1178120.000000000000,1168480.000000000000,1038640.000000000100,12294330.000000000000
FS( 154 ),1202930.000000000000,1262470.000000000000,1257250.000000000000,1334080.000000000000,1344810.000000000000,1095440.000000000000,1436200.000000000000,1174470.000000000000,1173680.000000000000,1025340.000000000000,12306670.000000000000
FS( 155 ),1190580.000000000000,1262470.000000000000,1271650.000000000000,1343360.000000000000,1339010.000000000000,1093520.000000000000,1443400.000000000200,1188340.000000000000,1168480.000000000000,1022680.000000000000,12323490.000000000000
FS( 156 ),1179530.000000000000,1260000.000000000000,1261600.000000000000,1351040.000000000000,1356120.000000000000,1099320.000000000000,1414600.000000000000,1178120.000000000000,1173680.000000000000,1018620.000000000000,12292630.000000000000
FS( 157 ),1164710.000000000000,1247780.000000000000,1268800.000000000000,1344960.000000000000,1358730.000000000000,1109040.000000000000,1447600.000000000200,1171549.999999999800,1198640.000000000000,1017360.000000000100,12329170.000000000000
FS( 158 ),1172120.000000000000,1244140.000000000000,1260250.000000000000,1329600.000000000000,1387150.000000000000,1095440.000000000000,1453300.000000000000,1167900.000000000000,1198640.000000000000,1013300.000000000000,12321840.000000000000
FS( 159 ),1159770.000000000000,1228280.000000000000,1248700.000000000000,1304960.000000000000,1364530.000000000000,1072160.000000000000,1424500.000000000000,1161329.999999999800,1189280.000000000000,1010640.000000000100,12164150.000000000000
FS( 160 ),1163410.000000000000,1238030.000000000000,1261600.000000000000,1303360.000000000000,1364530.000000000000,1062440.000000000000,1424500.000000000000,1157680.000000000000,1203840.000000000000,1006580.000000000000,12185970.000000000000
FS( 161 ),1167180.000000000000,1241670.000000000000,1255900.000000000000,1304960.000000000000,1357280.000000000000,1054680.000000000000,1411600.000000000000,1154760.000000000000,1224640.000000000000,1007980.000000000100,12180650.000000000000
FS( 162 ),1143650.000000000000,1209820.000000000000,1248700.000000000000,1294240.000000000000,1385700.000000000000,1035280.000000000000,1361200.000000000000,1144540.000000000000,1219440.000000000000,1007980.000000000100,12050550.000000000000
FS( 163 ),1131300.000000000000,1193960.000000000000,1247200.000000000000,1289600.000000000000,1416730.000000000000,1041120.000000000000,1366900.000000000000,1140890.000000000000,1209040.000000000000,998600.000000000000,12035340.000000000000
FS( 164 ),1135070.000000000000,1206180.000000000000,1255900.000000000000,1294240.000000000000,1394110.000000000000,1041120.000000000000,1397200.000000000000,1151110.000000000000,1203840.000000000000,1002659.999999999900,12081430.000000000000
FS( 165 ),1135070.000000000000,1197599.999999999800,1258750.000000000000,1309600.000000000000,1372940.000000000000,1046920.000000000000,1384300.000000000000,1151110.000000000000,1194480.000000000000,1003919.999999999900,12054690.000000000000
FS( 166 ),1160940.000000000000,1219700.000000000000,1265950.000000000000,1324960.000000000000,1395560.000000000000,1050800.000000000000,1414600.000000000000,1164980.000000000000,1209040.000000000000,1006580.000000000000,12213110.000000000000
FS( 167 ),1147420.000000000000,1212290.000000000200,1260250.000000000000,1324960.000000000000,1379900.000000000000,1039160.000000000000,1393000.000000000000,1157680.000000000000,1198640.000000000000,1009239.999999999900,12122540.000000000000
FS( 168 ),1169650.000000000000,1231920.000000000000,1268800.000000000000,1329600.000000000000,1381350.000000000500,1050800.000000000000,1401700.000000000000,1167900.000000000000,1203840.000000000000,1025340.000000000000,12230900.000000000000
FS( 169 ),1180700.000000000000,1244140.000000000000,1270300.000000000000,1332640.000000000000,1351770.000000000000,1056640.000000000000,1395699.999999999800,1164980.000000000000,1255840.000000000000,1014699.999999999900,12267410.000000000000
FS( 170 ),1183170.000000000000,1242970.000000000000,1268800.000000000000,1332640.000000000000,1363080.000000000000,1050800.000000000000,1393000.000000000000,1171549.999999999800,1261040.000000000000,1029260.000000000100,12296310.000000000000
FS( 171 ),1184470.000000000500,1252720.000000000000,1265950.000000000000,1329600.000000000000,1384250.000000000000,1041120.000000000000,1407400.000000000000,1181770.000000000200,1302640.000000000000,1035980.000000000100,12385900.000000000000
FS( 172 ),1185640.000000000000,1249080.000000000000,1263100.000000000500,1324960.000000000000,1394110.000000000000,1046920.000000000000,1417300.000000000000,1181770.000000000200,1344240.000000000000,1035980.000000000100,12443100.000000000000
FS( 173 ),1182000.000000000000,1242970.000000000000,1258750.000000000000,1334080.000000000000,1391210.000000000000,1050800.000000000000,1424500.000000000000,1178120.000000000000,1333840.000000000000,1034580.000000000000,12430850.000000000000
FS( 174 ),1173290.000000000000,1223340.000000000000,1265950.000000000000,1332640.000000000000,1365980.000000000000,1046920.000000000000,1430500.000000000000,1181770.000000000200,1328640.000000000000,1033319.999999999900,12382350.000000000000
FS( 175 ),1170820.000000000000,1224510.000000000000,1268800.000000000000,1334080.000000000000,1368590.000000000000,1029480.000000000000,1424500.000000000000,1184690.000000000000,1323440.000000000000,1034580.000000000000,12363490.000000000000
FS( 176 ),1189410.000000000000,1252720.000000000000,1270300.000000000000,1321920.000000000000,1348870.000000000000,1013960.000000000000,1416100.000000000000,1188340.000000000000,1333840.000000000000,1034580.000000000000,12370040.000000000000
FS( 177 ),1191880.000000000000,1261300.000000000200,1268800.000000000000,1331040.000000000000,1326540.000000000000,1019760.000000000000,1407400.000000000000,1188340.000000000000,1349440.000000000000,1041300.000000000000,12385800.000000000000
FS( 178 ),1172120.000000000000,1246609.999999999800,1258750.000000000000,1320320.000000000000,1330600.000000000500,1031400.000000000000,1375600.000000000000,1181770.000000000200,1328640.000000000000,1047880.000000000000,12293690.000000000000
FS( 179 ),1179530.000000000000,1251550.000000000200,1265950.000000000000,1332640.000000000000,1364530.000000000000,1046920.000000000000,1381300.000000000000,1184690.000000000000,1333840.000000000000,1043960.000000000000,12384910.000000000000
FS( 180 ),1149890.000000000000,1208650.000000000000,1255900.000000000000,1335680.000000000000,1370040.000000000000,1041120.000000000000,1365699.999999999800,1181770.000000000200,1369200.000000000000,1046620.000000000000,12324570.000000000000
FS( 181 ),1154830.000000000000,1212290.000000000200,1258750.000000000000,1338720.000000000000,1378450.000000000000,1083800.000000000000,1362699.999999999800,1174470.000000000000,1364000.000000000000,1046620.000000000000,12374630.000000000000
FS( 182 ),1160940.000000000000,1228280.000000000000,1257250.000000000000,1318720.000000000000,1367140.000000000000,1122600.000000000000,1371400.000000000200,1174470.000000000000,1358800.000000000000,1042560.000000000000,12402160.000000000000
FS( 183 ),1175760.000000000000,1238030.000000000000,1265950.000000000000,1358720.000000000000,1358730.000000000000,1128440.000000000000,1378600.000000000000,1184690.000000000000,1358800.000000000000,1050540.000000000000,12498260.000000000000
FS( 184 ),1182000.000000000000,1238030.000000000000,1261600.000000000000,1369440.000000000000,1372940.000000000000,1171120.000000000000,1381300.000000000000,1184690.000000000000,1369200.000000000000,1050540.000000000000,12580860.000000000000
FS( 185 ),1167180.000000000000,1218400.000000000000,1267450.000000000000,1380160.000000000000,1381350.000000000500,1153640.000000000000,1364200.000000000000,1184690.000000000000,1473200.000000000000,1015960.000000000000,12606230.000000000000
FS( 186 ),1167180.000000000000,1224510.000000000000,1261600.000000000000,1377120.000000000000,1336400.000000000000,1175000.000000000000,1357000.000000000000,1188340.000000000000,1447200.000000000000,1018620.000000000000,12552970.000000000000
FS( 187 ),1177060.000000000000,1236730.000000000000,1280350.000000000000,1392480.000000000000,1332050.000000000000,1175000.000000000000,1401700.000000000000,1201480.000000000000,1442000.000000000000,1023940.000000000100,12662790.000000000000
FS( 188 ),1188110.000000000000,1252720.000000000000,1291900.000000000500,1398720.000000000000,1333500.000000000000,1192440.000000000000,1395699.999999999800,1211700.000000000000,1405600.000000000200,1021279.999999999900,12691670.000000000000
FS( 189 ),1182000.000000000000,1245310.000000000000,1316500.000000000000,1463200.000000000000,1312330.000000000000,1196320.000000000000,1391499.999999999800,1208780.000000000200,1353600.000000000200,1023940.000000000100,12693480.000000000000
FS( 190 ),1182000.000000000000,1240500.000000000000,1336600.000000000000,1443200.000000000000,1316680.000000000000,1184680.000000000000,1387300.000000000000,1211700.000000000000,1384800.000000000000,1025340.000000000000,12712800.000000000000
FS( 191 ),1210340.000000000000,1264940.000000000000,1339600.000000000000,1441760.000000000000,1309430.000000000000,1213800.000000000000,1404400.000000000000,1218270.000000000200,1349440.000000000000,1020020.000000000100,12772000.000000000000
FS( 192 ),1216580.000000000000,1273520.000000000000,1351150.000000000000,1476960.000000000000,1347420.000000000500,1221560.000000000000,1402900.000000000000,1221920.000000000000,1281840.000000000000,1017360.000000000100,12811210.000000000000
FS( 193 ),1210340.000000000000,1264940.000000000000,1352500.000000000000,1495520.000000000000,1334950.000000000000,1206040.000000000000,1413100.000000000000,1221920.000000000000,1276640.000000000000,1025340.000000000000,12801290.000000000000
FS( 194 ),1259870.000000000000,1271050.000000000200,1365550.000000000000,1510880.000000000000,1334950.000000000000,1225440.000000000000,1421800.000000000000,1228490.000000000200,1297440.000000000000,1020020.000000000100,12935490.000000000000
FS( 195 ),1228930.000000000000,1258830.000000000000,1366900.000000000500,1483200.000000000000,1336400.000000000000,1217680.000000000000,1426000.000000000000,1232140.000000000000,1302640.000000000000,1025340.000000000000,12878060.000000000000
FS( 196 ),1222820.000000000000,1260000.000000000000,1352500.000000000000,1480160.000000000000,1327700.000000000000,1194400.000000000000,1431700.000000000000,1228490.000000000200,1287040.000000000000,1031919.999999999900,12816730.000000000000
FS( 197 ),1226460.000000000000,1252720.000000000000,1351150.000000000000,1478560.000000000000,1329150.000000000000,1186640.000000000000,1424500.000000000000,1228490.000000000200,1281840.000000000000,1039900.000000000100,12799410.000000000000
FS( 198 ),1222820.000000000000,1250250.000000000000,1354000.000000000000,1490880.000000000000,1303920.000000000500,1171120.000000000000,1424500.000000000000,1228490.000000000200,1266240.000000000000,1043960.000000000000,12756180.000000000000
FS( 199 ),1220350.000000000000,1261300.000000000200,1359700.000000000000,1483200.000000000000,1326540.000000000000,1184680.000000000000,1430500.000000000000,1228490.000000000200,1287040.000000000000,1037239.999999999900,12819040.000000000000
FS( 200 ),1210340.000000000000,1258830.000000000000,1359700.000000000000,1490880.000000000000,1323640.000000000000,1184680.000000000000,1418800.000000000000,1228490.000000000200,1297440.000000000000,1038640.000000000100,12811440.000000000000
FS( 201 ),1210340.000000000000,1246609.999999999800,1356850.000000000500,1446240.000000000000,1307980.000000000000,1176920.000000000000,1413100.000000000000,1218270.000000000200,1281840.000000000000,1045220.000000000000,12703370.000000000000
FS( 202 ),1211640.000000000000,1242970.000000000000,1345300.000000000000,1427840.000000000000,1302470.000000000000,1178880.000000000000,1402900.000000000000,1232140.000000000000,1297440.000000000000,1045220.000000000000,12686800.000000000000
FS( 203 ),1191880.000000000000,1215930.000000000000,1338100.000000000500,1449440.000000000000,1289710.000000000000,1163360.000000000000,1391499.999999999800,1232140.000000000000,1266240.000000000000,1046620.000000000000,12584920.000000000000
FS( 204 ),1184470.000000000500,1212290.000000000200,1346800.000000000000,1426400.000000000000,1298120.000000000000,1184680.000000000000,1417300.000000000000,1235789.999999999800,1281840.000000000000,1045220.000000000000,12632910.000000000000
FS( 205 ),1175760.000000000000,1205010.000000000000,1335250.000000000000,1427840.000000000000,1319290.000000000000,1184680.000000000000,1407400.000000000000,1235789.999999999800,1271440.000000000000,1045220.000000000000,12607680.000000000000
FS( 206 ),1174590.000000000000,1214760.000000000000,1351150.000000000000,1446240.000000000000,1332050.000000000000,1190520.000000000000,1424500.000000000000,1235789.999999999800,1271440.000000000000,1058660.000000000000,12699700.000000000000
FS( 207 ),1190580.000000000000,1234390.000000000000,1359700.000000000000,1440160.000000000000,1333500.000000000000,1198280.000000000000,1424500.000000000000,1235789.999999999800,1292240.000000000000,1059920.000000000000,12769060.000000000000
FS( 208 ),1183170.000000000000,1218400.000000000000,1362700.000000000000,1435520.000000000000,1333500.000000000000,1192440.000000000000,1449100.000000000000,1235789.999999999800,1292240.000000000000,1058660.000000000000,12761520.000000000000
FS( 209 ),1160940.000000000000,1187849.999999999800,1342450.000000000000,1423200.000000000000,1332050.000000000000,1176920.000000000000,1446100.000000000000,1242359.999999999800,1271440.000000000000,1047880.000000000000,12631190.000000000000
FS( 210 ),1154830.000000000000,1179270.000000000000,1351150.000000000000,1432480.000000000000,1271440.000000000000,1178880.000000000000,1453300.000000000000,1238710.000000000200,1255840.000000000000,1051940.000000000000,12567840.000000000000
FS( 211 ),1153530.000000000000,1179270.000000000000,1352500.000000000000,1429440.000000000000,1278400.000000000000,1176920.000000000000,1476400.000000000200,1248930.000000000000,1240240.000000000000,1051940.000000000000,12587570.000000000000
FS( 212 ),1168350.000000000000,1182910.000000000000,1352500.000000000000,1449440.000000000000,1292610.000000000000,1242920.000000000000,1482100.000000000000,1262070.000000000000,1261040.000000000000,1057260.000000000000,12751200.000000000000
FS( 213 ),1172120.000000000000,1182910.000000000000,1354000.000000000000,1450880.000000000000,1274340.000000000000,1215720.000000000000,1488100.000000000000,1262070.000000000000,1261040.000000000000,1046620.000000000000,12707800.000000000000
FS( 214 ),1188110.000000000000,1208650.000000000000,1365550.000000000000,1446240.000000000000,1302470.000000000000,1231280.000000000000,1482100.000000000000,1269370.000000000000,1276640.000000000000,1057260.000000000000,12827670.000000000000
FS( 215 ),1195520.000000000000,1206180.000000000000,1372750.000000000000,1463200.000000000000,1327700.000000000000,1275880.000000000000,1482100.000000000000,1259150.000000000000,1276640.000000000000,1058660.000000000000,12917780.000000000000
FS( 216 ),1201760.000000000000,1205010.000000000000,1371250.000000000000,1476960.000000000000,1350320.000000000000,1312760.000000000000,1485100.000000000200,1255500.000000000000,1276640.000000000000,1054600.000000000000,12989900.000000000000
FS( 217 ),1216580.000000000000,1222040.000000000200,1374250.000000000000,1478560.000000000000,1354670.000000000500,1324400.000000000000,1470699.999999999800,1259150.000000000000,1281840.000000000000,1065240.000000000000,13047430.000000000000
FS( 218 ),1206700.000000000000,1222040.000000000200,1374250.000000000000,1476960.000000000000,1348870.000000000000,1314680.000000000000,1456300.000000000000,1252579.999999999800,1266240.000000000000,1058660.000000000000,12977280.000000000000
FS( 219 ),1210340.000000000000,1211120.000000000000,1371250.000000000000,1480160.000000000000,1358730.000000000000,1305000.000000000000,1470699.999999999800,1259150.000000000000,1266240.000000000000,1061320.000000000000,12994010.000000000000
FS( 220 ),1215280.000000000000,1203710.000000000000,1361200.000000000000,1460160.000000000000,1398170.000000000500,1289480.000000000000,1459300.000000000000,1252579.999999999800,1245440.000000000000,1061320.000000000000,12946640.000000000000
FS( 221 ),1215280.000000000000,1214760.000000000000,1359700.000000000000,1452480.000000000000,1358730.000000000000,1285600.000000000000,1453300.000000000000,1255500.000000000000,1245440.000000000000,1061320.000000000000,12902110.000000000000
FS( 222 ),1217880.000000000000,1209820.000000000000,1369900.000000000000,1463200.000000000000,1364530.000000000000,1268120.000000000000,1444900.000000000000,1255500.000000000000,1255840.000000000000,1067900.000000000000,12917590.000000000000
FS( 223 ),1211640.000000000000,1203710.000000000000,1374250.000000000000,1461600.000000000000,1361630.000000000500,1306920.000000000000,1441900.000000000000,1262070.000000000000,1339040.000000000000,1058660.000000000000,13021420.000000000000
FS( 224 ),1199290.000000000000,1192660.000000000000,1372750.000000000000,1450880.000000000000,1392660.000000000500,1305000.000000000000,1424500.000000000000,1262070.000000000000,1297440.000000000000,1059920.000000000000,12957170.000000000000
FS( 225 ),1185640.000000000000,1208650.000000000000,1366900.000000000500,1440160.000000000000,1384250.000000000000,1345720.000000000000,1416100.000000000000,1255500.000000000000,1302640.000000000000,1051940.000000000000,12957500.000000000000
FS( 226 ),1212810.000000000000,1215930.000000000000,1468000.000000000000,1460160.000000000000,1370040.000000000000,1341840.000000000000,1424500.000000000000,1269370.000000000000,1313040.000000000000,1061320.000000000000,13137010.000000000000
FS( 227 ),1205400.000000000000,1201240.000000000000,1457950.000000000000,1432480.000000000000,1388310.000000000000,1369040.000000000000,1426000.000000000000,1269370.000000000000,1307840.000000000000,1063980.000000000000,13121610.000000000000
FS( 228 ),1197990.000000000000,1198900.000000000000,1440550.000000000000,1417120.000000000000,1372940.000000000000,1349600.000000000000,1401700.000000000000,1269370.000000000000,1353600.000000000200,1067900.000000000000,13069670.000000000000
FS( 229 ),1214110.000000000000,1213590.000000000000,1446400.000000000500,1424800.000000000000,1363080.000000000000,1343800.000000000000,1417300.000000000000,1269370.000000000000,1436800.000000000000,1067900.000000000000,13197150.000000000000
FS( 230 ),1220350.000000000000,1209820.000000000000,1452100.000000000000,1410880.000000000000,1354670.000000000500,1341840.000000000000,1395699.999999999800,1272289.999999999800,1390000.000000000000,1073220.000000000000,13120870.000000000000
FS( 231 ),1210340.000000000000,1214760.000000000000,1457950.000000000000,1392480.000000000000,1334950.000000000000,1337960.000000000000,1394500.000000000000,1272289.999999999800,1478400.000000000000,1070560.000000000000,13164190.000000000000
FS( 232 ),1219050.000000000000,1214760.000000000000,1475200.000000000000,1415520.000000000000,1371490.000000000000,1341840.000000000000,1394500.000000000000,1275940.000000000000,1473200.000000000000,1069300.000000000000,13250800.000000000000
FS( 233 ),1211640.000000000000,1203710.000000000000,1449250.000000000000,1401760.000000000000,1360180.000000000000,1306920.000000000000,1381300.000000000000,1255500.000000000000,1473200.000000000000,1067900.000000000000,13111360.000000000000
FS( 234 ),1212810.000000000000,1203710.000000000000,1457950.000000000000,1391040.000000000000,1347420.000000000500,1308880.000000000000,1374100.000000000000,1248930.000000000000,1524159.999999999800,1074620.000000000000,13143620.000000000000
FS( 235 ),1222820.000000000000,1205010.000000000000,1453600.000000000000,1389440.000000000000,1360180.000000000000,1312760.000000000000,1364200.000000000000,1248930.000000000000,1534560.000000000000,1070560.000000000000,13162060.000000000000
FS( 236 ),1196820.000000000000,1192660.000000000000,1436200.000000000000,1363360.000000000000,1341910.000000000500,1287520.000000000000,1344100.000000000000,1232140.000000000000,1509600.000000000200,1057260.000000000000,12961570.000000000000
FS( 237 ),1191880.000000000000,1179270.000000000000,1439050.000000000000,1384800.000000000000,1325090.000000000000,1305000.000000000000,1359700.000000000000,1232140.000000000000,1462800.000000000000,1057260.000000000000,12936990.000000000000
FS( 238 ),1200460.000000000000,1190320.000000000000,1446400.000000000500,1401760.000000000000,1330600.000000000500,1306920.000000000000,1372900.000000000000,1242359.999999999800,1452400.000000000000,1056000.000000000000,13000120.000000000000
FS( 239 ),1193050.000000000000,1191490.000000000000,1453600.000000000000,1386400.000000000000,1307980.000000000000,1312760.000000000000,1375600.000000000000,1252579.999999999800,1416000.000000000000,1050540.000000000000,12940000.000000000000
FS( 240 ),1204230.000000000500,1203710.000000000000,1466500.000000000000,1398720.000000000000,1350320.000000000000,1361280.000000000000,1410100.000000000200,1265720.000000000000,1518960.000000000000,1046620.000000000000,13226160.000000000000
FS( 241 ),1204230.000000000500,1179270.000000000000,1470850.000000000000,1400160.000000000000,1377290.000000000000,1386480.000000000000,1413100.000000000000,1272289.999999999800,1504400.000000000000,1042560.000000000000,13250630.000000000000
FS( 242 ),1194350.000000000000,1179270.000000000000,1472350.000000000000,1423200.000000000000,1364530.000000000000,1378720.000000000000,1411600.000000000000,1255500.000000000000,1468000.000000000000,1043960.000000000000,13191480.000000000000
FS( 243 ),1188110.000000000000,1189020.000000000000,1479550.000000000000,1432480.000000000000,1377290.000000000000,1384560.000000000000,1407400.000000000000,1248930.000000000000,1462800.000000000000,1049280.000000000000,13219420.000000000000
