代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13284021.106500000000
真實報酬,3284021.106499999800

夏普值報酬,0.319702110650
夏普值風險,0.079958995764
夏普值,3.998325736758

預期報酬,12352.812944496480
風險,233184.349022756560
起點值,0.052974451314
找到最佳解世代,3953
找到最佳解實驗#,2
找到最佳解次數,44

投資組合檔數,7
2002(8),2207(11),2317(16),2330(19),2354(22),2357(23),2474(28),
FS( 167 ),1439434.264000000000,1539089.116999999900,1875128.698000000100,1680620.687500000000,1441997.062000000200,1700651.509750000000,1946726.561999999900,11623650.900249999000
FS( 168 ),1428602.408000000100,1540920.974999999900,1857118.746250000100,1667031.088750000100,1434112.108000000000,1689710.140500000000,2000407.966000000000,11617906.432500001000
FS( 169 ),1436885.591999999900,1548168.760999999900,1884268.076500000200,1667031.088750000100,1430050.162000000000,1710059.693499999800,2068346.003999999700,11744812.377749998000
FS( 170 ),1447717.448000000100,1568080.260999999900,1893138.649749999900,1680620.687500000000,1441997.062000000200,1727482.255999999800,2172124.742000000100,11931164.106249999000
FS( 171 ),1456000.632000000000,1607943.084000000000,1920019.174750000000,1694060.950000000200,1495758.112000000000,1733336.236999999700,2182797.305999999900,12089918.495750001000
FS( 172 ),1464920.983999999900,1616982.905000000000,1974049.030000000500,1714221.343750000000,1505554.570000000100,1698421.421750000000,2200717.656000000000,12174870.910500001000
FS( 173 ),1470655.496000000000,1616982.905000000000,1947168.505000000400,1714221.343750000000,1515589.966000000000,1698421.421750000000,2197133.585999999700,12160176.223500000000
FS( 174 ),1470655.496000000000,1615190.869999999900,1947168.505000000400,1700781.081250000000,1539244.828000000000,1689710.140500000000,2157788.461999999800,12120542.382749999000
FS( 175 ),1487859.032000000100,1678589.085999999900,1965178.456749999900,1714221.343750000000,1531359.874000000300,1718770.974749999800,2225726.500000000000,12321708.267250000000
FS( 176 ),1502513.895999999900,1667717.406999999900,1965178.456749999900,1734531.073750000200,1527297.928000000100,1736193.537249999800,2222142.430000000200,12355577.728749998000
FS( 177 ),1499328.056000000100,1684005.014000000000,1965178.456749999900,1720941.475000000100,1523474.919999999900,1730409.246500000100,2240062.780000000300,12363402.948249999000
FS( 178 ),1510797.080000000100,1738363.409000000000,1992058.981749999800,1734531.073750000200,1535421.820000000100,1771108.352500000300,2243646.849999999600,12525930.567000002000
FS( 179 ),1510797.080000000100,1731115.622999999900,2000929.555000000400,1727810.942500000100,1535421.820000000100,1747831.809000000100,2250814.989999999800,12504724.819500001000
FS( 180 ),1510797.080000000100,1745611.194999999800,1992058.981749999800,1720941.475000000100,1529448.370000000100,1753616.099749999800,2279407.904000000100,12531884.105500001000
FS( 181 ),1516531.591999999900,1794513.838999999900,2028078.885250000100,1734531.073750000200,1533271.378000000000,1788530.915000000300,2329505.237999999900,12724965.921000002000
FS( 182 ),1516531.591999999900,1781850.125000000000,2101731.523750000200,1727810.942500000100,1584404.109999999900,1794315.205749999700,2325921.168000000100,12832567.666999999000
FS( 183 ),1505062.568000000000,1740155.443999999900,2101731.523750000200,1714221.343750000000,1588704.994000000200,1829160.330749999700,2297328.254000000200,12776367.458250001000
FS( 184 ),1513982.920000000200,1767354.552999999800,2091516.924249999900,1774851.861250000300,1597067.824000000300,1840798.602500000300,2333089.307999999700,12918664.993000003000
FS( 185 ),1513982.920000000200,1740155.443999999900,2071087.725249999900,1741251.205000000300,1586554.552000000400,1808810.777749999900,2268655.694000000100,12730501.318000002000
FS( 186 ),1516531.591999999900,1787266.052999999800,2081302.324750000100,1768131.730000000200,1588704.994000000200,1823376.040000000300,2347345.941999999800,12912661.675750002000
FS( 187 ),1516531.591999999900,1774602.338999999900,2058991.489000000100,1761411.598750000100,1578191.721999999800,1835014.311750000100,2333089.307999999700,12857835.360500000000
FS( 188 ),1519717.432000000000,1756482.873999999800,2071087.725249999900,1754691.467500000500,1571740.396000000200,1817591.749250000100,2300832.677999999800,12792147.322000001000
FS( 189 ),1525451.944000000100,1752858.980999999900,2101731.523750000200,1754691.467500000500,1590855.436000000000,1826303.030500000100,2297328.254000000200,12849223.636750001000
FS( 190 ),1519717.432000000000,1749235.088000000000,2081302.324750000100,1727810.942500000100,1571740.396000000200,1823376.040000000300,2315168.957999999600,12788354.181250002000
FS( 191 ),1528000.616000000200,1731115.622999999900,2060873.125749999900,1727810.942500000100,1561227.124000000300,1823376.040000000300,2300832.677999999800,12733239.149250001000
FS( 192 ),1522266.104000000100,1734739.515999999800,2048776.889500000300,1700781.081250000000,1548563.409999999900,1797242.196250000300,2204301.726000000300,12556673.923000000000
FS( 193 ),1522266.104000000100,1743779.336999999800,2081302.324750000100,1707501.212499999900,1552864.294000000200,1829160.330749999700,2218638.006000000100,12655514.609000001000
FS( 194 ),1508248.408000000100,1718451.909000000000,2050658.526250000100,1694060.950000000200,1531598.812000000200,1782676.934000000100,2204301.726000000300,12490000.265250001000
FS( 195 ),1528000.616000000200,1729323.588000000000,2081302.324750000100,1720941.475000000100,1546412.968000000100,1805953.477500000300,2239983.133999999600,12651920.583250001000
FS( 196 ),1551575.832000000200,1727491.730000000000,2101731.523750000200,1727810.942500000100,1580342.164000000100,1800099.496499999900,2243567.203999999900,12732621.892750001000
FS( 197 ),1545204.152000000000,1745611.194999999800,2081302.324750000100,1727810.942500000100,1580342.164000000100,1779819.633750000300,2301788.430000000200,12761881.842000000000
FS( 198 ),1539469.640000000100,1712996.157999999800,2071087.725249999900,1687340.818750000100,1573890.838000000000,1715913.674499999700,2250894.635999999900,12551596.490499999000
FS( 199 ),1519717.432000000000,1698500.585999999900,2071087.725249999900,1694060.950000000200,1580342.164000000100,1698421.421750000000,2232655.702000000000,12494788.981000001000
FS( 200 ),1536920.968000000100,1718451.909000000000,2071087.725249999900,1700781.081250000000,1609731.538000000200,1710059.693499999800,2247230.919999999900,12594266.834999999000
FS( 201 ),1525451.944000000100,1711204.122999999900,2060873.125749999900,1687340.818750000100,1584404.109999999900,1683925.849749999800,2145363.686000000200,12398566.657249998000
FS( 202 ),1516531.591999999900,1718451.909000000000,2001467.165500000400,1673900.556249999900,1584404.109999999900,1657792.005999999800,2094390.245999999800,12246940.584749999000
FS( 203 ),1493593.544000000000,1684005.014000000000,2011950.570250000100,1667031.088750000100,1593005.878000000000,1657792.005999999800,2138115.899999999900,12245497.001000000000
FS( 204 ),1516531.591999999900,1716620.051000000000,1979156.329750000000,1660310.957500000000,1593005.878000000000,1695564.121500000100,2181761.907999999800,12342953.837750001000
FS( 205 ),1505062.568000000000,1694876.693000000000,2028078.885250000100,1680620.687500000000,1605669.592000000200,1715913.674499999700,2156275.188000000100,12386500.288249999000
FS( 206 ),1482124.520000000000,1673133.335000000000,2009800.128250000100,1673900.556249999900,1605669.592000000200,1724624.955749999700,2199921.196000000000,12369177.283250000000
FS( 207 ),1487859.032000000100,1684005.014000000000,2046626.447499999800,1720941.475000000100,1616182.864000000100,1762397.071250000300,2269053.923999999600,12587068.827750001000
FS( 208 ),1484673.192000000000,1676757.227999999900,2030229.327249999900,1741251.205000000300,1630997.020000000000,1771108.352500000300,2207248.628000000500,12542267.952750001000
FS( 209 ),1502513.895999999900,1714828.015999999800,2011950.570250000100,1727810.942500000100,1628846.578000000000,1753616.099749999800,2159938.904000000100,12499508.006499998000
FS( 210 ),1496142.216000000200,1698500.585999999900,1993403.008000000400,1694060.950000000200,1622395.252000000300,1739120.527750000100,2152611.472000000100,12396237.011750001000
FS( 211 ),1510797.080000000100,1731115.622999999900,2011950.570250000100,1727810.942500000100,1620483.748000000100,1776892.643249999700,2152611.472000000100,12531665.079000000000
FS( 212 ),1487859.032000000100,1703956.336999999800,1974855.445750000200,1667031.088750000100,1569589.953999999900,1724624.955749999700,2061655.740000000200,12189575.553250000000
FS( 213 ),1493593.544000000000,1714828.015999999800,1979156.329750000000,1673900.556249999900,1607581.096000000100,1765254.371500000100,2101717.678000000300,12336034.591500003000
FS( 214 ),1502513.895999999900,1676757.227999999900,1927814.527000000200,1680620.687500000000,1578191.721999999800,1707132.703000000000,2007098.230000000000,12080131.993500002000
FS( 215 ),1502513.895999999900,1674965.193000000000,1901202.807249999800,1680620.687500000000,1578191.721999999800,1715913.674499999700,2018009.732000000300,12071420.712250000000
FS( 216 ),1470655.496000000000,1611566.976999999700,1835883.131500000100,1707501.212499999900,1527536.865999999900,1704275.402750000100,1908894.711999999800,11766316.797750000000
FS( 217 ),1482124.520000000000,1664093.514000000000,1921900.811499999800,1741251.205000000300,1580342.164000000100,1707132.703000000000,1985275.225999999800,12082123.143500000000
FS( 218 ),1502513.895999999900,1651429.799999999800,1927814.527000000200,1727810.942500000100,1578191.721999999800,1730409.246500000100,1970700.007999999900,12088873.141999999000
FS( 219 ),1508248.408000000100,1698500.585999999900,1938029.126500000200,1781721.328750000100,1588704.994000000200,1727482.255999999800,1985275.225999999800,12227964.925249999000
FS( 220 ),1505062.568000000000,1714828.015999999800,1958727.130749999800,1761411.598750000100,1597067.824000000300,1707132.703000000000,1992523.012000000100,12236755.852499999000
FS( 221 ),1502513.895999999900,1669509.442000000000,1921900.811499999800,1734531.073750000200,1584404.109999999900,1710059.693499999800,1945292.933999999900,12068214.960749999000
FS( 222 ),1510797.080000000100,1709372.264999999900,1938029.126500000200,1768131.730000000200,1584404.109999999900,1724624.955749999700,1912478.782000000100,12147841.049249999000
FS( 223 ),1510797.080000000100,1803593.483000000000,1968941.730249999800,1768131.730000000200,1630997.020000000000,1736193.537249999800,2036248.665999999700,12454906.246499998000
FS( 224 ),1516531.591999999900,1810801.446000000000,1958727.130749999800,1781721.328750000100,1630997.020000000000,1782676.934000000100,2065319.456000000200,12546777.907500001000
FS( 225 ),1519717.432000000000,1825297.017999999900,1962759.209500000100,1774851.861250000300,1687864.264000000200,1776892.643249999700,2025337.163999999900,12572722.592000000000
FS( 226 ),1528000.616000000200,1828920.910999999800,1979156.329750000000,1801881.722499999900,1715342.134000000100,1811737.768249999700,1992523.012000000100,12657565.493500000000
FS( 227 ),1525451.944000000100,1839792.589999999900,2022165.169749999900,1808601.853750000000,1725855.406000000200,1823376.040000000300,2028921.234000000200,12774167.237500001000
FS( 228 ),1513982.920000000200,1830752.768999999900,2009800.128250000100,1822042.116249999700,1725855.406000000200,1823376.040000000300,2058071.669999999900,12783884.049500002000
FS( 229 ),1522266.104000000100,1850664.268999999900,2024046.806500000200,1822042.116249999700,1728005.848000000200,1803026.486999999700,2021673.447999999900,12771728.078749999000
FS( 230 ),1522266.104000000100,1863367.806000000100,1977005.887750000200,1822042.116249999700,1690014.706000000200,1803026.486999999700,2028921.234000000200,12706647.341000002000
FS( 231 ),1508248.408000000100,1839792.589999999900,1985338.850499999900,1808601.853750000000,1723943.902000000500,1788530.915000000300,2043496.452000000000,12697955.971249999000
FS( 232 ),1525451.944000000100,1948509.379999999900,2026197.248500000000,1855792.108750000100,1734457.174000000300,1829160.330749999700,2014346.015999999800,12933917.202000000000
FS( 233 ),1516531.591999999900,1962965.129000000000,2013832.206999999700,1849071.977500000000,1747120.888000000000,1869859.436750000100,1952540.720000000200,12911924.950250000000
FS( 234 ),1508248.408000000100,1874239.485000000100,1979156.329750000000,1822042.116249999700,1736607.615999999900,1866932.446250000300,1868832.774000000200,12656062.175250001000
FS( 235 ),1505062.568000000000,1876031.519999999800,2020014.727750000100,1849071.977500000000,1774598.757999999900,1852436.874250000100,1879744.276000000100,12756963.701500000000
FS( 236 ),1508248.408000000100,1854288.161999999800,1995553.450000000200,1862512.240000000200,1757634.159999999900,1875643.727500000300,1897983.210000000000,12751866.357500002000
FS( 237 ),1505062.568000000000,1807217.375999999900,1970823.367000000100,1835631.715000000300,1764085.486000000000,1887281.999250000100,1927054.000000000000,12697159.511250000000
FS( 238 ),1508248.408000000100,1912270.450000000000,1968941.730249999800,1815321.985000000100,1768147.431999999800,1898920.270999999900,1952540.720000000200,12824393.996250000000
FS( 239 ),1513982.920000000200,2008283.702999999700,1979156.329750000000,1875952.502500000200,1799926.186000000000,1927981.105249999800,1930717.716000000000,13036003.462499999000
FS( 240 ),1516531.591999999900,1990164.237999999900,1993403.008000000400,1916422.626250000200,1831466.002000000300,1939549.686750000100,1956204.436000000200,13143744.589000002000
FS( 241 ),1502513.895999999900,1999204.058999999900,1985338.850499999900,1909702.495000000100,1854881.926000000400,1954114.948999999800,1988938.941999999800,13194698.117500000000
FS( 242 ),1516531.591999999900,2020947.416999999900,1989370.929250000000,1909702.495000000100,1829554.498000000100,1962826.230249999800,1974363.723999999900,13203299.885499999000
FS( 243 ),1508248.408000000100,2004659.810000000100,1987220.487250000000,1916422.626250000200,1863244.756000000300,1939549.686750000100,1967115.938000000100,13186464.712250002000
FS( 244 ),1516531.591999999900,1991956.272999999800,2005768.049500000000,1916422.626250000200,1842218.212000000300,1939549.686750000100,2043496.452000000000,13255945.891500002000
FS( 245 ),1522266.104000000100,1984708.487000000000,2001467.165500000400,1929862.888750000200,1842218.212000000300,1956972.249250000100,2039832.736000000000,13277330.842500001000
FS( 246 ),1522266.104000000100,1975668.666000000000,1999585.528749999800,1950172.618749999900,1831466.002000000300,1968610.520999999900,2036248.665999999700,13284021.106500000000
