代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12435345.532500001000
真實報酬,2435345.532500000700

夏普值報酬,0.234834553250
夏普值風險,0.067641770859
夏普值,3.471738694426

預期報酬,10051.500800530966
風險,194434.138305514120
起點值,0.051696172741
找到最佳解世代,3763
找到最佳解實驗#,46
找到最佳解次數,1

投資組合檔數,4
2002(8),2317(16),2357(23),3045(42),
FS( 48 ),2518899.328000000700,2655190.737500000300,2940840.354500000400,2435791.637500000200,10550722.057500001000
FS( 49 ),2514439.152000000200,2688542.500000000000,2930745.224000000400,2418199.827250000100,10551926.703250002000
FS( 50 ),2514439.152000000200,2711938.512500000200,2905507.397750000500,2413261.775249999900,10545146.837500000000
FS( 51 ),2538970.120000000100,2731850.012500000200,3031825.953750000300,2435791.637500000200,10738437.723750001000
FS( 52 ),2576881.615999999900,2748277.000000000000,3041921.084250000300,2413261.775249999900,10780341.475500001000
FS( 53 ),2586917.012000000100,2781628.762500000200,3016683.257999999900,2400916.645250000100,10786145.677750001000
FS( 54 ),2586917.012000000100,2801540.262500000200,3011635.692750000400,2413261.775249999900,10813354.742500000000
FS( 55 ),2562386.043999999800,2798553.537500000100,3001540.562250000000,2423137.879250000200,10785618.022999998000
FS( 56 ),2582456.836000000100,2844847.774999999900,3021730.823250000400,2388262.887000000600,10837298.321250001000
FS( 57 ),2582456.836000000100,2821451.762500000200,3011635.692750000400,2375917.756999999800,10791462.048250001000
FS( 58 ),2582456.836000000100,2811496.012500000200,3062240.770000000500,2350918.868750000400,10807112.487250002000
FS( 59 ),2582456.836000000100,2801540.262500000200,3062240.770000000500,2341042.764750000100,10787280.633250002000
FS( 60 ),2591377.188000000100,2838376.537500000100,3031825.953750000300,2313574.850500000200,10775154.529750003000
FS( 61 ),2518899.328000000700,2834892.024999999900,2961160.040250000100,2283637.910250000200,10598589.303500000000
FS( 62 ),2437501.115999999900,2714925.237500000300,2935792.789249999900,2188580.409250000000,10276799.552000001000
FS( 63 ),2462032.083999999800,2735334.524999999900,2910554.963000000500,2196296.115499999800,10304217.687500000000
FS( 64 ),2480987.831999999900,2718409.750000000000,2940840.354500000400,2238578.185750000200,10378816.122250002000
FS( 65 ),2495483.404000000100,2728365.500000000000,2996492.997000000000,2270984.151999999800,10491326.052999999000
FS( 66 ),2509978.975999999800,2685057.987500000300,2981350.301250000500,2233640.133750000000,10410027.398500001000
FS( 67 ),2514439.152000000200,2748277.000000000000,3041921.084250000300,2261108.048000000400,10565745.284250002000
FS( 68 ),2485448.007999999900,2761717.262500000200,3021730.823250000400,2238578.185750000200,10507474.279500000000
FS( 69 ),2518899.328000000700,2788597.787500000100,3021730.823250000400,2275922.203999999900,10605150.142750002000
FS( 70 ),2499943.579999999600,2788597.787500000100,3001540.562250000000,2286106.936250000300,10576188.866000000000
FS( 71 ),2528934.724000000400,2798553.537500000100,3072335.900500000500,2291044.988249999900,10690869.150250001000
FS( 72 ),2524474.548000000000,2805024.774999999900,3158273.934500000000,2330858.032500000200,10818631.290000001000
FS( 73 ),2480987.831999999900,2765201.774999999900,3087478.596249999900,2338573.738750000000,10672241.942000000000
FS( 74 ),2499943.579999999600,2795069.024999999900,3102621.292000000400,2373448.731000000100,10771082.628000000000
FS( 75 ),2489908.183999999900,2761717.262500000200,3087478.596249999900,2355856.920750000000,10694960.963499999000
FS( 76 ),2480987.831999999900,2765201.774999999900,3067288.335250000500,2313574.850500000200,10627052.792750001000
FS( 77 ),2470952.436000000200,2791584.512500000200,3062240.770000000500,2316043.876500000200,10640821.595000001000
FS( 78 ),2485448.007999999900,2805024.774999999900,3057193.204750000500,2341042.764750000100,10688708.752500001000
FS( 79 ),2476527.656000000000,2775157.524999999900,3026778.388500000400,2300921.092250000700,10579384.661750000000
FS( 80 ),2456456.863999999600,2765201.774999999900,3021730.823250000400,2291044.988249999900,10534434.450500000000
FS( 81 ),2451996.688000000100,2771673.012500000200,2971255.170750000000,2298452.066250000600,10493376.937500000000
FS( 82 ),2470952.436000000200,2818465.037500000100,2986397.866500000500,2305859.144249999900,10581674.484250002000
FS( 83 ),2489908.183999999900,2828420.787500000100,3016683.257999999900,2316043.876500000200,10651056.105999999000
FS( 84 ),2462032.083999999800,2824936.274999999900,2971255.170750000000,2323450.954500000500,10581674.484250000000
FS( 85 ),2489908.183999999900,2811496.012500000200,3001540.562250000000,2338573.738750000000,10641518.497499999000
FS( 86 ),2470952.436000000200,2828420.787500000100,3031825.953750000300,2333327.058500000300,10664526.235750001000
FS( 87 ),2480987.831999999900,2874715.024999999900,3026778.388500000400,2338573.738750000000,10721054.984250000000
FS( 88 ),2447536.512000000100,2854803.524999999900,3062240.770000000500,2333327.058500000300,10697907.865500001000
FS( 89 ),2437501.115999999900,2895124.312500000000,3082431.031000000000,2350918.868750000400,10765975.328250000000
FS( 90 ),2476527.656000000000,2871728.300000000300,3087478.596249999900,2393200.939000000200,10828935.491250001000
FS( 91 ),2451996.688000000100,2848332.287500000100,3052145.639500000000,2413261.775249999900,10765736.390250001000
FS( 92 ),2470952.436000000200,2818465.037500000100,2996492.997000000000,2393200.939000000200,10679111.409499999000
FS( 93 ),2433040.939999999500,2828420.787500000100,3006588.127499999900,2355856.920750000000,10623906.775749998000
FS( 94 ),2462032.083999999800,2871728.300000000300,3021730.823250000400,2383324.835000000400,10738816.042250000000
FS( 95 ),2470952.436000000200,2861772.550000000300,3067288.335250000500,2385793.861000000500,10785807.182250001000
FS( 96 ),2456456.863999999600,2871728.300000000300,3082431.031000000000,2380855.808999999900,10791472.004000001000
FS( 97 ),2485448.007999999900,2881684.050000000300,3082431.031000000000,2428384.559500000000,10877947.648499999000
FS( 98 ),2485448.007999999900,2881684.050000000300,3143131.238750000500,2438260.663499999800,10948523.960250001000
FS( 99 ),2480987.831999999900,2881684.050000000300,3158273.934500000000,2448136.767500000100,10969082.584000001000
FS( 100 ),2485448.007999999900,2878199.537500000100,3203702.021750000300,2448136.767500000100,11015486.334750000000
FS( 101 ),2495483.404000000100,2878199.537500000100,3213797.152250000300,2420668.853250000200,11008148.947000001000
FS( 102 ),2495483.404000000100,2878199.537500000100,3178464.195499999900,2420668.853250000200,10972815.990250001000
FS( 103 ),2495483.404000000100,2881684.050000000300,3244211.968500000000,2420668.853250000200,11042048.275750000000
FS( 104 ),2485448.007999999900,2885168.562500000000,3259354.664249999900,2435791.637500000200,11065762.872249998000
FS( 105 ),2495483.404000000100,2888155.287500000100,3249259.533749999900,2448136.767500000100,11081034.992750000000
FS( 106 ),2504403.755999999600,2898111.037500000100,3203702.021750000300,2463259.551749999600,11069476.366999999000
FS( 107 ),2495483.404000000100,2874715.024999999900,3203702.021750000300,2488258.440000000400,11062158.890750002000
FS( 108 ),2489908.183999999900,2891639.800000000300,3203702.021750000300,2473135.655750000400,11058385.661500001000
FS( 109 ),2514439.152000000200,2911551.300000000300,3178464.195499999900,2500603.569999999800,11105058.217500001000
FS( 110 ),2489908.183999999900,2921507.050000000300,3198654.456499999900,2498134.543999999800,11108204.234500000000
FS( 111 ),2489908.183999999900,2934947.312500000000,3244211.968500000000,2493196.492000000600,11162263.957000000000
FS( 112 ),2495483.404000000100,2938431.825000000200,3264402.229500000400,2498134.543999999800,11196452.002500001000
FS( 113 ),2476527.656000000000,2934947.312500000000,3279544.925249999900,2478073.707750000100,11169093.601499999000
FS( 114 ),2470952.436000000200,2931462.800000000300,3421006.177000000100,2463259.551749999600,11286680.964749999000
FS( 115 ),2476527.656000000000,2958343.325000000200,3476658.819500000200,2463259.551749999600,11374789.352250002000
FS( 116 ),2489908.183999999900,2958343.325000000200,3446373.428000000300,2463259.551749999600,11357884.488750000000
FS( 117 ),2451996.688000000100,2905080.062500000000,3426053.742250000100,2443198.715499999900,11226329.208250001000
FS( 118 ),2437501.115999999900,2885168.562500000000,3385673.220249999800,2480542.733750000100,11188885.632500000000
FS( 119 ),2433040.939999999500,2931462.800000000300,3395768.350750000200,2493196.492000000600,11253468.582750002000
FS( 120 ),2451996.688000000100,2891639.800000000300,3264402.229500000400,2498134.543999999800,11106173.261500001000
FS( 121 ),2456456.863999999600,2964814.562500000000,3324973.012500000700,2490727.466000000500,11236971.905000001000
FS( 122 ),2441961.291999999900,2961330.050000000300,3421006.177000000100,2475604.681750000000,11299902.200750001000
FS( 123 ),2451996.688000000100,2971285.800000000300,3476658.819500000200,2463259.551749999600,11363200.859250002000
FS( 124 ),2437501.115999999900,2964814.562500000000,3461516.123750000300,2443198.715499999900,11307030.517750002000
FS( 125 ),2437501.115999999900,2974770.312500000000,3228939.848000000200,2495665.518000000600,11136876.794500003000
FS( 126 ),2456456.863999999600,2984726.062500000000,3067288.335250000500,2475604.681750000000,10984075.943500001000
FS( 127 ),2451996.688000000100,2927978.287500000100,3087478.596249999900,2445667.741500000000,10913121.313250000000
FS( 128 ),2466492.260000000200,2934947.312500000000,3092526.161500000400,2453074.819499999800,10947040.553500000000
FS( 129 ),2456456.863999999600,2944903.062500000000,3173416.630250000400,2455852.473750000400,11030629.030500000000
FS( 130 ),2441961.291999999900,2958343.325000000200,3233987.413250000200,2488258.440000000400,11122550.470250003000
FS( 131 ),2433040.939999999500,2964814.562500000000,3239034.978500000200,2488258.440000000400,11125148.921000000000
FS( 132 ),2427465.720000000200,2998166.325000000200,3203702.021750000300,2490727.466000000500,11120061.532750001000
FS( 133 ),2408509.971999999600,3024549.062500000000,3228939.848000000200,2510479.674000000100,11172478.556500001000
FS( 134 ),2408509.971999999600,3004637.562500000000,3193606.891250000300,2535478.562250000400,11142232.987999998000
FS( 135 ),2433040.939999999500,3071341.087499999900,3269449.794750000400,2562946.476500000300,11336778.298750002000
FS( 136 ),2441961.291999999900,3104692.850000000100,3294687.621000000300,2560477.450500000300,11401819.213500001000
FS( 137 ),2423005.543999999800,3087768.075000000200,3309830.316750000200,2533009.536250000400,11353613.472000001000
FS( 138 ),2418545.367999999800,3098221.612500000300,3289640.055750000300,2543194.268500000200,11349601.304749999000
FS( 139 ),2433040.939999999500,3118133.112500000300,3385673.220249999800,2540725.242500000200,11477572.515249999000
FS( 140 ),2418545.367999999800,3121119.837499999900,3410911.046500000200,2533009.536250000400,11483585.788250001000
FS( 141 ),2379518.828000000700,3084781.350000000100,3456468.558499999800,2535478.562250000400,11456247.298750002000
FS( 142 ),2418545.367999999800,3104692.850000000100,3421006.177000000100,2545663.294499999800,11489907.689500000000
FS( 143 ),2398474.575999999900,3108177.362500000300,3426053.742250000100,2537947.588249999600,11470653.269000001000
FS( 144 ),2404049.796000000100,3101208.337499999900,3395768.350750000200,2513257.328250000300,11414283.812500002000
FS( 145 ),2408509.971999999600,3111164.087499999900,3410911.046500000200,2510479.674000000100,11441064.779999999000
FS( 146 ),2398474.575999999900,3121119.837499999900,3400815.916000000200,2520664.406250000500,11441074.735750001000
FS( 147 ),2408509.971999999600,3141031.337499999900,3395768.350750000200,2537947.588249999600,11483257.248500001000
FS( 148 ),2408509.971999999600,3131075.587499999900,3395768.350750000200,2535478.562250000400,11470832.472500000000
FS( 149 ),2404049.796000000100,3118133.112500000300,3405863.481250000700,2533009.536250000400,11461055.926000003000
FS( 150 ),2418545.367999999800,3111164.087499999900,3360435.393999999900,2530540.510250000300,11420685.359749999000
FS( 151 ),2404049.796000000100,3094737.100000000100,3395768.350750000200,2535478.562250000400,11430033.809000000000
FS( 152 ),2404049.796000000100,3138044.612500000300,3375578.089750000300,2535478.562250000400,11453151.060500000000
FS( 153 ),2447536.512000000100,3141031.337499999900,3405863.481250000700,2553070.372500000500,11547501.703250002000
FS( 154 ),2466492.260000000200,3134560.100000000100,3431101.307500000100,2575600.234750000300,11607753.902250001000
FS( 155 ),2466492.260000000200,3148000.362500000300,3405863.481250000700,2560477.450500000300,11580833.554250002000
FS( 156 ),2451996.688000000100,3258011.399999999900,3405863.481250000700,2558008.424500000700,11673879.993750002000
FS( 157 ),2456456.863999999600,3277922.900000000400,3405863.481250000700,2562946.476500000300,11703189.721750002000
FS( 158 ),2427465.720000000200,3221175.125000000500,3340115.708250000100,2548132.320499999900,11536888.873749999000
FS( 159 ),2441961.291999999900,3287878.649999999900,3415958.611749999700,2540725.242500000200,11686523.796249999000
FS( 160 ),2423005.543999999800,3290865.375000000000,3431101.307500000100,2532700.907999999800,11677673.134500001000
FS( 161 ),2427465.720000000200,3337657.399999999900,3476658.819500000200,2511405.558750000300,11753187.498250000000
FS( 162 ),2433040.939999999500,3404360.925000000300,3476658.819500000200,2495665.518000000600,11809726.202500002000
FS( 163 ),2433040.939999999500,3437712.687500000000,3476658.819500000200,2511405.558750000300,11858818.005750000000
FS( 164 ),2427465.720000000200,3471064.450000000200,3567644.418750000700,2482394.503250000100,11948569.092000000000
FS( 165 ),2418545.367999999800,3437712.687500000000,3613072.506000000100,2448136.767500000100,11917467.329000000000
FS( 166 ),2427465.720000000200,3454139.675000000300,3668725.148500000100,2474370.168750000200,12024700.712250002000
FS( 167 ),2437501.115999999900,3487491.437500000000,3567644.418750000700,2471901.142750000100,11964538.115000002000
FS( 168 ),2433040.939999999500,3503918.425000000300,3395768.350750000200,2479616.849000000400,11812344.564750001000
FS( 169 ),2427465.720000000200,3620898.487499999800,3421006.177000000100,2469123.488500000000,11938493.873000000000
FS( 170 ),2418545.367999999800,3637325.475000000600,3431101.307500000100,2471901.142750000100,11958873.293250000000
FS( 171 ),2412970.148000000000,3670677.237499999800,3405863.481250000700,2455852.473750000400,11945363.340500001000
FS( 172 ),2412970.148000000000,3704028.999999999500,3415958.611749999700,2448136.767500000100,11981094.527249999000
FS( 173 ),2418545.367999999800,3587546.725000000600,3421006.177000000100,2455852.473750000400,11882950.743750000000
FS( 174 ),2427465.720000000200,3554194.962499999900,3360435.393999999900,2463876.808249999800,11805972.884750001000
FS( 175 ),2418545.367999999800,3587546.725000000600,3375578.089750000300,2495665.518000000600,11877335.700750003000
FS( 176 ),2456456.863999999600,3687104.225000000600,3415958.611749999700,2500912.198250000400,12060431.899000000000
FS( 177 ),2462032.083999999800,3670677.237499999800,3441325.862750000300,2506158.878500000100,12080194.062750001000
FS( 178 ),2466492.260000000200,3687104.225000000600,3486753.950000000700,2506158.878500000100,12146509.313500002000
FS( 179 ),2476527.656000000000,3603973.712499999900,3410911.046500000200,2500912.198250000400,11992324.613249999000
FS( 180 ),2499943.579999999600,3503918.425000000300,3400815.916000000200,2500912.198250000400,11905590.119250000000
FS( 181 ),2524474.548000000000,3503918.425000000300,3441325.862750000300,2516652.239000000100,11986371.074750001000
FS( 182 ),2538970.120000000100,3487491.437500000000,3431101.307500000100,2516652.239000000100,11974215.104000000000
FS( 183 ),2509978.975999999800,3454139.675000000300,3345292.698250000400,2500912.198250000400,11810323.547499999000
FS( 184 ),2509978.975999999800,3404360.925000000300,3350340.263500000400,2506158.878500000100,11770839.043000001000
FS( 185 ),2518899.328000000700,3520843.200000000200,3405863.481250000700,2514183.213000000000,11959789.222250002000
FS( 186 ),2489908.183999999900,3404360.925000000300,3319925.447250000200,2477147.823000000300,11691342.379250001000
FS( 187 ),2480987.831999999900,3454139.675000000300,3284592.490500000300,2479616.849000000400,11699336.846500002000
FS( 188 ),2499943.579999999600,3454139.675000000300,3249259.533749999900,2527454.227750000100,11730797.016500000000
FS( 189 ),2480987.831999999900,3420787.912500000100,3228939.848000000200,2532700.907999999800,11663416.500500001000
FS( 190 ),2495483.404000000100,3471064.450000000200,3266731.875000000500,2551218.603000000100,11784498.332000000000
FS( 191 ),2514439.152000000200,3487491.437500000000,3299088.062500000500,2535169.933999999900,11836188.586000001000
FS( 192 ),2528934.724000000400,3537270.187500000000,3309959.741500000500,2540725.242500000200,11916889.895500001000
FS( 193 ),2544545.339999999400,3637325.475000000600,3245117.941750000200,2553687.629000000200,11980676.385749999000
FS( 194 ),2554580.736000000000,3587546.725000000600,3245117.941750000200,2566958.643750000300,11954204.046500001000
FS( 195 ),2554580.736000000000,3587546.725000000600,3228939.848000000200,2566958.643750000300,11938025.952750001000
FS( 196 ),2584686.924000000600,3620898.487499999800,3282909.968750000500,2577452.004250000200,12065947.384500001000
FS( 197 ),2610332.936000000200,3620898.487499999800,3315266.156250000500,2580229.658499999900,12126727.238249999000
FS( 198 ),2604757.716000000000,3620898.487499999800,3304523.902000000200,2588253.993000000200,12118434.098500000000
FS( 199 ),2624828.507999999900,3670677.237499999800,3380107.955999999800,2603994.033750000400,12279607.735250000000
FS( 200 ),2624828.507999999900,3687104.225000000600,3336880.089500000200,2593500.673250000500,12242313.495750003000
FS( 201 ),2624828.507999999900,3670677.237499999800,3347622.343750000500,2601525.007750000300,12244653.097000001000
FS( 202 ),2634863.904000000100,3737380.762500000200,3412464.143499999800,2625289.382999999900,12409998.193000000000
FS( 203 ),2634863.904000000100,3873774.537500000600,3423206.397750000500,2630536.063249999700,12562380.902500002000
FS( 204 ),2614793.112000000200,3873774.537500000600,3487918.772750000500,2588253.993000000200,12564740.415250003000
FS( 205 ),2630403.728000000600,3854858.612500000300,3509532.705999999800,2508936.532750000200,12503731.579250000000
FS( 206 ),2630403.728000000600,3817026.762500000700,3450126.745749999800,2463876.808249999800,12361434.044500001000
FS( 207 ),2634863.904000000100,3835942.687500000000,3477176.518499999800,2477147.823000000300,12425130.933000000000
FS( 208 ),2634863.904000000100,3794626.325000000200,3498790.451750000500,2490418.837749999900,12418699.518500000000
FS( 209 ),2640439.124000000300,3817026.762500000700,3466434.264250000500,2479616.849000000400,12403516.999750003000
FS( 210 ),2650474.520000000000,3873774.537500000600,3482612.358000000500,2474370.168750000200,12481231.584250003000
FS( 211 ),2640439.124000000300,3835942.687500000000,3477176.518499999800,2474370.168750000200,12427928.498750001000
FS( 212 ),2654934.696000000000,3798110.837499999900,3477176.518499999800,2458630.128000000000,12388852.180000000000
FS( 213 ),2644899.300000000300,3775710.400000000400,3428642.237249999800,2474370.168750000200,12323622.106000002000
FS( 214 ),2644899.300000000300,3835942.687500000000,3487918.772750000500,2463876.808249999800,12432637.568500001000
FS( 215 ),2620368.331999999900,3779194.912500000100,3401592.464500000200,2448136.767500000100,12249292.476500001000
FS( 216 ),2654934.696000000000,3835942.687500000000,3444820.330999999800,2463876.808249999800,12399574.522750001000
FS( 217 ),2696191.324000000500,3873774.537500000600,3433948.651999999800,2461099.154000000100,12465013.667500000000
FS( 218 ),2685040.884000000100,3835942.687500000000,3396286.049749999800,2469123.488500000000,12386393.109749999000
FS( 219 ),2675005.488000000400,3817026.762500000700,3277603.554000000500,2437334.778750000500,12206970.583250003000
FS( 220 ),2640439.124000000300,3817026.762500000700,3245117.941750000200,2426841.418250000600,12129425.246500002000
FS( 221 ),2670545.312000000400,3817026.762500000700,3266731.875000000500,2474370.168750000200,12228674.118250001000
FS( 222 ),2650474.520000000000,3798110.837499999900,3218197.593750000500,2437334.778750000500,12104117.730000000000
FS( 223 ),2634863.904000000100,3688099.800000000300,3169663.312500000500,2500912.198250000400,11993539.214749999000
FS( 224 ),2594722.320000000300,3707513.512500000200,3169663.312500000500,2487641.183500000300,11959540.328500003000
FS( 225 ),2634863.904000000100,3646783.437500000000,3239811.527000000200,2508936.532750000200,12030395.401250001000
FS( 226 ),2614793.112000000200,3737380.762500000200,3277603.554000000500,2500912.198250000400,12130689.626750000000
FS( 227 ),2574651.528000000400,3703531.212499999900,3293781.647750000500,2508936.532750000200,12080900.921000000000
FS( 228 ),2584686.924000000600,3771728.099999999600,3363929.862249999800,2532700.907999999800,12253045.794250000000
FS( 229 ),2579111.704000000400,3741363.062499999500,3380107.955999999800,2500912.198250000400,12201494.920750000000
FS( 230 ),2610332.936000000200,3707513.512500000200,3347622.343750000500,2529923.253750000600,12195392.046000000000
FS( 231 ),2599182.496000000300,3673166.175000000300,3320701.995750000200,2524676.573500000400,12117727.240250001000
FS( 232 ),2624828.507999999900,3707513.512500000200,3390850.210250000500,2543194.268500000200,12266386.499250002000
FS( 233 ),2584686.924000000600,3638818.837500000400,3293781.647750000500,2564489.617750000200,12081777.027000003000
FS( 234 ),2594722.320000000300,3646783.437500000000,3369236.277000000200,2585476.338750000100,12196218.373250000000
FS( 235 ),2610332.936000000200,3551706.025000000400,3261296.035500000200,2601525.007750000300,12024860.004250001000
FS( 236 ),2610332.936000000200,3502425.062500000000,3277603.554000000500,2606771.688000000100,11997133.240500003000
FS( 237 ),2554580.736000000000,3381462.700000000700,3255989.620750000200,2633005.089249999700,11825038.146000002000
FS( 238 ),2574651.528000000400,3540754.699999999700,3261296.035500000200,2627758.409000000000,12004460.672500001000
FS( 239 ),2610332.936000000200,3551706.025000000400,3304523.902000000200,2606771.688000000100,12073334.551000003000
FS( 240 ),2620368.331999999900,3570621.950000000200,3299088.062500000500,2590723.018999999900,12080801.363499999000
FS( 241 ),2614793.112000000200,3608951.587499999900,3261296.035500000200,2598747.353500000200,12083788.088500001000
FS( 242 ),2610332.936000000200,3540754.699999999700,3266731.875000000500,2612018.368250000800,12029837.879250001000
FS( 243 ),2624828.507999999900,3570621.950000000200,3293781.647750000500,2595969.699250000500,12085201.805000003000
FS( 244 ),2624828.507999999900,3627867.512499999700,3315266.156250000500,2590723.018999999900,12158685.195750000000
FS( 245 ),2634863.904000000100,3608951.587499999900,3401592.464500000200,2620042.702749999700,12265450.658749999000
FS( 246 ),2640439.124000000300,3616418.399999999900,3390850.210250000500,2678064.813750000200,12325772.548000002000
FS( 247 ),2654934.696000000000,3646783.437500000000,3455562.585250000500,2678064.813750000200,12435345.532500001000
