代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14382214.688749999000
真實報酬,4382214.688749998800

夏普值報酬,0.429521468875
夏普值風險,0.100327408189
夏普值,4.281197696917

預期報酬,17344.662208781137
風險,147780.230496926150
起點值,0.117367946649
找到最佳解世代,3500
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,8
1101(0),2308(14),2357(23),2382(24),2454(27),2474(28),2882(33),5880(47),
FS( 149 ),1554910.242499999900,1668424.189999999500,1565412.210500000000,1606438.652000000200,1602805.227000000000,1903291.509499999900,1417091.375750000100,1281045.217500000000,12599418.624749999000
FS( 150 ),1517835.029500000200,1633678.622500000300,1565412.210500000000,1579677.595999999900,1585999.920999999900,1895227.351999999700,1403113.502750000200,1277759.820000000100,12458704.054250000000
FS( 151 ),1525401.399500000100,1659762.687500000000,1553763.983000000000,1600704.140000000100,1574212.312999999800,1875066.958249999700,1389135.629750000100,1277759.820000000100,12455806.931000002000
FS( 152 ),1520861.577500000100,1642340.125000000000,1563082.564999999900,1591146.620000000100,1559079.572999999900,1971657.644749999700,1381370.144750000000,1273379.290000000000,12502917.539999999000
FS( 153 ),1522374.851499999900,1659762.687500000000,1584109.109000000200,1587323.612000000000,1591057.441999999800,2023985.066749999500,1387582.532749999800,1281045.217500000000,12637240.518999998000
FS( 154 ),1539399.184000000100,1672705.162499999900,1593427.691000000100,1593058.124000000100,1575924.702000000000,2007856.751749999800,1386029.435749999700,1285425.747500000300,12653826.798500000000
FS( 155 ),1542425.732000000100,1672705.162499999900,1600416.627499999900,1593058.124000000100,1616265.400999999800,2023985.066749999500,1386029.435749999700,1281045.217500000000,12715930.766999999000
FS( 156 ),1531832.814000000000,1681366.664999999800,1665706.436000000000,1602615.644000000100,1619650.355999999900,2072280.409999999700,1403113.502750000200,1281045.217500000000,12857611.045249999000
FS( 157 ),1525401.399500000100,1672705.162499999900,1691392.271000000200,1581589.100000000100,1628053.008999999800,2088408.725000000100,1398454.211749999800,1273379.290000000000,12859383.168749999000
FS( 158 ),1512916.889000000000,1668424.189999999500,1677414.398000000000,1569881.138000000300,1643185.749000000100,2217166.439749999400,1387582.532749999800,1273379.290000000000,12949950.626499999000
FS( 159 ),1461843.891499999900,1659762.687500000000,1668036.081499999900,1514208.584000000000,1616265.400999999800,2164839.017749999600,1362344.706499999900,1265713.362500000300,12713013.732249999000
FS( 160 ),1495892.556499999900,1711831.260000000000,1649398.917500000400,1560323.618000000000,1671778.662999999900,2305692.968750000000,1349919.930499999800,1261332.832500000000,13006170.746750001000
FS( 161 ),1503837.244999999900,1685747.194999999800,1654058.208500000200,1571792.642000000000,1665048.575999999900,2301660.890000000100,1357685.415499999900,1270093.892500000100,13009924.064500000000
FS( 162 ),1505350.519000000100,1677085.692499999700,1593427.691000000100,1606438.652000000200,1626340.620000000100,2148710.702749999700,1342154.445500000100,1253666.905000000000,12753175.227750000000
FS( 163 ),1491352.734500000000,1677085.692499999700,1621383.437000000200,1562235.122000000000,1737367.143999999900,2168871.096500000000,1342154.445500000100,1265713.362500000300,12866163.034499999000
FS( 164 ),1475841.676000000200,1707450.730000000000,1665706.436000000000,1556500.610000000100,1764247.669000000000,2273436.338749999600,1332835.863500000000,1261332.832500000000,13037352.155749999000
FS( 165 ),1471301.853999999800,1716112.232500000200,1691392.271000000200,1581589.100000000100,1750787.495000000100,2249333.467999999400,1396901.114749999900,1270093.892500000100,13127511.427749999000
FS( 166 ),1446332.833000000100,1685747.194999999800,1684403.334500000100,1567969.633999999600,1781092.798000000000,2205070.203499999800,1379817.047749999900,1270093.892500000100,13020526.938250000000
FS( 167 ),1436874.870500000200,1672705.162499999900,1577060.437999999800,1616235.110000000100,1760902.537000000000,2184909.809750000000,1417091.375750000100,1273379.290000000000,12939158.593499999000
FS( 168 ),1424390.360000000300,1633678.622500000300,1502452.047499999600,1608589.094000000000,1740712.275999999800,2188941.888500000400,1406219.696749999900,1273379.290000000000,12778363.275249999000
FS( 169 ),1390341.694999999800,1620636.589999999900,1511770.629500000000,1556500.610000000100,1698659.187999999800,2164839.017749999600,1398454.211749999800,1265713.362500000300,12606915.304500002000
FS( 170 ),1384288.599000000200,1655382.157500000200,1514100.275000000100,1548854.594000000000,1691929.100999999800,2201038.124750000000,1401560.405750000200,1261332.832500000000,12658486.089500001000
FS( 171 ),1393368.243000000000,1681366.664999999800,1551434.337500000100,1562235.122000000000,1733982.189000000000,2209102.282250000200,1415538.278750000300,1273379.290000000000,12820406.407500003000
FS( 172 ),1424390.360000000300,1707450.730000000000,1579390.083500000200,1546943.090000000100,1720522.014999999900,2201038.124750000000,1410878.987749999900,1273379.290000000000,12863992.680999998000
FS( 173 ),1443306.285000000100,1716112.232500000200,1581719.729000000100,1539297.073999999800,1727252.102000000000,2217166.439749999400,1424856.860749999800,1273379.290000000000,12923090.013000000000
FS( 174 ),1399799.657499999700,1716112.232500000200,1565412.210500000000,1562235.122000000000,1693641.490000000000,2257397.625499999600,1423303.763749999900,1277759.820000000100,12895661.921750000000
FS( 175 ),1396394.791000000200,1711831.260000000000,1577060.437999999800,1558412.114000000100,1693641.490000000000,2245301.389249999500,1413985.181749999800,1265713.362500000300,12862340.026500000000
FS( 176 ),1384288.599000000200,1690127.724999999900,1560752.919500000100,1562235.122000000000,1681853.882000000000,2225230.597250000100,1413985.181749999800,1270093.892500000100,12788567.919000000000
FS( 177 ),1387315.146999999900,1720492.762500000000,1595757.336500000000,1531412.120000000100,1737367.143999999900,2273436.338749999600,1417091.375750000100,1277759.820000000100,12940632.044499999000
FS( 178 ),1390341.694999999800,1711831.260000000000,1607405.564000000200,1548854.594000000000,1715504.316999999800,2353988.311999999900,1421750.666749999900,1277759.820000000100,13027436.228749998000
FS( 179 ),1388828.420999999900,1755238.329999999600,1614394.500499999800,1543120.082000000200,1702044.142999999900,2362052.469500000100,1423303.763749999900,1277759.820000000100,13066741.529750001000
FS( 180 ),1418337.264000000000,1733534.795000000200,1605075.918499999900,1525677.607999999500,1750787.495000000100,2333827.918249999600,1426409.957749999800,1281045.217500000000,13074696.173999999000
FS( 181 ),1405852.753500000100,1759519.302499999500,1649398.917500000400,1554589.106000000100,1747442.362999999900,2333827.918249999600,1445435.395999999900,1293091.675000000300,13189157.431750001000
FS( 182 ),1407366.027500000100,1776842.307499999900,1661047.145000000000,1533323.623999999800,1713791.928000000100,2329795.839500000200,1448541.589999999600,1288711.145000000000,13159419.606500000000
FS( 183 ),1402826.205499999900,1763899.832499999800,1682073.689000000000,1566058.129999999700,1676796.361000000000,2257397.625499999600,1445435.395999999900,1285425.747500000300,13079912.987000000000
FS( 184 ),1394881.517000000200,1807306.902499999900,1665706.436000000000,1537385.570000000100,1693641.490000000000,2321731.682000000000,1453200.881000000100,1293091.675000000300,13166946.153500002000
FS( 185 ),1399799.657499999700,1759519.302499999500,1668036.081499999900,1539297.073999999800,1688583.969000000000,2353988.311999999900,1439223.008000000100,1288711.145000000000,13137158.549499998000
FS( 186 ),1415310.716000000000,1737815.767499999600,1654058.208500000200,1552677.602000000200,1744097.230999999900,2370027.025249999500,1448541.589999999600,1285425.747500000300,13207953.887750000000
FS( 187 ),1446332.833000000100,1737815.767499999600,1661047.145000000000,1554589.106000000100,1720522.014999999900,2386155.340249999400,1450094.687000000200,1288711.145000000000,13245268.038750000000
FS( 188 ),1455790.795500000000,1755238.329999999600,1656387.854000000100,1546943.090000000100,1750787.495000000100,2394219.497749999600,1450094.687000000200,1293091.675000000300,13302553.424250001000
FS( 189 ),1450872.655000000000,1781222.837499999900,1654058.208500000200,1594969.628000000300,1754172.450000000000,2466617.711749999800,1471838.044999999900,1297472.205000000100,13471223.740750000000
FS( 190 ),1439901.418499999900,1776842.307499999900,1654058.208500000200,1612412.102000000200,1740712.275999999800,2466617.711749999800,1470284.947999999900,1297472.205000000100,13458301.177250000000
FS( 191 ),1429308.500499999800,1755238.329999999600,1658717.499500000200,1618146.614000000100,1720522.014999999900,2426386.525999999600,1464072.560000000300,1297472.205000000100,13369864.250000000000
FS( 192 ),1410392.575500000000,1746477.269999999800,1637750.689999999900,1639173.157999999600,1720522.014999999900,2422354.447249999700,1459413.268999999900,1300757.602500000000,13336841.027249999000
FS( 193 ),1407366.027500000100,1724773.735000000300,1654058.208500000200,1616235.110000000100,1708774.230000000000,2386155.340249999400,1465625.657000000100,1305138.132500000100,13268126.440750001000
FS( 194 ),1405852.753500000100,1737815.767499999600,1644739.626500000200,1629615.638000000300,1754172.450000000000,2378091.182749999700,1474944.238999999800,1316089.457500000000,13341321.114750000000
FS( 195 ),1416823.990000000000,1789884.339999999900,1658717.499500000200,1658527.135999999700,1764247.669000000000,2378091.182749999700,1478050.433000000200,1316089.457500000000,13460431.707749998000
FS( 196 ),1415310.716000000000,1815968.405000000000,1670365.727000000200,1629615.638000000300,1781092.798000000000,2406315.733999999700,1479603.530000000000,1308423.530000000000,13506696.077999998000
FS( 197 ),1408879.301500000100,1850713.972499999900,1658717.499500000200,1620058.118000000000,1750787.495000000100,2394219.497749999600,1476497.336000000100,1308423.530000000000,13468296.750249999000
FS( 198 ),1396394.791000000200,1850713.972499999900,1658717.499500000200,1620058.118000000000,1757517.581999999900,2337859.996999999500,1476497.336000000100,1308423.530000000000,13406182.825999999000
FS( 199 ),1415310.716000000000,1850713.972499999900,1658717.499500000200,1654704.128000000300,1737367.143999999900,2209102.282250000200,1489698.660499999800,1312804.060000000300,13328418.462750001000
FS( 200 ),1404339.479500000100,1850713.972499999900,1628372.373500000000,1635350.150000000100,1737367.143999999900,2297628.811249999800,1486204.192250000100,1320469.987500000300,13360446.110500000000
FS( 201 ),1404339.479500000100,1885359.982500000200,1663376.790499999900,1662350.144000000100,1770977.755999999800,2329795.839500000200,1499405.516749999700,1328135.915000000000,13543741.423750002000
FS( 202 ),1407366.027500000100,1885359.982500000200,1670365.727000000200,1658527.135999999700,1723906.970000000000,2313757.126249999700,1502511.710749999600,1332516.445000000100,13494311.125000000000
FS( 203 ),1421363.812000000200,1959132.089999999900,1691392.271000000200,1687438.633999999600,1737367.143999999900,2341892.075749999800,1516877.858000000000,1335801.842500000000,13691265.727249997000
FS( 204 ),1452385.929000000000,1959132.089999999900,1691392.271000000200,1729730.659999999900,1747442.362999999900,2313757.126249999700,1512218.566999999800,1332516.445000000100,13738575.451250000000
FS( 205 ),1427795.226499999900,1928767.052499999500,1691392.271000000200,1704642.170000000200,1781092.798000000000,2337859.996999999500,1504064.807749999700,1335801.842500000000,13711416.165249998000
FS( 206 ),1427795.226499999900,1931455.105000000000,1733385.624500000200,1687438.633999999600,1838238.803000000100,2362052.469500000100,1500958.613749999800,1328135.915000000000,13809460.391249999000
FS( 207 ),1436874.870500000200,1953755.985000000300,1754352.434000000100,1689350.138000000300,1859026.408999999800,2305692.968750000000,1504064.807749999700,1332516.445000000100,13835634.058000000000
FS( 208 ),1436874.870500000200,1922494.929999999900,1780038.268999999900,1669996.159999999900,1876309.591000000000,2382123.261499999600,1495911.048500000000,1328135.915000000000,13891884.045499999000
FS( 209 ),1436874.870500000200,1940415.280000000000,1733385.624500000200,1714199.689999999900,1845168.004999999900,2386155.340249999400,1525031.617250000100,1332516.445000000100,13913746.872499999000
FS( 210 ),1436874.870500000200,1913634.312500000000,1654058.208500000200,1696996.153999999900,1834774.202000000000,2362052.469500000100,1526584.714250000200,1340182.372500000300,13765157.303750001000
FS( 211 ),1436874.870500000200,1926975.017499999600,1665706.436000000000,1695084.650000000100,1820955.620999999800,2374059.103999999800,1570459.704499999800,1355514.227500000000,13845629.631000001000
FS( 212 ),1430821.774500000100,1926975.017499999600,1670365.727000000200,1648969.615999999900,1772491.029999999800,2349956.233250000000,1555705.283000000100,1343467.770000000000,13698752.451249998000
FS( 213 ),1421363.812000000200,1900194.049999999800,1658717.499500000200,1662350.144000000100,1779420.232000000100,2313757.126249999700,1625206.373750000000,1351133.697500000200,13712142.934999999000
FS( 214 ),1424390.360000000300,1909154.224999999900,1663376.790499999900,1700819.161999999800,1755207.848000000000,2362052.469500000100,1657433.136499999800,1358799.625000000500,13831233.616499998000
FS( 215 ),1452385.929000000000,1913634.312500000000,1665706.436000000000,1677642.176000000000,1758672.449000000000,2325763.760749999400,1651220.748500000000,1355514.227500000000,13800540.039250001000
FS( 216 ),1445954.514500000300,1900194.049999999800,1637750.689999999900,1675730.672000000000,1751743.247000000000,2305692.968750000000,1664033.798749999800,1367560.685000000300,13748660.626000000000
FS( 217 ),1449359.381000000100,1855592.289999999800,1644739.626500000200,1662350.144000000100,1782884.833000000100,2353988.311999999900,1673740.655000000000,1367560.685000000300,13790215.926500000000
FS( 218 ),1462222.210000000200,1891333.432499999900,1663376.790499999900,1679553.679999999700,1793278.635999999900,2337859.996999999500,1676846.848999999900,1367560.685000000300,13872032.279999999000
FS( 219 ),1455790.795500000000,1926975.017499999600,1675084.752500000200,1700819.161999999800,1827884.822999999900,2329795.839500000200,1676846.848999999900,1375226.612500000300,13968423.851499999000
FS( 220 ),1455790.795500000000,1935935.192499999700,1696051.562000000200,1716350.132000000000,1814026.419000000000,2374059.103999999800,1725381.130249999900,1378512.010000000200,14096106.345249999000
FS( 221 ),1455790.795500000000,1904674.137500000000,1661047.145000000000,1664261.647999999800,1793278.635999999900,2305692.968750000000,1722274.936250000000,1386177.937500000500,13893198.204499999000
FS( 222 ),1457304.069500000000,1882373.257499999800,1656387.854000000100,1718261.635999999700,1779420.232000000100,2205070.203499999800,1751395.504999999900,1413556.250000000500,13863769.007500000000
FS( 223 ),1504972.200500000000,1909154.224999999900,1675084.752500000200,1700819.161999999800,1762137.050000000000,2108479.516999999500,1709461.885999999900,1398224.395000000000,13768333.187999999000
FS( 224 ),1511403.615000000000,1900194.049999999800,1670365.727000000200,1681704.122000000000,1775955.630999999800,2160806.938999999800,1736641.083499999900,1413556.250000000500,13850627.417499999000
FS( 225 ),1483408.045999999900,1909154.224999999900,1630761.753500000100,1637261.653999999900,1661783.090000000100,2096383.280749999700,1719557.016499999900,1398224.395000000000,13536533.460749999000
FS( 226 ),1470545.217000000200,1869032.552499999500,1633091.399000000000,1635350.150000000100,1756920.237000000000,2168871.096500000000,1685777.156749999600,1386177.937500000500,13605765.746249998000
FS( 227 ),1506485.474500000000,1895813.519999999800,1658717.499500000200,1707748.364000000100,1741349.443999999900,2209102.282250000200,1672187.558000000200,1375226.612500000300,13766630.754750000000
FS( 228 ),1465627.076500000000,1873512.639999999900,1619053.791500000100,1683615.625999999900,1724066.262000000100,2136704.068250000000,1622876.728249999900,1351133.697500000200,13476589.890000001000
FS( 229 ),1462222.210000000200,1869032.552499999500,1602746.273000000000,1679553.679999999700,1779420.232000000100,2197006.045999999200,1658597.959249999800,1370846.082500000000,13619425.035249997000
FS( 230 ),1475463.357499999900,1926975.017499999600,1586438.754500000000,1657571.383999999600,1741349.443999999900,2144678.623999999400,1662092.427499999500,1370846.082500000000,13565415.091499999000
FS( 231 ),1481894.771999999900,1926975.017499999600,1577060.437999999800,1665456.338000000200,1736172.454000000100,2205070.203499999800,1648502.828750000300,1367560.685000000300,13608692.736750001000
FS( 232 ),1485299.638500000100,1922494.929999999900,1594502.912000000000,1659482.888000000300,1751743.247000000000,2281500.496249999900,1668693.089749999800,1367560.685000000300,13731277.886499999000
FS( 233 ),1488326.186500000100,1909154.224999999900,1609436.537000000000,1681704.122000000000,1732707.852999999900,2398251.576500000000,1657044.862250000000,1370846.082500000000,13847471.444750000000
FS( 234 ),1504972.200500000000,1922494.929999999900,1614454.234999999600,1695801.463999999900,1763849.439000000000,2410258.210999999200,1682282.688499999900,1386177.937500000500,13980291.105499998000
FS( 235 ),1519726.622000000000,1922494.929999999900,1584527.250499999800,1713960.752000000300,1769026.429000000000,2430418.604749999000,1699366.755499999700,1378512.010000000200,14018033.353750000000
FS( 236 ),1519726.622000000000,1922494.929999999900,1584527.250499999800,1673580.229999999700,1769026.429000000000,2426386.525999999600,1685777.156749999600,1370846.082500000000,13952365.226749999000
FS( 237 ),1507998.748500000000,1922494.929999999900,1577060.437999999800,1665456.338000000200,1769026.429000000000,2382123.261499999600,1672187.558000000200,1363180.155000000000,13859527.857999999000
FS( 238 ),1531076.177000000100,1922494.929999999900,1601969.724500000000,1687677.571999999900,1803632.615999999900,2458553.554250000000,1685777.156749999600,1385082.804999999700,14076264.535499997000
FS( 239 ),1553775.287000000000,1922494.929999999900,1616903.349500000000,1705836.860000000100,1810561.818000000000,2454521.475500000200,1723051.484749999600,1405890.322500000200,14193035.527249999000
FS( 240 ),1570042.982499999900,1922494.929999999900,1611945.385999999900,1665456.338000000200,1814026.419000000000,2474681.869250000500,1736641.083499999900,1419031.912500000100,14214320.920750000000
FS( 241 ),1637383.675499999900,1922494.929999999900,1646830.334000000000,1713960.752000000300,1800207.837999999800,2478713.947999999900,1770420.943250000000,1431078.369999999900,14401090.790749999000
FS( 242 ),1596525.277500000100,1918114.399999999900,1626879.010999999900,1709898.806000000300,1772491.029999999800,2486778.105499999600,1767314.749249999600,1426697.840000000100,14304699.219249999000
FS( 243 ),1599551.825500000000,1918114.399999999900,1631836.974500000000,1699863.409999999900,1751743.247000000000,2518945.133750000000,1767314.749249999600,1426697.840000000100,14314067.580000000000
FS( 244 ),1596525.277500000100,1935935.192499999700,1661763.959000000000,1709898.806000000300,1772491.029999999800,2575304.634499999200,1777409.879750000100,1423412.442499999900,14452741.221749999000
FS( 245 ),1593120.411000000100,1944795.810000000300,1666721.922499999600,1709898.806000000300,1756920.237000000000,2571272.555749999800,1767314.749249999600,1423412.442499999900,14433456.934000000000
FS( 246 ),1570042.982499999900,1944795.810000000300,1696589.172499999600,1713960.752000000300,1767314.040000000000,2539105.527499999900,1740135.551750000100,1410270.852500000000,14382214.688749999000
