代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11945650.331499999000
真實報酬,1945650.331499999400

夏普值報酬,0.185865033150
夏普值風險,0.058949897154
夏普值,3.152932271691

預期報酬,8800.206678679233
風險,95038.194459534643
起點值,0.092596526362
找到最佳解世代,3448
找到最佳解實驗#,2
找到最佳解次數,9

投資組合檔數,12
1102(1),2227(11),2354(19),2357(20),2408(23),2409(24),2885(34),2891(38),2892(39),3008(41),3045(42),5880(46),
FS( 117 ),825901.182499999880,1218348.046000000100,856386.729999999980,890732.702749999940,927083.574499999990,850164.893749999930,931617.431999999910,902696.371000000040,947774.098000000000,833333.000000000000,877861.591999999950,920229.224000000050,10982132.846500000000
FS( 118 ),814252.954999999960,1267927.681000000100,864052.657499999970,901932.921499999940,937477.377500000060,853151.618750000020,938984.687000000030,902696.371000000040,947774.098000000000,833333.000000000000,885427.962000000060,925963.736000000030,11072979.065250000000
FS( 119 ),822914.457499999900,1271591.397000000100,856386.729999999980,904740.442999999740,974034.891500000140,856885.024999999910,942668.314499999980,910013.847249999990,947774.098000000000,833333.000000000000,885427.962000000060,925963.736000000030,11131737.901749998000
FS( 120 ),822914.457499999900,1225675.477999999900,864948.675000000050,900559.027999999930,970630.024999999910,856885.024999999910,938984.687000000030,914404.333000000100,947774.098000000000,833333.000000000000,885427.962000000060,925963.736000000030,11087504.504499998000
FS( 121 ),824407.819999999950,1222011.761999999900,874506.194999999950,908951.725249999900,989804.799499999960,868085.243750000020,946351.942000000040,912453.006000000050,950412.371750000050,833333.000000000000,889250.969999999970,931698.248000000020,11151271.083250001000
FS( 122 ),815746.317499999890,1214684.330000000100,878388.937499999880,901932.921499999940,981023.828000000100,886005.593750000000,938984.687000000030,912453.006000000050,950412.371750000050,833333.000000000000,885427.962000000060,934884.088000000110,11133281.043000000000
FS( 123 ),815746.317499999890,1244073.703999999900,876497.344999999970,890732.702749999940,954860.117000000090,906912.668749999840,942668.314499999980,910013.847249999990,950412.371750000050,833333.000000000000,885427.962000000060,931698.248000000020,11142380.598499998000
FS( 124 ),812759.592499999910,1240370.164999999800,869727.435000000060,889328.941999999810,960236.221999999950,896459.131249999980,938984.687000000030,914404.333000000100,960437.812000000150,833333.000000000000,885427.962000000060,934884.088000000110,11136357.369749999000
FS( 125 ),807084.814999999940,1222011.761999999900,865944.249999999880,889328.941999999810,946258.349000000050,878538.781250000000,924986.902499999730,914404.333000000100,957799.538249999980,833333.000000000000,885427.962000000060,931698.248000000020,11056820.882999998000
FS( 126 ),795436.587499999910,1190790.530000000000,857382.304999999820,878098.855999999910,951455.250500000200,882272.187500000120,917619.647499999850,914404.333000000100,957799.538249999980,833333.000000000000,881604.954000000030,934884.088000000110,10995085.277249999000
FS( 127 ),795436.587499999910,1192622.388000000000,856386.729999999980,886521.420499999770,946258.349000000050,878538.781250000000,921303.274999999910,916843.491750000160,960437.812000000150,833333.000000000000,885427.962000000060,931698.248000000020,11004812.045000000000
FS( 128 ),781100.307499999880,1170600.268999999900,847824.785000000030,879502.616750000040,941061.447500000010,871071.968750000000,921303.274999999910,914404.333000000100,955161.264500000050,833333.000000000000,885427.962000000060,929149.576000000120,10929944.804999998000
FS( 129 ),779606.944999999950,1155905.581999999900,836276.115000000220,880906.377499999710,942674.279000000100,892725.724999999980,924986.902499999730,914404.333000000100,950412.371750000050,833333.000000000000,881604.954000000030,929149.576000000120,10921990.160750000000
FS( 130 ),764971.992499999930,1181631.239999999800,850612.395000000140,876695.095249999780,941061.447500000010,906912.668749999840,917619.647499999850,912453.006000000050,960437.812000000150,833333.000000000000,885427.962000000060,929149.576000000120,10960309.842499997000
FS( 131 ),760790.577500000010,1170600.268999999900,899395.569999999950,889328.941999999810,975826.926499999940,900192.537499999980,928670.529999999910,919282.650499999870,962548.431000000220,833333.000000000000,889250.969999999970,929149.576000000120,11058373.979999999000
FS( 132 ),773633.494999999880,1144874.611000000000,901287.162499999860,896347.745750000000,972242.856499999990,903925.943749999980,942668.314499999980,921721.809249999930,965186.704750000150,833333.000000000000,892994.332000000050,925963.736000000030,11074183.710999999000
FS( 133 ),782294.997499999940,1148578.149999999900,897503.977500000040,890732.702749999940,981203.031500000040,921846.293749999950,938984.687000000030,914404.333000000100,965186.704750000150,833333.000000000000,896817.339999999970,931698.248000000020,11102587.465750000000
FS( 134 ),786775.084999999960,1144874.611000000000,896508.402500000200,893540.224249999740,988371.171499999940,918112.887499999950,935301.059499999970,919282.650499999870,972573.871249999850,833333.000000000000,900560.702000000050,929149.576000000120,11118387.240999999000
FS( 135 ),782294.997499999940,1130219.747000000000,898399.995000000000,897751.506499999900,982995.066500000190,928566.424999999930,935301.059499999970,914404.333000000100,979961.037749999900,833333.000000000000,896817.339999999970,929149.576000000120,11109198.083750000000
FS( 136 ),781100.307499999880,1148578.149999999900,923289.370000000000,903336.682249999610,1002707.451500000000,950220.181249999910,950035.569499999870,932941.939499999980,994207.715999999900,833333.000000000000,900560.702000000050,940618.599999999980,11260933.669499999000
FS( 137 ),781100.307499999880,1155905.581999999900,951065.912499999860,896347.745750000000,1022419.836500000100,968140.531250000000,950035.569499999870,932941.939499999980,1004233.156250000000,833333.000000000000,900560.702000000050,943804.440000000060,11339892.722749999000
FS( 138 ),785281.722499999920,1157737.439999999900,936729.632499999950,903336.682249999610,1015251.696500000000,1007714.637500000000,938984.687000000030,928551.453749999990,994207.715999999900,833333.000000000000,900560.702000000050,946353.112000000080,11348046.481999999000
FS( 139 ),782294.997499999940,1146746.291999999900,929063.704999999960,892136.463499999610,1013459.661500000000,993527.693749999980,950035.569499999870,937820.257000000100,1004233.156250000000,833333.000000000000,892994.332000000050,955273.464000000150,11330922.592000000000
FS( 140 ),775126.857499999810,1144874.611000000000,919506.185000000060,897751.506499999900,1022419.836500000100,1003981.231250000000,956666.099000000050,940259.415749999810,1001594.882500000100,833333.000000000000,896817.339999999970,955273.464000000150,11347608.429000000000
FS( 141 ),778113.582499999900,1148578.149999999900,922393.352500000040,896347.745750000000,1013459.661500000000,1019661.537500000000,952982.471499999870,942210.742749999980,1004233.156250000000,833333.000000000000,900560.702000000050,961007.976000000020,11372886.078249998000
FS( 142 ),785281.722499999920,1135715.321000000200,916619.017499999960,890732.702749999940,1004499.486500000100,989794.287499999980,985398.393500000010,947089.060249999980,1001594.882500000100,833333.000000000000,896817.339999999970,958459.304000000000,11345338.517999999000
FS( 143 ),790956.499999999880,1141210.895000000000,921397.777500000200,901932.921499999940,1026003.906500000000,997261.099999999980,985398.393500000010,951479.545999999970,1004233.156250000000,833333.000000000000,900560.702000000050,964193.816000000110,11417965.714250000000
FS( 144 ),789761.809999999940,1128348.065999999900,911840.257499999950,904740.442999999740,1026003.906500000000,989794.287499999980,981714.765999999950,949528.218999999920,1004233.156250000000,833333.000000000000,900560.702000000050,964193.816000000110,11384056.429749997000
FS( 145 ),782294.997499999940,1122852.492000000100,907957.515000000010,904740.442999999740,1024211.871499999900,963660.443749999980,960349.726499999990,940259.415749999810,998956.608749999900,833333.000000000000,896817.339999999970,964193.816000000110,11299631.669749999000
FS( 146 ),782294.997499999940,1122852.492000000100,914727.425000000050,914566.768249999730,1031380.011500000100,959927.037499999980,956666.099000000050,940259.415749999810,994207.715999999900,833333.000000000000,885427.962000000060,958459.304000000000,11294106.228499997000
FS( 147 ),786775.084999999960,1122852.492000000100,948178.745000000000,915970.528999999860,1047508.326500000000,982327.474999999980,964033.353999999930,951479.545999999970,994207.715999999900,833333.000000000000,882242.121999999970,964193.816000000110,11393106.206499999000
FS( 148 ),778113.582499999900,1119188.776000000100,954849.097500000030,915970.528999999860,1049300.361500000100,971127.256249999980,971400.608999999940,956357.863500000090,996845.989749999830,833333.000000000000,882242.121999999970,969928.328000000100,11398661.514999999000
FS( 149 ),782294.997499999940,1119188.776000000100,962813.697500000010,901932.921499999940,1054676.466500000100,944993.412499999980,978031.138499999880,972456.311249999800,998956.608749999900,833333.000000000000,886224.422000000020,973114.168000000060,11408019.920000000000
FS( 150 ),781100.307499999880,1139379.036999999800,957835.822500000010,906144.203749999870,1056468.501500000000,941260.006249999980,978031.138499999880,974895.469999999970,1006343.775249999900,833333.000000000000,878259.822000000040,973114.168000000060,11426169.252249999000
FS( 151 ),804098.089999999970,1146746.291999999900,947880.072500000010,901932.921499999940,1090517.166500000100,930059.787499999980,966980.255999999940,984652.104999999860,1013730.941750000000,833333.000000000000,874277.522000000000,985220.359999999990,11479432.514749998000
FS( 152 ),789761.809999999940,1143042.753000000000,955844.672499999990,892136.463499999610,1138902.111499999900,952460.224999999980,959613.000999999930,970017.152500000200,1016369.215500000000,833333.000000000000,882242.121999999970,987769.032000000120,11521495.558499999000
FS( 153 ),786775.084999999960,1133883.463000000000,950866.797499999990,886521.420499999770,1126357.866500000200,944993.412499999980,974347.510999999940,979773.787499999980,1013730.941750000000,833333.000000000000,878259.822000000040,982034.520000000140,11490881.627249999000
FS( 154 ),785281.722499999920,1130219.747000000000,954849.097500000030,886521.420499999770,1129941.936499999800,918859.568749999980,970663.883499999880,972456.311249999800,1011620.322750000100,833333.000000000000,882242.121999999970,976300.008000000030,11452293.140249997000
FS( 155 ),785281.722499999920,1137547.179000000000,948875.647499999960,890732.702749999940,1174742.811499999800,918859.568749999980,959613.000999999930,965138.834999999960,1011620.322750000100,833333.000000000000,882242.121999999970,973114.168000000060,11481105.080749998000
FS( 156 ),781100.307499999880,1137547.179000000000,950866.797499999990,883713.898999999740,1205207.406500000000,915126.162499999980,959613.000999999930,960260.517499999840,1013730.941750000000,833333.000000000000,890206.722000000070,976300.008000000030,11507009.942250000000
FS( 157 ),782294.997499999940,1132051.605000000000,956840.247500000060,880906.377499999710,1187287.056499999900,922592.974999999980,955929.373499999870,952943.041250000010,1008982.049000000000,833333.000000000000,882242.121999999970,976300.008000000030,11471706.852749998000
FS( 158 ),775126.857499999810,1143042.753000000000,947880.072500000010,879502.616750000040,1165782.636499999800,911392.756249999980,955929.373499999870,955382.199999999950,1001594.882500000100,833333.000000000000,882242.121999999970,969928.328000000100,11421141.598499998000
FS( 159 ),789761.809999999940,1150410.007999999900,956840.247500000060,882310.138249999840,1185495.021500000000,922592.974999999980,970663.883499999880,965138.834999999960,1006343.775249999900,833333.000000000000,890206.722000000070,978848.680000000050,11531949.095999997000
FS( 160 ),790956.499999999880,1141210.895000000000,950866.797499999990,879502.616750000040,1176534.846500000000,911392.756249999980,955929.373499999870,965138.834999999960,1004233.156250000000,833333.000000000000,886224.422000000020,969928.328000000100,11465255.526749998000
FS( 161 ),792449.862499999810,1150410.007999999900,945888.922499999990,879502.616750000040,1158614.496499999900,918859.568749999980,955929.373499999870,960260.517499999840,1004233.156250000000,833333.000000000000,890206.722000000070,976300.008000000030,11465992.252249999000
FS( 162 ),799618.002499999940,1152241.865999999900,948875.647499999960,885117.659749999880,1169366.706500000100,922592.974999999980,952245.745999999810,945625.565000000180,1011620.322750000100,833333.000000000000,890206.722000000070,978848.680000000050,11489696.892999999000
FS( 163 ),805591.452500000010,1152241.865999999900,968787.147499999960,887925.181249999910,1155030.426500000300,911392.756249999980,959613.000999999930,955382.199999999950,1021118.108250000000,833333.000000000000,890206.722000000070,985220.359999999990,11525846.221250001000
FS( 164 ),805591.452500000010,1150410.007999999900,982725.197500000010,880906.377499999710,1151446.356500000000,911392.756249999980,952245.745999999810,945625.565000000180,1021118.108250000000,833333.000000000000,886224.422000000020,982034.520000000140,11503057.509499999000
FS( 165 ),814252.954999999960,1148578.149999999900,975756.172499999990,878098.855999999910,1146070.251500000200,918859.568749999980,952245.745999999810,955382.199999999950,1036420.095999999800,833333.000000000000,886224.422000000020,987769.032000000120,11532994.449749999000
FS( 166 ),809772.867499999930,1144874.611000000000,1017570.322500000000,878098.855999999910,1151446.356500000000,907659.349999999980,955929.373499999870,962699.676250000020,1036420.095999999800,833333.000000000000,886224.422000000020,996689.384000000080,11580722.315249998000
FS( 167 ),801111.364999999870,1183463.097999999800,1022548.197500000000,876605.493499999870,1172950.776500000200,903925.943749999980,955929.373499999870,962699.676250000020,1031143.548500000300,833333.000000000000,886224.422000000020,996689.384000000080,11626628.278499998000
FS( 168 ),804098.089999999970,1163272.836999999800,1002636.697500000000,884072.305999999870,1155030.426500000300,888992.318749999980,959613.000999999930,955382.199999999950,1023228.727249999900,833333.000000000000,886224.422000000020,990954.872000000090,11546842.898000000000
FS( 169 ),788268.447500000010,1152241.865999999900,987703.072500000010,876605.493499999870,1124565.831500000100,881525.506249999980,952245.745999999810,940747.247499999940,1012675.632250000000,833333.000000000000,890206.722000000070,978848.680000000050,11418971.245000001000
FS( 170 ),793943.224999999860,1121020.634000000100,995667.672499999990,861671.868499999870,1117397.691500000200,903925.943749999980,955929.373499999870,950503.882499999950,1007399.084749999900,833333.000000000000,882242.121999999970,982034.520000000140,11405073.017999999000
FS( 171 ),795436.587499999910,1108157.805000000200,969782.722500000030,825831.168499999910,1149654.321499999800,888992.318749999980,948562.118499999980,950503.882499999950,994207.715999999900,833333.000000000000,886224.422000000020,973114.168000000060,11323804.230749998000
FS( 172 ),801111.364999999870,1117356.918000000100,977747.322500000010,822844.443499999820,1153238.391500000100,896459.131249999980,948562.118499999980,960260.517499999840,1002122.537250000200,833333.000000000000,886224.422000000020,973114.168000000060,11372378.334999999000
FS( 173 ),801111.364999999870,1113693.202000000000,979738.472500000030,819857.718499999960,1153238.391500000100,881525.506249999980,952245.745999999810,965138.834999999960,1002122.537250000200,833333.000000000000,886224.422000000020,983308.856000000030,11371542.052000001000
FS( 174 ),808279.504999999890,1126516.208000000100,993676.522499999960,818364.355999999910,1165782.636499999800,900192.537499999980,963296.628499999880,970017.152500000200,1023228.727249999900,833333.000000000000,890206.722000000070,999238.055999999980,11492136.051749999000
FS( 175 ),807084.814999999940,1121020.634000000100,982725.197500000010,824337.805999999870,1151446.356500000000,888992.318749999980,952245.745999999810,962699.676250000020,1017952.179750000100,833333.000000000000,882242.121999999970,992866.376000000050,11416950.227750000000
FS( 176 ),808279.504999999890,1124684.349999999900,981729.622500000060,815377.630999999820,1167574.671499999900,903925.943749999980,944878.490999999920,962699.676250000020,1017952.179750000100,833333.000000000000,890206.722000000070,999238.055999999980,11449883.848749997000
FS( 177 ),809772.867499999930,1137547.179000000000,991685.372500000060,813884.268499999770,1156822.461499999700,926326.381249999980,952245.745999999810,965138.834999999960,1023228.727249999900,833333.000000000000,882242.121999999970,999238.055999999980,11491469.016499998000
FS( 178 ),808279.504999999890,1137547.179000000000,987703.072500000010,818364.355999999910,1160406.531500000000,911392.756249999980,959613.000999999930,967577.993750000020,1025867.001000000000,833333.000000000000,886224.422000000020,1002423.896000000100,11498736.714000000000
FS( 179 ),814252.954999999960,1119626.828999999900,992680.947500000010,810897.543499999910,1187287.056499999900,911392.756249999980,963296.628499999880,965138.834999999960,1036420.095999999800,833333.000000000000,886224.422000000020,1008795.576000000100,11529350.645249998000
FS( 180 ),811266.229999999860,1101706.479000000100,987703.072500000010,816870.993499999870,1183702.986499999900,915126.162499999980,963296.628499999880,970017.152500000200,1033781.822249999700,833333.000000000000,886224.422000000020,1008795.576000000100,11511828.525249997000
FS( 181 ),812759.592499999910,1095733.029000000100,985711.922499999990,834791.343499999960,1196247.231500000000,930059.787499999980,959613.000999999930,970017.152500000200,1039058.369750000000,833333.000000000000,894189.022000000000,1015167.256000000100,11566684.707750000000
FS( 182 ),812759.592499999910,1101706.479000000100,983720.772499999960,827324.530999999960,1181910.951500000200,922592.974999999980,959613.000999999930,965138.834999999960,1036420.095999999800,833333.000000000000,890206.722000000070,1011981.416000000100,11526712.371499998000
FS( 183 ),824706.492499999930,1095733.029000000100,994672.097500000030,828817.893499999770,1190871.126500000200,930059.787499999980,963296.628499999880,967577.993750000020,1039058.369750000000,833333.000000000000,886224.422000000020,1011981.416000000100,11566336.256500000000
FS( 184 ),838146.754999999890,1089759.578999999900,995667.672499999990,837778.068499999820,1199831.301500000300,933793.193749999980,966980.255999999940,967577.993750000020,1044334.917250000200,833333.000000000000,890206.722000000070,1015167.256000000100,11612580.715250000000
FS( 185 ),841133.479999999860,1093741.879000000000,1000645.547500000000,848231.605999999910,1194455.196499999800,933793.193749999980,974347.510999999940,962699.676250000020,1057526.286000000300,833333.000000000000,890206.722000000070,1018353.096000000000,11648471.193999998000
FS( 186 ),841133.479999999860,1093741.879000000000,995667.672499999990,842258.155999999960,1187287.056499999900,922592.974999999980,963296.628499999880,960260.517499999840,1046973.190999999800,833333.000000000000,890206.722000000070,1008795.576000000100,11585550.853999997000
FS( 187 ),841133.479999999860,1111662.229000000100,997658.822500000010,840764.793499999910,1178326.881500000100,944993.412499999980,963296.628499999880,965138.834999999960,1049611.464749999800,833333.000000000000,886224.422000000020,1011981.416000000100,11624129.385249998000
FS( 188 ),833666.667499999860,1103697.629000000000,995667.672499999990,825831.168499999910,1169366.706500000100,922592.974999999980,963296.628499999880,957821.358750000130,1049611.464749999800,833333.000000000000,886224.422000000020,1008795.576000000100,11549909.268999998000
FS( 189 ),830679.942499999890,1095733.029000000100,977747.322500000010,822844.443499999820,1156822.461499999700,918859.568749999980,959613.000999999930,948064.723749999770,1049611.464749999800,833333.000000000000,882242.121999999970,1005609.736000000000,11481164.815249998000
FS( 190 ),836653.392499999960,1097724.179000000000,980734.047499999990,828817.893499999770,1196247.231500000000,930059.787499999980,970663.883499999880,962699.676250000020,1052249.738500000000,833333.000000000000,886224.422000000020,1011981.416000000100,11587392.667749997000
FS( 191 ),833666.667499999860,1103697.629000000000,994672.097500000030,831804.618499999870,1190871.126500000200,926326.381249999980,974347.510999999940,960260.517499999840,1049611.464749999800,833333.000000000000,882242.121999999970,1008795.576000000100,11589632.711499998000
FS( 192 ),832173.304999999930,1103697.629000000000,990689.797499999990,852711.693499999820,1258968.456500000100,926326.381249999980,981714.765999999950,967577.993750000020,1054888.012250000100,833333.000000000000,882242.121999999970,1011981.416000000100,11696308.572749998000
FS( 193 ),826199.854999999860,1105688.779000000100,977747.322500000010,845244.880999999820,1228503.861499999900,933793.193749999980,970663.883499999880,962699.676250000020,1049611.464749999800,833333.000000000000,882242.121999999970,1005609.736000000000,11621341.775249997000
FS( 194 ),835160.029999999910,1105688.779000000100,982725.197500000010,849724.968499999960,1271512.701500000200,933793.193749999980,970663.883499999880,960260.517499999840,1044334.917250000200,833333.000000000000,882242.121999999970,1015167.256000000100,11684610.566500001000
FS( 195 ),842626.842499999910,1107679.929000000000,993676.522499999960,855698.418499999910,1393371.081500000100,937526.599999999980,981714.765999999950,967577.993750000020,1041696.643500000100,833333.000000000000,890206.722000000070,1015167.256000000100,11860279.775249999000
FS( 196 ),847106.929999999930,1113653.379000000000,989694.222500000030,849724.968499999960,1470428.586499999700,982327.474999999980,1000132.903499999900,965138.834999999960,1046973.190999999800,833333.000000000000,882242.121999999970,1015167.256000000100,11995926.868999999000
FS( 197 ),845613.567499999890,1129582.578999999900,967791.572500000010,848231.605999999910,1418459.571499999800,948726.818749999980,985398.393500000010,960260.517499999840,1041696.643500000100,833333.000000000000,890206.722000000070,1005609.736000000000,11874914.727749998000
FS( 198 ),844120.204999999960,1111662.229000000100,946884.497500000060,855698.418499999910,1482972.831500000100,956193.631249999980,974347.510999999940,950503.882499999950,1036420.095999999800,833333.000000000000,886224.422000000020,996052.216000000130,11874416.940250000000
FS( 199 ),835160.029999999910,1121617.979000000100,952857.947500000010,858685.143499999770,1574366.616500000200,952460.224999999980,981714.765999999950,952943.041250000010,1033781.822249999700,833333.000000000000,882242.121999999970,999238.055999999980,11978404.748999998000
FS( 200 ),826199.854999999860,1115644.529000000100,929959.722500000030,849724.968499999960,1545694.056499999900,937526.599999999980,974347.510999999940,948064.723749999770,1033781.822249999700,833333.000000000000,882242.121999999970,992866.376000000050,11869389.286499999000
FS( 201 ),838146.754999999890,1109671.078999999900,901088.047499999990,845244.880999999820,1545694.056499999900,926326.381249999980,966980.255999999940,938308.088750000000,1025867.001000000000,833333.000000000000,882242.121999999970,992866.376000000050,11805772.043999998000
FS( 202 ),835160.029999999910,1109671.078999999900,903079.197500000010,845244.880999999820,1482972.831500000100,915126.162499999980,963296.628499999880,940747.247499999940,1041696.643500000100,833333.000000000000,882242.121999999970,999238.055999999980,11751811.878999999000
FS( 203 ),829186.579999999960,1115644.529000000100,904074.772499999960,837778.068499999820,1545694.056499999900,918859.568749999980,963296.628499999880,945625.565000000180,1041696.643500000100,833333.000000000000,882242.121999999970,1005609.736000000000,11823045.270249998000
FS( 204 ),818733.042499999860,1107679.929000000000,903079.197500000010,830311.255999999820,1577950.686499999800,907659.349999999980,955929.373499999870,945625.565000000180,1039058.369750000000,833333.000000000000,890206.722000000070,996052.216000000130,11805622.707749998000
FS( 205 ),820226.404999999910,1105688.779000000100,913034.947500000010,836284.705999999770,1577950.686499999800,915126.162499999980,963296.628499999880,940747.247499999940,1036420.095999999800,833333.000000000000,890206.722000000070,999238.055999999980,11831557.436500000000
FS( 206 ),823213.129999999890,1111662.229000000100,922990.697500000010,831804.618499999870,1586910.861499999900,915126.162499999980,966980.255999999940,945625.565000000180,1041696.643500000100,833333.000000000000,894189.022000000000,999238.055999999980,11872774.241500000000
FS( 207 ),824706.492499999930,1111662.229000000100,919008.397499999960,828817.893499999770,1665760.401500000200,915126.162499999980,966980.255999999940,943186.406250000000,1039058.369750000000,833333.000000000000,894189.022000000000,999238.055999999980,11941070.686500000000
FS( 208 ),818733.042499999860,1107679.929000000000,923986.272499999960,818364.355999999910,1631711.736499999900,915126.162499999980,970663.883499999880,950503.882499999950,1041696.643500000100,833333.000000000000,882242.121999999970,1002423.896000000100,11896468.926499998000
FS( 209 ),818733.042499999860,1101706.479000000100,933942.022499999960,830311.255999999820,1604831.211499999700,930059.787499999980,966980.255999999940,948064.723749999770,1041696.643500000100,833333.000000000000,886224.422000000020,1008795.576000000100,11904682.420249999000
FS( 210 ),824706.492499999930,1095733.029000000100,935933.172499999990,834791.343499999960,1560030.336499999700,930059.787499999980,974347.510999999940,960260.517499999840,1049611.464749999800,833333.000000000000,890206.722000000070,1011981.416000000100,11900998.792749999000
FS( 211 ),829186.579999999960,1081794.979000000100,944893.347500000030,828817.893499999770,1577950.686499999800,918859.568749999980,981714.765999999950,957821.358750000130,1060164.559749999500,833333.000000000000,890206.722000000070,1018353.096000000000,11923100.557750002000
FS( 212 ),830679.942499999890,1055910.029000000100,987703.072500000010,839271.430999999870,1579742.721500000000,911392.756249999980,989082.020999999830,957821.358750000130,1065441.107249999900,833333.000000000000,886224.422000000020,1027910.616000000300,11964516.477750000000
FS( 213 ),827693.217499999910,1063874.629000000000,986707.497500000060,840764.793499999910,1601247.141500000100,918859.568749999980,989082.020999999830,960260.517499999840,1070717.654750000200,833333.000000000000,898171.322000000040,1034282.296000000100,12024997.659000000000
FS( 214 ),832173.304999999930,1057901.179000000000,984716.347500000030,840764.793499999910,1633503.771500000000,926326.381249999980,985398.393500000010,962699.676250000020,1062802.833500000200,833333.000000000000,890206.722000000070,1031096.455999999900,12040926.859000001000
FS( 215 ),830679.942499999890,1043963.129000000000,976751.747500000060,842258.155999999960,1581534.756500000100,922592.974999999980,985398.393500000010,965138.834999999960,1062802.833500000200,833333.000000000000,890206.722000000070,1037468.136000000100,11972132.626499999000
FS( 216 ),830679.942499999890,1037989.679000000000,969782.722500000030,858685.143499999770,1585118.826500000200,922592.974999999980,970663.883499999880,957821.358750000130,1060164.559749999500,833333.000000000000,890206.722000000070,1031096.455999999900,11948139.269000001000
FS( 217 ),826199.854999999860,1039980.828999999900,972769.447500000010,857191.780999999960,1590494.931499999900,944993.412499999980,981714.765999999950,960260.517499999840,1054888.012250000100,833333.000000000000,886224.422000000020,1037468.136000000100,11985523.110250000000
FS( 218 ),824706.492499999930,1034007.379000000000,979738.472500000030,861671.868499999870,1606623.246499999900,948726.818749999980,974347.510999999940,960260.517499999840,1052249.738500000000,833333.000000000000,886224.422000000020,1031096.455999999900,11992989.922750000000
FS( 219 ),830679.942499999890,1037989.679000000000,973765.022499999960,852711.693499999820,1608415.281500000000,930059.787499999980,985398.393500000010,960260.517499999840,1052249.738500000000,833333.000000000000,886224.422000000020,1031096.455999999900,11982187.933999998000
FS( 220 ),826199.854999999860,1061883.479000000100,967791.572500000010,855698.418499999910,1592286.966500000100,922592.974999999980,981714.765999999950,960260.517499999840,1065441.107249999900,833333.000000000000,886224.422000000020,1040653.976000000000,11994085.055249998000
FS( 221 ),827693.217499999910,1057901.179000000000,967791.572500000010,857191.780999999960,1583326.791500000100,937526.599999999980,981714.765999999950,962699.676250000020,1062802.833500000200,833333.000000000000,882242.121999999970,1047025.656000000000,12001253.195249997000
FS( 222 ),829186.579999999960,1057901.179000000000,985711.922499999990,863165.230999999910,1606623.246499999900,944993.412499999980,981714.765999999950,955382.199999999950,1046973.190999999800,833333.000000000000,886224.422000000020,1037468.136000000100,12028681.286499999000
FS( 223 ),827693.217499999910,1055910.029000000100,965800.422499999990,870632.043499999910,1534941.846500000000,930059.787499999980,985398.393500000010,962699.676250000020,1033781.822249999700,833333.000000000000,886224.422000000020,1040653.976000000000,11927132.636499999000
FS( 224 ),827693.217499999910,1055910.029000000100,981729.622500000060,869138.680999999870,1531357.776500000200,930059.787499999980,985398.393500000010,957821.358750000130,1036420.095999999800,833333.000000000000,882242.121999999970,1040653.976000000000,11931762.060249999000
FS( 225 ),824706.492499999930,1061883.479000000100,998654.397499999960,870632.043499999910,1506269.286499999900,930059.787499999980,989082.020999999830,955382.199999999950,1036420.095999999800,833333.000000000000,886224.422000000020,1040653.976000000000,11933305.201499999000
FS( 226 ),827693.217499999910,1079803.828999999900,987703.072500000010,867645.318499999820,1604831.211499999700,937526.599999999980,992765.648499999890,955382.199999999950,1041696.643500000100,833333.000000000000,878259.822000000040,1043839.816000000200,12050484.379000001000
FS( 227 ),835160.029999999910,1079803.828999999900,981729.622500000060,870632.043499999910,1572574.581500000100,930059.787499999980,992765.648499999890,962699.676250000020,1039058.369750000000,833333.000000000000,874277.522000000000,1040653.976000000000,12012752.086500000000
FS( 228 ),833666.667499999860,1075821.529000000100,981729.622500000060,878098.855999999910,1547486.091500000100,941260.006249999980,992765.648499999890,962699.676250000020,1033781.822249999700,833333.000000000000,874277.522000000000,1043839.816000000200,11998764.257749999000
FS( 229 ),827693.217499999910,1075821.529000000100,977747.322500000010,879592.218499999960,1563614.406500000000,944993.412499999980,981714.765999999950,962699.676250000020,1028505.274750000200,833333.000000000000,878259.822000000040,1043839.816000000200,11997818.461500000000
FS( 230 ),827693.217499999910,1091750.729000000100,985711.922499999990,873618.768499999770,1604831.211499999700,941260.006249999980,989082.020999999830,957821.358750000130,1033781.822249999700,833333.000000000000,882242.121999999970,1040653.976000000000,12061784.155249998000
FS( 231 ),818733.042499999860,1091750.729000000100,987703.072500000010,873618.768499999770,1613791.386499999800,933793.193749999980,989082.020999999830,960260.517499999840,1033781.822249999700,833333.000000000000,882242.121999999970,1040653.976000000000,12058747.651499998000
FS( 232 ),818733.042499999860,1103697.629000000000,967791.572500000010,878098.855999999910,1567198.476500000300,933793.193749999980,978031.138499999880,960260.517499999840,1031143.548500000300,833333.000000000000,890206.722000000070,1040653.976000000000,12002945.672750000000
FS( 233 ),814252.954999999960,1109671.078999999900,956840.247500000060,864658.593499999960,1522397.601500000300,926326.381249999980,981714.765999999950,960260.517499999840,1031143.548500000300,833333.000000000000,886224.422000000020,1040653.976000000000,11927481.087750001000
FS( 234 ),820226.404999999910,1105688.779000000100,955844.672499999990,906472.743499999870,1509853.356500000000,918859.568749999980,989082.020999999830,957821.358750000130,1028505.274750000200,833333.000000000000,882242.121999999970,1037468.136000000100,11945401.437749999000
