代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13675343.267499998000
真實報酬,3675343.267499998200

夏普值報酬,0.358834326750
夏普值風險,0.093325016290
夏普值,3.844996133022

預期報酬,14155.909174057393
風險,283661.936687424140
起點值,0.049904154711
找到最佳解世代,3927
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2),2301(10),2357(21),4904(45),
FS( 17 ),2554030.611250000100,2608002.242250000600,2560954.485999999600,2434431.930999999900,10157419.270500001000
FS( 18 ),2551491.895000000000,2533433.674750000200,2555030.814750000400,2413435.254249999800,10053391.638750000000
FS( 19 ),2548953.178750000000,2545151.592500000300,2560954.485999999600,2421947.420500000000,10077006.677749999000
FS( 20 ),2548953.178750000000,2545151.592500000300,2560954.485999999600,2434431.930999999900,10089491.188250000000
FS( 21 ),2539644.552499999800,2545151.592500000300,2560954.485999999600,2442944.097249999600,10088694.728249999000
FS( 22 ),2563339.237500000300,2560065.306000000300,2560954.485999999600,2430459.586749999800,10114818.616250001000
FS( 23 ),2508333.718750000500,2545151.592500000300,2555030.814750000400,2425919.764750000100,10034435.890750002000
FS( 24 ),2528643.448750000000,2589892.732999999500,2572463.333000000600,2425919.764750000100,10116919.279500000000
FS( 25 ),2537105.836250000200,2630372.812500000500,2601404.698250000400,2434431.930999999900,10203315.278000001000
FS( 26 ),2545568.223749999900,2701745.584249999800,2763036.299500000200,2430459.586749999800,10440809.694249999000
FS( 27 ),2571801.625000000500,2709202.441000000100,2728509.758500000000,2408895.432249999100,10418409.256749999000
FS( 28 ),2577725.296250000100,2731573.011250000000,2757281.876000000200,2408895.432249999100,10475475.615750000000
FS( 29 ),2635269.531250000500,2806141.578749999900,2722755.334999999500,2400383.265999999800,10564549.710999999000
FS( 30 ),2643731.918750000200,2806141.578749999900,2722755.334999999500,2328881.069500000200,10501509.901999999000
FS( 31 ),2646270.634999999800,2809337.374500000400,2722755.334999999500,2307316.914999999600,10485680.259499999000
FS( 32 ),2646270.634999999800,2809337.374500000400,2722755.334999999500,2336825.758000000400,10515189.102499999000
FS( 33 ),2631884.576250000400,2727311.950249999800,2641854.910500000200,2400383.265999999800,10401434.703000000000
FS( 34 ),2623422.188750000200,2719855.093500000000,2659118.181000000300,2345337.924249999700,10347733.387499999000
FS( 35 ),2640346.963750000100,2731573.011250000000,2728509.758500000000,2362362.256750000200,10462791.990250001000
FS( 36 ),2580264.012500000200,2739029.868000000200,2693813.969750000200,2421947.420500000000,10435055.270750001000
FS( 37 ),2531182.165000000000,2813598.435500000100,2774714.394250000400,2434431.930999999900,10553926.925750000000
FS( 38 ),2502410.047499999900,2768857.294999999900,2791977.664750000000,2417407.598500000300,10480652.605750000000
FS( 39 ),2496486.376250000200,2850882.719250000500,2936515.243250000300,2413435.254249999800,10697319.593000000000
FS( 40 ),2453328.200000000200,2813598.435500000100,2901819.454500000500,2434431.930999999900,10603178.021000002000
FS( 41 ),2476176.646249999800,2746486.724750000100,2878632.512750000200,2421947.420500000000,10523243.304249998000
FS( 42 ),2531182.165000000000,2686831.870750000200,2855614.818750001000,2485504.928499999500,10559133.783000000000
FS( 43 ),2493947.659999999700,2776314.151749999700,2884386.936250000300,2442944.097249999600,10597592.845249999000
FS( 44 ),2609036.129999999900,2772053.090750000000,2959532.937250000400,2451456.263499999400,10792078.421500001000
FS( 45 ),2597188.787500000100,2776314.151749999700,2942269.666750000300,2447483.919249999800,10763256.525250001000
FS( 46 ),2539644.552499999800,2746486.724750000100,2907573.878000000000,2425919.764750000100,10619624.920000000000
FS( 47 ),2571801.625000000500,2761400.438250000100,2936515.243250000300,2404923.088000000000,10674640.394500000000
FS( 48 ),2554030.611250000100,2719855.093500000000,2942269.666750000300,2383926.411249999400,10600081.782749999000
FS( 49 ),2574340.341250000100,2742225.663749999800,2936515.243250000300,2480965.106499999800,10734046.354750000000
FS( 50 ),2528643.448750000000,2776314.151749999700,2832427.876999999900,2553034.780749999900,10690420.258249998000
FS( 51 ),2514257.390000000100,2761400.438250000100,2832427.876999999900,2468480.595999999900,10576566.301250000000
FS( 52 ),2496486.376250000200,2753943.581499999900,2924837.148499999700,2455996.085499999600,10631263.191749999000
FS( 53 ),2543029.507500000300,2739029.868000000200,2942269.666750000300,2451456.263499999400,10675785.305750001000
FS( 54 ),2554030.611250000100,2850882.719250000500,3098146.844500000600,2451456.263499999400,10954516.438500000000
FS( 55 ),2519334.822499999800,2828512.149000000200,3075129.150500000500,2476992.762250000100,10899968.884250002000
FS( 56 ),2537105.836250000200,2876449.085250000000,3051942.208750000200,2646668.609499999800,11112165.739750000000
FS( 57 ),2609036.129999999900,2995758.793250000600,3259947.693500000500,2633616.621249999400,11498359.238000002000
FS( 58 ),2577725.296250000100,2955278.713750000100,3381298.330250001000,2561546.947000000200,11475849.287250001000
FS( 59 ),2577725.296250000100,2925451.286750000400,3381298.330250001000,2583111.101499999400,11467586.014750000000
FS( 60 ),2559954.282500000200,2880710.146250000200,3317830.424000001000,2532038.103999999400,11290532.956750002000
FS( 61 ),2504948.763750000400,2831707.944750000300,3317830.424000001000,2519553.593500000000,11174040.726000002000
FS( 62 ),2490562.705000000100,2854078.515000000100,3300397.905750000400,2497989.438999999800,11143028.564750001000
FS( 63 ),2444865.812500000500,2895623.859750000300,3283134.635250000300,2502529.261000000400,11126153.568500001000
FS( 64 ),2482100.317499999900,2925451.286750000400,3259947.693500000500,2553034.780749999900,11220534.078500003000
FS( 65 ),2471099.213750000100,2873253.289500000400,3271625.788250000200,2540550.270249999600,11156528.561750002000
FS( 66 ),2442327.096249999900,2761400.438250000100,3184970.940250000500,2506501.605249999600,10895200.080000000000
FS( 67 ),2488023.988750000000,2813598.435500000100,3271625.788250000200,2497989.438999999800,11071237.651500000000
FS( 68 ),2496486.376250000200,2846621.658250000300,3329339.271000000200,2540550.270249999600,11212997.575750001000
FS( 69 ),2508333.718750000500,2831707.944750000300,3364035.059750000500,2519553.593500000000,11223630.316750001000
FS( 70 ),2447404.528750000100,2786966.804250000000,3283134.635250000300,2489477.272749999500,11006983.241000000000
FS( 71 ),2442327.096249999900,2831707.944750000300,3312076.000500000100,2480965.106499999800,11067076.148000000000
FS( 72 ),2453328.200000000200,2816794.231250000200,3329339.271000000200,2447483.919249999800,11046945.621500000000
FS( 73 ),2471099.213750000100,2798684.722000000100,3306152.329250000400,2528065.759749999700,11104002.024750000000
FS( 74 ),2485485.272500000000,2809337.374500000400,3312076.000500000100,2587083.445749999500,11193982.093250001000
FS( 75 ),2493947.659999999700,2828512.149000000200,3358280.636250000400,2519553.593500000000,11200294.038750000000
FS( 76 ),2450789.483750000100,2734768.807000000000,3306152.329250000400,2544522.614499999200,11036233.234500000000
FS( 77 ),2485485.272500000000,2757139.377249999900,3317830.424000001000,2519553.593500000000,11080008.667250000000
FS( 78 ),2442327.096249999900,2761400.438250000100,3312076.000500000100,2540550.270249999600,11056353.805250000000
FS( 79 ),2364473.131250000100,2660200.239500000100,3283134.635250000300,2497989.438999999800,10805797.445000000000
FS( 80 ),2367011.847499999700,2679375.014000000000,3288889.058750000300,2583111.101499999400,10918387.021749999000
FS( 81 ),2367011.847499999700,2690027.666499999800,3271625.788250000200,2587083.445749999500,10915748.748000000000
FS( 82 ),2384782.861250000100,2660200.239500000100,3213743.057750000200,2587083.445749999500,10845809.604250001000
FS( 83 ),2361088.176250000000,2582435.876249999700,3173292.845500000300,2553034.780749999900,10669851.678750001000
FS( 84 ),2356010.743750000400,2593088.528750000100,3259947.693500000500,2511041.427250000200,10720088.393250002000
FS( 85 ),2332316.058749999900,2597349.589749999800,3179047.269000000300,2497989.438999999800,10606702.356500000000
FS( 86 ),2375474.234999999900,2567522.162750000100,3196479.787250000500,2561546.947000000200,10701023.132000001000
FS( 87 ),2361088.176250000000,2570717.958500000200,3202234.210750000600,2667665.286249999400,10801705.631750001000
FS( 88 ),2350087.072499999800,2570717.958500000200,3202234.210750000600,2646668.609499999800,10769707.851250000000
FS( 89 ),2389860.293750000200,2582435.876249999700,3271625.788250000200,2650640.953750000300,10894562.912000000000
FS( 90 ),2430479.753749999700,2563261.101749999900,3242684.423000000400,2663692.941999999800,10900118.220500000000
FS( 91 ),2410170.023750000200,2545151.592500000300,3213743.057750000200,2773783.625500000100,10942848.299500000000
FS( 92 ),2422017.366250000000,2574979.019500000400,3317830.424000001000,2769243.803499999500,11084070.613250002000
FS( 93 ),2444865.812500000500,2582435.876249999700,3358280.636250000400,2731222.794249999800,11116805.119250001000
FS( 94 ),2436403.425000000300,2533433.674750000200,3225421.152500000300,2705686.295500000000,10900944.547750000000
FS( 95 ),2433018.470000000200,2578174.815250000000,3300397.905750000400,2727250.449999999300,11038841.641000001000
FS( 96 ),2442327.096249999900,2612263.303249999900,3259947.693500000500,2811804.634749999700,11126342.727750000000
FS( 97 ),2438942.141249999900,2686831.870750000200,3387052.753749999700,2760731.637250000100,11273558.403000001000
FS( 98 ),2461790.587500000400,2649547.587000000300,3398730.848499999800,2714198.461749999800,11224267.484749999000
FS( 99 ),2543029.507500000300,2634633.873500000200,3473707.601750000400,2714198.461749999800,11365569.444500003000
FS( 100 ),2631884.576250000400,2675113.952999999700,3479631.273000000500,2710226.117499999700,11496855.919749999000
FS( 101 ),2669119.081250000300,2749682.520499999600,3716408.875250000000,2756759.292999999600,11891969.770000000000
FS( 102 ),2629345.859999999900,2749682.520499999600,3647186.545500000500,2765271.459249999400,11791486.385250000000
FS( 103 ),2680966.423750000100,2783771.008500000000,3745350.240500000300,2769243.803499999500,11979331.476250000000
FS( 104 ),2611574.846249999900,2719855.093500000000,3658695.392500000100,2710226.117499999700,11700351.449749999000
FS( 105 ),2746973.046250000100,2753943.581499999900,3826250.665000000500,2760731.637250000100,12087898.930000002000
FS( 106 ),2703814.870000000100,2671918.157250000200,3693391.181250000800,2752219.470999999900,11821343.679500002000
FS( 107 ),2758820.388750000400,2724116.154500000200,3687636.757750000300,2756759.292999999600,11927332.594000001000
FS( 108 ),2697891.198750000000,2704941.379999999900,3531590.332250000000,2765271.459249999400,11699694.370249998000
FS( 109 ),2718200.928750000000,2719855.093500000000,3623999.603749999800,2858337.810249999600,11920393.436249999000
FS( 110 ),2660656.693750000100,2701745.584249999800,3652940.969000000000,2913383.151999999300,11928726.398999998000
FS( 111 ),2623422.188750000200,2637829.669250000700,3467953.178250000300,2921895.318250000000,11651100.354500001000
FS( 112 ),2623422.188750000200,2742225.663749999800,3600981.909750000600,2951404.161249999400,11918033.923500000000
FS( 113 ),2666580.364999999800,2664461.300500000400,3491140.120000000100,2904870.985749999500,11727052.771250000000
FS( 114 ),2666580.364999999800,2664461.300500000400,3508403.390500000200,2887846.653250000000,11727291.709249999000
FS( 115 ),2658117.977500000000,2652743.382749999900,3531590.332250000000,2887846.653250000000,11730298.345749998000
FS( 116 ),2654733.022500000000,2589892.732999999500,3346602.541500000300,2892386.475249999700,11483614.772250000000
FS( 117 ),2631884.576250000400,2552608.449250000500,3346602.541500000300,2947431.816999999800,11478527.384000001000
FS( 118 ),2614959.801250000000,2555804.245000000100,3375543.906750000100,2947431.816999999800,11493739.770000001000
FS( 119 ),2635269.531250000500,2597349.589749999800,3381298.330250001000,2964456.149499999800,11578373.600750001000
FS( 120 ),2741049.375000000500,2701745.584249999800,3612490.756750000200,2896358.819500000200,11951644.535500001000
FS( 121 ),2666580.364999999800,2821055.292250000400,3560531.697499999800,2786268.136000000400,11834435.490750000000
FS( 122 ),2600573.742500000200,2865796.432750000200,3525835.908750000400,2832801.311499999800,11825007.395500001000
FS( 123 ),2597188.787500000100,2749682.520499999600,3375543.906750000100,2858337.810249999600,11580753.024999999000
FS( 124 ),2588726.400000000400,2697484.523250000100,3317830.424000001000,2896358.819500000200,11500400.166750003000
FS( 125 ),2689428.811250000300,2686831.870750000200,3433426.637250000100,2849825.643999999900,11659512.963250000000
FS( 126 ),2678427.707500000000,2701745.584249999800,3520081.485250000400,2815776.978999999400,11716031.756000001000
FS( 127 ),2686890.095000000200,2749682.520499999600,3433426.637250000100,2828828.967250000200,11698828.220000001000
FS( 128 ),2686890.095000000200,2697484.523250000100,3387052.753749999700,2832801.311499999800,11604228.683499999000
FS( 129 ),2726663.316249999700,2768857.294999999900,3456444.331250000700,2841313.477750000100,11793278.420250000000
FS( 130 ),2712277.257500000300,2739029.868000000200,3415994.118999999900,2845853.299750000200,11713154.544250000000
FS( 131 ),2678427.707500000000,2746486.724750000100,3450689.907750000200,2811804.634749999700,11687408.974749999000
FS( 132 ),2715662.212500000400,2739029.868000000200,3427502.966000000500,2743707.304750000100,11625902.351250000000
FS( 133 ),2715662.212500000400,2779509.947499999800,3410239.695500000400,2705686.295500000000,11611098.151000001000
FS( 134 ),2752896.717500000300,2831707.944750000300,3502648.967000000600,2815776.978999999400,11903030.608250000000
FS( 135 ),2750358.001250000200,2831707.944750000300,3514157.814000000200,2811804.634749999700,11908028.394750001000
FS( 136 ),2738510.658749999900,2858339.576000000400,3520081.485250000400,2765271.459249999400,11882203.179250000000
FS( 137 ),2701276.153750000100,2835969.005750000500,3479631.273000000500,2731222.794249999800,11748099.226750001000
FS( 138 ),2660656.693750000100,2783771.008500000000,3323584.847499999700,2765271.459249999400,11533284.009000000000
FS( 139 ),2614959.801250000000,2746486.724750000100,3254193.270000000000,2752219.470999999900,11367859.267000001000
FS( 140 ),2640346.963750000100,2772053.090750000000,3248438.846500000500,2790807.958000000100,11451646.859000001000
FS( 141 ),2640346.963750000100,2772053.090750000000,3329339.271000000200,2782295.791749999400,11524035.117249999000
FS( 142 ),2635269.531250000500,2690027.666499999800,3190725.363750000000,2756759.292999999600,11272781.854499999000
FS( 143 ),2755435.433750000300,2798684.722000000100,3207988.634250000100,2760731.637250000100,11522840.427250002000
FS( 144 ),2732586.987500000300,2821055.292250000400,3236929.999500000400,2782295.791749999400,11572868.071000000000
FS( 145 ),2812979.668750000700,2865796.432750000200,3283134.635250000300,2794780.302250000200,11756691.039000001000
FS( 146 ),2810440.952500000100,2850882.719250000500,3277380.211750000200,2782295.791749999400,11720999.675249999000
FS( 147 ),2851060.412500000100,2876449.085250000000,3306152.329250000400,2820316.800999999500,11853978.627999999000
FS( 148 ),2885756.201250000400,2888167.003000000000,3259947.693500000500,2824289.145249999600,11858160.043000001000
FS( 149 ),2865446.471249999900,2868992.228500000200,3132842.633250000000,2858337.810249999600,11725619.143250000000
FS( 150 ),2911143.363750000000,2880710.146250000200,3132842.633250000000,2934947.306499999900,11859643.449749999000
FS( 151 ),2873908.858750000100,2888167.003000000000,3132842.633250000000,3074546.833000000100,11969465.328000002000
FS( 152 ),2853599.128749999700,2831707.944750000300,3069374.727000000000,3007016.980750000100,11761698.781250000000
FS( 153 ),2847675.457500000000,2843425.862500000300,3092392.421000000100,3049010.334249999400,11832504.075250000000
FS( 154 ),2847675.457500000000,2861535.371749999900,3109824.939250000300,3028013.657499999700,11847049.425999999000
FS( 155 ),2882371.246250000300,2854078.515000000100,3167538.422000000300,3002477.158749999500,11906465.342000000000
FS( 156 ),2807902.236250000100,2783771.008500000000,3075129.150500000500,3031986.001750000300,11698788.397000000000
FS( 157 ),2824827.011250000400,2831707.944750000300,3173292.845500000300,3036525.823749999500,11866353.625250001000
FS( 158 ),2822288.295000000400,2861535.371749999900,3190725.363750000000,3028013.657499999700,11902562.688000001000
FS( 159 ),2810440.952500000100,2757139.377249999900,3144520.728000000100,3019501.491250000400,11731602.549000001000
FS( 160 ),2781668.834999999500,2839164.801500000100,3121333.786250000400,2962186.238499999500,11704353.661249999000
FS( 161 ),2836674.353749999800,2761400.438250000100,3161783.998499999800,2957646.416499999400,11717505.206999999000
FS( 162 ),2822288.295000000400,2739029.868000000200,3184970.940250000500,2979778.048749999600,11726067.152000001000
FS( 163 ),2851060.412500000100,2839164.801500000100,3306152.329250000400,3112567.842250000200,12108945.385500001000
FS( 164 ),2894218.588750000600,2824251.088000000500,3294643.482249999900,3147751.462749999900,12160864.621750001000
FS( 165 ),2917067.034999999700,2831707.944750000300,3288889.058750000300,3364527.963250000000,12402192.001750000000
FS( 166 ),2997459.716250000100,2895623.859750000300,3340848.118000000200,3293593.244500000000,12527524.938500000000
FS( 167 ),3009307.058750000300,2839164.801500000100,3259947.693500000500,3320264.698749999500,12428684.252500001000
FS( 168 ),3066851.293750000700,2821055.292250000400,3265871.364750000200,3276001.434249999500,12429779.385000000000
FS( 169 ),3130319.200000000700,2844491.127750000000,3288889.058750000300,3192014.727250000000,12455714.113750001000
FS( 170 ),3159091.317499999900,2880710.146250000200,3410747.438750000200,3223226.003499999600,12673774.905999999000
FS( 171 ),3222559.223749999900,2889232.268250000700,3447304.952750000600,3192014.727250000000,12751111.172000002000
FS( 172 ),3165861.227499999600,2896689.125000000500,3435119.114750000200,3192014.727250000000,12689684.194500001000
FS( 173 ),3140474.064999999900,2889232.268250000700,3471676.628749999700,3130159.652499999400,12631542.614500001000
FS( 174 ),3203095.732500000400,2905211.247000000000,3581518.418500000100,3214146.359499999800,12903971.757500000000
FS( 175 ),3153167.646249999800,2889232.268250000700,3544960.904500000600,3240817.813749999700,12828178.632750001000
FS( 176 ),3153167.646249999800,2873253.289500000400,3654633.446500000500,3236277.991749999600,12917332.374000000000
FS( 177 ),3109163.231250000700,2832773.210000000000,3605890.094500000600,3271461.612250000200,12819288.148000002000
FS( 178 ),3103239.560000000100,2825316.353250000200,3551053.823499999500,3262949.446000000000,12742559.182750000000
FS( 179 ),3222559.223749999900,2896689.125000000500,3575425.499500000400,3346936.152999999500,13041610.001250001000
FS( 180 ),3222559.223749999900,2889232.268250000700,3605890.094500000600,3346936.152999999500,13064617.739499999000
FS( 181 ),3197172.061250000300,2889232.268250000700,3605890.094500000600,3333884.164750000000,13026178.588750003000
FS( 182 ),3222559.223749999900,2864731.167500000000,3496217.552500000200,3342396.331000000200,12925904.274750000000
FS( 183 ),3143859.020000000000,2848752.188749999700,3477769.547750000400,3333884.164750000000,12804264.921250001000
FS( 184 ),3043156.608750000100,2813598.435500000100,3386375.762750000200,3289620.900249999900,12532751.707249999000
FS( 185 ),3033847.982500000400,2805076.313500000200,3429026.195750000000,3276001.434249999500,12543951.925999999000
FS( 186 ),3027924.311250000300,2800815.252499999900,3660726.365500000300,3276001.434249999500,12765467.363500001000
FS( 187 ),3024539.356250000700,2908407.042750000000,3715562.636500001000,3285081.078249999800,12933590.113750001000
FS( 188 ),2986458.612500000300,2880710.146250000200,3752120.150500000500,3271461.612250000200,12890750.521500003000
FS( 189 ),2980534.941249999700,2889232.268250000700,3770398.907500000200,3271461.612250000200,12911627.729250001000
FS( 190 ),2958532.733750000100,2848752.188749999700,3709469.717500000300,3209606.537499999200,12726361.177500000000
FS( 191 ),3030463.027500000300,2837034.271000000200,3666819.284500000100,3223226.003499999600,12757542.586500000000
FS( 192 ),3015230.730000000400,2889232.268250000700,3776491.826500000400,3183502.561000000200,12864457.385750003000
FS( 193 ),3068543.771249999800,2889232.268250000700,3752120.150500000500,3174422.916999999900,12884319.107000001000
FS( 194 ),3068543.771249999800,2889232.268250000700,3709469.717500000300,3258409.623999999800,12925655.380999999000
FS( 195 ),3090545.978749999800,2889232.268250000700,3800863.502500000400,3307212.710499999600,13087854.460000001000
FS( 196 ),3127780.483750000100,2905211.247000000000,3910536.044500000300,3271461.612250000200,13214989.387500001000
FS( 197 ),3184478.480000000400,2937169.204500000500,3910536.044500000300,3271461.612250000200,13303645.341250002000
FS( 198 ),3153167.646249999800,2944626.061250000300,3947262.806250000800,3174422.916999999900,13219479.430749999000
FS( 199 ),3171784.898749999700,2921190.225750000200,3934907.720500000300,3161370.928750000400,13189253.773750002000
FS( 200 ),3191248.390000000100,2969127.162000000500,3941169.887250000100,3205634.193250000000,13307179.632500002000
FS( 201 ),3165861.227499999600,2928647.082500000000,3898350.206500000300,3187474.905249999800,13180333.421750000000
FS( 202 ),3165861.227499999600,2944626.061250000300,3825235.178500000400,3205634.193250000000,13141356.660500001000
FS( 203 ),3178554.808750000300,2972322.957750000100,3837421.016500000400,3196554.549249999700,13184853.332249999000
FS( 204 ),3215789.313750000200,2992562.997500000100,3916628.963500000100,3205634.193250000000,13330615.468000000000
FS( 205 ),3259793.728749999800,2984040.875500000500,3886164.368500000300,3183502.561000000200,13313501.533750001000
FS( 206 ),3259793.728749999800,2964866.101000000300,3965541.563250000600,3201094.371249999400,13391295.764249999000
FS( 207 ),3278410.981250000700,3036238.872750000100,3953355.725250000100,3227198.347749999300,13495203.926999999000
FS( 208 ),3241176.476249999800,3024520.955000000100,3916628.963500000100,3192014.727250000000,13374341.122000001000
FS( 209 ),3228482.895000000000,3008541.976249999800,3886164.368500000300,3205634.193250000000,13328823.433000000000
FS( 210 ),3171784.898749999700,2969127.162000000500,3873978.530499999900,3201094.371249999400,13215984.962500000000
FS( 211 ),3222559.223749999900,2944626.061250000300,3831328.097499999700,3205634.193250000000,13204147.575750001000
FS( 212 ),3209865.642500000100,2980845.079750000500,3800863.502500000400,3205634.193250000000,13197208.418000001000
FS( 213 ),3234406.566249999700,2988301.936500000300,3813049.340499999900,3201094.371249999400,13236852.214499999000
FS( 214 ),3309721.814999999900,3031977.811750000300,3727748.474500000000,3307212.710499999600,13376660.811750000000
FS( 215 ),3203095.732500000400,3008541.976249999800,3611983.013499999900,3329344.342749999800,13152965.064999999000
FS( 216 ),3234406.566249999700,3047956.790500000100,3666819.284500000100,3302672.888499999400,13251855.529749999000
FS( 217 ),3265717.400000000400,3000019.854250000300,3685098.041500000300,3240817.813749999700,13191653.109500002000
FS( 218 ),3278410.981250000700,3008541.976249999800,3727748.474500000000,3223226.003499999600,13237927.435500000000
FS( 219 ),3272487.310000000100,3044760.994750000500,3739934.312500000900,3178962.738999999600,13236145.356250003000
FS( 220 ),3253870.057500000600,3008541.976249999800,3666819.284500000100,3156831.106749999800,13086062.425000001000
FS( 221 ),3278410.981250000700,3008541.976249999800,3782584.745500000700,3059224.933749999400,13128762.636750001000
FS( 222 ),3247100.147499999500,2992562.997500000100,3788677.664500000000,3081356.565999999600,13109697.375499999000
FS( 223 ),3234406.566249999700,3008541.976249999800,3794770.583500000200,3072844.399749999900,13110563.525750000000
FS( 224 ),3215789.313750000200,3031977.811750000300,3764305.988500000000,3072844.399749999900,13084917.513750000000
FS( 225 ),3234406.566249999700,2992562.997500000100,3849606.854500000400,3085896.387999999800,13162472.806250000000
FS( 226 ),3178554.808750000300,2976584.018750000300,3843513.935500000100,3037093.301499999600,13035746.064500000000
FS( 227 ),3191248.390000000100,2969127.162000000500,3886164.368500000300,3059224.933749999400,13105764.854250001000
FS( 228 ),3197172.061250000300,2976584.018750000300,3941169.887250000100,3037093.301499999600,13152019.268750001000
FS( 229 ),3253870.057500000600,2984040.875500000500,3886164.368500000300,3001909.680999999900,13125984.982500002000
FS( 230 ),3247100.147499999500,2948887.122250000000,3886164.368500000300,3001909.680999999900,13084061.319249999000
FS( 231 ),3253870.057500000600,2969127.162000000500,3819142.259500000200,3006449.502999999600,13048588.982000001000
FS( 232 ),3278410.981250000700,3015998.832999999600,3855699.773499999700,3010421.847249999600,13160531.434999999000
FS( 233 ),3309721.814999999900,3024520.955000000100,3886164.368500000300,3019501.491250000400,13239908.629750000000
FS( 234 ),3285180.891249999900,3024520.955000000100,3898350.206500000300,2988290.214999999400,13196342.267749999000
FS( 235 ),3297874.472499999700,3008541.976249999800,3873978.530499999900,2975238.226750000400,13155633.206000000000
FS( 236 ),3265717.400000000400,2969127.162000000500,3977727.401250000100,2953106.594500000100,13165678.557750000000
FS( 237 ),3291104.562500000500,2960605.040000000000,3941169.887250000100,2970698.404750000200,13163577.894500002000
FS( 238 ),3222559.223749999900,2889232.268250000700,3910536.044500000300,3072844.399749999900,13095171.936250001000
FS( 239 ),3215789.313750000200,2988301.936500000300,3898350.206500000300,3117107.664250000400,13219549.121000003000
FS( 240 ),3234406.566249999700,3000019.854250000300,3861792.692500000400,3117107.664250000400,13213326.777249999000
FS( 241 ),3234406.566249999700,2988301.936500000300,3831328.097499999700,3094976.032000000100,13149012.632250000000
FS( 242 ),3253870.057500000600,3024520.955000000100,3819142.259500000200,3108028.020249999600,13205561.292250002000
FS( 243 ),3247100.147499999500,3012803.037250000100,3825235.178500000400,3134699.474500000000,13219837.837750001000
FS( 244 ),3228482.895000000000,3008541.976249999800,3849606.854500000400,3108028.020249999600,13194659.745999999000
FS( 245 ),3121856.812500000500,3008541.976249999800,3898350.206500000300,3072844.399749999900,13101593.395000001000
FS( 246 ),3209865.642500000100,3047956.790500000100,3947262.806250000800,3117107.664250000400,13322192.903500002000
FS( 247 ),3228482.895000000000,3047956.790500000100,3934907.720500000300,3098948.376249999700,13310295.782249998000
FS( 248 ),3203095.732500000400,3072457.891249999900,3880071.449500000100,3117107.664250000400,13272732.737500001000
FS( 249 ),3228482.895000000000,3063935.769250000400,3880071.449500000100,3161370.928750000400,13333861.042500000000
FS( 250 ),3259793.728749999800,3072457.891249999900,3916628.963500000100,3205634.193250000000,13454514.776750000000
FS( 251 ),3272487.310000000100,3184310.742500000200,3977727.401250000100,3240817.813749999700,13675343.267499998000
