代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14015219.708500000000
真實報酬,4015219.708499999700

夏普值報酬,0.392821970850
夏普值風險,0.097648261100
夏普值,4.022826074165

預期報酬,15852.504021791605
風險,137799.543420921660
起點值,0.115040323271
找到最佳解世代,4143
找到最佳解實驗#,2
找到最佳解次數,9

投資組合檔數,7
1101(0),2002(8),2317(16),2382(24),2454(27),2474(28),2882(33),
FS( 167 ),1917878.066499999700,1538067.432500000100,1779333.439999999900,1836290.504250000200,1900278.731250000000,1999044.182499999900,1659897.667999999800,12630793.024999999000
FS( 168 ),1899828.291749999600,1549914.775000000100,1809280.335999999900,1833980.770250000300,1961207.921250000100,2025825.149999999900,1693587.926000000200,12773628.170250000000
FS( 169 ),1893974.310749999700,1561762.117500000200,1815652.016000000100,1817812.632250000300,1994858.356250000000,2048225.587499999900,1699202.969000000000,12831490.989250001000
FS( 170 ),1913975.412499999900,1544339.555000000200,1813421.928000000100,1801644.494250000200,1990627.162499999600,2048225.587499999900,1674871.115999999700,12787108.255750002000
FS( 171 ),1875924.535999999400,1561762.117500000200,1804820.159999999900,1840909.972250000300,2001180.257500000100,2034785.325000000000,1674871.115999999700,12794256.484250000000
FS( 172 ),1904218.777499999600,1549914.775000000100,1815652.016000000100,1822432.100250000100,1923376.071250000000,2016864.974999999900,1689844.563999999800,12722306.278999999000
FS( 173 ),1897876.964749999800,1556186.897500000200,1845280.328000000000,1922328.095750000300,1906550.853750000000,2016864.974999999900,1712304.736000000000,12857395.850749999000
FS( 174 ),1893974.310749999700,1535279.822500000200,1832536.967999999900,1899230.755750000200,1940201.288750000100,1981123.832499999800,1687972.882999999900,12770322.861250000000
FS( 175 ),1910072.758499999800,1529007.700000000400,1858342.271999999900,1887393.369000000200,1910782.047500000100,1985603.920000000200,1672999.435000000100,12754204.502000000000
FS( 176 ),1893974.310749999700,1553399.287500000100,1843368.824000000000,1866605.763000000500,1910782.047500000100,2016864.974999999900,1687972.882999999900,12772971.090750000000
FS( 177 ),1881778.516999999800,1538067.432500000100,1828395.375999999900,1840909.972250000300,1856124.980000000000,2016864.974999999900,1669256.072999999900,12631400.325750001000
FS( 178 ),1881778.516999999800,1549914.775000000100,1809280.335999999900,1840909.972250000300,1870809.711249999900,1976643.744999999900,1648199.661749999700,12577539.718249999000
FS( 179 ),1852020.780249999800,1526220.090000000300,1815652.016000000100,1820122.366250000200,1866628.296250000100,1958822.952499999900,1651943.023749999900,12491412.525000000000
FS( 180 ),1853972.107249999900,1544339.555000000200,1843368.824000000000,1873534.965000000300,1872950.197500000000,2008004.357500000200,1661769.348999999700,12657942.355249999000
FS( 181 ),1917878.066499999700,1549914.775000000100,1836997.144000000100,1906159.957750000300,1902369.438750000400,2025825.149999999900,1686101.202000000000,12825248.734000001000
FS( 182 ),1912024.085499999600,1540855.042500000200,1843368.824000000000,1966501.758500000200,1929697.972499999900,2043745.500000000000,1678614.477999999900,12914810.661000000000
FS( 183 ),1893974.310749999700,1558974.507500000100,1849740.504000000000,2038680.946000000200,1906550.853750000000,2034785.325000000000,1686101.202000000000,12968810.648999998000
FS( 184 ),1901779.618749999900,1558974.507500000100,1849740.504000000000,2001436.485250000600,1877131.612499999600,2021345.062500000000,1691716.244999999900,12902127.035499999000
FS( 185 ),1893974.310749999700,1556186.897500000200,1849740.504000000000,1910779.425750000400,1896047.537499999600,2021345.062500000000,1689844.563999999800,12817921.301999999000
FS( 186 ),1926171.206249999800,1558974.507500000100,1847510.416000000000,1887393.369000000200,1954935.798750000300,2043745.500000000000,1680486.159000000200,12899219.956500001000
FS( 187 ),1895925.637750000000,1565246.630000000100,1847510.416000000000,1952643.354500000100,1969620.530000000300,2075006.554999999900,1674871.115999999700,12980827.239250001000
FS( 188 ),1901779.618749999900,1565246.630000000100,1847510.416000000000,1913089.159750000300,1931788.679999999900,2097406.992500000200,1682357.839999999900,12939182.337000001000
FS( 189 ),1906170.104499999900,1565246.630000000100,1849740.504000000000,1889991.819750000000,1944382.703750000100,2070526.467500000000,1687972.882999999900,12914034.112499999000
FS( 190 ),1890071.656750000100,1558974.507500000100,1851970.591999999900,1861986.295000000200,1940201.288750000100,2066046.379999999700,1691716.244999999900,12860969.964999998000
FS( 191 ),1926171.206249999800,1565246.630000000100,1853882.095999999900,1903850.223749999900,1946523.189999999700,2092926.905000000000,1691716.244999999900,12980319.495999997000
FS( 192 ),1993979.819499999800,1570821.850000000100,1860253.775999999800,1934165.482500000200,1980123.846249999700,2070526.467500000000,1721663.140999999800,13131537.382749997000
FS( 193 ),1993979.819499999800,1565246.630000000100,1845280.328000000000,1929257.297750000600,1961207.921250000100,2052705.674999999800,1712304.736000000000,13059985.407500001000
FS( 194 ),1946172.308000000000,1561762.117500000200,1856112.183999999900,1896921.021750000300,1940201.288750000100,2043745.500000000000,1695459.607000000100,12940377.027000001000
FS( 195 ),1955928.942999999700,1577093.972499999900,1868855.544000000000,1922328.095750000300,1925466.778750000100,2021345.062500000000,1678614.477999999900,12949635.874500001000
FS( 196 ),1950074.961999999800,1561762.117500000200,1875227.223999999900,1910779.425750000400,1906550.853750000000,2128668.047500000300,1669256.072999999900,13002321.703499999000
FS( 197 ),1952026.288999999900,1561762.117500000200,1883828.991999999900,1906159.957750000300,1946523.189999999700,2186809.627499999900,1676742.797000000000,13113855.970750000000
FS( 198 ),1973978.717749999800,1565246.630000000100,1886059.079999999800,1913089.159750000300,1927607.265000000100,2168889.277499999900,1674871.115999999700,13109744.246000001000
FS( 199 ),1977881.371749999700,1553399.287500000100,1883828.991999999900,1913089.159750000300,1978033.138750000400,2186809.627499999900,1674871.115999999700,13167915.693250000000
FS( 200 ),1964222.082749999800,1549914.775000000100,1881598.903999999900,1924637.829750000300,1982264.332500000000,2240471.120000000100,1695459.607000000100,13238571.651000001000
FS( 201 ),1955928.942999999700,1553399.287500000100,1898802.439999999900,1899230.755750000200,1992767.648749999900,2258391.470000000700,1689844.563999999800,13248368.108999999000
FS( 202 ),1939830.495249999900,1561762.117500000200,1898802.439999999900,1885083.635000000500,2011683.573750000000,2401455.597499999700,1676742.797000000000,13375363.656000001000
FS( 203 ),1873973.208999999800,1538067.432500000100,1864713.952000000000,1817812.632250000300,1978033.138750000400,2343314.017499999100,1646327.980749999900,13062245.362749999000
FS( 204 ),1917878.066499999700,1529007.700000000400,1851970.591999999900,1873534.965000000300,2047424.716250000100,2499818.407500000700,1631354.532749999800,13350991.980000000000
FS( 205 ),1928122.533249999400,1526220.090000000300,1881598.903999999900,1887393.369000000200,2039012.107500000400,2495338.320000000300,1640712.937750000000,13398401.261500001000
FS( 206 ),1930073.860249999900,1538067.432500000100,1856112.183999999900,1929257.297750000600,1990627.162499999600,2325393.667499999500,1621996.127750000200,13191530.732249999000
FS( 207 ),1912024.085499999600,1540855.042500000200,1902944.032000000100,1875844.699000000300,2129410.317499999900,2347794.104999999500,1621996.127750000200,13330871.409250000000
FS( 208 ),1892022.983749999700,1531795.310000000300,1900713.943999999900,1868915.497000000400,2163010.973749999900,2463977.707500000000,1610766.041749999900,13431205.457750000000
FS( 209 ),1886169.002749999800,1538067.432500000100,1907085.624000000100,1899230.755750000200,2146185.756249999600,2437196.739999999800,1687972.882999999900,13501911.194249999000
FS( 210 ),1853972.107249999900,1529007.700000000400,1902944.032000000100,1882773.900999999800,2184067.384999999800,2388015.335000000000,1667384.392000000000,13408167.852250002000
FS( 211 ),1841776.313499999900,1529007.700000000400,1909315.712000000100,1941094.684500000400,2158829.558749999400,2365614.897500000000,1712304.736000000000,13457946.602250000000
FS( 212 ),1825677.865750000100,1540855.042500000200,1915687.391999999800,1931855.748500000200,2133591.732499999900,2370094.984999999900,1699202.969000000000,13416968.735250000000
FS( 213 ),1781773.008249999500,1538067.432500000100,1879368.816000000100,1868915.497000000400,2081025.372500000100,2343314.017499999100,1689844.563999999800,13182311.707750000000
FS( 214 ),1773967.700250000000,1547127.165000000300,1883828.991999999900,1859676.561000000200,2072612.763750000400,2383535.247500000100,1693587.926000000200,13214339.355500001000
FS( 215 ),1785675.662249999800,1540855.042500000200,1890200.672000000000,1875844.699000000300,2125179.123749999800,2392495.422499999900,1710433.054999999900,13320686.676999999000
FS( 216 ),1825677.865750000100,1531795.310000000300,1898802.439999999900,1857366.827000000300,2108353.906250000000,2383535.247500000100,1704818.011999999900,13310352.608500000000
FS( 217 ),1850069.453250000000,1526220.090000000300,1902944.032000000100,1848127.891000000300,2116766.514999999700,2401455.597499999700,1721663.140999999800,13367249.719749998000
FS( 218 ),1793968.801999999400,1522735.577500000600,1924289.159999999900,1875844.699000000300,2074753.250000000200,2446156.915000000000,1719791.460000000200,13357542.863500003000
FS( 219 ),1789578.316249999700,1510888.234999999900,1941174.112000000000,1871225.231000000100,2074753.250000000200,2432716.652499999900,1708561.373999999600,13328900.170750000000
FS( 220 ),1773967.700250000000,1510888.234999999900,1928430.751999999900,1875844.699000000300,2060018.740000000000,2410415.772500000000,1708561.373999999600,13268130.272750000000
FS( 221 ),1777870.354249999600,1526220.090000000300,1971121.008000000100,1838600.238250000400,2129410.317499999900,2463977.707500000000,1712304.736000000000,13419507.451500000000
FS( 222 ),1781773.008249999500,1531795.310000000300,1992466.135999999900,1859676.561000000200,2102081.783749999500,2553479.899999999900,1717919.779000000100,13539195.478000000000
FS( 223 ),1779821.681249999900,1519947.967500000300,1981634.279999999800,1852747.359000000400,2085256.566249999900,2562440.074999999700,1719791.460000000200,13501642.389000000000
FS( 224 ),1817872.557749999900,1517160.357500000200,1988324.544000000000,1831671.036249999900,2146185.756249999600,2531079.462499999900,1723534.822000000200,13555831.536250001000
FS( 225 ),1801774.109999999600,1526220.090000000300,2001067.903999999900,1866605.763000000500,2142004.341249999600,2531079.462499999900,1746462.914249999900,13615217.585000001000
FS( 226 ),1803725.436999999700,1517160.357500000200,2002979.408000000100,1840909.972250000300,2099941.297499999900,2526599.375000000000,1750206.276249999900,13541525.123499999000
FS( 227 ),1797871.456000000000,1492768.770000000000,1979722.775999999800,1880464.167000000100,2053696.838750000300,2446156.915000000000,1746462.914249999900,13397146.836999999000
FS( 228 ),1787626.989250000100,1517160.357500000200,1992466.135999999900,1845818.157000000400,2074753.250000000200,2517639.199999999700,1755821.319249999900,13491288.409000002000
FS( 229 ),1793968.801999999400,1504616.112500000000,1994696.223999999900,1848127.891000000300,2068431.348749999900,2553479.899999999900,1738976.190250000200,13502299.468499999000
FS( 230 ),1813969.903749999600,1508100.625000000500,1990236.048000000000,1864296.029000000600,2137822.926249999600,2571300.692499999900,1750206.276249999900,13635935.500750000000
FS( 231 ),1853972.107249999900,1510888.234999999900,1996607.728000000100,1866605.763000000500,2108353.906250000000,2589221.042499999500,1752077.957250000200,13677729.739250002000
FS( 232 ),1866167.900999999800,1504616.112500000000,2002979.408000000100,1857366.827000000300,2146185.756249999600,2598181.217499999800,1752077.957250000200,13727578.179500001000
FS( 233 ),1859826.088249999800,1510888.234999999900,2015722.767999999900,1915398.893750000500,2150416.949999999700,2678623.677499999800,1778281.491250000200,13909161.103750002000
FS( 234 ),1845678.967499999600,1510888.234999999900,2009351.088000000000,1936475.216500000600,2133591.732499999900,2678623.677499999800,1776409.810250000100,13891021.727250002000
FS( 235 ),1832019.678499999500,1508100.625000000500,2001067.903999999900,1943404.418500000100,2108353.906250000000,2633922.359999999400,1768923.086249999900,13795794.978499999000
FS( 236 ),1807628.090999999500,1517160.357500000200,1996607.728000000100,1968811.492499999900,2108353.906250000000,2629442.272500000000,1763308.043249999900,13791314.891000001000
FS( 237 ),1803725.436999999700,1508100.625000000500,1986094.456000000000,1941094.684500000400,2093669.174999999600,2589221.042499999500,1770794.767250000000,13692703.187249998000
FS( 238 ),1801774.109999999600,1508100.625000000500,2013811.264000000000,1957262.822500000500,2150416.949999999700,2580260.867499999700,1782024.853250000200,13793654.492250001000
FS( 239 ),1815921.230749999900,1535279.822500000200,2015722.767999999900,1992197.549250000200,2163010.973749999900,2580260.867499999700,1785768.215250000400,13888164.427000001000
FS( 240 ),1813969.903749999600,1547127.165000000300,2011581.176000000000,1957262.822500000500,2184067.384999999800,2611621.479999999100,1787639.896250000000,13913272.828499999000
FS( 241 ),1805676.764000000000,1547127.165000000300,2020182.943999999900,1945714.152500000300,2146185.756249999600,2598181.217499999800,1783896.534250000000,13846967.533500001000
FS( 242 ),1789578.316249999700,1538067.432500000100,2090590.008000000100,1945714.152500000300,2154598.364999999800,2535559.549999999800,1783896.534250000000,13838007.358500002000
FS( 243 ),1813969.903749999600,1540855.042500000200,2103333.368000000200,1987578.081250000500,2129410.317499999900,2392495.422499999900,1799805.822750000100,13767450.958249999000
FS( 244 ),1799822.783000000100,1522735.577500000600,2067014.792000000100,1964192.024500000300,2129410.317499999900,2490858.232499999900,1795594.540499999900,13769631.267500000000
FS( 245 ),1799822.783000000100,1531795.310000000300,2109705.048000000000,1996817.017250000300,2171423.582499999600,2526599.375000000000,1811503.828999999900,13947669.944750000000
FS( 246 ),1803725.436999999700,1519947.967500000300,2111616.551999999700,1992197.549250000200,2112585.099999999600,2508778.582500000000,1815247.190999999600,13864101.379249997000
FS( 247 ),1821775.211749999600,1522735.577500000600,2141563.447999999900,2027132.275999999800,2129410.317499999900,2540039.637499999700,1832560.240250000300,14015219.708500000000
