代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11940582.255500000000
真實報酬,1940582.255500000000

夏普值報酬,0.185358225550
夏普值風險,0.053440320635
夏普值,3.468508859022

預期報酬,8193.479527432768
風險,179116.713292793170
起點值,0.045743802333
找到最佳解世代,3256
找到最佳解實驗#,3
找到最佳解次數,25

投資組合檔數,7
1216(2),2330(17),2357(21),2412(24),2454(26),3045(41),4904(45),
FS( 167 ),1581391.762000000300,1540330.237500000000,1471094.532500000400,1626667.459000000000,1271149.643750000300,1830808.972499999700,2006051.607499999900,11327497.214750001000
FS( 168 ),1591038.883750000500,1560988.418750000200,1491503.820000000100,1626667.459000000000,1259302.301250000000,1872483.741999999900,1964834.802500000000,11366822.427250002000
FS( 169 ),1656866.302750000500,1602304.781250000000,1522067.972499999900,1657331.169000000000,1290862.028750000100,1878178.430999999600,2006051.607499999900,11613665.292750001000
FS( 170 ),1633599.715000000300,1589860.093750000000,1488019.307500000100,1649227.188500000200,1296785.700000000200,1849704.986000000000,2040398.944999999800,11547598.935750002000
FS( 171 ),1625655.026500000400,1596082.437500000000,1484634.352500000000,1641123.208000000100,1263234.822500000000,1845822.243499999600,2040398.944999999800,11496954.035500001000
FS( 172 ),1633599.715000000300,1577415.406250000000,1454070.200000000000,1633019.227500000000,1190159.617499999700,1855399.674999999800,1999182.140000000100,11342848.981249999000
FS( 173 ),1714749.033250000300,1598073.587500000100,1467709.577500000100,1657331.169000000000,1196083.288750000300,1861094.363999999800,2029865.761500000000,11524909.781500001000
FS( 174 ),1718721.377500000400,1596082.437500000000,1474479.487499999600,1657331.169000000000,1170397.453749999900,1844010.296999999600,2050474.163999999900,11511499.386250000000
FS( 175 ),1681835.323750000200,1550783.775000000100,1501658.685000000100,1649227.188500000200,1182244.796250000100,1819419.594499999900,2050474.163999999900,11435646.526999999000
FS( 176 ),1706804.344750000400,1569201.912500000100,1528837.882500000100,1657331.169000000000,1186227.096249999900,1813724.905499999900,2026660.010000000200,11488790.320500001000
FS( 177 ),1669918.291000000200,1573433.106250000200,1528837.882500000100,1649227.188500000200,1217786.823750000000,1830808.972499999700,2033529.477500000000,11503544.742000002000
FS( 178 ),1631329.804000000000,1558997.268750000000,1525452.927499999800,1649227.188500000200,1211863.152500000100,1844010.296999999600,2026660.010000000200,11447543.648250001000
FS( 179 ),1623952.593250000200,1517680.906250000000,1498273.730000000000,1633019.227500000000,1168456.082500000000,1830808.972499999700,2019790.542500000000,11291985.054500001000
FS( 180 ),1606360.783000000500,1521912.100000000100,1522067.972499999900,1641123.208000000100,1162532.411250000100,1840386.403999999600,2002387.891499999900,11296773.770250000000
FS( 181 ),1631329.804000000000,1517680.906250000000,1494888.774999999900,1641123.208000000100,1117084.412500000100,1840386.403999999600,1889728.624499999900,11132225.134250000000
FS( 182 ),1666513.424500000200,1523903.250000000000,1477864.442499999900,1649227.188500000200,1146702.768750000000,1847893.039499999700,1872783.938000000100,11184891.051750001000
FS( 183 ),1679565.412750000100,1589860.093750000000,1562786.989999999800,1657331.169000000000,1215845.452500000100,1840386.403999999600,1927281.713500000100,11473060.235500000000
FS( 184 ),1679565.412750000100,1569201.912500000100,1562786.989999999800,1649227.188500000200,1213854.302500000000,1840386.403999999600,1978573.737499999800,11493598.947749998000
FS( 185 ),1702832.000500000300,1577415.406250000000,1566271.502499999700,1641123.208000000100,1267167.343750000500,1821231.540999999700,1964834.802500000000,11540878.804499999000
FS( 186 ),1701129.567250000300,1569201.912500000100,1562786.989999999800,1628200.644499999900,1265225.972500000100,1798711.634499999700,1947890.115999999900,11473149.837250002000
FS( 187 ),1699427.134000000500,1579655.450000000200,1566271.502499999700,1641123.208000000100,1257311.151250000100,1806218.269999999800,1954759.583500000200,11504769.299250001000
FS( 188 ),1699427.134000000500,1583637.750000000000,1566271.502499999700,1633019.227500000000,1243472.658750000200,1819419.594499999900,1964834.802500000000,11510085.669750001000
FS( 189 ),1693184.878750000400,1585628.900000000100,1566271.502499999700,1641123.208000000100,1251387.480000000000,1838315.607999999500,1971704.269999999800,11547618.847250000000
FS( 190 ),1709074.255750000200,1585628.900000000100,1566271.502499999700,1633019.227500000000,1251387.480000000000,1838315.607999999500,1961629.051000000000,11545329.024749998000
FS( 191 ),1672188.202000000500,1569201.912500000100,1562786.989999999800,1628200.644499999900,1233616.466250000100,1836503.661499999700,1957965.335000000200,11460466.211750001000
FS( 192 ),1685807.668000000100,1583637.750000000000,1573041.412499999600,1633019.227500000000,1261243.672500000100,1840386.403999999600,1957965.335000000200,11535104.469500000000
FS( 193 ),1691482.445500000600,1585628.900000000100,1590065.745000000100,1633019.227500000000,1263234.822500000000,1838315.607999999500,1964834.802500000000,11566584.551000001000
FS( 194 ),1697157.223000000500,1589860.093750000000,1685143.157500000400,1633019.227500000000,1269158.493750000100,1847893.039499999700,1961629.051000000000,11683863.286000002000
FS( 195 ),1714749.033250000300,1581646.600000000100,1664833.427499999800,1631486.042000000400,1255320.001250000000,1811912.958999999800,1944226.399999999900,11604177.463000001000
FS( 196 ),1718721.377500000400,1581646.600000000100,1681758.202500000100,1617030.293000000300,1209921.781250000500,1819419.594499999900,1944226.399999999900,11572727.248750001000
FS( 197 ),1757309.864500000400,1600064.737500000000,1661448.472499999900,1608926.312500000000,1221769.123750000000,1830808.972499999700,1937356.932499999900,11617687.415749999000
FS( 198 ),1762984.642000000000,1600064.737500000000,1661448.472499999900,1617030.293000000300,1239540.137500000200,1834691.714999999600,1879653.405500000100,11595416.403000001000
FS( 199 ),1764687.075250000200,1610518.275000000100,1661448.472499999900,1617030.293000000300,1229683.945000000100,1834691.714999999600,1862250.754499999800,11580313.530250000000
FS( 200 ),1764687.075250000200,1620722.918750000200,1661448.472499999900,1617030.293000000300,1229683.945000000100,1849704.986000000000,1886064.908500000100,11629345.599000001000
FS( 201 ),1755039.953500000300,1575424.256250000100,1613859.987499999600,1615278.081000000000,1182244.796250000100,1840386.403999999600,1937356.932499999900,11519593.410999998000
FS( 202 ),1749365.176000000400,1581646.600000000100,1624014.852500000000,1584614.371000000000,1194092.138750000200,1830808.972499999700,1892934.375999999900,11457479.486750001000
FS( 203 ),1760714.731000000100,1604295.931250000100,1664833.427499999800,1566873.224500000000,1194092.138750000200,1787322.256499999700,1906673.311000000000,11484808.020500001000
FS( 204 ),1720423.810750000200,1645612.293750000200,1644424.140000000100,1550884.290000000000,1259302.301250000000,1736328.904999999800,1954759.583500000200,11511738.324250000000
FS( 205 ),1687510.101250000500,1641381.100000000100,1692012.625000000000,1571691.807499999900,1271149.643750000300,1745647.486999999500,1964834.802500000000,11574230.567000002000
FS( 206 ),1668215.857750000400,1610518.275000000100,1702167.489999999800,1576510.390500000000,1292853.178750000200,1707855.459999999700,1951095.867499999900,11509219.519500000000
FS( 207 ),1664243.513500000400,1606287.081250000000,1787189.595000000400,1570158.622000000200,1286929.507500000100,1698278.028499999800,1947890.115999999900,11560979.463750001000
FS( 208 ),1635302.148250000100,1594091.287500000100,1766780.307500000100,1560521.456000000000,1310624.192499999900,1742023.593999999600,1964834.802500000000,11574180.788250001000
FS( 209 ),1650624.047500000300,1600064.737500000000,1753140.929999999900,1563806.853500000000,1308633.042500000000,1736328.904999999800,1954759.583500000200,11567361.099499999000
FS( 210 ),1687510.101250000500,1618731.768750000000,1739601.110000000100,1563806.853500000000,1281005.836249999700,1766614.296499999900,2006051.607499999900,11663324.573750000000
FS( 211 ),1662541.080250000100,1618731.768750000000,1756525.885000000000,1557236.058500000000,1281005.836249999700,1751342.175999999500,1971704.269999999800,11599090.074749999000
FS( 212 ),1739718.054250000500,1620722.918750000200,1800729.415000000000,1565340.039000000100,1304700.521250000000,1755224.918499999700,1978573.737499999800,11765012.604249999000
FS( 213 ),1731773.365750000600,1631176.456250000000,1790574.549999999600,1557236.058500000000,1310624.192499999900,1736328.904999999800,1975367.986000000000,11733084.514000000000
FS( 214 ),1693184.878750000400,1608527.125000000000,1770165.262500000000,1546065.706999999900,1306691.671250000100,1713550.148999999700,1957965.335000000200,11596153.128500002000
FS( 215 ),1714749.033250000300,1602304.781250000000,1787189.595000000400,1529857.746000000000,1385690.547500000100,1730634.215999999800,1941020.648500000100,11691449.567500003000
FS( 216 ),1702832.000500000300,1616740.618750000400,1790574.549999999600,1534676.328999999900,1403461.561250000000,1707855.459999999700,1924075.961999999800,11680219.481500000000
FS( 217 ),1716451.466500000100,1641381.100000000100,1787189.595000000400,1534676.328999999900,1409385.232500000200,1721056.784499999600,2002387.891499999900,11812531.399000000000
FS( 218 ),1685807.668000000100,1641381.100000000100,1725961.732500000400,1544313.494999999900,1352089.891250000100,1726751.473499999800,2060549.382999999700,11736857.743250001000
FS( 219 ),1676160.546250000400,1672243.924999999800,1725961.732500000400,1546065.706999999900,1352089.891250000100,1706043.513499999900,1992312.672500000300,11670880.988000002000
FS( 220 ),1664243.513500000400,1672243.924999999800,1780320.127499999700,1546065.706999999900,1371852.054999999700,1698278.028499999800,1982237.453499999800,11715243.809999999000
FS( 221 ),1695454.789750000500,1672243.924999999800,1790574.549999999600,1546065.706999999900,1363937.233750000100,1717174.041999999900,1978573.737499999800,11764026.984999999000
FS( 222 ),1702832.000500000300,1666021.581249999800,1882267.007500000100,1516935.182499999900,1391614.218750000500,1736328.904999999800,1978573.737499999800,11874575.633000001000
FS( 223 ),1679565.412750000100,1633167.606250000200,1868727.187500000000,1495908.638500000100,1356072.191250000100,1738140.851499999900,1999182.140000000100,11770767.027750000000
FS( 224 ),1691482.445500000600,1653825.787500000100,1855087.810000000100,1473348.909000000000,1348157.370000000100,1739952.797999999700,2136113.525500000000,11897971.645500001000
FS( 225 ),1739718.054250000500,1694893.256250000300,1977443.977500000000,1478167.492000000300,1344224.848749999900,1762731.553999999500,2125580.341999999700,12122762.524750002000
FS( 226 ),1718721.377500000400,1674483.968750000000,2048826.705000000300,1500727.221500000000,1354081.041250000000,1762731.553999999500,2067418.850500000200,12126993.718500001000
FS( 227 ),1718721.377500000400,1672243.924999999800,2048826.705000000300,1507298.016499999900,1399479.261250000000,1775932.878499999600,2084821.501499999800,12207326.665250000000
FS( 228 ),1706804.344750000400,1657808.087500000100,2011492.642500000300,1515401.997000000200,1391614.218750000500,1758848.811499999800,2043604.696499999800,12085577.798500001000
FS( 229 ),1669918.291000000200,1649594.593750000000,2011492.642500000300,1505764.831000000000,1371852.054999999700,1745647.486999999500,2033529.477500000000,11987802.377749998000
FS( 230 ),1660271.169250000300,1662039.281250000000,2001238.220000000400,1512116.599500000000,1395546.740000000000,1739952.797999999700,2016126.826499999700,11987294.634500002000
FS( 231 ),1629627.370750000500,1653825.787500000100,1991083.355000000000,1504012.618999999900,1409385.232500000200,1751342.175999999500,2019790.542500000000,11959070.083250001000
FS( 232 ),1654596.391750000400,1666021.581249999800,1977443.977500000000,1497660.850499999900,1387631.918750000200,1724939.526999999800,2060549.382999999700,11968846.629750000000
FS( 233 ),1647219.181000000100,1672243.924999999800,1984313.445000000100,1492842.267500000300,1379766.876250000000,1724939.526999999800,2050474.163999999900,11951802.385749999000
FS( 234 ),1627924.937500000200,1672243.924999999800,1933340.004999999900,1488023.684500000200,1352089.891250000100,1688959.446499999800,2022996.294000000000,11785581.183750000000
FS( 235 ),1658568.736000000300,1699124.450000000000,1984313.445000000100,1494375.453000000000,1354081.041250000000,1709667.406499999600,2016126.826499999700,11916260.358250000000
FS( 236 ),1664243.513500000400,1738200.768750000000,2018262.552499999800,1500727.221500000000,1363937.233750000100,1736328.904999999800,2050474.163999999900,12072177.359000001000
FS( 237 ),1672188.202000000500,1738200.768750000000,2038671.840000000100,1488023.684500000200,1393555.590000000100,1717174.041999999900,2033529.477500000000,12081346.604750000000
FS( 238 ),1631329.804000000000,1694893.256250000300,1991083.355000000000,1479919.703999999900,1375784.576250000200,1698278.028499999800,2009257.358999999900,11880549.082999999000
FS( 239 ),1627924.937500000200,1748654.306250000100,2008107.687500000000,1486271.472500000100,1367919.533750000200,1707855.459999999700,2002387.891499999900,11949124.289000001000
FS( 240 ),1635302.148250000100,1738200.768750000000,2018262.552499999800,1475101.121000000000,1356072.191250000100,1715362.095499999600,1975367.986000000000,11913671.863249999000
FS( 241 ),1647219.181000000100,1773294.787500000100,2004623.174999999600,1475101.121000000000,1350148.520000000000,1722868.730999999700,2040398.944999999800,12013657.460500002000
FS( 242 ),1656866.302750000500,1779517.131250000100,2008107.687500000000,1491090.055500000200,1340242.548750000100,1730634.215999999800,2088027.253000000000,12094488.194750002000
FS( 243 ),1662541.080250000100,1783499.431249999900,2035286.885000000000,1492842.267500000300,1324462.685000000100,1730634.215999999800,2033529.477500000000,12062799.042500000000
FS( 244 ),1633599.715000000300,1746414.262500000200,2004623.174999999600,1479919.703999999900,1324462.685000000100,1732446.162499999900,2053679.915499999900,11975148.619500000000
FS( 245 ),1656866.302750000500,1791961.818750000100,2011492.642500000300,1489556.869999999900,1320530.163750000100,1743835.540499999900,2033529.477500000000,12047775.815749999000
FS( 246 ),1627924.937500000200,1785739.475000000100,2008107.687500000000,1494375.453000000000,1286929.507500000100,1762731.553999999500,2050474.163999999900,12016285.778500002000
FS( 247 ),1575716.984500000500,1756867.800000000000,1991083.355000000000,1484738.287000000000,1237548.987500000300,1745647.486999999500,2016126.826499999700,11807732.727500001000
FS( 248 ),1577419.417750000300,1773294.787500000100,1994468.310000000100,1486271.472500000100,1271149.643750000300,1753154.122499999600,2084821.501499999800,11940582.255500000000
