代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12459445.416250002000
真實報酬,2459445.416250001600

夏普值報酬,0.237244541625
夏普值風險,0.078280418509
夏普值,3.030700986825

預期報酬,11657.477229140331
風險,216127.838420659390
起點值,0.053937879147
找到最佳解世代,3710
找到最佳解實驗#,2
找到最佳解次數,40

投資組合檔數,7
2330(19),2354(20),2412(24),2884(33),2891(38),3045(42),4938(46),
FS( 167 ),1689020.566000000100,1789418.253000000000,1520493.051500000300,1513317.502499999900,1475526.091500000100,1662891.733000000000,2167405.892250000000,11818076.089749999000
FS( 168 ),1689020.566000000100,1783464.714500000200,1524893.493000000000,1525363.959999999700,1493307.061000000200,1701420.485500000000,2172314.077000000000,11889787.357000001000
FS( 169 ),1735742.900750000000,1793539.933500000000,1530647.916500000100,1505651.574999999700,1503601.306500000200,1662891.733000000000,2177222.261750000500,11909300.627000000000
FS( 170 ),1735742.900750000000,1773389.495500000000,1532171.146250000000,1508936.972499999700,1525125.638000000300,1701420.485500000000,2216487.739750000200,11993277.378250001000
FS( 171 ),1700668.793500000100,1777282.193749999900,1523370.263249999600,1508936.972499999700,1549457.491000000200,1678303.234000000200,2236120.478749999300,11974142.426749999000
FS( 172 ),1689020.566000000100,1757131.755750000000,1501368.055750000100,1497985.647499999700,1567238.460500000300,1609130.683000000200,2182130.446500000500,11804008.615000002000
FS( 173 ),1735742.900750000000,1789418.253000000000,1510168.938749999700,1508936.972499999700,1599057.037500000300,1601424.932500000100,2216487.739750000200,11961239.774750000000
FS( 174 ),1683196.452250000300,1783464.714500000200,1502891.285500000000,1505651.574999999700,1588762.792000000100,1593898.385500000100,2184728.897249999900,11842597.102000002000
FS( 175 ),1689020.566000000100,1773389.495500000000,1505768.497250000000,1513317.502499999900,1595313.675500000400,1593898.385500000100,2199453.451500000400,11870164.573750000000
FS( 176 ),1683196.452250000300,1775221.353500000200,1508645.709000000000,1508936.972499999700,1599057.037500000300,1632247.934500000200,2162786.424250000600,11870094.883500002000
FS( 177 ),1694844.679750000100,1789418.253000000000,1508645.709000000000,1520983.430000000200,1602800.399500000100,1639953.685000000100,2201763.185500000100,11958412.341750000000
FS( 178 ),1735742.900750000000,1791479.093249999900,1520493.051500000300,1545076.344999999700,1704807.014000000000,1662891.733000000000,2346698.994000000400,12307192.131500000000
FS( 179 ),1799937.576750000000,1797661.614000000100,1529293.934500000000,1615164.824999999700,1718844.621500000400,1686008.984500000300,2349008.728000000100,12495923.284250000000
FS( 180 ),1788289.349250000000,1832008.951500000000,1527770.704749999800,1701680.292500000000,1740368.953000000400,1686008.984500000300,2351607.178749999500,12627737.414249999000
FS( 181 ),1788289.349250000000,1834069.791749999900,1527770.704749999800,1713726.749999999800,1750663.198500000200,1678303.234000000200,2327066.255000000400,12619892.283250002000
FS( 182 ),1753215.242000000300,1781403.874250000100,1529293.934500000000,1681967.907499999700,1715101.259500000600,1670597.483500000100,2304835.065250000500,12436417.766500002000
FS( 183 ),1735742.900750000000,1783464.714500000200,1523370.263249999600,1646923.667500000000,1697320.290000000300,1662891.733000000000,2285202.326249999900,12334918.895250000000
FS( 184 ),1741567.014500000300,1773389.495500000000,1523370.263249999600,1662255.522499999700,1704807.014000000000,1670597.483500000100,2277984.407500000200,12353974.200750001000
FS( 185 ),1735742.900750000000,1775221.353500000200,1527770.704749999800,1666636.052500000000,1701063.652000000000,1662891.733000000000,2309743.250000000900,12379072.646499999000
FS( 186 ),1741567.014500000300,1777282.193749999900,1529293.934500000000,1639257.740000000000,1683282.682499999900,1678303.234000000200,2336882.624499999900,12385872.423750002000
FS( 187 ),1729918.787000000000,1801554.312249999700,1518969.821749999900,1603118.367500000200,1623388.890500000400,1686008.984500000300,2299926.880500000400,12262889.044000000000
FS( 188 ),1729918.787000000000,1807736.832999999900,1521847.033499999900,1607498.897499999700,1623388.890500000400,1670597.483500000100,2253443.483750000100,12214434.408750001000
FS( 189 ),1753215.242000000300,1856281.069999999800,1524893.493000000000,1603118.367500000200,1613094.645000000000,1686008.984500000300,2270477.772000000800,12307092.574000001000
FS( 190 ),1741567.014500000300,1842084.170500000000,1524893.493000000000,1607498.897499999700,1648656.584000000300,1662891.733000000000,2309743.250000000900,12337338.142500002000
FS( 191 ),1747391.128250000100,1912839.685749999900,1518969.821749999900,1607498.897499999700,1627132.252500000400,1639953.685000000100,2275385.956749999900,12329174.427500002000
FS( 192 ),1724094.673250000500,1912839.685749999900,1514569.380249999900,1580120.584999999700,1585019.430000000400,1655185.982500000200,2228902.559999999600,12200735.296750002000
FS( 193 ),1729918.787000000000,1886735.709250000100,1514569.380249999900,1575740.055000000200,1585019.430000000400,1632247.934500000200,2241028.663499999800,12165262.959500000000
FS( 194 ),1729918.787000000000,1969627.283750000200,1514569.380249999900,1580120.584999999700,1592506.154000000100,1647659.435499999900,2260661.402500000300,12295066.027999999000
FS( 195 ),1729918.787000000000,2024354.041499999800,1523370.263249999600,1607498.897499999700,1630875.614500000100,1670597.483500000100,2258351.668500000100,12444969.755750000000
FS( 196 ),1729918.787000000000,2008096.301749999900,1516092.610000000100,1592167.042500000000,1637426.498000000400,1670597.483500000100,2253443.483750000100,12407745.206500001000
FS( 197 ),1718270.559500000000,2006035.461500000200,1502891.285500000000,1587786.512499999700,1599057.037500000300,1632247.934500000200,2219086.190500000000,12265377.981500000000
FS( 198 ),1718270.559500000000,2056640.538750000100,1511692.168500000100,1619545.355000000000,1627132.252500000400,1639953.685000000100,2241028.663499999800,12414266.222750003000
FS( 199 ),1741567.014500000300,2178001.131249999200,1508645.709000000000,1595452.439999999900,1627132.252500000400,1655185.982500000200,2277984.407500000200,12583971.937249999000
FS( 200 ),1729918.787000000000,2157850.693250000000,1505768.497250000000,1619545.355000000000,1627132.252500000400,1647659.435499999900,2299926.880500000400,12587804.901000001000
FS( 201 ),1712446.445750000200,2188076.350249999700,1505768.497250000000,1654589.594999999700,1701063.652000000000,1655185.982500000200,2297617.146500000300,12714750.669250000000
FS( 202 ),1735742.900750000000,2198380.551499999600,1498490.844000000000,1646923.667500000000,1672988.436999999900,1632247.934500000200,2339192.358500000100,12723969.693750000000
FS( 203 ),1724094.673250000500,2198380.551499999600,1494090.402499999900,1639257.740000000000,1655207.467500000500,1662891.733000000000,2292708.961750000200,12666634.529500000000
FS( 204 ),1712446.445750000200,2167925.912249999600,1495444.384499999900,1622830.752499999900,1651464.105500000300,1632247.934500000200,2263259.853250000600,12545622.388249999000
FS( 205 ),1700668.793500000100,2238681.427499999800,1492567.172749999900,1619545.355000000000,1648656.584000000300,1616836.433500000000,2241028.663499999800,12557987.429749999000
FS( 206 ),1689020.566000000100,2299590.705999999800,1488166.731250000000,1627211.282499999700,1672988.436999999900,1624542.184000000100,2226304.109250000200,12627827.016000001000
FS( 207 ),1665724.111000000300,2127396.054000000000,1476319.388749999700,1610784.294999999700,1644913.222000000500,1601424.932500000100,2209269.821000000000,12335834.824250000000
FS( 208 ),1653946.458750000200,2188076.350249999700,1479365.848250000000,1627211.282499999700,1666437.553500000200,1593898.385500000100,2228902.559999999600,12437841.438749999000
FS( 209 ),1636474.117500000200,2218530.989499999700,1504245.267500000100,1627211.282499999700,1680475.161000000100,1616836.433500000000,2194545.266750000400,12478321.518250000000
FS( 210 ),1642298.231250000400,2117320.835000000000,1494090.402499999900,1627211.282499999700,1658950.829500000200,1609130.683000000200,2138245.500499999600,12287250.764249999000
FS( 211 ),1648122.345000000000,2147775.474250000000,1494090.402499999900,1630496.680000000200,1704807.014000000000,1609130.683000000200,2184728.897249999900,12419154.496000001000
FS( 212 ),1694844.679750000100,2127396.054000000000,1501368.055750000100,1610784.294999999700,1683282.682499999900,1632247.934500000200,2160187.973499999800,12410114.674999999000
FS( 213 ),1706492.907250000200,2117320.835000000000,1494090.402499999900,1642543.137499999700,1690769.406500000000,1609130.683000000200,2170004.343000000300,12430354.714750001000
FS( 214 ),1689020.566000000100,2157850.693250000000,1488166.731250000000,1630496.680000000200,1701063.652000000000,1609130.683000000200,2191946.815999999600,12467678.821500001000
FS( 215 ),1677372.338500000100,2097170.396999999900,1479365.848250000000,1615164.824999999700,1694512.768500000200,1609130.683000000200,2191946.815999999600,12364666.676250000000
FS( 216 ),1683196.452250000300,2127396.054000000000,1474965.406750000100,1595452.439999999900,1697320.290000000300,1586192.635000000000,2191946.815999999600,12356473.094000001000
FS( 217 ),1677372.338500000100,2178001.131249999200,1477842.618500000100,1587786.512499999700,1708550.376000000200,1624542.184000000100,2160187.973499999800,12414286.134250000000
FS( 218 ),1677372.338500000100,2228606.208500000200,1489689.960999999900,1610784.294999999700,1725395.505000000600,1632247.934500000200,2191946.815999999600,12556046.058499999000
FS( 219 ),1706492.907250000200,2218530.989499999700,1494090.402499999900,1607498.897499999700,1725395.505000000600,1647659.435499999900,2216487.739750000200,12616158.876999998000
FS( 220 ),1712446.445750000200,2228606.208500000200,1496967.614249999900,1619545.355000000000,1704807.014000000000,1647659.435499999900,2221395.924500000200,12631430.997500001000
FS( 221 ),1729918.787000000000,2238681.427499999800,1501368.055750000100,1646923.667500000000,1722587.983500000300,1655185.982500000200,2253443.483750000100,12748112.387500001000
FS( 222 ),1724094.673250000500,2248985.628749999700,1501368.055750000100,1642543.137499999700,1729138.867000000300,1673106.332500000000,2265569.587250000300,12784809.282000000000
FS( 223 ),1687855.743250000100,2208455.770500000100,1501368.055750000100,1622830.752499999900,1701063.652000000000,1697298.805000000200,2233810.744750000100,12652686.523750002000
FS( 224 ),1712058.171500000200,2279211.285749999800,1514569.380249999900,1615164.824999999700,1725395.505000000600,1673106.332500000000,2260661.402500000300,12780169.902500000000
FS( 225 ),1718011.710000000200,2410876.079499999500,1508645.709000000000,1622830.752499999900,1715101.259500000600,1705542.166000000200,2275385.956749999900,12956396.633250000000
FS( 226 ),1724094.673250000500,2400800.860499999500,1510168.938749999700,1615164.824999999700,1729138.867000000300,1673106.332500000000,2280294.141499999900,12932771.638499999000
FS( 227 ),1736131.175000000000,2410876.079499999500,1513046.150500000000,1634877.209999999700,1722587.983500000300,1673106.332500000000,2307433.515999999800,12998061.447000001000
FS( 228 ),1712058.171500000200,2380421.440249999500,1513046.150500000000,1607498.897499999700,1694512.768500000200,1656798.814000000200,2327066.255000000400,12891405.497250000000
FS( 229 ),1712058.171500000200,2390496.659249999600,1518969.821749999900,1646923.667500000000,1718844.621500000400,1656798.814000000200,2327066.255000000400,12971161.010500001000
FS( 230 ),1681902.204750000000,2178001.131249999200,1508645.709000000000,1607498.897499999700,1683282.682499999900,1656798.814000000200,2152970.054750000100,12469102.493749999000
FS( 231 ),1663782.739750000200,2238681.427499999800,1504245.267500000100,1592167.042500000000,1669245.075000000200,1624542.184000000100,2187038.631250001000,12479705.367500003000
FS( 232 ),1687855.743250000100,2157850.693250000000,1511692.168500000100,1615164.824999999700,1690769.406500000000,1632606.341500000100,2327066.255000000400,12623008.433000000000
FS( 233 ),1687855.743250000100,2188076.350249999700,1511692.168500000100,1654589.594999999700,1694512.768500000200,1673106.332500000000,2302525.331250000700,12712361.289250001000
FS( 234 ),1687855.743250000100,2228606.208500000200,1511692.168500000100,1662255.522499999700,1694512.768500000200,1656798.814000000200,2324467.804250000000,12766192.029499998000
FS( 235 ),1663782.739750000200,2248985.628749999700,1535725.348999999900,1717012.147499999700,1711357.897500000200,1665042.175000000300,2385675.755250000400,12927584.692749999000
FS( 236 ),1705975.208250000100,2198380.551499999600,1538771.808500000000,1681967.907499999700,1715101.259500000600,1656798.814000000200,2353916.912750000600,12850915.461999999000
FS( 237 ),1693938.706500000300,2127396.054000000000,1537248.578750000100,1685253.305000000200,1701063.652000000000,1632606.341500000100,2402998.760250000300,12780508.398000000000
FS( 238 ),1712058.171500000200,2178001.131249999200,1538771.808500000000,1657874.992500000200,1704807.014000000000,1632606.341500000100,2363733.282250000200,12787855.741500000000
FS( 239 ),1693938.706500000300,2066715.757750000100,1541818.268000000200,1666636.052500000000,1704807.014000000000,1640670.498999999800,2295018.695750000000,12609607.993500000000
FS( 240 ),1657829.201250000200,1977641.662499999900,1543341.497749999900,1654589.594999999700,1680475.161000000100,1648734.656500000000,2270477.772000000800,12433092.546000000000
FS( 241 ),1669865.703000000000,1977641.662499999900,1544864.727499999800,1646923.667500000000,1683282.682499999900,1681170.490000000000,2268168.037999999700,12471919.970999997000
FS( 242 ),1633626.773000000300,1894750.088000000200,1552650.123999999800,1622830.752499999900,1623388.890500000400,1665042.175000000300,2226304.109250000200,12218595.912250001000
FS( 243 ),1633626.773000000300,1961612.905000000300,1544864.727499999800,1592167.042500000000,1616838.007000000400,1665042.175000000300,2265569.587250000300,12279724.217250001000
FS( 244 ),1651746.238000000400,1957491.224500000000,1552650.123999999800,1603118.367500000200,1606543.761500000300,1656798.814000000200,2304835.065250000500,12333186.594750000000
FS( 245 ),1687855.743250000100,1923143.886999999900,1560435.520499999900,1654589.594999999700,1630875.614500000100,1673106.332500000000,2273076.222750000200,12403085.915500000000
FS( 246 ),1700021.669750000100,1955430.384250000100,1583453.214500000200,1672111.714999999900,1627132.252500000400,1697298.805000000200,2223994.375250000500,12459445.416250002000
