代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14249815.584999999000
真實報酬,4249815.584999999000

夏普值報酬,0.416281558500
夏普值風險,0.105205048178
夏普值,3.956859159407

預期報酬,16448.123279340693
風險,247812.949326435160
起點值,0.066373138789
找到最佳解世代,3056
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1101(0),1216(2),2301(13),2412(27),3008(42),3045(43),3673(47),
FS( 167 ),1548223.605999999900,1776034.427499999800,1559399.939999999700,1542663.637749999800,2239702.323250000400,1640754.290000000000,2521960.561250000700,12828741.785750002000
FS( 168 ),1582093.067500000100,1763042.173749999600,1622917.625000000000,1539318.505750000000,2203622.685250000100,1632988.805000000200,2456999.292500000000,12800985.154750001000
FS( 169 ),1603059.876999999900,1793058.760000000000,1604847.938750000000,1554162.529000000100,2253560.727250000000,1648320.660000000100,2503393.087499999900,12960406.579500001000
FS( 170 ),1632628.454499999800,1809635.083749999800,1594444.179999999700,1534509.878499999900,2239702.323250000400,1648320.660000000100,2503393.087499999900,12962636.667499999000
FS( 171 ),1638542.169999999900,1793058.760000000000,1592253.914999999800,1550817.396999999900,2228591.706249999800,1671418.000000000000,2484825.613750000000,12959510.561999999000
FS( 172 ),1640692.612000000000,1786338.628750000100,1596634.445000000100,1567124.915500000100,2242450.110249999900,1694515.339999999600,2480196.189999999900,13007955.241500000000
FS( 173 ),1644993.496000000000,1806051.013749999900,1647558.106250000000,1558971.156250000000,2392323.970749999900,1663652.514999999700,2517331.137500000200,13230884.395500001000
FS( 174 ),1638542.169999999900,1806051.013749999900,1655771.599999999900,1542663.637749999800,2370132.603999999800,1640754.290000000000,2540528.035000000100,13194446.350499999000
FS( 175 ),1644993.496000000000,1822627.337500000400,1639344.612499999800,1557298.590249999900,2309083.944999999800,1640754.290000000000,2563774.711250000200,13177879.982500002000
FS( 176 ),1640692.612000000000,1802914.952500000100,1614704.131249999900,1557298.590249999900,2153654.776000000100,1671418.000000000000,2470937.342500000700,12911623.404500002000
FS( 177 ),1624026.686499999800,1799330.882500000100,1635511.648749999700,1562316.288250000000,2131463.409250000000,1686749.854999999700,2373470.549999999800,12812872.320250001000
FS( 178 ),1626177.128499999900,1793058.760000000000,1635511.648749999700,1560643.722249999900,2142544.159000000000,1679183.485000000100,2345594.450000000200,12782716.353499997000
FS( 179 ),1672411.631500000100,1829347.468750000500,1594444.179999999700,1567124.915500000100,2109242.175249999900,1686749.854999999700,2373470.549999999800,12832793.776000001000
FS( 180 ),1672411.631500000100,1829347.468750000500,1614704.131249999900,1562316.288250000000,2159210.084499999900,1663652.514999999700,2368791.347500000100,12870436.466750000000
FS( 181 ),1665960.305499999800,1826211.407500000000,1635511.648749999700,1565661.420250000000,2089828.462749999700,1671418.000000000000,2313088.926250000000,12767683.170999998000
FS( 182 ),1644993.496000000000,1812771.144999999800,1647558.106250000000,1570470.047500000100,2095383.771249999800,1663652.514999999700,2280633.181249999900,12715465.262250001000
FS( 183 ),1642843.054000000000,1769762.304999999700,1635511.648749999700,1555835.095000000000,2120352.792249999900,1663652.514999999700,2229560.183749999900,12617520.593750000000
FS( 184 ),1594458.108999999900,1736161.648749999700,1633321.383749999800,1557298.590249999900,2078717.845750000100,1663652.514999999700,2201733.862499999800,12465346.955000002000
FS( 185 ),1634241.285999999800,1753185.981250000200,1633321.383749999800,1570470.047500000100,2095383.771249999800,1686749.854999999700,2331656.399999999900,12705011.724750001000
FS( 186 ),1638542.169999999900,1736161.648749999700,1649748.371249999900,1568797.481499999800,2120352.792249999900,1702081.710000000400,2373470.549999999800,12789157.723749999000
FS( 187 ),1644993.496000000000,1766178.235000000100,1655771.599999999900,1573815.179499999900,2120352.792249999900,1709847.195000000300,2380389.796249999200,12851351.293999998000
FS( 188 ),1642843.054000000000,1733025.587500000400,1660152.129999999900,1575278.674749999800,2123130.446500000100,1709847.195000000300,2361872.101249999800,12806152.189000001000
FS( 189 ),1644993.496000000000,1746465.850000000100,1666175.358749999900,1567124.915500000100,2164765.392999999700,1709847.195000000300,2389698.422499999900,12889073.630749999000
FS( 190 ),1649294.380000000100,1729889.526250000100,1663985.093750000000,1565661.420250000000,2142544.159000000000,1694515.339999999600,2385068.998750000700,12830961.918000001000
FS( 191 ),1655208.095500000100,1733025.587500000400,1670008.322500000000,1567124.915500000100,2150877.121749999900,1663652.514999999700,2373470.549999999800,12813370.107750002000
FS( 192 ),1670261.189499999900,1749601.911249999900,1676579.117499999700,1567124.915500000100,2295195.673750000100,1702081.710000000400,2461628.716250000100,13122476.233750001000
FS( 193 ),1678325.346999999800,1733025.587500000400,1674388.852499999800,1555835.095000000000,2253560.727250000000,1686749.854999999700,2452369.868749999900,13034258.333000001000
FS( 194 ),1682626.230999999900,1736161.648749999700,1758166.488749999800,1558971.156250000000,2228591.706249999800,1663652.514999999700,2456999.292500000000,13085172.038500000000
FS( 195 ),1689077.556999999800,1742881.780000000000,1768570.247500000100,1555835.095000000000,2295195.673750000100,1663652.514999999700,2443061.242500000200,13158277.110750001000
FS( 196 ),1705743.482499999900,1749601.911249999900,1781164.271249999800,1557298.590249999900,2292418.019499999900,1686749.854999999700,2461628.716250000100,13234607.846000001000
FS( 197 ),1676174.905000000000,1729889.526250000100,1778974.006250000100,1557298.590249999900,2342385.928750000000,1663652.514999999700,2480196.189999999900,13228574.661500001000
FS( 198 ),1651444.821999999700,1726305.456250000000,1758166.488749999800,1557298.590249999900,2317387.040499999700,1648320.660000000100,2494134.239999999800,13153060.297750000000
FS( 199 ),1642843.054000000000,1719585.325000000200,1758166.488749999800,1534509.878499999900,2314609.386250000000,1656086.145000000000,2610168.506250000100,13235971.783749999000
FS( 200 ),1642843.054000000000,1733025.587500000400,1758166.488749999800,1531164.746499999900,2400656.933499999800,1648320.660000000100,2670500.351249999400,13384680.821500000000
FS( 201 ),1613274.476499999900,1782754.558750000300,1817851.209999999700,1534509.878499999900,2381213.353749999800,1648320.660000000100,2707635.298750000100,13485562.436249999000
FS( 202 ),1577792.183500000000,1802914.952500000100,1834278.197500000000,1540991.071750000100,2328497.657499999700,1640754.290000000000,2689067.824999999700,13414299.177749999000
FS( 203 ),1613274.476499999900,1839203.661249999900,1836468.462499999900,1542663.637749999800,2322942.348999999500,1640754.290000000000,2614797.930000000200,13410107.807000000000
FS( 204 ),1621876.244499999800,1826211.407500000000,1803614.487499999800,1542663.637749999800,2334052.966000000000,1656086.145000000000,2712264.722500000100,13496772.610749999000
FS( 205 ),1611124.034499999800,1832931.538750000100,1799233.957499999800,1542663.637749999800,2306306.290750000200,1656086.145000000000,2716943.924999999800,13465292.529250000000
FS( 206 ),1596608.550999999700,1839203.661249999900,1797043.692499999900,1536182.444500000000,2309083.944999999800,1663652.514999999700,2661241.503750000100,13403019.313000001000
FS( 207 ),1605210.319000000100,1859364.054999999700,1891772.653750000100,1529701.251250000000,2303528.636499999600,1640754.290000000000,2707635.298750000100,13537969.504249999000
FS( 208 ),1638542.169999999900,1918949.218750000500,1883559.159999999900,1532837.312500000000,2350689.024249999800,1640754.290000000000,2712264.722500000100,13677598.897999998000
FS( 209 ),1628327.570499999900,1892516.702500000100,1891772.653750000100,1521338.421250000100,2325720.003250000100,1648320.660000000100,2721573.348750000800,13629572.360000001000
FS( 210 ),1628327.570499999900,1909093.026250000100,1912032.605000000000,1521338.421250000100,2345133.715750000000,1648320.660000000100,2902568.883749999100,13866817.882499998000
FS( 211 ),1628327.570499999900,1965542.128750000100,1963503.832499999800,1523010.987249999800,2225814.051999999700,1648320.660000000100,2902568.883749999100,13857091.114749998000
FS( 212 ),1615424.918499999900,1995558.715000000300,1934482.821249999800,1526356.119250000200,2203622.685250000100,1663652.514999999700,2865433.936250000700,13804534.710500002000
FS( 213 ),1642843.054000000000,2002278.846249999900,1942696.314999999500,1531164.746499999900,2203622.685250000100,1656086.145000000000,2953641.881250000600,13932336.673250001000
FS( 214 ),1615424.918499999900,2005414.907500000000,1914222.870000000100,1526356.119250000200,2198067.376749999400,1656086.145000000000,2944333.255000000800,13859908.592000000000
FS( 215 ),1609511.202999999700,1972262.260000000000,1901628.846249999500,1536182.444500000000,2142544.159000000000,1648320.660000000100,2870113.138749999500,13680565.711499998000
FS( 216 ),1624026.686499999800,1995558.715000000300,1893415.352499999800,1537855.010500000300,2137018.717749999800,1663652.514999999700,2860804.512499999700,13712334.509749997000
FS( 217 ),1577792.183500000000,1992422.653750000300,1918055.833749999800,1532837.312500000000,2150877.121749999900,1640754.290000000000,2842237.038749999400,13654979.434000000000
FS( 218 ),1546073.163999999900,1952549.875000000500,1924626.628749999900,1542663.637749999800,2245227.764499999600,1656086.145000000000,2916506.933749999900,13783737.148750000000
FS( 219 ),1527256.796499999900,1995558.715000000300,1930649.857499999900,1531164.746499999900,2189734.413999999400,1632988.805000000200,2823669.564999999900,13631025.899499997000
FS( 220 ),1550374.048000000000,1969126.198750000000,1932840.122500000100,1531164.746499999900,2167543.047250000300,1617656.950000000000,2860804.512499999700,13629512.625499999000
FS( 221 ),1540159.448499999900,1948965.804999999700,1975550.289999999800,1526356.119250000200,2167543.047250000300,1602325.095000000000,2893310.036250000800,13654212.841250002000
FS( 222 ),1540159.448499999900,1972262.260000000000,2000190.771249999800,1526356.119250000200,2167543.047250000300,1594758.725000000100,2860804.512499999700,13662077.883749999000
FS( 223 ),1538009.006500000100,1985702.522500000000,1979930.819999999800,1526356.119250000200,2164765.392999999700,1594758.725000000100,2823669.564999999900,13613195.151249999000
FS( 224 ),1538009.006500000100,1992422.653750000300,1991977.277500000100,1528028.685250000100,2150877.121749999900,1602325.095000000000,2856175.088750000100,13659817.928500000000
FS( 225 ),1554674.931999999800,1962406.067499999900,1981573.518749999800,1529701.251250000000,2217481.089249999300,1617656.950000000000,2884001.410000000100,13747498.218749998000
FS( 226 ),1565427.141999999800,1905956.965000000300,2008404.264999999900,1528028.685250000100,2253560.727250000000,1602325.095000000000,2865433.936250000700,13729139.815750001000
FS( 227 ),1552524.490000000000,1899236.833749999800,2004571.301249999800,1529701.251250000000,2248005.418749999700,1602325.095000000000,2856175.088750000100,13692542.478749998000
FS( 228 ),1582093.067500000100,1895652.763749999900,1991977.277500000100,1539318.505750000000,2256338.381499999700,1610090.580000000100,2856175.088750000100,13731648.664749999000
FS( 229 ),1584243.509499999700,1922533.288750000100,1975550.289999999800,1542663.637749999800,2225814.051999999700,1632988.805000000200,2837607.614999999800,13721404.197999999000
FS( 230 ),1596608.550999999700,1909093.026250000100,2039067.975000000100,1544336.203750000100,2200845.031000000000,1648320.660000000100,2893310.036250000800,13831584.483250001000
FS( 231 ),1619725.802500000000,1909093.026250000100,2106966.189999999900,1544336.203750000100,2242450.110249999900,1617656.950000000000,2925765.781250000500,13965997.063999999000
FS( 232 ),1582093.067500000100,1849507.862500000000,2069731.684999999800,1531164.746499999900,2209148.126499999300,1610090.580000000100,2935074.407500000200,13786813.475500001000
FS( 233 ),1592307.666999999700,1875940.378750000100,2065898.721249999500,1531164.746499999900,2223036.397750000000,1594758.725000000100,2911877.509999999800,13794987.146249998000
FS( 234 ),1592307.666999999700,1882660.510000000000,2077945.178749999700,1531164.746499999900,2242450.110249999900,1567081.740000000000,3018603.149999999900,13912216.102499999000
FS( 235 ),1603059.876999999900,1992422.653750000300,2123393.177500000200,1540991.071750000100,2278529.748250000200,1584006.514999999700,3046479.250000000500,14168885.293250002000
FS( 236 ),1603059.876999999900,1975398.321250000000,2119012.647499999500,1546008.769750000000,2225814.051999999700,1594758.725000000100,3046479.250000000500,14110534.642499998000
FS( 237 ),1619725.802500000000,1978982.391250000100,2110799.153749999600,1547681.335749999900,2206370.472250000100,1617656.950000000000,3013973.726249999400,14095192.831749998000
FS( 238 ),1621876.244499999800,1962406.067499999900,2061518.191250000100,1552489.963000000200,2178623.796999999800,1632988.805000000200,3023282.352499999100,14033188.420750000000
FS( 239 ),1619725.802500000000,1958821.997500000300,2094372.166250000200,1552489.963000000200,2153654.776000000100,1632988.805000000200,3009344.302499999800,14021400.812750001000
FS( 240 ),1605210.319000000100,1918949.218750000500,2069731.684999999800,1546008.769750000000,2087050.808499999800,1617656.950000000000,2972209.355000000000,13816820.106000001000
FS( 241 ),1619725.802500000000,1955685.936250000000,2082325.708750000000,1552489.963000000200,2070384.882999999900,1648320.660000000100,3032541.199999999700,13961477.153500000000
FS( 242 ),1659508.979499999700,1958821.997500000300,2110799.153749999600,1555835.095000000000,2048193.516250000300,1648320.660000000100,2967579.931249999900,13949062.333249999000
FS( 243 ),1634241.285999999800,1948965.804999999700,2123393.177500000200,1557298.590249999900,2014891.532500000200,1656086.145000000000,2800472.667500000000,13735352.203750001000
FS( 244 ),1657358.537500000100,1982118.452500000100,2123393.177500000200,1555835.095000000000,2042638.207750000100,1648320.660000000100,2837607.614999999800,13847274.745250000000
FS( 245 ),1644993.496000000000,1982118.452500000100,2156247.152500000300,1555835.095000000000,1992700.165749999900,1648320.660000000100,2735511.398750000200,13715729.420499999000
FS( 246 ),1640692.612000000000,1958821.997500000300,2189101.127499999900,1560643.722249999900,2125908.100749999800,1648320.660000000100,2791164.041249999800,13914655.261249999000
FS( 247 ),1632628.454499999800,1942245.673749999600,2172674.139999999700,1567124.915500000100,2267448.998499999800,1686749.854999999700,2828298.988750000000,14097174.025999999000
FS( 248 ),1653595.263999999700,1945829.743750000400,2192934.091249999600,1555835.095000000000,2320164.694749999800,1702081.710000000400,2879371.986250000100,14249815.584999999000
