代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12519412.255500000000
真實報酬,2519412.255500000000

夏普值報酬,0.243241225550
夏普值風險,0.067073108671
夏普值,3.626508900048

預期報酬,10716.617115566256
風險,134260.562058296990
起點值,0.079819546047
找到最佳解世代,3393
找到最佳解實驗#,3
找到最佳解次數,29

投資組合檔數,10
1301(3),2227(11),2357(20),2474(27),2801(28),2881(30),2882(31),2885(34),2892(39),6505(47),
FS( 126 ),1148103.806499999900,1005710.948749999700,988786.653249999970,1168174.074000000000,1108952.720000000200,1259746.551999999900,1312667.754000000200,1125574.153249999700,1104248.197750000100,1130543.894249999700,11352508.753750000000
FS( 127 ),1142020.843249999900,1012580.416249999800,977556.567249999960,1172036.904999999800,1108952.720000000200,1252239.916500000100,1308765.100000000100,1121044.287000000000,1101580.056750000200,1125396.771499999800,11322173.583499998000
FS( 128 ),1142020.843249999900,1026369.129999999900,984575.370999999930,1160448.412000000000,1108952.720000000200,1259746.551999999900,1304862.446000000000,1125574.153249999700,1104248.197750000100,1130543.894249999700,11347341.719500000000
FS( 129 ),1170235.438750000000,1044737.488749999800,988786.653249999970,1189439.555999999900,1118291.213499999800,1266994.338000000200,1320751.823000000100,1143693.618250000100,1110251.515000000100,1161755.170500000000,11514936.815000001000
FS( 130 ),1176447.826749999800,1053896.778749999800,1002824.260750000100,1197165.217999999900,1121626.389750000100,1259746.551999999900,1319358.018000000200,1139163.751999999900,1113586.691249999900,1151351.411749999700,11535166.899000000000
FS( 131 ),1170235.438750000000,1049317.133750000000,1014024.479500000100,1181713.894000000100,1124961.565999999600,1274500.973500000100,1328835.892000000200,1139163.751999999900,1113586.691249999900,1167011.806499999700,11563351.627249999000
FS( 132 ),1219546.268500000000,1056186.601250000100,1026658.326249999800,1201028.049000000100,1136968.200500000000,1272171.328000000200,1336919.961000000400,1148223.484499999800,1119590.008500000500,1177306.051999999900,11694598.279500000000
FS( 133 ),1188743.178000000100,1063105.847499999900,1009813.197250000000,1193302.386999999900,1155645.187500000000,1274500.973500000100,1340822.615000000000,1148223.484499999800,1122925.184750000000,1172158.929249999800,11669240.984250000000
FS( 134 ),1182660.214749999800,1072265.137500000000,1012620.718750000000,1170125.401000000100,1152977.046499999900,1262076.197500000000,1346119.074000000300,1148223.484499999800,1119590.008500000500,1156608.047749999700,11623265.330750000000
FS( 135 ),1186284.107750000000,1067685.492499999900,1014024.479500000100,1162399.739000000100,1162315.540000000000,1257158.057000000000,1339428.810000000100,1148223.484499999800,1119590.008500000500,1161755.170500000000,11618864.889250003000
FS( 136 ),1182660.214749999800,1058476.423749999600,1011216.958000000000,1146948.415000000000,1158980.363750000300,1247321.776000000100,1339428.810000000100,1139163.751999999900,1119590.008500000500,1167011.806499999700,11570798.528250000000
FS( 137 ),1180201.144500000200,1056186.601250000100,1009813.197250000000,1160448.412000000000,1158980.363750000300,1254828.411500000200,1345004.030000000300,1151847.377499999700,1119590.008500000500,1161755.170500000000,11598654.716750003000
FS( 138 ),1170235.438750000000,1053896.778749999800,1011216.958000000000,1160448.412000000000,1155645.187500000000,1247321.776000000100,1334132.351000000300,1148223.484499999800,1119590.008500000500,1177306.051999999900,11578016.447000001000
FS( 139 ),1170235.438750000000,1051606.956249999800,1023850.804749999900,1152722.750000000000,1146306.693999999900,1238520.892999999900,1328835.892000000200,1130104.019500000200,1110251.515000000100,1177306.051999999900,11529741.015249999000
FS( 140 ),1171529.686250000000,1051606.956249999800,1019639.522500000000,1154674.077000000000,1149641.870249999900,1236191.247500000100,1319358.018000000200,1148223.484499999800,1122925.184750000000,1156608.047749999700,11530398.094750000000
FS( 141 ),1151857.124249999900,1051606.956249999800,1011216.958000000000,1139222.753000000000,1143638.553000000100,1232308.505000000100,1308765.100000000100,1130104.019500000200,1122925.184750000000,1130543.894249999700,11422189.048000000000
FS( 142 ),1144479.913500000300,1049317.133750000000,1022447.044000000000,1160448.412000000000,1149641.870249999900,1237226.645500000100,1332738.545999999900,1143693.618250000100,1126260.361000000000,1140947.652999999900,11507201.197250001000
FS( 143 ),1135808.455250000100,1042447.666249999800,1023850.804749999900,1160448.412000000000,1146306.693999999900,1237226.645500000100,1323539.433000000000,1134633.885749999900,1126260.361000000000,1130543.894249999700,11461066.251750000000
FS( 144 ),1134643.632500000100,1033238.597499999900,1018235.761749999800,1166262.569999999800,1146306.693999999900,1254828.411500000200,1339428.810000000100,1139163.751999999900,1126260.361000000000,1161755.170500000000,11520123.760749999000
FS( 145 ),1150562.876749999800,1035528.419999999900,1021043.283249999900,1173988.231999999800,1140303.376750000100,1257158.057000000000,1339428.810000000100,1134633.885749999900,1126260.361000000000,1167011.806499999700,11545919.108999997000
FS( 146 ),1143185.666000000000,1035528.419999999900,1016832.000999999900,1168174.074000000000,1143638.553000000100,1279419.114000000100,1362287.212000000100,1134633.885749999900,1126260.361000000000,1156608.047749999700,11566567.334500000000
FS( 147 ),1121054.033749999900,1026369.129999999900,1021043.283249999900,1152722.750000000000,1130964.883249999700,1269582.833000000100,1359499.602000000000,1125574.153249999700,1132263.678250000100,1125396.771499999800,11464471.118249997000
FS( 148 ),1114971.070499999900,1026369.129999999900,1023850.804749999900,1154674.077000000000,1134300.059499999700,1289514.244500000000,1366189.866000000200,1130104.019500000200,1128928.502000000100,1120140.135499999900,11489041.909249999000
FS( 149 ),1113676.822999999900,1026369.129999999900,1026658.326249999800,1152722.750000000000,1140303.376750000100,1299350.525500000200,1387654.463000000500,1139163.751999999900,1138266.995500000200,1120140.135499999900,11544306.277500000000
FS( 150 ),1128431.244500000000,1040157.843750000000,1047714.737500000000,1218430.699999999700,1140303.376750000100,1294432.385000000000,1392950.922000000300,1174496.708749999800,1150273.630000000100,1151351.411749999700,11738542.960000001000
FS( 151 ),1132184.562250000000,1033238.597499999900,1044907.215999999900,1191351.060000000100,1140303.376750000100,1297020.880000000100,1398526.142000000200,1160907.109999999900,1150273.630000000100,1135800.530249999600,11684513.104750000000
FS( 152 ),1148103.806499999900,1035528.419999999900,1049118.498250000200,1206842.206999999900,1143638.553000000100,1297020.880000000100,1392950.922000000300,1160907.109999999900,1156943.982500000200,1156608.047749999700,11747662.426999999000
FS( 153 ),1155481.017250000000,1035528.419999999900,1046310.976750000000,1251244.852000000000,1146306.693999999900,1309186.806499999900,1392950.922000000300,1174496.708749999800,1147605.489000000300,1151351.411749999700,11810463.298000000000
FS( 154 ),1161693.405250000100,1042447.666249999800,1037888.412250000100,1287961.657999999800,1152977.046499999900,1304268.666000000000,1395738.532000000100,1165436.976250000100,1144270.312750000000,1156608.047749999700,11849290.723000001000
FS( 155 ),1176447.826749999800,1033238.597499999900,1051896.152500000100,1299550.151000000100,1158980.363750000300,1304268.666000000000,1382358.004000000200,1165436.976250000100,1147605.489000000300,1167011.806499999700,11886794.033250000000
FS( 156 ),1166611.545750000000,1035528.419999999900,1056107.434750000000,1289873.162000000000,1155645.187500000000,1301939.020500000100,1368977.476000000300,1156377.243750000100,1141602.171749999700,1151351.411749999700,11824013.073750000000
FS( 157 ),1170235.438750000000,1028658.952500000100,1057511.195500000100,1280235.995999999800,1152977.046499999900,1319281.936999999900,1382358.004000000200,1160907.109999999900,1147605.489000000300,1146204.288999999900,11845975.458250001000
FS( 158 ),1175153.579249999700,1040157.843750000000,1058914.956250000000,1264784.671999999800,1155645.187500000000,1309186.806499999900,1371765.086000000400,1160907.109999999900,1141602.171749999700,1151351.411749999700,11829468.824749999000
FS( 159 ),1175153.579249999700,1037818.242499999900,1072952.563750000000,1260921.841000000000,1158980.363750000300,1286925.749499999900,1366189.866000000200,1151847.377499999700,1144270.312750000000,1151351.411749999700,11806411.307750002000
FS( 160 ),1177742.074250000100,1058476.423749999600,1074356.324500000100,1243519.189999999900,1158980.363750000300,1266994.338000000200,1358384.558000000000,1139163.751999999900,1144270.312750000000,1156608.047749999700,11778495.384750001000
FS( 161 ),1171529.686250000000,1058476.423749999600,1074356.324500000100,1282147.500000000000,1162315.540000000000,1254828.411500000200,1355596.948000000100,1139163.751999999900,1150273.630000000100,1151351.411749999700,11800039.627750000000
FS( 162 ),1159234.334999999700,1058476.423749999600,1075760.085250000200,1280235.995999999800,1162315.540000000000,1241109.388000000000,1339428.810000000100,1143693.618250000100,1150273.630000000100,1156608.047749999700,11767135.874000000000
FS( 163 ),1145644.736249999800,1065395.669999999900,1082778.889000000000,1320775.810000000100,1158980.363750000300,1229978.859500000300,1331623.502000000100,1130104.019500000200,1144270.312750000000,1146204.288999999900,11755756.451750003000
FS( 164 ),1172694.508999999800,1069975.314999999900,1100997.911499999900,1316912.978999999800,1164983.681000000100,1217554.083500000200,1339428.810000000100,1151847.377499999700,1156943.982500000200,1167011.806499999700,11858350.455499999000
FS( 165 ),1165317.298250000000,1056186.601250000100,1079971.367499999900,1343992.618999999900,1164983.681000000100,1212635.943000000000,1340822.615000000000,1160907.109999999900,1156943.982500000200,1151351.411749999700,11833112.629249999000
FS( 166 ),1157940.087499999900,1056186.601250000100,1079971.367499999900,1324638.640999999800,1170986.998249999900,1196328.424500000000,1318242.974000000400,1160907.109999999900,1156943.982500000200,1167011.806499999700,11789157.992999999000
FS( 167 ),1173988.756500000100,1053896.778749999800,1070145.042249999900,1318864.305999999900,1170986.998249999900,1201246.565000000200,1332738.545999999900,1143693.618250000100,1156943.982500000200,1192966.446749999900,11815471.040250000000
FS( 168 ),1180201.144500000200,1037818.242499999900,1050522.259000000100,1316912.978999999800,1170986.998249999900,1192704.531500000000,1312667.754000000200,1134633.885749999900,1159612.123500000000,1182562.687999999800,11738622.606000001000
FS( 169 ),1170235.438750000000,1035528.419999999900,1063126.238500000000,1313050.148000000000,1174322.174500000000,1187786.391000000100,1311552.710000000000,1139163.751999999900,1159612.123500000000,1172158.929249999800,11726536.325500000000
FS( 170 ),1178906.896999999900,1040157.843750000000,1056107.434750000000,1316912.978999999800,1152977.046499999900,1190116.036500000200,1311552.710000000000,1134633.885749999900,1162947.299750000000,1198113.569499999800,11742425.702500001000
FS( 171 ),1171529.686250000000,1051606.956249999800,1043503.455249999900,1282147.500000000000,1112287.896250000000,1175361.615000000200,1299287.226000000300,1117420.393999999900,1144270.312750000000,1177306.051999999900,11574721.093750000000
FS( 172 ),1172694.508999999800,1076844.782500000000,1037888.412250000100,1284098.827000000000,1112287.896250000000,1174067.367500000200,1292596.962000000100,1117420.393999999900,1138266.995500000200,1187709.810749999500,11593875.956750002000
FS( 173 ),1182660.214749999800,1120500.746250000100,1046310.976750000000,1287961.657999999800,1096946.085499999800,1155430.203500000100,1283397.849000000400,1125574.153249999700,1138266.995500000200,1182562.687999999800,11619611.570499999000
FS( 174 ),1156775.264749999900,1125080.391249999900,1058914.956250000000,1262833.345000000200,1072265.781250000000,1155430.203500000100,1264720.862000000200,1108360.661499999900,1122925.184750000000,1161755.170500000000,11489061.820749998000
FS( 175 ),1151857.124249999900,1125080.391249999900,1047714.737500000000,1280235.995999999800,1074933.922249999800,1169149.227000000000,1279216.434000000100,1103830.795250000000,1122925.184750000000,1146204.288999999900,11501148.101250000000
FS( 176 ),1160399.157750000000,1129660.036249999700,1067337.520749999900,1282147.500000000000,1087607.591999999900,1166560.732000000100,1291481.918000000300,1121044.287000000000,1132263.678250000100,1151351.411749999700,11589853.833750000000
FS( 177 ),1153021.946999999900,1127370.213749999900,1064529.999249999900,1287961.657999999800,1087607.591999999900,1167854.979500000100,1293990.767000000200,1125574.153249999700,1141602.171749999700,1151351.411749999700,11600864.893250000000
FS( 178 ),1164152.475500000200,1141158.927499999800,1088393.931999999800,1336266.956999999900,1106284.578999999900,1186492.143500000000,1326048.282000000100,1143693.618250000100,1153608.806250000100,1167011.806499999700,11813111.527499998000
FS( 179 ),1164152.475500000200,1143448.749999999800,1082778.889000000000,1361355.447000000200,1102949.402749999900,1167854.979500000100,1328835.892000000200,1143693.618250000100,1159612.123500000000,1156608.047749999700,11811289.625250001000
FS( 180 ),1154316.194500000000,1161817.108749999900,1072952.563750000000,1353629.785000000100,1096946.085499999800,1174067.367500000200,1327442.087000000100,1143693.618250000100,1144270.312750000000,1156608.047749999700,11785743.170750001000
FS( 181 ),1148103.806499999900,1187054.934999999800,1072952.563750000000,1359443.943000000000,1096946.085499999800,1175361.615000000200,1323539.433000000000,1139163.751999999900,1138266.995500000200,1140947.652999999900,11781780.782249998000
FS( 182 ),1156775.264749999900,1187054.934999999800,1088393.931999999800,1353629.785000000100,1102949.402749999900,1181574.003000000300,1339428.810000000100,1148223.484499999800,1174953.934249999900,1161755.170500000000,11894738.721749999000
FS( 183 ),1155481.017250000000,1189344.757499999800,1084182.649750000100,1363306.774000000200,1102949.402749999900,1182868.250500000100,1346119.074000000300,1148223.484499999800,1174953.934249999900,1140947.652999999900,11888376.997500002000
FS( 184 ),1151857.124249999900,1187054.934999999800,1084182.649750000100,1372943.939999999900,1112287.896250000000,1185197.896000000200,1347512.879000000200,1148223.484499999800,1181624.286750000200,1140947.652999999900,11911832.744500000000
FS( 185 ),1139561.772999999800,1173266.221249999700,1082778.889000000000,1363306.774000000200,1102949.402749999900,1182868.250500000100,1332738.545999999900,1148223.484499999800,1174953.934249999900,1125396.771499999800,11826044.046749998000
FS( 186 ),1145644.736249999800,1196214.224999999600,1078567.606750000000,1401935.083999999800,1102949.402749999900,1183903.648500000100,1339428.810000000100,1151847.377499999700,1178289.110500000000,1120140.135499999900,11898920.136749998000
FS( 187 ),1121054.033749999900,1203133.471249999700,1077163.845999999900,1463740.379999999900,1102949.402749999900,1185197.896000000200,1338313.766000000100,1143693.618250000100,1174953.934249999900,1104589.253999999700,11914789.602249999000
FS( 188 ),1117430.140750000000,1232950.942499999900,1056107.434750000000,1432837.732000000300,1099614.226499999900,1180279.755500000000,1338313.766000000100,1151847.377499999700,1174953.934249999900,1104589.253999999700,11888924.563749999000
FS( 189 ),1125972.174249999900,1253609.123749999800,1063126.238500000000,1409660.745999999800,1096946.085499999800,1187786.391000000100,1345004.030000000300,1148223.484499999800,1178289.110500000000,1120140.135499999900,11928757.519499999000
FS( 190 ),1125972.174249999900,1255898.946249999800,1032273.369250000000,1394209.421999999800,1099614.226499999900,1182868.250500000100,1343610.225000000100,1148223.484499999800,1178289.110500000000,1135800.530249999600,11896759.739000000000
FS( 191 ),1127266.421750000000,1283476.373749999800,1026658.326249999800,1438612.066999999800,1096946.085499999800,1191410.284000000200,1360893.407000000100,1148223.484499999800,1187627.604000000100,1151351.411749999700,12012465.465500001000
FS( 192 ),1127266.421750000000,1283476.373749999800,1033677.129999999900,1425112.070000000300,1084272.415749999900,1200211.167000000100,1371765.086000000400,1156377.243750000100,1178289.110500000000,1177306.051999999900,12037753.070500001000
FS( 193 ),1127266.421750000000,1274267.304999999900,1028062.086999999900,1448289.055999999900,1087607.591999999900,1197622.672000000300,1374273.935000000100,1148223.484499999800,1184292.427750000300,1151351.411749999700,12021256.392750001000
FS( 194 ),1121054.033749999900,1274267.304999999900,1035080.890750000000,1403846.588000000000,1084272.415749999900,1182868.250500000100,1352809.338000000500,1139163.751999999900,1181624.286750000200,1140947.652999999900,11915934.513500001000
FS( 195 ),1114971.070499999900,1304134.554999999900,1037888.412250000100,1394209.421999999800,1087607.591999999900,1174067.367500000200,1342216.420000000200,1139163.751999999900,1181624.286750000200,1130543.894249999700,11906426.772250000000
FS( 196 ),1114971.070499999900,1347740.739999999800,1029465.847750000100,1388395.264000000000,1093610.909250000000,1178985.508000000100,1334132.351000000300,1139163.751999999900,1190295.745000000100,1146204.288999999900,11962965.476500001000
FS( 197 ),1114971.070499999900,1379848.033749999900,1036484.651499999900,1413523.577000000000,1096946.085499999800,1176655.862499999800,1326048.282000000100,1148223.484499999800,1184292.427750000300,1130543.894249999700,12007537.369250001000
FS( 198 ),1127266.421750000000,1434953.109999999900,1040695.933750000000,1421249.239000000100,1096946.085499999800,1176655.862499999800,1323539.433000000000,1148223.484499999800,1184292.427750000300,1146204.288999999900,12100026.286750000000
FS( 199 ),1142020.843249999900,1457901.113750000300,1057511.195500000100,1409660.745999999800,1096946.085499999800,1180279.755500000000,1328835.892000000200,1156377.243750000100,1187627.604000000100,1146204.288999999900,12163364.768250003000
FS( 200 ),1138267.525500000200,1462480.758749999600,1044907.215999999900,1413523.577000000000,1099614.226499999900,1170443.474499999800,1312667.754000000200,1165436.976250000100,1190295.745000000100,1146204.288999999900,12143841.542500000000
FS( 201 ),1135808.455250000100,1494637.831249999800,1040695.933750000000,1390346.591000000000,1099614.226499999900,1139381.534500000100,1288694.308000000000,1151847.377499999700,1190295.745000000100,1167011.806499999700,12098333.809249997000
FS( 202 ),1132184.562250000000,1556612.374999999800,1051896.152500000100,1398072.253000000000,1090942.768250000000,1141711.180000000200,1293990.767000000200,1160907.109999999900,1190295.745000000100,1140947.652999999900,12157560.566000000000
FS( 203 ),1130890.314749999900,1561192.020000000300,1054703.673999999900,1405797.915000000000,1090942.768250000000,1146629.320500000100,1300681.031000000000,1165436.976250000100,1190295.745000000100,1146204.288999999900,12192774.053750001000
FS( 204 ),1132184.562250000000,1503797.121249999900,1050522.259000000100,1428974.901000000100,1090942.768250000000,1154135.956000000000,1300681.031000000000,1160907.109999999900,1190295.745000000100,1140947.652999999900,12153389.106750000000
FS( 205 ),1133349.384999999800,1499217.476249999800,1058914.956250000000,1471466.041999999900,1093610.909250000000,1144299.674999999800,1304862.446000000000,1169966.842500000000,1193630.921250000100,1156608.047749999700,12225926.701250000000
FS( 206 ),1142020.843249999900,1490058.186249999800,1051896.152500000100,1529408.507000000200,1087607.591999999900,1140675.782000000100,1290088.113000000400,1160907.109999999900,1193630.921250000100,1146204.288999999900,12232497.496250000000
FS( 207 ),1148103.806499999900,1526794.903749999800,1040695.933750000000,1498505.859000000200,1087607.591999999900,1139381.534500000100,1292596.962000000100,1165436.976250000100,1193630.921250000100,1156608.047749999700,12249362.536750000000
FS( 208 ),1130890.314749999900,1522165.479999999700,1039292.173000000000,1529408.507000000200,1084272.415749999900,1139381.534500000100,1287300.503000000000,1160907.109999999900,1206304.591000000000,1146204.288999999900,12246126.917999998000
FS( 209 ),1139561.772999999800,1499217.476249999800,1039292.173000000000,1544859.831000000200,1087607.591999999900,1138087.286999999800,1280610.239000000100,1143693.618250000100,1202969.414750000500,1156608.047749999700,12232507.452000000000
FS( 210 ),1130890.314749999900,1460190.936249999800,1028062.086999999900,1537134.169000000200,1078269.098499999800,1143005.427500000200,1304862.446000000000,1134633.885749999900,1202969.414750000500,1151351.411749999700,12171369.191250000000
FS( 211 ),1137102.702749999900,1462480.758749999600,1036484.651499999900,1519771.341000000000,1074933.922249999800,1149217.815500000300,1312667.754000000200,1139163.751999999900,1206304.591000000000,1161755.170500000000,12199882.459249999000
FS( 212 ),1144479.913500000300,1434953.109999999900,1029465.847750000100,1556448.324000000000,1072265.781250000000,1149217.815500000300,1296778.377000000100,1139163.751999999900,1199634.238500000200,1151351.411749999700,12173758.571250003000
FS( 213 ),1140726.595750000100,1416584.751250000200,1030869.608499999900,1537134.169000000200,1068930.604999999700,1150512.063000000100,1305977.490000000000,1143693.618250000100,1193630.921250000100,1146204.288999999900,12134264.111000001000
FS( 214 ),1134643.632500000100,1448741.823749999700,1026658.326249999800,1560311.154999999800,1074933.922249999800,1151806.310499999900,1304862.446000000000,1134633.885749999900,1206304.591000000000,1146204.288999999900,12189100.381999999000
FS( 215 ),1148103.806499999900,1434953.109999999900,1039292.173000000000,1544859.831000000200,1074933.922249999800,1162936.838999999900,1323539.433000000000,1148223.484499999800,1208972.732000000300,1167011.806499999700,12252827.137750000000
FS( 216 ),1151857.124249999900,1402796.037499999400,1046310.976750000000,1583488.140999999800,1072265.781250000000,1178985.508000000100,1339428.810000000100,1165436.976250000100,1212307.908250000100,1177306.051999999900,12330183.315249998000
FS( 217 ),1148103.806499999900,1407425.461249999700,1040695.933750000000,1587350.972000000100,1072265.781250000000,1177691.260500000100,1338313.766000000100,1160907.109999999900,1212307.908250000100,1187709.810749999500,12332771.810249999000
FS( 218 ),1151857.124249999900,1402796.037499999400,1043503.455249999900,1575762.478999999800,1074933.922249999800,1174067.367500000200,1347512.879000000200,1156377.243750000100,1221646.401750000200,1187709.810749999500,12336166.721000001000
FS( 219 ),1157940.087499999900,1384477.457500000300,1047714.737500000000,1568036.816999999800,1074933.922249999800,1177691.260500000100,1339428.810000000100,1156377.243750000100,1230984.895250000300,1172158.929249999800,12309744.160499999000
FS( 220 ),1180201.144500000200,1407425.461249999700,1053299.913249999800,1598979.288000000200,1090942.768250000000,1202540.812499999800,1377061.545000000200,1174496.708749999800,1248994.847000000300,1229324.845749999900,12563267.334250001000
FS( 221 ),1180201.144500000200,1416584.751250000200,1046310.976750000000,1598979.288000000200,1087607.591999999900,1202540.812499999800,1377061.545000000200,1174496.708749999800,1261668.516750000000,1265683.244749999800,12611134.580250002000
FS( 222 ),1169070.615999999900,1418874.573749999700,1053299.913249999800,1569988.143999999900,1087607.591999999900,1188821.788999999900,1371765.086000000400,1160907.109999999900,1248994.847000000300,1194499.632249999800,12463829.303250000000
FS( 223 ),1169070.615999999900,1405135.638749999900,1042099.694499999800,1560311.154999999800,1087607.591999999900,1201246.565000000200,1382358.004000000200,1174496.708749999800,1261668.516750000000,1194499.632249999800,12478494.123000000000
FS( 224 ),1172694.508999999800,1402796.037499999400,1047714.737500000000,1566125.313000000100,1093610.909250000000,1203835.060000000100,1368977.476000000300,1182650.468000000100,1258333.340499999900,1194499.632249999800,12491237.482999999000
FS( 225 ),1175153.579249999700,1407425.461249999700,1046310.976750000000,1571899.648000000000,1093610.909250000000,1214189.040000000300,1382915.526000000300,1178120.601749999900,1261668.516750000000,1205450.957249999700,12536745.216249999000
FS( 226 ),1176447.826749999800,1391346.924999999800,1040695.933750000000,1550673.989000000100,1093610.909250000000,1218071.782500000000,1402428.795999999900,1217983.424750000000,1258333.340499999900,1199975.294749999900,12549568.222249998000
FS( 227 ),1187578.355250000000,1398216.392500000100,1051896.152500000100,1591253.626000000200,1099614.226499999900,1218071.782500000000,1394065.966000000000,1217983.424750000000,1261668.516750000000,1199975.294749999900,12620323.737499999000
FS( 228 ),1187578.355250000000,1382137.856249999700,1054703.673999999900,1606704.949999999700,1087607.591999999900,1215483.287499999900,1387096.941000000100,1213453.558500000000,1261668.516750000000,1189023.969749999700,12585458.700999999000
FS( 229 ),1181365.967250000000,1375268.388749999900,1054703.673999999900,1583488.140999999800,1084272.415749999900,1212894.792500000200,1381521.720999999900,1187180.334250000100,1254998.164250000100,1183548.307249999800,12499241.905999998000
FS( 230 ),1166611.545750000000,1375268.388749999900,1064529.999249999900,1591253.626000000200,1087607.591999999900,1203835.060000000100,1391278.355999999900,1182650.468000000100,1248994.847000000300,1172596.982249999900,12484626.865000002000
FS( 231 ),1176447.826749999800,1375268.388749999900,1065933.760000000000,1622156.274000000200,1093610.909250000000,1210306.297499999900,1413579.236000000300,1191710.200500000000,1248994.847000000300,1178072.644749999700,12576080.384499999000
FS( 232 ),1193273.044250000300,1370688.743749999400,1065933.760000000000,1645333.260000000200,1093610.909250000000,1220660.277500000300,1421942.066000000100,1200769.933000000000,1252330.023249999900,1178072.644749999700,12642614.661750000000
FS( 233 ),1215275.251749999800,1370688.743749999400,1051896.152500000100,1631793.439999999900,1099614.226499999900,1232308.505000000100,1421942.066000000100,1208923.692249999800,1254998.164250000100,1178072.644749999700,12665512.886749998000
FS( 234 ),1203627.024250000000,1395926.569999999800,1056107.434750000000,1653058.921999999800,1099614.226499999900,1224543.020000000000,1417760.651000000300,1208923.692249999800,1264336.657750000200,1178072.644749999700,12701970.843249999000
FS( 235 ),1210098.261750000100,1405135.638749999900,1051896.152500000100,1653058.921999999800,1102949.402749999900,1234896.999999999800,1406610.211000000400,1195334.093500000000,1273675.151250000100,1189023.969749999700,12722678.803250002000
FS( 236 ),1211392.509250000100,1400506.214999999900,1042099.694499999800,1641470.429000000000,1106284.578999999900,1234896.999999999800,1396853.576000000100,1186274.361000000000,1277010.327500000100,1189023.969749999700,12685812.661000000000
FS( 237 ),1223040.736749999900,1389057.102499999600,1036484.651499999900,1618293.443000000000,1106284.578999999900,1231014.257500000100,1406610.211000000400,1204393.825999999900,1273675.151250000100,1189023.969749999700,12677877.928249998000
FS( 238 ),1219157.994250000200,1384477.457500000300,1036484.651499999900,1579625.310000000100,1108952.720000000200,1231014.257500000100,1402428.795999999900,1199863.959749999900,1271007.010250000100,1194499.632249999800,12627511.789000003000
FS( 239 ),1216569.499249999900,1393636.747499999800,1040695.933750000000,1550673.989000000100,1106284.578999999900,1221954.524999999900,1399641.186000000200,1186274.361000000000,1271007.010250000100,1194499.632249999800,12581237.463000000000
FS( 240 ),1223040.736749999900,1393636.747499999800,1033677.129999999900,1587350.972000000100,1106284.578999999900,1215483.287499999900,1399641.186000000200,1186274.361000000000,1273675.151250000100,1189023.969749999700,12608088.120750001000
FS( 241 ),1212686.756750000200,1386767.279999999800,1030869.608499999900,1587350.972000000100,1102949.402749999900,1214189.040000000300,1396853.576000000100,1181744.494749999800,1267671.834000000300,1178072.644749999700,12559155.609500000000
FS( 242 ),1197155.786750000000,1400506.214999999900,1029465.847750000100,1562262.482000000300,1106284.578999999900,1218071.782500000000,1395459.770999999900,1181744.494749999800,1258333.340499999900,1178072.644749999700,12527356.943999998000
FS( 243 ),1216569.499249999900,1409715.283749999900,1032273.369250000000,1571899.648000000000,1106284.578999999900,1223248.772500000000,1416366.845999999900,1199863.959749999900,1264336.657750000200,1205450.957249999700,12646009.572499998000
FS( 244 ),1216569.499249999900,1398216.392500000100,1029465.847750000100,1537134.169000000200,1106284.578999999900,1211600.545000000200,1403822.601000000300,1181744.494749999800,1261668.516750000000,1199975.294749999900,12546481.939750001000
FS( 245 ),1204921.271750000100,1409715.283749999900,1029465.847750000100,1502368.689999999900,1108952.720000000200,1215483.287499999900,1399641.186000000200,1181744.494749999800,1261668.516750000000,1205450.957249999700,12519412.255500000000
