代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12328072.233250000000
真實報酬,2328072.233249999600

夏普值報酬,0.224107223325
夏普值風險,0.065324858435
夏普值,3.430657619370

預期報酬,9597.879478100134
風險,270149.932589479370
起點值,0.035527972878
找到最佳解世代,3603
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,5
2002(8),2330(17),2912(39),3045(40),4904(44),
FS( 37 ),2101444.969999999700,2342706.572000000200,2027370.321750000400,1991084.183499999800,1981957.754999999700,10444563.802249998000
FS( 38 ),2097940.546000000100,2288985.345000000200,2011859.263250000300,1988435.954000000100,1983899.126249999700,10371120.234500002000
FS( 39 ),2091807.804000000000,2309792.862500000300,1973081.617000000300,2005460.286499999700,1983899.126249999700,10364041.696249999000
FS( 40 ),2085675.061999999900,2300713.218500000000,1973081.617000000300,1991084.183499999800,2002665.714999999900,10353219.796000000000
FS( 41 ),2117214.878000000000,2288985.345000000200,1996348.204750000500,1997137.279499999900,1991017.487500000000,10390703.194750002000
FS( 42 ),2123347.619999999600,2306766.314499999900,1988592.675500000100,1991084.183499999800,2011725.447499999800,10421516.240999999000
FS( 43 ),2141745.846000000400,2339680.024000000200,1973081.617000000300,1991084.183499999800,2013666.818750000100,10459258.489250001000
FS( 44 ),2210958.219999999700,2315845.958500000200,1949815.029250000100,1999785.508999999800,2020785.179999999700,10497189.896749999000
FS( 45 ),2195188.311999999900,2264772.961000000100,2035125.851000000300,2011513.382499999800,2020785.179999999700,10527385.686500000000
FS( 46 ),2154887.436000000200,2210673.415500000100,1988592.675500000100,1991084.183499999800,1937953.339999999900,10283191.050500000000
FS( 47 ),2119843.196000000000,2192892.446000000000,1965326.087750000400,1939254.548999999900,1954131.433749999900,10171447.712499999000
FS( 48 ),2129480.362000000200,2225806.155499999900,1965326.087750000400,1930931.541999999900,1958661.300000000000,10210205.447250001000
FS( 49 ),2129480.362000000200,2225806.155499999900,1942059.500000000200,1924878.445999999800,1947660.196249999800,10169884.659750000000
FS( 50 ),2123347.619999999600,2213699.963500000100,1926548.441500000000,1927904.993999999900,1967721.032499999700,10159222.051500000000
FS( 51 ),2097940.546000000100,2225806.155499999900,1926548.441500000000,1896126.239999999800,1954131.433749999900,10100552.816749999000
FS( 52 ),2132984.786000000300,2240938.895500000100,1934303.970750000100,1936606.319499999800,1949601.567499999700,10194435.539249999000
FS( 53 ),2119843.196000000000,2252666.768999999900,1957570.558500000300,1947955.874500000200,1967721.032499999700,10245757.430500001000
FS( 54 ),2104073.288000000200,2225806.155499999900,1942059.500000000200,1953630.652000000000,1937953.339999999900,10163522.935500000000
FS( 55 ),2125975.937999999600,2180786.254000000200,1934303.970750000100,1933579.771499999800,1958661.300000000000,10133307.234250000000
FS( 56 ),2129480.362000000200,2165653.514000000000,1934303.970750000100,1965358.525499999800,1967721.032499999700,10162517.404750001000
FS( 57 ),2123347.619999999600,2165653.514000000000,1965326.087750000400,1933579.771499999800,1967721.032499999700,10155628.025750000000
FS( 58 ),2151383.012000000100,2192892.446000000000,2004103.734000000400,1953630.652000000000,1974839.393750000000,10276849.237750001000
FS( 59 ),2135613.103999999800,2162626.966000000500,1973081.617000000300,1959683.747999999700,1965779.661249999700,10196785.096249999000
FS( 60 ),2167152.919999999500,2174733.158000000300,2004103.734000000400,1991084.183499999800,1977427.888749999900,10314501.884250000000
FS( 61 ),2154887.436000000200,2204620.319500000200,2019614.792500000200,1976708.080499999900,1977427.888749999900,10333258.517250001000
FS( 62 ),2154887.436000000200,2177759.706000000200,2042881.380250000200,1982761.176499999800,1977427.888749999900,10335717.587500002000
FS( 63 ),2148754.693999999700,2195540.675499999900,2089603.715000000100,1988435.954000000100,1981957.754999999700,10404292.793499999000
FS( 64 ),2141745.846000000400,2192892.446000000000,2074092.656500000500,1985409.405999999700,1972898.022500000200,10367038.377000002000
FS( 65 ),2125975.937999999600,2165653.514000000000,2066337.127250000400,1962331.977499999800,1977427.888749999900,10297726.445500001000
FS( 66 ),2117214.878000000000,2150520.774000000200,2042881.380250000200,1953630.652000000000,1981957.754999999700,10246205.439250000000
FS( 67 ),2176790.086000000100,2159600.418000000100,2089603.715000000100,1965358.525499999800,1979369.259999999800,10370722.004500000000
FS( 68 ),2176790.086000000100,2090746.450999999900,2128381.361250000100,1976708.080499999900,1958661.300000000000,10331287.278750001000
FS( 69 ),2179418.403999999600,2105500.872500000100,2089603.715000000100,1962331.977499999800,1963191.166249999800,10300046.135249998000
FS( 70 ),2176790.086000000100,2072587.163000000200,2042881.380250000200,1979734.628499999900,1972898.022500000200,10244891.280250000000
FS( 71 ),2186427.251999999900,2099447.776500000200,2089603.715000000100,1965358.525499999800,1995547.353749999800,10336384.622749999000
FS( 72 ),2173285.662000000000,2120633.612500000300,2058392.438750000200,1968385.073499999900,1998135.848749999700,10318832.635499999000
FS( 73 ),2179418.403999999600,2108527.420500000000,2066337.127250000400,1974059.850999999800,1991017.487500000000,10319360.290250001000
FS( 74 ),2192559.993999999500,2111553.968500000000,2081848.185750000400,1982761.176499999800,1988428.992499999700,10357152.317249998000
FS( 75 ),2192559.993999999500,2132739.804500000100,2058392.438750000200,1979734.628499999900,1967721.032499999700,10331147.898249999000
FS( 76 ),2195188.311999999900,2186839.350000000100,2066337.127250000400,1997137.279499999900,1981957.754999999700,10427459.823750000000
FS( 77 ),2192559.993999999500,2180786.254000000200,2050636.909500000100,2011513.382499999800,1991017.487500000000,10426514.027500000000
FS( 78 ),2204825.478000000100,2174733.158000000300,2105114.773500000100,2014161.612000000000,2041493.139999999900,10540328.161500001000
FS( 79 ),2226728.128000000000,2159600.418000000100,2112870.302750000300,2022862.937499999800,2053141.367499999700,10575203.153750001000
FS( 80 ),2226728.128000000000,2168680.061999999900,2074092.656500000500,2011513.382499999800,2036963.273749999700,10517977.502750000000
FS( 81 ),2220595.385999999900,2171706.609999999900,2105114.773500000100,2019836.389500000000,2004607.086249999700,10521860.245250000000
FS( 82 ),2226728.128000000000,2237912.347499999700,2120625.832000000400,2028537.714999999900,2032433.407499999700,10646237.430000000000
FS( 83 ),2232860.869999999600,2234885.799500000200,2112870.302750000300,2031564.262999999800,2022726.551250000000,10634907.786499999000
FS( 84 ),2230232.552000000100,2237912.347499999700,2151647.949000000000,2031564.262999999800,2022726.551250000000,10674083.662749998000
FS( 85 ),2224099.810000000100,2183812.802000000100,2213692.183000000200,2045940.365999999700,2027903.541249999800,10695448.702250000000
FS( 86 ),2214462.643999999400,2153547.322000000200,2143892.419750000400,2019836.389500000000,2016255.313749999700,10547994.089000002000
FS( 87 ),2224099.810000000100,2171706.609999999900,2128381.361250000100,2051615.143499999800,1998135.848749999700,10573938.773499999000
FS( 88 ),2217090.962000000300,2144845.996499999900,2128381.361250000100,2089068.675000000000,1995547.353749999800,10574934.348500000000
FS( 89 ),2208329.902000000200,2126686.708500000200,2136136.890500000200,2120847.429000000000,1991017.487500000000,10583018.417500000000
FS( 90 ),2192559.993999999500,2120633.612500000300,2174914.536750000000,2143546.538999999400,1988428.992499999700,10620083.674749998000
FS( 91 ),2192559.993999999500,2093772.999000000300,2221636.871499999900,2120847.429000000000,1979369.259999999800,10608186.553499999000
FS( 92 ),2210958.219999999700,2144845.996499999900,2174914.536750000000,2160949.189999999500,2000077.219999999700,10691745.163249999000
FS( 93 ),2224099.810000000100,2171706.609999999900,2198181.124499999900,2189701.395999999700,1991017.487500000000,10774706.427999999000
FS( 94 ),2224099.810000000100,2177759.706000000200,2299192.163999999900,2155274.412499999600,2018196.685000000100,10874522.777500002000
FS( 95 ),2220595.385999999900,2159600.418000000100,2392447.674250000200,2143546.538999999400,2009136.952499999900,10925326.969750000000
FS( 96 ),2230232.552000000100,2159600.418000000100,2322458.751750000300,2157922.641999999500,1998135.848749999700,10868350.212499999000
FS( 97 ),2246002.460000000000,2219753.059500000000,2446736.378999999700,2160949.189999999500,2000077.219999999700,11073518.308499999000
FS( 98 ),2258267.943999999700,2240938.895500000100,2392447.674250000200,2157922.641999999500,1998135.848749999700,11047713.004499998000
FS( 99 ),2242498.036000000300,2246613.673000000000,2485514.025250000400,2146573.086999999800,2011725.447499999800,11132924.268750001000
FS( 100 ),2242498.036000000300,2288985.345000000200,2516725.301500000500,2140898.309499999500,2007195.581250000000,11196302.573250001000
FS( 101 ),2236365.293999999800,2264772.961000000100,2431225.320499999900,2120847.429000000000,1991017.487500000000,11044228.492000001000
FS( 102 ),2224099.810000000100,2294660.122500000100,2400203.203499999800,2140898.309499999500,2011725.447499999800,11071586.892999999000
FS( 103 ),2217090.962000000300,2300713.218500000000,2400203.203499999800,2120847.429000000000,1992958.858749999900,11031813.671750002000
FS( 104 ),2220595.385999999900,2315845.958500000200,2485514.025250000400,2143546.538999999400,2007195.581250000000,11172697.490000000000
FS( 105 ),2220595.385999999900,2282932.249000000300,2454491.908250000300,2135223.531999999700,2018196.685000000100,11111439.760250000000
FS( 106 ),2224099.810000000100,2300713.218500000000,2470002.966750000600,2132196.983999999700,2020785.179999999700,11147798.159250000000
FS( 107 ),2226728.128000000000,2321899.054500000100,2578769.535500000200,2166623.967499999300,2027903.541249999800,11321924.226749999000
FS( 108 ),2226728.128000000000,2327952.150500000000,2493269.554500000100,2155274.412499999600,2027903.541249999800,11231127.786750000000
FS( 109 ),2220595.385999999900,2297686.670500000500,2454491.908250000300,2157922.641999999500,2022726.551250000000,11153423.158000000000
FS( 110 ),2217090.962000000300,2318872.506500000100,2438980.849750000100,2149599.634999999800,2025315.046249999900,11149858.999500001000
FS( 111 ),2230232.552000000100,2309792.862500000300,2547747.418500000100,2192727.943999999700,2036963.273749999700,11317464.050750000000
FS( 112 ),2220595.385999999900,2306766.314499999900,2508780.612999999900,2192727.943999999700,2057671.233749999900,11286541.491250001000
FS( 113 ),2224099.810000000100,2315845.958500000200,2485514.025250000400,2178351.840999999500,2036963.273749999700,11240774.908500001000
FS( 114 ),2204825.478000000100,2303739.766499999900,2470002.966750000600,2181000.070499999400,2038904.645000000000,11198472.926750001000
FS( 115 ),2204825.478000000100,2294660.122500000100,2602036.123250000200,2195376.173499999600,2059612.605000000000,11356510.502250001000
FS( 116 ),2179418.403999999600,2285958.797000000300,2609791.652499999900,2184026.618499999400,2050552.872500000100,11309748.344500000000
FS( 117 ),2170657.343999999600,2276879.152999999900,2586525.064750000400,2178351.840999999500,2055082.738750000000,11267496.141500000000
FS( 118 ),2154887.436000000200,2270826.057000000000,2679780.574999999700,2192727.943999999700,2047964.377499999900,11346186.389500000000
FS( 119 ),2167152.919999999500,2303739.766499999900,2586525.064750000400,2198402.721499999500,2047964.377499999900,11303784.850250000000
FS( 120 ),2173285.662000000000,2351786.216000000500,2594280.594000000000,2247205.807999999700,2059612.605000000000,11426170.885000002000
FS( 121 ),2170657.343999999600,2360865.859999999900,2555502.947749999800,2252880.585499999600,2105558.391249999900,11445465.128500000000
FS( 122 ),2161020.178000000300,2342706.572000000200,2586525.064750000400,2284659.339499999800,2119147.990000000200,11494059.144250000000
FS( 123 ),2170657.343999999600,2366918.956000000200,2578769.535500000200,2368267.727999999700,2128207.722500000600,11612821.286000000000
FS( 124 ),2170657.343999999600,2375998.600000000100,2516725.301500000500,2350865.076999999600,2119147.990000000200,11533394.312500000000
FS( 125 ),2167152.919999999500,2375998.600000000100,2532236.360000000300,2336488.973999999500,2123677.856250000200,11535554.710249998000
FS( 126 ),2161020.178000000300,2357839.311999999900,2485514.025250000400,2319086.322999999400,2121736.485000000300,11445196.323249999000
FS( 127 ),2161020.178000000300,2309792.862500000300,2423469.791250000200,2319086.322999999400,2068672.337500000100,11282041.492249999000
FS( 128 ),2141745.846000000400,2291633.574500000100,2462247.437500000000,2342163.751499999300,2087438.926250000000,11325229.535750000000
FS( 129 ),2163648.496000000300,2337031.794500000300,2516725.301500000500,2359566.402499999400,2091968.792500000000,11468940.787000000000
FS( 130 ),2182922.828000000200,2360865.859999999900,2431225.320499999900,2445823.020499999600,2123677.856250000200,11544514.885249998000
FS( 131 ),2161020.178000000300,2315845.958500000200,2446736.378999999700,2411396.037000000000,2096498.658749999900,11431497.211250000000
FS( 132 ),2141745.846000000400,2276879.152999999900,2454491.908250000300,2390966.837999999500,2082909.059999999800,11346992.805250000000
FS( 133 ),2151383.012000000100,2297686.670500000500,2454491.908250000300,2390966.837999999500,2062201.100000000300,11356729.528750001000
FS( 134 ),2157515.753999999700,2327952.150500000000,2477758.496000000300,2422745.591999999700,2068672.337500000100,11454644.330000000000
FS( 135 ),2148754.693999999700,2300713.218500000000,2446736.378999999700,2457172.575499999300,2057671.233749999900,11411048.100749999000
FS( 136 ),2157515.753999999700,2276879.152999999900,2555502.947749999800,2382643.830999999300,2059612.605000000000,11432154.290750001000
FS( 137 ),2154887.436000000200,2237912.347499999700,2571014.006249999600,2370915.957500000000,2089380.297499999900,11424110.044749999000
FS( 138 ),2141745.846000000400,2210673.415500000100,2532236.360000000300,2336488.973999999500,2096498.658749999900,11317643.254249999000
FS( 139 ),2123347.619999999600,2225806.155499999900,2524480.830750000200,2339515.521999999400,2093910.163749999800,11307060.291999999000
FS( 140 ),2154887.436000000200,2285202.159999999700,2539991.889250000000,2376590.734999999900,2096498.658749999900,11453170.878999999000
FS( 141 ),2192559.993999999500,2310171.181000000300,2625302.710999999700,2378482.327499999700,2119147.990000000200,11625664.203500001000
FS( 142 ),2204825.478000000100,2329087.106000000100,2710802.692000000300,2357296.491500000000,2185801.736250000100,11787813.503750000000
FS( 143 ),2201321.053999999500,2351029.578999999900,2703047.162750000100,2320977.915499999700,2185801.736250000100,11762177.447500000000
FS( 144 ),2204825.478000000100,2341571.616500000000,2796113.513749999900,2293738.983499999600,2174153.508750000000,11810403.100499999000
FS( 145 ),2217090.962000000300,2329087.106000000100,2811624.572250000200,2327031.011499999600,2174153.508750000000,11858987.160500001000
FS( 146 ),2220595.385999999900,2291633.574500000100,2780602.455250000100,2324004.463499999600,2211039.562499999500,11827875.441750001000
FS( 147 ),2220595.385999999900,2319629.143500000200,2796113.513749999900,2324004.463499999600,2227217.656249999500,11887560.162999999000
FS( 148 ),2220595.385999999900,2282175.612000000200,2796113.513749999900,2327031.011499999600,2224629.161249999900,11850544.684499998000
FS( 149 ),2201321.053999999500,2250775.176500000100,2772846.926000000000,2308871.723499999800,2197449.963749999600,11731264.843749998000
FS( 150 ),2220595.385999999900,2310171.181000000300,2827324.790000000000,2299792.079499999500,2238865.883750000000,11896749.320250001000
FS( 151 ),2208329.902000000200,2263259.686999999900,2803869.043000000100,2311898.271499999800,2236277.388749999900,11823634.292249998000
FS( 152 ),2230232.552000000100,2238290.666000000200,2842835.848499999800,2324004.463499999600,2256985.348749999900,11892348.878750000000
FS( 153 ),2256515.731999999800,2231859.251500000200,2866102.436249999800,2369402.683499999800,2254396.853750000200,11978276.956999999000
FS( 154 ),2228480.339999999400,2194405.720000000200,2928146.670250000400,2348216.847499999700,2266692.205000000100,11965941.782749999000
FS( 155 ),2231984.764000000000,2291633.574500000100,3044668.768250000200,2354269.943499999600,2305519.629999999900,12228076.680250000000
FS( 156 ),2186427.251999999900,2291633.574500000100,2982624.534250000000,2354269.943499999600,2295812.773750000200,12110768.078000000000
FS( 157 ),2154887.436000000200,2304118.085000000000,2959168.787250000100,2354269.943499999600,2288694.412500000100,12061138.664249999000
FS( 158 ),2116338.772000000300,2304118.085000000000,2803869.043000000100,2351243.395499999600,2237571.636250000400,11813140.931750000000
FS( 159 ),2091807.804000000000,2357460.993500000300,2858346.907000000100,2351243.395499999600,2249866.987499999800,11908726.087500002000
FS( 160 ),2123347.619999999600,2348003.031000000000,2982624.534250000000,2351243.395499999600,2249866.987499999800,12055085.568250000000
FS( 161 ),2109329.924000000100,2335518.520500000100,2982624.534250000000,2372429.231499999800,2344347.055000000200,12144249.265249999000
FS( 162 ),2123347.619999999600,2304118.085000000000,2912635.611750000200,2424258.865999999500,2322344.847500000600,12086705.030250000000
FS( 163 ),2144374.163999999900,2323034.009999999800,2959168.787250000100,2542294.237999999400,2315226.486250000100,12284097.685500000000
FS( 164 ),2126852.043999999800,2285202.159999999700,2943657.728750000200,2502949.114000000100,2317167.857499999900,12175828.904250000000
FS( 165 ),2109329.924000000100,2244343.762000000100,2842835.848499999800,2481763.277999999900,2302931.135000000200,11981203.947500000000
FS( 166 ),2109329.924000000100,2241317.214000000200,2833188.726749999900,2484789.825999999900,2339170.064999999900,12007795.755749999000
FS( 167 ),2061144.093999999600,2135009.715499999500,2801220.813500000200,2408747.807499999600,2218157.923750000100,11624280.354249999000
FS( 168 ),2043621.973999999700,2091124.769499999900,2737474.146249999800,2284659.339499999800,2134031.836250000200,11290912.065499999000
FS( 169 ),2001568.885999999700,2031350.446500000100,2793276.124999999500,2263473.503499999600,2114618.123750000700,11204287.084750000000
FS( 170 ),2043621.973999999700,2109662.375999999700,2849078.103750000200,2281632.791499999800,2157975.415000000000,11441970.660250001000
FS( 171 ),2054135.246000000000,2128578.301000000000,2833188.726749999900,2293738.983499999600,2170270.766250000300,11479912.023499999000
FS( 172 ),2068152.942000000300,2087719.902999999700,2769252.900250000400,2345190.299499999700,2189684.478750000200,11460000.523499999000
FS( 173 ),2084798.955999999800,2141062.811499999800,2841133.415249999600,2381508.875499999600,2233041.770000000000,11681545.828249998000
FS( 174 ),2088303.379999999900,2116093.790499999700,2833188.726749999900,2357296.491500000000,2227864.780000000700,11622747.168749999000
FS( 175 ),2088303.379999999900,2109662.375999999700,2841133.415249999600,2345190.299499999700,2203921.201249999900,11588210.671999998000
FS( 176 ),2088303.379999999900,2066155.748500000000,2801220.813500000200,2327031.011499999600,2203921.201249999900,11486632.154749999000
FS( 177 ),2050630.821999999900,2050266.371500000100,2761308.211750000200,2342163.751499999300,2187095.983750000100,11391465.140500000000
FS( 178 ),2068152.942000000300,2084693.355000000200,2761308.211750000200,2399668.163499999800,2179977.622500000500,11493800.294750001000
FS( 179 ),2095312.227999999900,2141062.811499999800,2897124.553249999900,2436365.057999999700,2172212.137500000200,11742076.788249999000
FS( 180 ),2082170.638000000000,2163005.284500000100,2913013.930250000200,2405721.259499999200,2191625.850000000100,11755536.962250000000
FS( 181 ),2082170.638000000000,2147494.225999999800,2968815.908999999500,2405721.259499999200,2273810.566250000600,11878012.598749999000
FS( 182 ),2064648.518000000200,2175489.794999999900,2960871.220500000300,2402694.711499999700,2256985.348749999900,11860689.593750000000
FS( 183 ),2095312.227999999900,2222779.607499999900,3040696.424000000100,2402694.711499999700,2256985.348749999900,12018468.319750000000
FS( 184 ),2095312.227999999900,2209916.778500000500,3032751.735500000400,2402694.711499999700,2227864.780000000700,11968540.233500002000
FS( 185 ),2221471.492000000100,2222779.607499999900,3000783.822250000200,2402694.711499999700,2262162.338749999600,12109891.971999999000
FS( 186 ),2168905.131999999800,2197432.267999999700,3112576.939000000200,2369402.683499999800,2266692.205000000100,12115009.227499999000
FS( 187 ),2151383.012000000100,2163005.284500000100,3112576.939000000200,2354269.943499999600,2242748.626249999700,12023983.805250000000
FS( 188 ),2116338.772000000300,2135009.715499999500,3056774.960250000000,2369402.683499999800,2223334.913749999800,11900861.045000000000
FS( 189 ),2082170.638000000000,2119120.338499999600,2920958.618749999400,2363349.587499999400,2194214.344999999700,11679813.527749997000
FS( 190 ),2123347.619999999600,2197432.267999999700,2960871.220500000300,2408747.807499999600,2315226.486250000100,12005625.402249999000
FS( 191 ),2133860.892000000000,2200837.134500000200,2937037.154999999800,2415179.221999999600,2295812.773750000200,11982727.177249998000
FS( 192 ),2133860.892000000000,2219374.741000000400,2960871.220500000300,2408747.807499999600,2305519.629999999900,12028374.291000001000
FS( 193 ),2082170.638000000000,2191379.172000000300,2944981.843500000000,2387561.971499999500,2218157.923750000100,11824251.548750000000
FS( 194 ),2088303.379999999900,2153547.322000000200,2905069.241750000500,2396641.615499999800,2252455.482499999900,11796017.041749999000
FS( 195 ),2109329.924000000100,2213321.645000000000,2905069.241750000500,2405721.259499999200,2307461.001249999700,11940903.071500000000
FS( 196 ),2137365.316000000100,2275744.197499999800,2841133.415249999600,2399668.163499999800,2307461.001249999700,11961372.093499999000
FS( 197 ),2123347.619999999600,2279149.064000000200,2777386.748000000600,2399668.163499999800,2240160.131250000100,11819711.726749999000
FS( 198 ),2116338.772000000300,2257206.591000000500,2729340.298499999600,2384535.423499999600,2234983.141250000300,11722404.226250000000
FS( 199 ),2116338.772000000300,2304118.085000000000,2697561.544499999800,2348216.847499999700,2234983.141250000300,11701218.390250001000
FS( 200 ),2084798.955999999800,2209916.778500000500,2681483.008250000000,2324004.463499999600,2208451.067499999900,11508654.273750000000
FS( 201 ),2068152.942000000300,2163005.284500000100,2513887.912750000100,2263473.503499999600,2189684.478750000200,11198204.121500000000
FS( 202 ),2068152.942000000300,2153547.322000000200,2442007.397750000000,2290712.435499999700,2286105.917500000400,11240526.014750000000
FS( 203 ),2091807.804000000000,2238290.666000000200,2609602.493250000300,2290712.435499999700,2286105.917500000400,11516519.316250000000
FS( 204 ),2098816.651999999800,2250775.176500000100,2785331.436499999800,2290712.435499999700,2288694.412500000100,11714330.113000000000
FS( 205 ),2084798.955999999800,2250775.176500000100,2761308.211750000200,2290712.435499999700,2249866.987499999800,11637461.767250001000
FS( 206 ),2109329.924000000100,2241317.214000000200,2817299.349750000100,2290712.435499999700,2218157.923750000100,11676816.847000001000
FS( 207 ),2088303.379999999900,2197432.267999999700,2649515.094999999700,2290712.435499999700,2266692.205000000100,11492655.383500000000
FS( 208 ),2102321.076000000400,2213321.645000000000,2625681.029500000200,2290712.435499999700,2317167.857499999900,11549204.043500001000
FS( 209 ),2082170.638000000000,2213321.645000000000,2641570.406500000000,2290712.435499999700,2295812.773750000200,11523587.898750000000
FS( 210 ),2095312.227999999900,2209916.778500000500,2713450.921499999700,2290712.435499999700,2256985.348749999900,11566377.712249998000
FS( 211 ),2112834.347999999800,2213321.645000000000,2801220.813500000200,2290712.435499999700,2271222.071250000000,11689311.313249998000
FS( 212 ),2112834.347999999800,2241317.214000000200,2801220.813500000200,2290712.435499999700,2256985.348749999900,11703070.159750000000
FS( 213 ),2088303.379999999900,2253801.724500000000,2801220.813500000200,2290712.435499999700,2242748.626249999700,11676786.979750000000
FS( 214 ),2095312.227999999900,2253801.724500000000,2761308.211750000200,2342920.388499999900,2220746.418750000200,11674088.971499998000
FS( 215 ),2088303.379999999900,2250775.176500000100,2745418.834749999900,2331949.151999999800,2244689.997500000500,11661136.540749999000
