代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12598787.959500000000
真實報酬,2598787.959499999900

夏普值報酬,0.251178795950
夏普值風險,0.067075117939
夏普值,3.744738789428

預期報酬,10134.877702449876
風險,158192.252779859380
起點值,0.064066839712
找到最佳解世代,3129
找到最佳解實驗#,1
找到最佳解次數,36

投資組合檔數,8
2002(7),2207(10),2354(20),2881(30),2892(39),3008(41),3045(42),9904(49),
FS( 149 ),1378421.327750000200,1610826.389749999900,1626362.052500000000,1514991.970999999900,1363945.460749999900,1250000.000000000000,1362124.002499999700,1449281.809999999800,11555953.014249999000
FS( 150 ),1368206.728250000200,1601298.737000000000,1615281.302749999800,1509237.547500000100,1363945.460749999900,1250000.000000000000,1381239.042500000000,1447609.243999999900,11536818.062750001000
FS( 151 ),1378421.327750000200,1572775.513250000100,1624689.486499999900,1500436.664500000200,1360002.983749999900,1250000.000000000000,1374817.583749999500,1455135.791000000000,11516279.350499999000
FS( 152 ),1355722.217750000100,1522508.931499999900,1583920.690249999800,1444923.402500000100,1330434.406249999800,1250000.000000000000,1342859.626250000000,1404122.528000000200,11234491.802500000000
FS( 153 ),1368206.728250000200,1506201.412999999900,1582039.053499999900,1459478.709000000000,1330434.406249999800,1250000.000000000000,1330016.708749999500,1409976.509000000100,11236353.527749998000
FS( 154 ),1381258.716500000300,1515699.198499999900,1598764.713499999800,1485881.358000000000,1356060.506749999900,1250000.000000000000,1381239.042500000000,1484823.837499999900,11453727.373250000000
FS( 155 ),1381258.716500000300,1537442.556499999900,1644969.349250000000,1478434.457000000400,1356060.506749999900,1250000.000000000000,1394081.960000000000,1483151.271500000000,11525398.817500001000
FS( 156 ),1376151.416750000100,1511637.252500000200,1600646.350249999900,1463879.150500000000,1341276.217999999900,1250000.000000000000,1426039.917500000000,1486914.544999999900,11456544.850500001000
FS( 157 ),1378421.327750000200,1548314.235500000400,1632006.962749999900,1497390.205000000100,1356060.506749999900,1250000.000000000000,1458147.211249999700,1490677.818499999800,11611018.267500000000
FS( 158 ),1384096.105250000000,1522508.931499999900,1628243.689250000100,1484188.880500000000,1338319.360249999900,1250000.000000000000,1426039.917500000000,1554653.468000000100,11588050.352250000000
FS( 159 ),1368206.728250000200,1514355.172249999800,1615281.302749999800,1477080.474999999900,1334376.883250000000,1250000.000000000000,1394081.960000000000,1520784.006499999900,11474166.527999999000
FS( 160 ),1357992.128750000100,1491267.787999999900,1589565.600499999900,1468279.591999999900,1330434.406249999800,1250000.000000000000,1426039.917500000000,1533746.393000000200,11447325.826000001000
FS( 161 ),1360829.517500000300,1514355.172249999800,1563640.827499999900,1466587.114500000100,1338319.360249999900,1250000.000000000000,1426039.917500000000,1573051.693999999900,11492823.603499999000
FS( 162 ),1384096.105250000000,1523852.957750000100,1583920.690249999800,1478434.457000000400,1338319.360249999900,1250000.000000000000,1400503.418750000000,1580578.240999999900,11539705.230250001000
FS( 163 ),1389203.405000000300,1551032.155249999800,1596883.076750000000,1494682.240999999900,1349161.171999999800,1250000.000000000000,1426039.917500000000,1580578.240999999900,11637580.208500002000
FS( 164 ),1386366.016250000100,1548314.235500000400,1613399.666000000000,1514991.970999999900,1353103.649000000000,1250000.000000000000,1426039.917500000000,1580578.240999999900,11672793.696250003000
FS( 165 ),1389203.405000000300,1560529.940750000100,1622807.849749999800,1511945.511500000300,1363945.460749999900,1250000.000000000000,1426039.917500000000,1599394.608499999900,11723866.693750001000
FS( 166 ),1381258.716500000300,1564621.754000000000,1633888.599500000000,1509237.547500000100,1363945.460749999900,1250000.000000000000,1426039.917500000000,1550890.194500000000,11679882.190250000000
FS( 167 ),1386366.016250000100,1568683.700000000000,1639324.439000000000,1532593.736999999700,1366902.318500000100,1250000.000000000000,1426039.917500000000,1599394.608499999900,11769304.736749999000
FS( 168 ),1389203.405000000300,1565965.780249999800,1637442.802249999700,1526839.313500000200,1363945.460749999900,1250000.000000000000,1432461.376250000000,1618210.975999999800,11784069.114000000000
FS( 169 ),1373314.028000000200,1540160.476250000100,1628243.689250000100,1520746.394500000400,1349161.171999999800,1250000.000000000000,1419618.458749999500,1599394.608499999900,11680638.827250000000
FS( 170 ),1389203.405000000300,1542878.395999999900,1626362.052500000000,1497390.205000000100,1349161.171999999800,1250000.000000000000,1374817.583749999500,1627828.230500000100,11657641.044749999000
FS( 171 ),1373314.028000000200,1557841.888250000100,1613399.666000000000,1497390.205000000100,1356060.506749999900,1250000.000000000000,1400503.418750000000,1603157.882000000000,11651667.594749998000
FS( 172 ),1371044.117000000300,1548314.235500000400,1591238.166499999800,1497390.205000000100,1353103.649000000000,1250000.000000000000,1381239.042500000000,1640790.617000000100,11633120.032500003000
FS( 173 ),1365936.817250000100,1568683.700000000000,1583920.690249999800,1532593.736999999700,1366902.318500000100,1250000.000000000000,1387660.501250000000,1712292.813499999900,11767990.577750001000
FS( 174 ),1376151.416750000100,1575493.433000000000,1596883.076750000000,1538348.160500000200,1370844.795500000000,1250000.000000000000,1406924.877499999700,1685949.898999999700,11800595.659000000000
FS( 175 ),1368206.728250000200,1586365.112000000000,1570958.303749999700,1529547.277500000100,1370844.795500000000,1250000.000000000000,1413346.336249999700,1648317.163999999900,11737585.717250001000
FS( 176 ),1355722.217750000100,1591800.951500000000,1545033.530749999900,1526839.313500000200,1363945.460749999900,1250000.000000000000,1413346.336249999700,1620301.683499999800,11666989.493999999000
FS( 177 ),1355722.217750000100,1614888.335750000100,1548796.804249999800,1570505.233000000000,1363945.460749999900,1250000.000000000000,1413346.336249999700,1644553.890500000200,11761758.278250000000
FS( 178 ),1363099.428500000200,1621668.201500000000,1517436.191749999800,1567797.269000000300,1356060.506749999900,1250000.000000000000,1419618.458749999500,1663370.257999999900,11759050.314250000000
FS( 179 ),1376151.416750000100,1617606.255500000000,1526635.304749999900,1573551.692500000100,1363945.460749999900,1250000.000000000000,1413346.336249999700,1712292.813499999900,11833529.279999999000
FS( 180 ),1376151.416750000100,1613544.309500000000,1524753.667999999800,1591153.458499999900,1356060.506749999900,1250000.000000000000,1419618.458749999500,1704766.266499999900,11836048.084749999000
FS( 181 ),1384096.105250000000,1625760.014749999900,1519317.828500000100,1649713.179999999900,1370844.795500000000,1250000.000000000000,1438882.835000000000,1727345.907500000000,11965960.666500000000
FS( 182 ),1371044.117000000300,1632539.880500000000,1526635.304749999900,1649713.179999999900,1374787.272500000000,1250000.000000000000,1458147.211249999700,1749925.548499999800,12012792.514500000000
FS( 183 ),1357992.128750000100,1608108.470000000200,1532280.214999999900,1664268.486500000100,1356060.506749999900,1250000.000000000000,1419618.458749999500,1704766.266499999900,11893094.532250000000
FS( 184 ),1352884.829000000400,1621668.201500000000,1498828.894999999800,1661560.522500000200,1363945.460749999900,1250000.000000000000,1451725.752499999700,1704766.266499999900,11905379.927749999000
FS( 185 ),1352884.829000000400,1599954.710750000100,1487748.145250000100,1640912.297000000000,1356060.506749999900,1250000.000000000000,1451725.752499999700,1670896.804999999900,11810183.046249999000
FS( 186 ),1352884.829000000400,1612170.416000000000,1502592.168499999900,1635157.873500000200,1353103.649000000000,1250000.000000000000,1438882.835000000000,1747834.841000000000,11892626.612000002000
FS( 187 ),1347777.529250000100,1606734.576500000000,1528516.941499999700,1617556.107499999900,1345218.694999999800,1250000.000000000000,1432461.376250000000,1717728.653000000200,11845993.879000001000
FS( 188 ),1347777.529250000100,1601298.737000000000,1545033.530749999900,1646666.720500000100,1353103.649000000000,1250000.000000000000,1426039.917500000000,1755361.388000000000,11925281.472000001000
FS( 189 ),1337562.929750000100,1582273.298750000100,1528516.941499999700,1635157.873500000200,1345218.694999999800,1250000.000000000000,1400503.418750000000,1732781.746999999700,11812014.904250000000
FS( 190 ),1334725.541000000200,1556467.994750000100,1511791.281500000000,1681870.252500000200,1345218.694999999800,1250000.000000000000,1432461.376250000000,1783376.868499999900,11895912.009500001000
FS( 191 ),1327348.330249999900,1570057.593499999700,1517436.191749999800,1746522.893000000200,1341276.217999999900,1250000.000000000000,1432461.376250000000,1785467.575999999900,11970570.178749999000
FS( 192 ),1337562.929750000100,1580929.272500000000,1522872.031249999800,1737722.010000000000,1353103.649000000000,1250000.000000000000,1432461.376250000000,1802193.235999999800,12016844.504750000000
FS( 193 ),1322241.030500000300,1560529.940750000100,1511791.281500000000,1687963.171499999900,1345218.694999999800,1250000.000000000000,1451725.752499999700,1790903.415500000100,11920373.287249999000
FS( 194 ),1314296.342000000200,1553750.075000000000,1502592.168499999900,1681870.252500000200,1341276.217999999900,1250000.000000000000,1426039.917500000000,1804283.943499999800,11874108.916999999000
FS( 195 ),1322241.030500000300,1561903.834249999600,1517436.191749999800,1679162.288500000000,1341276.217999999900,1250000.000000000000,1445304.293750000000,1747834.841000000000,11865158.697749998000
FS( 196 ),1332455.630000000400,1613544.309500000000,1519317.828500000100,1722828.207999999900,1349161.171999999800,1250000.000000000000,1432461.376250000000,1775850.321500000100,11995618.845750000000
FS( 197 ),1337562.929750000100,1624386.121250000100,1537716.054500000100,1722828.207999999900,1353103.649000000000,1250000.000000000000,1445304.293750000000,1790903.415500000100,12061804.671749998000
FS( 198 ),1340400.318500000100,1618950.281750000100,1585802.327000000000,1714027.324999999700,1353103.649000000000,1250000.000000000000,1470840.792500000000,1915091.440999999900,12248216.134749999000
FS( 199 ),1340400.318500000100,1624386.121250000100,1591238.166499999800,1693717.595000000000,1353103.649000000000,1250000.000000000000,1458147.211249999700,1785467.575999999900,12096460.637499997000
FS( 200 ),1332455.630000000400,1625760.014749999900,1578484.850750000000,1708272.901500000200,1356060.506749999900,1250000.000000000000,1464419.333749999500,1766651.208499999700,12082104.445999999000
FS( 201 ),1327348.330249999900,1601298.737000000000,1563640.827499999900,1684916.711999999800,1353103.649000000000,1250000.000000000000,1458147.211249999700,1702675.559000000100,11941131.026000001000
FS( 202 ),1340400.318500000100,1628477.934500000000,1582039.053499999900,1699472.018500000000,1360002.983749999900,1250000.000000000000,1451725.752499999700,1721491.926499999800,12033609.987749999000
FS( 203 ),1327348.330249999900,1597236.791000000000,1557995.917249999900,1646666.720500000100,1349161.171999999800,1250000.000000000000,1451725.752499999700,1725255.200000000000,11905389.883499999000
FS( 204 ),1334725.541000000200,1612170.416000000000,1582039.053499999900,1658514.063000000100,1356060.506749999900,1250000.000000000000,1451725.752499999700,1770414.481999999800,12015649.814750001000
FS( 205 ),1352884.829000000400,1623042.095000000200,1591238.166499999800,1670361.405500000100,1360002.983749999900,1250000.000000000000,1445304.293750000000,1648317.163999999900,11941150.937500000000
FS( 206 ),1329618.241250000200,1608108.470000000200,1600646.350249999900,1649713.179999999900,1363945.460749999900,1250000.000000000000,1438882.835000000000,1697239.719499999900,11938154.256750001000
FS( 207 ),1334725.541000000200,1625760.014749999900,1630125.325999999900,1702518.478000000100,1363945.460749999900,1250000.000000000000,1464419.333749999500,1755361.388000000000,12126855.542250002000
FS( 208 ),1340400.318500000100,1612170.416000000000,1669012.485499999700,1699472.018500000000,1370844.795500000000,1250000.000000000000,1451725.752499999700,1736545.020500000100,12130170.807000000000
FS( 209 ),1329618.241250000200,1617606.255500000000,1661485.938499999900,1679162.288500000000,1363945.460749999900,1250000.000000000000,1426039.917500000000,1701002.993000000000,12028861.095000001000
FS( 210 ),1347777.529250000100,1606734.576500000000,1656050.098999999900,1699472.018500000000,1374787.272500000000,1250000.000000000000,1458147.211249999700,1674660.078500000100,12067628.785499999000
FS( 211 ),1342670.229500000400,1604016.656750000100,1665249.212000000100,1714027.324999999700,1374787.272500000000,1250000.000000000000,1426039.917500000000,1674660.078500000100,12051450.691750003000
FS( 212 ),1340400.318500000100,1595862.897500000000,1646850.986000000000,1705226.442000000000,1377744.130249999900,1250000.000000000000,1458147.211249999700,1734872.454500000000,12109104.439999998000
FS( 213 ),1334725.541000000200,1582273.298750000100,1650405.188749999700,1696425.559000000100,1385629.084250000100,1250000.000000000000,1438882.835000000000,1701002.993000000000,12039344.499750003000
FS( 214 ),1322241.030500000300,1565965.780249999800,1632006.962749999900,1667314.946000000000,1370844.795500000000,1250000.000000000000,1381239.042500000000,1663370.257999999900,11852982.815500000000
FS( 215 ),1342670.229500000400,1586365.112000000000,1661485.938499999900,1693717.595000000000,1381686.607249999900,1250000.000000000000,1374817.583749999500,1683859.191500000000,11974602.257500000000
FS( 216 ),1332455.630000000400,1589083.031750000100,1656050.098999999900,1687963.171499999900,1370844.795500000000,1250000.000000000000,1368545.461249999700,1652080.437500000000,11907022.626499999000
FS( 217 ),1332455.630000000400,1595862.897500000000,1646850.986000000000,1708272.901500000200,1366902.318500000100,1250000.000000000000,1368545.461249999700,1618210.975999999800,11887101.170750000000
FS( 218 ),1334725.541000000200,1584991.218499999700,1648523.552000000100,1702518.478000000100,1366902.318500000100,1250000.000000000000,1400503.418750000000,1569288.420500000000,11857452.947249997000
FS( 219 ),1342670.229500000400,1597236.791000000000,1661485.938499999900,1714027.324999999700,1374787.272500000000,1250000.000000000000,1406924.877499999700,1606921.155500000100,11954053.589499999000
FS( 220 ),1342670.229500000400,1623042.095000000200,1663367.575250000000,1831146.768000000200,1396470.896000000200,1250000.000000000000,1426039.917500000000,1650407.871500000100,12183145.352750001000
FS( 221 ),1352884.829000000400,1640693.639749999900,1669012.485499999700,1816591.461500000200,1396470.896000000200,1250000.000000000000,1445304.293750000000,1667133.531499999800,12238091.137000000000
FS( 222 ),1363099.428500000200,1657001.158250000100,1700373.097999999800,1889706.489500000100,1418154.519499999700,1250000.000000000000,1445304.293750000000,1667133.531499999800,12390772.518999999000
FS( 223 ),1363099.428500000200,1667872.837249999900,1702254.734750000100,1942511.787499999900,1428996.331249999800,1250000.000000000000,1438882.835000000000,1652080.437500000000,12445698.391750000000
FS( 224 ),1355722.217750000100,1695052.034749999900,1654168.462249999900,1948266.211000000100,1418154.519499999700,1250000.000000000000,1432461.376250000000,1620301.683499999800,12374126.504999999000
FS( 225 ),1340400.318500000100,1752098.482250000100,1656050.098999999900,1960113.553499999900,1411255.184749999800,1250000.000000000000,1426039.917500000000,1620301.683499999800,12416259.239000000000
FS( 226 ),1332455.630000000400,1697769.954500000000,1646850.986000000000,2021719.734500000000,1436881.285249999700,1250000.000000000000,1432461.376250000000,1629500.796499999900,12447639.763000000000
FS( 227 ),1332455.630000000400,1724949.152000000000,1648523.552000000100,2001071.509000000100,1432938.808250000000,1250000.000000000000,1426039.917500000000,1610684.429000000000,12426662.997750001000
FS( 228 ),1337562.929750000100,1705923.713750000100,1650405.188749999700,1965867.977000000200,1422096.996500000100,1250000.000000000000,1438882.835000000000,1618210.975999999800,12388950.616750002000
FS( 229 ),1327348.330249999900,1705923.713750000100,1672566.688249999900,1910354.715000000100,1396470.896000000200,1250000.000000000000,1445304.293750000000,1663370.257999999900,12371338.894999998000
FS( 230 ),1327348.330249999900,1703205.793999999800,1678211.598499999800,1968914.436500000100,1403370.230750000100,1250000.000000000000,1432461.376250000000,1661279.550500000100,12424791.316749999000
FS( 231 ),1327348.330249999900,1719513.312500000000,1722534.597499999700,1951312.670500000000,1403370.230750000100,1250000.000000000000,1445304.293750000000,1691385.738499999700,12510769.173749998000
FS( 232 ),1334725.541000000200,1741226.803250000100,1709572.210999999900,1957067.094000000300,1407312.707749999800,1250000.000000000000,1426039.917500000000,1772087.048000000000,12598031.322500002000
FS( 233 ),1337562.929750000100,1719513.312500000000,1774175.072749999800,1968914.436500000100,1407312.707749999800,1250000.000000000000,1406924.877499999700,1775850.321500000100,12640253.658249998000
FS( 234 ),1340400.318500000100,1686898.275500000000,1774175.072749999800,1872443.219000000300,1392528.418999999800,1250000.000000000000,1419618.458749999500,1762887.934999999800,12498951.698500000000
FS( 235 ),1334725.541000000200,1684180.355749999900,1750341.007249999800,1889706.489500000100,1389571.561249999800,1250000.000000000000,1400503.418750000000,1747834.841000000000,12446863.214499999000
FS( 236 ),1342670.229500000400,1695052.034749999900,1826024.618749999900,1866350.299999999800,1400413.372999999900,1250000.000000000000,1413346.336249999700,1824772.876999999900,12618629.769249998000
FS( 237 ),1347777.529250000100,1716795.392749999900,1875992.527999999900,1927956.481000000100,1403370.230750000100,1250000.000000000000,1432461.376250000000,1809719.783000000100,12764073.321000000000
FS( 238 ),1332455.630000000400,1689616.195250000100,1861148.504749999800,1910354.715000000100,1403370.230750000100,1250000.000000000000,1432461.376250000000,1775850.321500000100,12655256.973500000000
FS( 239 ),1324510.941500000200,1651565.318749999900,1859266.867999999800,1848748.534000000000,1389571.561249999800,1250000.000000000000,1400503.418750000000,1734872.454500000000,12459039.096749999000
FS( 240 ),1327348.330249999900,1657001.158250000100,1905471.503749999700,1863642.336000000100,1392528.418999999800,1250000.000000000000,1406924.877499999700,1755361.388000000000,12558278.012749998000
FS( 241 ),1332455.630000000400,1639349.613500000000,2016279.001249999700,1875151.183000000000,1389571.561249999800,1250000.000000000000,1419618.458749999500,1766651.208499999700,12689076.656250000000
FS( 242 ),1334725.541000000200,1678744.516250000100,1997880.775249999900,1880905.606500000500,1389571.561249999800,1250000.000000000000,1413346.336249999700,1764560.500999999900,12709734.837500000000
FS( 243 ),1329618.241250000200,1666528.811000000000,2025478.114250000100,1919155.598000000200,1396470.896000000200,1250000.000000000000,1419618.458749999500,1762887.934999999800,12769758.054250002000
FS( 244 ),1324510.941500000200,1646129.479250000300,2034886.297999999700,1898507.372500000100,1389571.561249999800,1250000.000000000000,1400503.418750000000,1702675.559000000100,12646784.630249999000
FS( 245 ),1322241.030500000300,1652939.212249999900,2034886.297999999700,1875151.183000000000,1381686.607249999900,1250000.000000000000,1426039.917500000000,1655843.710999999700,12598787.959500000000
