代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13153344.795750000000
真實報酬,3153344.795749999600

夏普值報酬,0.306634479575
夏普值風險,0.070586997840
夏普值,4.344064614722

預期報酬,11901.589861593433
風險,266230.707955102090
起點值,0.044704046175
找到最佳解世代,3355
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1326(5),2912(40),3045(41),4904(44),8046(47),9904(48),
FS( 54 ),2042540.298500000300,1755524.006999999500,1937376.459999999700,1616166.606250000200,1817451.790000000000,1675453.607249999900,10844516.768999999000
FS( 55 ),2020080.126500000000,1755524.006999999500,1960274.684999999800,1620696.472499999900,1809487.190000000200,1687390.551499999600,10853457.032499999000
FS( 56 ),2029906.451750000000,1742143.478999999800,1960274.684999999800,1616166.606250000200,1817451.790000000000,1754671.509999999500,10920618.522000000000
FS( 57 ),2065000.470500000300,1730993.038999999600,1946993.714499999800,1618755.101250000100,1785394.275000000100,1743819.742499999700,10890960.342750000000
FS( 58 ),1987793.629250000000,1711201.007999999900,1950199.465999999800,1596752.893750000000,1721478.360000000300,1694986.788749999600,10662416.145750001000
FS( 59 ),2016804.684749999800,1713431.095999999700,1911730.448000000100,1592870.151250000100,1769465.075000000200,1721031.030749999700,10725336.485749999000
FS( 60 ),2094011.526000000100,1702280.655999999700,1924553.453999999900,1592870.151250000100,1745571.275000000100,1709094.086499999700,10768385.148750000000
FS( 61 ),2061725.028750000100,1693639.064999999700,1937376.459999999700,1594811.522500000000,1713513.760000000000,1701497.849249999500,10702567.685500000000
FS( 62 ),2004170.838000000200,1675798.360999999800,1946993.714499999800,1592870.151250000100,1729442.960000000000,1660261.132749999600,10609541.157499999000
FS( 63 ),1991069.071000000000,1682488.624999999800,1914936.199500000100,1590281.656249999800,1721478.360000000300,1611428.178999999800,10511686.090750000000
FS( 64 ),1984518.187500000000,1675798.360999999800,1914936.199500000100,1590281.656249999800,1721478.360000000300,1721031.030749999700,10608047.794999998000
FS( 65 ),1981710.665999999700,1673568.272999999800,1908524.696500000100,1575397.809999999800,1697584.560000000100,1716690.323749999700,10553480.329249999000
FS( 66 ),1971884.340750000200,1702280.655999999700,1940582.211500000000,1575397.809999999800,1646412.004999999700,1731882.798249999800,10568443.821499998000
FS( 67 ),2026631.010000000200,1708970.919999999900,1960274.684999999800,1588340.284999999900,1641434.129999999700,1754671.509999999500,10680326.539999999000
FS( 68 ),2007446.279750000200,1713431.095999999700,1953405.217499999800,1592870.151250000100,1649597.845000000200,1769863.984499999800,10686618.573999999000
FS( 69 ),2052366.623750000000,1715661.183999999700,1956610.968999999600,1594811.522500000000,1641434.129999999700,1807845.170749999600,10768733.599999998000
FS( 70 ),2081377.679250000000,1733223.126999999900,1969891.939499999900,1596752.893750000000,1681456.245000000100,1856678.124499999500,10919384.009000000000
FS( 71 ),2109920.814500000300,1724581.535999999800,1956610.968999999600,1596752.893750000000,1657562.444999999800,1830633.882499999600,10876066.540749999000
FS( 72 ),2129573.465000000300,1724581.535999999800,2008360.957500000000,1590281.656249999800,1667119.965000000100,1856678.124499999500,10976599.704249999000
FS( 73 ),2177769.250750000100,1726811.624000000100,1992332.200000000000,1594811.522500000000,1670305.804999999700,1917448.022499999500,11079482.424749998000
FS( 74 ),2158116.600250000100,1724581.535999999800,1989126.448499999900,1594811.522500000000,1681456.245000000100,1928299.789999999600,11076396.142250000000
FS( 75 ),2251700.650250000400,1730993.038999999600,1995537.951499999700,1599341.388750000200,1721478.360000000300,1989069.687999999800,11288125.077499999000
FS( 76 ),2219414.153000000400,1735453.214999999900,1989126.448499999900,1605812.626250000000,1777429.675000000500,1887063.073499999700,11214303.191250000000
FS( 77 ),2193678.539249999900,1728762.950999999700,2017978.212000000100,1599341.388750000200,1769465.075000000200,1879466.836249999700,11188697.002250001000
FS( 78 ),2164667.483750000600,1724581.535999999800,1973097.690999999600,1601282.760000000000,1785394.275000000100,1867529.891999999800,11116557.637750000000
FS( 79 ),2152033.636999999600,1724581.535999999800,1976303.442499999700,1601282.760000000000,1769465.075000000200,1859933.654749999800,11083604.105250001000
FS( 80 ),2145482.753500000100,1726811.624000000100,1979509.193999999700,1603224.131250000100,1753535.875000000500,1841485.649999999700,11050053.227750000000
FS( 81 ),2193678.539249999900,1733223.126999999900,1979509.193999999700,1603224.131250000100,1769465.075000000200,1879466.836249999700,11158570.902750000000
FS( 82 ),2212863.269499999900,1739913.390999999800,1979509.193999999700,1607753.997499999800,1777429.675000000500,1864274.361749999700,11181747.888749998000
FS( 83 ),2193678.539249999900,1739913.390999999800,1979509.193999999700,1605812.626250000000,1881367.705000000100,1845826.356999999600,11246111.812499998000
FS( 84 ),2119747.139750000100,1706740.831999999500,1963480.436499999800,1592870.151250000100,1881367.705000000100,1769863.984499999800,11034074.249000000000
FS( 85 ),2142207.311750000300,1702280.655999999700,1979509.193999999700,1592870.151250000100,1905460.620000000100,1777460.221749999800,11099792.154750001000
FS( 86 ),2193678.539249999900,1722351.447999999900,1992332.200000000000,1609695.368749999900,1897496.019999999800,1807845.170749999600,11223402.746749999000
FS( 87 ),2187127.655749999900,1739913.390999999800,2001949.454500000000,1605812.626250000000,1937319.019999999800,1856678.124499999500,11328804.271999998000
FS( 88 ),2181044.692499999900,1728762.950999999700,1979509.193999999700,1612283.863750000000,1929354.420000000200,1845826.356999999600,11276785.478249997000
FS( 89 ),2187127.655749999900,1713431.095999999700,1946993.714499999800,1605812.626250000000,1865438.504999999700,1882722.366499999800,11201529.963999998000
FS( 90 ),2209587.827750000200,1713431.095999999700,1960274.684999999800,1609695.368749999900,1873403.105000000000,1887063.073499999700,11253459.155999999000
FS( 91 ),2187127.655749999900,1708970.919999999900,1946993.714499999800,1612283.863750000000,1833380.990000000000,1890318.603749999500,11179079.747749999000
FS( 92 ),2181044.692499999900,1702280.655999999700,1960274.684999999800,1618755.101250000100,1953447.335000000000,1890318.603749999500,11306125.073499998000
FS( 93 ),2158116.600250000100,1689178.888999999700,1946993.714499999800,1618755.101250000100,2009398.650000000100,1838230.119749999800,11260677.074750001000
FS( 94 ),2193678.539249999900,1689178.888999999700,1960274.684999999800,1622637.843749999800,2033292.450000000200,1897914.841000000000,11396981.248000000000
FS( 95 ),2193678.539249999900,1695869.152999999900,1976303.442499999700,1625226.338750000100,2025327.850000000100,1935896.027249999600,11452305.350749999000
FS( 96 ),2209587.827750000200,1691408.976999999700,1992332.200000000000,1625226.338750000100,2009398.650000000100,1920703.552749999600,11448661.546249999000
FS( 97 ),2187127.655749999900,1678028.449000000000,1979509.193999999700,1625226.338750000100,1993270.335000000000,1890318.603749999500,11353484.576250000000
FS( 98 ),2212863.269499999900,1678028.449000000000,1995537.951499999700,1616166.606250000200,1961411.935000000100,1867529.891999999800,11331542.103249999000
FS( 99 ),2193678.539249999900,1669108.097000000100,2005155.205999999800,1625226.338750000100,1929354.420000000200,1897914.841000000000,11320441.442000000000
FS( 100 ),2216138.711249999700,1680258.536999999800,1998743.703000000000,1625226.338750000100,1993270.335000000000,1871870.598999999500,11385512.223999999000
FS( 101 ),2232515.920000000400,1697820.479999999500,1995537.951499999700,1625226.338750000100,2041257.050000000500,1894659.310749999700,11487021.051000001000
FS( 102 ),2225965.036499999900,1700050.567999999700,1992332.200000000000,1618755.101250000100,2041257.050000000500,1897914.841000000000,11476278.796750000000
FS( 103 ),2251700.650250000400,1702280.655999999700,2011566.709000000000,1629109.081250000000,2017363.250000000500,1897914.841000000000,11509939.187500000000
FS( 104 ),2251700.650250000400,1704510.743999999500,2024389.715000000100,1640110.184999999800,2009398.650000000100,1897914.841000000000,11528028.785249999000
FS( 105 ),2251700.650250000400,1708970.919999999900,2021183.963500000100,1643992.927500000200,2025327.850000000100,1913107.315499999800,11564287.626750002000
FS( 106 ),2245149.766750000000,1706740.831999999500,2024389.715000000100,1631697.576250000200,2025327.850000000100,1928299.789999999600,11561609.529999999000
FS( 107 ),2232515.920000000400,1706740.831999999500,2040418.472499999900,1631697.576250000200,2041257.050000000500,1928299.789999999600,11580933.640749998000
FS( 108 ),2238598.883250000400,1715661.183999999700,2040418.472499999900,1642051.556249999900,2033292.450000000200,1928299.789999999600,11598326.335999999000
FS( 109 ),2222689.594750000200,1713431.095999999700,2050493.691500000000,1640110.184999999800,2041257.050000000500,1920703.552749999600,11588689.169999998000
FS( 110 ),2245149.766750000000,1720121.359999999900,2053699.442999999700,1635580.318750000100,2161323.394999999600,1981473.450749999600,11797351.734249998000
FS( 111 ),2396288.007500000300,1722351.447999999900,2044082.188499999900,1635580.318750000100,2217274.710000000000,1969536.506499999900,11985117.179250000000
FS( 112 ),2377103.277249999800,1728762.950999999700,1982714.945499999700,1603224.131250000100,2177252.594999999700,1954344.031999999700,11823405.931999998000
FS( 113 ),2322356.608000000000,1735453.214999999900,1982714.945499999700,1614225.234999999900,2249332.224999999600,1977132.743749999700,11881218.972250000000
FS( 114 ),2354643.105250000000,1737683.302999999800,2008360.957500000000,1646581.422499999900,2329177.339999999900,1977132.743749999700,12053582.872000000000
FS( 115 ),2322356.608000000000,1715661.183999999700,2024389.715000000100,1638168.813750000000,2385128.654999999800,1981473.450749999600,12067182.426499998000
FS( 116 ),2280711.705749999700,1713431.095999999700,1998743.703000000000,1620696.472499999900,2329177.339999999900,1958684.738999999600,11901449.056249999000
FS( 117 ),2277436.264000000000,1722351.447999999900,2011566.709000000000,1620696.472499999900,2369199.455000000100,1966280.976249999600,11967535.324750001000
FS( 118 ),2290070.110750000000,1708970.919999999900,2037212.720999999900,1635580.318750000100,2297318.939999999900,1977132.743749999700,11946289.754249999000
FS( 119 ),2267609.938750000200,1713431.095999999700,2037212.720999999900,1635580.318750000100,2297318.939999999900,1977132.743749999700,11928289.758250000000
FS( 120 ),2257783.613500000000,1704510.743999999500,2044082.188499999900,1631697.576250000200,2249332.224999999600,1992325.218249999500,11879735.565499999000
FS( 121 ),2257783.613500000000,1700050.567999999700,2027595.466499999900,1631697.576250000200,2209310.109999999900,1989069.687999999800,11815511.022249999000
FS( 122 ),2267609.938750000200,1693639.064999999700,2047287.940000000200,1625226.338750000100,2297318.939999999900,1951088.501749999800,11882174.724250000000
FS( 123 ),2261059.055250000200,1686948.800999999700,2024389.715000000100,1642051.556249999900,2193380.910000000600,1887063.073499999700,11694897.111000000000
FS( 124 ),2245149.766750000000,1682488.624999999800,2021183.963500000100,1635580.318750000100,2153358.794999999900,1867529.891999999800,11605295.360999998000
FS( 125 ),2212863.269499999900,1631475.362000000000,1995537.951499999700,1627167.710000000000,2057385.365000000000,1788311.989249999600,11312745.647250000000
FS( 126 ),2241874.325000000200,1647085.977999999900,2017978.212000000100,1653052.659999999900,2193380.910000000600,1795908.226499999600,11549284.311500000000
FS( 127 ),2222689.594750000200,1647085.977999999900,1985920.696999999700,1650464.165000000000,2185217.194999999800,1845826.356999999600,11537207.986749999000
FS( 128 ),2235323.441500000200,1658236.417999999800,2024389.715000000100,1669877.877499999900,2241168.510000000200,1826293.175499999700,11655293.137499999000
FS( 129 ),2193678.539249999900,1673568.272999999800,1992332.200000000000,1646581.422499999900,2105372.080000000100,1792652.696249999600,11404189.210999999000
FS( 130 ),2177769.250750000100,1691408.976999999700,1973097.690999999600,1653052.659999999900,2065349.965000000100,1788311.989249999600,11348994.533000000000
FS( 131 ),2174493.809000000400,1691408.976999999700,1995537.951499999700,1678937.609999999900,2081279.165000000000,1818696.938249999700,11440358.450749999000
FS( 132 ),2222689.594750000200,1684718.712999999800,2021183.963500000100,1650464.165000000000,2089243.765000000100,1795908.226499999600,11464212.427749999000
FS( 133 ),2193678.539249999900,1638165.625999999700,1995537.951499999700,1601282.760000000000,2041257.050000000500,1716690.323749999700,11186616.250499999000
FS( 134 ),2196953.981000000100,1649316.065999999900,2017978.212000000100,1635580.318750000100,2017363.250000000500,1716690.323749999700,11233886.151500002000
FS( 135 ),2164667.483750000600,1635935.537999999700,1973097.690999999600,1605812.626250000000,2025327.850000000100,1721031.030749999700,11125876.219749998000
FS( 136 ),2183852.214000000200,1635935.537999999700,1963480.436499999800,1607753.997499999800,2049420.765000000100,1785056.458999999600,11225503.409999998000
FS( 137 ),2193678.539249999900,1635935.537999999700,1963480.436499999800,1609695.368749999900,2041257.050000000500,1777460.221749999800,11221511.154250002000
FS( 138 ),2251700.650250000400,1706740.831999999500,1940582.211500000000,1616166.606250000200,2065349.965000000100,1795908.226499999600,11376452.491500000000
FS( 139 ),2322356.608000000000,1693639.064999999700,1956610.968999999600,1618755.101250000100,2089243.765000000100,1815441.407999999800,11496050.916250000000
FS( 140 ),2283519.227250000000,1708970.919999999900,1950199.465999999800,1618755.101250000100,2097407.480000000000,1788311.989249999600,11447168.183750000000
FS( 141 ),2309254.841000000000,1704510.743999999500,1956610.968999999600,1618755.101250000100,2041257.050000000500,1795908.226499999600,11426300.931750000000
FS( 142 ),2338265.896500000300,1700050.567999999700,1966686.188000000100,1643992.927500000200,2089243.765000000100,1795908.226499999600,11534151.571500000000
FS( 143 ),2344816.779999999800,1713431.095999999700,1976303.442499999700,1642051.556249999900,2049420.765000000100,1845826.356999999600,11571853.996749999000
FS( 144 ),2334990.454750000000,1715661.183999999700,2008360.957500000000,1627167.710000000000,2097407.480000000000,1841485.649999999700,11625077.436249999000
FS( 145 ),2344816.779999999800,1715661.183999999700,1979509.193999999700,1622637.843749999800,2089243.765000000100,1859933.654749999800,11611806.421500001000
FS( 146 ),2367276.952000000000,1717891.271999999900,1953405.217499999800,1627167.710000000000,2033292.450000000200,1833889.412749999900,11532927.014250001000
FS( 147 ),2386461.682250000100,1717891.271999999900,1976303.442499999700,1642051.556249999900,2033292.450000000200,1852337.417499999700,11608341.820500001000
FS( 148 ),2412197.296000000100,1717891.271999999900,1966686.188000000100,1629109.081250000000,2129265.879999999400,1859933.654749999800,11715087.371999998000
FS( 149 ),2412197.296000000100,1715661.183999999700,1982714.945499999700,1631697.576250000200,2129265.879999999400,1856678.124499999500,11728219.006249998000
FS( 150 ),2396288.007500000300,1689178.888999999700,1979509.193999999700,1633638.947500000000,2073314.565000000200,1864274.361749999700,11636207.964749997000
FS( 151 ),2393012.565750000100,1715661.183999999700,1963480.436499999800,1627167.710000000000,2073314.565000000200,1841485.649999999700,11614126.111250000000
FS( 152 ),2389737.123999999800,1717891.271999999900,1973097.690999999600,1631697.576250000200,2089243.765000000100,1838230.119749999800,11639901.548000000000
FS( 153 ),2360726.068500000100,1695869.152999999900,1976303.442499999700,1631697.576250000200,2041257.050000000500,1815441.407999999800,11521298.698249999000
FS( 154 ),2360726.068500000100,1715661.183999999700,1963480.436499999800,1642051.556249999900,2025327.850000000100,1864274.361749999700,11571525.456999999000
FS( 155 ),2402838.890999999800,1720121.359999999900,1976303.442499999700,1646581.422499999900,2161323.394999999600,1882722.366499999800,11789894.877499998000
FS( 156 ),2431849.946500000100,1715661.183999999700,1973097.690999999600,1633638.947500000000,2145394.194999999800,1897914.841000000000,11797560.805000000000
FS( 157 ),2425299.063000000500,1717891.271999999900,1989126.448499999900,1648522.793750000200,2105372.080000000100,1973877.213499999800,11860092.870750003000
FS( 158 ),2383186.240500000300,1726811.624000000100,1982714.945499999700,1633638.947500000000,2073314.565000000200,1973877.213499999800,11773547.536000000000
FS( 159 ),2373827.835500000000,1724581.535999999800,1976303.442499999700,1633638.947500000000,2065349.965000000100,1961940.269249999700,11735645.995749999000
FS( 160 ),2393012.565750000100,1742143.478999999800,1995537.951499999700,1642051.556249999900,2081279.165000000000,1958684.738999999600,11812713.456500001000
FS( 161 ),2380378.719000000000,1737683.302999999800,1979509.193999999700,1635580.318750000100,2065349.965000000100,1946747.794749999900,11745253.294499999000
FS( 162 ),2389737.123999999800,1751063.830999999800,1976303.442499999700,1635580.318750000100,2057385.365000000000,1951088.501749999800,11761162.582999999000
FS( 163 ),2399563.449250000100,1773085.949999999700,1976303.442499999700,1635580.318750000100,2081279.165000000000,2007517.692749999500,11873334.018250000000
FS( 164 ),2418748.179500000100,1784236.389999999900,1969891.939499999900,1638168.813750000000,2089243.765000000100,2007517.692749999500,11907810.780499998000
FS( 165 ),2396288.007500000300,1784236.389999999900,1956610.968999999600,1635580.318750000100,2089243.765000000100,1969536.506499999900,11831499.956750000000
FS( 166 ),2415472.737750000300,1788696.565999999900,1960274.684999999800,1648522.793750000200,2113336.679999999700,1961940.269249999700,11888247.731749998000
FS( 167 ),2408921.854249999900,1779776.213999999700,1966686.188000000100,1638168.813750000000,2137230.479999999500,1958684.738999999600,11889472.288999999000
FS( 168 ),2428574.504750000300,1784236.389999999900,1963480.436499999800,1643992.927500000200,2185217.194999999800,1951088.501749999800,11956593.955499999000
FS( 169 ),2451034.676750000100,1793156.741999999600,1963480.436499999800,1648522.793750000200,2161323.394999999600,1969536.506499999900,11987058.550500000000
FS( 170 ),2441208.351499999900,1770855.862000000000,1963480.436499999800,1648522.793750000200,2121301.279999999800,1961940.269249999700,11907312.992999999000
FS( 171 ),2451034.676750000100,1790926.653999999900,1956610.968999999600,1635580.318750000100,2137230.479999999500,1977132.743749999700,11948519.842249999000
FS( 172 ),2454310.118499999900,1801798.332999999900,1979509.193999999700,1640110.184999999800,2121301.279999999800,1984728.980999999900,11981762.091499999000
FS( 173 ),2457117.640000000600,1806258.508999999600,1979509.193999999700,1635580.318750000100,2113336.679999999700,1954344.031999999700,11946150.373749999000
FS( 174 ),2473494.848749999900,1916926.625999999700,1963480.436499999800,1635580.318750000100,2193380.910000000600,1977132.743749999700,12159999.883749999000
FS( 175 ),2515139.751000000200,1879293.890999999600,1973097.690999999600,1638168.813750000000,2217274.710000000000,2109524.307249999600,12332503.164000001000
FS( 176 ),2515139.751000000200,1912466.450000000000,1973097.690999999600,1635580.318750000100,2209310.109999999900,2067202.413999999600,12312800.734749999000
FS( 177 ),2480045.732250000400,1885984.154999999800,1966686.188000000100,1633638.947500000000,2145394.194999999800,1958684.738999999600,12070437.956750000000
FS( 178 ),2451034.676750000100,1910236.361999999700,1966686.188000000100,1629109.081250000000,2169287.995000000100,1981473.450749999600,12107831.753749998000
FS( 179 ),2444483.793249999600,1896855.834000000000,1963480.436499999800,1627167.710000000000,2265261.424999999800,1999921.455499999700,12197174.654250000000
FS( 180 ),2434657.468000000300,1881523.978999999600,1924553.453999999900,1625226.338750000100,2217274.710000000000,1999921.455499999700,12083161.405249998000
FS( 181 ),2418748.179500000100,1890444.330999999800,1924553.453999999900,1622637.843749999800,2233203.910000000600,1995580.748499999800,12085172.466750000000
FS( 182 ),2495955.020750000100,1910236.361999999700,1950199.465999999800,1646581.422499999900,2249332.224999999600,2015113.929999999700,12267422.426250000000
FS( 183 ),2547426.248250000200,1947869.097000000100,1950199.465999999800,1643992.927500000200,2257296.824999999700,2030306.404499999700,12377094.968250001000
FS( 184 ),2518415.192749999900,2009754.038999999600,1940582.211500000000,1646581.422499999900,2249332.224999999600,2018369.460249999800,12383038.550999999000
FS( 185 ),2521690.634499999700,2003063.774999999900,1937376.459999999700,1643992.927500000200,2209310.109999999900,2022710.167249999700,12338148.074250000000
FS( 186 ),2563335.536750000000,2023134.566999999800,1969891.939499999900,1646581.422499999900,2185217.194999999800,2045498.878999999700,12433663.539749999000
FS( 187 ),2528241.518000000200,1956789.448999999800,1953405.217499999800,1643992.927500000200,2249332.224999999600,2053095.116249999700,12384860.453249998000
