代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,15300400.014250001000
真實報酬,5300400.014250000900

夏普值報酬,0.521340001425
夏普值風險,0.116682227558
夏普值,4.468032641600

預期報酬,20832.334412470234
風險,286755.818227480630
起點值,0.072648340812
找到最佳解世代,3396
找到最佳解實驗#,2
找到最佳解次數,22

投資組合檔數,4
2301(10),2308(12),2382(22),4904(45),
FS( 61 ),3088616.600000000100,2465201.498500000200,2700526.840000000300,3024200.881000000100,11278545.819499999000
FS( 62 ),3088616.600000000100,2407916.113000000400,2722031.260000000200,3039751.762499999700,11258315.735500000000
FS( 63 ),3088616.600000000100,2482345.299999999800,2756677.270000000000,3050354.636250000000,11377993.806250000000
FS( 64 ),3106736.065000000400,2485690.432000000000,2756677.270000000000,3034803.754749999800,11383907.521750001000
FS( 65 ),3088616.600000000100,2468546.630500000000,2730394.090000000300,3029148.888749999900,11316706.209249999000
FS( 66 ),3142974.995000000100,2492380.695999999500,2726212.674999999800,3029148.888749999900,11390717.254749998000
FS( 67 ),3192156.399999999900,2492380.695999999500,2778181.690000000400,3039751.762499999700,11502470.548499998000
FS( 68 ),3278870.982500000400,2515796.620000000100,2812230.355000000000,3034803.754749999800,11641701.712250002000
FS( 69 ),3287930.715000000300,2553011.213500000500,2829553.360000000300,3007943.141249999900,11678438.429749999000
FS( 70 ),3315109.912500000100,2560119.618999999900,2829553.360000000300,3007943.141249999900,11712726.032749999000
FS( 71 ),3405707.237499999800,2607369.608499999600,2829553.360000000300,2997340.267500000100,11839970.473500000000
FS( 72 ),3405707.237499999800,2607369.608499999600,2855239.195000000300,2908276.128000000000,11776592.169000000000
FS( 73 ),3409589.980000000400,2644584.202000000000,2864199.370000000100,2881415.514499999600,11799789.066500001000
FS( 74 ),3409589.980000000400,2685143.927500000200,2864199.370000000100,2918172.143500000200,11877105.421000000000
FS( 75 ),3309932.922500000800,2678453.663500000700,2842694.950000000200,2997340.267500000100,11828421.803500002000
FS( 76 ),3300873.190000000400,2698524.455500000200,2812230.355000000000,2928775.017250000000,11740403.017750001000
FS( 77 ),3315109.912500000100,2752882.850500000200,2825371.945000000300,2949980.764749999600,11843345.472750001000
FS( 78 ),3324169.645000000000,2685143.927500000200,2778181.690000000400,3024200.881000000100,11811696.143500000000
FS( 79 ),3414766.970000000200,2637893.938000000100,2735172.850000000100,3039751.762499999700,11827585.520499999000
FS( 80 ),3360408.574999999700,2637893.938000000100,2739354.265000000600,3018546.015000000100,11756202.793000001000
FS( 81 ),3460065.632500000300,2790097.443999999700,2919752.455000000100,3013598.007250000300,12183513.538750000000
FS( 82 ),3414766.970000000200,2749537.718500000400,2903026.795000000400,3039751.762499999700,12107083.245999999000
FS( 83 ),3333229.377500000400,2722358.520999999700,2941256.875000000000,3024200.881000000100,12021045.654500000000
FS( 84 ),3260751.517499999600,2756227.982499999900,2864199.370000000100,3103369.004999999900,11984547.875000000000
FS( 85 ),3369468.307500000100,2742429.313000000100,2915571.040000001000,3050354.636250000000,12077823.296750002000
FS( 86 ),3364291.317499999900,2830657.169499999800,3092385.160000000600,3060957.509999999800,12348291.157000000000
FS( 87 ),3369468.307500000100,2891287.687000000400,3070880.740000000200,3056009.502249999400,12387646.236749999000
FS( 88 ),3333229.377500000400,2752882.850500000200,3070880.740000000200,3029148.888749999900,12186141.856750000000
FS( 89 ),3351348.842500000300,2719013.389000000400,3109110.820000000300,3002995.133499999500,12182468.184999999000
FS( 90 ),3300873.190000000400,2708559.851500000300,3027871.899999999400,2976841.378250000100,12014146.319750000000
FS( 91 ),3328052.387499999700,2691834.191500000200,3044597.560000000100,3097714.139000000000,12162198.278000001000
FS( 92 ),3369468.307500000100,2685143.927500000200,3010548.895000000000,3187485.136749999100,12252646.266750000000
FS( 93 ),3351348.842500000300,2725703.652999999900,2993225.890000000600,3082163.257499999800,12152441.643000001000
FS( 94 ),3342289.110000000800,2715668.256999999800,3005770.135000000200,3066612.376000000200,12130339.878000000000
FS( 95 ),3324169.645000000000,2712323.125000000000,2958579.880000000400,3060957.509999999800,12056030.160000000000
FS( 96 ),3460065.632500000300,2739084.181000000300,3010548.895000000000,3060957.509999999800,12270656.218499999000
FS( 97 ),3432886.435000000500,2782989.038500000300,2984265.715000000300,3092766.131249999600,12292907.319750000000
FS( 98 ),3491127.572500000200,2769608.510500000300,2941256.875000000000,3304116.748000000100,12506109.706000000000
FS( 99 ),3636083.292500000400,2782989.038500000300,3143756.830000000100,3287859.008250000000,12850688.169250000000
FS( 100 ),3586901.887499999700,2725703.652999999900,3083424.985000000300,3198088.010499999900,12594118.535999998000
FS( 101 ),3550662.957500000000,2722358.520999999700,3118070.995000000100,3224948.623999999800,12616041.097499998000
FS( 102 ),3496304.562500000000,2739084.181000000300,3053557.735000000300,3161331.381499999700,12450277.860000001000
FS( 103 ),3436769.177500000700,2725703.652999999900,3061920.565000000400,3145780.499999999500,12370173.895500001000
FS( 104 ),3463948.375000000000,2708559.851500000300,3027871.899999999400,3118919.886499999600,12319300.012999998000
FS( 105 ),3514424.027500000300,2762918.246499999900,3027871.899999999400,3124574.752499999900,12429788.926499998000
FS( 106 ),3550662.957500000000,2772953.642500000100,3040416.145000000000,3187485.136749999100,12551517.881749999000
FS( 107 ),3487244.829999999600,2901323.083000000600,3040416.145000000000,3171934.255249999500,12600918.313250000000
FS( 108 ),3351348.842500000300,2901323.083000000600,3027871.899999999400,3129522.760250000300,12410066.585750001000
FS( 109 ),3414766.970000000200,2925157.148500000100,3032053.315000000400,3118919.886499999600,12490897.319999998000
FS( 110 ),3454888.642499999600,2986205.807499999600,3018911.725000000100,3171934.255249999500,12631940.430249998000
FS( 111 ),3436769.177500000700,2975752.269999999600,3040416.145000000000,3145780.499999999500,12598718.092499999000
FS( 112 ),3382410.782500000200,2996241.203499999800,3005770.135000000200,3108317.012749999800,12492739.133749999000
FS( 113 ),3436769.177500000700,3036800.929000000000,3018911.725000000100,3097714.139000000000,12590195.970500002000
FS( 114 ),3418649.712499999900,3009621.731499999800,3049376.320000000300,3056009.502249999400,12533657.266249999000
FS( 115 ),3396647.504999999900,3135064.181499999500,3023093.140000000600,3156383.373749999800,12711188.200250000000
FS( 116 ),3409589.980000000400,3114575.248000000100,3109110.820000000300,3229896.631750000200,12863172.679750001000
FS( 117 ),3432886.435000000500,3094504.456000000200,3092385.160000000600,3145780.499999999500,12765556.551000001000
FS( 118 ),3318992.655000000300,2992896.071500000100,3010548.895000000000,3176882.262999999800,12499319.884500001000
FS( 119 ),3346171.852500000500,3077360.654500000200,3092385.160000000600,3145780.499999999500,12661698.167000001000
FS( 120 ),3351348.842500000300,3060634.994500000000,3104929.404999999800,3171934.255249999500,12688847.497250000000
FS( 121 ),3228395.329999999600,2992896.071500000100,3126433.825000000200,3118919.886499999600,12466645.113000000000
FS( 122 ),3251691.785000000100,2975752.269999999600,3341478.024999999400,3224948.623999999800,12793870.703999998000
FS( 123 ),3264634.260000000200,2905086.356499999800,3337296.610000000300,3229896.631750000200,12736913.858250001000
FS( 124 ),3228395.329999999600,2891287.687000000400,3272783.350000000100,3229896.631750000200,12622362.998750001000
FS( 125 ),3133915.262499999700,2975752.269999999600,3255460.345000000200,3187485.136749999100,12552613.014249999000
FS( 126 ),3146857.737499999800,2911776.620500000200,3247097.515000000600,3135177.626249999700,12440909.499249998000
FS( 127 ),3152034.727500000500,2867871.763000000300,3156898.420000000400,3118919.886499999600,12295724.797000000000
FS( 128 ),3115795.797500000800,2887942.555000000200,3255460.345000000200,3198088.010499999900,12457286.708000001000
FS( 129 ),3119678.540000000500,2881252.290999999700,3225593.095000000200,3330270.503250000100,12556794.429250002000
FS( 130 ),3119678.540000000500,2901323.083000000600,3217230.265000000600,3304116.748000000100,12542348.636000002000
FS( 131 ),3133915.262499999700,3060634.994500000000,3217230.265000000600,3309064.755750000000,12720845.277750000000
FS( 132 ),3110618.807500000100,3063980.126499999800,3260239.105000000000,3325322.495499999700,12760160.534500001000
FS( 133 ),3088616.600000000100,2972407.138000000300,3217230.265000000600,3462452.995999999300,12740706.999000000000
FS( 134 ),3124855.530000000300,2992896.071500000100,3268601.935000000100,3456798.129999999900,12843151.666500002000
FS( 135 ),3133915.262499999700,3094504.456000000200,3315792.190000000400,3409438.627249999400,12953650.535750000000
FS( 136 ),3074379.877500000400,3104539.852000000400,3319973.605000000000,3377630.006000000100,12876523.340500001000
FS( 137 ),3128738.272500000000,3077360.654500000200,3311610.774999999400,3404490.619499999600,12922200.321500000000
FS( 138 ),3170154.192499999900,3127955.776000000100,3298469.185000000100,3509812.498749999800,13106391.652249999000
FS( 139 ),3260751.517499999600,3161825.237499999800,3272783.350000000100,3446195.256249999600,13141555.361249998000
FS( 140 ),3215452.855000000400,3060634.994500000000,3238734.685000000100,3388232.879749999800,12903055.414250001000
FS( 141 ),3197333.390000000600,2928502.280499999900,3204088.674999999800,3388232.879749999800,12718157.225250000000
FS( 142 ),3246514.795000000400,2986205.807499999600,3319973.605000000000,3383284.872000000000,12935979.079499999000
FS( 143 ),3337112.120000000100,3189004.435000000100,3509331.970000000200,3441247.248499999800,13476695.773499999000
FS( 144 ),3337112.120000000100,3297303.083500000200,3509331.970000000200,3451850.122249999500,13595597.295750001000
FS( 145 ),3378528.040000000500,3280159.282000000100,3720792.100000000100,3456798.129999999900,13836277.552000001000
FS( 146 ),3300873.190000000400,3216183.632499999800,3500969.140000000600,3383284.872000000000,13401310.834500000000
FS( 147 ),3342289.110000000800,3246289.820500000400,3539796.565000000400,3446195.256249999600,13574570.751750002000
FS( 148 ),3242632.052500000700,3212838.500500000100,3492606.310000000100,3435592.382499999800,13383669.245500002000
FS( 149 ),3306050.180000000200,3195694.699000000000,3457960.299999999800,3441247.248499999800,13400952.427500002000
FS( 150 ),3282753.725000000100,3226219.028500000000,3514110.730000000000,3451850.122249999500,13474933.605750000000
FS( 151 ),3300873.190000000400,3260088.490000000200,3457960.299999999800,3567774.875250000000,13586696.855250001000
FS( 152 ),3278870.982500000400,3270123.885999999900,3565482.399999999400,3636340.125500000100,13750817.394000001000
FS( 153 ),3201216.132500000300,3114575.248000000100,3483646.135000000200,3646942.999249999400,13446380.514750000000
FS( 154 ),3328052.387499999700,3094504.456000000200,3574442.575000000200,3683699.628250000100,13680699.046749998000
FS( 155 ),3233572.320000000300,3033455.797000000300,3358801.029999999800,3625737.251749999800,13251566.398750000000
FS( 156 ),3233572.320000000300,3097849.588000000500,3539796.565000000400,3604531.504250000200,13475749.977250002000
FS( 157 ),3219335.597500000100,3127955.776000000100,3509331.970000000200,3604531.504250000200,13461154.847750001000
FS( 158 ),3142974.995000000100,3026765.533000000300,3362982.445000000300,3610186.370250000200,13142909.343250001000
FS( 159 ),3097676.332500000000,2867871.763000000300,3367761.205000000100,3678751.620499999700,13012060.921000000000
FS( 160 ),3101559.074999999700,2847382.829500000000,3264420.520000000000,3678751.620499999700,12892114.045000000000
FS( 161 ),3152034.727500000500,2840692.565500000500,3251278.930000000200,3699957.367999999300,12943963.591000000000
FS( 162 ),3278870.982500000400,2942300.950000000200,3419132.875000000000,3615134.378000000000,13255439.185500002000
FS( 163 ),3423826.702500000600,2877907.159000000000,3432274.465000000300,3478003.877499999900,13212012.204000000000
FS( 164 ),3478185.097500000100,2864526.631000000500,3371942.620000000100,3535966.254000000200,13250620.602500003000
FS( 165 ),3337112.120000000100,2840692.565500000500,3303247.945000000300,3567774.875250000000,13048827.505750000000
FS( 166 ),3273693.992500000200,2647929.333999999800,3307429.360000000300,3615134.378000000000,12844187.064500002000
FS( 167 ),3260751.517499999600,2722358.520999999700,3337296.610000000300,3557172.001500000200,12877578.649999999000
FS( 168 ),3278870.982500000400,2769608.510500000300,3319973.605000000000,3514760.506499999700,12883213.604500001000
FS( 169 ),3337112.120000000100,2908431.488500000000,3406588.630000000400,3531018.246249999900,13183150.484750001000
FS( 170 ),3273693.992500000200,2840692.565500000500,3328933.779999999800,3535966.254000000200,12979286.592000000000
FS( 171 ),3360408.574999999700,2942300.950000000200,3514110.730000000000,3546569.127749999500,13363389.382750001000
FS( 172 ),3324169.645000000000,2942300.950000000200,3496787.725000000100,3552223.993749999900,13315482.313750001000
FS( 173 ),3333229.377500000400,3077360.654500000200,3440637.295000000400,3509812.498749999800,13361039.825750001000
FS( 174 ),3324169.645000000000,3026765.533000000300,3419132.875000000000,3424989.508750000000,13195057.561749998000
FS( 175 ),3373351.049999999800,3074015.522500000000,3453778.885000000200,3377630.006000000100,13278775.463500001000
FS( 176 ),3436769.177500000700,3094504.456000000200,3586986.820000000300,3514760.506499999700,13633020.960000001000
FS( 177 ),3436769.177500000700,3053526.588999999700,3535615.149999999400,3509812.498749999800,13535723.415249998000
FS( 178 ),3469125.365000000700,3026765.533000000300,3496787.725000000100,3451850.122249999500,13444528.745250002000
FS( 179 ),3441946.167500000400,3050181.456999999900,3376124.035000000600,3409438.627249999400,13277690.286750000000
FS( 180 ),3378528.040000000500,2965716.873999999800,3393447.040000001000,3451850.122249999500,13189542.076250002000
FS( 181 ),3333229.377500000400,2959026.609999999900,3393447.040000001000,3435592.382499999800,13121295.410000002000
FS( 182 ),3364291.317499999900,2975752.269999999600,3371942.620000000100,3483658.743499999900,13195644.950999999000
FS( 183 ),3364291.317499999900,3074015.522500000000,3414951.460000000400,3473055.869750000100,13326314.169750001000
FS( 184 ),3264634.260000000200,3060634.994500000000,3414951.460000000400,3441247.248499999800,13181467.963000000000
FS( 185 ),3396647.504999999900,3124610.643999999900,3432274.465000000300,3446195.256249999600,13399727.870250000000
FS( 186 ),3423826.702500000600,3084050.918500000100,3449597.470000000200,3473055.869750000100,13430530.960750002000
FS( 187 ),3478185.097500000100,3084050.918500000100,3543977.980000000000,3488606.751249999700,13594820.747250002000
FS( 188 ),3460065.632500000300,3101194.719999999700,3530836.390000000600,3473055.869750000100,13565152.612250000000
FS( 189 ),3491127.572500000200,3195694.699000000000,3539796.565000000400,3520415.372499999600,13747034.208999999000
FS( 190 ),3505364.295000000400,3232909.292500000400,3444818.710000000400,3525363.380249999500,13708455.677750001000
FS( 191 ),3482067.840000000300,3229564.160500000200,3393447.040000001000,3567774.875250000000,13672853.915750002000
FS( 192 ),3496304.562500000000,3250053.093999999600,3328933.779999999800,3663200.739000000100,13738492.175500000000
FS( 193 ),3505364.295000000400,3280159.282000000100,3324752.365000000200,3837087.868499999900,13947363.810500002000
FS( 194 ),3436769.177500000700,3199039.831000000200,3307429.360000000300,3752971.736749999200,13696210.105250001000
FS( 195 ),3451005.899999999900,3219528.764500000500,3307429.360000000300,3805279.247249999500,13783243.271750001000
FS( 196 ),3473008.107500000400,3192349.566999999800,3294287.770000000000,3779125.491999999600,13738770.936499998000
FS( 197 ),3463948.375000000000,3195694.699000000000,3260239.105000000000,3747316.870749999800,13667199.049750000000
FS( 198 ),3378528.040000000500,3172278.774999999900,3087606.399999999400,3784073.499750000000,13422486.714749999000
FS( 199 ),3436769.177500000700,3291449.102500000500,3260239.105000000000,3789728.365749999900,13778185.750750002000
FS( 200 ),3473008.107500000400,3498847.286499999900,3268601.935000000100,3779125.491999999600,14019582.820999999000
FS( 201 ),3346171.852500000500,3495084.013000000300,3212451.505000000400,3768522.618249999800,13822229.988750001000
FS( 202 ),3445828.910000000100,3474176.938000000100,3204088.674999999800,3697129.934999999600,13821224.458000001000
FS( 203 ),3351348.842500000300,3474176.938000000100,3135394.000000000000,3691475.068999999700,13652394.849500000000
FS( 204 ),3324169.645000000000,3396820.760500000300,3139575.415000001000,3719042.540750000200,13579608.361250002000
FS( 205 ),3445828.910000000100,3516409.229499999900,3242916.100000000100,3884447.371249999900,14089601.610749999000
FS( 206 ),3427709.445000000300,3516409.229499999900,3290106.355000000000,3928272.582750000100,14162497.612250000000
FS( 207 ),3436769.177500000700,3618435.755500000000,3389265.625000000000,4198292.434249999900,14642762.992249999000
FS( 208 ),3514424.027500000300,3565749.926500000100,3257252.380000000400,4109935.152999999900,14447361.487000000000
FS( 209 ),3445828.910000000100,3530626.040500000600,3239332.029999999800,4143157.490749999400,14358944.471249999000
FS( 210 ),3423826.702500000600,3459960.127000000300,3348048.820000000300,4088022.547249999800,14319858.196750000000
FS( 211 ),3452300.147500000000,3488393.748999999800,3389265.625000000000,3983407.526250000100,14313367.047750000000
FS( 212 ),3496304.562500000000,3530626.040500000600,3470504.545000000400,4022284.730000000000,14519719.878000000000
FS( 213 ),3506658.542500000400,3583311.869500000000,3624619.555000000200,3983407.526250000100,14697997.493250001000
FS( 214 ),3515718.274999999900,3741369.356499999800,3543380.635000000200,3983407.526250000100,14783875.792750001000
FS( 215 ),3506658.542500000400,3688683.527500000300,3556522.225000000100,3906359.977000000000,14658224.272000000000
FS( 216 ),3526072.254999999900,3688683.527500000300,3561300.985000000300,4010974.998000000100,14787031.765500002000
FS( 217 ),3506658.542500000400,3723807.413500000300,3566079.745000000100,4044197.335749999600,14840743.036750000000
FS( 218 ),3487244.829999999600,3671121.584500000300,3524862.940000000400,4038542.469750000200,14721771.824250000000
FS( 219 ),3438063.424999999800,3618435.755500000000,3547562.049999999800,4082367.681249999900,14686428.911750000000
FS( 220 ),3429003.692499999900,3706245.470500000300,3534420.460000000400,4071764.807500000100,14741434.430500001000
FS( 221 ),3515718.274999999900,3688683.527500000300,3561300.985000000300,4176379.828499999400,14942082.616000000000
FS( 222 ),3506658.542500000400,3706245.470500000300,3511721.350000000100,4176379.828499999400,14901005.191499999000
FS( 223 ),3506658.542500000400,3635997.698499999900,3461544.370000000100,4160122.088749999600,14764322.699750001000
FS( 224 ),3476890.850000000100,3583311.869500000000,3402407.215000000300,4170724.962500000400,14633334.897000000000
FS( 225 ),3457477.137499999700,3653559.641500000400,3379708.105000000000,4160122.088749999600,14650866.972749999000
FS( 226 ),3414766.970000000200,3618435.755500000000,3389265.625000000000,4104987.145250000100,14527455.495750001000
FS( 227 ),3404412.990000000700,3723807.413500000300,3429885.085000000400,4088022.547249999800,14646128.035750002000
FS( 228 ),3399236.000000000000,3635997.698499999900,3524862.940000000400,4088022.547249999800,14648119.185750000000
FS( 229 ),3529954.997500000500,3635997.698499999900,3520681.524999999400,4099332.279250000100,14785966.500250001000
FS( 230 ),3496304.562500000000,3671121.584500000300,3652097.424999999800,4082367.681249999900,14901891.253250001000
FS( 231 ),3506658.542500000400,3741369.356499999800,3634177.075000000200,4082367.681249999900,14964572.655250000000
FS( 232 ),3457477.137499999700,3671121.584500000300,3497982.415000001000,4005320.131999999800,14631901.269000001000
FS( 233 ),3443240.415000000500,3811617.128500000100,3538601.875000000000,4022284.730000000000,14815744.148500001000
FS( 234 ),3506658.542500000400,3969674.615500000800,3579221.335000000400,3972804.652499999900,15028359.145500002000
FS( 235 ),3506658.542500000400,3987236.558500000300,3579221.335000000400,3961494.920499999500,15034611.356500000000
FS( 236 ),3506658.542500000400,4004798.501499999800,3515902.765000000600,4066109.941500000200,15093469.750500001000
FS( 237 ),3506658.542500000400,4004798.501499999800,3552340.810000000100,4126899.750999999700,15190697.605000000000
FS( 238 ),3526072.254999999900,4004798.501499999800,3534420.460000000400,4082367.681249999900,15147658.897750001000
FS( 239 ),3564899.680000000200,4057902.472000000100,3643137.250000000000,4082367.681249999900,15348307.083250001000
FS( 240 ),3573959.412500000100,4040340.529000000100,3597739.029999999800,3961494.920499999500,15173533.891999999000
FS( 241 ),3545485.967500000300,4004798.501499999800,3566079.745000000100,3945237.180749999800,15061601.394750001000
FS( 242 ),3603727.105000000400,4075464.415000000500,3529641.700000000200,4000372.124249999400,15209205.344250001000
FS( 243 ),3554545.699999999700,4022360.444499999800,3520681.524999999400,3977752.660250000200,15075340.329750000000
FS( 244 ),3573959.412500000100,4022360.444499999800,3534420.460000000400,4000372.124249999400,15131112.441250000000
FS( 245 ),3607609.847500000100,3987236.558500000300,3611477.965000000300,3989062.392250000000,15195386.763250001000
FS( 246 ),3632200.549999999800,3934550.729499999900,3597739.029999999800,4000372.124249999400,15164862.433750000000
FS( 247 ),3621846.570000000300,4057902.472000000100,3524862.940000000400,3972804.652499999900,15177416.634500001000
FS( 248 ),3598550.115000000700,3952112.672499999900,3461544.370000000100,3994717.258250000000,15006924.415750001000
FS( 249 ),3685264.697500000200,4040340.529000000100,3547562.049999999800,4027232.737749999900,15300400.014250001000
