代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13295000.386000000000
真實報酬,3295000.385999999900

夏普值報酬,0.320800038600
夏普值風險,0.095462874307
夏普值,3.360469092609

預期報酬,14096.772644860846
風險,346730.039345334460
起點值,0.040656335031
找到最佳解世代,3346
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2),2308(15),2330(20),4904(46),
FS( 26 ),2276483.580000000100,2717590.964499999800,2576996.833500000600,2477368.888749999500,10048440.266750000000
FS( 27 ),2271585.351000000300,2658185.004250000200,2598361.873000000100,2436848.986250000100,9964981.214500000700
FS( 28 ),2248726.949000000000,2617416.207999999600,2574049.931500000400,2424254.962499999900,9864448.051000000900
FS( 29 ),2290361.895500000100,2636053.371999999500,2543475.823250000400,2485582.382499999800,9955473.473249999800
FS( 30 ),2276483.580000000100,2629840.983999999700,2555631.794000000200,2587977.271249999800,10049933.629249999000
FS( 31 ),2265870.750500000100,2648478.148000000000,2561893.960750000100,2567717.319999999800,10043960.179250000000
FS( 32 ),2304240.211000000100,2796410.637249999200,2631882.883250000400,2571550.283749999500,10304084.015249999000
FS( 33 ),2343426.042999999600,2799516.831249999300,2631882.883250000400,2584144.307500000100,10358970.064999998000
FS( 34 ),2323833.127000000300,2714484.770499999600,2598361.873000000100,2690372.159999999700,10327051.930500001000
FS( 35 ),2335262.327999999700,2733510.208750000200,2634829.785249999700,2685991.629999999900,10389593.952000000000
FS( 36 ),2357304.358500000600,2827860.851499999900,2659510.089500000200,2649304.691249999700,10493979.990750002000
FS( 37 ),2349140.643500000200,2837179.433500000300,2613464.745750000200,2624664.210000000000,10424449.032749999000
FS( 38 ),2345875.157500000200,2811941.607249999900,2613464.745750000200,2645471.727499999100,10416753.238000000000
FS( 39 ),2354855.243999999900,2858922.791499999400,2622673.814500000300,2727059.098749999900,10563510.948750000000
FS( 40 ),2351589.758000000400,2890373.005749999500,2610517.843750000000,2677778.136250000000,10530258.743750000000
FS( 41 ),2373631.788500000300,2796410.637249999200,2604255.677000000100,2632877.703749999900,10407175.806499999000
FS( 42 ),2452003.452500000100,2673715.974250000000,2665403.893500000200,2632877.703749999900,10424001.024000000000
FS( 43 ),2537722.460000000400,2727297.820749999500,2689715.835000000400,2629044.739999999800,10583780.855750000000
FS( 44 ),2573642.805999999900,2915610.831999999900,2738708.080749999700,2673945.172499999900,10901906.891249999000
FS( 45 ),2535273.345500000300,3016173.862750000300,2753810.953500000300,2682158.666249999800,10987416.828000002000
FS( 46 ),2585072.007000000200,3000254.618499999400,2714396.139250000000,2685991.629999999900,10985714.394749999000
FS( 47 ),2518129.543999999800,2940848.658249999400,2653247.922749999900,2629044.739999999800,10741270.864999998000
FS( 48 ),2648748.984000000200,2968804.404250000100,2616780.010499999900,2677778.136250000000,10912111.535000000000
FS( 49 ),2607114.037500000100,2937742.464249999300,2622673.814500000300,2669564.642500000100,10837094.958750000000
FS( 50 ),2660178.185000000500,2921823.219999999700,2644038.853999999800,2673945.172499999900,10899985.431499999000
FS( 51 ),2601399.436999999900,2950167.240249999800,2650301.020750000100,2682158.666249999800,10884026.364250001000
FS( 52 ),2620992.353000000100,2981617.454500000500,2646985.756000000100,2771959.531250000000,11021555.094750002000
FS( 53 ),2565479.091000000000,2990936.036499999900,2650301.020750000100,2825073.457499999600,11031789.605749998000
FS( 54 ),2529558.745000000600,2846498.015500000200,2586205.902250000300,2833286.951249999500,10795549.614000000000
FS( 55 ),2529558.745000000600,2827860.851499999900,2638145.050000000300,2861760.396249999800,10857325.042750001000
FS( 56 ),2571193.691499999700,2771172.811000000200,2537213.656500000500,2816859.963750000100,10696440.122749999000
FS( 57 ),2571193.691499999700,2830967.045499999500,2558578.696000000500,2800432.976249999800,10761172.409250000000
FS( 58 ),2563029.976499999900,2858922.791499999400,2549369.627250000400,2800432.976249999800,10771755.371500000000
FS( 59 ),2559764.490499999800,2764960.423000000400,2455068.763250000300,2804813.506249999600,10584607.183000000000
FS( 60 ),2537722.460000000400,2617416.207999999600,2500745.744249999500,2857927.432500000100,10513811.844749998000
FS( 61 ),2521395.029999999800,2598390.769750000000,2482327.606749999300,2857927.432500000100,10460040.839000000000
FS( 62 ),2540987.946000000500,2592178.381750000200,2531319.852499999600,2874354.419999999500,10538840.600250000000
FS( 63 ),2643034.383500000500,2686529.024499999800,2552684.892000000000,2808646.469999999700,10690894.770000000000
FS( 64 ),2571193.691499999700,2626734.790000000000,2534266.754500000300,2702418.617500000600,10434613.853500001000
FS( 65 ),2507516.714500000200,2614310.014000000000,2638145.050000000300,2747319.050000000300,10507290.828500001000
FS( 66 ),2504251.228500000200,2592178.381750000200,2479380.704750000500,2771959.531250000000,10347769.846250001000
FS( 67 ),2496087.513500000400,2413183.952499999700,2375502.409250000000,2808646.469999999700,10093420.345249999000
FS( 68 ),2593235.722000000500,2482296.768999999900,2427441.557000000000,2763746.037499999600,10266720.085500000000
FS( 69 ),2582622.892500000100,2526171.759250000100,2415285.586250000200,2730892.062500000000,10254972.300500000000
FS( 70 ),2590786.607500000400,2655078.810249999200,2476433.802750000300,2743486.086250000600,10465785.306750000000
FS( 71 ),2590786.607500000400,2592178.381750000200,2418232.488249999900,2747319.050000000300,10348516.527500002000
FS( 72 ),2629156.068000000000,2686529.024499999800,2494483.577499999700,2755532.543750000200,10565701.213749999000
FS( 73 ),2615277.752499999900,2686529.024499999800,2464277.831999999900,2759913.073750000000,10525997.682750000000
FS( 74 ),2582622.892500000100,2811941.607249999900,2482327.606749999300,2727059.098749999900,10603951.205249999000
FS( 75 ),2618543.238500000400,2764960.423000000400,2458015.665250000100,2661351.148750000600,10502870.475500003000
FS( 76 ),2618543.238500000400,2808835.413249999800,2424494.654999999800,2624664.210000000000,10476537.516750000000
FS( 77 ),2654463.584500000300,2827860.851499999900,2506639.548250000000,2730892.062500000000,10719856.046750002000
FS( 78 ),2652014.470000000200,2789809.974999999600,2497798.842250000200,2727059.098749999900,10666682.386000000000
FS( 79 ),2640585.268999999900,2764960.423000000400,2531319.852499999600,2682158.666249999800,10619024.210749999000
FS( 80 ),2604664.923000000000,2786703.780999999500,2500745.744249999500,2649304.691249999700,10541419.139500000000
FS( 81 ),2565479.091000000000,2708272.382499999800,2485642.871500000400,2682158.666249999800,10441553.011250000000
FS( 82 ),2521395.029999999800,2702059.994500000000,2470171.636000000400,2669564.642500000100,10363191.302999999000
FS( 83 ),2545886.175000000300,2717590.964499999800,2442912.792500000000,2706799.147500000000,10413189.079500001000
FS( 84 ),2545886.175000000300,2808835.413249999800,2460962.567250000300,2698585.653750000100,10514269.809250001000
FS( 85 ),2540987.946000000500,2796410.637249999200,2479380.704750000500,2673945.172499999900,10490724.460500000000
FS( 86 ),2656912.699000000500,2855816.597499999700,2522110.783749999500,2677778.136250000000,10712618.216499999000
FS( 87 ),2634870.668500000100,2818153.995249999700,2582890.637500000200,2698585.653750000100,10734500.955000000000
FS( 88 ),2712425.961000000100,2818153.995249999700,2610517.843750000000,2710632.111250000100,10851729.911249999000
FS( 89 ),2709976.846500000500,2834073.239499999700,2610517.843750000000,2698585.653750000100,10853153.583500000000
FS( 90 ),2749162.678499999900,2921823.219999999700,2604255.677000000100,2735272.592500000300,11010514.168000000000
FS( 91 ),2782633.910000000100,2956379.628249999600,2600940.412250000100,2739105.556249999900,11079059.506749999000
FS( 92 ),2763040.993999999900,2953273.434249999900,2572576.480499999600,2771959.531250000000,11060850.439999999000
FS( 93 ),2807125.055000000200,2972298.872499999600,2544212.548750000100,2845880.974999999600,11169517.451250000000
FS( 94 ),2771204.709000000300,3000254.618499999400,2512533.352250000500,2980582.272500000000,11264574.952250000000
FS( 95 ),2751611.792999999600,2924929.413999999900,2436650.625750000100,2915421.888749999500,11028613.721500000000
FS( 96 ),2745897.192499999900,2943954.852250000000,2439597.527750000400,2955941.791249999800,11085391.363750000000
FS( 97 ),2745897.192499999900,2918717.026000000100,2430388.459000000300,2935681.839999999900,11030684.517500000000
FS( 98 ),2779368.424000000600,2921823.219999999700,2407918.331250000300,2911041.358749999700,11020151.333999999000
FS( 99 ),2707527.732000000300,2900079.861999999700,2407918.331250000300,2939514.803750000000,10955040.729000002000
FS( 100 ),2723855.162000000000,3010738.023250000600,2493378.489250000100,2943895.333749999800,11171867.008250002000
FS( 101 ),2721406.047500000300,3203322.051249999600,2468329.822250000200,2935681.839999999900,11328739.761000000000
FS( 102 ),2709976.846500000500,3199827.582999999600,2392447.095750000300,2927468.346249999500,11229719.871500000000
FS( 103 ),2682220.215499999900,3180413.870499999300,2407918.331250000300,2872164.155000000300,11142716.572250001000
FS( 104 ),2735284.362999999900,3180413.870499999300,2401656.164500000400,2867783.625000000000,11185138.023000000000
FS( 105 ),2721406.047500000300,3108583.134250000100,2455437.126000000600,2889138.708749999800,11174565.016500002000
FS( 106 ),2749162.678499999900,3219629.569749999800,2550474.715499999900,3017269.211250000600,11536536.175000001000
FS( 107 ),2790797.625000000500,3219629.569749999800,2540897.284000000500,3051218.318749999600,11602542.797499999000
FS( 108 ),2812839.655499999900,3314368.486750000200,2604255.677000000100,3260388.626249999700,11991852.445499998000
FS( 109 ),2890394.948000000300,3265445.931249999400,2572576.480499999600,3191942.844999999700,11920360.204749998000
FS( 110 ),2901824.149000000700,3232830.894250000400,2566314.313749999700,3217678.458749999800,11918647.815750001000
FS( 111 ),2957337.411000000300,3167212.546000000100,2600940.412250000100,3174968.291249999800,11900458.660499999000
FS( 112 ),3018565.273500000100,3193615.194999999800,2616780.010499999900,3093928.486250000100,11922888.965249998000
FS( 113 ),3046321.904499999700,3232830.894250000400,2588416.078750000300,3124044.629999999900,11991613.507500000000
FS( 114 ),3107549.766999999500,3281753.449749999200,2645143.942250000300,3093928.486250000100,12128375.645249998000
FS( 115 ),3052852.876499999800,3428521.116249999500,2635934.873500000200,3093928.486250000100,12211237.352499999000
FS( 116 ),3028361.731499999800,3379598.560750000200,2658036.638500000800,3034243.764999999700,12100240.695750002000
FS( 117 ),3088773.222500000100,3379598.560750000200,2673876.236749999700,3115283.569999999800,12257531.590000000000
FS( 118 ),3040607.304000000000,3412213.597749999300,2667614.069999999800,3141019.183749999900,12261454.155499998000
FS( 119 ),3040607.304000000000,3363291.042249999900,2664298.805250000700,3136638.653750000100,12204835.805250000000
FS( 120 ),2998155.986000000500,3314368.486750000200,2635934.873500000200,3170587.761250000000,12119047.107500002000
FS( 121 ),2992441.385500000300,3395906.079250000400,2648459.206999999900,3162374.267500000100,12199180.939250002000
FS( 122 ),3107549.766999999500,3379598.560750000200,2686400.570249999900,3243414.072499999800,12416962.970499998000
FS( 123 ),3107549.766999999500,3395906.079250000400,2648459.206999999900,3243414.072499999800,12395329.125750000000
FS( 124 ),3083058.622000000400,3330676.005249999900,2658036.638500000800,3230820.048750000100,12302591.314500002000
FS( 125 ),3107549.766999999500,3281753.449749999200,2635934.873500000200,3239033.542500000000,12264271.632749999000
FS( 126 ),3031627.217499999800,3346983.523749999700,2667614.069999999800,3230820.048750000100,12277044.859999999000
FS( 127 ),2934479.009000000100,3314368.486750000200,2648459.206999999900,3188109.881249999600,12085416.584000001000
FS( 128 ),2925498.922500000300,3412213.597749999300,2658036.638500000800,3174968.291249999800,12170717.450000001000
FS( 129 ),2919784.322000000600,3330676.005249999900,2658036.638500000800,3174968.291249999800,12083465.257000001000
FS( 130 ),2916518.836000000100,3330676.005249999900,2676823.138749999900,3183729.351249999800,12107747.331250001000
FS( 131 ),2879782.118499999900,3363291.042249999900,2695978.001750000300,3170587.761250000000,12109638.923750000000
FS( 132 ),2874067.517999999700,3428521.116249999500,2698924.903750000500,3170587.761250000000,12172101.299249999000
FS( 133 ),2852841.859000000200,3363291.042249999900,2635934.873500000200,3110903.039999999100,11962970.814749999000
FS( 134 ),2922233.436500000800,3493751.190250000000,2607202.578999999900,3124044.629999999900,12147231.835749999000
FS( 135 ),2907538.749499999900,3640518.856750000300,2692662.736999999700,3085714.992500000600,12326435.335749999000
FS( 136 ),2958970.154000000100,3656826.375250000500,2683085.305499999800,3076953.932500000100,12375835.767250001000
FS( 137 ),2958970.154000000100,3673133.893749999300,2711817.600000000100,3157993.737500000300,12501915.385250000000
FS( 138 ),2980195.813000000100,3673133.893749999300,2714764.502000000300,3205084.435000000100,12573178.643750001000
FS( 139 ),3016116.159000000500,3673133.893749999300,2730604.100250000100,3170587.761250000000,12590441.914250001000
FS( 140 ),3070813.049499999700,3722444.723499999800,2778122.895000000000,3170587.761250000000,12741968.429250000000
FS( 141 ),3040607.304000000000,3706137.204999999600,2778122.895000000000,3076953.932500000100,12601821.336500000000
FS( 142 ),3058567.477000000400,3673133.893749999300,2752705.865250000300,3064359.908749999500,12548767.144749999000
FS( 143 ),3077344.021500000300,3738752.242000000600,2762283.296749999700,3107070.076249999500,12685449.636500001000
FS( 144 ),3052852.876499999800,3689441.412249999100,2740181.531749999600,3089547.956250000300,12572023.776749998000
FS( 145 ),3052852.876499999800,3689441.412249999100,2752705.865250000300,3107070.076249999500,12602070.230249999000
FS( 146 ),3065098.449000000500,3656826.375250000500,2765598.561500000800,3098309.016249999900,12585832.402000003000
FS( 147 ),3101018.795000000400,3607903.819749999800,2759336.394750000900,3107070.076249999500,12575329.085750001000
FS( 148 ),3143470.112999999900,3722444.723499999800,2774807.630250000400,3085714.992500000600,12726437.459249999000
FS( 149 ),3143470.112999999900,3624211.338250000000,2812748.993499999900,3102689.546249999700,12683119.991000000000
FS( 150 ),3161430.286000000300,3706137.204999999600,2882369.553249999900,3127877.593750000000,12877814.638000000000
FS( 151 ),3125509.939999999500,3656826.375250000500,2854005.621500000400,3093928.486250000100,12730270.423000000000
FS( 152 ),3113264.367500000200,3673133.893749999300,2876107.386500000500,3107070.076249999500,12769575.723999999000
FS( 153 ),3058567.477000000400,3656826.375250000500,2882369.553249999900,3102689.546249999700,12700452.951749999000
FS( 154 ),3107549.766999999500,3673133.893749999300,2907786.583000000100,3107070.076249999500,12795540.319999998000
FS( 155 ),3095304.194500000200,3656826.375250000500,2920310.916499999800,3107070.076249999500,12779511.562500000000
FS( 156 ),3118978.967999999900,3673133.893749999300,2860267.788250000200,3102689.546249999700,12755070.196249999000
FS( 157 ),3191636.031500000000,3526366.227250000000,2797277.758000000400,3205084.435000000100,12720364.451750001000
FS( 158 ),3088773.222500000100,3281753.449749999200,2746443.698500000400,3226439.518750000300,12343409.889500000000
FS( 159 ),3118978.967999999900,3281753.449749999200,2771860.728250000200,3200703.905000000300,12373297.050999999000
FS( 160 ),3149184.713500000100,3298060.968249999500,2774807.630250000400,3141019.183749999900,12363072.495749999000
FS( 161 ),3161430.286000000300,3428521.116249999500,2809802.091500000100,3124044.629999999900,12523798.123749997000
FS( 162 ),3155715.685500000600,3444828.634749999700,2806486.826750000000,3081334.462499999900,12488365.609500000000
FS( 163 ),3137755.512500000700,3346983.523749999700,2828588.591750000100,3059979.378749999700,12373307.006750001000
FS( 164 ),3161430.286000000300,3298060.968249999500,2784385.061749999900,2965797.983749999700,12209674.299750000000
FS( 165 ),3131224.540500000100,3298060.968249999500,2762283.296749999700,2987153.067499999900,12178721.873000000000
FS( 166 ),3118978.967999999900,3314368.486750000200,2752705.865250000300,2978939.573750000000,12164992.893750001000
FS( 167 ),3101018.795000000400,3249138.412750000600,2743496.796500000200,2978939.573750000000,12072593.578000002000
FS( 168 ),3118978.967999999900,3265445.931249999400,2724341.933500000300,2991533.597499999700,12100300.430250000000
FS( 169 ),3065098.449000000500,3265445.931249999400,2803539.924750000200,2944442.899999999900,12078527.205000000000
FS( 170 ),3077344.021500000300,3281753.449749999200,2828588.591750000100,2965797.983749999700,12153484.046749998000
FS( 171 ),3083058.622000000400,3363291.042249999900,2825641.689750000400,2944442.899999999900,12216434.254000001000
FS( 172 ),3137755.512500000700,3258845.269000000300,2847743.454750000500,2910493.792500000000,12154838.028750002000
FS( 173 ),3131224.540500000100,3281753.449749999200,2863583.052999999800,2910493.792500000000,12187054.835749999000
FS( 174 ),3137755.512500000700,3412213.597749999300,2885684.818000000000,2914874.322499999800,12350528.250750000000
FS( 175 ),3161430.286000000300,3379598.560750000200,2898209.151500000200,2918707.286249999900,12357945.284499999000
FS( 176 ),3191636.031500000000,3477443.671750000200,2901524.416250000200,2927468.346249999500,12498072.465750000000
FS( 177 ),3167961.258000000400,3526366.227250000000,2920310.916499999800,2897352.202499999700,12511990.604249999000
FS( 178 ),3180206.830499999700,3510058.708750000200,2904471.318250000000,2884758.178750000000,12479495.036249999000
FS( 179 ),3149184.713500000100,3493751.190250000000,2914048.749750000000,2863403.094999999700,12420387.748500001000
FS( 180 ),3173675.858500000600,3493751.190250000000,2929888.348000000200,2880377.648750000600,12477693.045499999000
FS( 181 ),3107549.766999999500,3412213.597749999300,2898209.151500000200,2978939.573750000000,12396912.090000000000
FS( 182 ),3101018.795000000400,3428521.116249999500,2904471.318250000000,3021649.741250000000,12455660.970750000000
FS( 183 ),3118978.967999999900,3428521.116249999500,2895262.249499999900,3021649.741250000000,12464412.074999999000
FS( 184 ),3118978.967999999900,3298060.968249999500,2895262.249499999900,3000294.657499999700,12312596.843249999000
FS( 185 ),3137755.512500000700,3265445.931249999400,2889000.082750000100,3012888.681249999900,12305090.207750000000
FS( 186 ),3131224.540500000100,3314368.486750000200,2901524.416250000200,3038624.294999999500,12385741.738500001000
FS( 187 ),3113264.367500000200,3330676.005249999900,2904471.318250000000,3012888.681249999900,12361300.372250000000
FS( 188 ),3010401.558500000300,3395906.079250000400,2929888.348000000200,2978939.573750000000,12315135.559500001000
FS( 189 ),3095304.194500000200,3444828.634749999700,3062867.300749999900,3021649.741250000000,12624649.871250000000
FS( 190 ),3113264.367500000200,3477443.671750000200,3056605.134000000100,3004127.621249999900,12651440.794500001000
FS( 191 ),3088773.222500000100,3510058.708750000200,3087915.967750000800,3021649.741250000000,12708397.640250001000
FS( 192 ),3113264.367500000200,3395906.079250000400,3075391.634250000100,3064359.908749999500,12648921.989750000000
FS( 193 ),3143470.112999999900,3493751.190250000000,3094546.497250000000,3107070.076249999500,12838837.876750000000
FS( 194 ),3155715.685500000600,3395906.079250000400,3164167.057000000000,3141019.183749999900,12856808.005500000000
FS( 195 ),3125509.939999999500,3477443.671750000200,3138750.027250000300,3085714.992500000600,12827418.631499998000
FS( 196 ),3131224.540500000100,3510058.708750000200,3097493.399249999800,3085714.992500000600,12824491.640999999000
FS( 197 ),3173675.858500000600,3526366.227250000000,3107070.830749999700,3107070.076249999500,12914182.992750000000
FS( 198 ),3221841.777000000200,3493751.190250000000,3097493.399249999800,3085714.992500000600,12898801.359000001000
FS( 199 ),3221841.777000000200,3510058.708750000200,3145012.194000000100,3107070.076249999500,12983982.756000001000
FS( 200 ),3210412.576000000400,3461136.153249999500,3094546.497250000000,3170587.761250000000,12936682.987750001000
FS( 201 ),3240618.321500000100,3493751.190250000000,3151274.360750000000,3217678.458749999800,13103322.331249999000
FS( 202 ),3306744.413000000200,3493751.190250000000,3154589.625499999600,3230820.048750000100,13185905.277500000000
FS( 203 ),3283069.639500000500,3526366.227250000000,3179638.292500000000,3191942.844999999700,13181017.004250001000
FS( 204 ),3270824.066999999800,3461136.153249999500,3154589.625499999600,3183729.351249999800,13070279.196999999000
FS( 205 ),3288784.239999999800,3493751.190250000000,3110386.095500000300,3166754.797499999900,13059676.323249999000
FS( 206 ),3325520.957500000500,3493751.190250000000,3100808.663999999900,3170587.761250000000,13090668.573000001000
FS( 207 ),3331235.558000000200,3493751.190250000000,3119595.164250000400,3179348.821249999100,13123930.733750001000
FS( 208 ),3221841.777000000200,3379598.560750000200,3078706.899000000700,3127877.593750000000,12808024.830500001000
FS( 209 ),3240618.321500000100,3461136.153249999500,3040765.535750000300,3064359.908749999500,12806879.919249998000
FS( 210 ),3221841.777000000200,3412213.597749999300,3069129.467499999800,3059979.378749999700,12763164.220999999000
FS( 211 ),3198167.003499999600,3395906.079250000400,3053289.869249999500,3085714.992500000600,12733077.944499999000
FS( 212 ),3252863.893999999900,3428521.116249999500,3094546.497250000000,3127877.593750000000,12903809.101250000000
FS( 213 ),3283069.639500000500,3428521.116249999500,3078706.899000000700,3166754.797499999900,12957052.452250000000
FS( 214 ),3252863.893999999900,3428521.116249999500,3065814.202750000200,3107070.076249999500,12854269.289249999000
FS( 215 ),3240618.321500000100,3477443.671750000200,3110386.095500000300,3196323.375000000000,13024771.463750001000
FS( 216 ),3276538.667500000000,3510058.708750000200,3192530.988750000000,3191942.844999999700,13171071.210000001000
FS( 217 ),3276538.667500000000,3477443.671750000200,3236734.518750000300,3132258.123750000300,13122974.981750000000
FS( 218 ),3306744.413000000200,3444828.634749999700,3252574.117000000100,3179348.821249999100,13183495.986000000000
FS( 219 ),3270824.066999999800,3412213.597749999300,3220894.920500000000,3179348.821249999100,13083281.406499997000
FS( 220 ),3264293.095000000200,3395906.079250000400,3195477.890750000300,3191942.844999999700,13047619.910000000000
FS( 221 ),3252863.893999999900,3395906.079250000400,3205055.322250000200,3110903.039999999100,12964728.335499998000
FS( 222 ),3318989.985500000400,3395906.079250000400,3236734.518750000300,3136638.653750000100,13088269.237250002000
FS( 223 ),3318989.985500000400,3379598.560750000200,3236734.518750000300,3145399.713750000100,13080722.778750002000
FS( 224 ),3313275.385000000200,3330676.005249999900,3268413.715250000400,3132258.123750000300,13044623.229250003000
FS( 225 ),3288784.239999999800,3428521.116249999500,3220894.920500000000,3107070.076249999500,13045270.352999998000
FS( 226 ),3210412.576000000400,3461136.153249999500,3179638.292500000000,3119664.099999999600,12970851.121749999000
FS( 227 ),3149184.713500000100,3477443.671750000200,3182953.557250000500,3110903.039999999100,12920484.982500000000
FS( 228 ),3180206.830499999700,3493751.190250000000,3252574.117000000100,3145399.713750000100,13071931.851500001000
FS( 229 ),3149184.713500000100,3428521.116249999500,3220894.920500000000,3132258.123750000300,12930858.874000002000
FS( 230 ),3203881.603999999800,3493751.190250000000,3236734.518750000300,3157993.737500000300,13092361.050500002000
FS( 231 ),3143470.112999999900,3477443.671750000200,3236734.518750000300,3196323.375000000000,13053971.678500000000
FS( 232 ),3167961.258000000400,3444828.634749999700,3202108.420250000000,3191942.844999999700,13006841.158000000000
FS( 233 ),3137755.512500000700,3461136.153249999500,3173376.125750000100,3191942.844999999700,12964210.636500001000
FS( 234 ),3143470.112999999900,3461136.153249999500,3182953.557250000500,3149232.677499999800,12936792.501000000000
FS( 235 ),3173675.858500000600,3477443.671750000200,3236734.518750000300,3166754.797499999900,13054608.846500000000
FS( 236 ),3143470.112999999900,3477443.671750000200,3252574.117000000100,3188109.881249999600,13061597.783000000000
FS( 237 ),3149184.713500000100,3493751.190250000000,3252574.117000000100,3239033.542500000000,13134543.563250002000
FS( 238 ),3161430.286000000300,3461136.153249999500,3252574.117000000100,3239033.542500000000,13114174.098750001000
FS( 239 ),3173675.858500000600,3461136.153249999500,3300092.911750000000,3234653.012500000200,13169557.936000001000
FS( 240 ),3137755.512500000700,3428521.116249999500,3300092.911750000000,3188109.881249999600,13054479.421750000000
FS( 241 ),3131224.540500000100,3526366.227250000000,3363082.942000000300,3179348.821249999100,13200022.530999999000
FS( 242 ),3118978.967999999900,3591596.301249999600,3426441.335000000400,3017269.211250000600,13154285.815500002000
FS( 243 ),3143470.112999999900,3591596.301249999600,3426441.335000000400,2965797.983749999700,13127305.732999999000
FS( 244 ),3234087.349500000000,3673133.893749999300,3489799.728000000100,2978939.573750000000,13375960.545000000000
FS( 245 ),3270824.066999999800,3722444.723499999800,3426441.335000000400,2910493.792500000000,13330203.918000001000
FS( 246 ),3336950.158500000400,3689441.412249999100,3378922.540250000100,2936229.406250000000,13341543.517250000000
FS( 247 ),3313275.385000000200,3722444.723499999800,3426441.335000000400,2982772.537499999600,13444933.981000001000
FS( 248 ),3325520.957500000500,3640518.856750000300,3363082.942000000300,2936229.406250000000,13265352.162500001000
FS( 249 ),3336950.158500000400,3640518.856750000300,3315932.510000000200,2944442.899999999900,13237844.425250001000
FS( 250 ),3373686.876000000200,3607903.819749999800,3347611.706500000300,2965797.983749999700,13295000.386000000000
