代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12361580.000000000000
真實報酬,2361580.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19628.307414011866
風險,136425.070461888270
起點值,0.143876102446
找到最佳解世代,1214
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0)[6],2317(16)[1],2357(23)[2],2382(24)[8],2454(27)[9],2474(28)[3],
FS( 95 ),1867356.000000000200,1916146.000000000000,2070855.999999999800,2012265.999999999800,1823746.000000000000,2106766.000000000000,11797140.000000000000
FS( 96 ),1861716.000000000000,1922746.000000000000,2081386.000000000000,2074966.000000000000,1845706.000000000000,2124766.000000000000,11911290.000000000000
FS( 97 ),1844326.000000000000,1929346.000000000000,2081386.000000000000,2149966.000000000000,1827106.000000000000,2115766.000000000000,11947900.000000000000
FS( 98 ),1851845.999999999800,1929346.000000000000,2123596.000000000000,2111266.000000000000,1803466.000000000000,2102266.000000000000,11921790.000000000000
FS( 99 ),1844326.000000000000,1929346.000000000000,2134125.999999999500,2017066.000000000200,1818666.000000000000,2102266.000000000000,11845800.000000000000
FS( 100 ),1875345.999999999800,1927036.000000000000,2165716.000000000000,1992766.000000000000,1865986.000000000000,2124766.000000000000,11951620.000000000000
FS( 101 ),1846206.000000000000,1927036.000000000000,2172736.000000000500,2060565.999999999800,1877786.000000000000,2156166.000000000000,12040500.000000000000
FS( 102 ),1851845.999999999800,1927036.000000000000,2148166.000000000000,2019466.000000000200,1847386.000000000000,2178666.000000000000,11972570.000000000000
FS( 103 ),1856076.000000000000,1929346.000000000000,2193886.000000000000,1995466.000000000000,1857506.000000000000,2151666.000000000000,11983950.000000000000
FS( 104 ),1840566.000000000000,1931656.000000000000,2204416.000000000000,1966365.999999999800,1854146.000000000000,2147166.000000000000,11944320.000000000000
FS( 105 ),1875345.999999999800,1933636.000000000000,2197396.000000000000,2009866.000000000000,1859226.000000000000,2174166.000000000000,12049640.000000000000
FS( 106 ),1940676.000000000000,1940235.999999999800,2165716.000000000000,2041365.999999999800,1886226.000000000000,2151666.000000000000,12125890.000000000000
FS( 107 ),1940676.000000000000,1924725.999999999800,2165716.000000000000,2036266.000000000000,1871026.000000000000,2133766.000000000000,12072180.000000000000
FS( 108 ),1894616.000000000000,1935946.000000000200,2165716.000000000000,2002666.000000000200,1854146.000000000000,2124766.000000000000,11977860.000000000000
FS( 109 ),1904015.999999999800,1949146.000000000000,2148166.000000000000,2029065.999999999800,1842306.000000000000,2102266.000000000000,11974970.000000000000
FS( 110 ),1898376.000000000000,1955746.000000000000,2162206.000000000000,2017066.000000000200,1827106.000000000000,2210066.000000000000,12070570.000000000000
FS( 111 ),1900255.999999999800,1964656.000000000000,2193886.000000000000,2012265.999999999800,1859226.000000000000,2268466.000000000000,12198760.000000000000
FS( 112 ),1921406.000000000200,1966965.999999999800,2207926.000000000000,2019466.000000000200,1844026.000000000000,2250466.000000000000,12210260.000000000000
FS( 113 ),1925166.000000000000,1964656.000000000000,2218456.000000000000,2019466.000000000200,1884546.000000000000,2268466.000000000000,12280760.000000000000
FS( 114 ),1912005.999999999800,1962346.000000000000,2316826.000000000000,2031466.000000000000,1887946.000000000000,2322366.000000000000,12432960.000000000000
FS( 115 ),1904015.999999999800,1980166.000000000000,2355526.000000000000,2005066.000000000000,1896386.000000000000,2340366.000000000500,12481530.000000000000
FS( 116 ),1888505.999999999800,1980166.000000000000,2334466.000000000000,1990366.000000000200,1911586.000000000000,2484065.999999999500,12589160.000000000000
FS( 117 ),1825055.999999999800,1944856.000000000000,2320336.000000000000,1920466.000000000000,1884546.000000000000,2425665.999999999500,12320930.000000000000
FS( 118 ),1867356.000000000200,1931656.000000000000,2292256.000000000500,1978366.000000000000,1940306.000000000000,2582866.000000000500,12592810.000000000000
FS( 119 ),1877226.000000000000,1962346.000000000000,2299276.000000000500,1992766.000000000000,1933546.000000000000,2578366.000000000000,12643530.000000000000
FS( 120 ),1879106.000000000200,1935946.000000000200,2207926.000000000000,2036266.000000000000,1894666.000000000000,2407666.000000000000,12361580.000000000000
