代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11721295.000000000000
真實報酬,1721295.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12188.320642902037
風險,125536.043072814880
起點值,0.097090208872
找到最佳解世代,1612
找到最佳解實驗#,1
找到最佳解次數,42

投資組合檔數,4
2301(13)[10],2330(20)[1],2357(24)[3],9999(50)[31],
FS( 32 ),2535880.000000000000,2700880.000000000000,2903920.000000000000,2500000.000000000000,10640680.000000000000
FS( 33 ),2542320.000000000000,2700880.000000000000,2929960.000000000500,2500000.000000000000,10673160.000000000000
FS( 34 ),2522080.000000000000,2676040.000000000000,2921200.000000000000,2500000.000000000000,10619320.000000000000
FS( 35 ),2563480.000000000000,2685400.000000000500,2925639.999999999500,2500000.000000000000,10674520.000000000000
FS( 36 ),2528519.999999999500,2663800.000000000000,2895280.000000000000,2500000.000000000000,10587600.000000000000
FS( 37 ),2542320.000000000000,2676040.000000000000,2843440.000000000000,2500000.000000000000,10561800.000000000000
FS( 38 ),2566240.000000000000,2688640.000000000500,2852080.000000000500,2500000.000000000000,10606960.000000000000
FS( 39 ),2583720.000000000000,2682520.000000000000,2908240.000000000000,2500000.000000000000,10674480.000000000000
FS( 40 ),2576360.000000000500,2697640.000000000500,2886639.999999999500,2500000.000000000000,10660640.000000000000
FS( 41 ),2559800.000000000500,2734720.000000000000,2942920.000000000000,2500000.000000000000,10737440.000000000000
FS( 42 ),2621440.000000000000,2802760.000000000000,2934280.000000000000,2500000.000000000000,10858480.000000000000
FS( 43 ),2611320.000000000000,2775040.000000000000,2908240.000000000000,2500000.000000000000,10794600.000000000000
FS( 44 ),2597519.999999999500,2796640.000000000500,2886639.999999999500,2500000.000000000000,10780800.000000000000
FS( 45 ),2563480.000000000000,2802760.000000000000,2878000.000000000000,2500000.000000000000,10744240.000000000000
FS( 46 ),2542320.000000000000,2827600.000000000000,2847759.999999999500,2500000.000000000000,10717680.000000000000
FS( 47 ),2573600.000000000000,2839840.000000000000,2826160.000000000000,2500000.000000000000,10739600.000000000000
FS( 48 ),2580040.000000000000,2781160.000000000000,2834800.000000000000,2500000.000000000000,10696000.000000000000
FS( 49 ),2617760.000000000000,2719600.000000000000,2774320.000000000000,2500000.000000000000,10611680.000000000000
FS( 50 ),2597519.999999999500,2669919.999999999500,2692240.000000000000,2500000.000000000000,10459680.000000000000
FS( 51 ),2631560.000000000000,2694760.000000000000,2731119.999999999500,2500000.000000000000,10557440.000000000000
FS( 52 ),2590160.000000000000,2697640.000000000500,2744080.000000000500,2500000.000000000000,10531880.000000000000
FS( 53 ),2597519.999999999500,2731840.000000000000,2774320.000000000000,2500000.000000000000,10603680.000000000000
FS( 54 ),2628800.000000000500,2728600.000000000000,2782960.000000000500,2500000.000000000000,10640360.000000000000
FS( 55 ),2597519.999999999500,2750200.000000000000,2731119.999999999500,2500000.000000000000,10578840.000000000000
FS( 56 ),2597519.999999999500,2707000.000000000000,2813200.000000000000,2500000.000000000000,10617720.000000000000
FS( 57 ),2583720.000000000000,2685400.000000000500,2817520.000000000000,2500000.000000000000,10586640.000000000000
FS( 58 ),2597519.999999999500,2676040.000000000000,2821840.000000000000,2500000.000000000000,10595400.000000000000
FS( 59 ),2617760.000000000000,2667040.000000000000,2800240.000000000000,2500000.000000000000,10585040.000000000000
FS( 60 ),2583720.000000000000,2648320.000000000000,2860720.000000000000,2500000.000000000000,10592760.000000000000
FS( 61 ),2569920.000000000000,2725720.000000000000,2856400.000000000000,2500000.000000000000,10652040.000000000000
FS( 62 ),2563480.000000000000,2750200.000000000000,2886639.999999999500,2500000.000000000000,10700320.000000000000
FS( 63 ),2569920.000000000000,2747320.000000000000,2925639.999999999500,2500000.000000000000,10742880.000000000000
FS( 64 ),2576360.000000000500,2768919.999999999500,2886639.999999999500,2500000.000000000000,10731920.000000000000
FS( 65 ),2546000.000000000000,2784400.000000000500,2886639.999999999500,2500000.000000000000,10717040.000000000000
FS( 66 ),2563480.000000000000,2806000.000000000000,2839119.999999999500,2500000.000000000000,10708600.000000000000
FS( 67 ),2603959.999999999500,2818240.000000000000,2865040.000000000000,2500000.000000000000,10787240.000000000000
FS( 68 ),2611320.000000000000,2821480.000000000000,2886639.999999999500,2500000.000000000000,10819440.000000000000
FS( 69 ),2611320.000000000000,2839840.000000000000,2895280.000000000000,2500000.000000000000,10846440.000000000000
FS( 70 ),2597519.999999999500,2824360.000000000500,2878000.000000000000,2500000.000000000000,10799880.000000000000
FS( 71 ),2563480.000000000000,2833720.000000000000,2951560.000000000000,2500000.000000000000,10848760.000000000000
FS( 72 ),2556120.000000000000,2849200.000000000000,2925639.999999999500,2500000.000000000000,10830960.000000000000
FS( 73 ),2494480.000000000000,2818240.000000000000,2903920.000000000000,2500000.000000000000,10716640.000000000000
FS( 74 ),2580040.000000000000,2824360.000000000500,2895280.000000000000,2500000.000000000000,10799680.000000000000
FS( 75 ),2590160.000000000000,2815360.000000000500,2869360.000000000000,2500000.000000000000,10774880.000000000000
FS( 76 ),2580040.000000000000,2815360.000000000500,2847759.999999999500,2500000.000000000000,10743160.000000000000
FS( 77 ),2611320.000000000000,2809240.000000000000,2839119.999999999500,2500000.000000000000,10759680.000000000000
FS( 78 ),2601200.000000000000,2821480.000000000000,2843440.000000000000,2500000.000000000000,10766120.000000000000
FS( 79 ),2597519.999999999500,2824360.000000000500,2860720.000000000000,2500000.000000000000,10782600.000000000000
FS( 80 ),2597519.999999999500,2849200.000000000000,2895280.000000000000,2500000.000000000000,10842000.000000000000
FS( 81 ),2631560.000000000000,2979160.000000000000,2929960.000000000500,2500000.000000000000,11040680.000000000000
FS( 82 ),2631560.000000000000,2973040.000000000000,2921200.000000000000,2500000.000000000000,11025800.000000000000
FS( 83 ),2652720.000000000000,3003640.000000000500,2882320.000000000000,2500000.000000000000,11038680.000000000000
FS( 84 ),2645360.000000000500,2991400.000000000500,2882320.000000000000,2500000.000000000000,11019080.000000000000
FS( 85 ),2652720.000000000000,3010120.000000000000,2908240.000000000000,2500000.000000000000,11071080.000000000000
FS( 86 ),2749320.000000000000,3078160.000000000000,2951560.000000000000,2500000.000000000000,11279040.000000000000
FS( 87 ),2741959.999999999500,3053320.000000000000,2934280.000000000000,2500000.000000000000,11229560.000000000000
FS( 88 ),2721720.000000000000,3013000.000000000000,2947240.000000000000,2500000.000000000000,11181960.000000000000
FS( 89 ),2741959.999999999500,3022360.000000000500,2929960.000000000500,2500000.000000000000,11194280.000000000000
FS( 90 ),2759440.000000000000,3013000.000000000000,2886639.999999999500,2500000.000000000000,11159080.000000000000
FS( 91 ),2769560.000000000000,3059440.000000000000,2899600.000000000500,2500000.000000000000,11228600.000000000000
FS( 92 ),2728160.000000000000,3010120.000000000000,2886639.999999999500,2500000.000000000000,11124920.000000000000
FS( 93 ),2721720.000000000000,3065560.000000000000,2890960.000000000500,2500000.000000000000,11178240.000000000000
FS( 94 ),2745640.000000000000,3068800.000000000000,2947240.000000000000,2500000.000000000000,11261680.000000000000
FS( 95 ),2759440.000000000000,3093280.000000000000,3072520.000000000000,2500000.000000000000,11425240.000000000000
FS( 96 ),2741959.999999999500,3068800.000000000000,3076840.000000000000,2500000.000000000000,11387600.000000000000
FS( 97 ),2728160.000000000000,3025600.000000000000,3072520.000000000000,2500000.000000000000,11326280.000000000000
FS( 98 ),2700560.000000000000,3016240.000000000000,3081160.000000000000,2500000.000000000000,11297960.000000000000
FS( 99 ),2714360.000000000500,3034600.000000000000,3016360.000000000000,2500000.000000000000,11265320.000000000000
FS( 100 ),2659160.000000000000,2994640.000000000500,2990440.000000000000,2500000.000000000000,11144240.000000000000
FS( 101 ),2642600.000000000000,2957560.000000000000,2951560.000000000000,2500000.000000000000,11051720.000000000000
FS( 102 ),2607640.000000000000,2985280.000000000000,2960200.000000000000,2500000.000000000000,11053120.000000000000
FS( 103 ),2714360.000000000500,2969800.000000000000,2938600.000000000500,2500000.000000000000,11122760.000000000000
FS( 104 ),2684000.000000000000,3010120.000000000000,2981800.000000000000,2500000.000000000000,11175920.000000000000
FS( 105 ),2666519.999999999500,2994640.000000000500,2973160.000000000000,2500000.000000000000,11134320.000000000000
FS( 106 ),2662840.000000000000,2982040.000000000000,2973160.000000000000,2500000.000000000000,11118040.000000000000
FS( 107 ),2670200.000000000000,3025600.000000000000,3003400.000000000000,2500000.000000000000,11199200.000000000000
FS( 108 ),2755760.000000000000,3105880.000000000000,3020680.000000000000,2500000.000000000000,11382320.000000000000
FS( 109 ),2769560.000000000000,3149080.000000000000,3003400.000000000000,2500000.000000000000,11422040.000000000000
FS( 110 ),2741959.999999999500,3164560.000000000000,2942920.000000000000,2500000.000000000000,11349440.000000000000
FS( 111 ),2700560.000000000000,3133600.000000000000,2938600.000000000500,2500000.000000000000,11272760.000000000000
FS( 112 ),2735519.999999999500,3108760.000000000000,2990440.000000000000,2500000.000000000000,11334720.000000000000
FS( 113 ),2735519.999999999500,3118120.000000000000,2955880.000000000000,2500000.000000000000,11309520.000000000000
FS( 114 ),2666519.999999999500,3149080.000000000000,3059560.000000000000,2500000.000000000000,11375160.000000000000
FS( 115 ),2700560.000000000000,3149080.000000000000,3076840.000000000000,2500000.000000000000,11426480.000000000000
FS( 116 ),2735519.999999999500,3180040.000000000000,3059560.000000000000,2500000.000000000000,11475120.000000000000
FS( 117 ),2755760.000000000000,3133600.000000000000,3025000.000000000000,2500000.000000000000,11414360.000000000000
FS( 118 ),2735519.999999999500,3093280.000000000000,2964520.000000000000,2500000.000000000000,11293320.000000000000
FS( 119 ),2731840.000000000000,3096520.000000000000,2977480.000000000000,2500000.000000000000,11305840.000000000000
FS( 120 ),2731840.000000000000,3164560.000000000000,3033639.999999999500,2500000.000000000000,11430040.000000000000
FS( 121 ),2759440.000000000000,3133600.000000000000,3076840.000000000000,2500000.000000000000,11469880.000000000000
FS( 122 ),2769560.000000000000,3149080.000000000000,3094119.999999999500,2500000.000000000000,11512760.000000000000
FS( 123 ),2776920.000000000000,3149080.000000000000,3055240.000000000000,2500000.000000000000,11481240.000000000000
FS( 124 ),2787040.000000000000,3115240.000000000000,3076840.000000000000,2500000.000000000000,11479120.000000000000
FS( 125 ),2783360.000000000500,3087160.000000000000,3098440.000000000000,2500000.000000000000,11468960.000000000000
FS( 126 ),2793480.000000000000,3096520.000000000000,3111400.000000000000,2500000.000000000000,11501400.000000000000
FS( 127 ),2804519.999999999500,3149080.000000000000,3120040.000000000000,2500000.000000000000,11573640.000000000000
FS( 128 ),2800840.000000000000,3164560.000000000000,3081160.000000000000,2500000.000000000000,11546560.000000000000
FS( 129 ),2941600.000000000000,3164560.000000000000,3102759.999999999500,2512375.000000000000,11721295.000000000000
