代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11800250.000000000000
真實報酬,1800250.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14482.592707850858
風險,142662.155110885620
起點值,0.101516710557
找到最佳解世代,1464
找到最佳解實驗#,2
找到最佳解次數,27

投資組合檔數,6
2311(15)[23],2325(18)[17],2882(33)[9],2891(38)[1],2912(40)[4],3008(41)[6],
FS( 50 ),1660266.000000000000,1843065.999999999800,1768416.000000000200,1776776.000000000000,1931966.000000000000,1997446.000000000000,10977940.000000000000
FS( 51 ),1660266.000000000000,1815975.999999999800,1790416.000000000000,1763906.000000000000,1927566.000000000200,1960286.000000000000,10918420.000000000000
FS( 52 ),1653866.000000000000,1741005.999999999800,1776116.000000000000,1772486.000000000000,1966766.000000000000,1971446.000000000000,10881690.000000000000
FS( 53 ),1644266.000000000000,1755495.999999999800,1792616.000000000000,1772486.000000000000,1971066.000000000000,1984446.000000000000,10920380.000000000000
FS( 54 ),1641066.000000000000,1690605.999999999800,1831116.000000000200,1816816.000000000000,1923266.000000000000,1952846.000000000000,10855720.000000000000
FS( 55 ),1621865.999999999800,1667925.999999999800,1831116.000000000200,1816816.000000000000,1940666.000000000000,1889666.000000000000,10768060.000000000000
FS( 56 ),1589866.000000000000,1627605.999999999800,1799766.000000000000,1825396.000000000000,1962366.000000000000,1768866.000000000000,10573870.000000000000
FS( 57 ),1628266.000000000000,1642725.999999999800,1852015.999999999800,1849705.999999999800,2010166.000000000000,1780026.000000000000,10762910.000000000000
FS( 58 ),1631466.000000000000,1678005.999999999800,1841566.000000000000,1892606.000000000000,1997165.999999999800,1783746.000000000000,10824560.000000000000
FS( 59 ),1637866.000000000000,1678005.999999999800,1822865.999999999800,1896896.000000000000,1984166.000000000000,1811606.000000000000,10831410.000000000000
FS( 60 ),1612266.000000000200,1667925.999999999800,1793716.000000000000,1859715.999999999800,1901465.999999999800,1895246.000000000000,10730340.000000000000
FS( 61 ),1628266.000000000000,1675485.999999999800,1795916.000000000200,1888316.000000000000,1884066.000000000200,2016046.000000000000,10888100.000000000000
FS( 62 ),1625066.000000000200,1690605.999999999800,1810216.000000000000,1882596.000000000000,1879766.000000000000,2081086.000000000000,10969340.000000000000
FS( 63 ),1649066.000000000200,1743525.999999999800,1847616.000000000000,1896896.000000000000,1940666.000000000000,2155426.000000000000,11233200.000000000000
FS( 64 ),1665865.999999999800,1760535.999999999800,1835516.000000000000,1892606.000000000000,2014566.000000000000,2090366.000000000000,11259460.000000000000
FS( 65 ),1665865.999999999800,1718325.999999999800,1799766.000000000000,1892606.000000000000,1984166.000000000000,2099666.000000000000,11160400.000000000000
FS( 66 ),1681865.999999999800,1728406.000000000000,1841566.000000000000,1896896.000000000000,1984166.000000000000,2081086.000000000000,11213990.000000000000
FS( 67 ),1692266.000000000200,1708245.999999999800,1843766.000000000000,1882596.000000000000,1940666.000000000000,2127546.000000000000,11195090.000000000000
FS( 68 ),1669066.000000000200,1693125.999999999800,1801966.000000000000,1845416.000000000000,1901465.999999999800,2090366.000000000000,11001410.000000000000
FS( 69 ),1652266.000000000200,1672965.999999999800,1768966.000000000000,1821106.000000000000,1851165.999999999800,2053206.000000000000,10819680.000000000000
FS( 70 ),1652266.000000000200,1688085.999999999800,1768966.000000000000,1831116.000000000000,1926866.000000000200,2108966.000000000000,10976270.000000000000
FS( 71 ),1649066.000000000200,1693125.999999999800,1737616.000000000000,1811096.000000000000,1904566.000000000000,2090366.000000000000,10885840.000000000000
FS( 72 ),1641865.999999999800,1667925.999999999800,1758515.999999999800,1845416.000000000000,1958066.000000000000,2155426.000000000000,11027220.000000000000
FS( 73 ),1678665.999999999800,1683045.999999999500,1756316.000000000000,1859715.999999999800,2038166.000000000000,2239046.000000000000,11254960.000000000000
FS( 74 ),1681865.999999999800,1660365.999999999800,1764566.000000000000,1888316.000000000000,1958066.000000000000,2211166.000000000000,11164350.000000000000
FS( 75 ),1678665.999999999800,1667925.999999999800,1745866.000000000200,1874015.999999999800,1926866.000000000200,2155426.000000000000,11048770.000000000000
FS( 76 ),1685865.999999999800,1678005.999999999800,1752465.999999999800,1902616.000000000000,1944665.999999999800,2174006.000000000000,11137629.999999998000
FS( 77 ),1678665.999999999800,1667925.999999999800,1739816.000000000000,1902616.000000000000,1913466.000000000000,2174006.000000000000,11076500.000000000000
FS( 78 ),1675466.000000000000,1657845.999999999800,1737616.000000000000,1928356.000000000000,1922366.000000000000,2118246.000000000000,11039900.000000000000
FS( 79 ),1685865.999999999800,1617525.999999999800,1706816.000000000000,1908336.000000000000,1958066.000000000000,2164706.000000000000,11041320.000000000000
FS( 80 ),1678665.999999999800,1642725.999999999800,1717265.999999999800,1898326.000000000200,1984766.000000000000,2121286.000000000000,11043040.000000000000
FS( 81 ),1678665.999999999800,1657845.999999999800,1710666.000000000200,1898326.000000000200,1949166.000000000000,2159046.000000000000,11053720.000000000000
FS( 82 ),1692266.000000000200,1652805.999999999500,1700216.000000000000,1908336.000000000000,1940266.000000000000,2030646.000000000000,10924540.000000000000
FS( 83 ),1705865.999999999800,1667925.999999999800,1727166.000000000200,1882596.000000000000,1935766.000000000000,2074086.000000000000,10993410.000000000000
FS( 84 ),1722666.000000000000,1675485.999999999800,1756316.000000000000,1892606.000000000000,1926866.000000000200,2083526.000000000000,11057470.000000000000
FS( 85 ),1789866.000000000000,1698166.000000000000,1785466.000000000000,1928356.000000000000,1931366.000000000000,2130726.000000000000,11263950.000000000000
FS( 86 ),1813066.000000000000,1703205.999999999800,1772816.000000000000,1928356.000000000000,1922366.000000000000,2121286.000000000000,11261100.000000000000
FS( 87 ),1813066.000000000000,1708245.999999999800,1789866.000000000200,1974116.000000000000,1922366.000000000000,2140166.000000000000,11347830.000000000000
FS( 88 ),1816266.000000000200,1720845.999999999800,1787666.000000000200,1984126.000000000200,1877866.000000000200,2111846.000000000000,11298620.000000000000
FS( 89 ),1883466.000000000000,1733445.999999999800,1801966.000000000000,1984126.000000000200,1913466.000000000000,2140166.000000000000,11456640.000000000000
FS( 90 ),1883466.000000000000,1741005.999999999800,1806366.000000000000,1984126.000000000200,1935766.000000000000,2064646.000000000000,11415380.000000000000
FS( 91 ),1893866.000000000000,1752975.999999999800,1810216.000000000000,1974116.000000000000,1926866.000000000200,2064646.000000000000,11422690.000000000000
FS( 92 ),1927466.000000000000,1773135.999999999800,1804166.000000000000,1974116.000000000000,1917966.000000000000,2064646.000000000000,11461500.000000000000
FS( 93 ),1920266.000000000000,1780695.999999999800,1806366.000000000000,1994136.000000000200,1931366.000000000000,1941906.000000000000,11374740.000000000000
FS( 94 ),1880266.000000000000,1778175.999999999800,1820666.000000000000,2015586.000000000000,1940266.000000000000,1936246.000000000000,11371210.000000000000
FS( 95 ),1846666.000000000000,1763055.999999999500,1801966.000000000000,2015586.000000000000,1917966.000000000000,1932466.000000000000,11277710.000000000000
FS( 96 ),1840266.000000000000,1747935.999999999800,1777215.999999999800,1994136.000000000200,1935766.000000000000,1923026.000000000000,11218350.000000000000
FS( 97 ),1853066.000000000000,1783215.999999999800,1801966.000000000000,2015586.000000000000,1935766.000000000000,2045766.000000000000,11435370.000000000000
FS( 98 ),1863466.000000000000,1783215.999999999800,1798116.000000000000,2015586.000000000000,1922366.000000000000,2026886.000000000000,11409640.000000000000
FS( 99 ),1826666.000000000000,1752975.999999999800,1775016.000000000000,1999856.000000000000,1922366.000000000000,2017446.000000000000,11294330.000000000000
FS( 100 ),1833066.000000000000,1805895.999999999800,1798116.000000000000,2025596.000000000000,1984766.000000000000,2036326.000000000000,11483770.000000000000
FS( 101 ),1889866.000000000000,1798335.999999999800,1798116.000000000000,2035606.000000000000,1980266.000000000000,2064646.000000000000,11566840.000000000000
FS( 102 ),1906666.000000000000,1798335.999999999800,1801966.000000000000,2029886.000000000200,1989166.000000000000,2074086.000000000000,11600110.000000000000
FS( 103 ),1893866.000000000000,1768095.999999999800,1772816.000000000000,1984126.000000000200,1966966.000000000000,2023106.000000000000,11408980.000000000000
FS( 104 ),1900266.000000000000,1773135.999999999800,1793716.000000000000,2015586.000000000000,1949166.000000000000,2034426.000000000000,11466300.000000000000
FS( 105 ),1927466.000000000000,1746045.999999999500,1772816.000000000000,1974116.000000000000,1971366.000000000000,2036326.000000000000,11428140.000000000000
FS( 106 ),1900266.000000000000,1750455.999999999800,1785466.000000000000,1984126.000000000200,1917966.000000000000,2038206.000000000000,11376490.000000000000
FS( 107 ),1917066.000000000000,1790775.999999999800,1781066.000000000000,1999856.000000000000,1913466.000000000000,2026886.000000000000,11429120.000000000000
FS( 108 ),1970666.000000000000,1823535.999999999800,1841566.000000000000,2029886.000000000200,1935766.000000000000,2083526.000000000000,11684950.000000000000
FS( 109 ),1973866.000000000000,1813455.999999999800,1831116.000000000200,2029886.000000000200,1966966.000000000000,2102406.000000000000,11717700.000000000000
FS( 110 ),1927466.000000000000,1828575.999999999800,1860266.000000000200,2035606.000000000000,1926866.000000000200,2045766.000000000000,11624550.000000000000
FS( 111 ),1953866.000000000000,1818495.999999999800,1895465.999999999800,2039896.000000000000,1953566.000000000000,2045766.000000000000,11707060.000000000000
FS( 112 ),1960266.000000000000,1788255.999999999800,1941116.000000000200,2039896.000000000000,1966966.000000000000,2036326.000000000000,11732830.000000000000
FS( 113 ),2001066.000000000000,1778175.999999999800,1920216.000000000000,2055626.000000000200,1966966.000000000000,2036326.000000000000,11758380.000000000000
FS( 114 ),1964266.000000000000,1780695.999999999800,1930666.000000000000,2051336.000000000000,1944665.999999999800,1989126.000000000000,11660760.000000000000
FS( 115 ),1990666.000000000000,1813455.999999999800,1935066.000000000200,2055626.000000000200,1966966.000000000000,2032546.000000000000,11794330.000000000000
FS( 116 ),1973866.000000000000,1795815.999999999800,1941116.000000000200,2039896.000000000000,1926866.000000000200,1970226.000000000000,11647790.000000000000
FS( 117 ),1990666.000000000000,1805895.999999999800,1920216.000000000000,2035606.000000000000,1944665.999999999800,1985346.000000000000,11682400.000000000000
FS( 118 ),1981066.000000000000,1810935.999999999800,1930666.000000000000,2015586.000000000000,1975866.000000000000,1994786.000000000000,11708910.000000000000
FS( 119 ),1984266.000000000000,1813455.999999999800,1938916.000000000200,2009866.000000000000,1966966.000000000000,2024986.000000000000,11738460.000000000000
FS( 120 ),1960266.000000000000,1848735.999999999800,1943316.000000000000,2025596.000000000000,1975866.000000000000,2021206.000000000000,11774990.000000000000
FS( 121 ),1933866.000000000000,1818495.999999999800,1918016.000000000000,2019876.000000000200,1975866.000000000000,2011766.000000000000,11677890.000000000000
FS( 122 ),1947466.000000000000,1815975.999999999800,1928465.999999999800,2019876.000000000200,1993665.999999999800,2055206.000000000000,11760660.000000000000
FS( 123 ),1984266.000000000000,1818495.999999999800,1916366.000000000000,2015586.000000000000,1958066.000000000000,2026886.000000000000,11719670.000000000000
FS( 124 ),1964266.000000000000,1803375.999999999800,1949366.000000000000,2015586.000000000000,1949166.000000000000,2026886.000000000000,11708650.000000000000
FS( 125 ),1973866.000000000000,1818495.999999999800,1953216.000000000000,2029886.000000000200,1975866.000000000000,2055206.000000000000,11806540.000000000000
FS( 126 ),1993866.000000000000,1851255.999999999800,1953216.000000000000,2039896.000000000000,1966966.000000000000,2045766.000000000000,11850970.000000000000
FS( 127 ),1950666.000000000000,1803375.999999999800,1988966.000000000000,2035606.000000000000,1975866.000000000000,2045766.000000000000,11800250.000000000000
