代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11263130.000000000000
真實報酬,1263130.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10275.611913171702
風險,139899.586791158570
起點值,0.073449908959
找到最佳解世代,1333
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2325(16)[11],2412(24)[1],3045(42)[4],4904(44)[14],6505(47)[2],
FS( 15 ),2263130.000000000000,1967450.000000000000,1976020.000000000000,1904209.999999999800,2047270.000000000500,10158080.000000000000
FS( 16 ),2223440.000000000000,1990340.000000000200,1962160.000000000000,1921260.000000000000,2055390.000000000200,10152590.000000000000
FS( 17 ),2319970.000000000000,1990340.000000000200,1960180.000000000000,1901420.000000000200,2063220.000000000200,10235130.000000000000
FS( 18 ),2319970.000000000000,1990340.000000000200,1970080.000000000200,1912890.000000000000,2113100.000000000000,10306380.000000000000
FS( 19 ),2324380.000000000000,1992229.999999999800,1974040.000000000000,1918470.000000000000,2113100.000000000000,10322220.000000000000
FS( 20 ),2311150.000000000000,1992229.999999999800,1981959.999999999800,1898630.000000000000,2081490.000000000200,10265460.000000000000
FS( 21 ),2297920.000000000000,1982779.999999999800,1966120.000000000000,1898630.000000000000,2073660.000000000500,10219110.000000000000
FS( 22 ),2297920.000000000000,1984670.000000000000,1960180.000000000000,1904209.999999999800,2052490.000000000200,10199470.000000000000
FS( 23 ),2319970.000000000000,1984670.000000000000,2000000.000000000000,1926840.000000000000,2084100.000000000500,10315580.000000000000
FS( 24 ),2289100.000000000900,1967450.000000000000,1960180.000000000000,1887470.000000000000,2034220.000000000200,10138420.000000002000
FS( 25 ),2297920.000000000000,1978790.000000000000,1968100.000000000000,1870420.000000000200,2018560.000000000200,10133790.000000000000
FS( 26 ),2306740.000000000000,1976900.000000000200,1950280.000000000000,1862050.000000000000,2036830.000000000000,10132800.000000000000
FS( 27 ),2315560.000000000000,1986560.000000000000,1950280.000000000000,1870420.000000000200,2015950.000000000000,10138770.000000000000
FS( 28 ),2280770.000000000000,1990340.000000000200,1950280.000000000000,1881890.000000000000,2010440.000000000000,10113720.000000000000
FS( 29 ),2280770.000000000000,2001890.000000000200,1966120.000000000000,1884680.000000000200,2010440.000000000000,10143900.000000000000
FS( 30 ),2319970.000000000000,2021000.000000000000,1989880.000000000000,1893050.000000000000,2034220.000000000200,10258120.000000000000
FS( 31 ),2328790.000000000000,2030660.000000000000,1989880.000000000000,1910100.000000000200,2086710.000000000500,10346140.000000000000
FS( 32 ),2324380.000000000000,2049770.000000000000,1987900.000000000000,1915680.000000000200,2089320.000000000200,10367050.000000000000
FS( 33 ),2337610.000000000000,2021000.000000000000,1960180.000000000000,1918470.000000000000,2084100.000000000500,10321360.000000000000
FS( 34 ),2315560.000000000000,2001890.000000000200,1960180.000000000000,1938000.000000000000,2089320.000000000200,10304950.000000000000
FS( 35 ),2315560.000000000000,2030660.000000000000,1960180.000000000000,1955050.000000000000,2071050.000000000200,10332500.000000000000
FS( 36 ),2324380.000000000000,2030660.000000000000,1940160.000000000000,1943890.000000000000,2086710.000000000500,10325800.000000000000
FS( 37 ),2306740.000000000000,2011340.000000000200,1940160.000000000000,1929630.000000000000,2086710.000000000500,10274580.000000000000
FS( 38 ),2284690.000000000000,2011340.000000000200,1985920.000000000000,1943890.000000000000,2110490.000000000000,10336330.000000000000
FS( 39 ),2276360.000000000000,2040110.000000000000,1998020.000000000000,1986050.000000000000,2142100.000000000000,10442640.000000000000
FS( 40 ),2306740.000000000000,2040110.000000000000,1966120.000000000000,1974580.000000000000,2142100.000000000000,10429650.000000000000
FS( 41 ),2302330.000000000000,2040110.000000000000,1983939.999999999800,1997209.999999999800,2120930.000000000000,10444520.000000000000
FS( 42 ),2263130.000000000000,2049770.000000000000,1991860.000000000000,1955050.000000000000,2115710.000000000900,10375520.000000000000
FS( 43 ),2280770.000000000000,2059430.000000000000,2000000.000000000000,1957840.000000000000,2168200.000000000000,10466240.000000000000
FS( 44 ),2276360.000000000000,2049770.000000000000,1998020.000000000000,1957840.000000000000,2165590.000000000000,10447580.000000000000
FS( 45 ),2302330.000000000000,2059430.000000000000,1998020.000000000000,1991630.000000000000,2181540.000000000900,10532950.000000000000
FS( 46 ),2293510.000000000000,2059430.000000000000,1991860.000000000000,1986050.000000000000,2178930.000000000000,10509780.000000000000
FS( 47 ),2302330.000000000000,2059430.000000000000,1991860.000000000000,1977370.000000000000,2126150.000000000900,10457140.000000000000
FS( 48 ),2302330.000000000000,2087990.000000000000,1981959.999999999800,2005580.000000000000,2131370.000000000000,10509230.000000000000
FS( 49 ),2280770.000000000000,2097650.000000000000,2000000.000000000000,1988840.000000000000,2128760.000000000000,10496020.000000000000
FS( 50 ),2297920.000000000000,2107310.000000000000,2029699.999999999800,1969000.000000000000,2142100.000000000000,10546030.000000000000
FS( 51 ),2302330.000000000000,2087990.000000000000,2039600.000000000000,1983260.000000000000,2194590.000000000000,10607770.000000000000
FS( 52 ),2319970.000000000000,2097650.000000000000,2019800.000000000000,1966209.999999999800,2194590.000000000000,10598220.000000000000
FS( 53 ),2293510.000000000000,2078540.000000000000,2019800.000000000000,1969000.000000000000,2173710.000000000900,10534560.000000000000
FS( 54 ),2293510.000000000000,2078540.000000000000,2039600.000000000000,1943890.000000000000,2181540.000000000900,10537080.000000000000
FS( 55 ),2157780.000000000000,2059430.000000000000,2000000.000000000000,1940790.000000000000,2207640.000000000000,10365640.000000000000
FS( 56 ),2280770.000000000000,2087990.000000000000,2039600.000000000000,1966209.999999999800,2231420.000000000000,10605990.000000000000
FS( 57 ),2276360.000000000000,2087990.000000000000,2049720.000000000000,1980470.000000000000,2231420.000000000000,10625960.000000000000
FS( 58 ),2263130.000000000000,2107310.000000000000,2069519.999999999800,1988840.000000000000,2281300.000000000000,10710100.000000000000
FS( 59 ),2254310.000000000000,2107310.000000000000,2069519.999999999800,1980470.000000000000,2263030.000000000000,10674640.000000000000
FS( 60 ),2263130.000000000000,2116760.000000000000,2079419.999999999800,2005580.000000000000,2265640.000000000000,10730530.000000000000
FS( 61 ),2236670.000000000000,2116760.000000000000,2039600.000000000000,1997209.999999999800,2315520.000000000900,10705760.000000000000
FS( 62 ),2186200.000000000900,2116760.000000000000,2069519.999999999800,2002790.000000000000,2357570.000000000000,10732840.000000000000
FS( 63 ),2227850.000000000900,2097650.000000000000,2059619.999999999800,1966209.999999999800,2325960.000000000900,10677290.000000002000
FS( 64 ),2166600.000000000900,2107310.000000000000,2039600.000000000000,2002790.000000000000,2331470.000000000000,10647770.000000000000
FS( 65 ),2153370.000000000000,2116760.000000000000,2049720.000000000000,1991630.000000000000,2302470.000000000000,10613950.000000000000
FS( 66 ),2241080.000000000000,2116760.000000000000,2059619.999999999800,2002790.000000000000,2315520.000000000900,10735770.000000000000
FS( 67 ),2227850.000000000900,2116760.000000000000,2059619.999999999800,2005580.000000000000,2312910.000000000000,10722720.000000000000
FS( 68 ),2249900.000000000000,2135870.000000000000,2059619.999999999800,2011160.000000000000,2307690.000000000000,10764240.000000000000
FS( 69 ),2258720.000000000000,2145530.000000000000,2049720.000000000000,2028210.000000000000,2325960.000000000900,10808140.000000000000
FS( 70 ),2203840.000000000000,2155190.000000000000,2089320.000000000000,2053630.000000000000,2373520.000000000900,10875500.000000000000
FS( 71 ),2186200.000000000900,2164640.000000000000,2059619.999999999800,2047740.000000000000,2449790.000000000900,10907990.000000000000
FS( 72 ),2175420.000000000000,2155190.000000000000,2079419.999999999800,2033790.000000000000,2399620.000000000000,10843440.000000000000
FS( 73 ),2160230.000000000000,2174300.000000000000,2099440.000000000000,2019839.999999999800,2497060.000000000000,10950870.000000000000
FS( 74 ),2147000.000000000000,2174300.000000000000,2099440.000000000000,2053630.000000000000,2457620.000000000000,10931990.000000000000
FS( 75 ),2186200.000000000900,2193410.000000000000,2099440.000000000000,2064790.000000000000,2465450.000000000000,11009290.000000000000
FS( 76 ),2337610.000000000000,2203070.000000000000,2089320.000000000000,2056420.000000000200,2439060.000000000000,11125480.000000000000
FS( 77 ),2333200.000000000900,2183960.000000000000,2089320.000000000000,2050839.999999999800,2426010.000000000000,11083330.000000000000
FS( 78 ),2333200.000000000900,2174300.000000000000,2069519.999999999800,2039370.000000000200,2386570.000000000000,11002960.000000002000
FS( 79 ),2280770.000000000000,2203070.000000000000,2089320.000000000000,2039370.000000000200,2457620.000000000000,11070150.000000000000
FS( 80 ),2306740.000000000000,2183960.000000000000,2089320.000000000000,2053630.000000000000,2444570.000000000000,11078220.000000000000
FS( 81 ),2271950.000000000900,2183960.000000000000,2089320.000000000000,2028210.000000000000,2455010.000000000000,11028450.000000000000
FS( 82 ),2276360.000000000000,2135870.000000000000,2049720.000000000000,2008370.000000000200,2370910.000000000000,10841230.000000000000
FS( 83 ),2245490.000000000000,2155190.000000000000,2079419.999999999800,2014260.000000000000,2368300.000000000000,10862660.000000000000
FS( 84 ),2245490.000000000000,2164640.000000000000,2079419.999999999800,2014260.000000000000,2376130.000000000000,10879940.000000000000
FS( 85 ),2227850.000000000900,2183960.000000000000,2119240.000000000000,2047740.000000000000,2373520.000000000900,10952310.000000000000
FS( 86 ),2227850.000000000900,2183960.000000000000,2109340.000000000000,2036580.000000000000,2412960.000000000900,10970690.000000000000
FS( 87 ),2267540.000000000000,2193410.000000000000,2109340.000000000000,2059210.000000000000,2447180.000000000000,11076680.000000000000
FS( 88 ),2271950.000000000900,2183960.000000000000,2099440.000000000000,2036580.000000000000,2436450.000000000000,11028380.000000000000
FS( 89 ),2263130.000000000000,2203070.000000000000,2129140.000000000000,2044949.999999999800,2484010.000000000000,11124300.000000000000
FS( 90 ),2241080.000000000000,2212520.000000000000,2129140.000000000000,2067580.000000000000,2444570.000000000000,11094890.000000000000
FS( 91 ),2212660.000000000000,2183960.000000000000,2129140.000000000000,2070370.000000000200,2457620.000000000000,11053750.000000000000
FS( 92 ),2236670.000000000000,2174300.000000000000,2119240.000000000000,2050839.999999999800,2418180.000000000000,10999230.000000000000
FS( 93 ),2219030.000000000000,2193410.000000000000,2119240.000000000000,2067580.000000000000,2407740.000000000000,11007000.000000000000
FS( 94 ),2210210.000000000000,2203070.000000000000,2119240.000000000000,2064790.000000000000,2394400.000000000900,10991710.000000000000
FS( 95 ),2227850.000000000900,2222180.000000000000,2119240.000000000000,2090210.000000000000,2426010.000000000000,11085490.000000000000
FS( 96 ),2219030.000000000000,2193410.000000000000,2129140.000000000000,2081530.000000000200,2418180.000000000000,11041290.000000000000
FS( 97 ),2219030.000000000000,2193410.000000000000,2129140.000000000000,2098580.000000000000,2444570.000000000000,11084730.000000000000
FS( 98 ),2217070.000000000000,2174300.000000000000,2119240.000000000000,2078739.999999999800,2481110.000000000000,11070460.000000000000
FS( 99 ),2127400.000000000000,2174300.000000000000,2129140.000000000000,2073160.000000000000,2423400.000000000900,10927400.000000000000
FS( 100 ),2065660.000000000200,2203070.000000000000,2149160.000000000000,2106950.000000000000,2412960.000000000900,10937800.000000000000
FS( 101 ),1925520.000000000200,2203070.000000000000,2149160.000000000000,2129580.000000000000,2341910.000000000000,10749240.000000000000
FS( 102 ),1947570.000000000200,2183960.000000000000,2129140.000000000000,2106950.000000000000,2334080.000000000000,10701700.000000000000
FS( 103 ),1995590.000000000500,2193410.000000000000,2139260.000000000000,2087420.000000000200,2378740.000000000000,10794420.000000000000
FS( 104 ),2015680.000000000000,2203070.000000000000,2159060.000000000000,2104160.000000000000,2394400.000000000900,10876370.000000000000
FS( 105 ),2000000.000000000000,2212520.000000000000,2208780.000000000000,2124000.000000000000,2336690.000000000000,10881990.000000000000
FS( 106 ),1989220.000000000200,2203070.000000000000,2218680.000000000000,2132370.000000000000,2286520.000000000900,10829860.000000000000
FS( 107 ),1974030.000000000500,2222180.000000000000,2218680.000000000000,2135160.000000000000,2341910.000000000000,10891960.000000000000
FS( 108 ),1993630.000000000200,2231840.000000000000,2208780.000000000000,2140740.000000000000,2255200.000000000000,10830190.000000000000
FS( 109 ),2157780.000000000000,2203070.000000000000,2208780.000000000000,2137950.000000000000,2260420.000000000000,10968000.000000000000
FS( 110 ),2063700.000000000200,2203070.000000000000,2228580.000000000000,2135160.000000000000,2325960.000000000900,10956470.000000000000
FS( 111 ),2070070.000000000200,2212520.000000000000,2238700.000000000000,2160580.000000000000,2357570.000000000000,11039440.000000000000
FS( 112 ),2026460.000000000500,2183960.000000000000,2208780.000000000000,2143530.000000000500,2334080.000000000000,10896810.000000000000
FS( 113 ),2063700.000000000200,2193410.000000000000,2218680.000000000000,2132370.000000000000,2294640.000000000000,10902800.000000000000
FS( 114 ),2166600.000000000900,2193410.000000000000,2208780.000000000000,2160580.000000000000,2373520.000000000900,11102890.000000000000
FS( 115 ),2219030.000000000000,2203070.000000000000,2218680.000000000000,2149109.999999999500,2362790.000000000900,11152680.000000000000
FS( 116 ),2241080.000000000000,2203070.000000000000,2228580.000000000000,2129580.000000000000,2391790.000000000900,11194100.000000000000
FS( 117 ),2241080.000000000000,2193410.000000000000,2198880.000000000000,2109740.000000000000,2349740.000000000000,11092850.000000000000
FS( 118 ),2359170.000000000000,2203070.000000000000,2218680.000000000000,2126790.000000000000,2376130.000000000000,11283840.000000000000
FS( 119 ),2359170.000000000000,2193410.000000000000,2228580.000000000000,2135160.000000000000,2381350.000000000000,11297670.000000000000
FS( 120 ),2350840.000000000000,2193410.000000000000,2228580.000000000000,2137950.000000000000,2352350.000000000000,11263130.000000000000
