代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11894630.000000000000
真實報酬,1894630.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14966.936425436939
風險,159573.103537140440
起點值,0.093793603644
找到最佳解世代,1895
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,5
2301(12)[8],2325(18)[11],2891(38)[5],2912(40)[1],3008(41)[13],
FS( 49 ),2262740.000000000000,2177600.000000000000,2066879.999999999800,2282620.000000000000,2018600.000000000000,10808440.000000000000
FS( 50 ),2106140.000000000000,2192800.000000000000,2049279.999999999800,2271310.000000000000,2061340.000000000000,10680870.000000000000
FS( 51 ),2053940.000000000200,2189600.000000000000,2061599.999999999500,2293930.000000000000,2156120.000000000000,10755190.000000000000
FS( 52 ),2143260.000000000000,2208000.000000000000,2095039.999999999800,2356070.000000000000,2260180.000000000000,11062550.000000000000
FS( 53 ),2167040.000000000000,2189600.000000000000,2100320.000000000000,2322140.000000000000,2245320.000000000000,11024420.000000000000
FS( 54 ),2154280.000000000900,2192800.000000000000,2117920.000000000000,2299520.000000000900,2237880.000000000000,11002400.000000002000
FS( 55 ),2162980.000000000000,2223199.999999999500,2123199.999999999100,2322140.000000000000,2304780.000000000000,11136300.000000000000
FS( 56 ),2197200.000000000000,2268800.000000000000,2128480.000000000000,2322140.000000000000,2271340.000000000000,11187960.000000000000
FS( 57 ),2123540.000000000000,2220000.000000000000,2095039.999999999800,2237380.000000000000,2210000.000000000000,10885960.000000000000
FS( 58 ),2138620.000000000000,2171200.000000000000,2089760.000000000000,2192140.000000000000,2256460.000000000000,10848180.000000000000
FS( 59 ),2132240.000000000000,2183199.999999999500,2112640.000000000000,2248690.000000000000,2276900.000000000000,10953670.000000000000
FS( 60 ),2102080.000000000000,2180000.000000000000,2095039.999999999800,2226070.000000000000,2340100.000000000000,10943290.000000000000
FS( 61 ),2102080.000000000000,2177600.000000000000,2146080.000000000000,2231790.000000000500,2321500.000000000000,10979050.000000000000
FS( 62 ),2091060.000000000200,2183199.999999999500,2135520.000000000000,2220480.000000000000,2306640.000000000000,10936900.000000000000
FS( 63 ),2099760.000000000000,2162400.000000000000,2168960.000000000000,2231790.000000000500,2289920.000000000000,10952830.000000000000
FS( 64 ),2167040.000000000000,2159200.000000000000,2135520.000000000000,2197860.000000000000,2263900.000000000000,10923520.000000000000
FS( 65 ),2158340.000000000900,2146400.000000000000,2123199.999999999100,2209170.000000000000,2321500.000000000000,10958610.000000000000
FS( 66 ),2149640.000000000000,2152800.000000000000,2107360.000000000000,2231790.000000000500,2323360.000000000000,10964950.000000000000
FS( 67 ),2149640.000000000000,2112800.000000000000,2066879.999999999800,2192140.000000000000,2306640.000000000000,10828100.000000000000
FS( 68 ),2210540.000000000000,2164799.999999999500,2066879.999999999800,2214760.000000000000,2282480.000000000000,10939460.000000000000
FS( 69 ),2236640.000000000000,2186400.000000000000,2117920.000000000000,2186550.000000000000,2405140.000000000000,11132650.000000000000
FS( 70 ),2197200.000000000000,2189600.000000000000,2135520.000000000000,2220480.000000000000,2340100.000000000000,11082900.000000000000
FS( 71 ),2201840.000000000900,2164799.999999999500,2095039.999999999800,2197860.000000000000,2249040.000000000000,10908580.000000000000
FS( 72 ),2128180.000000000000,2156000.000000000000,2128480.000000000000,2231790.000000000500,2301060.000000000000,10945510.000000000000
FS( 73 ),2154280.000000000900,2204799.999999999500,2128480.000000000000,2243100.000000000000,2340100.000000000000,11070760.000000000000
FS( 74 ),2158340.000000000900,2281600.000000000000,2135520.000000000000,2243100.000000000000,2312220.000000000000,11130780.000000000000
FS( 75 ),2149640.000000000000,2287200.000000000000,2123199.999999999100,2248690.000000000000,2314080.000000000000,11122810.000000000000
FS( 76 ),2143260.000000000000,2256800.000000000000,2084479.999999999800,2231790.000000000500,2293640.000000000000,11009970.000000000000
FS( 77 ),2169360.000000000900,2232000.000000000500,2066879.999999999800,2237380.000000000000,2195140.000000000000,10900760.000000002000
FS( 78 ),2169360.000000000900,2253600.000000000500,2044000.000000000000,2322140.000000000000,2228580.000000000000,11017680.000000002000
FS( 79 ),2154280.000000000900,2220000.000000000000,2015839.999999999800,2322140.000000000000,2193280.000000000000,10905540.000000000000
FS( 80 ),2156020.000000000000,2281600.000000000000,2028159.999999999800,2344760.000000000000,2191420.000000000000,11001960.000000000000
FS( 81 ),2254040.000000000000,2312000.000000000500,2056319.999999999800,2322140.000000000000,2213720.000000000000,11158220.000000000000
FS( 82 ),2306240.000000000000,2324000.000000000000,2100320.000000000000,2361790.000000000900,2265760.000000000000,11358110.000000000000
FS( 83 ),2310300.000000000000,2403199.999999999500,2107360.000000000000,2367380.000000000000,2310360.000000000000,11498600.000000000000
FS( 84 ),2280140.000000000000,2364000.000000000000,2095039.999999999800,2384410.000000000000,2295500.000000000000,11419090.000000000000
FS( 85 ),2288840.000000000900,2330400.000000000000,2049279.999999999800,2395720.000000000000,2252740.000000000000,11316980.000000000000
FS( 86 ),2301600.000000000000,2300000.000000000000,2028159.999999999800,2390000.000000000000,2185840.000000000000,11205600.000000000000
FS( 87 ),2323640.000000000000,2330400.000000000000,2049279.999999999800,2423930.000000000000,2237880.000000000000,11365130.000000000000
FS( 88 ),2266800.000000000000,2278400.000000000000,2044000.000000000000,2497380.000000000000,2191420.000000000000,11278000.000000000000
FS( 89 ),2262740.000000000000,2342400.000000000000,2107360.000000000000,2497380.000000000000,2208140.000000000000,11418020.000000000000
FS( 90 ),2219240.000000000000,2293600.000000000500,2146080.000000000000,2491790.000000000900,2247180.000000000000,11397890.000000000000
FS( 91 ),2292900.000000000000,2352000.000000000500,2184799.999999999100,2559650.000000000000,2321500.000000000000,11710850.000000000000
FS( 92 ),2280140.000000000000,2317600.000000000000,2168960.000000000000,2553930.000000000000,2284340.000000000000,11604970.000000000000
FS( 93 ),2280140.000000000000,2222400.000000000000,2179520.000000000000,2604890.000000000000,2295500.000000000000,11582450.000000000000
FS( 94 ),2275500.000000000000,2240800.000000000000,2179520.000000000000,2610480.000000000000,2308500.000000000000,11614800.000000000000
FS( 95 ),2323640.000000000000,2158400.000000000000,2234080.000000000000,2548340.000000000000,2276900.000000000000,11541360.000000000000
FS( 96 ),2280140.000000000000,2129600.000000000000,2234080.000000000000,2570960.000000000000,2213720.000000000000,11428500.000000000000
FS( 97 ),2245340.000000000900,2078400.000000000000,2244640.000000000000,2599170.000000000000,2092920.000000000000,11260470.000000000000
FS( 98 ),2240700.000000000000,2097600.000000000000,2274560.000000000000,2661310.000000000000,2104080.000000000000,11378250.000000000000
FS( 99 ),2236640.000000000000,2142400.000000000000,2327360.000000000000,2644410.000000000000,2107800.000000000000,11458610.000000000000
FS( 100 ),2214600.000000000000,2142400.000000000000,2332640.000000000000,2627510.000000000000,2135660.000000000000,11452810.000000000000
FS( 101 ),2262740.000000000000,2129600.000000000000,2286880.000000000000,2520000.000000000000,2219300.000000000000,11418520.000000000000
FS( 102 ),2245340.000000000900,2139200.000000000000,2322080.000000000000,2497380.000000000000,2340100.000000000000,11544100.000000000000
FS( 103 ),2271440.000000000000,2158400.000000000000,2315040.000000000000,2491790.000000000900,2405140.000000000000,11641810.000000000000
FS( 104 ),2245340.000000000900,2225600.000000000000,2332640.000000000000,2570960.000000000000,2479480.000000000000,11854020.000000000000
FS( 105 ),2236640.000000000000,2247200.000000000000,2327360.000000000000,2667030.000000000000,2414420.000000000000,11892650.000000000000
FS( 106 ),2249400.000000000000,2193600.000000000500,2327360.000000000000,2627510.000000000000,2423720.000000000000,11821590.000000000000
FS( 107 ),2249400.000000000000,2206400.000000000000,2332640.000000000000,2627510.000000000000,2405140.000000000000,11821090.000000000000
FS( 108 ),2249400.000000000000,2180800.000000000000,2315040.000000000000,2570960.000000000000,2451600.000000000000,11767800.000000000000
FS( 109 ),2219240.000000000000,2161600.000000000000,2269280.000000000000,2520000.000000000000,2414420.000000000000,11584540.000000000000
FS( 110 ),2204740.000000000000,2136000.000000000000,2239360.000000000000,2454610.000000000000,2377260.000000000000,11411970.000000000000
FS( 111 ),2179220.000000000900,2155200.000000000000,2251680.000000000000,2553020.000000000900,2433020.000000000000,11572140.000000002000
FS( 112 ),2133400.000000000000,2161600.000000000000,2227040.000000000000,2524030.000000000000,2414420.000000000000,11460490.000000000000
FS( 113 ),2138040.000000000000,2129600.000000000000,2269280.000000000000,2593580.000000000000,2479480.000000000000,11609980.000000000000
FS( 114 ),2256940.000000000000,2148800.000000000000,2286880.000000000000,2697710.000000000000,2563100.000000000000,11953430.000000000000
FS( 115 ),2241280.000000000900,2120000.000000000000,2322080.000000000000,2593580.000000000000,2535220.000000000000,11812160.000000000000
FS( 116 ),2227360.000000000900,2129600.000000000000,2304480.000000000000,2553020.000000000900,2479480.000000000000,11693940.000000002000
FS( 117 ),2204740.000000000000,2142400.000000000000,2339680.000000000000,2576160.000000000000,2498060.000000000000,11761040.000000000000
FS( 118 ),2227360.000000000900,2129600.000000000000,2339680.000000000000,2535600.000000000000,2498060.000000000000,11730300.000000000000
FS( 119 ),2220400.000000000000,2116800.000000000000,2371360.000000000000,2547170.000000000000,2442300.000000000000,11698030.000000000000
FS( 120 ),2204740.000000000000,2065600.000000000000,2346719.999999999100,2593580.000000000000,2488760.000000000000,11699400.000000000000
FS( 121 ),2220400.000000000000,2097600.000000000000,2334400.000000000000,2628290.000000000900,2445340.000000000000,11726030.000000000000
FS( 122 ),2218080.000000000000,2116800.000000000000,2334400.000000000000,2582010.000000000000,2483100.000000000000,11734390.000000000000
FS( 123 ),2232000.000000000000,2110400.000000000000,2346719.999999999100,2570440.000000000000,2354700.000000000000,11614260.000000000000
FS( 124 ),2229680.000000000000,2129600.000000000000,2315040.000000000000,2564590.000000000000,2398140.000000000000,11637050.000000000000
FS( 125 ),2256940.000000000000,2139200.000000000000,2327360.000000000000,2553020.000000000900,2407580.000000000000,11684100.000000000000
FS( 126 ),2341620.000000000000,2168000.000000000000,2371360.000000000000,2558870.000000000000,2454780.000000000000,11894630.000000000000
