代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12162710.000000000000
真實報酬,2162710.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16270.234042733689
風險,89616.549556242477
起點值,0.181553899623
找到最佳解世代,1769
找到最佳解實驗#,1
找到最佳解次數,18

投資組合檔數,8
2324(16)[10],2408(23)[9],2474(27)[5],2884(34)[28],2887(37)[2],3008(42)[13],3045(43)[20],5880(47)[1],
FS( 24 ),1318309.999999999800,1327560.000000000000,1473100.000000000000,1243339.999999999500,1306000.000000000000,1250000.000000000000,1307000.000000000000,1301520.000000000000,10526830.000000000000
FS( 25 ),1318309.999999999800,1345200.000000000000,1507100.000000000000,1243339.999999999500,1306000.000000000000,1250000.000000000000,1312759.999999999800,1305200.000000000000,10587910.000000000000
FS( 26 ),1302439.999999999800,1330360.000000000000,1482800.000000000000,1243339.999999999500,1306000.000000000000,1250000.000000000000,1318399.999999999500,1309800.000000000000,10543140.000000000000
FS( 27 ),1341079.999999999800,1320840.000000000000,1475550.000000000000,1256659.999999999800,1301519.999999999800,1250000.000000000000,1307000.000000000000,1309800.000000000000,10562450.000000000000
FS( 28 ),1350739.999999999800,1312720.000000000200,1473100.000000000000,1256659.999999999800,1291439.999999999800,1250000.000000000000,1318399.999999999500,1318080.000000000000,10571140.000000000000
FS( 29 ),1325210.000000000000,1293680.000000000000,1468250.000000000000,1256659.999999999800,1295919.999999999800,1250000.000000000000,1307000.000000000000,1309800.000000000000,10506520.000000000000
FS( 30 ),1334869.999999999800,1328960.000000000000,1473100.000000000000,1259619.999999999800,1306000.000000000000,1250000.000000000000,1312759.999999999800,1318080.000000000000,10583390.000000000000
FS( 31 ),1314859.999999999800,1318039.999999999800,1429449.999999999800,1262579.999999999800,1295919.999999999800,1250000.000000000000,1307000.000000000000,1296920.000000000000,10474770.000000000000
FS( 32 ),1312099.999999999800,1305720.000000000200,1431899.999999999800,1258879.999999999800,1280239.999999999800,1250000.000000000000,1318399.999999999500,1296920.000000000000,10454160.000000000000
FS( 33 ),1325210.000000000000,1318039.999999999800,1436750.000000000000,1255919.999999999800,1285839.999999999800,1250000.000000000000,1312759.999999999800,1301520.000000000000,10486040.000000000000
FS( 34 ),1327969.999999999800,1300400.000000000000,1405200.000000000000,1245559.999999999500,1275760.000000000000,1250000.000000000000,1278439.999999999800,1288640.000000000000,10371970.000000000000
FS( 35 ),1334869.999999999800,1284160.000000000000,1427050.000000000200,1245559.999999999500,1270159.999999999800,1250000.000000000000,1272799.999999999800,1280360.000000000000,10364960.000000000000
FS( 36 ),1331419.999999999800,1289480.000000000200,1429449.999999999800,1252219.999999999800,1275760.000000000000,1250000.000000000000,1284199.999999999800,1296920.000000000000,10409450.000000000000
FS( 37 ),1341079.999999999800,1267640.000000000000,1436750.000000000000,1241859.999999999500,1291439.999999999800,1250000.000000000000,1278439.999999999800,1301520.000000000000,10408730.000000000000
FS( 38 ),1341079.999999999800,1308520.000000000000,1497400.000000000000,1255919.999999999800,1306000.000000000000,1250000.000000000000,1295599.999999999800,1305200.000000000000,10559720.000000000000
FS( 39 ),1337629.999999999800,1334560.000000000000,1528900.000000000000,1255919.999999999800,1301519.999999999800,1250000.000000000000,1295599.999999999800,1318080.000000000000,10622210.000000000000
FS( 40 ),1327969.999999999800,1322240.000000000000,1519200.000000000000,1249259.999999999800,1301519.999999999800,1250000.000000000000,1284199.999999999800,1309800.000000000000,10564190.000000000000
FS( 41 ),1325210.000000000000,1334560.000000000000,1526500.000000000000,1241859.999999999500,1295919.999999999800,1250000.000000000000,1289839.999999999500,1309800.000000000000,10573690.000000000000
FS( 42 ),1344529.999999999500,1367039.999999999800,1519200.000000000000,1252219.999999999800,1311599.999999999500,1250000.000000000000,1289839.999999999500,1318080.000000000000,10652509.999999998000
FS( 43 ),1347979.999999999800,1363120.000000000000,1531350.000000000200,1258879.999999999800,1317199.999999999800,1250000.000000000000,1307000.000000000000,1322680.000000000000,10698210.000000000000
FS( 44 ),1347979.999999999800,1379360.000000000000,1543449.999999999800,1255919.999999999800,1317199.999999999800,1250000.000000000000,1324159.999999999800,1330959.999999999800,10749030.000000000000
FS( 45 ),1334869.999999999800,1376560.000000000000,1531350.000000000200,1255919.999999999800,1311599.999999999500,1250000.000000000000,1301239.999999999800,1327280.000000000000,10688820.000000000000
FS( 46 ),1334869.999999999800,1382160.000000000000,1579850.000000000200,1255919.999999999800,1311599.999999999500,1250000.000000000000,1318399.999999999500,1330959.999999999800,10763760.000000000000
FS( 47 ),1337629.999999999800,1395600.000000000000,1657450.000000000000,1245559.999999999500,1306000.000000000000,1250000.000000000000,1301239.999999999800,1335560.000000000000,10829040.000000000000
FS( 48 ),1344529.999999999500,1406520.000000000000,1618650.000000000000,1245559.999999999500,1317199.999999999800,1250000.000000000000,1301239.999999999800,1330959.999999999800,10814660.000000000000
FS( 49 ),1314859.999999999800,1390279.999999999800,1589550.000000000200,1252219.999999999800,1327279.999999999800,1250000.000000000000,1318399.999999999500,1330959.999999999800,10773550.000000000000
FS( 50 ),1321760.000000000000,1412120.000000000000,1570150.000000000000,1255919.999999999800,1332879.999999999800,1250000.000000000000,1324159.999999999800,1330959.999999999800,10797950.000000000000
FS( 51 ),1344529.999999999500,1482680.000000000000,1625900.000000000000,1255919.999999999800,1353039.999999999800,1250000.000000000000,1318399.999999999500,1335560.000000000000,10966030.000000000000
FS( 52 ),1344529.999999999500,1439279.999999999800,1608950.000000000000,1258879.999999999800,1358639.999999999800,1250000.000000000000,1318399.999999999500,1335560.000000000000,10914239.999999998000
FS( 53 ),1347979.999999999800,1420240.000000000000,1638050.000000000000,1272199.999999999800,1388879.999999999800,1250000.000000000000,1312759.999999999800,1340160.000000000200,10970270.000000000000
FS( 54 ),1357639.999999999800,1401200.000000000000,1582250.000000000000,1272199.999999999800,1358639.999999999800,1250000.000000000000,1318399.999999999500,1335560.000000000000,10875890.000000000000
FS( 55 ),1363849.999999999800,1401200.000000000000,1570150.000000000000,1269239.999999999800,1358639.999999999800,1250000.000000000000,1312759.999999999800,1335560.000000000000,10861400.000000000000
FS( 56 ),1347979.999999999800,1392800.000000000000,1562850.000000000000,1269239.999999999800,1363119.999999999800,1250000.000000000000,1318399.999999999500,1335560.000000000000,10839950.000000000000
FS( 57 ),1363849.999999999800,1398400.000000000000,1594399.999999999800,1272199.999999999800,1358639.999999999800,1250000.000000000000,1312759.999999999800,1335560.000000000000,10885810.000000000000
FS( 58 ),1347979.999999999800,1409319.999999999800,1604100.000000000000,1269239.999999999800,1368720.000000000000,1250000.000000000000,1301239.999999999800,1330959.999999999800,10881560.000000000000
FS( 59 ),1347979.999999999800,1409319.999999999800,1589550.000000000200,1272199.999999999800,1378799.999999999800,1250000.000000000000,1301239.999999999800,1340160.000000000200,10889250.000000000000
FS( 60 ),1344529.999999999500,1403720.000000000200,1594399.999999999800,1275899.999999999800,1378799.999999999800,1250000.000000000000,1307000.000000000000,1340160.000000000200,10894510.000000000000
FS( 61 ),1318309.999999999800,1409319.999999999800,1565300.000000000000,1265539.999999999800,1398959.999999999800,1250000.000000000000,1295599.999999999800,1327280.000000000000,10830310.000000000000
FS( 62 ),1344529.999999999500,1425560.000000000000,1575000.000000000000,1265539.999999999800,1398959.999999999800,1250000.000000000000,1307000.000000000000,1335560.000000000000,10902150.000000000000
FS( 63 ),1347979.999999999800,1482680.000000000000,1584699.999999999800,1269239.999999999800,1404559.999999999500,1250000.000000000000,1307000.000000000000,1335560.000000000000,10981720.000000000000
FS( 64 ),1341079.999999999800,1477360.000000000000,1613800.000000000000,1269239.999999999800,1398959.999999999800,1250000.000000000000,1307000.000000000000,1335560.000000000000,10993000.000000000000
FS( 65 ),1344529.999999999500,1507319.999999999800,1667150.000000000000,1272199.999999999800,1425839.999999999800,1250000.000000000000,1312759.999999999800,1343840.000000000000,11123640.000000000000
FS( 66 ),1344529.999999999500,1493600.000000000000,1739900.000000000000,1265539.999999999800,1425839.999999999800,1250000.000000000000,1307000.000000000000,1348440.000000000000,11174850.000000000000
FS( 67 ),1344529.999999999500,1452720.000000000200,1701100.000000000200,1265539.999999999800,1430319.999999999500,1250000.000000000000,1307000.000000000000,1343840.000000000000,11095050.000000000000
FS( 68 ),1327969.999999999800,1461120.000000000000,1739900.000000000000,1265539.999999999800,1430319.999999999500,1250000.000000000000,1307000.000000000000,1348440.000000000000,11130290.000000000000
FS( 69 ),1337629.999999999800,1439279.999999999800,1759300.000000000000,1262579.999999999800,1425839.999999999800,1250000.000000000000,1307000.000000000000,1343840.000000000000,11125470.000000000000
FS( 70 ),1337629.999999999800,1447400.000000000000,1749600.000000000000,1262579.999999999800,1425839.999999999800,1250000.000000000000,1301239.999999999800,1348440.000000000000,11122730.000000000000
FS( 71 ),1337629.999999999800,1439279.999999999800,1727800.000000000000,1262579.999999999800,1425839.999999999800,1250000.000000000000,1307000.000000000000,1343840.000000000000,11093970.000000000000
FS( 72 ),1347979.999999999800,1431160.000000000000,1773850.000000000200,1252219.999999999800,1420239.999999999800,1250000.000000000000,1307000.000000000000,1340160.000000000200,11122610.000000000000
FS( 73 ),1347979.999999999800,1433680.000000000000,1749600.000000000000,1262579.999999999800,1414639.999999999800,1250000.000000000000,1301239.999999999800,1340160.000000000200,11099880.000000000000
FS( 74 ),1344529.999999999500,1431160.000000000000,1778700.000000000000,1258879.999999999800,1425839.999999999800,1250000.000000000000,1307000.000000000000,1340160.000000000200,11136270.000000000000
FS( 75 ),1350739.999999999800,1485480.000000000200,1759300.000000000000,1258879.999999999800,1414639.999999999800,1250000.000000000000,1312759.999999999800,1340160.000000000200,11171960.000000000000
FS( 76 ),1344529.999999999500,1479880.000000000000,1807800.000000000000,1258879.999999999800,1420239.999999999800,1250000.000000000000,1318399.999999999500,1335560.000000000000,11215290.000000000000
FS( 77 ),1344529.999999999500,1493880.000000000000,1812650.000000000000,1255919.999999999800,1425839.999999999800,1250000.000000000000,1324159.999999999800,1343840.000000000000,11250820.000000000000
FS( 78 ),1337629.999999999800,1505080.000000000000,1798100.000000000000,1252219.999999999800,1430319.999999999500,1250000.000000000000,1329799.999999999800,1340160.000000000200,11243310.000000000000
FS( 79 ),1321760.000000000000,1496680.000000000000,1788400.000000000000,1252219.999999999800,1430319.999999999500,1250000.000000000000,1324159.999999999800,1340160.000000000200,11203700.000000000000
FS( 80 ),1327969.999999999800,1527480.000000000200,1827250.000000000000,1265539.999999999800,1446000.000000000000,1250000.000000000000,1329799.999999999800,1356720.000000000000,11330760.000000000000
FS( 81 ),1344529.999999999500,1558279.999999999800,1827250.000000000000,1272199.999999999800,1446000.000000000000,1250000.000000000000,1329799.999999999800,1361320.000000000000,11389380.000000000000
FS( 82 ),1334869.999999999800,1547080.000000000000,1790850.000000000000,1265539.999999999800,1435919.999999999800,1250000.000000000000,1329799.999999999800,1365000.000000000000,11319060.000000000000
FS( 83 ),1344529.999999999500,1544279.999999999800,1778700.000000000000,1272199.999999999800,1440399.999999999800,1250000.000000000000,1318399.999999999500,1377880.000000000200,11326390.000000000000
FS( 84 ),1344529.999999999500,1558279.999999999800,1786000.000000000000,1272199.999999999800,1440399.999999999800,1250000.000000000000,1324159.999999999800,1377880.000000000200,11353450.000000000000
FS( 85 ),1350739.999999999800,1544279.999999999800,1793250.000000000000,1275899.999999999800,1451599.999999999500,1250000.000000000000,1329799.999999999800,1386160.000000000200,11381730.000000000000
FS( 86 ),1334869.999999999800,1530279.999999999800,1766600.000000000000,1275899.999999999800,1446000.000000000000,1250000.000000000000,1324159.999999999800,1382480.000000000000,11310290.000000000000
FS( 87 ),1341079.999999999800,1563880.000000000000,1817550.000000000000,1278859.999999999500,1451599.999999999500,1250000.000000000000,1329799.999999999800,1390760.000000000000,11423530.000000000000
FS( 88 ),1341079.999999999800,1563880.000000000000,1836949.999999999800,1269239.999999999800,1451599.999999999500,1250000.000000000000,1329799.999999999800,1390760.000000000000,11433310.000000000000
FS( 89 ),1331419.999999999800,1561080.000000000000,1807800.000000000000,1265539.999999999800,1451599.999999999500,1250000.000000000000,1324159.999999999800,1390760.000000000000,11382360.000000000000
FS( 90 ),1354189.999999999800,1572279.999999999800,1817550.000000000000,1269239.999999999800,1446000.000000000000,1250000.000000000000,1307000.000000000000,1382480.000000000000,11398740.000000000000
FS( 91 ),1396279.999999999500,1597480.000000000200,1856350.000000000200,1275899.999999999800,1461679.999999999800,1250000.000000000000,1302199.999999999800,1390760.000000000000,11530650.000000000000
FS( 92 ),1386619.999999999800,1600279.999999999800,1885450.000000000000,1278859.999999999500,1456079.999999999800,1250000.000000000000,1302199.999999999800,1399040.000000000000,11558530.000000000000
FS( 93 ),1390069.999999999500,1608680.000000000000,1868449.999999999800,1289219.999999999800,1477359.999999999800,1250000.000000000000,1308199.999999999800,1403640.000000000000,11595620.000000000000
FS( 94 ),1396279.999999999500,1611480.000000000200,1895150.000000000000,1299579.999999999800,1471760.000000000000,1250000.000000000000,1296199.999999999800,1403640.000000000000,11624090.000000000000
FS( 95 ),1396279.999999999500,1664680.000000000000,1895150.000000000000,1302539.999999999800,1493039.999999999800,1250000.000000000000,1290199.999999999800,1421120.000000000000,11713010.000000000000
FS( 96 ),1370750.000000000000,1740279.999999999800,1880600.000000000000,1306239.999999999800,1481839.999999999800,1250000.000000000000,1302199.999999999800,1424800.000000000000,11756710.000000000000
FS( 97 ),1363849.999999999800,1720680.000000000000,1851500.000000000000,1319559.999999999500,1481839.999999999800,1250000.000000000000,1296199.999999999800,1416520.000000000000,11700150.000000000000
FS( 98 ),1354189.999999999800,1726279.999999999800,1802950.000000000000,1322519.999999999800,1466159.999999999800,1250000.000000000000,1302199.999999999800,1408239.999999999800,11632540.000000000000
FS( 99 ),1363849.999999999800,1796279.999999999800,1766600.000000000000,1322519.999999999800,1461679.999999999800,1250000.000000000000,1302199.999999999800,1403640.000000000000,11666770.000000000000
FS( 100 ),1363849.999999999800,1843880.000000000000,1812650.000000000000,1319559.999999999500,1471760.000000000000,1250000.000000000000,1314199.999999999800,1408239.999999999800,11784140.000000000000
FS( 101 ),1360399.999999999800,1815880.000000000000,1812650.000000000000,1315859.999999999500,1477359.999999999800,1250000.000000000000,1302199.999999999800,1408239.999999999800,11742590.000000000000
FS( 102 ),1354189.999999999800,1782279.999999999800,1781150.000000000000,1312899.999999999800,1471760.000000000000,1250000.000000000000,1302199.999999999800,1399040.000000000000,11653520.000000000000
FS( 103 ),1399039.999999999800,1813080.000000000000,1793250.000000000000,1322519.999999999800,1481839.999999999800,1250000.000000000000,1314199.999999999800,1411920.000000000000,11785850.000000000000
FS( 104 ),1392139.999999999800,1799080.000000000000,1749600.000000000000,1315859.999999999500,1471760.000000000000,1250000.000000000000,1308199.999999999800,1399040.000000000000,11685680.000000000000
FS( 105 ),1395589.999999999800,1771080.000000000000,1705949.999999999800,1309199.999999999800,1477359.999999999800,1250000.000000000000,1314199.999999999800,1408239.999999999800,11631620.000000000000
FS( 106 ),1405939.999999999800,1787880.000000000000,1793250.000000000000,1319559.999999999500,1477359.999999999800,1250000.000000000000,1314199.999999999800,1411920.000000000000,11760110.000000000000
FS( 107 ),1419739.999999999800,1765480.000000000200,1841800.000000000000,1322519.999999999800,1493039.999999999800,1250000.000000000000,1314199.999999999800,1421120.000000000000,11827900.000000000000
FS( 108 ),1409389.999999999800,1759880.000000000000,1849050.000000000000,1319559.999999999500,1487439.999999999800,1250000.000000000000,1308199.999999999800,1416520.000000000000,11800040.000000000000
FS( 109 ),1419739.999999999800,1751480.000000000200,1853900.000000000000,1332879.999999999800,1497519.999999999800,1250000.000000000000,1308199.999999999800,1424800.000000000000,11838520.000000000000
FS( 110 ),1409389.999999999800,1759880.000000000000,1924250.000000000000,1339539.999999999800,1497519.999999999800,1250000.000000000000,1308199.999999999800,1437680.000000000000,11926460.000000000000
FS( 111 ),1395589.999999999800,1793480.000000000200,1890300.000000000000,1332879.999999999800,1497519.999999999800,1250000.000000000000,1308199.999999999800,1437680.000000000000,11905650.000000000000
FS( 112 ),1405939.999999999800,1765480.000000000200,1875750.000000000000,1352119.999999999800,1493039.999999999800,1250000.000000000000,1308199.999999999800,1429400.000000000000,11879930.000000000000
FS( 113 ),1381789.999999999800,1717880.000000000000,1834500.000000000000,1344719.999999999800,1461679.999999999800,1250000.000000000000,1314199.999999999800,1411920.000000000000,11716690.000000000000
FS( 114 ),1409389.999999999800,1706680.000000000000,1827250.000000000000,1341019.999999999800,1471760.000000000000,1250000.000000000000,1302199.999999999800,1416520.000000000000,11724820.000000000000
FS( 115 ),1395589.999999999800,1757080.000000000000,1829650.000000000000,1329919.999999999800,1456079.999999999800,1250000.000000000000,1308199.999999999800,1403640.000000000000,11730160.000000000000
FS( 116 ),1392139.999999999800,1762680.000000000000,1812650.000000000000,1333619.999999999800,1446000.000000000000,1250000.000000000000,1308199.999999999800,1403640.000000000000,11708930.000000000000
FS( 117 ),1378339.999999999800,1762680.000000000000,1812650.000000000000,1333619.999999999800,1460559.999999999500,1250000.000000000000,1308199.999999999800,1418360.000000000000,11724410.000000000000
FS( 118 ),1374889.999999999800,1782279.999999999800,1853900.000000000000,1348419.999999999800,1471760.000000000000,1250000.000000000000,1314199.999999999800,1441360.000000000000,11836810.000000000000
FS( 119 ),1402489.999999999800,1759880.000000000000,1822400.000000000000,1348419.999999999800,1460559.999999999500,1250000.000000000000,1302199.999999999800,1432160.000000000200,11778110.000000000000
FS( 120 ),1430089.999999999800,1785080.000000000000,1824800.000000000200,1344719.999999999800,1460559.999999999500,1250000.000000000000,1314199.999999999800,1441360.000000000000,11850810.000000000000
FS( 121 ),1454239.999999999800,1768279.999999999800,1858750.000000000000,1348419.999999999800,1466159.999999999800,1250000.000000000000,1302199.999999999800,1441360.000000000000,11889410.000000000000
FS( 122 ),1454239.999999999800,1773880.000000000000,1836949.999999999800,1359519.999999999800,1471760.000000000000,1250000.000000000000,1308199.999999999800,1445959.999999999800,11900510.000000000000
FS( 123 ),1478389.999999999800,1815880.000000000000,1851500.000000000000,1370619.999999999800,1510959.999999999800,1250000.000000000000,1308199.999999999800,1455160.000000000200,12040710.000000000000
FS( 124 ),1495639.999999999800,1810279.999999999800,1902400.000000000000,1378019.999999999800,1505359.999999999800,1250000.000000000000,1308199.999999999800,1455160.000000000200,12105060.000000000000
FS( 125 ),1478389.999999999800,1829880.000000000000,1873300.000000000200,1385419.999999999800,1510959.999999999800,1250000.000000000000,1320199.999999999800,1464360.000000000000,12112510.000000000000
FS( 126 ),1481839.999999999800,1807480.000000000200,1875750.000000000000,1381719.999999999800,1499760.000000000000,1250000.000000000000,1314199.999999999800,1459760.000000000000,12070510.000000000000
FS( 127 ),1495639.999999999800,1821480.000000000200,1868449.999999999800,1400219.999999999800,1510959.999999999800,1250000.000000000000,1308199.999999999800,1459760.000000000000,12114710.000000000000
FS( 128 ),1509439.999999999800,1835480.000000000200,1885450.000000000000,1392819.999999999800,1510959.999999999800,1250000.000000000000,1314199.999999999800,1464360.000000000000,12162710.000000000000
