代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11227615.000000000000
真實報酬,1227615.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,9854.338387274202
風險,125173.617980105440
起點值,0.078725361992
找到最佳解世代,1541
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,4
2325(16)[1],2412(24)[3],3008(41)[39],9999(49)[13],
FS( 57 ),3043659.999999999500,2556280.000000000000,2500000.000000000000,2500000.000000000000,10599940.000000000000
FS( 58 ),3043659.999999999500,2568880.000000000000,2500000.000000000000,2500000.000000000000,10612540.000000000000
FS( 59 ),3029619.999999999500,2568880.000000000000,2500000.000000000000,2500000.000000000000,10598500.000000000000
FS( 60 ),3057699.999999999500,2568880.000000000000,2500000.000000000000,2500000.000000000000,10626580.000000000000
FS( 61 ),3005440.000000000500,2568880.000000000000,2500000.000000000000,2500000.000000000000,10574320.000000000000
FS( 62 ),3019480.000000000500,2548440.000000000000,2500000.000000000000,2500000.000000000000,10567920.000000000000
FS( 63 ),3019480.000000000500,2568880.000000000000,2500000.000000000000,2500000.000000000000,10588360.000000000000
FS( 64 ),3033520.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,10589800.000000000000
FS( 65 ),3120880.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,10677160.000000000000
FS( 66 ),3106840.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,10663120.000000000000
FS( 67 ),3092800.000000000000,2530800.000000000000,2500000.000000000000,2500000.000000000000,10623600.000000000000
FS( 68 ),3113860.000000000500,2535840.000000000000,2500000.000000000000,2500000.000000000000,10649700.000000000000
FS( 69 ),3057699.999999999500,2517920.000000000000,2500000.000000000000,2500000.000000000000,10575620.000000000000
FS( 70 ),3016360.000000000500,2517920.000000000000,2500000.000000000000,2500000.000000000000,10534280.000000000000
FS( 71 ),3085780.000000000500,2530800.000000000000,2500000.000000000000,2500000.000000000000,10616580.000000000000
FS( 72 ),3057699.999999999500,2507840.000000000000,2500000.000000000000,2500000.000000000000,10565540.000000000000
FS( 73 ),3029619.999999999500,2487400.000000000000,2500000.000000000000,2500000.000000000000,10517020.000000000000
FS( 74 ),3102940.000000000500,2543400.000000000000,2500000.000000000000,2500000.000000000000,10646340.000000000000
FS( 75 ),3124000.000000000000,2525480.000000000000,2500000.000000000000,2500000.000000000000,10649480.000000000000
FS( 76 ),3145060.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,10701340.000000000000
FS( 77 ),3109960.000000000000,2538360.000000000000,2500000.000000000000,2500000.000000000000,10648320.000000000000
FS( 78 ),3127900.000000000500,2540880.000000000000,2500000.000000000000,2500000.000000000000,10668780.000000000000
FS( 79 ),3152079.999999999500,2530800.000000000000,2500000.000000000000,2500000.000000000000,10682880.000000000000
FS( 80 ),3155199.999999999500,2530800.000000000000,2500000.000000000000,2500000.000000000000,10686000.000000000000
FS( 81 ),3207460.000000000000,2538360.000000000000,2500000.000000000000,2500000.000000000000,10745820.000000000000
FS( 82 ),3124000.000000000000,2530800.000000000000,2500000.000000000000,2500000.000000000000,10654800.000000000000
FS( 83 ),3016360.000000000500,2551240.000000000000,2500000.000000000000,2500000.000000000000,10567600.000000000000
FS( 84 ),3155199.999999999500,2553760.000000000000,2500000.000000000000,2500000.000000000000,10708960.000000000000
FS( 85 ),3155199.999999999500,2533320.000000000000,2500000.000000000000,2500000.000000000000,10688520.000000000000
FS( 86 ),3155199.999999999500,2522960.000000000500,2500000.000000000000,2500000.000000000000,10678160.000000000000
FS( 87 ),3155199.999999999500,2530800.000000000000,2500000.000000000000,2500000.000000000000,10686000.000000000000
FS( 88 ),3197320.000000000500,2530800.000000000000,2500000.000000000000,2500000.000000000000,10728120.000000000000
FS( 89 ),3190300.000000000000,2520440.000000000000,2500000.000000000000,2500000.000000000000,10710740.000000000000
FS( 90 ),3127900.000000000500,2515400.000000000000,2500000.000000000000,2500000.000000000000,10643300.000000000000
FS( 91 ),3204340.000000000000,2517920.000000000000,2500000.000000000000,2500000.000000000000,10722260.000000000000
FS( 92 ),3190300.000000000000,2505040.000000000500,2500000.000000000000,2500000.000000000000,10695340.000000000000
FS( 93 ),3193420.000000000000,2500000.000000000000,2500000.000000000000,2500000.000000000000,10693420.000000000000
FS( 94 ),3510880.000000000000,2505040.000000000500,2500000.000000000000,2500000.000000000000,11015920.000000000000
FS( 95 ),3434440.000000000500,2505040.000000000500,2500000.000000000000,2500000.000000000000,10939480.000000000000
FS( 96 ),3493720.000000000000,2515400.000000000000,2500000.000000000000,2500000.000000000000,11009120.000000000000
FS( 97 ),3483579.999999999500,2517920.000000000000,2500000.000000000000,2500000.000000000000,11001500.000000000000
FS( 98 ),3574060.000000000000,2510360.000000000000,2500000.000000000000,2500000.000000000000,11084420.000000000000
FS( 99 ),3510880.000000000000,2540880.000000000000,2500000.000000000000,2500000.000000000000,11051760.000000000000
FS( 100 ),3664539.999999999500,2540880.000000000000,2500000.000000000000,2500000.000000000000,11205420.000000000000
FS( 101 ),3664539.999999999500,2540880.000000000000,2500000.000000000000,2500000.000000000000,11205420.000000000000
FS( 102 ),3671560.000000000000,2543400.000000000000,2500000.000000000000,2500000.000000000000,11214960.000000000000
FS( 103 ),3650500.000000000000,2543400.000000000000,2500000.000000000000,2500000.000000000000,11193900.000000000000
FS( 104 ),3629440.000000000500,2530800.000000000000,2500000.000000000000,2500000.000000000000,11160240.000000000000
FS( 105 ),3629440.000000000500,2533320.000000000000,2500000.000000000000,2500000.000000000000,11162760.000000000000
FS( 106 ),3664539.999999999500,2533320.000000000000,2500000.000000000000,2500000.000000000000,11197860.000000000000
FS( 107 ),3615400.000000000500,2510360.000000000000,2500000.000000000000,2500000.000000000000,11125760.000000000000
FS( 108 ),3629440.000000000500,2525480.000000000000,2500000.000000000000,2500000.000000000000,11154920.000000000000
FS( 109 ),3643480.000000000500,2522960.000000000500,2500000.000000000000,2500000.000000000000,11166440.000000000000
FS( 110 ),3657520.000000000000,2535840.000000000000,2500000.000000000000,2500000.000000000000,11193360.000000000000
FS( 111 ),3602140.000000000000,2540880.000000000000,2500000.000000000000,2500000.000000000000,11143020.000000000000
FS( 112 ),3602140.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,11158420.000000000000
FS( 113 ),3664539.999999999500,2581760.000000000000,2500000.000000000000,2500000.000000000000,11246300.000000000000
FS( 114 ),3678579.999999999500,2594639.999999999500,2500000.000000000000,2500000.000000000000,11273220.000000000000
FS( 115 ),3671560.000000000000,2620120.000000000000,2500000.000000000000,2500000.000000000000,11291680.000000000000
FS( 116 ),3692619.999999999500,2581760.000000000000,2500000.000000000000,2500000.000000000000,11274380.000000000000
FS( 117 ),3657520.000000000000,2556280.000000000000,2500000.000000000000,2500000.000000000000,11213800.000000000000
FS( 118 ),3657520.000000000000,2594639.999999999500,2500000.000000000000,2500000.000000000000,11252160.000000000000
FS( 119 ),3671560.000000000000,2594639.999999999500,2500000.000000000000,2500000.000000000000,11266200.000000000000
FS( 120 ),3643480.000000000500,2568880.000000000000,2500000.000000000000,2500000.000000000000,11212360.000000000000
FS( 121 ),3608380.000000000000,2568880.000000000000,2500000.000000000000,2500000.000000000000,11177260.000000000000
FS( 122 ),3595119.999999999500,2607240.000000000000,2500000.000000000000,2500000.000000000000,11202360.000000000000
FS( 123 ),3643480.000000000500,2607240.000000000000,2500000.000000000000,2500000.000000000000,11250720.000000000000
FS( 124 ),3636460.000000000000,2607240.000000000000,2500000.000000000000,2500000.000000000000,11243700.000000000000
FS( 125 ),3574060.000000000000,2620120.000000000000,2500000.000000000000,2500000.000000000000,11194180.000000000000
FS( 126 ),3602140.000000000000,2633000.000000000000,2500000.000000000000,2500000.000000000000,11235140.000000000000
FS( 127 ),3595119.999999999500,2620120.000000000000,2500000.000000000000,2512375.000000000000,11227615.000000000000
