代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11391350.000000000000
真實報酬,1391350.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19648.311187664043
風險,68214.377876449769
起點值,0.288037680608
找到最佳解世代,1436
找到最佳解實驗#,1
找到最佳解次數,46

投資組合檔數,8
1101(0)[10],2311(15)[7],2317(16)[21],2454(27)[2],2474(28)[1],2498(29)[41],2801(30)[5],2882(33)[3],
FS( 7 ),1267100.000000000000,1328650.000000000000,1319500.000000000000,1287160.000000000000,1290499.999999999800,1130720.000000000000,1288380.000000000000,1272230.000000000000,10184240.000000000000
FS( 8 ),1267100.000000000000,1323700.000000000000,1302750.000000000000,1290560.000000000000,1294459.999999999800,1150640.000000000000,1303530.000000000000,1273790.000000000000,10206530.000000000000
FS( 9 ),1289140.000000000000,1296200.000000000000,1282750.000000000000,1304080.000000000000,1310659.999999999800,1198320.000000000000,1318680.000000000000,1283929.999999999800,10283760.000000000000
FS( 10 ),1273560.000000000200,1273100.000000000000,1286000.000000000000,1292240.000000000000,1294459.999999999800,1174480.000000000000,1295450.000000000000,1270670.000000000000,10159960.000000000000
FS( 11 ),1248480.000000000000,1268700.000000000000,1282750.000000000000,1277040.000000000000,1274299.999999999800,1182400.000000000000,1295450.000000000000,1253120.000000000000,10082240.000000000000
FS( 12 ),1303199.999999999800,1277500.000000000000,1302750.000000000000,1290560.000000000000,1298510.000000000000,1166480.000000000000,1303530.000000000000,1270670.000000000000,10213200.000000000000
FS( 13 ),1292179.999999999800,1284650.000000000000,1301000.000000000000,1297320.000000000000,1310659.999999999800,1190320.000000000000,1318680.000000000000,1267940.000000000000,10262750.000000000000
FS( 14 ),1287620.000000000000,1259350.000000000000,1301000.000000000000,1290560.000000000000,1355119.999999999800,1178400.000000000000,1295450.000000000000,1251560.000000000000,10219060.000000000000
FS( 15 ),1326380.000000000000,1263750.000000000000,1306000.000000000000,1293920.000000000000,1383469.999999999800,1182400.000000000000,1325750.000000000000,1267940.000000000000,10349610.000000000000
FS( 16 ),1313840.000000000000,1302800.000000000000,1317750.000000000000,1288840.000000000000,1403630.000000000000,1190320.000000000000,1325750.000000000000,1267940.000000000000,10410870.000000000000
FS( 17 ),1320300.000000000000,1314350.000000000000,1316000.000000000000,1295600.000000000000,1399579.999999999800,1150640.000000000000,1325750.000000000000,1270670.000000000000,10392890.000000000000
FS( 18 ),1320300.000000000000,1305550.000000000000,1299500.000000000000,1297320.000000000000,1367269.999999999500,1142640.000000000000,1321710.000000000000,1250000.000000000000,10304290.000000000000
FS( 19 ),1360960.000000000000,1309950.000000000000,1307750.000000000000,1292240.000000000000,1363219.999999999800,1110880.000000000000,1321710.000000000000,1264820.000000000200,10331530.000000000000
FS( 20 ),1354500.000000000000,1328650.000000000000,1301000.000000000000,1275360.000000000000,1367269.999999999500,1126800.000000000000,1314640.000000000000,1250000.000000000000,10318220.000000000000
FS( 21 ),1320300.000000000000,1309950.000000000000,1294500.000000000000,1275360.000000000000,1419829.999999999800,1134720.000000000000,1318680.000000000000,1258970.000000000000,10332310.000000000000
FS( 22 ),1338920.000000000200,1321500.000000000000,1286000.000000000000,1283800.000000000000,1395529.999999999800,1130720.000000000000,1306560.000000000000,1255850.000000000000,10318880.000000000000
FS( 23 ),1348420.000000000200,1358350.000000000000,1302750.000000000000,1310800.000000000000,1439990.000000000000,1134720.000000000000,1325750.000000000000,1298750.000000000000,10519530.000000000000
FS( 24 ),1360960.000000000000,1360550.000000000000,1301000.000000000000,1322640.000000000000,1444039.999999999500,1150640.000000000000,1325750.000000000000,1291340.000000000200,10556920.000000000000
FS( 25 ),1352980.000000000000,1328650.000000000000,1289250.000000000000,1300680.000000000000,1383469.999999999800,1079120.000000000000,1325750.000000000000,1312010.000000000200,10371910.000000000000
FS( 26 ),1379580.000000000200,1346800.000000000000,1299500.000000000000,1319280.000000000000,1395529.999999999800,1083040.000000000000,1325750.000000000000,1336969.999999999800,10486450.000000000000
FS( 27 ),1367039.999999999800,1351200.000000000000,1291000.000000000000,1331080.000000000000,1411729.999999999800,1098960.000000000000,1318680.000000000000,1369340.000000000200,10539030.000000000000
FS( 28 ),1360960.000000000000,1379250.000000000000,1292750.000000000000,1339520.000000000000,1444039.999999999500,1079120.000000000000,1310600.000000000000,1354520.000000000000,10560760.000000000000
FS( 29 ),1367039.999999999800,1353950.000000000000,1269250.000000000000,1339520.000000000000,1411729.999999999800,1079120.000000000000,1318680.000000000000,1361929.999999999800,10501220.000000000000
FS( 30 ),1388699.999999999800,1372100.000000000000,1266000.000000000000,1371640.000000000000,1411729.999999999800,1091040.000000000000,1325750.000000000000,1365050.000000000200,10592010.000000000000
FS( 31 ),1387179.999999999800,1360550.000000000000,1261000.000000000000,1356440.000000000000,1403630.000000000000,1075120.000000000000,1325750.000000000000,1369340.000000000200,10539010.000000000000
FS( 32 ),1390600.000000000000,1372100.000000000000,1264250.000000000000,1371640.000000000000,1427929.999999999800,1126800.000000000000,1333830.000000000000,1354520.000000000000,10641670.000000000000
FS( 33 ),1381100.000000000000,1365500.000000000000,1286000.000000000000,1375000.000000000000,1435939.999999999800,1134720.000000000000,1325750.000000000000,1361929.999999999800,10665940.000000000000
FS( 34 ),1367039.999999999800,1367700.000000000000,1287750.000000000000,1363200.000000000000,1468339.999999999800,1114880.000000000000,1325750.000000000000,1367780.000000000200,10662440.000000000000
FS( 35 ),1367039.999999999800,1351200.000000000000,1294500.000000000000,1363200.000000000000,1480399.999999999500,1186400.000000000000,1329790.000000000000,1370900.000000000000,10743430.000000000000
FS( 36 ),1357539.999999999800,1333050.000000000000,1291000.000000000000,1378400.000000000000,1464289.999999999500,1158560.000000000000,1329790.000000000000,1352960.000000000000,10665590.000000000000
FS( 37 ),1354500.000000000000,1342400.000000000000,1299500.000000000000,1371640.000000000000,1508749.999999999800,1234080.000000000000,1336860.000000000000,1360370.000000000000,10808100.000000000000
FS( 38 ),1332840.000000000000,1367700.000000000000,1289250.000000000000,1353040.000000000000,1468339.999999999800,1269840.000000000000,1336860.000000000000,1351790.000000000000,10769660.000000000000
FS( 39 ),1349940.000000000000,1353950.000000000000,1286000.000000000000,1361480.000000000000,1476349.999999999800,1257920.000000000000,1333830.000000000000,1375190.000000000000,10794660.000000000000
FS( 40 ),1345000.000000000000,1360550.000000000000,1269250.000000000000,1375000.000000000000,1476349.999999999800,1230080.000000000000,1340900.000000000000,1377920.000000000000,10775050.000000000000
FS( 41 ),1352980.000000000000,1374300.000000000000,1286000.000000000000,1375000.000000000000,1492549.999999999800,1230080.000000000000,1344940.000000000200,1377920.000000000000,10833770.000000000000
FS( 42 ),1352980.000000000000,1344600.000000000000,1277750.000000000000,1398640.000000000000,1484449.999999999800,1226080.000000000000,1340900.000000000000,1403270.000000000000,10828670.000000000000
FS( 43 ),1341960.000000000000,1325900.000000000000,1276000.000000000000,1407120.000000000000,1492549.999999999800,1222160.000000000000,1340900.000000000000,1389230.000000000000,10795820.000000000000
FS( 44 ),1315360.000000000000,1321500.000000000000,1269250.000000000000,1501680.000000000000,1561309.999999999800,1277760.000000000000,1333830.000000000000,1381429.999999999800,10962120.000000000000
FS( 45 ),1298260.000000000000,1317100.000000000000,1262500.000000000000,1493240.000000000000,1545109.999999999800,1194320.000000000000,1325750.000000000000,1357639.999999999800,10793920.000000000000
FS( 46 ),1292179.999999999800,1330850.000000000000,1276000.000000000000,1500000.000000000000,1553209.999999999800,1238080.000000000000,1333830.000000000000,1377920.000000000000,10902070.000000000000
FS( 47 ),1299780.000000000000,1337450.000000000000,1277750.000000000000,1491560.000000000000,1565269.999999999500,1289680.000000000000,1325750.000000000000,1371679.999999999800,10958920.000000000000
FS( 48 ),1299780.000000000000,1356150.000000000000,1267500.000000000000,1486480.000000000000,1532959.999999999800,1289680.000000000000,1325750.000000000000,1362320.000000000200,10920620.000000000000
FS( 49 ),1298260.000000000000,1360550.000000000000,1284250.000000000000,1479720.000000000000,1557260.000000000000,1261920.000000000000,1333830.000000000000,1367000.000000000000,10942790.000000000000
FS( 50 ),1317260.000000000000,1374300.000000000000,1277750.000000000000,1442560.000000000000,1565269.999999999500,1309600.000000000000,1333830.000000000000,1371679.999999999800,10992250.000000000000
FS( 51 ),1298260.000000000000,1374300.000000000000,1276000.000000000000,1434120.000000000000,1549159.999999999800,1301600.000000000000,1325750.000000000000,1362320.000000000200,10921510.000000000000
FS( 52 ),1298260.000000000000,1356150.000000000000,1292750.000000000000,1427360.000000000000,1541059.999999999800,1297680.000000000000,1325750.000000000000,1363880.000000000000,10902890.000000000000
FS( 53 ),1343480.000000000000,1402349.999999999800,1291000.000000000000,1427360.000000000000,1537010.000000000000,1285760.000000000000,1325750.000000000000,1379480.000000000000,10992190.000000000000
FS( 54 ),1360960.000000000000,1427650.000000000000,1296000.000000000000,1439200.000000000000,1553209.999999999800,1289680.000000000000,1325750.000000000000,1415750.000000000000,11108200.000000000000
FS( 55 ),1388699.999999999800,1420500.000000000000,1299500.000000000000,1498320.000000000000,1557260.000000000000,1305600.000000000000,1329790.000000000000,1420429.999999999800,11220100.000000000000
FS( 56 ),1346900.000000000200,1381450.000000000000,1299500.000000000000,1456080.000000000000,1545109.999999999800,1325440.000000000000,1325750.000000000000,1420429.999999999800,11100660.000000000000
FS( 57 ),1332840.000000000000,1337450.000000000000,1286000.000000000000,1442560.000000000000,1504699.999999999800,1313520.000000000000,1321710.000000000000,1411070.000000000200,10949850.000000000000
FS( 58 ),1348420.000000000200,1333050.000000000000,1279250.000000000000,1472960.000000000000,1500649.999999999500,1309600.000000000000,1333830.000000000000,1437590.000000000200,11015350.000000000000
FS( 59 ),1381100.000000000000,1344600.000000000000,1287750.000000000000,1486480.000000000000,1512799.999999999800,1333440.000000000000,1383320.000000000000,1469179.999999999800,11198670.000000000000
FS( 60 ),1379580.000000000200,1337450.000000000000,1294500.000000000000,1498320.000000000000,1512799.999999999800,1345360.000000000000,1375240.000000000000,1461380.000000000000,11204630.000000000000
FS( 61 ),1423280.000000000000,1360550.000000000000,1292750.000000000000,1488200.000000000000,1508749.999999999800,1325440.000000000000,1371200.000000000000,1469179.999999999800,11239350.000000000000
FS( 62 ),1454440.000000000000,1385850.000000000000,1301000.000000000000,1510120.000000000000,1528909.999999999800,1293680.000000000000,1383320.000000000000,1475420.000000000000,11332740.000000000000
FS( 63 ),1481039.999999999800,1369900.000000000000,1336250.000000000000,1513520.000000000000,1557260.000000000000,1277760.000000000000,1383320.000000000000,1472300.000000000200,11391350.000000000000
