代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11143774.998550000000
真實報酬,1143774.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,20782.291143864040
風險,109466.668961366420
起點值,0.189850402328
找到最佳解世代,1392
找到最佳解實驗#,3
找到最佳解次數,9

投資組合檔數,6
1326(5)[7],2354(20)[9],2412(25)[19],4904(44)[3],8046(47)[2],9999(49)[39],
FS( 34 ),1859326.000000000500,1780416.000000000000,1692406.000000000000,1709506.000000000200,1931666.000000000000,1666666.000000000000,10639990.000000000000
FS( 35 ),1843336.000000000200,1757666.000000000000,1698016.000000000200,1719026.000000000500,1899466.000000000000,1666666.000000000000,10584180.000000000000
FS( 36 ),1862056.000000000500,1772916.000000000000,1698016.000000000200,1719026.000000000500,1963666.000000000000,1666666.000000000000,10682350.000000002000
FS( 37 ),1875706.000000000000,1765166.000000000000,1695375.999999999800,1719026.000000000500,2011866.000000000200,1666666.000000000000,10733810.000000000000
FS( 38 ),1870246.000000000000,1825916.000000000200,1700986.000000000000,1712226.000000000200,2011866.000000000200,1666666.000000000000,10787910.000000000000
FS( 39 ),1891696.000000000200,1825916.000000000200,1715176.000000000000,1723106.000000000200,1987866.000000000200,1666666.000000000000,10810430.000000000000
FS( 40 ),1891696.000000000200,1818415.999999999800,1735305.999999999800,1734666.000000000000,1979866.000000000000,1666666.000000000000,10826620.000000000000
FS( 41 ),1891696.000000000200,1840916.000000000000,1737946.000000000000,1738746.000000000200,1995866.000000000000,1666666.000000000000,10871840.000000000000
FS( 42 ),1886236.000000000200,1833416.000000000000,1729366.000000000000,1725826.000000000200,1995866.000000000000,1666666.000000000000,10837380.000000000000
FS( 43 ),1875706.000000000000,1840916.000000000000,1729366.000000000000,1725826.000000000200,2011866.000000000200,1666666.000000000000,10850350.000000000000
FS( 44 ),1880776.000000000200,1886416.000000000200,1732336.000000000000,1736706.000000000200,2003866.000000000000,1666666.000000000000,10906770.000000000000
FS( 45 ),1867516.000000000500,1856166.000000000000,1726726.000000000000,1734666.000000000000,2011866.000000000200,1666666.000000000000,10863610.000000000000
FS( 46 ),1886236.000000000200,1856166.000000000000,1729366.000000000000,1729906.000000000200,2132465.999999999500,1666666.000000000000,11000810.000000000000
FS( 47 ),2012206.000000000000,1856166.000000000000,1735305.999999999800,1729906.000000000200,2188666.000000000000,1666666.000000000000,11188920.000000000000
FS( 48 ),1996216.000000000200,1825916.000000000200,1700986.000000000000,1695906.000000000200,2148466.000000000000,1666666.000000000000,11034160.000000000000
FS( 49 ),1950586.000000000200,1825916.000000000200,1692406.000000000000,1707466.000000000200,2220865.999999999500,1666666.000000000000,11063910.000000000000
FS( 50 ),1977496.000000000000,1818415.999999999800,1703956.000000000200,1741466.000000000200,2301066.000000000000,1666666.000000000000,11209070.000000000000
FS( 51 ),1950586.000000000200,1863666.000000000000,1709565.999999999800,1732626.000000000200,2357266.000000000000,1666666.000000000000,11280380.000000000000
FS( 52 ),1915876.000000000200,1825916.000000000200,1706596.000000000000,1714266.000000000200,2301066.000000000000,1666666.000000000000,11130390.000000000000
FS( 53 ),1913146.000000000000,1848666.000000000000,1700986.000000000000,1714266.000000000200,2341266.000000000500,1666666.000000000000,11185000.000000000000
FS( 54 ),1923676.000000000200,1969916.000000000000,1700986.000000000000,1729906.000000000200,2269066.000000000000,1666666.000000000000,11260220.000000000000
FS( 55 ),1904956.000000000000,2106416.000000000000,1700986.000000000000,1729906.000000000200,2269066.000000000000,1666666.000000000000,11378000.000000000000
FS( 56 ),1896766.000000000500,2075916.000000000000,1698016.000000000200,1725826.000000000200,2220865.999999999500,1666666.000000000000,11284060.000000000000
FS( 57 ),1896766.000000000500,2113916.000000000000,1692406.000000000000,1725826.000000000200,2180666.000000000000,1666666.000000000000,11276250.000000000000
FS( 58 ),1904956.000000000000,2038166.000000000000,1692406.000000000000,1719026.000000000500,2269066.000000000000,1666666.000000000000,11290290.000000000000
FS( 59 ),1899496.000000000000,1901666.000000000200,1692406.000000000000,1736706.000000000200,2164666.000000000500,1666666.000000000000,11061610.000000000000
FS( 60 ),1886236.000000000200,2022916.000000000000,1692406.000000000000,1729906.000000000200,2124466.000000000000,1666666.000000000000,11122600.000000000000
FS( 61 ),1859326.000000000500,1939666.000000000000,1692406.000000000000,1721066.000000000200,2028066.000000000000,1666666.000000000000,10907200.000000000000
FS( 62 ),1883506.000000000200,1992666.000000000200,1692406.000000000000,1748266.000000000200,2164666.000000000500,1666666.000000000000,11148180.000000000000
FS( 63 ),1867516.000000000500,1977415.999999999800,1692406.000000000000,1745546.000000000200,2156466.000000000000,1666666.000000000000,11106020.000000000000
FS( 64 ),1878046.000000000200,1924416.000000000000,1692406.000000000000,1765946.000000000200,2212666.000000000000,1670290.998550000100,11143774.998550000000
