代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11373667.141925000000
真實報酬,1373667.141924999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,23846.965419087657
風險,77941.554316289272
起點值,0.305959582514
找到最佳解世代,1480
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1101(0)[1],1102(1)[4],2354(19)[29],2454(26)[6],2884(33)[2],2892(39)[10],9999(49)[46],
FS( 43 ),1704480.999999999800,1687210.999999999800,1485571.000000000200,1647991.000000000000,1587960.999999999800,1518331.000000000000,1428571.000000000000,11060120.000000000000
FS( 44 ),1728960.999999999800,1698801.000000000000,1492771.000000000200,1642171.000000000000,1561231.000000000000,1509150.999999999800,1428571.000000000000,11061660.000000000000
FS( 45 ),1709580.999999999800,1687210.999999999800,1496571.000000000000,1604611.000000000200,1570140.999999999800,1505071.000000000000,1428571.000000000000,11001760.000000000000
FS( 46 ),1728960.999999999800,1690261.000000000000,1492771.000000000200,1642171.000000000000,1592911.000000000000,1539751.000000000000,1428571.000000000000,11115400.000000000000
FS( 47 ),1734061.000000000000,1690261.000000000000,1507571.000000000000,1639291.000000000000,1601821.000000000000,1568311.000000000000,1428571.000000000000,11169890.000000000000
FS( 48 ),1734061.000000000000,1687210.999999999800,1514971.000000000000,1647991.000000000000,1605781.000000000000,1568311.000000000000,1428571.000000000000,11186900.000000000000
FS( 49 ),1736610.999999999800,1684771.000000000000,1520371.000000000000,1647991.000000000000,1601821.000000000000,1582591.000000000000,1428571.000000000000,11202730.000000000000
FS( 50 ),1734061.000000000000,1690261.000000000000,1512971.000000000000,1639291.000000000000,1609741.000000000200,1573411.000000000000,1428571.000000000000,11188310.000000000000
FS( 51 ),1734061.000000000000,1690261.000000000000,1527771.000000000200,1642171.000000000000,1605781.000000000000,1568311.000000000000,1428571.000000000000,11196930.000000000000
FS( 52 ),1734061.000000000000,1681720.999999999800,1608571.000000000000,1642171.000000000000,1596871.000000000000,1549951.000000000000,1428571.000000000000,11241920.000000000000
FS( 53 ),1726920.999999999800,1678671.000000000200,1593771.000000000000,1645111.000000000200,1605781.000000000000,1559130.999999999800,1428571.000000000000,11237960.000000000000
FS( 54 ),1694790.999999999800,1690261.000000000000,1593771.000000000000,1650871.000000000200,1596871.000000000000,1564231.000000000000,1428571.000000000000,11219370.000000000000
FS( 55 ),1739160.999999999500,1687210.999999999800,1608571.000000000000,1647991.000000000000,1609741.000000000200,1559130.999999999800,1428571.000000000000,11280379.999999998000
FS( 56 ),1819741.000000000000,1732960.999999999800,1615771.000000000000,1619071.000000000000,1592911.000000000000,1544851.000000000200,1428571.000000000000,11353880.000000000000
FS( 57 ),1861561.000000000000,1715881.000000000000,1610371.000000000000,1601671.000000000000,1601821.000000000000,1530571.000000000000,1428571.000000000000,11350450.000000000000
FS( 58 ),1859010.999999999800,1767121.000000000000,1606771.000000000200,1604611.000000000200,1605781.000000000000,1539751.000000000000,1428571.000000000000,11411620.000000000000
FS( 59 ),1859010.999999999800,1761021.000000000000,1652571.000000000000,1595911.000000000000,1601821.000000000000,1530571.000000000000,1428571.000000000000,11429480.000000000000
FS( 60 ),1871250.999999999800,1769561.000000000000,1694771.000000000000,1613251.000000000000,1605781.000000000000,1554031.000000000000,1428571.000000000000,11537220.000000000000
FS( 61 ),1861561.000000000000,1750041.000000000000,1698371.000000000000,1610371.000000000200,1614690.999999999800,1554031.000000000000,1428571.000000000000,11517640.000000000000
FS( 62 ),1822290.999999999800,1735401.000000000200,1707571.000000000000,1616130.999999999800,1609741.000000000200,1549951.000000000000,1428571.000000000000,11469660.000000000000
FS( 63 ),1795260.999999999800,1726861.000000000000,1702171.000000000000,1642171.000000000000,1605781.000000000000,1554031.000000000000,1428571.000000000000,11454850.000000000000
FS( 64 ),1795260.999999999800,1682941.000000000200,1694771.000000000000,1645111.000000000200,1579051.000000000000,1544851.000000000200,1431678.141925000100,11373667.141925000000
