代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11518880.000000000000
真實報酬,1518880.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,25598.455843786061
風險,84791.442099296444
起點值,0.301899050305
找到最佳解世代,1573
找到最佳解實驗#,1
找到最佳解次數,43

投資組合檔數,5
1326(5)[2],2105(9)[3],2311(13)[1],2912(39)[14],9999(49)[38],
FS( 14 ),2129780.000000000000,2035689.999999999800,2090600.000000000200,2031350.000000000200,2000000.000000000000,10287420.000000000000
FS( 15 ),2135660.000000000000,2097110.000000000000,2200830.000000000000,2047190.000000000200,2000000.000000000000,10480790.000000000000
FS( 16 ),2126840.000000000000,2094619.999999999800,2184220.000000000000,2049830.000000000000,2000000.000000000000,10455510.000000000000
FS( 17 ),2135660.000000000000,2133630.000000000000,2147980.000000000000,2049830.000000000000,2000000.000000000000,10467100.000000000000
FS( 18 ),2155820.000000000000,2130310.000000000000,2131370.000000000000,2052470.000000000500,2000000.000000000000,10469970.000000000000
FS( 19 ),2173040.000000000000,2133630.000000000000,2147980.000000000000,2052470.000000000500,2000000.000000000000,10507120.000000000000
FS( 20 ),2196140.000000000000,2126990.000000000000,2234050.000000000900,2052470.000000000500,2000000.000000000000,10609650.000000002000
FS( 21 ),2196140.000000000000,2100430.000000000000,2234050.000000000900,2049830.000000000000,2000000.000000000000,10580450.000000000000
FS( 22 ),2181860.000000000000,2113710.000000000000,2253680.000000000000,2018480.000000000500,2000000.000000000000,10567730.000000000000
FS( 23 ),2178920.000000000000,2166000.000000000000,2237070.000000000000,2049830.000000000000,2000000.000000000000,10631820.000000000000
FS( 24 ),2175980.000000000000,2146080.000000000000,2229520.000000000000,2052470.000000000500,2000000.000000000000,10604050.000000000000
FS( 25 ),2149940.000000000000,2117029.999999999500,2179690.000000000000,2026400.000000000200,2000000.000000000000,10473060.000000000000
FS( 26 ),2149940.000000000000,2113710.000000000000,2179690.000000000000,2049830.000000000000,2000000.000000000000,10493170.000000000000
FS( 27 ),2187740.000000000000,2178450.000000000500,2246130.000000000000,2055110.000000000200,2000000.000000000000,10667430.000000000000
FS( 28 ),2213780.000000000000,2169320.000000000000,2294450.000000000000,2049830.000000000000,2000000.000000000000,10727380.000000000000
FS( 29 ),2207900.000000000000,2218290.000000000000,2315590.000000000000,2052470.000000000500,2000000.000000000000,10794250.000000000000
FS( 30 ),2170100.000000000000,2208330.000000000000,2282370.000000000000,2063030.000000000200,2000000.000000000000,10723830.000000000000
FS( 31 ),2161700.000000000000,2208330.000000000000,2289920.000000000000,2060390.000000000200,2000000.000000000000,10720340.000000000000
FS( 32 ),2178920.000000000000,2224100.000000000000,2330690.000000000000,2081180.000000000200,2000000.000000000000,10814890.000000000000
FS( 33 ),2167580.000000000000,2208330.000000000000,2344280.000000000900,2075900.000000000200,2000000.000000000000,10796090.000000002000
FS( 34 ),2175980.000000000000,2188410.000000000000,2335220.000000000000,2091740.000000000500,2000000.000000000000,10791350.000000000000
FS( 35 ),2184800.000000000000,2214969.999999999500,2298980.000000000000,2117810.000000000000,2000000.000000000000,10816560.000000000000
FS( 36 ),2202020.000000000000,2211650.000000000000,2351830.000000000000,2131010.000000000000,2000000.000000000000,10896510.000000000000
FS( 37 ),2181860.000000000000,2218290.000000000000,2375990.000000000000,2131010.000000000000,2000000.000000000000,10907150.000000000000
FS( 38 ),2199080.000000000000,2220779.999999999500,2425820.000000000000,2136290.000000000000,2000000.000000000000,10981970.000000000000
FS( 39 ),2193200.000000000000,2218290.000000000000,2462060.000000000000,2125730.000000000500,2000000.000000000000,10999280.000000000000
FS( 40 ),2210840.000000000000,2234060.000000000000,2490750.000000000000,2131010.000000000000,2000000.000000000000,11066660.000000000000
FS( 41 ),2231000.000000000000,2234060.000000000000,2457530.000000000000,2141570.000000000000,2000000.000000000000,11064160.000000000000
FS( 42 ),2222180.000000000000,2224100.000000000000,2413740.000000000000,2115170.000000000500,2000000.000000000000,10975190.000000000000
FS( 43 ),2231000.000000000000,2227420.000000000000,2478670.000000000000,2138930.000000000000,2000000.000000000000,11076020.000000000000
FS( 44 ),2233940.000000000000,2230740.000000000000,2531520.000000000000,2151800.000000000000,2000000.000000000000,11148000.000000000000
FS( 45 ),2236460.000000000500,2220779.999999999500,2543600.000000000000,2157080.000000000000,2000000.000000000000,11157920.000000000000
FS( 46 ),2251160.000000000000,2224100.000000000000,2564740.000000000000,2288090.000000000900,2000000.000000000000,11328090.000000000000
FS( 47 ),2288540.000000000000,2263110.000000000000,2593430.000000000900,2243540.000000000000,2000000.000000000000,11388620.000000000000
FS( 48 ),2288540.000000000000,2279710.000000000000,2514910.000000000900,2282810.000000000000,2000000.000000000000,11365970.000000000000
FS( 49 ),2257040.000000000000,2205010.000000000000,2421290.000000000000,2251460.000000000000,2000000.000000000000,11134800.000000000000
FS( 50 ),2231000.000000000000,2205010.000000000000,2478670.000000000000,2280170.000000000000,2000000.000000000000,11194850.000000000000
FS( 51 ),2225120.000000000000,2237380.000000000000,2486220.000000000000,2264330.000000000000,2000000.000000000000,11213050.000000000000
FS( 52 ),2216300.000000000000,2205010.000000000000,2531520.000000000000,2246180.000000000000,2000000.000000000000,11199010.000000000000
FS( 53 ),2202020.000000000000,2240700.000000000500,2600980.000000000000,2256740.000000000000,2000000.000000000000,11300440.000000000000
FS( 54 ),2271320.000000000000,2257300.000000000000,2600980.000000000000,2280170.000000000000,2000000.000000000000,11409770.000000000000
FS( 55 ),2317520.000000000000,2247340.000000000000,2620610.000000000000,2324720.000000000000,2000000.000000000000,11510190.000000000000
FS( 56 ),2291480.000000000000,2263110.000000000000,2572290.000000000000,2397980.000000000000,2000000.000000000000,11524860.000000000000
FS( 57 ),2294420.000000000000,2257300.000000000000,2539070.000000000000,2390060.000000000000,2000000.000000000000,11480850.000000000000
FS( 58 ),2331800.000000000000,2220779.999999999500,2548130.000000000000,2413820.000000000900,2004350.000000000000,11518880.000000000000
