代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10925650.000000000000
真實報酬,925650.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,17541.603566438218
風險,63539.663556963009
起點值,0.276073283748
找到最佳解世代,1546
找到最佳解實驗#,1
找到最佳解次數,41

投資組合檔數,6
2303(13)[20],2317(16)[14],2354(19)[7],2408(23)[22],2801(28)[11],3481(43)[9],
FS( 27 ),1703146.000000000000,1688926.000000000200,1733026.000000000000,1788766.000000000000,1686805.999999999800,1955836.000000000000,10556510.000000000000
FS( 28 ),1710746.000000000200,1699006.000000000200,1731136.000000000000,1756576.000000000000,1691045.999999999500,1948186.000000000000,10536700.000000000000
FS( 29 ),1710746.000000000200,1702996.000000000200,1733026.000000000000,1759906.000000000000,1701646.000000000000,1940536.000000000000,10548860.000000000000
FS( 30 ),1733546.000000000500,1705096.000000000200,1717066.000000000200,1734746.000000000000,1726025.999999999800,1955836.000000000000,10572320.000000000000
FS( 31 ),1733546.000000000500,1702996.000000000200,1729036.000000000000,1706256.000000000000,1726025.999999999800,1978786.000000000000,10576650.000000000000
FS( 32 ),1710746.000000000200,1688926.000000000200,1714966.000000000000,1711436.000000000000,1720725.999999999800,1948186.000000000000,10494990.000000000000
FS( 33 ),1710746.000000000200,1699006.000000000200,1731136.000000000000,1754725.999999999800,1711186.000000000000,1955836.000000000000,10562640.000000000000
FS( 34 ),1710746.000000000200,1684936.000000000200,1735126.000000000200,1761756.000000000000,1711186.000000000000,2007856.000000000000,10611610.000000000000
FS( 35 ),1703146.000000000000,1688926.000000000200,1739116.000000000200,1772486.000000000000,1705885.999999999800,2000206.000000000000,10609770.000000000000
FS( 36 ),1703146.000000000000,1686826.000000000500,1712866.000000000200,1758056.000000000000,1711186.000000000000,1992556.000000000000,10564640.000000000000
FS( 37 ),1697066.000000000200,1699006.000000000200,1765366.000000000200,1747326.000000000000,1716485.999999999800,1992556.000000000000,10617810.000000000000
FS( 38 ),1666666.000000000000,1692916.000000000000,1779436.000000000000,1765455.999999999800,1711186.000000000000,2007856.000000000000,10623520.000000000000
FS( 39 ),1659066.000000000200,1701106.000000000200,1793505.999999999800,1776186.000000000000,1711186.000000000000,2160856.000000000000,10801910.000000000000
FS( 40 ),1674266.000000000200,1692916.000000000000,1789516.000000000000,1718836.000000000000,1720725.999999999800,2122606.000000000000,10718870.000000000000
FS( 41 ),1681866.000000000500,1719166.000000000000,1809676.000000000000,1713286.000000000000,1730265.999999999800,2114956.000000000500,10769220.000000000000
FS( 42 ),1689466.000000000200,1735336.000000000500,1817866.000000000200,1715136.000000000000,1745105.999999999800,2061406.000000000000,10764320.000000000000
FS( 43 ),1681866.000000000500,1769776.000000000500,1902496.000000000000,1688126.000000000000,1745105.999999999800,1984906.000000000000,10772280.000000000000
FS( 44 ),1689466.000000000200,1797916.000000000000,1876246.000000000000,1693675.999999999800,1745105.999999999800,2030806.000000000000,10833220.000000000000
FS( 45 ),1703146.000000000000,1802116.000000000200,1874356.000000000000,1684425.999999999800,1759946.000000000000,1978786.000000000000,10802780.000000000000
FS( 46 ),1718346.000000000200,1818286.000000000200,1920556.000000000000,1732896.000000000200,1765245.999999999500,1879336.000000000000,10834670.000000000000
FS( 47 ),1718346.000000000200,1820176.000000000200,1944916.000000000000,1716986.000000000000,1770545.999999999500,1871686.000000000000,10842660.000000000000
FS( 48 ),1725946.000000000200,1838446.000000000200,1965076.000000000000,1716986.000000000000,1789625.999999999800,1902286.000000000000,10938370.000000000000
FS( 49 ),1733546.000000000500,1840336.000000000500,1928746.000000000000,1718836.000000000000,1819305.999999999800,1909936.000000000000,10950710.000000000000
FS( 50 ),1725946.000000000200,1820176.000000000200,1924755.999999999800,1707736.000000000000,1815065.999999999800,1886986.000000000000,10880670.000000000000
FS( 51 ),1725946.000000000200,1818286.000000000200,1922656.000000000000,1709586.000000000000,1829906.000000000000,1879336.000000000000,10885720.000000000000
FS( 52 ),1725946.000000000200,1822276.000000000500,1938826.000000000000,1677396.000000000200,1824605.999999999800,1856386.000000000000,10845440.000000000000
FS( 53 ),1725946.000000000200,1830256.000000000200,1928746.000000000000,1706256.000000000000,1824605.999999999800,1886986.000000000000,10902800.000000000000
FS( 54 ),1697066.000000000200,1830256.000000000200,1938826.000000000000,1702556.000000000000,1819305.999999999800,1902286.000000000000,10890300.000000000000
FS( 55 ),1725946.000000000200,1826266.000000000200,1880236.000000000000,1682576.000000000000,1804465.999999999800,1879336.000000000000,10798830.000000000000
FS( 56 ),1871866.000000000500,1810096.000000000200,1856086.000000000000,1675546.000000000000,1809765.999999999800,1902286.000000000000,10925650.000000000000
