代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10517644.998550000000
真實報酬,517644.998549999670

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10386.303136818638
風險,148982.101175015790
起點值,0.069715107083
找到最佳解世代,1703
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1216(2)[1],2354(18)[2],2412(24)[10],2884(33)[16],4904(44)[9],9999(49)[8],
FS( 35 ),1734746.000000000000,2084146.000000000000,1628856.000000000200,1615436.000000000000,1621945.999999999800,1666666.000000000000,10351800.000000000000
FS( 36 ),1725126.000000000000,2074906.000000000000,1633796.000000000500,1612166.000000000000,1628705.999999999800,1666666.000000000000,10341370.000000000000
FS( 37 ),1741406.000000000200,2084146.000000000000,1637026.000000000500,1624156.000000000000,1644305.999999999800,1666666.000000000000,10397710.000000000000
FS( 38 ),1786916.000000000000,2093386.000000000000,1641966.000000000200,1651406.000000000000,1664585.999999999800,1666666.000000000000,10504930.000000000000
FS( 39 ),1780256.000000000000,2102836.000000000000,1641966.000000000200,1647046.000000000000,1680185.999999999800,1666666.000000000000,10518960.000000000000
FS( 40 ),1773966.000000000000,2065666.000000000000,1641966.000000000200,1627426.000000000000,1673426.000000000000,1666666.000000000000,10449120.000000000000
FS( 41 ),1809485.999999999800,2130556.000000000000,1656786.000000000200,1619796.000000000000,1691366.000000000000,1666666.000000000000,10574660.000000000000
FS( 42 ),1796535.999999999800,2251306.000000000000,1650136.000000000500,1627426.000000000000,1684605.999999999800,1666666.000000000000,10676680.000000000000
FS( 43 ),1819106.000000000000,2242065.999999999500,1651846.000000000200,1619796.000000000000,1673426.000000000000,1666666.000000000000,10672910.000000000000
FS( 44 ),1816146.000000000000,2251306.000000000000,1655076.000000000200,1639416.000000000000,1671085.999999999800,1666666.000000000000,10699700.000000000000
FS( 45 ),1790246.000000000000,2223376.000000000000,1655076.000000000200,1612166.000000000000,1693705.999999999500,1666666.000000000000,10641240.000000000000
FS( 46 ),1793206.000000000200,2232616.000000000000,1661726.000000000200,1651406.000000000000,1722825.999999999800,1666666.000000000000,10728450.000000000000
FS( 47 ),1786916.000000000000,2037735.999999999800,1650136.000000000500,1612166.000000000000,1718145.999999999500,1666666.000000000000,10471770.000000000000
FS( 48 ),1786916.000000000000,2093386.000000000000,1645196.000000000200,1596906.000000000000,1700205.999999999500,1666666.000000000000,10489280.000000000000
FS( 49 ),1780256.000000000000,2019256.000000000000,1653556.000000000200,1619796.000000000000,1671085.999999999800,1666666.000000000000,10410620.000000000000
FS( 50 ),1767306.000000000000,2046976.000000000000,1653556.000000000200,1659035.999999999800,1671085.999999999800,1666666.000000000000,10464630.000000000000
FS( 51 ),1793206.000000000200,2084146.000000000000,1653556.000000000200,1666666.000000000000,1660685.999999999800,1666666.000000000000,10524930.000000000000
FS( 52 ),1806156.000000000200,2102836.000000000000,1680536.000000000200,1721166.000000000000,1689025.999999999800,1666666.000000000000,10666390.000000000000
FS( 53 ),1812816.000000000000,2056425.999999999800,1683956.000000000200,1686285.999999999800,1667705.999999999800,1666666.000000000000,10573860.000000000000
FS( 54 ),1796535.999999999800,1991326.000000000000,1682246.000000000200,1689556.000000000000,1648725.999999999500,1666666.000000000000,10475060.000000000000
FS( 55 ),1884226.000000000000,2037735.999999999800,1683956.000000000200,1662306.000000000000,1672385.999999999800,1666666.000000000000,10607280.000000000000
FS( 56 ),1829096.000000000000,1935675.999999999800,1687376.000000000200,1671026.000000000000,1700725.999999999800,1666666.000000000000,10490570.000000000000
FS( 57 ),1809485.999999999800,1853985.999999999800,1689086.000000000200,1659035.999999999800,1719705.999999999500,1666666.000000000000,10397970.000000000000
FS( 58 ),1842046.000000000000,1853985.999999999800,1690796.000000000500,1651406.000000000000,1743105.999999999800,1666666.000000000000,10448010.000000000000
FS( 59 ),1803196.000000000000,1777966.000000000000,1699536.000000000200,1627426.000000000000,1752725.999999999800,1666666.000000000000,10327520.000000000000
FS( 60 ),1838716.000000000000,1839286.000000000000,1690796.000000000500,1596906.000000000000,1726725.999999999800,1666666.000000000000,10359100.000000000000
FS( 61 ),1822436.000000000000,1835506.000000000000,1699536.000000000200,1607806.000000000000,1712425.999999999800,1666666.000000000000,10344380.000000000000
FS( 62 ),1835386.000000000000,1804006.000000000000,1708276.000000000500,1659035.999999999800,1712425.999999999800,1666666.000000000000,10385800.000000000000
FS( 63 ),1838716.000000000000,1833616.000000000000,1734116.000000000500,1676476.000000000000,1764425.999999999800,1670290.998550000100,10517644.998550000000
