代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12421330.000000000000
真實報酬,2421330.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10042.815154285443
風險,153800.416846702780
起點值,0.065297710892
找到最佳解世代,1935
找到最佳解實驗#,1
找到最佳解次數,27

投資組合檔數,10
2002(7)[24],2317(16)[28],2354(20)[12],2881(30)[2],2884(33)[4],3008(41)[9],3045(42)[15],4904(45)[25],4938(46)[1],9999(50)[40],
FS( 125 ),1044100.000000000000,1283220.000000000000,1110400.000000000000,1163240.000000000000,1147920.000000000000,1000000.000000000000,1015359.999999999900,949959.999999999880,1232960.000000000000,1000000.000000000000,10947160.000000000000
FS( 126 ),1060300.000000000000,1262480.000000000000,1110400.000000000000,1163240.000000000000,1144480.000000000000,1000000.000000000000,1023639.999999999800,953019.999999999880,1272740.000000000000,1000000.000000000000,10990300.000000000000
FS( 127 ),1052200.000000000000,1293420.000000000000,1118880.000000000000,1158479.999999999800,1135020.000000000000,1000000.000000000000,1020519.999999999800,953019.999999999880,1299260.000000000500,1000000.000000000000,11030800.000000000000
FS( 128 ),1036000.000000000000,1281860.000000000000,1118880.000000000000,1160720.000000000000,1159960.000000000000,1000000.000000000000,1023639.999999999800,951579.999999999770,1277160.000000000000,1000000.000000000000,11009800.000000000000
FS( 129 ),1040050.000000000000,1305149.999999999800,1125920.000000000000,1196000.000000000000,1181460.000000000000,1000000.000000000000,1032879.999999999900,970119.999999999880,1305760.000000000500,1000000.000000000000,11157340.000000000000
FS( 130 ),1037800.000000000000,1294780.000000000000,1135840.000000000000,1189840.000000000000,1172000.000000000000,1000000.000000000000,1020519.999999999800,965439.999999999880,1303680.000000000000,1000000.000000000000,11119900.000000000000
FS( 131 ),1050400.000000000000,1283220.000000000000,1134400.000000000000,1199640.000000000200,1184900.000000000000,1000000.000000000000,1031799.999999999900,974799.999999999880,1292500.000000000000,1000000.000000000000,11151660.000000000000
FS( 132 ),1045899.999999999900,1271490.000000000000,1130080.000000000000,1194600.000000000200,1165980.000000000000,1000000.000000000000,1029759.999999999900,974799.999999999880,1270400.000000000000,1000000.000000000000,11083010.000000000000
FS( 133 ),1056250.000000000000,1283220.000000000000,1128800.000000000000,1227360.000000000000,1165980.000000000000,1000000.000000000000,1036959.999999999900,988659.999999999880,1226200.000000000000,1000000.000000000000,11113430.000000000000
FS( 134 ),1040050.000000000000,1259760.000000000200,1094720.000000000000,1204400.000000000000,1159960.000000000000,1000000.000000000000,1045239.999999999900,988659.999999999880,1210860.000000000000,1000000.000000000000,11003650.000000000000
FS( 135 ),1044100.000000000000,1262480.000000000000,1120160.000000000000,1226240.000000000000,1165980.000000000000,1000000.000000000000,1053400.000000000000,994959.999999999880,1239460.000000000000,1000000.000000000000,11106780.000000000000
FS( 136 ),1050400.000000000000,1230010.000000000200,1100480.000000000000,1212800.000000000000,1138460.000000000000,1000000.000000000000,1059639.999999999800,1016739.999999999900,1219700.000000000000,1000000.000000000000,11028230.000000000000
FS( 137 ),1050400.000000000000,1213180.000000000000,1100480.000000000000,1194600.000000000200,1157380.000000000000,1000000.000000000000,1061680.000000000000,1025919.999999999900,1228540.000000000000,1000000.000000000000,11032180.000000000000
FS( 138 ),1027899.999999999900,1171870.000000000000,1066560.000000000000,1155960.000000000000,1126420.000000000000,1000000.000000000000,1071880.000000000000,1025919.999999999900,1219700.000000000000,1000000.000000000000,10866210.000000000000
FS( 139 ),1036000.000000000000,1226270.000000000000,1101920.000000000000,1177800.000000000000,1157380.000000000000,1000000.000000000000,1069840.000000000000,1016739.999999999900,1243880.000000000000,1000000.000000000000,11029830.000000000000
FS( 140 ),1050400.000000000000,1230010.000000000200,1100480.000000000000,1181439.999999999800,1153940.000000000000,1000000.000000000000,1061680.000000000000,1005760.000000000000,1232960.000000000000,1000000.000000000000,11016670.000000000000
FS( 141 ),1054450.000000000000,1236470.000000000000,1107520.000000000000,1188720.000000000000,1157380.000000000000,1000000.000000000000,1055440.000000000000,998019.999999999880,1221780.000000000000,1000000.000000000000,11019780.000000000000
FS( 142 ),1052200.000000000000,1249560.000000000000,1113120.000000000000,1201880.000000000200,1153940.000000000000,1000000.000000000000,1058560.000000000000,990279.999999999880,1263900.000000000000,1000000.000000000000,11083440.000000000000
FS( 143 ),1050400.000000000000,1226270.000000000000,1104640.000000000000,1196000.000000000000,1147920.000000000000,1000000.000000000000,1063720.000000000000,1007379.999999999900,1270400.000000000000,1000000.000000000000,11066730.000000000000
FS( 144 ),1056250.000000000000,1236470.000000000000,1104640.000000000000,1209160.000000000000,1147920.000000000000,1000000.000000000000,1057480.000000000000,1025919.999999999900,1277160.000000000000,1000000.000000000000,11115000.000000000000
FS( 145 ),1056250.000000000000,1256020.000000000000,1135840.000000000000,1262360.000000000000,1172000.000000000000,1000000.000000000000,1055440.000000000000,1021239.999999999900,1283660.000000000000,1000000.000000000000,11242810.000000000000
FS( 146 ),1060300.000000000000,1249560.000000000000,1135840.000000000000,1272160.000000000000,1187480.000000000000,1000000.000000000000,1066840.000000000000,1055440.000000000000,1286000.000000000000,1000000.000000000000,11313620.000000000000
FS( 147 ),1062550.000000000000,1252110.000000000000,1173920.000000000000,1264880.000000000200,1184900.000000000000,1000000.000000000000,1089400.000000000000,1084960.000000000000,1246220.000000000000,1000000.000000000000,11358940.000000000000
FS( 148 ),1068400.000000000000,1262480.000000000000,1192320.000000000000,1276920.000000000000,1193500.000000000000,1000000.000000000000,1089400.000000000000,1092700.000000000000,1255060.000000000000,1000000.000000000000,11430780.000000000000
FS( 149 ),1066600.000000000000,1289680.000000000000,1199360.000000000000,1274680.000000000000,1200380.000000000000,1000000.000000000000,1085320.000000000000,1073980.000000000000,1265980.000000000000,1000000.000000000000,11455980.000000000000
FS( 150 ),1058500.000000000000,1281860.000000000000,1199360.000000000000,1267400.000000000000,1193500.000000000000,1000000.000000000000,1086280.000000000000,1073980.000000000000,1239460.000000000000,1000000.000000000000,11400340.000000000000
FS( 151 ),1064350.000000000000,1290870.000000000000,1200800.000000000000,1262360.000000000000,1200380.000000000000,1000000.000000000000,1081240.000000000000,1086400.000000000000,1237380.000000000000,1000000.000000000000,11423780.000000000000
FS( 152 ),1064350.000000000000,1261120.000000000000,1175360.000000000000,1250320.000000000000,1196940.000000000000,1000000.000000000000,1089400.000000000000,1089640.000000000000,1230620.000000000000,1000000.000000000000,11357750.000000000000
FS( 153 ),1054450.000000000000,1266389.999999999800,1198080.000000000000,1252840.000000000000,1202960.000000000000,1000000.000000000000,1074040.000000000000,1080279.999999999800,1246220.000000000000,1000000.000000000000,11375260.000000000000
FS( 154 ),1066600.000000000000,1292230.000000000000,1205120.000000000000,1276920.000000000000,1208980.000000000000,1000000.000000000000,1084240.000000000000,1084960.000000000000,1288080.000000000000,1000000.000000000000,11507130.000000000000
FS( 155 ),1060300.000000000000,1284410.000000000000,1213600.000000000000,1274680.000000000000,1215860.000000000000,1000000.000000000000,1082199.999999999800,1088019.999999999800,1374140.000000000000,1000000.000000000000,11593210.000000000000
FS( 156 ),1054450.000000000000,1262480.000000000000,1206560.000000000000,1245560.000000000000,1200380.000000000000,1000000.000000000000,1072960.000000000000,1083339.999999999800,1436020.000000000500,1000000.000000000000,11561750.000000000000
FS( 157 ),1052200.000000000000,1288320.000000000000,1232000.000000000000,1262360.000000000000,1202960.000000000000,1000000.000000000000,1086280.000000000000,1084960.000000000000,1438360.000000000000,1000000.000000000000,11647440.000000000000
FS( 158 ),1054450.000000000000,1272850.000000000000,1220640.000000000000,1262360.000000000000,1208980.000000000000,1000000.000000000000,1082199.999999999800,1088019.999999999800,1495820.000000000000,1000000.000000000000,11685320.000000000000
FS( 159 ),1052200.000000000000,1257210.000000000000,1224960.000000000000,1239400.000000000000,1202960.000000000000,1000000.000000000000,1072960.000000000000,1083339.999999999800,1495820.000000000000,1000000.000000000000,11628850.000000000000
FS( 160 ),1054450.000000000000,1256020.000000000000,1227680.000000000000,1238280.000000000000,1200380.000000000000,1000000.000000000000,1080159.999999999800,1088019.999999999800,1497900.000000000000,1000000.000000000000,11642890.000000000000
FS( 161 ),1058500.000000000000,1262480.000000000000,1248960.000000000000,1248080.000000000000,1212420.000000000000,1000000.000000000000,1087360.000000000000,1088019.999999999800,1522340.000000000000,1000000.000000000000,11728160.000000000000
FS( 162 ),1060300.000000000000,1271490.000000000000,1270080.000000000000,1262360.000000000000,1208980.000000000000,1000000.000000000000,1082199.999999999800,1094140.000000000000,1592800.000000000000,1000000.000000000000,11842350.000000000000
FS( 163 ),1050400.000000000000,1266389.999999999800,1285760.000000000000,1252840.000000000000,1212420.000000000000,1000000.000000000000,1082199.999999999800,1095760.000000000000,1670280.000000000000,1000000.000000000000,11916050.000000000000
FS( 164 ),1060300.000000000000,1268940.000000000000,1268800.000000000000,1264880.000000000200,1221880.000000000000,1000000.000000000000,1083280.000000000000,1092700.000000000000,1617240.000000000000,1000000.000000000000,11878020.000000000000
FS( 165 ),1054450.000000000000,1267580.000000000000,1291360.000000000000,1252840.000000000000,1212420.000000000000,1000000.000000000000,1077040.000000000000,1077220.000000000000,1630500.000000000000,1000000.000000000000,11863410.000000000000
FS( 166 ),1060300.000000000000,1279310.000000000000,1277280.000000000000,1255360.000000000000,1221880.000000000000,1000000.000000000000,1075000.000000000000,1061740.000000000000,1676780.000000000000,1000000.000000000000,11907650.000000000000
FS( 167 ),1064350.000000000000,1276590.000000000000,1277280.000000000000,1248080.000000000000,1215860.000000000000,1000000.000000000000,1082199.999999999800,1089640.000000000000,1652600.000000000000,1000000.000000000000,11906600.000000000000
FS( 168 ),1064350.000000000000,1275399.999999999800,1270080.000000000000,1260120.000000000000,1215860.000000000000,1000000.000000000000,1086280.000000000000,1088019.999999999800,1621660.000000000000,1000000.000000000000,11881770.000000000000
FS( 169 ),1050400.000000000000,1253300.000000000000,1291360.000000000000,1227360.000000000000,1202960.000000000000,1000000.000000000000,1084240.000000000000,1089640.000000000000,1652600.000000000000,1000000.000000000000,11851860.000000000000
FS( 170 ),1056250.000000000000,1219639.999999999800,1288480.000000000000,1200760.000000000000,1190920.000000000000,1000000.000000000000,1082199.999999999800,1126720.000000000000,1652600.000000000000,1000000.000000000000,11817570.000000000000
FS( 171 ),1068400.000000000000,1243100.000000000000,1313920.000000000000,1237160.000000000000,1202960.000000000000,1000000.000000000000,1102840.000000000000,1125280.000000000000,1665860.000000000000,1000000.000000000000,11959520.000000000000
FS( 172 ),1068400.000000000000,1253300.000000000000,1348000.000000000000,1250320.000000000000,1200380.000000000000,1000000.000000000000,1107880.000000000000,1115920.000000000000,1639340.000000000000,1000000.000000000000,11983540.000000000000
FS( 173 ),1072450.000000000000,1226270.000000000000,1329600.000000000000,1255360.000000000000,1208980.000000000000,1000000.000000000000,1092519.999999999800,1095760.000000000000,1639340.000000000000,1000000.000000000000,11920280.000000000000
FS( 174 ),1072450.000000000000,1209440.000000000000,1265920.000000000000,1272160.000000000000,1208980.000000000000,1000000.000000000000,1095639.999999999800,1098820.000000000000,1650260.000000000500,1000000.000000000000,11873670.000000000000
FS( 175 ),1072450.000000000000,1184790.000000000000,1278560.000000000000,1252840.000000000000,1206400.000000000000,1000000.000000000000,1102840.000000000000,1103500.000000000000,1632580.000000000000,1000000.000000000000,11833960.000000000000
FS( 176 ),1054450.000000000000,1179520.000000000000,1247520.000000000000,1241920.000000000000,1181460.000000000000,1000000.000000000000,1092519.999999999800,1111240.000000000000,1592800.000000000000,1000000.000000000000,11701430.000000000000
FS( 177 ),1054450.000000000000,1183430.000000000000,1280000.000000000000,1239400.000000000000,1178880.000000000000,1000000.000000000000,1087360.000000000000,1103500.000000000000,1599560.000000000000,1000000.000000000000,11726580.000000000000
FS( 178 ),1054450.000000000000,1179520.000000000000,1292800.000000000000,1237160.000000000000,1178880.000000000000,1000000.000000000000,1085320.000000000000,1092700.000000000000,1603980.000000000000,1000000.000000000000,11724810.000000000000
FS( 179 ),1052200.000000000000,1155040.000000000000,1278560.000000000000,1223720.000000000000,1169420.000000000000,1000000.000000000000,1077040.000000000000,1088019.999999999800,1670280.000000000000,1000000.000000000000,11714280.000000000000
FS( 180 ),1054450.000000000000,1132940.000000000000,1256000.000000000000,1211680.000000000000,1172000.000000000000,1000000.000000000000,1097680.000000000000,1122220.000000000000,1628160.000000000000,1000000.000000000000,11675130.000000000000
FS( 181 ),1041850.000000000000,1111010.000000000200,1261600.000000000000,1187320.000000000000,1159960.000000000000,1000000.000000000000,1079080.000000000000,1111240.000000000000,1592800.000000000000,1000000.000000000000,11544860.000000000000
FS( 182 ),1054450.000000000000,1117470.000000000000,1280000.000000000000,1188720.000000000000,1165980.000000000000,1000000.000000000000,1093480.000000000000,1109800.000000000000,1595140.000000000000,1000000.000000000000,11605040.000000000000
FS( 183 ),1068400.000000000000,1127840.000000000000,1248960.000000000000,1206920.000000000000,1187480.000000000000,1000000.000000000000,1113040.000000000000,1118980.000000000000,1550940.000000000000,1000000.000000000000,11622560.000000000000
FS( 184 ),1064350.000000000000,1158950.000000000000,1285760.000000000000,1229880.000000000200,1212420.000000000000,1000000.000000000000,1101760.000000000000,1133020.000000000000,1637000.000000000000,1000000.000000000000,11823140.000000000000
FS( 185 ),1064350.000000000000,1149770.000000000000,1278560.000000000000,1241920.000000000000,1208980.000000000000,1000000.000000000000,1107880.000000000000,1134640.000000000000,1621660.000000000000,1000000.000000000000,11807760.000000000000
FS( 186 ),1080550.000000000000,1156230.000000000000,1277280.000000000000,1248080.000000000000,1215860.000000000000,1000000.000000000000,1107880.000000000000,1139140.000000000000,1621660.000000000000,1000000.000000000000,11846680.000000000000
FS( 187 ),1078750.000000000000,1156230.000000000000,1270080.000000000000,1241920.000000000000,1215860.000000000000,1000000.000000000000,1113040.000000000000,1142380.000000000000,1612820.000000000000,1000000.000000000000,11831080.000000000000
FS( 188 ),1086850.000000000000,1158950.000000000000,1271520.000000000000,1250320.000000000000,1215860.000000000000,1000000.000000000000,1113040.000000000000,1148500.000000000000,1626080.000000000000,1000000.000000000000,11871120.000000000000
FS( 189 ),1085050.000000000000,1164050.000000000000,1274400.000000000000,1252840.000000000000,1212420.000000000000,1000000.000000000000,1102840.000000000000,1146880.000000000000,1623740.000000000000,1000000.000000000000,11862220.000000000000
FS( 190 ),1086850.000000000000,1156230.000000000000,1258880.000000000000,1260120.000000000000,1212420.000000000000,1000000.000000000000,1113040.000000000000,1154800.000000000000,1632580.000000000000,1000000.000000000000,11874920.000000000000
FS( 191 ),1080550.000000000000,1156230.000000000000,1261600.000000000000,1264880.000000000200,1212420.000000000000,1000000.000000000000,1133680.000000000000,1156240.000000000000,1654680.000000000000,1000000.000000000000,11920280.000000000000
FS( 192 ),1072450.000000000000,1157590.000000000000,1253120.000000000000,1260120.000000000000,1218440.000000000000,1000000.000000000000,1149040.000000000000,1181079.999999999500,1648180.000000000000,1000000.000000000000,11940020.000000000000
FS( 193 ),1080550.000000000000,1148580.000000000000,1260320.000000000000,1252840.000000000000,1200380.000000000000,1000000.000000000000,1143880.000000000000,1143820.000000000000,1667940.000000000000,1000000.000000000000,11898310.000000000000
FS( 194 ),1062550.000000000000,1113560.000000000000,1229120.000000000000,1206920.000000000000,1172000.000000000000,1000000.000000000000,1118199.999999999800,1125280.000000000000,1628160.000000000000,1000000.000000000000,11655790.000000000000
FS( 195 ),1072450.000000000000,1122570.000000000000,1227680.000000000000,1218960.000000000000,1172000.000000000000,1000000.000000000000,1107880.000000000000,1136079.999999999500,1610480.000000000000,1000000.000000000000,11668100.000000000000
FS( 196 ),1082800.000000000000,1144670.000000000000,1240480.000000000000,1240800.000000000000,1196940.000000000000,1000000.000000000000,1149040.000000000000,1173339.999999999500,1698880.000000000000,1000000.000000000000,11926950.000000000000
FS( 197 ),1082800.000000000000,1139399.999999999800,1275840.000000000000,1234640.000000000200,1202960.000000000000,1000000.000000000000,1159360.000000000000,1182700.000000000000,1720980.000000000000,1000000.000000000000,11998680.000000000000
FS( 198 ),1078750.000000000000,1129200.000000000000,1241920.000000000000,1222600.000000000200,1196940.000000000000,1000000.000000000000,1185040.000000000000,1236880.000000000000,1687960.000000000000,1000000.000000000000,11979290.000000000000
FS( 199 ),1080550.000000000000,1136850.000000000000,1265920.000000000000,1250320.000000000000,1208980.000000000000,1000000.000000000000,1210840.000000000000,1233820.000000000000,1712140.000000000000,1000000.000000000000,12099420.000000000000
FS( 200 ),1085050.000000000000,1123930.000000000000,1263040.000000000000,1239400.000000000000,1206400.000000000000,1000000.000000000000,1185040.000000000000,1226079.999999999500,1679120.000000000000,1000000.000000000000,12008060.000000000000
FS( 201 ),1072450.000000000000,1117470.000000000000,1253120.000000000000,1233520.000000000000,1190920.000000000000,1000000.000000000000,1159360.000000000000,1212040.000000000000,1696800.000000000000,1000000.000000000000,11935680.000000000000
FS( 202 ),1064350.000000000000,1108460.000000000000,1233440.000000000000,1226240.000000000000,1175440.000000000000,1000000.000000000000,1185040.000000000000,1223020.000000000000,1714480.000000000000,1000000.000000000000,11930470.000000000000
FS( 203 ),1066600.000000000000,1103190.000000000000,1213600.000000000000,1224840.000000000000,1175440.000000000000,1000000.000000000000,1185040.000000000000,1219959.999999999500,1738660.000000000000,1000000.000000000000,11927330.000000000000
FS( 204 ),1085050.000000000000,1116110.000000000000,1229120.000000000000,1234640.000000000200,1169420.000000000000,1000000.000000000000,1164519.999999999500,1213660.000000000000,1824720.000000000000,1000000.000000000000,12037240.000000000000
FS( 205 ),1089100.000000000000,1123930.000000000000,1239040.000000000000,1248080.000000000000,1181460.000000000000,1000000.000000000000,1185040.000000000000,1243180.000000000000,1789360.000000000000,1000000.000000000000,12099190.000000000000
FS( 206 ),1086850.000000000000,1126480.000000000000,1251680.000000000000,1264880.000000000200,1181460.000000000000,1000000.000000000000,1185040.000000000000,1243180.000000000000,1782860.000000000000,1000000.000000000000,12122430.000000000000
FS( 207 ),1089100.000000000000,1156230.000000000000,1258880.000000000000,1262360.000000000000,1181460.000000000000,1000000.000000000000,1185040.000000000000,1244620.000000000000,1780520.000000000000,1000000.000000000000,12158210.000000000000
FS( 208 ),1082800.000000000000,1169320.000000000000,1267360.000000000000,1260120.000000000000,1178880.000000000000,1000000.000000000000,1185040.000000000000,1244620.000000000000,1793780.000000000000,1000000.000000000000,12181920.000000000000
FS( 209 ),1086850.000000000000,1169320.000000000000,1271520.000000000000,1279439.999999999800,1190920.000000000000,1000000.000000000000,1185040.000000000000,1243180.000000000000,1793780.000000000000,1000000.000000000000,12220050.000000000000
FS( 210 ),1089100.000000000000,1157590.000000000000,1270080.000000000000,1274680.000000000000,1193500.000000000000,1000000.000000000000,1190199.999999999500,1241560.000000000000,1891020.000000000000,1000000.000000000000,12307730.000000000000
FS( 211 ),1076500.000000000000,1142120.000000000000,1263040.000000000000,1269640.000000000200,1190920.000000000000,1000000.000000000000,1179880.000000000000,1246240.000000000000,1871260.000000000500,1000000.000000000000,12239600.000000000000
FS( 212 ),1089100.000000000000,1142120.000000000000,1261600.000000000000,1250320.000000000000,1202960.000000000000,1000000.000000000000,1143880.000000000000,1246240.000000000000,1913120.000000000000,1000000.000000000000,12249340.000000000000
FS( 213 ),1076500.000000000000,1139399.999999999800,1251680.000000000000,1250320.000000000000,1206400.000000000000,1000000.000000000000,1164519.999999999500,1229140.000000000000,1911040.000000000500,1000000.000000000000,12229000.000000000000
FS( 214 ),1074700.000000000000,1151130.000000000000,1234720.000000000000,1250320.000000000000,1212420.000000000000,1000000.000000000000,1149040.000000000000,1227700.000000000000,1895440.000000000000,1000000.000000000000,12195470.000000000000
FS( 215 ),1070650.000000000200,1152490.000000000000,1229120.000000000000,1279439.999999999800,1218440.000000000000,1000000.000000000000,1154199.999999999500,1243180.000000000000,1893360.000000000000,1000000.000000000000,12240880.000000000000
FS( 216 ),1078750.000000000000,1149770.000000000000,1239040.000000000000,1284199.999999999800,1215860.000000000000,1000000.000000000000,1169680.000000000000,1244620.000000000000,1866840.000000000000,1000000.000000000000,12248760.000000000000
FS( 217 ),1072450.000000000000,1149770.000000000000,1219200.000000000000,1276920.000000000000,1206400.000000000000,1000000.000000000000,1174840.000000000000,1241560.000000000000,1800540.000000000500,1000000.000000000000,12141680.000000000000
FS( 218 ),1062550.000000000000,1146030.000000000000,1199360.000000000000,1274680.000000000000,1200380.000000000000,1000000.000000000000,1174840.000000000000,1227700.000000000000,1851240.000000000000,1000000.000000000000,12136780.000000000000
FS( 219 ),1062550.000000000000,1126480.000000000000,1202240.000000000000,1310800.000000000000,1215860.000000000000,1000000.000000000000,1174840.000000000000,1218340.000000000000,1820300.000000000000,1000000.000000000000,12131410.000000000000
FS( 220 ),1068400.000000000000,1117470.000000000000,1178240.000000000000,1308560.000000000000,1215860.000000000000,1000000.000000000000,1179880.000000000000,1243180.000000000000,1833560.000000000000,1000000.000000000000,12145150.000000000000
FS( 221 ),1078750.000000000000,1135660.000000000000,1185280.000000000000,1313320.000000000000,1215860.000000000000,1000000.000000000000,1174840.000000000000,1227700.000000000000,1902200.000000000000,1000000.000000000000,12233610.000000000000
FS( 222 ),1078750.000000000000,1130389.999999999800,1183840.000000000000,1327880.000000000200,1218440.000000000000,1000000.000000000000,1179880.000000000000,1255599.999999999500,1908700.000000000000,1000000.000000000000,12283480.000000000000
FS( 223 ),1085050.000000000000,1130389.999999999800,1179680.000000000000,1376320.000000000000,1224460.000000000000,1000000.000000000000,1195360.000000000000,1284940.000000000000,1954980.000000000000,1000000.000000000000,12431180.000000000000
FS( 224 ),1074700.000000000000,1136850.000000000000,1185280.000000000000,1376320.000000000000,1224460.000000000000,1000000.000000000000,1210840.000000000000,1266400.000000000000,1963820.000000000000,1000000.000000000000,12438670.000000000000
FS( 225 ),1064350.000000000000,1147220.000000000000,1189600.000000000000,1388360.000000000000,1215860.000000000000,1000000.000000000000,1179880.000000000000,1252540.000000000000,1939640.000000000000,1000000.000000000000,12377450.000000000000
FS( 226 ),1060300.000000000000,1147220.000000000000,1164000.000000000000,1386120.000000000000,1202960.000000000000,1000000.000000000000,1205680.000000000000,1233820.000000000000,1933140.000000000000,1000000.000000000000,12333240.000000000000
FS( 227 ),1060300.000000000000,1136850.000000000000,1155520.000000000000,1369040.000000000000,1202960.000000000000,1000000.000000000000,1205680.000000000000,1232200.000000000000,1915460.000000000500,1000000.000000000000,12278010.000000000000
FS( 228 ),1060300.000000000000,1162690.000000000000,1166880.000000000000,1364280.000000000000,1218440.000000000000,1000000.000000000000,1195360.000000000000,1213660.000000000000,1933140.000000000000,1000000.000000000000,12314750.000000000000
FS( 229 ),1056250.000000000000,1165410.000000000000,1186720.000000000000,1349720.000000000000,1196940.000000000000,1000000.000000000000,1190199.999999999500,1205920.000000000000,1990340.000000000000,1000000.000000000000,12341500.000000000000
FS( 230 ),1056250.000000000000,1169320.000000000000,1199360.000000000000,1373800.000000000000,1200380.000000000000,1000000.000000000000,1185040.000000000000,1221400.000000000000,2010360.000000000000,1000000.000000000000,12415910.000000000000
FS( 231 ),1048150.000000000100,1156230.000000000000,1186720.000000000000,1364280.000000000000,1190920.000000000000,1000000.000000000000,1164519.999999999500,1212040.000000000000,1990340.000000000000,1000000.000000000000,12313200.000000000000
FS( 232 ),1045899.999999999900,1147220.000000000000,1173920.000000000000,1402920.000000000000,1187480.000000000000,1000000.000000000000,1190199.999999999500,1204300.000000000000,1990340.000000000000,1000000.000000000000,12342280.000000000000
FS( 233 ),1040050.000000000000,1149770.000000000000,1178240.000000000000,1456400.000000000000,1178880.000000000000,1000000.000000000000,1190199.999999999500,1215280.000000000000,1994760.000000000500,1000000.000000000000,12403580.000000000000
FS( 234 ),1048150.000000000100,1147220.000000000000,1182400.000000000000,1449120.000000000000,1200380.000000000000,1000000.000000000000,1190199.999999999500,1224459.999999999500,2005940.000000000000,1000000.000000000000,12447870.000000000000
FS( 235 ),1036000.000000000000,1158950.000000000000,1173920.000000000000,1407960.000000000000,1200380.000000000000,1000000.000000000000,1205680.000000000000,1215280.000000000000,1988260.000000000500,1000000.000000000000,12386430.000000000000
FS( 236 ),1029700.000000000100,1149770.000000000000,1166880.000000000000,1402920.000000000000,1200380.000000000000,1000000.000000000000,1185040.000000000000,1205920.000000000000,1939640.000000000000,1000000.000000000000,12280250.000000000000
FS( 237 ),1036000.000000000000,1149770.000000000000,1178240.000000000000,1400680.000000000000,1187480.000000000000,1000000.000000000000,1200519.999999999500,1204300.000000000000,1952900.000000000000,1000000.000000000000,12309890.000000000000
FS( 238 ),1044100.000000000000,1157590.000000000000,1179680.000000000000,1436800.000000000000,1184900.000000000000,1000000.000000000000,1190199.999999999500,1229140.000000000000,2003600.000000000500,1000000.000000000000,12426010.000000000000
FS( 239 ),1048150.000000000100,1199070.000000000000,1193760.000000000000,1436800.000000000000,1190920.000000000000,1000000.000000000000,1200519.999999999500,1227700.000000000000,2025700.000000000000,1000000.000000000000,12522620.000000000000
FS( 240 ),1050400.000000000000,1223550.000000000000,1230560.000000000000,1429520.000000000000,1193500.000000000000,1000000.000000000000,1221040.000000000000,1216720.000000000000,1999180.000000000500,1000000.000000000000,12564470.000000000000
FS( 241 ),1050400.000000000000,1230010.000000000200,1234720.000000000000,1412720.000000000000,1193500.000000000000,1000000.000000000000,1210840.000000000000,1208980.000000000000,2067820.000000000000,1000000.000000000000,12608990.000000000000
FS( 242 ),1044100.000000000000,1227460.000000000000,1224960.000000000000,1424760.000000000000,1190920.000000000000,1000000.000000000000,1215880.000000000000,1221400.000000000000,1979420.000000000000,1000000.000000000000,12528900.000000000000
FS( 243 ),1040050.000000000000,1241740.000000000000,1213600.000000000000,1405439.999999999800,1187480.000000000000,1000000.000000000000,1210840.000000000000,1215280.000000000000,1926380.000000000000,1000000.000000000000,12440810.000000000000
FS( 244 ),1050400.000000000000,1241740.000000000000,1227680.000000000000,1417479.999999999800,1184900.000000000000,1000000.000000000000,1205680.000000000000,1215280.000000000000,1954980.000000000000,1000000.000000000000,12498140.000000000000
FS( 245 ),1040050.000000000000,1223550.000000000000,1209280.000000000000,1373800.000000000000,1178880.000000000000,1000000.000000000000,1205680.000000000000,1218340.000000000000,1924300.000000000000,1000000.000000000000,12373880.000000000000
FS( 246 ),1045899.999999999900,1236470.000000000000,1227680.000000000000,1383600.000000000200,1181460.000000000000,1000000.000000000000,1205680.000000000000,1207540.000000000000,1895440.000000000000,1000000.000000000000,12383770.000000000000
FS( 247 ),1060300.000000000000,1205530.000000000000,1234720.000000000000,1393400.000000000000,1187480.000000000000,1000000.000000000000,1200519.999999999500,1219959.999999999500,1906620.000000000000,1012799.999999999900,12421330.000000000000
