代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13433030.000000000000
真實報酬,3433030.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12805.811102878242
風險,146281.199004763910
起點值,0.087542426436
找到最佳解世代,1950
找到最佳解實驗#,1
找到最佳解次數,17

投資組合檔數,9
1301(3)[10],2317(16)[6],2408(23)[2],2474(27)[28],2801(28)[16],2882(31)[9],2885(34)[7],2892(39)[1],3008(41)[3],
FS( 135 ),1335211.000000000000,1302951.000000000000,1422351.000000000000,1060191.000000000000,1258951.000000000200,1534171.000000000000,1374451.000000000000,1270231.000000000000,1111111.000000000000,11669620.000000000000
FS( 136 ),1312411.000000000000,1292231.000000000000,1426690.999999999800,1071831.000000000000,1255101.000000000000,1499191.000000000000,1358491.000000000200,1263211.000000000000,1111111.000000000000,11590270.000000000000
FS( 137 ),1320961.000000000000,1299911.000000000000,1462960.999999999800,1087351.000000000000,1248171.000000000000,1505461.000000000000,1364191.000000000000,1266331.000000000000,1111111.000000000000,11666450.000000000000
FS( 138 ),1286761.000000000000,1289191.000000000000,1468851.000000000000,1081551.000000000000,1248171.000000000000,1488300.999999999800,1364191.000000000000,1263211.000000000000,1111111.000000000000,11601340.000000000000
FS( 139 ),1292461.000000000000,1292231.000000000000,1477841.000000000000,1124231.000000000000,1244321.000000000000,1485001.000000000000,1364191.000000000000,1255411.000000000000,1111111.000000000000,11646800.000000000000
FS( 140 ),1299511.000000000200,1290631.000000000000,1465750.999999999800,1163031.000000000000,1248171.000000000000,1494571.000000000000,1347091.000000000000,1255411.000000000000,1111111.000000000000,11675280.000000000000
FS( 141 ),1316611.000000000000,1299911.000000000000,1456760.999999999800,1168871.000000000000,1252021.000000000000,1502491.000000000000,1368751.000000000200,1266331.000000000000,1111111.000000000000,11742860.000000000000
FS( 142 ),1323811.000000000000,1295271.000000000000,1471950.999999999500,1211551.000000000000,1248171.000000000000,1505461.000000000000,1368751.000000000200,1266331.000000000000,1111111.000000000000,11802410.000000000000
FS( 143 ),1306711.000000000000,1301511.000000000000,1480940.999999999800,1194071.000000000000,1248171.000000000000,1486651.000000000000,1352790.999999999800,1266331.000000000000,1111111.000000000000,11748290.000000000000
FS( 144 ),1306711.000000000000,1295271.000000000000,1432890.999999999500,1215431.000000000000,1255101.000000000000,1478731.000000000000,1352790.999999999800,1270231.000000000000,1111111.000000000000,11718270.000000000000
FS( 145 ),1318111.000000000000,1315271.000000000000,1428240.999999999800,1215431.000000000000,1262031.000000000000,1527901.000000000000,1407511.000000000200,1284271.000000000000,1111111.000000000000,11869880.000000000000
FS( 146 ),1330860.999999999800,1327591.000000000000,1429790.999999999800,1232871.000000000000,1272811.000000000000,1521300.999999999800,1407511.000000000200,1295191.000000000000,1111111.000000000000,11929040.000000000000
FS( 147 ),1323811.000000000000,1353831.000000000000,1407160.999999999800,1236751.000000000000,1272811.000000000000,1516681.000000000000,1401810.999999999800,1292071.000000000200,1111111.000000000000,11916040.000000000000
FS( 148 ),1323811.000000000000,1375271.000000000000,1411810.999999999800,1225111.000000000000,1272811.000000000000,1512060.999999999800,1407511.000000000200,1295191.000000000000,1111111.000000000000,11934690.000000000000
FS( 149 ),1356511.000000000000,1378471.000000000000,1404060.999999999800,1254231.000000000000,1283591.000000000000,1530870.999999999800,1430310.999999999800,1302211.000000000000,1111111.000000000000,12051370.000000000000
FS( 150 ),1363711.000000000000,1390791.000000000000,1444670.999999999800,1261991.000000000000,1287441.000000000000,1529221.000000000000,1424611.000000000000,1306111.000000000200,1111111.000000000000,12119660.000000000000
FS( 151 ),1356511.000000000000,1392231.000000000000,1431341.000000000000,1246471.000000000000,1291290.999999999800,1540441.000000000000,1424611.000000000000,1306111.000000000200,1111111.000000000000,12100120.000000000000
FS( 152 ),1413661.000000000000,1406151.000000000000,1431341.000000000000,1265871.000000000000,1305151.000000000000,1550011.000000000200,1436011.000000000200,1313131.000000000000,1111111.000000000000,12232440.000000000000
FS( 153 ),1377961.000000000000,1407591.000000000000,1432890.999999999500,1258111.000000000000,1326711.000000000000,1554631.000000000000,1436011.000000000200,1317031.000000000200,1111111.000000000000,12222050.000000000000
FS( 154 ),1370910.999999999800,1392231.000000000000,1423591.000000000000,1234831.000000000000,1323631.000000000000,1560901.000000000000,1436011.000000000200,1313131.000000000000,1111111.000000000000,12166350.000000000000
FS( 155 ),1375110.999999999800,1390791.000000000000,1425140.999999999500,1227071.000000000000,1334411.000000000200,1552981.000000000000,1436011.000000000200,1313131.000000000000,1111111.000000000000,12165760.000000000000
FS( 156 ),1370910.999999999800,1393831.000000000000,1398170.999999999800,1211551.000000000000,1330561.000000000000,1552981.000000000000,1424611.000000000000,1313131.000000000000,1111111.000000000000,12106860.000000000000
FS( 157 ),1368061.000000000000,1399911.000000000000,1422351.000000000000,1225111.000000000000,1330561.000000000000,1559581.000000000000,1440570.999999999800,1313131.000000000000,1111111.000000000000,12170390.000000000000
FS( 158 ),1356511.000000000000,1399911.000000000000,1419250.999999999800,1225111.000000000000,1326711.000000000000,1546711.000000000000,1436011.000000000200,1313131.000000000000,1111111.000000000000,12134460.000000000000
FS( 159 ),1356511.000000000000,1396871.000000000000,1402510.999999999800,1217351.000000000000,1315931.000000000000,1540441.000000000000,1413211.000000000200,1302211.000000000000,1111111.000000000000,12056150.000000000000
FS( 160 ),1358011.000000000000,1384551.000000000000,1396620.999999999500,1219311.000000000000,1319781.000000000000,1529221.000000000000,1436011.000000000200,1317031.000000000200,1111111.000000000000,12071650.000000000000
FS( 161 ),1335211.000000000000,1376871.000000000000,1382980.999999999800,1203791.000000000000,1312851.000000000000,1516681.000000000000,1413211.000000000200,1317031.000000000200,1111111.000000000000,11969740.000000000000
FS( 162 ),1326661.000000000000,1386151.000000000000,1391970.999999999800,1225111.000000000000,1319781.000000000000,1545060.999999999800,1430310.999999999800,1320930.999999999800,1111111.000000000000,12057090.000000000000
FS( 163 ),1316611.000000000000,1373831.000000000000,1414601.000000000000,1225111.000000000000,1315931.000000000000,1534171.000000000000,1418911.000000000000,1320930.999999999800,1111111.000000000000,12031210.000000000000
FS( 164 ),1315261.000000000000,1390791.000000000000,1428240.999999999800,1230951.000000000000,1315931.000000000000,1552981.000000000000,1424611.000000000000,1320930.999999999800,1111111.000000000000,12090810.000000000000
FS( 165 ),1333711.000000000000,1399911.000000000000,1429790.999999999800,1238711.000000000000,1309001.000000000000,1552981.000000000000,1418911.000000000000,1320930.999999999800,1111111.000000000000,12115060.000000000000
FS( 166 ),1325161.000000000000,1403111.000000000000,1429790.999999999800,1232871.000000000000,1312851.000000000000,1580040.999999999800,1418911.000000000000,1320930.999999999800,1111111.000000000000,12134780.000000000000
FS( 167 ),1299511.000000000200,1381511.000000000000,1428240.999999999800,1217351.000000000000,1298221.000000000000,1576741.000000000000,1407511.000000000200,1327950.999999999800,1111111.000000000000,12048150.000000000000
FS( 168 ),1292461.000000000000,1390791.000000000000,1363450.999999999500,1219311.000000000000,1302071.000000000000,1584661.000000000000,1413211.000000000200,1324051.000000000200,1111111.000000000000,12001120.000000000000
FS( 169 ),1290961.000000000000,1392231.000000000000,1370890.999999999500,1217351.000000000000,1309001.000000000000,1610071.000000000000,1424611.000000000000,1334970.999999999800,1111111.000000000000,12061200.000000000000
FS( 170 ),1308061.000000000000,1392231.000000000000,1386080.999999999800,1283351.000000000000,1309001.000000000000,1616341.000000000000,1469070.999999999800,1349011.000000000200,1111111.000000000000,12224260.000000000000
FS( 171 ),1312411.000000000000,1393831.000000000000,1366550.999999999800,1256151.000000000000,1309001.000000000000,1622941.000000000000,1451971.000000000200,1349011.000000000200,1111111.000000000000,12172980.000000000000
FS( 172 ),1330860.999999999800,1406151.000000000000,1396620.999999999500,1271711.000000000000,1312851.000000000000,1616341.000000000000,1451971.000000000200,1356811.000000000000,1111111.000000000000,12254430.000000000000
FS( 173 ),1339411.000000000000,1413831.000000000000,1423591.000000000000,1316311.000000000000,1315931.000000000000,1616341.000000000000,1469070.999999999800,1345890.999999999800,1111111.000000000000,12351490.000000000000
FS( 174 ),1346611.000000000000,1412231.000000000000,1447770.999999999800,1353191.000000000000,1323631.000000000000,1619641.000000000000,1457671.000000000000,1341990.999999999800,1111111.000000000000,12413850.000000000000
FS( 175 ),1363711.000000000000,1415431.000000000000,1452420.999999999800,1364831.000000000000,1330561.000000000000,1603800.999999999800,1457671.000000000000,1345890.999999999800,1111111.000000000000,12445430.000000000000
FS( 176 ),1352311.000000000000,1415431.000000000000,1446220.999999999800,1355111.000000000000,1326711.000000000000,1587961.000000000000,1446270.999999999800,1338871.000000000000,1111111.000000000000,12380000.000000000000
FS( 177 ),1356511.000000000000,1412231.000000000000,1456760.999999999800,1345431.000000000000,1323631.000000000000,1603800.999999999800,1451971.000000000200,1345890.999999999800,1111111.000000000000,12407340.000000000000
FS( 178 ),1362211.000000000000,1401511.000000000000,1498920.999999999800,1329911.000000000000,1326711.000000000000,1591261.000000000200,1451971.000000000200,1338871.000000000000,1111111.000000000000,12412480.000000000000
FS( 179 ),1362211.000000000000,1399911.000000000000,1456760.999999999800,1326031.000000000000,1330561.000000000000,1584661.000000000000,1440570.999999999800,1341990.999999999800,1111111.000000000000,12353810.000000000000
FS( 180 ),1365211.000000000000,1410791.000000000000,1462960.999999999800,1308551.000000000000,1330561.000000000000,1575421.000000000000,1424611.000000000000,1341990.999999999800,1111111.000000000000,12331210.000000000000
FS( 181 ),1358011.000000000000,1415431.000000000000,1459861.000000000000,1347351.000000000000,1334411.000000000200,1572120.999999999800,1424611.000000000000,1349011.000000000200,1111111.000000000000,12371920.000000000000
FS( 182 ),1343761.000000000000,1413831.000000000000,1493031.000000000000,1345431.000000000000,1334411.000000000200,1552981.000000000000,1430310.999999999800,1349011.000000000200,1111111.000000000000,12373880.000000000000
FS( 183 ),1328011.000000000000,1407591.000000000000,1484040.999999999800,1386151.000000000000,1330561.000000000000,1543741.000000000000,1413211.000000000200,1341990.999999999800,1111111.000000000000,12346410.000000000000
FS( 184 ),1359361.000000000000,1515431.000000000000,1468851.000000000000,1382271.000000000000,1337491.000000000200,1552981.000000000000,1440570.999999999800,1356811.000000000000,1111111.000000000000,12524880.000000000000
FS( 185 ),1350811.000000000200,1504711.000000000000,1488380.999999999500,1409471.000000000000,1337491.000000000200,1554631.000000000000,1451971.000000000200,1356811.000000000000,1111111.000000000000,12565390.000000000000
FS( 186 ),1342261.000000000000,1486151.000000000000,1471950.999999999500,1390031.000000000000,1344421.000000000000,1527901.000000000000,1451971.000000000200,1356811.000000000000,1111111.000000000000,12482610.000000000000
FS( 187 ),1360860.999999999800,1492391.000000000000,1461410.999999999800,1384231.000000000000,1344421.000000000000,1545060.999999999800,1430310.999999999800,1356811.000000000000,1111111.000000000000,12486610.000000000000
FS( 188 ),1368061.000000000000,1498471.000000000000,1452420.999999999800,1382271.000000000000,1344421.000000000000,1521300.999999999800,1418911.000000000000,1359930.999999999800,1111111.000000000000,12456900.000000000000
FS( 189 ),1356511.000000000000,1504711.000000000000,1431341.000000000000,1378391.000000000000,1348271.000000000000,1519981.000000000000,1424611.000000000000,1359930.999999999800,1111111.000000000000,12434860.000000000000
FS( 190 ),1366561.000000000200,1523111.000000000000,1470400.999999999800,1382271.000000000000,1323631.000000000000,1519981.000000000000,1418911.000000000000,1363831.000000000000,1111111.000000000000,12479810.000000000000
FS( 191 ),1358011.000000000000,1495431.000000000000,1458310.999999999800,1347351.000000000000,1276661.000000000200,1505461.000000000000,1397251.000000000200,1341990.999999999800,1111111.000000000000,12291580.000000000000
FS( 192 ),1359361.000000000000,1504711.000000000000,1444670.999999999800,1349311.000000000000,1276661.000000000200,1497540.999999999800,1397251.000000000200,1334970.999999999800,1111111.000000000000,12275590.000000000000
FS( 193 ),1370910.999999999800,1500071.000000000000,1458310.999999999800,1353191.000000000000,1258951.000000000200,1486651.000000000000,1407511.000000000200,1334970.999999999800,1111111.000000000000,12281680.000000000000
FS( 194 ),1340910.999999999800,1481511.000000000000,1438781.000000000000,1327951.000000000000,1230461.000000000000,1464540.999999999800,1385851.000000000000,1317031.000000000200,1111111.000000000000,12098150.000000000000
FS( 195 ),1335211.000000000000,1484551.000000000000,1420800.999999999800,1345431.000000000000,1233540.999999999800,1481701.000000000200,1380151.000000000000,1317031.000000000200,1111111.000000000000,12109530.000000000000
FS( 196 ),1345110.999999999800,1492391.000000000000,1426690.999999999800,1347351.000000000000,1248171.000000000000,1496221.000000000000,1401810.999999999800,1327950.999999999800,1111111.000000000000,12196810.000000000000
FS( 197 ),1336561.000000000200,1500071.000000000000,1402510.999999999800,1353191.000000000000,1248171.000000000000,1499191.000000000000,1407511.000000000200,1338871.000000000000,1111111.000000000000,12197190.000000000000
FS( 198 ),1349461.000000000000,1513831.000000000000,1447770.999999999800,1401711.000000000000,1269731.000000000200,1537141.000000000000,1430310.999999999800,1352910.999999999800,1111111.000000000000,12413980.000000000000
FS( 199 ),1349461.000000000000,1518471.000000000000,1476601.000000000000,1426911.000000000000,1265881.000000000000,1540441.000000000000,1430310.999999999800,1359930.999999999800,1111111.000000000000,12479120.000000000000
FS( 200 ),1338061.000000000000,1520071.000000000000,1462960.999999999800,1419151.000000000000,1258951.000000000200,1538790.999999999800,1430310.999999999800,1341990.999999999800,1111111.000000000000,12421400.000000000000
FS( 201 ),1330860.999999999800,1527751.000000000000,1476601.000000000000,1424991.000000000000,1258951.000000000200,1534171.000000000000,1424611.000000000000,1334970.999999999800,1111111.000000000000,12424020.000000000000
FS( 202 ),1340910.999999999800,1546151.000000000000,1512560.999999999800,1419151.000000000000,1265881.000000000000,1552981.000000000000,1436011.000000000200,1377871.000000000000,1111111.000000000000,12562630.000000000000
FS( 203 ),1339411.000000000000,1553831.000000000000,1508220.999999999800,1428871.000000000000,1265881.000000000000,1560901.000000000000,1436011.000000000200,1377871.000000000000,1111111.000000000000,12582110.000000000000
FS( 204 ),1335211.000000000000,1553831.000000000000,1526200.999999999500,1438551.000000000000,1276661.000000000200,1562550.999999999800,1436011.000000000200,1385671.000000000000,1111111.000000000000,12625800.000000000000
FS( 205 ),1320961.000000000000,1546151.000000000000,1523101.000000000000,1428871.000000000000,1265881.000000000000,1545060.999999999800,1436011.000000000200,1377871.000000000000,1111111.000000000000,12555020.000000000000
FS( 206 ),1328011.000000000000,1561511.000000000000,1529300.999999999800,1467671.000000000000,1265881.000000000000,1552981.000000000000,1440570.999999999800,1381771.000000000000,1111111.000000000000,12638810.000000000000
FS( 207 ),1299511.000000000200,1607751.000000000000,1544180.999999999800,1529751.000000000000,1265881.000000000000,1551661.000000000000,1430310.999999999800,1377871.000000000000,1111111.000000000000,12718030.000000000000
FS( 208 ),1295311.000000000200,1607751.000000000000,1556270.999999999800,1498711.000000000000,1262031.000000000000,1551661.000000000000,1440570.999999999800,1377871.000000000000,1111111.000000000000,12701290.000000000000
FS( 209 ),1305211.000000000000,1607751.000000000000,1538290.999999999800,1475431.000000000000,1258951.000000000200,1559581.000000000000,1436011.000000000200,1381771.000000000000,1111111.000000000000,12674110.000000000000
FS( 210 ),1305211.000000000000,1584711.000000000000,1562470.999999999800,1459911.000000000000,1262031.000000000000,1557931.000000000000,1436011.000000000200,1381771.000000000000,1111111.000000000000,12661160.000000000000
FS( 211 ),1306711.000000000000,1607751.000000000000,1640591.000000000000,1504511.000000000000,1258951.000000000200,1578391.000000000000,1436011.000000000200,1392691.000000000000,1111111.000000000000,12836720.000000000000
FS( 212 ),1306711.000000000000,1600071.000000000000,1592540.999999999800,1490951.000000000000,1244321.000000000000,1591261.000000000200,1446270.999999999800,1381771.000000000000,1111111.000000000000,12765010.000000000000
FS( 213 ),1306711.000000000000,1592391.000000000000,1571460.999999999800,1514231.000000000000,1248171.000000000000,1594231.000000000000,1436011.000000000200,1388791.000000000000,1111111.000000000000,12763110.000000000000
FS( 214 ),1299511.000000000200,1577031.000000000000,1550380.999999999500,1469591.000000000000,1244321.000000000000,1568821.000000000000,1424611.000000000000,1385671.000000000000,1111111.000000000000,12631050.000000000000
FS( 215 ),1292461.000000000000,1569351.000000000000,1550380.999999999500,1459911.000000000000,1248171.000000000000,1556281.000000000200,1424611.000000000000,1385671.000000000000,1111111.000000000000,12597950.000000000000
FS( 216 ),1292461.000000000000,1584711.000000000000,1541080.999999999800,1454071.000000000000,1255101.000000000000,1546711.000000000000,1424611.000000000000,1395811.000000000000,1111111.000000000000,12605670.000000000000
FS( 217 ),1292461.000000000000,1607751.000000000000,1547281.000000000000,1479311.000000000000,1258951.000000000200,1537141.000000000000,1436011.000000000200,1388791.000000000000,1111111.000000000000,12658810.000000000000
FS( 218 ),1306711.000000000000,1607751.000000000000,1559370.999999999500,1487071.000000000000,1258951.000000000200,1534171.000000000000,1436011.000000000200,1388791.000000000000,1111111.000000000000,12689940.000000000000
FS( 219 ),1323811.000000000000,1623111.000000000000,1559370.999999999500,1475431.000000000000,1258951.000000000200,1540441.000000000000,1446270.999999999800,1392691.000000000000,1111111.000000000000,12731190.000000000000
FS( 220 ),1319461.000000000000,1615431.000000000000,1553170.999999999800,1479311.000000000000,1262031.000000000000,1521300.999999999800,1457671.000000000000,1395811.000000000000,1111111.000000000000,12715300.000000000000
FS( 221 ),1316611.000000000000,1592391.000000000000,1559370.999999999500,1456031.000000000000,1262031.000000000000,1492921.000000000000,1440570.999999999800,1395811.000000000000,1111111.000000000000,12626850.000000000000
FS( 222 ),1312411.000000000000,1615431.000000000000,1577351.000000000000,1463791.000000000000,1252021.000000000000,1499191.000000000000,1451971.000000000200,1395811.000000000000,1111111.000000000000,12679090.000000000000
FS( 223 ),1310910.999999999800,1630791.000000000000,1640591.000000000000,1471551.000000000000,1252021.000000000000,1507111.000000000000,1457671.000000000000,1395811.000000000000,1111111.000000000000,12777570.000000000000
FS( 224 ),1312411.000000000000,1623111.000000000000,1634700.999999999500,1494831.000000000000,1252021.000000000000,1507111.000000000000,1451971.000000000200,1395811.000000000000,1111111.000000000000,12783080.000000000000
FS( 225 ),1313761.000000000000,1630791.000000000000,1667870.999999999500,1537511.000000000000,1255101.000000000000,1512060.999999999800,1463371.000000000000,1399711.000000000000,1111111.000000000000,12891290.000000000000
FS( 226 ),1323811.000000000000,1623111.000000000000,1652680.999999999800,1595711.000000000000,1248171.000000000000,1494571.000000000000,1451971.000000000200,1399711.000000000000,1111111.000000000000,12900850.000000000000
FS( 227 ),1330860.999999999800,1623111.000000000000,1607420.999999999800,1564671.000000000000,1248171.000000000000,1497540.999999999800,1457671.000000000000,1399711.000000000000,1111111.000000000000,12840270.000000000000
FS( 228 ),1310910.999999999800,1623111.000000000000,1616720.999999999800,1595711.000000000000,1244321.000000000000,1491271.000000000200,1451971.000000000200,1414531.000000000200,1111111.000000000000,12859660.000000000000
FS( 229 ),1320961.000000000000,1623111.000000000000,1592540.999999999800,1611231.000000000000,1248171.000000000000,1483351.000000000000,1430310.999999999800,1410631.000000000000,1111111.000000000000,12831420.000000000000
FS( 230 ),1310910.999999999800,1577031.000000000000,1601531.000000000000,1603471.000000000000,1237391.000000000000,1512060.999999999800,1418911.000000000000,1410631.000000000000,1111111.000000000000,12783050.000000000000
FS( 231 ),1318111.000000000000,1577031.000000000000,1592540.999999999800,1586031.000000000000,1233540.999999999800,1521300.999999999800,1424611.000000000000,1414531.000000000200,1111111.000000000000,12778810.000000000000
FS( 232 ),1326661.000000000000,1577031.000000000000,1583550.999999999800,1622871.000000000000,1230461.000000000000,1502491.000000000000,1424611.000000000000,1406731.000000000000,1111111.000000000000,12785520.000000000000
FS( 233 ),1322311.000000000000,1584711.000000000000,1586341.000000000000,1603471.000000000000,1226611.000000000000,1513381.000000000000,1430310.999999999800,1399711.000000000000,1111111.000000000000,12777960.000000000000
FS( 234 ),1315261.000000000000,1623111.000000000000,1583550.999999999800,1626751.000000000000,1233540.999999999800,1512060.999999999800,1418911.000000000000,1414531.000000000200,1111111.000000000000,12838830.000000000000
FS( 235 ),1330860.999999999800,1692391.000000000000,1643690.999999999800,1611231.000000000000,1233540.999999999800,1534171.000000000000,1436011.000000000200,1417651.000000000000,1111111.000000000000,13010660.000000000000
FS( 236 ),1335211.000000000000,1769351.000000000000,1637490.999999999800,1650031.000000000000,1230461.000000000000,1552981.000000000000,1457671.000000000000,1421551.000000000200,1111111.000000000000,13165860.000000000000
FS( 237 ),1330860.999999999800,1746311.000000000000,1652990.999999999800,1653911.000000000000,1230461.000000000000,1551661.000000000000,1451971.000000000200,1421551.000000000200,1111111.000000000000,13150830.000000000000
FS( 238 ),1335211.000000000000,1738631.000000000000,1665390.999999999500,1642271.000000000000,1233540.999999999800,1562550.999999999800,1446270.999999999800,1432470.999999999800,1111111.000000000000,13167450.000000000000
FS( 239 ),1342261.000000000000,1738631.000000000000,1656091.000000000000,1634511.000000000000,1233540.999999999800,1552981.000000000000,1446270.999999999800,1443390.999999999800,1111111.000000000000,13158790.000000000000
FS( 240 ),1368061.000000000000,1853991.000000000000,1690190.999999999800,1665591.000000000000,1252021.000000000000,1597531.000000000200,1469070.999999999800,1464450.999999999800,1111111.000000000000,13472020.000000000000
FS( 241 ),1368061.000000000000,1877191.000000000000,1724290.999999999800,1665591.000000000000,1248171.000000000000,1597531.000000000200,1469070.999999999800,1479271.000000000000,1111111.000000000000,13540290.000000000000
FS( 242 ),1355161.000000000000,1823271.000000000000,1711890.999999999500,1636471.000000000000,1248171.000000000000,1591261.000000000200,1451971.000000000200,1464450.999999999800,1111111.000000000000,13393760.000000000000
FS( 243 ),1355161.000000000000,1838631.000000000000,1708790.999999999800,1626751.000000000000,1248171.000000000000,1603800.999999999800,1469070.999999999800,1479271.000000000000,1111111.000000000000,13440760.000000000000
FS( 244 ),1359361.000000000000,1807911.000000000000,1724290.999999999800,1632591.000000000000,1255101.000000000000,1587961.000000000000,1479331.000000000000,1475371.000000000000,1111111.000000000000,13433030.000000000000
