代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12550620.678749999000
真實報酬,2550620.678749999000

夏普值報酬,0.246362067875
夏普值風險,0.070493257756
夏普值,3.494831643709

預期報酬,23175.786912478135
風險,145754.761345956130
起點值,0.159005350484
找到最佳解世代,4967
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,4
2330(19),2353(21),2382(24),2474(28),
FS( 26 ),2426024.731749999800,2842455.426999999700,2639932.065999999600,2673488.758750000000,10581900.983500000000
FS( 27 ),2473603.261000000400,2835844.809000000400,2659116.796249999700,2673488.758750000000,10642053.625000000000
FS( 28 ),2402369.869750000100,2842455.426999999700,2659116.796249999700,2740540.735000000300,10644482.828000000000
FS( 29 ),2426024.731749999800,2850718.699500000100,2662860.158249999900,2787581.653750000100,10727185.243250001000
FS( 30 ),2449948.399000000200,2827581.536499999900,2738195.318499999600,2800872.580000000100,10816597.833999999000
FS( 31 ),2461775.830000000100,2820970.918500000600,2835990.650749999600,2740540.735000000300,10859278.134250000000
FS( 32 ),2497258.123000000100,2926740.806500000400,2952970.713249999600,2807592.711250000200,11184562.354000000000
FS( 33 ),2544836.652249999800,2935004.079000000400,2888865.638999999500,2787581.653750000100,11156288.024000000000
FS( 34 ),2556664.083250000100,2911866.916000000200,2915069.173000000000,2787581.653750000100,11171181.826000001000
FS( 35 ),2556664.083250000100,2797833.755500000400,3005845.701499999500,2847913.498749999800,11208257.039000001000
FS( 36 ),2533009.221249999900,2797833.755500000400,2918812.534999999700,2841193.367500000200,11090848.879249999000
FS( 37 ),2556664.083250000100,2804444.373499999800,2941740.627249999900,2888084.949999999700,11190934.034000000000
FS( 38 ),2556664.083250000100,2766433.319999999400,2945483.989249999600,2834473.236250000100,11103054.628750000000
FS( 39 ),2568491.514250000000,2774696.592500000300,2922555.896999999400,2814312.842499999800,11080056.846249999000
FS( 40 ),2497258.123000000100,2751559.429499999600,2847220.736749999200,2774141.391250000300,10870179.680500001000
FS( 41 ),2390542.438749999700,2652400.159500000100,2824760.564749999900,2760701.128750000100,10628404.291749999000
FS( 42 ),2426024.731749999800,2744948.811499999800,2817273.840749999500,2854633.630000000400,10842881.014000000000
FS( 43 ),2473603.261000000400,2736685.538999999900,2839734.012749999800,3015468.771249999800,11065491.584000001000
FS( 44 ),2449948.399000000200,2804444.373499999800,2809787.116750000000,2955136.926249999600,11019316.815499999000
FS( 45 ),2485430.692000000300,2774696.592500000300,2798557.030749999900,2995457.713749999200,11054142.028999999000
FS( 46 ),2497258.123000000100,2804444.373499999800,2839734.012749999800,3129561.666250000700,11270998.175500002000
FS( 47 ),2497258.123000000100,2774696.592500000300,2813530.478749999800,3015468.771249999800,11100953.965500001000
FS( 48 ),2556664.083250000100,2759822.702000000000,2809787.116750000000,2928405.737499999800,11054679.639500000000
FS( 49 ),2580318.945249999900,2744948.811499999800,2847220.736749999200,2988737.582499999600,11161226.075999998000
FS( 50 ),2568491.514250000000,2782959.865000000200,2813530.478749999800,3002177.844999999700,11167159.703000000000
FS( 51 ),2568491.514250000000,2766433.319999999400,2839734.012749999800,2982017.451249999900,11156676.298249999000
FS( 52 ),2533009.221249999900,2789570.483000000000,2854707.460749999600,2955136.926249999600,11132424.091249999000
FS( 53 ),2556664.083250000100,2820970.918500000600,2862194.184749999500,2961857.057499999200,11201686.243999999000
FS( 54 ),2544836.652249999800,2782959.865000000200,2835990.650749999600,3002177.844999999700,11165965.013000000000
FS( 55 ),2568491.514250000000,2766433.319999999400,2806043.754749999800,3015468.771249999800,11156437.360250000000
FS( 56 ),2556664.083250000100,2766433.319999999400,2850964.098749999400,3069229.821250000000,11243291.323249999000
FS( 57 ),2568491.514250000000,2766433.319999999400,2828503.926749999600,3015468.771249999800,11178897.532249998000
FS( 58 ),2568491.514250000000,2751559.429499999600,2809787.116750000000,3049069.427499999800,11178907.488000000000
FS( 59 ),2556664.083250000100,2736685.538999999900,2798557.030749999900,3015468.771249999800,11107375.424249999000
FS( 60 ),2616070.043500000100,2759822.702000000000,2990404.333249999700,2988737.582499999600,11355034.661249999000
FS( 61 ),2687034.629500000300,2759822.702000000000,2986660.971249999500,3028909.033749999900,11462427.336499998000
FS( 62 ),2722785.727750000100,2759822.702000000000,2960457.437249999500,3062509.689999999900,11505575.556999998000
FS( 63 ),2687034.629500000300,2744948.811499999800,2934253.903249999500,3062509.689999999900,11428747.034249999000
FS( 64 ),2710958.296749999700,2744948.811499999800,2997891.057249999600,3042349.296250000100,11496147.461750001000
FS( 65 ),2687034.629500000300,2759822.702000000000,2967944.161249999400,3015468.771249999800,11430270.264000000000
FS( 66 ),2770095.451750000000,2797833.755500000400,3129844.567749999500,3015468.771249999800,11713242.546250001000
FS( 67 ),2734613.158749999900,2774696.592500000300,3092410.947749999400,2961857.057499999200,11563577.756500000000
FS( 68 ),2710958.296749999700,2812707.646000000200,3073226.217499999800,2968577.188749999700,11565469.348999999000
FS( 69 ),2722785.727750000100,2789570.483000000000,3039535.959499999900,3015468.771249999800,11567360.941500001000
FS( 70 ),2722785.727750000100,2736685.538999999900,2997891.057249999600,3015468.771249999800,11472831.095250001000
FS( 71 ),2663379.767500000100,2705285.103500000200,2997891.057249999600,2955136.926249999600,11321692.854499999000
FS( 72 ),2675207.198500000400,2728422.266500000400,2964200.799249999200,2928405.737499999800,11296236.001750000000
FS( 73 ),2675207.198500000400,2705285.103500000200,3050766.045499999500,3002177.844999999700,11433436.192499999000
FS( 74 ),2698862.060500000100,2736685.538999999900,3103641.033749999000,3028909.033749999900,11568097.666999999000
FS( 75 ),2746440.589749999800,2728422.266500000400,3201436.365999999500,3055789.558749999900,11732088.780999999000
FS( 76 ),2758268.020750000100,2728422.266500000400,3318416.428499999500,3042349.296250000100,11847456.012000002000
FS( 77 ),2794019.119000000400,2736685.538999999900,3258054.716250000100,3022188.902499999900,11810948.276750000000
FS( 78 ),2817673.981000000100,2751559.429499999600,3111127.757749999400,3022188.902499999900,11702550.070749998000
FS( 79 ),2841328.843000000300,2721811.648500000100,3073226.217499999800,3055789.558749999900,11692156.267750001000
FS( 80 ),2853156.274000000200,2804444.373499999800,3178976.193999999200,3102681.141250000300,11939257.982749999000
FS( 81 ),2817673.981000000100,2804444.373499999800,3114871.119750000100,3136281.797500000300,11873271.271749999000
FS( 82 ),2794019.119000000400,2842455.426999999700,3077437.499749999000,3095961.010000000700,11809873.055750001000
FS( 83 ),2829501.412000000500,2850718.699500000100,3032049.235499999500,3089240.878750000100,11801510.225749999000
FS( 84 ),2829501.412000000500,2888729.753000000500,3099897.671749999700,3129561.666250000700,11947690.503000002000
FS( 85 ),2841328.843000000300,2941614.697000000200,3149029.297999999500,3095961.010000000700,12027933.848000001000
FS( 86 ),2853156.274000000200,2896993.025500000500,3141074.653750000100,3069229.821250000000,11960453.774500001000
FS( 87 ),2864983.705000000100,2865592.590000000300,3088667.585749999600,3055789.558749999900,11875033.439500000000
FS( 88 ),2912562.234249999700,2958141.241999999600,3129844.567749999500,3022188.902499999900,12022736.946500000000
FS( 89 ),2877079.941250000100,3011026.185999999800,3111127.757749999400,3183173.380000000400,12182407.265000001000
FS( 90 ),2853156.274000000200,2973015.132499999400,3103641.033749999000,3270385.749999999500,12200198.190249998000
FS( 91 ),2924389.665250000100,2935004.079000000400,3114871.119750000100,3243505.225000000100,12217770.089000000000
FS( 92 ),2888907.372250000000,2964751.860000000800,3114871.119750000100,3270385.749999999500,12238916.102000002000
FS( 93 ),2888907.372250000000,2973015.132499999400,3133587.929749999200,3350877.988749999600,12346388.423249997000
FS( 94 ),2877079.941250000100,2926740.806500000400,3092410.947749999400,3377758.513749999900,12273990.209250001000
FS( 95 ),2877079.941250000100,2926740.806500000400,3069482.855499999600,3592354.705000000100,12465658.308250001000
FS( 96 ),2817673.981000000100,2865592.590000000300,2960457.437249999500,3505142.335000000000,12148866.343249999000
FS( 97 ),2829501.412000000500,2850718.699500000100,3050766.045499999500,3739898.919999999900,12470885.077000000000
FS( 98 ),2864983.705000000100,2882119.135000000700,3073226.217499999800,3733178.788749999800,12553507.846250001000
FS( 99 ),2817673.981000000100,2858981.972000000100,3141074.653750000100,3478261.810000000100,12295992.416750001000
FS( 100 ),2805846.549999999800,2926740.806500000400,3054509.407499999300,3511862.466250000100,12298959.230249999000
FS( 101 ),2781922.882749999900,3011026.185999999800,3043279.321499999600,3686137.869999999200,12522366.260249998000
FS( 102 ),2805846.549999999800,3002762.913499999800,3092410.947749999400,3645966.418749999700,12546986.829999998000
FS( 103 ),2817673.981000000100,2941614.697000000200,3065739.493499998900,3572194.311249999800,12397222.482749999000
FS( 104 ),2841328.843000000300,2973015.132499999400,3160259.383999999600,3538593.654999999800,12513197.014499998000
FS( 105 ),2853156.274000000200,2941614.697000000200,3145285.935999999300,3545313.786250000400,12485370.693250000000
FS( 106 ),2817673.981000000100,2941614.697000000200,3043279.321499999600,3505142.335000000000,12307710.334500000000
FS( 107 ),2864983.705000000100,2926740.806500000400,3028305.873499999300,3565474.180000000200,12385504.564999999000
FS( 108 ),2900734.803249999900,2935004.079000000400,3054509.407499999300,3578914.442500000400,12469162.732249999000
FS( 109 ),2900734.803249999900,2973015.132499999400,3024562.511499999600,3565474.180000000200,12463786.627249999000
FS( 110 ),2900734.803249999900,3002762.913499999800,3009589.063499999700,3592354.705000000100,12505441.485250000000
FS( 111 ),2877079.941250000100,2973015.132499999400,3054509.407499999300,3659406.681249999900,12564011.162500000000
FS( 112 ),2877079.941250000100,2958141.241999999600,3047022.683499999800,3639246.287500000100,12521490.154250000000
FS( 113 ),2864983.705000000100,2926740.806500000400,3054509.407499999300,3605794.967499999800,12452028.886499999000
FS( 114 ),2900734.803249999900,2949877.969500000600,2994147.695249999400,3686137.869999999200,12530898.338000000000
FS( 115 ),2900734.803249999900,2973015.132499999400,3028305.873499999300,3820391.158749999900,12722446.967999998000
FS( 116 ),2924389.665250000100,2973015.132499999400,3017075.787499999600,3833831.421250000100,12748312.006500000000
FS( 117 ),2936217.096249999900,2964751.860000000800,2982917.609249999700,3786790.502499999900,12670677.068000000000
FS( 118 ),2948044.527249999800,3011026.185999999800,3039535.959499999900,3786790.502499999900,12785397.175249999000
FS( 119 ),2900734.803249999900,2981278.405000000300,2997891.057249999600,3780070.371249999900,12659974.636750000000
FS( 120 ),2841328.843000000300,2987889.022999999600,3061996.131499999200,3659406.681249999900,12550620.678749999000
