代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10965705.205249999000
真實報酬,965705.205249998720

夏普值報酬,0.087870520525
夏普值風險,0.035544956772
夏普值,2.472095298626

預期報酬,7636.315921308738
風險,200147.335587809040
起點值,0.038153472785
找到最佳解世代,4367
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2),2412(24),2454(26),4904(45),
FS( 59 ),2577214.931249999900,2551744.245000000600,2921569.262500000200,2511291.900500000000,10561820.339250000000
FS( 60 ),2425887.531250000500,2531185.621250000300,2732011.782499999300,2489926.861000000000,10179011.796000000000
FS( 61 ),2425887.531250000500,2551744.245000000600,2589744.115000000200,2599698.960500000500,10167074.851750001000
FS( 62 ),2580998.116250000000,2584847.113750000500,2755706.467500000700,2599698.960500000500,10521250.658000002000
FS( 63 ),2538437.284999999700,2602966.578750000300,2803095.837500000400,2602645.862499999800,10547145.563749999000
FS( 64 ),2567756.968750000500,2615859.275000000800,2767553.810000001000,2558442.332499999600,10509612.386250002000
FS( 65 ),2580998.116250000000,2628751.971249999500,2838637.865000000200,2522342.782999999800,10570730.735500000000
FS( 66 ),2445749.252499999500,2628751.971249999500,2739876.825000000200,2577597.195499999900,10391975.244250000000
FS( 67 ),2377651.922499999900,2641296.216250000500,2755706.467500000700,2635061.784499999600,10409716.390750000000
FS( 68 ),2384272.496249999900,2602966.578750000300,2767553.810000001000,2610749.842999999900,10365542.728000002000
FS( 69 ),2474123.139999999700,2641296.216250000500,2779401.152500000300,2566546.313000000100,10461366.821750000000
FS( 70 ),2522358.748750000300,2590073.882499999800,2625286.142500000100,2582754.273999999700,10320473.047750000000
FS( 71 ),2551678.432500000100,2567076.100000000100,2700352.497500000500,2566546.313000000100,10385653.343000002000
FS( 72 ),2551678.432500000100,2564636.941250000100,2771436.552500000200,2550338.352000000000,10438090.278250001000
FS( 73 ),2570594.357499999500,2561849.331250000300,2826790.522500000900,2525289.685000000100,10484523.896250000000
FS( 74 ),2490201.676250000000,2551744.245000000600,2830673.265000000100,2552548.528500000000,10425167.714750001000
FS( 75 ),2583835.504999999900,2572302.868750000800,2826790.522500000900,2566546.313000000100,10549475.209250003000
FS( 76 ),2580998.116250000000,2564636.941250000100,2850485.207500000000,2591594.980000000000,10587715.245000001000
FS( 77 ),2593293.467500000300,2577181.186250001200,2763571.510000000200,2632851.608000000000,10566897.771750003000
FS( 78 ),2545057.858749999700,2574742.027500000300,2751724.167500000000,2602645.862499999800,10474169.916250002000
FS( 79 ),2551678.432500000100,2582407.955000000500,2795131.237500000300,2666004.255500000000,10595221.880500002000
FS( 80 ),2625450.539999999600,2615859.275000000800,2890009.535000000100,2682212.216500000100,10813531.566500001000
FS( 81 ),2645312.261250000000,2602966.578750000300,2850485.207500000000,2687369.294999999500,10786133.342499999000
FS( 82 ),2680306.722499999700,2602966.578750000300,2842520.607499999900,2712417.962000000300,10838211.870749999000
FS( 83 ),2705843.221249999500,2577181.186250001200,2755706.467500000700,2712417.962000000300,10751148.837000001000
FS( 84 ),2728542.331250000300,2579968.796250000100,2732011.782499999300,2696210.001000000600,10736732.911000000000
FS( 85 ),2703005.832500000000,2602966.578750000300,2684622.412500000100,2739676.805500000200,10730271.629250001000
FS( 86 ),2677469.333749999800,2590073.882499999800,2696469.755000000400,2814086.080999999800,10778099.052250000000
FS( 87 ),2650987.038749999800,2602966.578750000300,2747741.867500000600,2880391.376000000600,10882086.861000001000
FS( 88 ),2648149.649999999900,2590073.882499999800,2629268.442500000400,2979112.592999999900,10846604.568000000000
FS( 89 ),2689764.685000000100,2584847.113750000500,2708317.097500000100,2973955.514500000000,10956884.410750000000
FS( 90 ),2677469.333749999800,2587634.723750000400,2680640.112500000300,3050574.966500000100,10996319.136500001000
FS( 91 ),2650987.038749999800,2602966.578750000300,2676657.812500000000,3144139.105000000000,11074750.535000000000
FS( 92 ),2654770.223749999900,2602966.578750000300,2684622.412500000100,3056468.770500000100,10998827.985500000000
FS( 93 ),2570594.357499999500,2602966.578750000300,2617421.100000000100,3034367.005500000000,10825349.041749999000
FS( 94 ),2583835.504999999900,2602966.578750000300,2641115.785000000100,2962904.631999999800,10790822.500750000000
FS( 95 ),2606534.614999999800,2615859.275000000800,2708317.097500000100,3007108.162000000000,10937819.149500001000
FS( 96 ),2599914.041249999800,2628751.971249999500,2660828.169999999900,3061625.848999999900,10951120.031499999000
FS( 97 ),2528979.322499999800,2641296.216250000500,2589744.115000000200,3122037.339999999400,10882056.993750000000
FS( 98 ),2526141.933749999900,2679974.305000000600,2609556.057500000100,3248754.126000000600,11064426.422250001000
FS( 99 ),2512900.786249999900,2641296.216250000500,2605573.757499999400,3150032.909000000000,10909803.669000000000
FS( 100 ),2490201.676250000000,2590073.882499999800,2550319.344999999700,3045417.888000000300,10676012.791749999000
FS( 101 ),2526141.933749999900,2602966.578750000300,2455441.047500000300,3100672.300500000400,10685221.860500000000
FS( 102 ),2480743.713750000100,2590073.882499999800,2416016.277500000300,3100672.300500000400,10587506.174249999000
FS( 103 ),2512900.786249999900,2602966.578750000300,2333084.880000000400,3199393.517499999600,10648345.762500001000
FS( 104 ),2554515.821249999600,2577181.186250001200,2333084.880000000400,3188342.635000000200,10653124.522500001000
FS( 105 ),2648149.649999999900,2590073.882499999800,2392321.592500000300,3265698.812500000000,10896243.937500000000
FS( 106 ),2648149.649999999900,2579968.796250000100,2404168.935000000500,3221495.282499999700,10853782.663750000000
FS( 107 ),2664228.186250000300,2579968.796250000100,2380474.250000000000,3155189.987499999800,10779861.219999999000
FS( 108 ),2773940.551250000000,2628751.971249999500,2443593.705000000100,3221495.282499999700,11067781.509999998000
FS( 109 ),2735162.905000000300,2615859.275000000800,2455441.047500000300,3276749.694999999800,11083212.922500001000
FS( 110 ),2721921.757499999800,2602966.578750000300,2388339.292500000000,3276749.694999999800,10989977.323750000000
FS( 111 ),2735162.905000000300,2590073.882499999800,2242188.882499999400,3210444.399999999900,10777870.069999998000
FS( 112 ),2870411.768750000300,2628751.971249999500,2254036.225000000600,3259805.008500000000,11013004.973500000000
FS( 113 ),2877032.342500000300,2628751.971249999500,2202664.554999999700,3292957.656000000000,11001406.524750000000
FS( 114 ),2815555.586250000200,2615859.275000000800,2226359.240000000200,3292957.656000000000,10950731.757250002000
FS( 115 ),2857170.621249999900,2628751.971249999500,2234323.839999999900,3254647.929999999700,10974894.362499999000
FS( 116 ),2795693.864999999800,2615859.275000000800,2297443.294999999900,3265698.812500000000,10974695.247500001000
FS( 117 ),2731379.719999999300,2615859.275000000800,2285595.952500000100,3254647.929999999700,10887482.877499999000
FS( 118 ),2719084.368749999900,2590073.882499999800,2198781.812500000000,3243597.047499999900,10751537.111250000000
FS( 119 ),2689764.685000000100,2602966.578750000300,2186934.470000000200,3215601.478499999700,10695267.212250000000
FS( 120 ),2731379.719999999300,2602966.578750000300,2096038.472500000100,3034367.005500000000,10464751.776750000000
FS( 121 ),2790019.087499999900,2615859.275000000800,2155275.185000000100,3007108.162000000000,10568261.709500002000
FS( 122 ),2811772.401250000100,2628751.971249999500,2293560.552500000200,3094778.496499999900,10828863.421499999000
FS( 123 ),2811772.401250000100,2615859.275000000800,2289578.252499999900,3177291.752499999500,10894501.681250000000
FS( 124 ),2850550.047499999900,2602966.578750000300,2396204.335000000900,3155189.987499999800,11004910.948750000000
FS( 125 ),2847712.658749999500,2582407.955000000500,2392321.592500000300,3127931.143999999900,10950373.350250000000
FS( 126 ),2844875.270000000000,2602966.578750000300,2376491.950000000200,3138982.026499999700,10963315.825250000000
FS( 127 ),2844875.270000000000,2590073.882499999800,2348814.965000000300,3155189.987499999800,10938954.105000000000
FS( 128 ),2834471.511250000000,2602966.578750000300,2364644.607499999900,3166240.869999999600,10968323.567499999000
FS( 129 ),2860953.806249999900,2590073.882499999800,2364644.607499999900,3150032.909000000000,10965705.205249999000
