代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12352368.285000000000
真實報酬,2352368.285000000100

夏普值報酬,0.226536828500
夏普值風險,0.049366975452
夏普值,4.588833454478

預期報酬,15075.362316503195
風險,157232.078450384000
起點值,0.095879686035
找到最佳解世代,3217
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0),1216(2),2301(13),2330(20),2412(27),3008(42),
FS( 11 ),1703063.118999999700,1732293.360999999800,1674903.343999999800,1619904.931250000100,1658716.268750000000,1768728.217750000100,10157613.241750000000
FS( 12 ),1739859.571000000000,1755948.222999999800,1706124.576000000100,1675408.237500000300,1669667.593750000000,1873890.805000000200,10420903.006250000000
FS( 13 ),1737231.252999999800,1754335.391499999700,1706124.576000000100,1669434.787500000100,1673401.000000000200,1857702.755500000000,10398233.763499999000
FS( 14 ),1744459.127499999900,1746808.844499999900,1722053.776000000100,1692084.118749999900,1684352.325000000200,1892766.907000000100,10482529.098750001000
FS( 15 ),1722775.504000000000,1723153.982499999700,1708673.247999999900,1671425.937499999800,1688085.731250000200,1846920.678249999900,10361039.081499999000
FS( 16 ),1703063.118999999700,1697348.678499999900,1677452.016000000100,1661221.293750000000,1680867.812500000000,1865796.780250000100,10285753.699999999000
FS( 17 ),1686636.131499999700,1668317.711499999500,1655151.135999999900,1650767.756250000100,1678876.662500000300,1830762.496000000000,10170515.893750001000
FS( 18 ),1705691.437000000200,1684446.026499999700,1670443.167999999800,1632349.618750000100,1693561.393749999800,1782228.214750000000,10168723.858749999000
FS( 19 ),1718175.947499999800,1684446.026499999700,1670443.167999999800,1644545.412500000100,1711979.531250000000,1865796.780250000100,10295390.865999999000
FS( 20 ),1732631.696499999800,1681220.363500000000,1621381.231999999800,1656990.100000000100,1708246.125000000000,1846920.678249999900,10247394.195249999000
FS( 21 ),1739859.571000000000,1757561.054499999900,1686372.367999999800,1685861.774999999900,1730148.774999999900,1881984.829749999800,10481792.373250000000
FS( 22 ),1727375.060499999700,1743045.570999999800,1699752.895999999900,1726929.243750000100,1728406.518750000000,1852326.650500000200,10477839.940499999000
FS( 23 ),1778627.261500000000,1794118.568500000100,1726513.951999999800,1745596.275000000100,1743091.250000000000,1844232.625750000100,10632183.932750000000
FS( 24 ),1781255.579500000000,1792505.737000000000,1717593.600000000100,1745596.275000000100,1748566.912500000100,1849638.598000000000,10635160.702000000000
FS( 25 ),1766142.750999999900,1818311.040999999700,1732885.632000000000,1741365.081250000000,1750309.168750000200,1838826.653500000000,10647844.327499999000
FS( 26 ),1785855.135999999900,1840353.071499999600,1739894.480000000000,1739125.037499999900,1752300.318749999900,1784916.267249999800,10642448.310999999000
FS( 27 ),1785855.135999999900,1827450.419499999800,1728425.455999999800,1719960.218750000000,1756033.725000000100,1766040.165250000300,10583769.120499998000
FS( 28 ),1771399.387000000100,1856481.386499999600,1735434.304000000000,1700795.400000000100,1759518.237500000000,1755258.088000000200,10578890.802999999000
FS( 29 ),1814766.633999999800,1832826.524499999800,1739894.480000000000,1679390.537500000100,1756033.725000000100,1779510.295000000200,10602426.195999999000
FS( 30 ),1781255.579500000000,1819923.872499999600,1706124.576000000100,1628118.425000000000,1722930.856250000200,1784916.267249999800,10443273.576500000000
FS( 31 ),1783226.818000000000,1816160.598999999700,1713133.423999999900,1630109.575000000000,1726664.262500000000,1817262.499000000100,10486561.177499998000
FS( 32 ),1783226.818000000000,1816160.598999999700,1723965.280000000000,1623887.231250000000,1726664.262500000000,1774134.189999999700,10448042.380749999000
FS( 33 ),1783226.818000000000,1838202.629499999800,1719505.104000000100,1608704.712500000100,1749064.700000000200,1760634.193000000000,10459342.157000002000
FS( 34 ),1774027.704999999800,1790892.905499999600,1677452.016000000100,1608704.712500000100,1747322.443750000300,1763352.112750000300,10361755.895500001000
FS( 35 ),1812795.395499999900,1801645.115500000100,1706124.576000000100,1666448.062500000200,1751055.850000000100,1798386.396999999900,10536459.396500001000
FS( 36 ),1820023.269999999800,1800032.283999999800,1723965.280000000000,1649523.287500000100,1751055.850000000100,1806480.421750000000,10551084.393250000000
FS( 37 ),1790454.692499999900,1792505.737000000000,1661522.815999999900,1598251.175000000000,1745331.293750000000,1782228.214750000000,10370297.928999998000
FS( 38 ),1778627.261500000000,1774226.979999999500,1710584.751999999900,1608704.712500000100,1735624.437500000200,1803792.369250000200,10411564.512750000000
FS( 39 ),1742487.889000000000,1809171.662499999900,1664071.488000000100,1604473.518750000000,1741348.993750000100,1817262.499000000100,10378820.050999999000
FS( 40 ),1749715.763499999900,1800032.283999999800,1650690.960000000000,1640812.006250000300,1725917.581250000300,1825356.523750000200,10392529.118750000000
FS( 41 ),1811481.236500000100,1818311.040999999700,1710584.751999999900,1705026.593750000000,1721935.281250000000,1863108.727750000300,10630451.632250000000
FS( 42 ),1823965.746999999700,1845729.176500000100,1701664.399999999900,1698555.356250000000,1727659.837500000100,1871202.752499999700,10668781.269749999000
FS( 43 ),1814109.554499999900,1860244.659999999500,1706124.576000000100,1741365.081250000000,1759020.450000000200,1873890.805000000200,10754759.126750000000
FS( 44 ),1857476.801500000100,1911317.657499999700,1744354.656000000000,1719960.218750000000,1737615.587500000400,1895454.959499999900,10866183.880750000000
FS( 45 ),1860105.119499999800,1918844.204500000000,1710584.751999999900,1715729.025000000100,1749064.700000000200,1887360.934750000000,10841692.735749999000
FS( 46 ),1854848.483499999900,1955401.718500000000,1699752.895999999900,1739125.037499999900,1749064.700000000200,1811886.394000000300,10810083.229499999000
FS( 47 ),1854848.483499999900,1995722.506000000100,1713770.591999999900,1749827.468750000000,1739357.843750000000,1825356.523750000200,10878887.417750001000
FS( 48 ),1844992.290999999700,2014001.262999999800,1735434.304000000000,1730662.650000000100,1731642.137500000200,1828044.576250000200,10884781.221750000000
FS( 49 ),1860105.119499999800,2054322.050499999700,1740531.647999999800,1768992.287500000100,1755038.149999999900,1905759.160749999800,11084752.416250000000
FS( 50 ),1860105.119499999800,2018302.146999999400,1744991.824000000000,1762769.943750000100,1757029.300000000300,1883567.794000000200,11026770.128249999000
FS( 51 ),1870618.391499999900,2002173.831999999900,1740531.647999999800,1777703.568750000300,1759020.450000000200,1908536.814999999700,11058588.705250001000
FS( 52 ),1834479.018999999900,2041957.008999999600,1750089.167999999800,1788406.000000000000,1762753.856250000200,1919647.432000000000,11097336.484250000000
FS( 53 ),1839735.655000000000,2010237.989499999700,1740531.647999999800,1784174.806250000100,1770469.562500000000,1902981.506500000400,11048135.167749999000
FS( 54 ),1819366.190499999800,2010237.989499999700,1730974.128000000000,1781934.762500000200,1766736.156250000200,1927950.527499999900,11037203.754250001000
FS( 55 ),1808852.918499999900,1982282.243500000100,1706761.743999999900,1762769.943750000100,1759020.450000000200,1922425.086250000200,10942116.386000000000
FS( 56 ),1785855.135999999900,1978518.969999999700,1702301.568000000000,1771232.331250000000,1753047.000000000000,1922425.086250000200,10913384.091499999000
FS( 57 ),1791111.771999999600,2054322.050499999700,1744991.824000000000,1796868.387500000000,1764745.006249999900,1922425.086250000200,11074468.126499999000
FS( 58 ),1775341.864000000100,2054322.050499999700,1740531.647999999800,1771232.331250000000,1768727.306250000400,1919647.432000000000,11029806.631999999000
FS( 59 ),1768113.989499999900,2038193.735499999700,1740531.647999999800,1777703.568750000300,1770469.562500000000,1919647.432000000000,11014663.936250001000
FS( 60 ),1762857.353499999700,2054322.050499999700,1725876.784000000000,1762769.943750000100,1760762.706250000000,1925172.873249999900,10991765.711250000000
FS( 61 ),1760229.035499999800,2004324.273999999500,1716319.264000000000,1784174.806250000100,1760762.706250000000,1983473.745249999700,11009287.831250001000
FS( 62 ),1739859.571000000000,1940348.624499999900,1695292.720000000000,1771232.331250000000,1759020.450000000200,1933505.835999999900,10839263.532749999000
FS( 63 ),1718833.027000000000,1934434.908999999800,1690195.376000000200,1777703.568750000300,1762753.856250000200,1944616.453000000000,10828541.189999999000
FS( 64 ),1695835.244499999800,1930671.635499999900,1687646.703999999900,1777703.568750000300,1768727.306250000400,1936283.490250000500,10796871.949250001000
FS( 65 ),1693206.926500000100,1928521.193500000100,1752000.672000000000,1790397.150000000100,1768727.306250000400,1944616.453000000000,10877473.701250000000
FS( 66 ),1693206.926500000100,1904328.720999999700,1735434.304000000000,1803339.625000000200,1760762.706250000000,2000109.803500000200,10897186.086250002000
FS( 67 ),1718833.027000000000,1900565.447499999500,1740531.647999999800,1805330.775000000100,1759020.450000000200,1977918.436749999900,10902203.784250000000
FS( 68 ),1693206.926500000100,1886587.574499999900,1716319.264000000000,1762769.943750000100,1759020.450000000200,1989029.053750000000,10806937.212500002000
FS( 69 ),1690578.608499999900,1932284.466999999900,1709310.416000000000,1743356.231250000000,1766736.156250000200,1997332.149250000000,10839602.028250001000
FS( 70 ),1754972.399500000100,1922607.478000000100,1740531.647999999800,1801099.581250000000,1768727.306250000400,2000109.803500000200,10988052.216500001000
FS( 71 ),1823965.746999999700,1956476.939499999900,1740531.647999999800,1794628.343750000000,1770469.562500000000,2030634.133000000400,11116710.373750001000
FS( 72 ),1814109.554499999900,1956476.939499999900,1740531.647999999800,1814042.056250000100,1770469.562500000000,1997332.149250000000,11092965.910000000000
FS( 73 ),1826594.064999999900,1970454.812500000000,1740531.647999999800,1816033.206250000000,1776443.012500000000,2022331.037500000100,11152391.781749999000
FS( 74 ),1839735.655000000000,1994109.674500000000,1750089.167999999800,1826735.637500000000,1776443.012500000000,2005665.112000000400,11192782.259499999000
FS( 75 ),1906100.684499999700,2030129.578000000000,1769204.208000000100,1858842.931250000100,1797847.875000000200,2025108.691750000000,11387237.968499999000
FS( 76 ),1906100.684499999700,2010237.989499999700,1773664.384000000100,1858842.931250000100,1807554.731250000000,2047300.058500000000,11403704.778999999000
FS( 77 ),1865361.755500000000,2022065.420499999300,1759646.688000000100,1841669.262500000000,1807554.731250000000,2044522.404249999900,11340824.261999998000
FS( 78 ),1867990.073499999900,2034430.461999999800,1788319.247999999900,1848140.500000000000,1821243.887500000200,2036189.441500000000,11396317.612500001000
FS( 79 ),1831850.700999999900,2018302.146999999400,1764106.863999999800,1833206.874999999800,1807554.731250000000,2030634.133000000400,11285659.451249998000
FS( 80 ),1865361.755500000000,2018302.146999999400,1773664.384000000100,1841669.262500000000,1817261.587499999900,2027886.346000000100,11344149.482500000000
FS( 81 ),1885731.219999999700,2026366.304499999900,1790230.751999999900,1850380.543750000200,1815270.437500000000,2025108.691750000000,11393091.949500000000
FS( 82 ),1870618.391499999900,2050021.166499999600,1802336.943999999900,1846149.350000000300,1821243.887500000200,1980696.091000000000,11371069.830500001000
FS( 83 ),1860105.119499999800,2077976.912499999900,1797239.600000000100,1856602.887500000200,1821243.887500000200,1869679.522749999800,11282851.929749999000
FS( 84 ),1873246.709499999600,2077976.912499999900,1785770.576000000100,1882238.943749999900,1830950.743750000400,1900203.852250000200,11350391.737749999000
FS( 85 ),1885731.219999999700,2089804.343500000000,1828460.831999999900,1929279.862499999800,1834684.150000000100,1900203.852250000200,11468168.260250000000
FS( 86 ),1867990.073499999900,2066149.481499999800,1821451.984000000200,1910115.043750000000,1823235.037500000100,1861346.560000000100,11350292.180250000000
FS( 87 ),1857476.801500000100,2058085.323999999800,1811894.463999999900,1925048.668750000200,1826968.443749999900,1908536.814999999700,11388014.516999999000
FS( 88 ),1849591.847499999700,2022065.420499999300,1788319.247999999900,1929279.862499999800,1813279.287500000100,1914092.123499999800,11316631.789499998000
FS( 89 ),1880474.584000000000,2054322.050499999700,1773664.384000000100,1946453.531250000200,1817261.587499999900,1908536.814999999700,11380716.952250000000
FS( 90 ),1885731.219999999700,2046257.892999999700,1795328.096000000100,1954915.918750000000,1817261.587499999900,1950171.761500000000,11449670.476750001000
FS( 91 ),1885731.219999999700,2061848.597499999500,1799788.272000000100,1914346.237500000000,1811537.031250000000,1914092.123499999800,11387347.481750000000
FS( 92 ),1906100.684499999700,2109695.932000000000,1825912.159999999900,1871785.406250000200,1828959.593750000200,1886345.448249999900,11428803.224749999000
FS( 93 ),1867990.073499999900,2041957.008999999600,1811894.463999999900,1837438.068750000100,1824977.293750000200,1911314.469250000100,11295575.378249999000
FS( 94 ),1839735.655000000000,2061848.597499999500,1835469.680000000200,1854611.737499999800,1813279.287500000100,1914092.123499999800,11319041.081000000000
FS( 95 ),1880474.584000000000,2081740.185999999500,1806797.119999999900,1856602.887500000200,1799839.025000000400,1916869.777750000400,11342327.580250001000
FS( 96 ),1903472.366499999800,2089804.343500000000,1811894.463999999900,1880247.793750000000,1803572.431250000100,1927950.527499999900,11416945.926500000000
FS( 97 ),1916613.956499999900,2086041.069999999800,1833558.176000000000,1878007.750000000200,1793865.575000000200,1902981.506500000400,11411072.034000000000
FS( 98 ),1911357.320499999900,2074213.639000000200,1811894.463999999900,1892941.375000000000,1805563.581249999800,1911314.469250000100,11407288.848999999000
FS( 99 ),1952753.328999999900,2089804.343500000000,1811894.463999999900,1863074.125000000000,1797847.875000000200,1894648.543750000200,11410026.680250000000
FS( 100 ),1962609.521500000000,2069912.754999999400,1802336.943999999900,1848140.500000000000,1799839.025000000400,1869679.522749999800,11352522.268250000000
FS( 101 ),1952753.328999999900,2061848.597499999500,1811894.463999999900,1841669.262500000000,1801830.175000000000,1861346.560000000100,11331346.388000000000
FS( 102 ),1955381.646999999600,2050021.166499999600,1825912.159999999900,1835446.918750000000,1801830.175000000000,1858568.905750000400,11327164.973000001000
FS( 103 ),1970494.475499999900,2061848.597499999500,1802336.943999999900,1822504.443750000100,1797847.875000000200,1866901.868500000300,11321938.204249999000
FS( 104 ),1893616.174000000100,2026366.304499999900,1792779.423999999900,1876016.599999999900,1788141.018750000300,1925172.873249999900,11302096.394500000000
FS( 105 ),1919242.274500000100,2034430.461999999800,1788319.247999999900,1892941.375000000000,1778434.162500000300,1908536.814999999700,11321908.336999999000
FS( 106 ),1942240.056999999800,2038193.735499999700,1792779.423999999900,1890950.225000000100,1793865.575000000200,1936283.490250000500,11394316.506750001000
FS( 107 ),1944868.374999999800,2074213.639000000200,1797239.600000000100,1905883.850000000100,1790132.168750000200,1941838.798750000100,11454180.431500001000
FS( 108 ),1901501.127999999800,2069912.754999999400,1776213.055999999900,1916586.281250000000,1786149.868749999900,1972363.128250000100,11422730.217250001000
FS( 109 ),1939611.739000000100,2074213.639000000200,1788319.247999999900,1931519.906250000000,1791874.425000000000,1966807.819750000300,11492350.777000001000
FS( 110 ),1978379.429499999900,2089804.343500000000,1816354.639999999900,1939982.293750000000,1805563.581249999800,1922425.086250000200,11552513.374249998000
FS( 111 ),1990863.939999999900,2109695.932000000000,1821451.984000000200,1942222.337500000100,1823235.037500000100,2005665.112000000400,11693138.343000000000
FS( 112 ),1998748.893999999900,2094105.227499999800,1821451.984000000200,1954915.918750000000,1807554.731250000000,2130569.951499999500,11807350.706999999000
FS( 113 ),1973122.793499999900,2102169.384999999800,1811894.463999999900,1944213.487500000000,1817261.587499999900,2208254.668750000200,11856920.386250000000
FS( 114 ),1955381.646999999600,2081740.185999999500,1788319.247999999900,1950684.724999999900,1807554.731250000000,2174952.685000000100,11758637.222250000000
FS( 115 ),1955381.646999999600,2097868.501000000200,1783221.904000000100,1961387.156250000000,1801830.175000000000,2141650.701249999900,11741344.084500000000
FS( 116 ),1919242.274500000100,2054322.050499999700,1740531.647999999800,1939982.293750000000,1799839.025000000400,2102793.409000000500,11556714.700749999000
FS( 117 ),1911357.320499999900,2050021.166499999600,1799788.272000000100,1944213.487500000000,1801830.175000000000,2111126.371749999900,11618340.793249998000
FS( 118 ),1888359.537999999900,2061848.597499999500,1806797.119999999900,1937991.143750000000,1809545.881250000300,2130569.951499999500,11635116.231999997000
FS( 119 ),1890987.855999999900,2061848.597499999500,1799788.272000000100,1937991.143750000000,1809545.881250000300,2088935.005000000100,11589100.755500000000
FS( 120 ),1901501.127999999800,2074213.639000000200,1821451.984000000200,1933759.950000000000,1809545.881250000300,2141650.701249999900,11682127.283500001000
FS( 121 ),1911357.320499999900,2069912.754999999400,1814443.135999999900,1942222.337500000100,1811537.031250000000,2119459.334499999900,11668935.914749999000
FS( 122 ),1911357.320499999900,2058085.323999999800,1811894.463999999900,1944213.487500000000,1809545.881250000300,2149983.663999999400,11685084.141249998000
FS( 123 ),1877846.265999999800,1990346.400999999800,1811894.463999999900,1961387.156250000000,1811537.031250000000,2136095.392750000100,11589110.711250000000
FS( 124 ),1911357.320499999900,2046257.892999999700,1835469.680000000200,2051237.800000000000,1815270.437500000000,2205477.014500000000,11865074.145500001000
FS( 125 ),1911357.320499999900,2058085.323999999800,1835469.680000000200,2047006.606250000000,1817261.587499999900,2308160.620000000100,11977345.138250001000
FS( 126 ),1890987.855999999900,2041957.008999999600,1850124.544000000000,2068162.575000000000,1826968.443749999900,2299857.524500000300,11978061.952250000000
FS( 127 ),1870618.391499999900,2058085.323999999800,1845027.200000000000,2059700.187500000000,1826968.443749999900,2310938.274249999800,11971341.820999999000
FS( 128 ),1936983.420999999900,2077976.912499999900,1850124.544000000000,2072642.662500000100,1832941.893750000000,2327604.199749999700,12098277.633499999000
FS( 129 ),1975751.111500000100,2086041.069999999800,1917027.184000000100,2119683.581249999800,1834684.150000000100,2419177.188249999700,12352368.285000000000
