代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11375325.957750000000
真實報酬,1375325.957750000100

夏普值報酬,0.128832595775
夏普值風險,0.044062918000
夏普值,2.923832592628

預期報酬,12727.131127183005
風險,251540.304051768180
起點值,0.050596786766
找到最佳解世代,3177
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
2308(12),2603(28),2912(40),
FS( 26 ),3654702.807499999200,3774295.503000000000,3314186.301000000400,10743185.611500001000
FS( 27 ),3589333.353000000100,3793888.419000000200,3326551.342500000300,10709774.114500001000
FS( 28 ),3585918.530749999900,3997164.922500000800,3339453.994499999600,10922538.447750000000
FS( 29 ),3632750.378750000100,4090231.273500000100,3343754.878500000100,11066737.530750001000
FS( 30 ),3603968.305499999800,4058392.785000000600,3301283.649000000200,10963645.739500001000
FS( 31 ),3542501.504999999400,3896751.228000000100,3296982.765000000100,10736236.498000000000
FS( 32 ),3611285.781749998700,3997164.922500000800,3314186.301000000400,10922638.005249999000
FS( 33 ),3607383.127749999500,4029003.411000000300,3288380.997000000000,10924768.535750000000
FS( 34 ),3625432.902499999400,3935937.060000000500,3296982.765000000100,10858353.727500001000
FS( 35 ),3607383.127749999500,3874709.197500000700,3279779.228999999800,10761872.554250000000
FS( 36 ),3636653.032749999300,4019206.953000000200,3271177.461000000600,10927038.446750000000
FS( 37 ),3578601.054499999600,4029003.411000000300,3258812.419499999800,10866417.885000000000
FS( 38 ),3481034.704499999500,3886954.770000000000,3245909.767500000100,10613900.241999999000
FS( 39 ),3477132.050499999000,3774295.503000000000,3237307.999499999900,10488736.552999999000
FS( 40 ),3386883.176749999600,3600408.373500000200,3138925.277999999900,10126217.828249998000
FS( 41 ),3441032.500999999700,3651839.778000000400,3169031.466000000000,10261904.745000001000
FS( 42 ),3481034.704499999500,3671432.694000000100,3169031.466000000000,10321499.864499999000
FS( 43 ),3567868.755999999100,3774295.503000000000,3190535.886000000400,10532701.145000000000
FS( 44 ),3495181.825249999300,3722864.098500000300,3220104.463500000500,10438151.387250001000
FS( 45 ),3448349.977250000000,3722864.098500000300,3254511.535500000200,10425726.611250002000
FS( 46 ),3513231.600000000100,3713067.640500000200,3254511.535500000200,10480811.776000001000
FS( 47 ),3502499.301499999600,3620001.289499999500,3241608.883500000000,10364110.474499999000
FS( 48 ),3332246.020749999700,3387335.412000000000,3151827.930000000200,9871410.362749999400
FS( 49 ),3364930.747999999700,3387335.412000000000,3173332.350000000100,9925599.509999999800
FS( 50 ),3397615.475249999200,3519587.595000000200,3147527.046000000100,10064731.116249999000
FS( 51 ),3448349.977250000000,3539180.511000000400,3147527.046000000100,10135058.534250000000
FS( 52 ),3517134.253999999300,3529384.053000000300,3147527.046000000100,10194046.353000000000
FS( 53 ),3520549.076249999500,3610204.831500000300,3284080.112999999900,10414835.020749999000
FS( 54 ),3477132.050499999000,3855116.281500000000,3258812.419499999800,10591061.751499999000
FS( 55 ),3451764.799499999700,3813481.335000000400,3288380.997000000000,10553628.131500000000
FS( 56 ),3466399.751999999900,3896751.228000000100,3279779.228999999800,10642931.209000001000
FS( 57 ),3441032.500999999700,3916344.144000000300,3271177.461000000600,10628555.106000001000
FS( 58 ),3477132.050499999000,3874709.197500000700,3296982.765000000100,10648825.013000000000
FS( 59 ),3538598.850999999800,3803684.876999999900,3301283.649000000200,10643568.377000000000
FS( 60 ),3531281.374749999000,3886954.770000000000,3301283.649000000200,10719520.793749999000
FS( 61 ),3596650.829249999500,3906547.686000000200,3305584.533000000300,10808784.048249999000
FS( 62 ),3556648.625749999700,3997164.922500000800,3305584.533000000300,10859399.081250001000
FS( 63 ),3524451.730249999600,4070638.357500000900,3305584.533000000300,10900675.620750001000
FS( 64 ),3520549.076249999500,4070638.357500000900,3301283.649000000200,10892472.082750000000
FS( 65 ),3513231.600000000100,4070638.357500000900,3250210.651500000600,10834081.609000001000
FS( 66 ),3487864.348999999500,4048596.327000000000,3301283.649000000200,10837745.324999999000
FS( 67 ),3567868.755999999100,4048596.327000000000,3305584.533000000300,10922050.615999999000
FS( 68 ),3513231.600000000100,4029003.411000000300,3263113.303500000400,10805349.314500000000
FS( 69 ),3535184.028750000100,4058392.785000000600,3301283.649000000200,10894861.462750001000
FS( 70 ),3603968.305499999800,4080434.815499999600,3309885.417000000400,10994289.537999999000
FS( 71 ),3629335.556499999000,4100027.731500000200,3301283.649000000200,11030647.936999999000
FS( 72 ),3694217.179249999600,4080434.815499999600,3305584.533000000300,11080237.527749998000
FS( 73 ),3676167.404499999700,3977572.006499999700,3322788.069000000600,10976528.480000000000
FS( 74 ),3766904.110000000300,3835523.365500000300,3318487.185000000100,10920915.660500001000
FS( 75 ),3712266.953999999400,3916344.144000000300,3352356.646500000300,10980968.744500000000
FS( 76 ),3676167.404499999700,3906547.686000000200,3343754.878500000100,10926470.969000001000
FS( 77 ),3676167.404499999700,3896751.228000000100,3369560.182500000100,10942479.815000001000
FS( 78 ),3712266.953999999400,3874709.197500000700,3412031.412000000000,10999008.563500000000
FS( 79 ),3730316.728750000200,3845319.823500000400,3433535.831999999900,11009173.384250000000
FS( 80 ),3694217.179249999600,3813481.335000000400,3433535.831999999900,10941235.346249999000
FS( 81 ),3676167.404499999700,3835523.365500000300,3442137.600000000100,10953829.369999999000
FS( 82 ),3654702.807499999200,3926140.602000000000,3424934.064000000700,11005778.473500000000
FS( 83 ),3665435.105999998700,3977572.006499999700,3433535.831999999900,11076543.944499999000
FS( 84 ),3665435.105999998700,3977572.006499999700,3450739.368000000200,11093747.480500000000
FS( 85 ),3665435.105999998700,3916344.144000000300,3407730.527999999900,10989510.777999999000
FS( 86 ),3730316.728750000200,3916344.144000000300,3446438.484000000200,11093100.356750000000
FS( 87 ),3766904.110000000300,3967775.548500000000,3467405.293500000100,11202085.952000001000
FS( 88 ),3803003.659500000100,3855116.281500000000,3476007.061500000300,11134128.002499999000
FS( 89 ),3803003.659500000100,3835523.365500000300,3689438.430000000200,11327966.455000000000
FS( 90 ),3784953.884749999300,4080434.815499999600,3616861.012499999700,11482250.712749999000
FS( 91 ),3766904.110000000300,4009410.495000000600,3680836.662000000500,11457152.267000001000
FS( 92 ),3694217.179249999600,3967775.548500000000,3629763.664500000400,11291757.392250000000
FS( 93 ),3821053.434250000400,3935937.060000000500,3676535.777999999500,11433527.272250000000
FS( 94 ),3784953.884749999300,3957979.090500000400,3650730.474000000900,11393664.449250001000
FS( 95 ),3748366.503499999200,3926140.602000000000,3621161.896499999800,11295670.002000000000
FS( 96 ),3712266.953999999400,3886954.770000000000,3638365.432500000100,11237588.156500001000
FS( 97 ),3784953.884749999300,3935937.060000000500,3676535.777999999500,11397427.722749999000
FS( 98 ),3839103.208999999800,3916344.144000000300,3749113.195500000400,11504561.548500001000
FS( 99 ),3839103.208999999800,3864912.739499999700,3868462.726500000300,11572479.675000001000
FS( 100 ),3839103.208999999800,3845319.823500000400,3855560.074500000600,11539984.107000001000
FS( 101 ),3839103.208999999800,4109824.189500000300,3894268.030500000800,11843196.429000001000
FS( 102 ),3784953.884749999300,4090231.273500000100,3766316.731499999800,11641502.889750000000
FS( 103 ),3712266.953999999400,4009410.495000000600,3731909.659499999600,11453588.108500000000
FS( 104 ),3603968.305499999800,3864912.739499999700,3698040.198000000300,11166922.243000001000
FS( 105 ),3567868.755999999100,3813481.335000000400,3706641.966000000000,11087993.057000000000
FS( 106 ),3622018.080249999600,3896751.228000000100,3625462.780500000800,11144233.088750001000
FS( 107 ),3574698.400499999100,3874709.197500000700,3702341.081999999900,11151749.680000000000
FS( 108 ),3676167.404499999700,3764499.045000000400,3723307.891499999900,11163975.341000000000
FS( 109 ),3658117.629749999800,3845319.823500000400,3693739.314000000700,11197177.767250001000
FS( 110 ),3694217.179249999600,4029003.411000000300,3706641.966000000000,11429863.556250000000
FS( 111 ),3730316.728750000200,4038799.868999999500,3706641.966000000000,11475759.563749999000
FS( 112 ),3694217.179249999600,3855116.281500000000,3791584.424999999800,11340918.885749999000
FS( 113 ),3712266.953999999400,3825726.907500000200,3872763.610500000000,11410758.471999999000
FS( 114 ),3676167.404499999700,3825726.907500000200,3877064.494499999600,11378959.806499999000
FS( 115 ),3676167.404499999700,3742457.014499999600,3851259.190499999600,11269884.609499998000
FS( 116 ),3603968.305499999800,3722864.098500000300,3813088.844999999700,11139922.249000000000
FS( 117 ),3647385.331249999800,3681229.151999999800,3945341.027999999500,11273956.511249999000
FS( 118 ),3625432.902499999400,3632246.862000000200,4009316.677500000700,11266997.442000000000
FS( 119 ),3694217.179249999600,3835523.365500000300,3915234.840000000800,11444976.384750001000
FS( 120 ),3665435.105999998700,3774295.503000000000,3894268.030500000800,11333999.639500000000
FS( 121 ),3676167.404499999700,3742457.014499999600,3877064.494499999600,11295689.913500000000
FS( 122 ),3694217.179249999600,3722864.098500000300,3958243.680000000200,11375325.957750000000
