代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13252879.056499999000
真實報酬,3252879.056499999000

夏普值報酬,0.316587905650
夏普值風險,0.090053764170
夏普值,3.515543282043

預期報酬,27011.922076504859
風險,239927.568864941770
起點值,0.112583652659
找到最佳解世代,3427
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1101(0),2412(24),2912(40),3045(41),3673(44),
FS( 75 ),2588357.850499999700,2106687.480000000000,2718786.078749999900,2181311.699000000000,2517613.413999999900,12112756.522250000000
FS( 76 ),2739277.064749999900,2104457.392000000000,2625530.568500000500,2186986.476499999900,2530675.358000000000,12186926.859749999000
FS( 77 ),2745758.257999999400,2115607.831999999900,2633286.097750000200,2235789.563000000100,2603909.854999999500,12334351.605750002000
FS( 78 ),2726314.678249999900,2137908.711999999800,2594508.451500000000,2241464.340499999900,2630073.565999999600,12330269.748250000000
FS( 79 ),2749461.796999999800,2151289.239999999800,2625530.568500000500,2273243.094500000100,2637918.696999999700,12437443.397000000000
FS( 80 ),2739277.064749999900,2171360.031999999700,2617775.039250000400,2356851.483000000000,2606538.172999999500,12491801.791999999000
FS( 81 ),2772608.915749999700,2209271.527999999900,2555730.805250000700,2339448.831999999900,2611754.986000000000,12488815.067000000000
FS( 82 ),2717055.830749999700,2209271.527999999900,2571241.863750000500,2325072.728999999800,2624816.929999999700,12447458.881500000000
FS( 83 ),2638355.626999999900,2191430.823999999600,2524519.529000000600,2307670.077999999700,2611754.986000000000,12273731.044000000000
FS( 84 ),2621689.701500000000,2186970.647999999600,2462475.295000000400,2307670.077999999700,2546365.620000000100,12125171.342500001000
FS( 85 ),2624467.355749999600,2209271.527999999900,2501252.941250000100,2330747.506499999700,2465285.991999999600,12131025.323500000000
FS( 86 ),2667058.054249999600,2227112.231999999800,2555730.805250000700,2348150.157499999700,2541148.806999999600,12339200.055999998000
FS( 87 ),2717055.830749999700,2244634.352000000000,2470230.824250000100,2434406.775500000000,2525458.544999999900,12391786.327499999000
FS( 88 ),2703167.559500000000,2235714.000000000000,2485741.882749999900,2399979.792000000400,2402524.944000000100,12227128.178250000000
FS( 89 ),2667058.054249999600,2235714.000000000000,2493497.412000000500,2379550.592999999900,2473131.122999999700,12248951.182250001000
FS( 90 ),2651318.013499999900,2207041.439999999500,2493497.412000000500,2379550.592999999900,2415586.887999999800,12146994.346500000000
FS( 91 ),2634652.088000000000,2231253.823999999600,2516763.999750000400,2411329.347000000100,2389423.177000000100,12183422.435750000000
FS( 92 ),2634652.088000000000,2220421.967999999900,2485741.882749999900,2445756.330499999700,2473131.122999999700,12259703.392250000000
FS( 93 ),2628170.894750000000,2224882.143999999900,2594508.451500000000,2371227.585999999700,2457440.861000000000,12276229.937249999000
FS( 94 ),2602246.121749999500,2218191.879999999900,2610019.509999999800,2359499.712500000400,2457440.861000000000,12247398.085250000000
FS( 95 ),2644836.820249999900,2200351.176000000000,2571241.863750000500,2325072.728999999800,2407741.756999999800,12149244.345999999000
FS( 96 ),2687427.518749999300,2193660.912000000000,2563486.334500000300,2328099.276999999800,2433905.467999999900,12206579.510250000000
FS( 97 ),2775386.569999999800,2220421.967999999900,2578997.393000000200,2365174.490000000200,2394679.812999999600,12334660.233999999000
FS( 98 ),2817977.268499999300,2231253.823999999600,2664308.214749999800,2367066.082500000000,2446967.412000000000,12527572.801749999000
FS( 99 ),2923528.129999999900,2280315.759999999800,2749808.195750000400,2345880.246500000400,2494078.020999999700,12793610.353250001000
FS( 100 ),2949452.902999999500,2280315.759999999800,2742052.666500000300,2309561.670500000000,2543737.302000000100,12825120.302000001000
FS( 101 ),2992043.601499999400,2302616.639999999700,2835119.017500000100,2282322.738500000000,2546365.620000000100,12958467.617500000000
FS( 102 ),2979081.214999998900,2336067.960000000000,2850630.076000000400,2315614.766499999900,2601281.537000000000,13082675.554499999000
FS( 103 ),3024449.567749999500,2324917.520000000000,2819607.959000000300,2312588.218500000000,2567312.517999999700,13048875.783249998000
FS( 104 ),2988340.062499999500,2336067.960000000000,2835119.017500000100,2312588.218500000000,2530675.358000000000,13002790.616499998000
FS( 105 ),2975377.675999999500,2302616.639999999700,2835119.017500000100,2315614.766499999900,2514985.095999999400,12943713.195999999000
FS( 106 ),2851309.119499999600,2324917.520000000000,2811852.429750000100,2297455.478500000200,2428688.654999999800,12714223.202749999000
FS( 107 ),2942971.709749999500,2369519.280000000300,2866330.293750000200,2288375.834499999900,2376361.233000000000,12843558.351000000000
FS( 108 ),2995747.140499999700,2358368.839999999900,2842874.546750000200,2300482.026500000200,2303126.736000000000,12800599.289749999000
FS( 109 ),2998524.794749999400,2380669.720000000200,2881841.352250000000,2312588.218500000000,2219418.789999999600,12793042.875499999000
FS( 110 ),2992043.601499999400,2436421.919999999900,2905107.939999999900,2357986.438500000200,2159286.060000000100,12850845.959999999000
FS( 111 ),2936490.516499999900,2469873.239999999800,2967152.174000000600,2336800.602500000000,2161874.555000000200,12872191.088000000000
FS( 112 ),2979081.214999998900,2481023.680000000200,3083674.272000000300,2342853.698499999900,2282219.660999999800,13168852.526500000000
FS( 113 ),3047596.686499999400,2469873.239999999800,3021630.038000000200,2342853.698499999900,2284808.155999999500,13166761.818999998000
FS( 114 ),3185553.514249999500,2366652.023999999700,2998174.291000000200,2342853.698499999900,2355454.157999999800,13248687.685750000000
FS( 115 ),3179072.320999999500,2331289.199999999700,2842874.546750000200,2339827.150500000000,2300498.418000000100,12993561.636249999000
FS( 116 ),3154999.317500000400,2371112.199999999700,2897352.410750000300,2339827.150500000000,2381578.045999999600,13144869.124749999000
FS( 117 ),3066114.381499999700,2361873.263999999500,3021630.038000000200,2339827.150500000000,2449595.729999999500,13239040.563999999000
FS( 118 ),3120741.581749999900,2375890.960000000000,3021630.038000000200,2361012.986500000100,2405113.438999999800,13284389.005249999000
FS( 119 ),3130926.313999999300,2375890.960000000000,2951641.115500000300,2412842.620999999800,2381578.045999999600,13252879.056499999000
