代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12048191.711250000000
真實報酬,2048191.711249999700

夏普值報酬,0.196119171125
夏普值風險,0.058210389225
夏普值,3.369143785766

預期報酬,17271.955308061675
風險,162811.165782982450
起點值,0.106085815583
找到最佳解世代,3285
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2301(10),2330(17),2382(22),3045(41),4904(45),4938(46),
FS( 72 ),2097283.505500000000,1761578.917750000000,1848114.675250000100,1675835.218500000200,1944803.545000000200,1945486.844500000100,11273106.706500001000
FS( 73 ),2085993.685000000100,1794910.768749999800,1837432.155499999900,1655127.258500000200,1881017.054750000600,1981626.216999999700,11236111.139500001000
FS( 74 ),2080348.774750000300,1794910.768749999800,1845167.773249999900,1647361.773500000100,1871598.915250000500,1934973.572500000000,11174365.578000000000
FS( 75 ),2069058.954250000400,1794910.768749999800,1816067.116000000200,1666257.787000000200,1868174.137250000100,1909347.472000000100,11123820.235250000000
FS( 76 ),2153732.608000000000,1788190.637500000000,1848114.675250000100,1685412.650000000100,1868174.137250000100,1909347.472000000100,11252976.180000000000
FS( 77 ),2136797.877249999900,1752708.344500000100,1831906.714250000000,1687224.596500000200,1887438.513500000400,1901462.517999999700,11197542.563999999000
FS( 78 ),2173086.585999999700,1775019.180250000000,1805384.596249999900,1689036.543000000100,2015439.591250000500,1942858.526499999700,11400829.023249999000
FS( 79 ),2263405.150000000400,1819372.046500000400,1930259.568500000300,1711815.298999999900,2005593.354500000100,2076902.744499999800,11807352.163000001000
FS( 80 ),2232761.351499999900,1797330.015999999800,1893054.930749999600,1711815.298999999900,1951225.003750000600,2069017.790499999700,11655208.391500000000
FS( 81 ),2210181.710500000000,1794910.768749999800,1914419.970250000000,1725016.623500000000,1967492.699250000100,2118298.752999999600,11730324.525249999000
FS( 82 ),2176312.248999999800,1779320.064250000100,1874636.793249999600,1707932.556500000200,1928963.946750000400,2074274.426500000100,11541444.036250001000
FS( 83 ),2139217.124499999900,1770449.490999999900,1879793.871749999900,1694731.231999999800,1919545.807250000300,2035506.735999999800,11439248.262499999000
FS( 84 ),2156151.855249999600,1783889.753499999900,1858797.194999999800,1689036.543000000100,1903278.111750000200,2012508.953499999800,11403666.411999997000
FS( 85 ),2187602.069500000200,1775019.180250000000,1858797.194999999800,1700425.920999999900,1906702.889750000600,2004623.999499999900,11433175.254999999000
FS( 86 ),2210181.710500000000,1788190.637500000000,1866532.812750000000,1674023.272000000100,1944803.545000000200,2084787.698499999700,11568523.676250000000
FS( 87 ),2170667.338749999600,1794910.768749999800,1866532.812750000000,1674023.272000000100,1935385.405500000100,2063761.154499999900,11505284.752249999000
FS( 88 ),2085993.685000000100,1794910.768749999800,1858797.194999999800,1638043.191500000200,1909699.570500000400,2087416.016500000100,11374864.427250002000
FS( 89 ),2125508.056750000000,1823941.735749999800,1861375.734249999700,1658751.151499999900,1903278.111750000200,2166922.635999999500,11539781.425999999000
FS( 90 ),2150506.944999999400,1866144.159999999900,1853271.753749999900,1685412.650000000100,1935385.405500000100,2259570.845499999800,11750295.759749999000
FS( 91 ),2139217.124499999900,1866144.159999999900,1866532.812750000000,1666257.787000000200,1919545.807250000300,2308851.807999999700,11766553.499500001000
FS( 92 ),2105347.663000000200,1819372.046500000400,1845167.773249999900,1647361.773500000100,1896856.653000000400,2251685.891499999400,11565795.800750000000
FS( 93 ),2139217.124499999900,1877433.980500000100,1853271.753749999900,1656939.205000000100,1890435.194250000200,2226059.790999999300,11643361.048999999000
FS( 94 ),2127927.304000000500,1866144.159999999900,1872058.254000000000,1664445.840499999900,1865177.456500000100,2180064.225999999800,11575821.241000000000
FS( 95 ),2114218.236250000100,1904045.700250000000,1855850.293000000100,1671952.476000000000,1925967.266000000500,2203062.008499999500,11675099.980000000000
FS( 96 ),2122282.393750000300,1910765.831500000100,1908894.528999999900,1679717.961000000100,1970489.380000000100,2354847.372999999200,11947001.468250001000
FS( 97 ),2136797.877249999900,1915066.715499999700,1898580.372000000000,1679717.961000000100,1919545.807250000300,2349590.736999999700,11899303.469999999000
FS( 98 ),2065833.291250000000,1875014.733250000000,1848114.675250000100,1681529.907500000200,1938382.086250000200,2334477.908499999900,11743356.602000002000
FS( 99 ),2082768.021999999900,1924206.094000000000,1898580.372000000000,1692919.285500000200,1919545.807250000300,2385730.109499999300,11903753.690249998000
FS( 100 ),2085993.685000000100,1917485.962749999900,1906315.989749999900,1711815.298999999900,1935385.405500000100,2424497.799999999800,11981498.142000001000
FS( 101 ),2009384.188750000000,1886304.553750000000,1919577.048750000100,1694731.231999999800,1903278.111750000200,2346962.418999999800,11760241.554000000000
FS( 102 ),2023899.672249999600,1904045.700250000000,2052187.638749999700,1702237.867499999900,1967492.699250000100,2385730.109499999300,12035597.687500000000
FS( 103 ),2031963.829749999800,1908615.389500000000,2049609.099499999800,1725016.623500000000,1970489.380000000100,2326592.954499999500,12012291.276749998000
FS( 104 ),2009384.188750000000,1906196.142249999800,2009825.922500000100,1726828.570000000100,1970489.380000000100,2272712.435499999200,11895440.639000000000
FS( 105 ),1950515.838999999900,1863993.718000000100,1999143.402749999900,1685412.650000000100,1944803.545000000200,2213575.280499999400,11657448.435249999000
FS( 106 ),1958579.996499999900,1879584.422499999900,1993986.324250000100,1677647.165000000000,1913124.348500000500,2231316.427000000100,11654242.683750000000
FS( 107 ),1961805.659500000100,1861843.276000000100,1938363.548999999900,1698613.974500000200,1903278.111750000200,2205690.326500000000,11569598.897250002000
FS( 108 ),1939226.018500000000,1839532.440250000500,1999143.402749999900,1679717.961000000100,1951225.003750000600,2264827.481499999800,11673676.307750002000
FS( 109 ),1941645.265750000000,1848403.013500000100,1980725.265249999900,1675835.218500000200,2031279.189500000300,2233944.744999999600,11711836.697500000000
FS( 110 ),1941645.265750000000,1852972.702750000400,1975568.186749999900,1675835.218500000200,2015439.591250000500,2231316.427000000100,11692781.392000001000
FS( 111 ),1950515.838999999900,1904045.700250000000,1975568.186749999900,1675835.218500000200,2018436.272000000600,2306223.489999999800,11830628.706500001000
FS( 112 ),1936000.355499999800,1904045.700250000000,2002090.304750000100,1687224.596500000200,2028282.508750000500,2337106.226499999900,11894753.692250002000
FS( 113 ),1922291.287750000100,1879584.422499999900,1975568.186749999900,1689036.543000000100,2111333.375250000000,2239201.380999999600,11817019.196249999000
FS( 114 ),1944870.928750000200,1906196.142249999800,2007247.383249999700,1704308.663500000000,2107908.597250000100,2272712.435499999200,11943248.150500000000
FS( 115 ),1950515.838999999900,1924206.094000000000,2036348.040499999900,1725016.623500000000,2079226.081500000300,2298338.535999999400,12013655.214499999000
FS( 116 ),1913420.714500000000,1890605.437750000000,2038926.579750000000,1713627.245500000200,2059961.705250000300,2310823.046499999200,11927368.729250001000
FS( 117 ),1947290.176000000000,1890605.437750000000,2033769.501249999700,1734594.054999999900,2076229.400750000300,2256942.527499999900,11939435.098250000000
FS( 118 ),1973095.479999999700,1897325.568999999900,2025665.520749999700,1760996.704000000100,2140015.891000000300,2282568.627999999600,12079671.792750001000
FS( 119 ),2029544.582500000000,1888454.995750000000,2009825.922500000100,1742100.690499999800,2101487.138500000400,2354847.372999999200,12126264.702750001000
FS( 120 ),2001320.031250000000,1883885.306499999900,1988829.245749999800,1751419.272500000000,2066383.164000000300,2323964.636499999600,12015805.656499999000
FS( 121 ),1990030.210750000100,1928506.977999999900,1967464.206249999800,1774198.028500000200,2066383.164000000300,2279940.309999999600,12006526.897500001000
FS( 122 ),2020674.009249999900,1946248.124500000400,2038926.579750000000,1783775.460000000000,2063386.483250000300,2195177.054499999600,12048191.711250000000
