代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12083849.298250001000
真實報酬,2083849.298250000900

夏普值報酬,0.199684929825
夏普值風險,0.056551479397
夏普值,3.531029284345

預期報酬,18052.651057148170
風險,169633.540318446900
起點值,0.106421471976
找到最佳解世代,3674
找到最佳解實驗#,2
找到最佳解次數,37

投資組合檔數,5
2311(15),2891(38),2912(40),3008(41),4904(46),
FS( 23 ),2135621.826500000000,2038885.393750000300,2230978.780499999400,2121111.518000000200,2135112.714999999900,10661710.233750001000
FS( 24 ),2119374.042500000000,2033658.625000000500,2247803.997999999700,2117407.978999999800,2135112.714999999900,10653357.359500000000
FS( 25 ),2119374.042500000000,2044112.162500000100,2259063.951249999900,2121111.518000000200,2141006.518999999900,10684668.193249999000
FS( 26 ),2123435.988500000000,2033658.625000000500,2236544.044749999400,2135925.674000000100,2169738.813499999700,10699303.145750001000
FS( 27 ),2123435.988500000000,2038885.393750000300,2292843.810999999800,2126666.826500000000,2149478.862249999800,10731310.882000001000
FS( 28 ),2089924.934000000100,2044112.162500000100,2242238.733749999700,2093374.798500000000,2152425.764250000500,10622076.393000001000
FS( 29 ),2069615.203999999900,2026689.600000000100,2230978.780499999400,2135925.674000000100,2129218.910999999800,10592428.169500001000
FS( 30 ),2115312.096500000000,2038885.393750000300,2253498.686999999900,2230286.272500000000,2184104.960749999600,10822087.410499997000
FS( 31 ),2106172.717999999900,2071988.262500000200,2315363.717500000300,2333885.807000000000,2238622.647749999500,11066033.152750000000
FS( 32 ),2131559.880500000000,2077215.031250000200,2281583.857749999500,2319091.562500000000,2195524.205999999800,11004974.537999999000
FS( 33 ),2123435.988500000000,2094637.593750000200,2259063.951249999900,2311684.484500000300,2178211.156750000100,10967033.174750000000
FS( 34 ),2135621.826500000000,2099864.362500000300,2281583.857749999500,2378288.452000000000,2172317.352750000500,11067675.851500001000
FS( 35 ),2139683.772500000000,2105091.131250000100,2281583.857749999500,2344996.424000000100,2166791.911499999900,11038147.096999999000
FS( 36 ),2119374.042500000000,2071988.262500000200,2197198.920749999600,2283927.853500000200,2143585.058249999800,10816074.137499999000
FS( 37 ),2123435.988500000000,2066761.493750000100,2152159.107749999500,2330182.268000000200,2138059.616999999600,10810598.474999998000
FS( 38 ),2102110.772000000300,2089410.825000000200,2208458.873999999800,2350531.821000000000,2132165.813000000100,10882678.105000000000
FS( 39 ),2106172.717999999900,2071988.262500000200,2185938.967499999800,2413452.161000000300,2157951.205499999700,10935503.314500000000
FS( 40 ),2119374.042500000000,2122513.693750000100,2191633.656499999600,2394934.466000000000,2152425.764250000500,10980881.623000002000
FS( 41 ),2093986.879999999900,2112060.156250000000,2180373.703249999300,2380140.221500000000,2100854.979249999900,10867415.940249998000
FS( 42 ),2115312.096500000000,2145163.025000000400,2191633.656499999600,2363494.207500000000,2086488.832000000200,10902091.817500001000
FS( 43 ),2098048.825999999900,2112060.156250000000,2157853.796749999700,2337589.345999999900,2072122.684750000000,10777674.809750000000
FS( 44 ),2077739.095999999900,2099864.362500000300,2169113.750000000000,2394934.466000000000,2083541.929999999700,10825193.604499999000
FS( 45 ),2061491.311999999900,2084184.056250000100,2191633.656499999600,2396786.235500000000,2083541.929999999700,10817637.190250000000
FS( 46 ),1992438.229999999700,2044112.162500000100,2152159.107749999500,2380140.221500000000,2089067.371249999900,10657917.092999998000
FS( 47 ),2008686.014000000000,2044112.162500000100,2174679.014250000000,2356087.129499999800,2103433.518499999800,10686997.838750001000
FS( 48 ),2045243.527999999900,2094637.593750000200,2146593.843499999500,2478204.359000000200,2123693.469749999700,10888372.794000000000
FS( 49 ),2069615.203999999900,2112060.156250000000,2180373.703249999300,2413452.161000000300,2100854.979249999900,10876356.203749999000
FS( 50 ),2004624.067999999700,2071988.262500000200,2157853.796749999700,2322795.101499999900,2089067.371249999900,10646328.600000000000
FS( 51 ),1996500.175999999700,2105091.131250000100,2191633.656499999600,2374584.912999999700,2114852.763749999900,10782662.640500000000
FS( 52 ),2041181.581999999900,2105091.131250000100,2202893.609749999800,2413452.161000000300,2129218.910999999800,10891837.395000001000
FS( 53 ),2073677.149999999700,2112060.156250000000,2202893.609749999800,2385695.530000000300,2143585.058249999800,10917911.504249997000
FS( 54 ),2065553.257999999900,2099864.362500000300,2208458.873999999800,2387547.299500000200,2135112.714999999900,10896536.509000000000
FS( 55 ),2033057.690000000200,2061534.725000000100,2191633.656499999600,2367197.746499999900,2129218.910999999800,10782642.729000000000
FS( 56 ),2004624.067999999700,2044112.162500000100,2197198.920749999600,2269133.609000000200,2160898.107499999900,10675966.867749998000
FS( 57 ),2016809.906000000200,2021462.831250000300,2281583.857749999500,2302425.637000000100,2143585.058249999800,10765867.290250000000
FS( 58 ),1992438.229999999700,1993586.731250000200,2281583.857749999500,2267281.839499999800,2189630.401999999800,10724521.060500000000
FS( 59 ),2016809.906000000200,2005782.525000000100,2304103.764250000000,2265430.070000000300,2224256.500500000100,10816382.765750002000
FS( 60 ),2049305.473999999700,2033658.625000000500,2281583.857749999500,2287631.392500000100,2232728.843750000000,10884908.193000000000
FS( 61 ),2061491.311999999900,2077215.031250000200,2321058.406500000500,2339441.115500000300,2344711.119750000100,11143916.985000001000
FS( 62 ),2081801.041999999900,2084184.056250000100,2326623.670749999600,2383843.760499999900,2290193.432750000200,11166645.962250000000
FS( 63 ),2089924.934000000100,2071988.262500000200,2343578.312999999200,2369049.515999999800,2287246.530749999900,11161787.556249999000
FS( 64 ),2089924.934000000100,2026689.600000000100,2354838.266249999400,2326478.728999999800,2301612.677999999800,11099544.207249999000
FS( 65 ),2089924.934000000100,2005782.525000000100,2349143.577250000100,2259874.761500000000,2301612.677999999800,11006338.475749999000
FS( 66 ),2089924.934000000100,2026689.600000000100,2382923.436999999900,2311684.484500000300,2315978.825249999800,11127201.280749999000
FS( 67 ),2033057.690000000200,2021462.831250000300,2456048.420749999600,2265430.070000000300,2315978.825249999800,11091977.837250000000
FS( 68 ),2077739.095999999900,2084184.056250000100,2456048.420749999600,2282076.083999999800,2373443.414250000400,11273491.071249999000
FS( 69 ),2069615.203999999900,2122513.693750000100,2450483.156500000500,2320943.332000000400,2330344.972499999700,11293900.358750001000
FS( 70 ),2098048.825999999900,2160843.331250000300,2518042.875999999200,2394934.466000000000,2278774.187500000000,11450643.686749998000
FS( 71 ),2098048.825999999900,2145163.025000000400,2512348.186999999900,2357938.899000000200,2304559.579999999600,11418058.516999999000
FS( 72 ),2089924.934000000100,2155616.562500000000,2563082.688999999300,2369049.515999999800,2330344.972499999700,11508018.673999999000
FS( 73 ),2077739.095999999900,2155616.562500000000,2568647.953250000300,2381991.991000000400,2313400.285999999800,11497395.888750000000
FS( 74 ),2073677.149999999700,2209626.506250000100,2506782.922749999900,2350531.821000000000,2356498.727750000500,11497117.127750002000
FS( 75 ),2049305.473999999700,2209626.506250000100,2529302.829249999500,2287631.392500000100,2385231.022249999900,11461097.224250000000
FS( 76 ),2008686.014000000000,2220080.043750000200,2557388.000000000000,2167365.932500000100,2315978.825249999800,11269498.815499999000
FS( 77 ),2057429.366000000200,2249698.400000000400,2619253.030499999400,2178476.549500000200,2344711.119750000100,11449568.465750001000
FS( 78 ),2061491.311999999900,2301966.087500000400,2602427.812999999200,2182180.088500000100,2416541.856000000100,11564607.157000000000
FS( 79 ),2069615.203999999900,2307192.856250000200,2585602.595499999800,2209916.808000000200,2338817.315750000100,11511144.779500000000
FS( 80 ),2037119.635999999900,2261894.193750000100,2478568.327250000100,2293186.700999999900,2311558.472249999600,11382327.330249999000
FS( 81 ),2057429.366000000200,2296739.318750000100,2456048.420749999600,2413452.161000000300,2338817.315750000100,11562486.582249999000
FS( 82 ),2053367.420000000200,2289770.293750000200,2450483.156500000500,2478204.359000000200,2353551.825750000300,11625377.055000002000
FS( 83 ),2083832.015000000100,2307192.856250000200,2529302.829249999500,2552215.404500000200,2353551.825750000300,11826094.930750001000
FS( 84 ),2105157.231499999800,2301966.087500000400,2624947.719499999700,2487443.294999999900,2323714.443000000000,11843228.776500000000
FS( 85 ),2105157.231499999800,2301966.087500000400,2585602.595499999800,2496702.142500000100,2311558.472249999600,11800986.529250000000
FS( 86 ),2125466.961499999700,2307192.856250000200,2585602.595499999800,2478204.359000000200,2302717.766249999900,11799184.538500000000
FS( 87 ),2138668.286000000300,2289770.293750000200,2529302.829249999500,2524458.773500000100,2305664.668250000100,11787864.850750001000
FS( 88 ),2109219.177499999800,2244471.631250000100,2478568.327250000100,2487443.294999999900,2269565.118749999900,11589267.549750000000
FS( 89 ),2087893.960999999900,2214853.275000000400,2413467.677999999400,2450447.728000000100,2224624.863250000400,11391287.505250001000
FS( 90 ),2087893.960999999900,2227049.068750000100,2511442.213750000100,2505960.990000000200,2206575.088500000100,11538921.322000001000
FS( 91 ),2083832.015000000100,2202657.481250000200,2482580.494500000000,2487443.294999999900,2203628.186499999800,11460141.472250000000
FS( 92 ),2074692.636499999800,2244471.631250000100,2551822.735750000000,2552215.404500000200,2260724.412750000100,11683926.820750000000
FS( 93 ),2121405.015499999700,2261894.193750000100,2655491.960500000000,2635465.385999999900,2260724.412750000100,11934980.968499999000
FS( 94 ),2125466.961499999700,2296739.318750000100,2551822.735750000000,2607708.754999999900,2251883.706749999900,11833621.477750000000
FS( 95 ),2121405.015499999700,2279316.756250000100,2511442.213750000100,2552215.404500000200,2242674.638000000300,11707054.028000001000
FS( 96 ),2130544.393999999900,2314161.881250000100,2534479.819249999700,2570713.188000000100,2251883.706749999900,11801782.989249999000
FS( 97 ),2121405.015499999700,2314161.881250000100,2494099.297249999800,2570713.188000000100,2251883.706749999900,11752263.088749999000
FS( 98 ),2117343.069499999800,2345522.493750000400,2505618.099999999600,2515199.926000000000,2221677.961249999700,11705361.550499998000
FS( 99 ),2130544.393999999900,2321130.906250000000,2551822.735750000000,2561454.340499999900,2257777.510749999900,11822729.887249999000
FS( 100 ),2121405.015499999700,2308935.112500000300,2586379.144000000300,2518226.474000000400,2221677.961249999700,11756623.707250001000
FS( 101 ),2121405.015499999700,2308935.112500000300,2540303.933000000200,2555819.385999999900,2212837.255249999900,11739300.702250000000
FS( 102 ),2138668.286000000300,2321130.906250000000,2528785.130250000400,2427987.555999999900,2206575.088500000100,11623146.967000000000
FS( 103 ),2155931.556499999500,2289770.293750000200,2522961.016499999900,2471235.333999999800,2227571.765250000200,11667469.966000002000
FS( 104 ),2177256.773000000000,2301966.087500000400,2511442.213750000100,2480633.561999999900,2263671.314749999900,11734969.951000001000
FS( 105 ),2262557.639000000000,2345522.493750000400,2517266.327499999700,2527624.702000000000,2302717.766249999900,11955688.928500000000
FS( 106 ),2292006.747500000100,2345522.493750000400,2505618.099999999600,2518226.474000000400,2278774.187500000000,11940148.002750002000
FS( 107 ),2292006.747500000100,2401274.693750000100,2505618.099999999600,2537022.929999999700,2269565.118749999900,12005487.590000000000
FS( 108 ),2296068.693500000100,2413470.487500000300,2448024.086249999700,2508828.245999999800,2251883.706749999900,11918275.219999999000
FS( 109 ),2381369.559500000400,2413470.487500000300,2494099.297249999800,2537022.929999999700,2251883.706749999900,12077845.981000001000
FS( 110 ),2381369.559500000400,2413470.487500000300,2522961.016499999900,2461837.105999999700,2239727.736000000000,12019365.905500000000
FS( 111 ),2394570.884000000100,2401274.693750000100,2511442.213750000100,2461837.105999999700,2242674.638000000300,12011799.535500001000
FS( 112 ),2437221.316999999300,2401274.693750000100,2499923.410999999400,2461837.105999999700,2242674.638000000300,12042931.165749999000
FS( 113 ),2428081.938500000200,2425666.281250000000,2517266.327499999700,2339640.230500000100,2242674.638000000300,11953329.415750001000
FS( 114 ),2377307.613500000000,2451800.125000000000,2528785.130250000400,2334005.276000000100,2272880.383500000000,11964778.528250001000
FS( 115 ),2334657.180500000200,2451800.125000000000,2499923.410999999400,2330242.002499999900,2251883.706749999900,11868506.425750000000
FS( 116 ),2326533.288500000300,2425666.281250000000,2522961.016499999900,2320843.774500000300,2254830.608749999700,11850834.969500002000
FS( 117 ),2342781.072500000200,2451800.125000000000,2522961.016499999900,2443040.649999999900,2269565.118749999900,12030147.982750000000
FS( 118 ),2355982.397000000300,2451800.125000000000,2505618.099999999600,2424244.194000000100,2266618.216750000100,12004263.032749999000
FS( 119 ),2309270.018000000200,2432635.306250000400,2505618.099999999600,2414845.966000000000,2251883.706749999900,11914253.097000001000
FS( 120 ),2317393.910000000100,2463995.918750000200,2586379.144000000300,2433642.422000000300,2266618.216750000100,12068029.611500001000
FS( 121 ),2389493.451500000000,2476191.712500000400,2580555.030249999800,2461837.105999999700,2269565.118749999900,12177642.419000002000
FS( 122 ),2410818.668000000100,2469222.687500000000,2592073.832999999600,2471235.333999999800,2266618.216750000100,12209968.739249999000
FS( 123 ),2394570.884000000100,2413470.487500000300,2563341.538499999800,2420480.920500000000,2239727.736000000000,12031591.566499999000
FS( 124 ),2402694.776000000100,2451800.125000000000,2540303.933000000200,2431750.829500000000,2245621.539999999600,12072171.203499999000
FS( 125 ),2437221.316999999300,2401274.693750000100,2569036.227500000000,2433642.422000000300,2242674.638000000300,12083849.298250001000
