代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12295714.479499999000
真實報酬,2295714.479499999400

夏普值報酬,0.220871447950
夏普值風險,0.064479147447
夏普值,3.425470973084

預期報酬,18851.704162097067
風險,144689.131141674360
起點值,0.130291086921
找到最佳解世代,3515
找到最佳解實驗#,1
找到最佳解次數,46

投資組合檔數,6
1101(0),2317(16),2357(23),2382(24),2454(27),2474(28),
FS( 49 ),1676276.971250000200,1791104.050000000300,1964874.232000000300,1717457.665000000000,1683879.583000000100,1903535.360000000100,10737131.861250000000
FS( 50 ),1710903.069750000000,1806545.418250000100,1947401.890750000000,1719847.045000000200,1700684.889000000000,1934895.972500000100,10820282.285250001000
FS( 51 ),1710903.069750000000,1819687.008250000000,2034853.198750000000,1767933.317500000100,1695667.191000000100,1943756.590000000100,10972804.375250001000
FS( 52 ),1722601.075999999900,1830528.820000000100,2041842.135250000100,1830355.870000000100,1695667.191000000100,1903535.360000000100,11024534.452250000000
FS( 53 ),1747400.849250000000,1852540.983250000000,2024369.794000000000,1905023.995000000100,1707414.976000000000,1948236.677500000500,11184991.275000000000
FS( 54 ),1718857.713999999900,1865682.573249999900,2020875.325750000300,1864105.862500000000,1704069.844000000000,1934895.972500000100,11108491.291999999000
FS( 55 ),1710903.069750000000,1863711.334749999900,2013886.389250000000,1880831.522500000200,1693954.801999999900,1934895.972500000100,11098187.090750000000
FS( 56 ),1724472.757000000000,1894265.531500000000,2027864.262250000100,1938773.987500000000,1677149.495999999800,1975117.202500000100,11237647.236750001000
FS( 57 ),1753483.812500000200,1878824.163250000000,2020875.325750000300,1883220.902500000100,1603158.362000000200,1970637.115000000500,11110203.681000000000
FS( 58 ),1764713.898499999900,1872253.368250000100,2055909.609999999900,1897855.855000000200,1640153.929000000000,2001898.169999999700,11232788.830750000000
FS( 59 ),1774540.223749999900,1865682.573249999900,2055909.609999999900,1900245.235000000100,1650229.148000000000,1966157.027500000100,11212767.817499999000
FS( 60 ),1770796.861749999900,1889994.514750000100,2034853.198750000000,1885610.282500000200,1668746.842999999900,1952716.765000000100,11202722.465750001000
FS( 61 ),1730087.800000000300,1887694.736500000100,1985930.643250000000,1837524.010000000000,1645211.450000000000,1925935.797500000100,11012388.437249999000
FS( 62 ),1665046.885250000100,1808516.656749999800,1968368.700250000000,1823187.730000000200,1646884.016000000100,1916975.622499999800,10828983.610750001000
FS( 63 ),1695461.701500000000,1821986.786500000200,1950896.359000000200,1818408.970000000200,1668746.842999999900,1979597.290000000500,10935101.950000001000
FS( 64 ),1703416.345750000300,1810816.435000000100,1971863.168500000100,1832745.250000000000,1675476.929999999900,2086820.717500000000,11081142.846750000000
FS( 65 ),1730087.800000000300,1817387.230000000200,2010391.921000000100,1813630.210000000200,1677149.495999999800,2046599.487500000000,11095250.144500000000
FS( 66 ),1743657.487250000000,1788804.271750000100,1999908.516249999900,1806462.070000000300,1707414.976000000000,2073480.012500000000,11119731.333750000000
FS( 67 ),1768457.260500000100,1830528.820000000100,2041842.135250000100,1832745.250000000000,1757870.716999999900,2162882.647500000000,11394330.830249999000
FS( 68 ),1774540.223749999900,1839399.393250000200,2027864.262250000100,1816019.590000000100,1741065.411000000100,2086820.717500000000,11285713.597749999000
FS( 69 ),1785770.309750000000,1857140.539750000200,2027864.262250000100,1813630.210000000200,1749468.064000000000,2028778.695000000100,11262656.080750002000
FS( 70 ),1795596.635000000000,1857140.539750000200,2013886.389250000000,1837524.010000000000,1741065.411000000100,2068999.925000000000,11314216.910000000000
FS( 71 ),1797468.315999999900,1863711.334749999900,2062898.546500000200,1816019.590000000100,1756198.150999999800,2077960.100000000300,11374260.038249999000
FS( 72 ),1787641.990750000100,1867982.351500000100,2122394.108499999600,1832745.250000000000,1761215.849000000200,2064519.837500000400,11436503.387250001000
FS( 73 ),1789981.591999999700,1841699.171500000200,2073381.951250000200,1842302.770000000500,1761215.849000000200,2046599.487500000000,11355184.821250001000
FS( 74 ),1832094.414500000200,1861411.556499999900,2083865.355999999900,1847081.530000000000,1764600.804000000000,2051079.575000000000,11440137.236000000000
FS( 75 ),1820396.408250000300,1839399.393250000200,2073381.951250000200,1830355.870000000100,1764600.804000000000,2077960.100000000300,11406098.526750000000
FS( 76 ),1864848.831999999900,1841699.171500000200,2059404.078249999800,1811240.830000000300,1796538.849999999900,2086820.717500000000,11460556.479249999000
FS( 77 ),1855022.506749999900,1859111.778250000000,2055909.609999999900,1839913.389999999900,1796538.849999999900,2122661.417500000000,11529161.552500000000
FS( 78 ),1884033.562250000000,1867982.351500000100,2052415.141749999700,1825577.110000000100,1794866.284000000000,2086820.717500000000,11511699.166999999000
FS( 79 ),1858765.868750000100,1848269.966499999900,2031358.730499999800,1813630.210000000200,1811671.590000000100,2109221.154999999800,11472921.520749999000
FS( 80 ),1814781.365249999800,1841699.171500000200,2027864.262250000100,1806462.070000000300,1794866.284000000000,2086820.717500000000,11372497.870500000000
FS( 81 ),1856894.187750000300,1845970.188250000100,1992919.579750000000,1928917.795000000200,1813383.979000000100,2068999.925000000000,11507089.654750001000
FS( 82 ),1839581.138499999900,1876852.924750000200,2003402.984500000000,1926528.415000000000,1862127.331000000000,2095780.892500000100,11604277.686249999000
FS( 83 ),1833966.095499999800,1883423.719749999900,2024369.794000000000,1909802.755000000100,1889047.679000000000,2118181.330000000100,11658795.373250000000
FS( 84 ),1853150.825749999800,1881123.941500000000,1992919.579750000000,1893077.095000000200,1885662.724000000200,2118181.330000000100,11624119.495999999000
FS( 85 ),1816653.046250000100,1872253.368250000100,2013886.389250000000,1933696.555000000200,1894105.200000000000,2104741.067499999900,11635339.626249999000
FS( 86 ),1843792.420750000300,1883423.719749999900,2034853.198750000000,1914581.514999999900,1831861.851000000000,2086820.717500000000,11595337.422750000000
FS( 87 ),1837709.457500000000,1913977.916499999800,2031358.730499999800,2017922.199999999700,1818401.676999999900,2086820.717500000000,11706194.698999997000
FS( 88 ),1833966.095499999800,1900836.326500000000,2055909.609999999900,1994028.399999999900,1845322.024999999900,2051079.575000000000,11681146.032000000000
FS( 89 ),1849407.463750000100,1927448.046250000100,2069887.483000000000,1981782.827500000100,1821786.632000000000,2055559.662500000300,11705876.115000000000
FS( 90 ),1833966.095499999800,1912006.678000000100,2073381.951250000200,1960278.407500000400,1821786.632000000000,2086820.717500000000,11688244.481750000000
FS( 91 ),1822268.089250000000,1896565.309749999800,2048920.673500000000,1933696.555000000200,1778060.978000000100,2086820.717500000000,11566336.322999999000
FS( 92 ),1822268.089250000000,1876852.924750000200,2010391.921000000100,1933696.555000000200,1789808.762999999800,2046599.487500000000,11479621.740500001000
FS( 93 ),1793724.954000000100,1883423.719749999900,2017380.857499999900,1912192.135000000000,1786463.631000000100,2028778.695000000100,11421967.992249999000
FS( 94 ),1795596.635000000000,1912006.678000000100,2027864.262250000100,1967446.547500000100,1791521.152000000000,2077960.100000000300,11572399.374749999000
FS( 95 ),1856894.187750000300,1905435.883000000100,2059404.078249999800,2001196.539999999800,1815056.545000000200,2095780.892500000100,11733772.126500001000
FS( 96 ),1851279.144750000000,1912006.678000000100,2069887.483000000000,2063619.092500000000,1836919.372000000000,2113701.242500000200,11847417.012750000000
FS( 97 ),1833966.095499999800,1918577.473000000000,2069887.483000000000,2138287.217500000300,1818401.676999999900,2104741.067499999900,11883865.013500001000
FS( 98 ),1841452.819500000000,1918577.473000000000,2111910.703749999900,2099758.464999999900,1794866.284000000000,2091300.805000000200,11857870.550249999000
FS( 99 ),1833966.095499999800,1918577.473000000000,2122394.108499999600,2005975.300000000300,1809999.024000000000,2091300.805000000200,11782216.806000000000
FS( 100 ),1864848.831999999900,1916277.694750000000,2153844.322749999800,1981782.827500000100,1857109.633000000100,2113701.242500000200,11887568.552500000000
FS( 101 ),1835837.776499999900,1916277.694750000000,2160833.259250000600,2049282.812499999800,1868857.418000000100,2144962.297499999900,11976055.258500000000
FS( 102 ),1841452.819500000000,1916277.694750000000,2136371.981499999800,2008364.680000000400,1838591.937999999800,2167362.734999999900,11908425.848749999000
FS( 103 ),1845664.101749999900,1918577.473000000000,2181889.670500000000,1984470.880000000100,1848667.157000000100,2140482.210000000000,11919755.492249999000
FS( 104 ),1830222.733499999900,1920877.251250000200,2192373.075249999800,1955499.647500000000,1845322.024999999900,2136002.122499999600,11880300.855000000000
FS( 105 ),1864848.831999999900,1922848.489750000200,2185384.138749999900,1998807.160000000100,1850379.545999999900,2162882.647500000000,11985154.813999999000
FS( 106 ),1929889.746750000200,1929419.284749999900,2153844.322749999800,2030167.772500000000,1877260.071000000000,2140482.210000000000,12061067.407749999000
FS( 107 ),1929889.746750000200,1913977.916499999800,2153844.322749999800,2025090.340000000100,1862127.331000000000,2122661.417500000000,12007595.074500000000
FS( 108 ),1884033.562250000000,1925148.268000000200,2153844.322749999800,1991639.020000000500,1845322.024999999900,2113701.242500000200,11913692.440500000000
FS( 109 ),1893391.967249999800,1938289.858000000200,2136371.981499999800,2017922.199999999700,1833534.416999999900,2091300.805000000200,11910815.228749998000
FS( 110 ),1887776.924249999900,1944860.653000000200,2150349.854499999900,2005975.300000000300,1818401.676999999900,2198623.790000000500,12005992.198750000000
FS( 111 ),1889648.605249999800,1953731.226250000100,2181889.670500000000,2001196.539999999800,1850379.545999999900,2256765.370000000100,12133614.958000001000
FS( 112 ),1910705.016500000100,1956031.004500000000,2195867.543500000100,2008364.680000000400,1835246.806000000100,2238845.020000000000,12145064.070500001000
FS( 113 ),1914448.378499999900,1953731.226250000100,2206350.948249999900,2008364.680000000400,1875587.504999999900,2256765.370000000100,12215252.107999999000
FS( 114 ),1901346.611499999900,1951431.448000000100,2304285.660999999800,2020311.580000000100,1878972.460000000000,2310426.862500000300,12366778.623000000000
FS( 115 ),1893391.967249999800,1969172.594500000100,2342814.413499999800,1994028.399999999900,1887375.112999999900,2328347.212500000800,12415133.700750001000
FS( 116 ),1877950.598999999900,1969172.594500000100,2321847.603999999800,1979393.447500000200,1902507.853000000100,2471411.339999999900,12522287.437999999000
FS( 117 ),1814781.365249999800,1934018.841250000100,2307780.129250000200,1909802.755000000100,1875587.504999999900,2413269.759999999300,12255244.355750000000
FS( 118 ),1856894.187750000300,1920877.251250000200,2279824.383250000400,1967446.547500000100,1931100.767000000000,2569774.150000000800,12525921.286750002000
FS( 119 ),1866720.513000000000,1951431.448000000100,2286813.319750000300,1981782.827500000100,1924370.679999999900,2565294.062500000500,12576416.850750001000
FS( 120 ),1868592.194000000400,1925148.268000000200,2195867.543500000100,2025090.340000000100,1885662.724000000200,2395349.409999999700,12295714.479499999000
